ID;OBJECTTYPE;SPOORTAK_IDENTIFICATIE;GEOCODE_BEGIN;SUBCODE_BEGIN;NAAM_GEOCODE_BEGIN;KM_BEGIN;NR_BEGIN;KANTCODE_BEGIN;GEOCODE_EIND;SUBCODE_EIND;NAAM_GEOCODE_EIND;KM_EIND;NR_EIND;KANTCODE_EIND;NR_SUB;LENGTE;OBEGINTIJD;BEHEERDER;LENGTE_GEOM
260151;--VERVALLEN--;817_1241pV_200.3;817;e;Vlissingen Sloehaven;200,25;1241;L+R;817;e;Vlissingen Sloehaven;200,217;1263A;L+R;p;0,034;2015-01-09;ProRail;0,033502
260366;--VERVALLEN--;560_61pV_24.8;560;a;Den Haag Centraal;24,803;61;L+R;560;a;Den Haag Centraal;24,837;63A;L+R;p;0,034;2015-01-09;ProRail;0,033671
260367;--VERVALLEN--;560_61qV_24.8;560;a;Den Haag Centraal;24,802;61;L+R;560;a;Den Haag Centraal;24,837;63A;L+R;q;0,034;2015-01-09;ProRail;0,033848
260368;--VERVALLEN--;950_323L_17.2;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,172;323;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,019;SJ_323L;V;;0,152;2015-01-09;ProRail;0,151902
260369;--VERVALLEN--;950_907L_16.7;950;a;Barendrecht Vork - Rotterdam Maasvlakte;16,701;907;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;16,803;908;V;;0,103;2015-01-09;ProRail;0,102649
260370;--VERVALLEN--;950_908L_16.8;950;a;Barendrecht Vork - Rotterdam Maasvlakte;16,803;908;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,07;SJ_908L;V;;0,266;2015-01-09;ProRail;0,265991
260371;--VERVALLEN--;950_901L_16.6;950;a;Barendrecht Vork - Rotterdam Maasvlakte;16,59;901;L;950;a;Barendrecht Vork - Rotterdam Maasvlakte;16,701;907;V;;0,11;2015-01-09;ProRail;0,11012
260372;--VERVALLEN--;002_345AL_50.5;002;;Leeuwarden - Groningen;50,461;345A;L;002;;Leeuwarden - Groningen;50,7;347B;R;;0,239;2018-11-15;ProRail;0,238615
260373;--VERVALLEN--;817_1245V_200.1;817;e;Vlissingen Sloehaven;200,123;1245;V;817;e;Vlissingen Sloehaven;200,167;1247;LE;;0,028;2015-01-09;ProRail;0,027678
260374;--VERVALLEN--;817_1247qV_200.2;817;e;Vlissingen Sloehaven;200,167;1247;L+R;817;e;Vlissingen Sloehaven;200,134;1249;L+R;q;0,034;2015-01-09;ProRail;0,033625
260375;--VERVALLEN--;433_81V_5.5;433;;Sittard - Born;5,464;81;V;433;;Sittard - Born;5,406;84;V;;0,057;2015-01-09;ProRail;0,057383
260376;--VERVALLEN--;664_229R_42.6;664;b;Rotterdam Lombardijen;42,564;229;R;664;b;Rotterdam Lombardijen;43,17;241;L;;0,622;2015-01-09;ProRail;0,622446
260377;--VERVALLEN--;603_173BL_3.9;603;a;Zwolle;3,916;173B;LE;603;a;Zwolle;3,846;175A;R;;0,053;2015-01-09;ProRail;0,052578
260378;--VERVALLEN--;145_935AR_54.7;145;;Amsterdam Sloterdijk - Amsterdam Riekerpolder;54,698;935A;R;145;;Amsterdam Sloterdijk - Amsterdam Riekerpolder;54,801;935B;R;;0,103;2015-01-09;ProRail;0,102704
260379;--VERVALLEN--;145_933BV_54.2;145;;Amsterdam Sloterdijk - Amsterdam Riekerpolder;54,152;933B;V;145;;Amsterdam Sloterdijk - Amsterdam Riekerpolder;54,698;935A;V;;0,546;2015-01-09;ProRail;0,546162
260380;--VERVALLEN--;523_933AR_54.0;523;a;Amsterdam Sloterdijk;53,951;933A;R;145;;Amsterdam Sloterdijk - Amsterdam Riekerpolder;54,801;935B;L;;0,85;2015-01-09;ProRail;0,850107
260538;--VERVALLEN--;001_1107V_1.4;001;a;Harlingen Haven - Leeuwarden;1,356;1107;V;001;a;Harlingen Haven - Leeuwarden;9,368;1125;V;;8,023;2015-01-09;ProRail;8,022769
260539;--VERVALLEN--;564_435AL_23.6;564;b;Den Haag Binckhorst;23,634;435A;L;564;b;Den Haag Binckhorst;23,691;435B;L;;0,058;2015-01-09;ProRail;0,057858
260540;--VERVALLEN--;529_3643R_22.9;529;;Breukelen;22,909;3643;R;098;;Breukelen - Utrecht Centraal;27,444;3805;L;;4,538;2017-02-06;ProRail;4,537958
260541;--VERVALLEN--;564_970R_23.7;564;b;Den Haag Binckhorst;23,735;970;RE;564;b;Den Haag Binckhorst;23,666;972;L;;0,052;2015-01-09;ProRail;0,051976
260542;--VERVALLEN--;564_969R_23.7;564;b;Den Haag Binckhorst;23,735;969;RE;564;b;Den Haag Binckhorst;23,666;972;R;;0,052;2015-01-09;ProRail;0,05221
260543;--VERVALLEN--;564_970qV_23.7;564;b;Den Haag Binckhorst;23,735;970;L+R;564;b;Den Haag Binckhorst;23,702;971;L+R;q;0,034;2015-01-09;ProRail;0,03367
260544;--VERVALLEN--;076_79V_11.4;076;;Santpoort Noord - Uitgeest;11,423;79;V;076;;Santpoort Noord - Uitgeest;11,459;81;L;;0,036;2015-01-09;ProRail;0,0363
260545;--VERVALLEN--;076_79L_11.4;076;;Santpoort Noord - Uitgeest;11,423;79;L;076;;Santpoort Noord - Uitgeest;11,143;SJ_79L;V;;0,282;2015-01-09;ProRail;0,282061
260546;--VERVALLEN--;076_79R_11.4;076;;Santpoort Noord - Uitgeest;11,423;79;R;076;;Santpoort Noord - Uitgeest;11,055;SJ_79R;V;;0,373;2015-01-09;ProRail;0,372543
260740;--VERVALLEN--;564_1339L_23.6;564;b;Den Haag Binckhorst;23,649;1339;L;564;b;Den Haag Binckhorst;23,717;1343;RE;;0,052;2015-01-09;ProRail;0,052333
260741;--VERVALLEN--;564_1339R_23.6;564;b;Den Haag Binckhorst;23,649;1339;R;564;b;Den Haag Binckhorst;23,712;1345;R;;0,064;2015-01-09;ProRail;0,064198
260742;--VERVALLEN--;564_1335qV_23.6;564;b;Den Haag Binckhorst;23,644;1335;L+R;564;b;Den Haag Binckhorst;23,678;1337;L+R;q;0,034;2015-01-09;ProRail;0,03367
260743;--VERVALLEN--;564_1335R_23.6;564;b;Den Haag Binckhorst;23,644;1335;RE;564;b;Den Haag Binckhorst;23,712;1345;L;;0,052;2015-01-09;ProRail;0,05236
260744;--VERVALLEN--;564_1335L_23.6;564;b;Den Haag Binckhorst;23,644;1335;LE;564;b;Den Haag Binckhorst;23,717;1343;LE;;0,041;2015-01-09;ProRail;0,040999
260745;--VERVALLEN--;116_1377AL_33.0;116;a;Dordrecht - Rotterdam Barendrecht;32,967;1377A;L;116;a;Dordrecht - Rotterdam Barendrecht;33,075;1377B;L;;0,107;2015-01-09;ProRail;0,10745
260746;--VERVALLEN--;116_1375R_33.0;116;a;Dordrecht - Rotterdam Barendrecht;32,967;1375;R;116;a;Dordrecht - Rotterdam Barendrecht;33,075;1377B;R;;0,107;2015-01-09;ProRail;0,107406
260747;--VERVALLEN--;118_33L_80.4;118;;Geldermalsen - Dordrecht;80,435;33;L;118;;Geldermalsen - Dordrecht;79,533;45;R;;0,903;2015-01-09;ProRail;0,902701
260748;--VERVALLEN--;118_45V_79.5;118;;Geldermalsen - Dordrecht;79,533;45;V;118;;Geldermalsen - Dordrecht;77,109;123;V;;2,426;2015-01-09;ProRail;2,426197
260749;--VERVALLEN--;076_1613pV_11.5;076;;Santpoort Noord - Uitgeest;11,508;1613;L+R;076;;Santpoort Noord - Uitgeest;11,475;1615;L+R;p;0,034;2015-01-09;ProRail;0,03367
260750;--VERVALLEN--;076_1613qV_11.5;076;;Santpoort Noord - Uitgeest;11,508;1613;L+R;076;;Santpoort Noord - Uitgeest;11,475;1615;L+R;q;0,034;2015-01-09;ProRail;0,033712
260751;--VERVALLEN--;076_81R_11.5;076;;Santpoort Noord - Uitgeest;11,459;81;R;076;;Santpoort Noord - Uitgeest;11,332;SJ_81R;V;;0,127;2015-01-09;ProRail;0,127472
260752;--VERVALLEN--;139_5011L_177.2;139;;Zaandam - Amsterdam Sloterdijk;177,174;5011;L;139;;Zaandam - Amsterdam Sloterdijk;177,302;5013;L;;0,129;2015-01-09;ProRail;0,129179
260753;--VERVALLEN--;133_950L_20.9;133;a;Amsterdam Riekerpolder - Warmond;20,854;950;LE;133;a;Amsterdam Riekerpolder - Warmond;21,109;SJ_950L;V;;0,239;2015-01-09;ProRail;0,238963
260754;--VERVALLEN--;552_261L_83.2;552;b;Groningen Losplaats;83,211;261;LE;552;b;Groningen Losplaats;83,399;2303;L;;0,187;2019-02-13;ProRail;0,186588
260934;--VERVALLEN--;161_2539L_21.2;161;;Lelystad Industrieterrein - Hattemerbroek;21,2;2539;L;161;;Lelystad Industrieterrein - Hattemerbroek;31,7;2673;R;;10,497;2015-01-09;ProRail;10,497453
260935;--VERVALLEN--;531_2753R_35.6;531;c;Utrecht Centraal;35,562;2753;R;531;c;Utrecht Centraal;36,963;2831;V;;1,405;2017-02-15;ProRail;1,405064
260936;--VERVALLEN--;531_2593V_34.7;531;c;Utrecht Centraal;34,692;2593;V;531;c;Utrecht Centraal;35,013;SJ_2593V;V;;0,322;2017-02-15;ProRail;0,322268
260937;--VERVALLEN--;508_2011R_90.2;508;;Arnhem;90,18;2011;R;508;;Arnhem;91,134;2051;R;;0,954;2015-01-09;ProRail;0,954211
260938;--VERVALLEN--;508_2001L_90.0;508;;Arnhem;90,017;2001;L;508;;Arnhem;90,453;2021;R;;0,438;2015-01-09;ProRail;0,437936
260939;--VERVALLEN--;940_371AL_43.2;940;;Amersfoort Bokkeduinen;43,208;371A;LE;940;;Amersfoort Bokkeduinen;43,282;389B;RE;;0,041;2015-01-09;ProRail;0,040642
260940;--VERVALLEN--;550_982V_25.6;550;;Leeuwarden;25,583;982;V;550;;Leeuwarden;25,639;TI_982V;V;;0,056;2015-01-09;ProRail;0,055726
260941;--VERVALLEN--;620_53V_42.1;620;;Alkmaar;42,113;53;V;620;;Alkmaar;42,165;57;RE;;0,035;2015-01-09;ProRail;0,035051
260942;--VERVALLEN--;085_327BV_32.9;085;;Haarlem - Warmond;32,873;327B;V;534;b;Leiden Centraal;44,51;1005A;V;;11,65;2016-08-15;ProRail;11,649536
260943;--VERVALLEN--;210_45R_33.8;210;;Zutphen - Winterswijk;33,828;45;R;210;;Zutphen - Winterswijk;34,218;51;L;;0,391;2015-01-09;ProRail;0,390513
261122;--VERVALLEN--;514_952L_17.4;514;a;Nijmegen;17,35;952;L;514;a;Nijmegen;17,401;953;L;;0,063;2015-01-09;ProRail;0,063366
261123;--VERVALLEN--;525_1303BL_180.5;525;c;Amsterdam Singelgracht Aansl.;180,518;1303B;L;525;c;Amsterdam Singelgracht Aansl.;180,416;1305A;L;;0,102;2015-01-09;ProRail;0,10227
261124;--VERVALLEN--;525_1301AR_180.4;525;c;Amsterdam Singelgracht Aansl.;180,416;1301A;R;525;c;Amsterdam Singelgracht Aansl.;180,518;1301B;R;;0,102;2015-01-09;ProRail;0,102403
261125;--VERVALLEN--;525_1301BL_180.5;525;c;Amsterdam Singelgracht Aansl.;180,518;1301B;L;525;c;Amsterdam Singelgracht Aansl.;180,386;1303A;L;;0,132;2015-01-09;ProRail;0,132337
261126;--VERVALLEN--;527_71AR_17.0;527;c;Haarlem;16,995;71A;R;527;c;Haarlem;17,065;71B;R;;0,068;2015-01-09;ProRail;0,068056
261127;--VERVALLEN--;618_43BV_58.8;618;c;Eindhoven;58,828;43B;V;618;b;Eindhoven;51,269;105A;V;;0,398;2015-03-03;ProRail;0,397587
261128;--VERVALLEN--;525_491R_79.2;525;b;Amsterdam Singelgracht Aansl.;79,152;491;R;525;b;Amsterdam Singelgracht Aansl.;78,841;2045;V;;0,312;2015-12-07;ProRail;0,3115
261129;--VERVALLEN--;127_1V_49.7;127;a;Roosendaal - Vlissingen;49,689;1;V;127;a;Roosendaal - Vlissingen;49,489;417A;L;;0,2;2016-07-25;ProRail;0,199988
261130;--VERVALLEN--;011_443R_67.2;011;;Assen - Haren;67,234;443;R;011;;Assen - Haren;67,977;801;V;;0,746;2016-07-25;ProRail;0,745804
261131;--VERVALLEN--;478_1589L_1.9;478;a;Rotterdam Europoort 4;1,945;1589;L;478;a;Rotterdam Europoort 4;2,062;SJ_1589L;V;;0,124;2015-12-16;ProRail;0,12439
261132;--VERVALLEN--;478_1583L_1.9;478;a;Rotterdam Europoort 4;1,929;1583;LE;478;a;Rotterdam Europoort 4;2,017;1587;V;;0,083;2015-12-16;ProRail;0,082832
261133;--VERVALLEN--;589_3201V_4.9;589;b;Duivendrecht;4,886;3201;V;589;b;Duivendrecht;4,91;3207;V;;0,024;2015-04-20;ProRail;0,024002
261134;--VERVALLEN--;477_40R_201.0;477;b;Rotterdam Europoort 3;201,012;40;R;477;b;Rotterdam Europoort 3;201,223;64;V;;0,209;2016-07-25;ProRail;0,209166
261135;--VERVALLEN--;509_1147R_36.5;509;a;Baarn;36,532;1147;R;509;a;Baarn;36,649;1149;R;;0,118;2015-11-24;ProRail;0,118268
261136;--VERVALLEN--;531_2321L_33.6;531;c;Utrecht Centraal;33,615;2321;L;531;c;Utrecht Centraal;33,787;2323;L;;0,173;2017-03-13;ProRail;0,172629
261137;--VERVALLEN--;135_2239pV_15.5;135;;Weesp Aansl. - Lelystad Industrieterrein;15,503;2239;L+R;135;;Weesp Aansl. - Lelystad Industrieterrein;15,469;2243;L+R;p;0,034;2016-08-24;ProRail;0,033721
261287;--VERVALLEN--;103_303R_28.8;103;;Alphen a/d Rijn - Leiden Centraal;28,827;303;R;103;;Alphen a/d Rijn - Leiden Centraal;24,5;317;L;;4,331;2015-11-16;ProRail;4,330751
261288;--VERVALLEN--;626_39V_32.7;626;c;Hoorn;32,745;39;V;435;;Hoorn - Medemblik;3,299;412;V;;3,043;2016-07-25;ProRail;3,043088
261289;--VERVALLEN--;924_2303AL_525.0;924;b;Kijfhoek;524,957;2303A;L;924;a;Kijfhoek;34,128;2303B;LE;;0,263;2016-07-25;ProRail;0,263081
261290;--VERVALLEN--;478_1289V_602.1;478;b;Rotterdam Europoort 4;602,094;1289;V;478;b;Rotterdam Europoort 4;602,147;1301A;V;;0,055;2015-01-09;ProRail;0,055023
261291;--VERVALLEN--;478_1301AR_602.1;478;b;Rotterdam Europoort 4;602,147;1301A;R;478;b;Rotterdam Europoort 4;602,208;1301B;R;;0,062;2015-01-09;ProRail;0,061911
261292;--VERVALLEN--;478_1287L_1.9;478;a;Rotterdam Europoort 4;1,935;1287;L;478;b;Rotterdam Europoort 4;602,076;SJ_1287L;V;;0,164;2015-01-09;ProRail;0,163578
261293;--VERVALLEN--;478_1529L_0.9;478;a;Rotterdam Europoort 4;0,88;1529;L;478;a;Rotterdam Europoort 4;1,867;1545;R;;0,993;2015-01-09;ProRail;0,99261
261294;--VERVALLEN--;102_393V_9.1;102;;Woerden - Alphen a/d Rijn;9,055;393;V;102;;Woerden - Alphen a/d Rijn;1,831;1241;L;;7,223;2015-01-09;ProRail;7,223134
261476;--VERVALLEN--;114_393BV_102.0;114;b;Rotterdam Kleiweg - Rotterdam Westelijke Splitsing;101,999;393B;V;166;;Rotterdam Westelijke Splitsing - Nieuw Vennep;135,456;2149;L;;33,364;2017-09-11;ProRail;33,364096
261477;--VERVALLEN--;927_937L_906.0;927;;Watergraafsmeer;906,049;937;L;927;;Watergraafsmeer;905,588;958;R;;0,464;2015-09-10;ProRail;0,464482
261478;--VERVALLEN--;531_507AL_35.6;531;c;Utrecht Centraal;35,649;507A;LE;531;c;Utrecht Centraal;36,01;523;RE;;0,327;2016-08-31;ProRail;0,327109
261479;--VERVALLEN--;814_980R_201.1;814;b;Maastricht Racc. Beatrixhaven;201,128;980;R;814;b;Maastricht Racc. Beatrixhaven;201;TI_980R;V;;0,326;2017-05-24;ProRail;0,325665
261480;--VERVALLEN--;586_263AR_81.1;586;;Amsterdam Centraal;81,098;263A;RE;586;;Amsterdam Centraal;81,162;263B;R;;0,067;2016-12-09;ProRail;0,067431
261481;--VERVALLEN--;586_261AR_81.1;586;;Amsterdam Centraal;81,063;261A;R;586;;Amsterdam Centraal;81,162;263B;L;;0,102;2016-12-09;ProRail;0,102455
261482;--VERVALLEN--;525_431BV_77.9;525;b;Amsterdam Singelgracht Aansl.;77,922;431B;V;525;b;Amsterdam Singelgracht Aansl.;77,931;435A;V;;0,009;2015-12-14;ProRail;0,009041
261483;--VERVALLEN--;513_61AR_25.3;513;a;Geldermalsen;25,31;61A;R;513;a;Geldermalsen;26,141;123B;RE;;0,814;2015-02-23;ProRail;0,813614
261484;--VERVALLEN--;585_1187L_8.3;585;;Diemen Aansl.;8,271;1187;L;128;;Diemen Aansl. - Weesp Aansl.;10,437;1245;R;;2,167;2016-07-25;ProRail;2,166946
261485;--VERVALLEN--;623_339L_17.7;623;;Alphen a/d Rijn;17,742;339;L;623;;Alphen a/d Rijn;17,036;365;L;;0,705;2015-01-09;ProRail;0,704712
261486;--VERVALLEN--;028_1023L_52.8;028;;Hengelo - Enschede Grens;52,836;1023;L;028;;Hengelo - Enschede Grens;53,413;SJ_1023L;V;;0,578;2015-01-09;ProRail;0,57814
261487;--VERVALLEN--;028_1025R_52.8;028;;Hengelo - Enschede Grens;52,836;1025;R;028;;Hengelo - Enschede Grens;53,252;SJ_1025R;V;;0,418;2015-01-09;ProRail;0,418093
261488;--VERVALLEN--;028_1025L_52.8;028;;Hengelo - Enschede Grens;52,836;1025;L;028;;Hengelo - Enschede Grens;53,248;SJ_1025L;V;;0,415;2015-01-09;ProRail;0,414808
258828;--VERVALLEN--;924_2321AV_34.5;924;a;Kijfhoek;34,511;2321A;V;924;a;Kijfhoek;34,276;3279;RE;;0,238;2015-01-09;ProRail;0,238127
258829;--VERVALLEN--;589_3203R_4.9;589;b;Duivendrecht;4,884;3203;R;535;a;Amsterdam Bijlmer Arena;5,519;3229;R;;0,636;2015-01-09;ProRail;0,636185
258830;--VERVALLEN--;502_281BV_101.3;502;b;Meppel;101,32;281B;V;502;b;Meppel;101,321;283;V;;0,001;2015-01-09;ProRail;0,001118
258831;--VERVALLEN--;502_281AR_101.2;502;b;Meppel;101,222;281A;R;502;b;Meppel;101,32;281B;R;;0,098;2015-01-09;ProRail;0,097883
258832;--VERVALLEN--;055_319AR_11.8;055;;Blerick - Eindhoven;11,773;319A;R;055;;Blerick - Eindhoven;11,832;319B;R;;0,06;2015-01-09;ProRail;0,059614
258833;--VERVALLEN--;055_317V_11.8;055;;Blerick - Eindhoven;11,772;317;V;055;;Blerick - Eindhoven;11,773;319A;V;;0,001;2015-01-09;ProRail;0,001
258834;--VERVALLEN--;109_241AR_31.1;109;;Rhenen - De Haar Aansl.;31,115;241A;R;109;;Rhenen - De Haar Aansl.;30,97;243B;L;;0,145;2015-01-09;ProRail;0,144611
258835;--VERVALLEN--;109_243BV_31.0;109;;Rhenen - De Haar Aansl.;30,97;243B;V;109;;Rhenen - De Haar Aansl.;30,721;SJ_243BV;V;;0,249;2015-01-09;ProRail;0,249455
258836;--VERVALLEN--;924_3603R_35.8;924;a;Kijfhoek;35,796;3603;RE;924;a;Kijfhoek;36,694;3735;L;;0,892;2015-01-09;ProRail;0,891879
258837;--VERVALLEN--;924_3735V_36.7;924;a;Kijfhoek;36,694;3735;V;924;a;Kijfhoek;36,734;3737;R;;0,041;2015-01-09;ProRail;0,041233
258838;--VERVALLEN--;924_355AL_36.2;924;a;Kijfhoek;36,231;355A;LE;924;a;Kijfhoek;36,437;359A;RE;;0,176;2015-01-09;ProRail;0,17569
258839;--VERVALLEN--;924_12-18V_35.4;924;a;Kijfhoek;35,358;12-18;V;924;a;Kijfhoek;35,435;12-26;L;;0,078;2015-01-09;ProRail;0,078303
258840;--VERVALLEN--;467_0109L_102.7;467;c;Rotterdam Waalhaven Oost;102,663;0109;L;467;c;Rotterdam Waalhaven Oost;102,7;SJ_0109L;V;;0,036;2015-12-21;ProRail;0,036428
258841;--VERVALLEN--;046_225AL_35.9;046;;Meteren Aansl. - s Hertogenbosch;35,905;225A;L;046;;Meteren Aansl. - s Hertogenbosch;35,948;SJ_225AL;V;;0,043;2015-01-09;ProRail;0,042767
258842;--VERVALLEN--;513_137AL_26.1;513;a;Geldermalsen;26,136;137A;L;513;a;Geldermalsen;26,225;137B;L;;0,089;2015-01-09;ProRail;0,088638
258843;--VERVALLEN--;950_19R_6.5;950;a;Barendrecht Vork - Rotterdam Maasvlakte;6,465;19;R;950;a;Barendrecht Vork - Rotterdam Maasvlakte;7,113;646;L;;0,612;2015-01-09;ProRail;0,612421
261658;--VERVALLEN--;508_2141V_92.1;508;;Arnhem;92,114;2141;V;508;;Arnhem;92,162;2143;R;;0,047;2015-01-09;ProRail;0,047465
261659;--VERVALLEN--;508_2139V_92.1;508;;Arnhem;92,114;2139;V;508;;Arnhem;92,133;2151;V;;0,018;2015-01-09;ProRail;0,018306
261660;--VERVALLEN--;133_1155BpV_19.3;133;a;Amsterdam Riekerpolder - Warmond;19,336;1155B;L+R;133;a;Amsterdam Riekerpolder - Warmond;19,302;1159A;L+R;p;0,034;2015-03-30;ProRail;0,03367
261661;--VERVALLEN--;503_115BR_43.1;503;c;Deventer;43,131;115B;R;503;c;Deventer;43,194;117A;L;;0,064;2015-01-09;ProRail;0,063949
261662;--VERVALLEN--;503_115AL_43.2;503;c;Deventer;43,199;115A;LE;503;c;Deventer;43,131;115B;L;;0,053;2015-01-09;ProRail;0,052641
261663;--VERVALLEN--;503_111V_43.2;503;c;Deventer;43,238;111;V;503;c;Deventer;43,194;117A;V;;0,044;2015-01-09;ProRail;0,044367
261664;--VERVALLEN--;503_113BpV_43.2;503;c;Deventer;43,166;113B;L+R;503;c;Deventer;43,199;115A;L+R;p;0,034;2015-01-09;ProRail;0,03367
261665;--VERVALLEN--;503_113AL_43.2;503;c;Deventer;43,23;113A;L;503;c;Deventer;43,166;113B;LE;;0,048;2015-01-09;ProRail;0,047698
261666;--VERVALLEN--;560_45AL_24.9;560;a;Den Haag Centraal;24,936;45A;L;560;a;Den Haag Centraal;24,872;45B;L;;0,064;2015-01-09;ProRail;0,064266
261667;--VERVALLEN--;085_213AL_19.7;085;;Haarlem - Warmond;19,738;213A;L;085;;Haarlem - Warmond;19,849;973;L;;0,114;2016-03-10;ProRail;0,113733
261668;--VERVALLEN--;100_2105AR_7.7;100;;Utrecht Centraal - Harmelen Aansl.;7,681;2105A;R;100;;Utrecht Centraal - Harmelen Aansl.;7,787;2105B;R;;0,106;2015-01-09;ProRail;0,106256
261669;--VERVALLEN--;851_86L_100.3;851;a;Born Franciscushaven;100,311;86;L;851;b;Born Franciscushaven;110,774;SJ_86L;V;;0,776;2015-01-09;ProRail;0,775834
261670;--VERVALLEN--;851_911V_120.5;851;c;Born Franciscushaven;120,452;911;V;851;c;Born Franciscushaven;120,142;915;R;;0,31;2015-01-09;ProRail;0,310495
261671;--VERVALLEN--;625_269R_15.5;625;b;Lage Zwaluwe;15,511;269;RE;625;b;Lage Zwaluwe;14,603;301;L;;0,896;2015-01-09;ProRail;0,896149
261672;--VERVALLEN--;625_301V_14.6;625;b;Lage Zwaluwe;14,603;301;V;625;b;Lage Zwaluwe;14,559;303;LE;;0,026;2015-01-09;ProRail;0,025937
261673;--VERVALLEN--;117_1865R_7.8;117;;Lunetten - Geldermalsen;7,844;1865;R;117;;Lunetten - Geldermalsen;8,023;1867;R;;0,18;2015-01-09;ProRail;0,18001
261674;--VERVALLEN--;503_181BqV_42.1;503;c;Deventer;42,146;181B;L+R;503;c;Deventer;42,18;183A;L+R;q;0,034;2015-01-09;ProRail;0,033669
261836;--VERVALLEN--;508_2105V_91.5;508;;Arnhem;91,545;2105;V;508;;Arnhem;92,114;2141;L;;0,564;2015-01-09;ProRail;0,563679
261837;--VERVALLEN--;508_2121L_91.8;508;;Arnhem;91,759;2121;L;508;;Arnhem;92,114;2139;R;;0,344;2015-01-09;ProRail;0,344008
261838;--VERVALLEN--;536_253R_61.0;536;;Den Haag HS;61;253;RE;536;;Den Haag HS;61,044;255;V;;0,028;2015-01-09;ProRail;0,027538
261839;--VERVALLEN--;560_43BL_24.9;560;a;Den Haag Centraal;24,872;43B;L;560;a;Den Haag Centraal;24,936;45A;R;;0,064;2015-01-09;ProRail;0,06401
261840;--VERVALLEN--;664_1003R_43.0;664;b;Rotterdam Lombardijen;43,006;1003;R;664;b;Rotterdam Lombardijen;42,489;SJ_1003R;V;;0,522;2015-01-09;ProRail;0,522494
261841;--VERVALLEN--;503_91BpV_43.8;503;c;Deventer;43,827;91B;L+R;503;c;Deventer;43,86;93;L+R;p;0,034;2015-01-09;ProRail;0,033764
261842;--VERVALLEN--;543_201BV_46.1;543;c;Hengelo;46,13;201B;V;543;c;Hengelo;46,189;211B;RE;;0,043;2015-01-09;ProRail;0,043209
261843;--VERVALLEN--;817_1257qV_200.2;817;e;Vlissingen Sloehaven;200,186;1257;L+R;817;e;Vlissingen Sloehaven;200,153;1259A;L+R;q;0,033;2015-01-09;ProRail;0,03341
261844;--VERVALLEN--;817_1261R_200.2;817;e;Vlissingen Sloehaven;200,199;1261;R;817;e;Vlissingen Sloehaven;200,251;SJ_1261R;V;;0,052;2015-01-09;ProRail;0,052345
261845;--VERVALLEN--;817_975V_200.3;817;e;Vlissingen Sloehaven;200,31;975;V;817;e;Vlissingen Sloehaven;200,253;1265;LE;;0,04;2015-01-09;ProRail;0,039846
261846;--VERVALLEN--;817_1259BpV_200.3;817;e;Vlissingen Sloehaven;200,287;1259B;L+R;817;e;Vlissingen Sloehaven;200,253;1265;L+R;p;0,033;2015-01-09;ProRail;0,033434
261847;--VERVALLEN--;817_1265R_200.3;817;e;Vlissingen Sloehaven;200,254;1265;RE;817;e;Vlissingen Sloehaven;200,403;SJ_1265R;V;;0,136;2015-01-09;ProRail;0,136232
261848;--VERVALLEN--;817_1259BqV_200.3;817;e;Vlissingen Sloehaven;200,287;1259B;L+R;817;e;Vlissingen Sloehaven;200,254;1265;L+R;q;0,033;2015-01-09;ProRail;0,033359
261849;--VERVALLEN--;817_1259BL_200.3;817;e;Vlissingen Sloehaven;200,287;1259B;LE;817;e;Vlissingen Sloehaven;200,174;SJ_1259BL;V;;0,096;2015-01-09;ProRail;0,096336
261850;--VERVALLEN--;817_975L_200.3;817;e;Vlissingen Sloehaven;200,31;975;L;817;e;Vlissingen Sloehaven;200,405;SJ_975L;V;;0,096;2015-01-09;ProRail;0,096363
261851;--VERVALLEN--;536_241BqV_60.8;536;;Den Haag HS;60,799;241B;L+R;536;;Den Haag HS;60,768;247A;L+R;q;0,031;2015-01-09;ProRail;0,031433
259062;--VERVALLEN--;556_1425L_6.1;556;;Santpoort Noord;6,059;1425;L;076;;Santpoort Noord - Uitgeest;11,508;1613;RE;;5,433;2015-01-09;ProRail;5,433285
259063;--VERVALLEN--;950_383V_18.4;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,36;383;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,402;385;L;;0,041;2015-01-09;ProRail;0,041207
259064;--VERVALLEN--;950_351L_17.5;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,521;351;LE;950;a;Barendrecht Vork - Rotterdam Maasvlakte;18,36;383;R;;0,819;2015-01-09;ProRail;0,818731
259065;--VERVALLEN--;950_916V_17.2;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,209;916;V;950;a;Barendrecht Vork - Rotterdam Maasvlakte;17,25;917;R;;0,041;2015-01-09;ProRail;0,040749
259066;--VERVALLEN--;924_3767pV_37.0;924;a;Kijfhoek;37,017;3767;L+R;924;a;Kijfhoek;36,986;3781A;L+R;p;0,031;2015-01-09;ProRail;0,03149
