ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1282232;528_9L_28.1;0;0,559;528_b;28,139;28,698;MEE
1282233;528_9R_28.1;0;0,525;528_b;28,139;28,664;MEE
1282234;226_425R_8.2;0;0,571;226__;8,173;7,604;TEGEN
1282235;226_425L_8.2;0;0,571;226__;8,173;7,604;TEGEN
1282236;543_143R_44.9;0;0,046;543_c;44,883;44,929;MEE
1282237;817_73R_205.2;0;0,588;817_e;205,159;205,747;MEE
1282238;009_67BV_127.8;0;9,885;009__;127,781;137,649;MEE
1282239;817_667R_700.5;0;0,881;817_l;700,48;701,36;MEE
1282240;586_49R_80.4;0;0,064;586__;80,359;80,296;TEGEN
1282241;586_93L_80.5;0;0,083;586__;80,475;80,557;MEE
1282242;586_2563BL_80.8;0;0,058;586__;80,763;80,705;TEGEN
1282243;525_497AL_79.2;0,605;0,969;586__;79,8;80,167;MEE
1282244;525_497AL_79.2;0;0,605;525_b;79,197;79,8;MEE
1282245;586_2507AL_80.2;0;0,052;586__;80,167;80,219;MEE
1282246;128_7AR_12.3;0;0,283;128__;12,251;12,531;MEE
1282561;528_35AL_28.6;0;0,372;528_b;28,602;28,97;MEE
1282562;528_31R_28.6;0;0,036;528_b;28,565;28,602;MEE
1282563;528_5R_28.0;0;0,092;528_b;28,047;28,139;MEE
1282564;544_1135AR_1.3;0;0,909;544_a;1,304;2,212;MEE
1282565;517_127R_69.4;0;0,518;517_b;69,435;69,95;MEE
1282566;517_127R_69.4;0,518;0,632;517_a;0,004;0,145;MEE
1282567;517_125R_69.4;0;0,027;517_b;69,409;69,435;MEE
1282568;527_89BqV_17.3;0;0,035;527_c;17,284;17,249;TEGEN
1282569;527_95pV_17.3;0;0,034;527_c;17,284;17,249;TEGEN
1282570;527_89AR_17.2;0;0,05;527_c;17,216;17,267;MEE
1282571;217_131L_49.6;0;0,344;217__;49,644;49,988;MEE
1282572;618_853L_50.6;0;0,326;618_b;50,628;50,296;TEGEN
1282573;618_871AqV_50.4;0;0,034;618_b;50,373;50,339;TEGEN
1282574;618_853R_50.6;0;0,269;618_b;50,628;50,356;TEGEN
1282575;618_871ApV_50.4;0;0,034;618_b;50,373;50,339;TEGEN
1282576;618_869BV_50.4;0;0,032;618_b;50,388;50,356;TEGEN
1282577;618_869AL_50.5;0;0,105;618_b;50,493;50,388;TEGEN
1282578;128_61AR_13.2;0;0,17;128__;13,176;13,347;MEE
1282579;128_61AL_13.2;0;0,112;128__;13,176;13,288;MEE
1282580;606_905R_0.2;0;0,529;606_a;0,178;0,703;MEE
1282581;517_229AR_0.4;0;0,083;517_a;0,416;0,499;MEE
1282582;517_227BV_0.4;0;0,009;517_a;0,407;0,416;MEE
1282583;517_229BL_0.5;0;0,075;517_a;0,499;0,424;TEGEN
1282584;517_63qV_69.3;0;0,034;517_b;69,331;69,292;TEGEN
1282861;817_935R_114.3;0;0,12;817_a;114,336;114,208;TEGEN
1282862;950_431V_27.8;0;0,047;950_a;27,817;27,864;MEE
1282863;950_667R_7.6;0;0,269;950_a;7,552;7,826;MEE
1282864;099_1021BR_6.2;5,759;5,96;529__;23,392;23,195;TEGEN
1282865;528_120L_28.8;0;0,127;528_b;28,756;28,888;MEE
1282866;514_965V_17.1;0;0,027;514_a;17,05;17,023;TEGEN
1282867;514_964V_17.1;0;0,035;514_a;17,085;17,05;TEGEN
1282868;514_962V_17.1;0;0,069;514_a;17,117;17,05;TEGEN
1282869;470_202R_375.2;0;0,391;470_k;375,181;375,571;MEE
1282870;555_297V_83.7;0;0,14;555__;83,685;83,832;MEE
1282871;555_229BL_83.6;0;0,026;555__;83,568;83,541;TEGEN
1282872;555_233L_83.5;0;0,406;555__;83,541;83,136;TEGEN
1282873;555_231V_83.5;0;0,047;555__;83,494;83,541;MEE
1282874;555_229BqV_83.6;0;0,034;555__;83,586;83,551;TEGEN
1282875;555_229BpV_83.6;0;0,034;555__;83,586;83,551;TEGEN
1282876;618_861L_50.6;0;0,033;618_b;50,567;50,534;TEGEN
1282877;618_867R_50.5;0;0,19;618_b;50,534;50,341;TEGEN
1282878;618_897V_50.5;0;0,099;618_b;50,547;50,446;TEGEN
1282879;128_35AR_12.7;0;0,185;128__;12,653;12,827;MEE
1282880;128_29AL_12.6;0;0,08;128__;12,572;12,653;MEE
1282881;517_81R_69.4;0;0,036;517_b;69,352;69,387;MEE
1282882;517_43R_69.1;0;0,018;517_b;69,07;69,088;MEE
1282883;517_53AL_69.1;0;0,044;517_b;69,088;69,132;MEE
1282884;517_45AR_69.1;0;0,148;517_b;69,1;69,247;MEE
1282885;517_153BV_69.9;0,038;0,284;517_a;0;0,246;MEE
1282886;517_153BV_69.9;0;0,038;517_b;69,915;69,949;MEE
1283163;516_275L_1.5;0;0,738;516_a;1,544;2,281;MEE
1283164;557_4V_28.1;0;0,007;557_a;28,062;28,055;TEGEN
1283165;620_71BL_42.3;0;0,023;620__;42,253;42,231;TEGEN
1283166;550_45R_25.3;0;0,143;550__;25,337;25,194;TEGEN
1283167;550_43BqV_25.4;0;0,034;550__;25,381;25,348;TEGEN
1283168;011_295V_70.1;0;0,166;011__;70,099;69,932;TEGEN
1283169;011_28R_68.5;0;0,112;011__;68,504;68,615;MEE
1283170;011_32V_68.6;0;0,04;011__;68,613;68,653;MEE
1283171;543_217BV_15.9;0;0,101;543_b;15,912;16,012;MEE
1283172;927_3073BV_905.5;0;0,209;927__;905,451;905,661;MEE
1283173;553_207L_21.1;0;0,055;553_c;21,137;21,191;MEE
1283174;553_213pV_21.2;0;0,034;553_c;21,208;21,175;TEGEN
1283175;553_203V_21.2;0;0,033;553_c;21,158;21,191;MEE
1283176;553_215AL_21.2;0;0,041;553_c;21,191;21,231;MEE
1283177;560_1273ApV_24.9;0;0,034;560_a;24,873;24,838;TEGEN
1283178;560_1219AL_24.9;0;0,092;560_a;24,949;24,855;TEGEN
1283179;560_1235AR_25.0;0;0,049;560_a;24,994;24,946;TEGEN
1283180;560_1235BqV_24.9;0;0,033;560_a;24,93;24,963;MEE
1283181;560_1237BR_24.9;0;0,04;560_a;24,907;24,946;MEE
1283182;560_1235BpV_24.9;0;0,033;560_a;24,93;24,963;MEE
1283183;560_1235BL_24.9;0;0,4;560_a;24,946;25,345;MEE
1283184;437_968R_0.8;0;0,666;437_a;0,824;0,156;TEGEN
1283185;437_968L_0.8;0;0,666;437_a;0,824;0,156;TEGEN
1283186;437_9002V_0.2;0;0,051;437_a;0,205;0,154;TEGEN
1283187;133_1201R_20.9;0;0,103;133_a;20,936;21,038;MEE
1283511;520_143BqV_0.7;0;0,033;520_a;0,746;0,714;TEGEN
1283512;520_145AL_0.7;0;0,07;520_a;0,718;0,787;MEE
1283513;520_147BpV_0.8;0;0,033;520_a;0,787;0,754;TEGEN
1283514;545_181BV_23.3;0;0,041;545_b;23,342;23,383;MEE
1283515;545_936V_22.4;0;0,525;545_b;22,411;21,849;TEGEN
1283516;545_265AL_22.5;0;0,039;545_b;22,561;22,6;MEE
1283517;924_3441R_34.3;0;0,054;924_a;34,269;34,32;MEE
1283518;924_44-45R_35.3;0;0,994;924_a;35,306;34,32;TEGEN
1283519;801_928L_300.9;0;0,099;801_e;400;400,093;MEE
1283520;152_4061L_15.1;0;0,267;152_a;15,051;15,318;MEE
1283521;805_7125R_104.5;0,037;0,239;805_b;600,0;600,195;MEE
1283522;545_975R_23.5;0;0,031;545_b;23,513;23,485;TEGEN
1283523;545_966L_22.8;0;0,727;545_b;22,776;23,485;MEE
1283524;924_357BR_36.4;0;0,045;924_a;36,421;36,464;MEE
1283525;924_361ApV_36.5;0;0,034;924_a;36,481;36,448;TEGEN
1283526;924_359BR_36.4;0;0,045;924_a;36,421;36,464;MEE
1283527;924_359BL_36.4;0;0,057;924_a;36,421;36,476;MEE
1283528;924_357BL_36.4;0;0,057;924_a;36,421;36,476;MEE
1283529;924_357ApV_36.4;0;0,034;924_a;36,437;36,405;TEGEN
1283530;805_7123L_104.4;0;0,045;805_a;104,415;104,37;TEGEN
1283841;051_299V_50.6;0;1,938;051__;50,628;48,701;TEGEN
1283842;051_299V_50.6;1,938;2,037;614_c;48,7;48,604;TEGEN
1283843;618_131BV_50.8;0;0,055;618_b;50,846;50,791;TEGEN
1283844;618_111AR_51.1;0;0,282;618_b;51,127;50,846;TEGEN
1283845;618_137AR_51.0;0;0,178;618_b;50,968;50,791;TEGEN
1283846;610_974R_14.5;0;0,226;610__;14,481;14,257;TEGEN
1283847;610_974L_14.5;0;0,225;610__;14,481;14,257;TEGEN
1283848;610_141BpV_14.6;0;0,034;610__;14,583;14,616;MEE
1283849;610_141BqV_14.6;0;0,034;610__;14,583;14,616;MEE
1283850;551_105BpV_21.8;0;0,034;551_b;21,807;21,773;TEGEN
1283851;551_105AR_21.7;0;0,032;551_b;21,733;21,765;MEE
1283852;544_1061AR_23.3;0;0,103;544_b;23,253;23,356;MEE
1283853;544_1061BV_23.4;0;0,042;544_b;23,356;23,398;MEE
1283854;924_341BL_36.0;0;0,421;924_a;35,988;35,562;TEGEN
1283855;924_343V_36.0;0;0,054;924_a;35,977;35,926;TEGEN
1283856;924_343R_36.0;0;0,057;924_a;35,977;36,032;MEE
1283857;516_277L_1.6;0;0,567;516_a;1,614;2,163;MEE
1283858;129_16L_30.0;0;0,228;129__;30,006;30,233;MEE
1283859;129_12L_29.9;0;0,064;129__;29,941;30,006;MEE
1283860;130_12L_61.7;0;0,168;130_a;61,661;61,827;MEE
1283861;130_11V_61.7;0;0,009;130_a;61,652;61,661;MEE
1284149;531_2567L_34.5;0;0,09;531_c;34,546;34,635;MEE
1284150;756_53R_35.5;0;0,793;756__;35,548;36,34;MEE
1284151;514_159BpV_16.4;0;0,034;514_a;16,415;16,449;MEE
1284152;201_925AqV_37.7;0;0,034;201__;37,709;37,742;MEE
1284153;201_925ApV_37.7;0;0,034;201__;37,709;37,742;MEE
1284154;551_103BV_21.7;0;0,041;551_b;21,691;21,733;MEE
1284155;551_103AL_21.6;0;0,06;551_b;21,632;21,691;MEE
1284156;551_101V_21.6;0;0,012;551_b;21,62;21,632;MEE
1284157;653_33AL_102.6;0;0,069;653_a;102,642;102,711;MEE
1284158;653_31V_102.6;0;0,011;653_a;102,63;102,642;MEE
1284159;653_27AL_102.5;0;0,185;653_a;102,525;102,711;MEE
1284160;618_135L_50.9;0;1,409;618_b;50,867;49,462;TEGEN
1284161;618_187BqV_50.8;0;0,034;618_b;50,846;50,879;MEE
1284162;618_187AR_50.9;0;0,041;618_b;50,903;50,863;TEGEN
1284163;618_187BpV_50.8;0;0,034;618_b;50,846;50,879;MEE
1284164;618_109AR_51.3;0;0,448;618_b;51,309;50,863;TEGEN
1284165;618_121BqV_50.9;0;0,034;618_b;50,886;50,919;MEE
1284166;618_121AR_51.1;0;0,137;618_b;51,038;50,903;TEGEN
1284167;618_121BpV_50.9;0;0,034;618_b;50,886;50,919;MEE
1284168;506_25BR_43.1;0;0,286;506_b;43,1;42,814;TEGEN
1284169;803_57R_101.5;0;0,568;803_h;101,539;102,109;MEE
1284170;017_431V_40.7;0;0,089;017__;40,724;40,813;MEE
1284171;017_435AR_40.8;0;0,1;017__;40,813;40,914;MEE
1284172;550_969L_25.4;0;0,11;550__;25,413;25,521;MEE
1284173;550_39pV_25.3;0;0,034;550__;25,301;25,267;TEGEN
1284461;504_93L_18.7;0;1,068;504_b;18,745;19,8;MEE
1284462;504_93L_18.7;1,068;2,367;065__;19,8;21,1;MEE
1284463;924_3629L_35.9;0;0,889;924_a;35,881;36,761;MEE
1284464;924_3739V_36.7;0;0,045;924_a;36,717;36,761;MEE
1284465;924_3743V_36.8;0;0,041;924_a;36,761;36,801;MEE
1284466;924_915V_33.9;0;0,142;924_a;33,942;34,088;MEE
1284467;950_209L_7.8;0;0,17;950_a;7,841;8,009;MEE
1284468;950_101pV_6.8;0;0,031;950_a;6,824;6,792;TEGEN
1284469;950_101R_6.8;0;0,056;950_a;6,808;6,752;TEGEN
1284470;801_902R_7.7;0;0,041;801_a;7,673;7,714;MEE
1284471;531_2341L_34.1;0;0,064;531_c;34,142;34,205;MEE
1284472;801_33V_500.1;0,132;0,14;801_d;302,157;302,149;TEGEN
1284473;801_33V_500.1;0;0,132;801_f;500,138;500,008;TEGEN
1284474;805_7111L_400.2;0;0,183;805_c;400,215;400,398;MEE
1284475;805_7111R_400.2;0;0,183;805_c;400,215;400,398;MEE
1284476;520_141BqV_0.7;0;0,034;520_a;0,747;0,714;TEGEN
1284477;520_141BL_0.7;0;0,041;520_a;0,73;0,69;TEGEN
1284478;520_141BpV_0.7;0;0,034;520_a;0,747;0,714;TEGEN
1284479;520_141AR_0.7;0;0,041;520_a;0,69;0,73;MEE
1284480;525_1303AV_180.4;0;0,385;525_c;180,386;180,0;TEGEN
1284481;525_1303AV_180.4;0,385;1,167;523_b;180;179,218;TEGEN
1284482;468_477V_400.6;0;0,118;468_g;400,573;400,458;TEGEN
1284789;536_307BqV_61.5;0;0,031;536__;61,487;61,455;TEGEN
1284790;950_676R_7.3;0;0,064;950_a;7,274;7,338;MEE
1284791;950_677V_7.3;0;0,055;950_a;7,338;7,393;MEE
1284792;950_678L_7.4;0;0,064;950_a;7,393;7,457;MEE
1284793;527_85BV_17.2;0;0,001;527_c;17,215;17,216;MEE
1284794;042_759AR_21.1;0;0,077;042__;21,05;21,126;MEE
1284795;508_869R_91.1;0;0,028;508__;91,16;91,186;MEE
1284796;553_311AR_22.3;0;0,109;553_c;22,261;22,37;MEE
1284797;553_311BqV_22.3;0;0,034;553_c;22,336;22,302;TEGEN
1284798;553_311BpV_22.3;0;0,033;553_c;22,336;22,302;TEGEN
1284799;553_315V_22.4;0;0,047;553_c;22,37;22,417;MEE
1284800;163_927BpV_43.6;0;0,034;163__;43,641;43,609;TEGEN
1284801;163_927BqV_43.6;0;0,034;163__;43,642;43,609;TEGEN
1284802;163_1025L_43.8;0;0,423;163__;43,84;44,263;MEE
1284803;163_1035V_44.3;0;0,036;163__;44,263;44,299;MEE
1284804;950_661AL_7.3;0;0,016;950_a;7,331;7,347;MEE
1284805;950_610BR_6.5;0;0,249;950_a;6,462;6,231;TEGEN
1284806;950_630V_6.2;0;0,016;950_a;6,231;6,216;TEGEN
1284807;950_909L_16.9;0;0,18;950_a;16,85;17,031;MEE
1284808;950_261BV_19.0;0;0,011;950_a;18,962;18,973;MEE
1284809;950_13L_6.4;0;0,04;950_a;6,402;6,441;MEE
1284810;950_403V_26.8;0;0,024;950_a;26,766;26,742;TEGEN
1284811;950_1952R_26.7;0;0,8;950_a;26,742;25,943;TEGEN
1284812;950_33L_6.2;0;0,037;950_a;6,166;6,201;MEE
1284813;066_1BR_25.8;0,183;0,439;066_b;100;100,256;MEE
1284814;066_1BR_25.8;0;0,183;066_a;25,764;25,582;TEGEN
1284815;040_2R_45.8;0;0,766;040__;45,828;46,594;MEE
1284816;040_2L_45.8;0;0,767;040__;45,828;46,594;MEE
1285098;032_3V_15.8;0;1,788;032__;15,793;14;TEGEN
1285099;032_3V_15.8;1,788;1,879;546_c;14,0;13,908;TEGEN
1285100;531_2551V_34.5;0;0,166;531_c;34,458;34,325;TEGEN
1285101;531_2551V_34.5;0,166;0,348;531_a;0,7;0,892;MEE
1285102;545_916BL_21.9;0;0,079;545_b;21,882;21,798;TEGEN
1285103;545_107BqV_22.7;0;0,034;545_b;22,706;22,672;TEGEN
1285104;545_107BpV_22.7;0;0,034;545_b;22,706;22,672;TEGEN
1285105;545_131BpV_23.0;0;0,034;545_b;22,995;22,962;TEGEN
1285106;545_135AR_23.0;0;0,052;545_b;22,978;23,031;MEE
1285107;545_131BqV_23.0;0;0,034;545_b;22,995;22,961;TEGEN
1285108;545_131AL_22.9;0;0,051;545_b;22,927;22,978;MEE
1285109;924_3273BL_34.3;0;0,064;924_a;34,266;34,209;TEGEN
1285110;924_3273AR_34.2;0;0,064;924_a;34,208;34,266;MEE
1285111;551_135BV_22.7;0;0,112;551_b;22,682;22,795;MEE
1285112;551_143AR_22.7;0;0,061;551_b;22,734;22,795;MEE
1285113;551_141V_22.7;0;0,05;551_b;22,684;22,734;MEE
1285114;470_185L_305.8;0;0,151;470_g;305,796;305,947;MEE
1285115;950_653L_7.2;0;0,566;950_a;7,156;6,581;TEGEN
1285116;950_653R_7.2;0;0,562;950_a;7,156;6,587;TEGEN
1285117;950_443R_6.9;0;0,211;950_a;6,889;7,1;MEE
1285118;950_443L_6.9;0;0,345;950_a;6,889;7,225;MEE
1285119;470_1107V_301.7;0;0,0;470_g;301,722;301,723;MEE
1285357;513_143BV_26.3;0,3;1,23;666_a;26,6;27,529;MEE
1285358;009_9R_114.2;0;0,519;009__;114,197;114,716;MEE
1285359;046_201AV_34.6;0;3,69;046__;34,591;30,9;TEGEN
1285360;161_2707V_35.5;10,347;10,361;604_b;84,388;84,4;MEE
1285361;161_2707V_35.5;8,665;10,347;604_a;44,2;45,882;MEE
1285362;161_2707V_35.5;10,361;10,398;604_a;45,896;45,932;MEE
1285363;161_2705L_35.4;0;8,768;161__;35,428;44,2;MEE
1285623;132_451AL_49.1;0;2,005;132__;49,117;47,112;TEGEN
1285624;132_451AR_49.1;0;0,06;132__;49,117;49,057;TEGEN
1285625;950_639R_7.2;0;0,039;950_a;7,239;7,2;TEGEN
1285626;049_11R_25.9;7,296;7,798;514_a;18,6;18,097;TEGEN
1285627;534_1085AL_45.8;0;0,052;534_b;45,842;45,895;MEE
1285628;924_3291R_34.3;0;0,846;924_a;34,314;35,149;MEE
1285629;608_35L_87.9;0;0,652;608_b;87,919;88,57;MEE
1285630;950_213R_11.8;0;0,798;950_a;11,789;12,585;MEE
1285631;950_650L_7.1;0;0,517;950_a;7,098;6,58;TEGEN
1285632;564_433AR_23.5;0;0,077;564_b;23,539;23,616;MEE
1285633;924_3239BqV_34.2;0;0,032;924_a;34,168;34,136;TEGEN
1285634;924_980V_34.3;0;0,125;924_a;34,271;34,153;TEGEN
1285635;924_3253BpV_34.2;0;0,032;924_a;34,208;34,177;TEGEN
1285636;924_355ApV_36.2;0;0,031;924_a;36,231;36,262;MEE
1285637;950_321L_17.1;0;0,234;950_a;17,07;17,306;MEE
1285638;469_204R_201.1;0;0,519;469_b;201,12;201,654;MEE
1285639;663_323L_40.4;0;0,77;663_a;40,381;41,147;MEE
1285640;663_317BV_40.2;0;0,156;663_a;40,224;40,381;MEE
1285932;950_968R_12.7;0,064;0,135;469_d;400,001;400,078;MEE
1285933;950_968R_12.7;0;0,064;950_a;12,727;12,791;MEE
1285934;209_2L_19.0;0;0,036;209__;18,97;19,005;MEE
1285935;071_5BV_20.0;0;7,906;071__;19,977;27,883;MEE
1285936;924_13-14L_35.3;0;0,974;924_a;35,299;34,333;TEGEN
1285937;924_3333R_34.3;0;0,038;924_a;34,295;34,333;MEE
1285938;565_63V_101.8;0;0,774;565_b;101,809;101,035;TEGEN
1285939;513_161AL_44.1;0;0,083;513_b;44,056;43,973;TEGEN
1285940;513_141BV_26.3;0;0,141;513_b;44,198;44,056;TEGEN
1285941;139_5011R_177.2;0;0,092;139__;177,174;177,264;MEE
1285942;803_84ApV_103.8;0;0,034;803_h;103,78;103,815;MEE
1285943;803_82ApV_103.7;0;0,034;803_h;103,739;103,774;MEE
1285944;803_82AqV_103.7;0;0,034;803_h;103,739;103,774;MEE
1285945;803_40L_102.7;0;0,054;803_h;102,67;102,724;MEE
1285946;803_37L_102.6;0;0,104;803_h;102,566;102,67;MEE
1281935;217_91V_43.1;0;3,098;217__;43,125;46,22;MEE
1281936;217_69AR_35.1;0;0,118;217__;35,133;35,25;MEE
1281937;520_1003R_36.7;0;0,393;520_c;36,702;36,962;MEE
1281938;517_11BR_68.7;0;0,097;517_b;68,726;68,635;TEGEN
1281939;212_145R_27.1;0;0,399;212__;27,074;27,473;MEE
1281940;098_3881L_29.1;0;0,088;098__;29,117;29,204;MEE
1281941;518_193R_64.7;0;0,078;518__;64,722;64,799;MEE
1281942;528_3AR_27.9;0;0,114;528_b;27,934;28,047;MEE
1281943;520_1007L_36.8;0;0,034;520_c;36,759;36,793;MEE
1281944;520_1008L_36.8;0;0,141;520_c;36,792;36,922;MEE
1281945;520_1008R_36.8;0;0,304;520_c;36,792;36,966;MEE
1281946;520_1010R_36.8;0;0,157;520_c;36,793;36,938;MEE
1281947;028_1005L_52.6;0;0,052;028__;52,631;52,683;MEE
1281948;121_501R_9.7;0;0,035;121_a;9,68;9,715;MEE
1281949;098_3875R_29.0;0;0,106;098__;29,049;29,155;MEE
1281950;506_505L_42.9;0;0,094;506_b;42,904;42,998;MEE
1281951;603_903BL_3.8;0;0,185;603_a;3,779;3,595;TEGEN
1281952;603_183BV_4.1;0,165;18,919;018__;72,1;53,375;TEGEN
1281953;603_183BV_4.1;0,065;0,165;603_b;72,2;72,1;TEGEN
1286172;817_947V_114.2;0;0,026;817_a;114,233;114,207;TEGEN
1286173;504_17AL_17.1;0;0,082;504_b;17,107;17,189;MEE
1286174;490_110V_7.5;0;0,311;490_b;7,495;7,805;MEE
1286175;619_1273AL_35.5;0;0,101;619__;35,498;35,599;MEE
1286176;620_21AR_41.7;0;0,556;620__;41,67;42,231;MEE
1286177;620_33qV_41.9;0;0,034;620__;41,851;41,818;TEGEN
1286178;620_35AR_41.8;0;0,042;620__;41,835;41,876;MEE
1286179;620_33L_41.9;0;0,218;620__;41,835;41,615;TEGEN
1286180;620_33pV_41.9;0;0,034;620__;41,851;41,818;TEGEN
1286181;588_824R_1.8;0;0,038;588__;1,799;1,836;MEE
1286182;588_823R_1.8;0;0,041;588__;1,759;1,799;MEE
1286183;588_828L_1.8;0;0,027;588__;1,76;1,786;MEE
1286184;588_827L_1.7;0;0,027;588__;1,734;1,76;MEE
1286185;588_826L_1.7;0;0,035;588__;1,7;1,734;MEE
1286186;563_167AR_56.8;0;0,576;563__;56,774;57,345;MEE
1286170;817_945V_114.3;0;0,031;817_a;114,264;114,233;TEGEN
1286171;817_947V_114.2;0,026;0,061;817_e;200,1;200,132;MEE
1286187;588_349BV_1.2;0;0,052;588__;1,232;1,284;MEE
1286188;588_357BL_1.3;0;0,082;588__;1,285;1,202;TEGEN
1286189;588_357AR_1.2;0;0,067;588__;1,218;1,285;MEE
1286190;940_397L_43.4;0;0,304;940__;43,399;43,68;MEE
1286191;037_2161V_92.4;0;0,06;037__;92,351;92,411;MEE
1286413;437_956L_0.9;0;0,645;437_a;0,88;0,241;TEGEN
1286414;437_953R_0.9;0;0,027;437_a;0,939;0,912;TEGEN
1286415;050_463AL_4.2;0;0,062;050__;4,226;4,288;MEE
1286416;050_463BV_4.3;0;0,016;050__;4,288;4,304;MEE
1286417;508_855R_91.0;0;0,051;508__;90,989;91,042;MEE
1286418;564_1335pV_23.6;0;0,034;564_b;23,644;23,678;MEE
1286419;564_1341qV_23.7;0;0,034;564_b;23,684;23,717;MEE
1286420;564_1341R_23.7;0;0,026;564_b;23,7;23,726;MEE
1286421;564_1341pV_23.7;0;0,034;564_b;23,685;23,717;MEE
1286422;564_1341L_23.7;0;0,118;564_b;23,7;23,821;MEE
1286423;564_435AL_23.6;0;0,058;564_b;23,634;23,691;MEE
1286424;120_9AV_7.7;6,595;7,057;625_b;13,864;14,324;MEE
1286425;531_2589qV_34.7;0;0,034;531_c;34,697;34,664;TEGEN
1286426;531_2595R_34.7;0;0,057;531_c;34,681;34,739;MEE
1286427;927_3221R_904.3;0;0,086;927__;904,32;904,408;MEE
1286428;927_3221L_904.3;0;0,118;927__;904,32;904,438;MEE
1286429;437_966R_0.9;0;0,027;437_a;0,874;0,849;TEGEN
1286430;588_347BV_1.2;0;0,044;588__;1,158;1,202;MEE
1286431;588_351AR_1.2;0;0,048;588__;1,215;1,263;MEE
1286432;588_351BpV_1.3;0;0,034;588__;1,279;1,246;TEGEN
1286433;526_15AV_4.1;0;0,682;526_a;4,091;3,386;TEGEN
1286434;132_475BV_47.9;0;0,011;132__;47,892;47,881;TEGEN
1286435;625_345AV_14.8;0;0,006;625_b;14,772;14,777;MEE
1282247;666_4227V_47.7;0;0,03;666_b;47,686;47,716;MEE
1282248;666_4231R_47.7;0;0,169;666_b;47,716;47,885;MEE
1282249;520_113AL_0.6;0;0,119;520_a;0,585;0,704;MEE
1282250;520_1002R_36.7;0;0,04;520_c;36,653;36,692;MEE
1282251;520_1002L_36.7;0;0,05;520_c;36,653;36,702;MEE
1282252;121_523AL_8.4;0;0,102;121_a;8,369;8,267;TEGEN
1282253;950_133R_7.2;0;0,164;950_a;7,192;7,355;MEE
1282254;950_323V_17.2;0;0,161;950_a;17,172;17,334;MEE
1282255;543_219V_15.9;0;0,042;543_b;15,914;15,955;MEE
1282256;543_197V_45.8;0;0,249;543_c;45,767;46,013;MEE
1282257;503_95R_43.9;0;0,28;503_c;43,938;44,217;MEE
1282258;553_225ApV_21.3;0;0,034;553_c;21,336;21,37;MEE
1282259;553_221R_21.3;0;0,04;553_c;21,312;21,353;MEE
1282260;803_49AL_103.1;0;0,058;803_h;103,143;103,201;MEE
1282261;803_37R_102.6;0;0,577;803_h;102,566;103,143;MEE
1282262;128_7AL_12.3;0;0,103;128__;12,251;12,353;MEE
1282263;550_906V_25.6;0;0,11;550__;25,624;25,513;TEGEN
1282264;550_53BV_25.5;0;0,236;550__;25,489;25,726;MEE
1282265;009_25AR_165.8;0;0,094;009__;165,806;165,9;MEE
1282266;009_25AR_165.8;0,094;0,389;550__;25,191;25,486;MEE
1282267;817_76V_205.6;0;0,0;817_e;205,626;205,626;MEE
1282268;817_1277AR_200.6;0;0,149;817_e;200,572;200,721;MEE
1282269;047_2007V_24.0;0,497;1,109;614_c;46,723;47,321;MEE
1282585;123_87AR_20.7;0;0,099;123__;20,732;20,831;MEE
1282586;080_3427V_11.3;0;6,932;080__;11,257;18,2;MEE
1282587;478_921V_101.6;0;1,615;478_c;101,615;100,0;TEGEN
1282588;478_921V_101.6;2,398;2,399;478_d;200,001;200,0;TEGEN
1282589;478_921V_101.6;2,399;2,411;478_a;4,362;4,35;TEGEN
1282590;201_109V_26.1;0;7,004;201__;26,124;33,128;MEE
1282591;620_3BpV_41.7;0;0,033;620__;41,659;41,626;TEGEN
1282592;620_1AL_41.6;0;0,048;620__;41,594;41,643;MEE
1282593;620_1BL_41.7;0;0,06;620__;41,654;41,594;TEGEN
1282594;620_1AR_41.6;0;0,06;620__;41,594;41,654;MEE
1282595;620_5L_41.6;0;0,027;620__;41,643;41,67;MEE
1282596;620_5R_41.6;0;0,587;620__;41,643;42,231;MEE
1282597;112_349BV_62.4;0;0,029;112__;62,44;62,47;MEE
1282598;517_155BqV_69.9;0;0,034;517_b;69,92;69,888;TEGEN
1282887;517_35BqV_69.1;0;0,034;517_b;69,05;69,017;TEGEN
1282888;517_155BpV_69.9;0;0,034;517_b;69,92;69,888;TEGEN
1282889;553_235AL_21.3;0;0,041;553_c;21,353;21,394;MEE
1282890;618_139AL_51.0;0;0,575;618_b;50,969;50,394;TEGEN
1282891;618_795V_50.4;0;0,037;618_b;50,394;50,356;TEGEN
1282892;618_797V_50.4;0;0,042;618_b;50,399;50,356;TEGEN
1282893;618_799V_50.4;0;0,162;618_b;50,356;50,195;TEGEN
1282894;618_867L_50.5;0;0,039;618_b;50,534;50,493;TEGEN
1282895;950_TRR_39.2;0;0,657;950_a;39,171;38,513;TEGEN
1282896;851_11R_100.2;0,06;0,456;433__;6,198;5,813;TEGEN
1282897;093_72L_9.1;1,983;2,468;530_b;11,1;11,586;MEE
1282898;517_37AR_69.0;0;0,207;517_b;68,975;69,18;MEE
