ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
5770050;950_641V_7.0;Onbenoemd;S;0,000;0,203;2014-05-28;;
5770051;664_141AL_43.1;Onbenoemd;S;0,029;0,043;2014-05-28;;
5770052;950_91L_41.5;Onbenoemd;S;0,027;0,065;2014-05-28;;
5770053;618_259L_1.7;Onbenoemd;S;0,229;0,277;2014-05-28;;
5770054;618_259L_1.7;Onbenoemd;S;0,030;0,080;2014-05-28;;
5770055;508_2157R_92.3;Onbenoemd;S;0,038;0,045;2014-05-28;;
5770056;017_353AR_32.0;Onbenoemd;S;0,048;0,055;2014-05-28;;
5770057;613_185BV_75.8;Onbenoemd;S;0,000;0,263;2014-05-28;;
5770058;609_203L_28.5;Onbenoemd;S;0,453;0,493;2014-05-28;;
5770059;609_203L_28.5;Onbenoemd;S;0,032;0,053;2014-05-28;;
5769341;612_7AR_60.5;Onbenoemd;S;0,048;0,070;2014-05-28;;
5769342;501_147R_80.7;Onbenoemd;S;0,017;0,052;2014-05-28;;
5769344;950_359AL_17.5;Onbenoemd;S;0,028;0,036;2014-05-28;;
5769345;011_299BV_70.0;Onbenoemd;S;2,560;2,764;2014-05-28;;
5769346;011_299BV_70.0;Onbenoemd;S;0,000;0,078;2014-05-28;;
5769349;080_3259R_6.2;Onbenoemd;S;0,099;0,122;2014-05-28;;
5769350;950_928V_17.7;Onbenoemd;S;0,000;0,012;2014-05-28;;
5769351;565_63R_101.8;Onbenoemd;S;0,523;0,552;2014-05-28;;
5769352;565_63R_101.8;Onbenoemd;S;0,029;0,063;2014-05-28;;
5769353;073_1107AL_1.1;Onbenoemd;S;0,027;0,048;2014-05-28;;
5769354;043_343V_32.7;Onbenoemd;S;0,000;0,330;2014-05-28;;
5769355;525_487BV_79.2;Onbenoemd;S;0,000;0,024;2014-05-28;;
5769358;127_435AR_54.0;Onbenoemd;S;7,420;7,673;2014-05-28;;
5769359;127_435AR_54.0;Onbenoemd;S;0,027;0,392;2014-05-28;;
5769360;617_1109L_38.8;Onbenoemd;S;0,045;0,066;2014-05-28;;
5769362;520_201BV_0.9;Onbenoemd;S;0,000;0,046;2014-05-28;;
5769363;545_901BL_22.2;Onbenoemd;S;0,017;0,089;2014-05-28;;
5769364;608_27AL_87.7;Onbenoemd;S;0,748;0,830;2014-05-28;;
5769365;608_27AL_87.7;Onbenoemd;S;0,016;0,167;2014-05-28;;
5769734;152_4123V_30.7;Onbenoemd;S;10,439;12,099;2014-05-28;;
5763928;107_171AL_18.6;Onbenoemd;S;0,048;0,055;2014-05-28;;
5763929;506_71R_43.3;Onbenoemd;S;0,733;0,768;2014-05-28;;
5763930;506_71R_43.3;Onbenoemd;S;0,029;0,063;2014-05-28;;
5764291;501_11AV_79.9;Onbenoemd;S;0,000;0,060;2014-05-28;;
5764292;550_910BL_25.8;Onbenoemd;S;0,017;0,092;2014-05-28;;
5764293;132_295BV_40.4;Onbenoemd;S;6,667;6,698;2014-05-28;;
5764294;132_295BV_40.4;Onbenoemd;S;0,000;0,204;2014-05-28;;
5764295;527_71BV_17.1;Onbenoemd;S;0,000;0,036;2014-05-28;;
5764296;556_20AL_6.1;Onbenoemd;S;5,108;5,416;2014-05-28;;
5764297;556_20AL_6.1;Onbenoemd;S;0,028;0,544;2014-05-28;;
5764298;620_35BL_41.9;Onbenoemd;S;0,017;0,040;2014-05-28;;
5764299;503_187BV_41.1;Onbenoemd;S;0,000;0,151;2014-05-28;;
5764300;555_319V_84.3;Onbenoemd;S;0,000;0,018;2014-05-28;;
5764301;520_163R_36.6;Onbenoemd;S;0,032;0,205;2014-05-28;;
5764302;545_185AL_23.3;Onbenoemd;S;0,451;0,491;2014-05-28;;
5764303;545_185AL_23.3;Onbenoemd;S;0,029;0,104;2014-05-28;;
5764304;105_91AV_23.1;Onbenoemd;S;4,322;4,673;2014-05-28;;
5764305;105_91AV_23.1;Onbenoemd;S;0,000;0,212;2014-05-28;;
5764306;950_117R_7.1;Onbenoemd;S;0,486;0,521;2014-05-28;;
5764307;950_117R_7.1;Onbenoemd;S;0,027;0,065;2014-05-28;;
5764308;924_3271AL_34.2;Onbekend;S;0,027;0,044;2014-05-28;;
5764309;555_333AR_84.1;Onbenoemd;S;0,038;0,158;2014-05-28;;
5764310;606_57L_0.1;Onbenoemd;S;0,027;0,045;2014-05-28;;
5764313;555_257R_83.4;Onbenoemd;S;0,015;0,097;2014-05-28;;
5764314;920_3135R_100.8;Onbenoemd;S;0,039;0,092;2014-05-28;;
5763416;503_123L_43.1;Onbenoemd;S;0,027;0,065;2014-05-28;;
5763417;586_385AR_81.1;Onbenoemd;S;0,057;0,068;2014-05-28;;
5763418;586_385AR_81.1;Onbenoemd;S;0,016;0,038;2014-05-28;;
5763419;084_7BV_9.5;Onbenoemd;S;0,516;0,560;2014-05-28;;
5763420;084_7BV_9.5;Onbenoemd;S;0,000;0,040;2014-05-28;;
5763421;128_61AR_13.2;Onbenoemd;S;0,048;0,122;2014-05-28;;
5763422;094_1105BV_1.8;Onbenoemd;S;1,114;1,261;2014-05-28;;
5763423;094_1105BV_1.8;Onbenoemd;S;0,000;0,193;2014-05-28;;
5763424;618_273AL_49.5;Onbenoemd;S;0,029;0,031;2014-05-28;;
5763425;586_63AR_80.4;Onbenoemd;S;0,027;0,110;2014-05-28;;
5763426;506_47BL_43.4;Onbenoemd;S;0,027;0,060;2014-05-28;;
5763429;950_445L_7.1;Onbenoemd;S;0,161;0,195;2014-05-28;;
5763459;115_7BV_4.9;Onbenoemd;S;0,000;0,541;2014-05-28;;
5763460;545_81BR_22.4;Onbenoemd;S;0,017;0,024;2014-05-28;;
5763461;203_403V_55.6;Onbenoemd;S;0,000;0,008;2014-05-28;;
5763462;504_59AL_18.2;Onbenoemd;S;0,016;0,025;2014-05-28;;
5763463;504_59AL_18.2;Onbenoemd;S;0,000;;2014-05-28;;
5763464;203_363BV_47.3;Onbenoemd;S;0,000;0,047;2014-05-28;;
5763465;950_1001R_7.1;Onbenoemd;S;0,029;0,048;2014-05-28;;
5763467;115_33BV_6.2;Onbenoemd;S;4,831;5,222;2014-05-28;;
5763468;115_33BV_6.2;Onbenoemd;S;0,000;0,385;2014-05-28;;
5763469;605_1BL_33.4;Onbenoemd;S;6,260;6,745;2014-05-28;;
5763470;605_1BL_33.4;Onbenoemd;S;0,029;0,501;2014-05-28;;
5763471;586_141BV_80.8;Onbenoemd;S;0,091;0,116;2014-05-28;;
5770060;028_1025L_52.8;Onbenoemd;S;0,029;0,053;2014-05-28;;
5770061;588_353BL_1.3;Onbenoemd;S;0,029;0,031;2014-05-28;;
5770062;508_2045L_91.1;Onbenoemd;S;0,048;0,055;2014-05-28;;
5770063;524_303BV_71.6;Onbenoemd;S;3,216;3,353;2014-05-28;;
5770064;524_303BV_71.6;Onbenoemd;S;0,000;0,201;2014-05-28;;
5770065;073_1103BL_0.7;Onbenoemd;S;0,028;0,114;2014-05-28;;
5770066;937_29V_68.6;Onbenoemd;S;0,000;0,028;2014-05-28;;
5770067;011_297AR_70.1;Onbenoemd;S;0,048;0,143;2014-05-28;;
5770068;938_4535L_1.3;Onbenoemd;S;0,029;0,036;2014-05-28;;
5770446;950_81BL_41.1;Onbenoemd;S;0,028;0,065;2014-05-28;;
5770447;950_910V_6.5;Onbenoemd;S;0,000;0,026;2014-05-28;;
5770448;009_85AR_137.7;Onbenoemd;S;0,029;0,201;2014-05-28;;
5770449;133_1165AV_19.8;Onbenoemd;S;0,000;0,067;2014-05-28;;
5770450;606_43BR_37.6;Onbenoemd;S;0,028;0,035;2014-05-28;;
5770451;852_2V_160.7;Onbenoemd;S;0,000;0,012;2014-05-28;;
5770452;469_338V_602.0;Onbenoemd;S;0,000;0,115;2014-05-28;;
5770453;013_233AL_88.4;Onbenoemd;S;11,707;11,788;2014-05-28;;
5770454;013_233AL_88.4;Onbenoemd;S;0,028;0,691;2014-05-28;;
5770455;927_9AR_904.3;Onbenoemd;S;0,029;0,051;2014-05-28;;
5770456;937_15R_68.0;Onbenoemd;S;0,028;0,042;2014-05-28;;
5770457;527_107AR_17.4;Onbenoemd;S;0,424;0,600;2014-05-28;;
5770458;527_107AR_17.4;Onbenoemd;S;0,027;0,061;2014-05-28;;
5770459;486_904V_75.5;Onbenoemd;S;0,000;0,027;2014-05-28;;
5770460;017_11AR_49.5;Onbenoemd;S;0,029;0,030;2014-05-28;;
5770461;506_257AR_45.4;Onbenoemd;S;0,038;0,089;2014-05-28;;
5770463;510_405R_9.8;Onbenoemd;S;1,256;1,728;2014-05-28;;
5770571;817_1V_120.8;Onbekend;S;0,000;0,527;2014-05-28;;
5770572;586_69R_80.4;Onbenoemd;S;0,016;0,025;2014-05-28;;
5770573;550_71AV_25.7;Onbenoemd;S;0,000;0,014;2014-05-28;;
5770574;135_2071L_43.1;Onbenoemd;S;1,245;1,318;2014-05-28;;
5770575;135_2071L_43.1;Onbenoemd;S;0,048;0,262;2014-05-28;;
5770576;024_213AL_26.5;Onbenoemd;S;0,029;0,040;2014-05-28;;
5770577;114_393BV_53.9;Onbenoemd;S;32,508;32,573;2014-05-28;;
5770578;114_393BV_53.9;Onbenoemd;S;30,445;30,510;2014-05-28;;
5770579;114_393BV_53.9;Onbenoemd;S;28,526;28,584;2014-05-28;;
5770580;114_393BV_53.9;Onbenoemd;S;26,313;26,363;2014-05-28;;
5770581;114_393BV_53.9;Onbenoemd;S;23,845;23,895;2014-05-28;;
5770582;114_393BV_53.9;Onbenoemd;S;21,376;21,426;2014-05-28;;
5770583;114_393BV_53.9;Onbenoemd;S;19,413;19,483;2014-05-28;;
5770584;114_393BV_53.9;Onbenoemd;S;17,062;17,127;2014-05-28;;
5770585;114_393BV_53.9;Onbenoemd;S;14,295;14,348;2014-05-28;;
5770586;114_393BV_53.9;Onbenoemd;S;11,492;11,542;2014-05-28;;
5770587;114_393BV_53.9;Onbenoemd;S;9,249;9,299;2014-05-28;;
5769368;485_51AL_100.8;Onbenoemd;S;0,016;0,020;2014-05-28;;
5769370;133_1087AL_15.0;Onbenoemd;S;0,047;0,055;2014-05-28;;
5769371;527_121R_17.4;Onbenoemd;S;0,016;0,072;2014-05-28;;
5769372;050_84L_6.3;Onbenoemd;S;0,029;0,062;2014-05-28;;
5769373;950_115V_7.1;Onbenoemd;S;0,000;0,008;2014-05-28;;
5769374;555_251BL_83.6;Onbenoemd;S;0,028;0,032;2014-05-28;;
5769375;542_1195BV_29.5;Onbenoemd;S;0,254;0,288;2014-05-28;;
5769376;542_1195BV_29.5;Onbenoemd;S;0,000;0,012;2014-05-28;;
5769377;560_51AV_24.9;Onbenoemd;S;0,000;0,009;2014-05-28;;
5764315;478_1501R_0.9;Onbekend;S;0,029;0,881;2014-05-28;;
5764316;135_2081R_44.4;Onbenoemd;S;0,028;0,036;2014-05-28;;
5764317;076_69AL_12.2;Onbenoemd;S;0,028;0,082;2014-05-28;;
5764318;751_333BV_33.9;Onbenoemd;S;0,445;0,545;2014-05-28;;
5764319;751_333BV_33.9;Onbenoemd;S;0,000;0,030;2014-05-28;;
5764320;614_2147L_47.8;Onbenoemd;S;0,284;0,377;2014-05-28;;
5764321;614_2147L_47.8;Onbenoemd;S;0,029;0,084;2014-05-28;;
5764698;555_505R_83.1;Onbenoemd;S;0,029;0,185;2014-05-28;;
5764699;950_1003L_7.2;Onbenoemd;S;0,029;0,035;2014-05-28;;
5764701;550_970R_25.4;Onbenoemd;S;0,028;0,085;2014-05-28;;
5764703;530_115AR_12.4;Onbenoemd;S;0,038;0,045;2014-05-28;;
5764706;486_914BR_75.9;Onbenoemd;S;0,017;0,029;2014-05-28;;
5764708;617_1101AR_59.6;Onbenoemd;S;0,049;0,087;2014-05-28;;
5764709;128_33L_12.8;Onbenoemd;S;0,027;0,176;2014-05-28;;
5764710;817_1263AL_200.2;Onbenoemd;S;0,017;0,038;2014-05-28;;
5764711;478_1511V_0.8;Onbekend;S;0,000;0,012;2014-05-28;;
5764712;504_17AV_17.1;Onbenoemd;S;10,161;10,709;2014-05-28;;
5764713;513_141BV_26.3;Onbenoemd;S;0,000;0,141;2014-05-28;;
5764714;545_91AL_22.3;Onbenoemd;S;0,017;0,024;2014-05-28;;
5764715;528_35AL_28.6;Onbenoemd;S;0,029;0,344;2014-05-28;;
5764716;817_1231L_115.1;Onbenoemd;S;0,028;0,045;2014-05-28;;
5764717;560_21BR_25.0;Onbenoemd;S;0,016;0,039;2014-05-28;;
5764718;614_2157V_47.9;Onbenoemd;S;0,377;0,387;2014-05-28;;
5764719;614_2157V_47.9;Onbenoemd;S;0,000;0,020;2014-05-28;;
5764720;517_77BL_69.5;Onbenoemd;S;0,029;0,055;2014-05-28;;
5763472;586_141BV_80.8;Onbenoemd;S;0,000;0,000;2014-05-28;;
5763473;100_2025AR_2.9;Onbenoemd;S;0,048;0,058;2014-05-28;;
5763474;927_3035V_905.2;Onbenoemd;S;0,000;0,011;2014-05-28;;
5763475;518_101V_62.7;Onbenoemd;S;0,453;0,491;2014-05-28;;
5763476;518_101V_62.7;Onbenoemd;S;0,000;0,129;2014-05-28;;
5763477;009_101V_138.5;Onbenoemd;S;0,000;0,006;2014-05-28;;
5763478;531_1213L_0.6;Onbenoemd;S;0,029;0,123;2014-05-28;;
5763479;133_965R_20.7;Onbenoemd;S;0,427;0,456;2014-05-28;;
5763480;133_965R_20.7;Onbenoemd;S;0,043;0,049;2014-05-28;;
5763481;526_453BV_4.0;Onbenoemd;S;0,000;0,036;2014-05-28;;
5763482;545_85AL_22.3;Onbenoemd;S;0,017;0,075;2014-05-28;;
5763483;114_409V_53.8;Onbenoemd;S;0,000;0,035;2014-05-28;;
5763484;817_1225L_115.1;Onbenoemd;S;0,836;0,861;2014-05-28;;
5763485;817_1225L_115.1;Onbenoemd;S;0,027;0,052;2014-05-28;;
5763486;926_2072L_0.7;Onbenoemd;S;0,029;0,034;2014-05-28;;
5763487;539_55AL_79.1;Onbenoemd;S;0,017;0,031;2014-05-28;;
5763488;950_215L_11.8;Onbenoemd;S;0,654;0,689;2014-05-28;;
5763511;534_1053BV_45.6;Onbenoemd;S;0,000;0,006;2014-05-28;;
5763512;527_49R_16.6;Onbenoemd;S;0,536;0,559;2014-05-28;;
5763513;527_49R_16.6;Onbenoemd;S;0,048;0,088;2014-05-28;;
5763514;520_133R_0.6;Onbenoemd;S;0,016;0,039;2014-05-28;;
5763515;203_911V_75.8;Onbenoemd;S;0,000;0,081;2014-05-28;;
5763516;073_1111V_1.2;Onbenoemd;S;0,000;0,142;2014-05-28;;
5763518;950_273BV_13.9;Onbenoemd;S;1,357;1,436;2014-05-28;;
5763519;950_273BV_13.9;Onbenoemd;S;0,000;0,089;2014-05-28;;
5763521;902_901R_21.9;Onbekend;S;0,029;0,068;2014-05-28;;
5763522;531_1395BL_34.8;Onbenoemd;S;0,027;0,049;2014-05-28;;
5763523;009_143AR_154.0;Onbenoemd;S;0,029;0,031;2014-05-28;;
5763524;502_247R_100.3;Onbenoemd;S;0,344;0,358;2014-05-28;;
5770464;510_405R_9.8;Onbenoemd;S;0,028;0,296;2014-05-28;;
5770465;609_281L_27.6;Onbenoemd;S;0,028;0,043;2014-05-28;;
5770466;127_1V_11.0;Onbekend;S;0,000;0,162;2014-05-28;;
5770467;437_960R_0.7;Onbenoemd;S;0,028;0,205;2014-05-28;;
5770468;926_2078R_0.7;Onbenoemd;S;0,028;0,034;2014-05-28;;
5770469;555_199V_83.3;Onbenoemd;S;0,000;0,008;2014-05-28;;
5770470;545_197R_23.4;Onbenoemd;S;0,715;0,718;2014-05-28;;
5770471;545_197R_23.4;Onbenoemd;S;0,029;0,073;2014-05-28;;
5769270;115_13BV_5.7;Onbenoemd;S;0,000;0,142;2014-05-28;;
5769271;534_1031BV_45.2;Onbenoemd;S;0,279;0,286;2014-05-28;;
5769272;534_1031BV_45.2;Onbenoemd;S;0,000;0,009;2014-05-28;;
5769273;506_135AL_44.0;Onbenoemd;S;0,217;0,229;2014-05-28;;
5769274;506_135AL_44.0;Onbenoemd;S;0,017;0,096;2014-05-28;;
5769275;504_71AV_18.3;Onbenoemd;S;0,000;0,042;2014-05-28;;
5769276;536_235AL_60.7;Onbenoemd;S;0,016;0,024;2014-05-28;;
5769278;528_59AR_28.8;Onbenoemd;S;0,029;0,031;2014-05-28;;
5769279;132_475AR_48.0;Onbenoemd;S;0,016;0,052;2014-05-28;;
5769280;926_2037R_1.1;Onbenoemd;S;0,026;0,037;2014-05-28;;
5769281;618_255V_50.0;Onbenoemd;S;0,000;0,105;2014-05-28;;
5769282;555_173AL_83.2;Onbenoemd;S;0,029;0,067;2014-05-28;;
5769283;602_221AL_77.3;Onbenoemd;S;0,048;0,052;2014-05-28;;
5769284;506_525V_43.6;Onbenoemd;S;0,000;0,011;2014-05-28;;
5769285;902_908R_22.2;Onbekend;S;0,029;0,191;2014-05-28;;
5769286;127_479AL_73.8;Onbenoemd;S;0,032;0,039;2014-05-28;;
5769287;501_916V_80.4;Onbenoemd;S;0,000;0,013;2014-05-28;;
5769288;526_433BV_3.5;Onbenoemd;S;0,514;0,565;2014-05-28;;
5769289;526_433BV_3.5;Onbenoemd;S;0,000;0,061;2014-05-28;;
5770157;087_1AR_21.0;Onbenoemd;S;0,033;0,034;2014-05-28;;
5770158;550_53BV_25.5;Onbenoemd;S;0,146;0,220;2014-05-28;;
5770159;550_53BV_25.5;Onbenoemd;S;0,000;0,010;2014-05-28;;
5770160;119_123AL_21.3;Onbenoemd;S;3,277;3,630;2014-05-28;;
5770161;119_123AL_21.3;Onbenoemd;S;0,027;0,316;2014-05-28;;
5770162;536_307AR_61.4;Onbenoemd;S;0,029;0,061;2014-05-28;;
5770163;664_243V_43.2;Onbenoemd;S;0,000;0,008;2014-05-28;;
5770165;504_15V_17.1;Onbenoemd;S;0,000;0,008;2014-05-28;;
5770168;606_105AL_0.9;Onbenoemd;S;0,016;0,025;2014-05-28;;
5770169;506_153AL_44.1;Onbenoemd;S;0,017;0,062;2014-05-28;;
5770170;017_51BV_70.1;Onbenoemd;S;0,790;0,797;2014-05-28;;
5770171;017_51BV_70.1;Onbenoemd;S;0,000;0,003;2014-05-28;;
5770173;586_903V_80.0;Onbenoemd;S;0,000;0,024;2014-05-28;;
5770174;609_233L_28.0;Onbenoemd;S;0,029;0,044;2014-05-28;;
5770176;625_245R_17.0;Onbenoemd;S;0,647;0,666;2014-05-28;;
5770177;625_245R_17.0;Onbenoemd;S;0,099;0,536;2014-05-28;;
5770178;127_295BV_8.3;Onbenoemd;S;0,000;0,025;2014-05-28;;
5770179;124_185L_3.4;Onbenoemd;S;0,048;0,215;2014-05-28;;
5770180;528_59BV_0.5;Onbenoemd;S;0,000;0,012;2014-05-28;;
5770181;094_1069AV_3.3;Onbenoemd;S;0,363;0,409;2014-05-28;;
5770182;094_1069AV_3.3;Onbenoemd;S;0,000;0,060;2014-05-28;;
5770183;664_897AR_42.8;Onbenoemd;S;0,048;0,058;2014-05-28;;
5770770;924_3223BV_34.1;Onbenoemd;S;0,000;0,015;2014-05-28;;
5770771;504_31R_17.5;Onbenoemd;S;0,027;0,040;2014-05-28;;
5770772;506_131AR_44.0;Onbenoemd;S;0,028;0,031;2014-05-28;;
5770773;516_275R_1.5;Onbenoemd;S;0,678;0,711;2014-05-28;;
5770774;516_275R_1.5;Onbenoemd;S;0,028;0,066;2014-05-28;;
5770776;012_341BV_24.2;Onbenoemd;S;0,000;0,017;2014-05-28;;
5764722;623_337L_17.8;Onbenoemd;S;0,642;0,693;2014-05-28;;
5764723;623_337L_17.8;Onbenoemd;S;0,017;0,351;2014-05-28;;
5764724;017_11BV_49.5;Onbenoemd;S;11,876;11,890;2014-05-28;;
5764941;555_501R_82.9;Onbenoemd;S;0,033;0,036;2014-05-28;;
5764942;603_109BV_3.0;Onbenoemd;S;0,194;0,226;2014-05-28;;
5764943;603_109BV_3.0;Onbenoemd;S;0,000;0,004;2014-05-28;;
5764944;203_391L_55.1;Onbenoemd;S;0,027;0,036;2014-05-28;;
5764945;666_4211V_47.3;Onbenoemd;S;0,000;0,030;2014-05-28;;
5764946;522_231BV_58.3;Onbenoemd;S;0,000;0,030;2014-05-28;;
5764947;123_21L_9.7;Onbenoemd;S;0,028;0,058;2014-05-28;;
5764948;924_3611R_35.8;Onbenoemd;S;0,804;0,850;2014-05-28;;
5764949;924_3611R_35.8;Onbenoemd;S;0,017;0,043;2014-05-28;;
5764950;144_1333R_155.0;Onbenoemd;S;0,048;0,135;2014-05-28;;
5764951;542_504R_29.6;Onbenoemd;S;0,029;0,033;2014-05-28;;
5764952;478_1359V_3.1;Onbenoemd;S;0,023;0,393;2014-05-28;;
5764953;478_1359V_3.1;Onbenoemd;S;0,000;0,009;2014-05-28;;
5764954;950_13L_6.4;Onbenoemd;S;0,028;0,040;2014-05-28;;
5764957;120_52AL_16.3;Onbenoemd;S;5,542;5,927;2014-05-28;;
5764958;120_52AL_16.3;Onbenoemd;S;0,029;0,484;2014-05-28;;
5764959;927_3005V_905.3;Onbenoemd;S;0,000;0,024;2014-05-28;;
5764961;534_1023BV_45.1;Onbenoemd;S;0,000;0,026;2014-05-28;;
5764962;926_2071L_0.8;Onbenoemd;S;0,029;0,068;2014-05-28;;
5764963;555_201L_83.3;Onbenoemd;S;0,032;0,064;2014-05-28;;
5764964;530_113AL_12.3;Onbenoemd;S;0,038;0,045;2014-05-28;;
5763525;502_247R_100.3;Onbenoemd;S;0,029;0,134;2014-05-28;;
5763526;127_417AR_49.5;Onbenoemd;S;0,029;0,038;2014-05-28;;
5763527;514_914V_18.0;Onbenoemd;S;0,000;0,007;2014-05-28;;
5763528;503_89AR_44.0;Onbenoemd;S;0,095;0,102;2014-05-28;;
5763529;503_89AR_44.0;Onbenoemd;S;0,039;0,076;2014-05-28;;
5763530;618_191AR_50.8;Onbenoemd;S;0,116;0,116;2014-05-28;;
5763531;508_921R_91.0;Onbenoemd;S;0,028;0,034;2014-05-28;;
5763532;603_69AR_2.4;Onbenoemd;S;0,047;0,065;2014-05-28;;
5763533;924_05-07V_35.3;Onbekend;S;0,000;0,005;2014-05-28;;
5763534;002_405R_75.4;Onbenoemd;S;0,601;0,650;2014-05-28;;
5763535;002_405R_75.4;Onbenoemd;S;0,039;0,092;2014-05-28;;
5763536;079_161BV_15.1;Onbenoemd;S;0,000;0,089;2014-05-28;;
5763537;478_1561L_1.8;Onbekend;S;0,029;0,038;2014-05-28;;
5763538;924_46-47L_35.3;Onbekend;S;0,027;0,939;2014-05-28;;
5763542;028_1021L_52.8;Onbenoemd;S;0,029;0,044;2014-05-28;;
5763354;950_669AL_7.4;Onbenoemd;S;0,016;0,024;2014-05-28;;
5763355;608_65AL_88.8;Onbenoemd;S;13,178;13,229;2014-05-28;;
5763356;608_65AL_88.8;Onbenoemd;S;0,043;0,403;2014-05-28;;
5763359;950_657V_7.3;Onbenoemd;S;0,000;0,009;2014-05-28;;
5763360;115_151AR_23.5;Onbenoemd;S;0,029;0,111;2014-05-28;;
5763362;586_2501R_80.2;Onbenoemd;S;0,029;0,031;2014-05-28;;
5763363;950_227BV_17.7;Onbenoemd;S;0,716;1,201;2014-05-28;;
5763364;950_227BV_17.7;Onbenoemd;S;0,000;0,045;2014-05-28;;
5763365;937_11L_67.9;Onbenoemd;S;0,027;0,034;2014-05-28;;
5763366;009_17L_114.6;Onbenoemd;S;0,619;0,654;2014-05-28;;
5769290;522_161R_57.5;Onbenoemd;S;0,246;0,261;2014-05-28;;
5769291;522_161R_57.5;Onbenoemd;S;0,048;0,087;2014-05-28;;
5769293;617_701L_38.9;Onbenoemd;S;0,292;0,358;2014-05-28;;
5769294;950_841BV_11.7;Onbenoemd;S;0,000;0,009;2014-05-28;;
5769295;479_2V_501.3;Onbekend;S;0,000;0,098;2014-05-28;;
5769297;586_2545BL_80.4;Onbenoemd;S;0,017;0,043;2014-05-28;;
5769298;036_213AR_83.8;Onbenoemd;S;0,766;0,839;2014-05-28;;
5769299;036_213AR_83.8;Onbenoemd;S;0,029;0,205;2014-05-28;;
5769300;514_71L_65.4;Onbenoemd;S;0,293;0,327;2014-05-28;;
5769301;514_71L_65.4;Onbenoemd;S;0,028;0,061;2014-05-28;;
5769302;478_1227BL_1.8;Onbenoemd;S;0,017;0,024;2014-05-28;;
5769303;924_3273AL_34.2;Onbenoemd;S;0,029;0,035;2014-05-28;;
5769684;950_101L_6.8;Onbenoemd;S;0,016;0,050;2014-05-28;;
5769685;801_920R_100.9;Onbenoemd;S;0,029;0,138;2014-05-28;;
5769686;803_47R_103.0;Onbenoemd;S;0,026;0,242;2014-05-28;;
5769687;486_922V_76.3;Onbenoemd;S;0,000;0,024;2014-05-28;;
5769688;503_119BL_43.1;Onbenoemd;S;0,017;0,024;2014-05-28;;
5769691;116_2397AL_37.5;Onbenoemd;S;3,350;3,698;2014-05-28;;
5769692;116_2397AL_37.5;Onbenoemd;S;0,048;0,399;2014-05-28;;
5769693;902_918L_22.1;Onbekend;S;0,029;0,239;2014-05-28;;
5769695;818_3V_100.5;Onbekend;S;5,645;5,927;2014-05-28;;
5769696;818_3V_100.5;Onbekend;S;0,000;0,717;2014-05-28;;
5769697;031_1R_3.3;Onbenoemd;S;1,048;1,059;2014-05-28;;
5769698;031_1R_3.3;Onbenoemd;S;0,671;0,996;2014-05-28;;
5769699;031_1R_3.3;Onbenoemd;S;0,043;0,205;2014-05-28;;
5763818;503_83AL_14.0;Onbenoemd;S;0,029;0,031;2014-05-28;;
5763820;520_115AL_0.4;Onbenoemd;S;0,029;0,051;2014-05-28;;
5763821;040_1V_45.8;Onbenoemd;S;0,000;0,800;2014-05-28;;
5763822;133_962V_20.6;Onbenoemd;S;0,000;0,023;2014-05-28;;
5763823;624_165BV_32.2;Onbenoemd;S;0,000;0,015;2014-05-28;;
5763824;467_05V_102.3;Onbenoemd;S;0,000;0,113;2014-05-28;;
5763825;115_9AR_5.5;Onbenoemd;S;0,514;0,610;2014-05-28;;
5763826;115_9AR_5.5;Onbenoemd;S;0,027;0,071;2014-05-28;;
5763827;613_193AL_76.1;Onbenoemd;S;0,017;0,147;2014-05-28;;
5763828;479_7R_501.5;Onbekend;S;0,029;0,890;2014-05-28;;
5763829;121_2359L_233.6;Onbenoemd;S;0,099;0,165;2014-05-28;;
5763830;478_1143V_0.7;Onbenoemd;S;0,000;0,012;2014-05-28;;
5763831;009_145AL_154.1;Onbenoemd;S;0,029;0,031;2014-05-28;;
5763832;116_1351BV_32.1;Onbenoemd;S;0,567;0,583;2014-05-28;;
5763833;116_1351BV_32.1;Onbenoemd;S;0,000;0,042;2014-05-28;;
5763834;052_64V_63.2;Onbenoemd;S;4,916;5,259;2014-05-28;;
5763835;052_64V_63.2;Onbenoemd;S;0,000;0,292;2014-05-28;;
5763836;217_83R_42.5;Onbenoemd;S;0,529;0,606;2014-05-28;;
5763837;217_83R_42.5;Onbenoemd;S;0,039;0,083;2014-05-28;;
5763838;470_253V_101.6;Onbenoemd;S;0,480;0,499;2014-05-28;;
5763839;625_275L_15.5;Onbenoemd;S;0,029;0,048;2014-05-28;;
5763840;520_49BV_28.5;Onbenoemd;S;0,000;0,034;2014-05-28;;
5764203;135_918V_46.2;Onbenoemd;S;0,000;0,004;2014-05-28;;
5764204;122_13L_11.2;Onbenoemd;S;9,946;10,198;2014-05-28;;
5764205;927_13V_904.4;Onbenoemd;S;0,000;0,016;2014-05-28;;
5764206;555_225BL_83.4;Onbenoemd;S;0,930;1,199;2014-05-28;;
5764965;506_553BL_43.5;Onbenoemd;S;0,014;0,015;2014-05-28;;
