SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
517_141AR_69.8;;;;;;;;;;;;;;
920_3081R_100.3;;;;;;;;;;;;;;
127_375AL_38.5;;;;;;;;;;;;;;
620_71AR_42.2;;;;;;;;;;;;;;
542_1253BpV_29.9;;;;;;;;;;;;;;
917_982BR_78.2;;;;;;;;;;;;;;
525_1305BL_180.5;;;;;;;;;;;;;;
557_71V_100.0;;;;;;;;;;;;;;
115_25AqV_5.8;;;;;;;;;;;;;;
950_5L_6.1;;;;;;;;;;;;;;
950_217R_11.8;;;;;;;;;;;;;;
490_333R_176.3;;;;;;;;;;;;;;
609_93BV_27.5;;;;;;;;;;;;;;
550_61L_25.4;;;;;;;;;;;;;;
555_303BL_83.9;;;;;;;;;;;;;;
516_901R_1.8;;;;;;;;;;;;;;
514_942R_18.0;;;;;;;;;;;;;;
565_63V_101.8;;;;;;;;;;;;;;
107_191AL_19.9;;;;;;;;;;;;;;
508_2017V_90.3;;;;;;;;;;;;;;
801_932L_500.0;;;;;;;;;;;;;;
950_914R_7.2;;;;;;;;;;;;;;
557_70L_27.4;;;;;;;;;;;;;;
506_629L_44.2;;;;;;;;;;;;;;
618_135L_50.9;;;;;;;;;;;;;;
603_107AL_2.9;;;;;;;;;;;;;;
560_1275AR_24.9;;;;;;;;;;;;;;
805_7131L_105.5;;;;;;;;;;;;;;
617_1155BV_39.5;;;;;;;;;;;;;;
520_53R_0.1;;;;;;;;;;;;;;
486_924V_76.3;;;;;;;;;;;;;;
913_58L_68.9;;;;;;;;;;;;;;
543_139AR_44.8;;;;;;;;;;;;;;
533_1103AR_15.1;;;;;;;;;;;;;;
618_23BL_58.6;;;;;;;;;;;;;;
542_1229AL_29.7;;;;;;;;;;;;;;
588_867AL_2.3;;;;;;;;;;;;;;
625_349AR_14.8;;;;;;;;;;;;;;
603_931L_2.3;;;;;;;;;;;;;;
664_121BqV_42.5;;;;;;;;;;;;;;
851_916R_130.8;;;;;;;;;;;;;;
555_319V_84.3;;;;;;;;;;;;;;
115_129AL_22.4;;;;;;;;;;;;;;
603_903AqV_3.8;;;;;;;;;;;;;;
076_51BqV_11.6;;;;;;;;;;;;;;
485_39L_450.4;;;;;;;;;;;;;;
504_13AR_17.0;;;;;;;;;;;;;;
924_17-18R_35.3;;;;;;;;;;;;;;
545_131BqV_23.0;;;;;;;;;;;;;;
524_267AL_70.5;;;;;;;;;;;;;;
518_105AR_63.2;;;;;;;;;;;;;;
127_542V_49.8;;;;;;;;;;;;;;
522_209V_58.0;;;;;;;;;;;;;;
603_155BqV_3.5;;;;;;;;;;;;;;
508_2081R_91.3;;;;;;;;;;;;;;
525_443R_49.9;;;;;;;;;;;;;;
950_676L_7.3;;;;;;;;;;;;;;
618_65R_51.5;;;;;;;;;;;;;;
518_147AR_64.2;;;;;;;;;;;;;;
100_2025BL_3.0;;;;;;;;;;;;;;
518_191AR_64.7;;;;;;;;;;;;;;
476_84L_104.1;;;;;;;;;;;;;;
513_71BqV_25.5;;;;;;;;;;;;;;
503_908L_42.9;;;;;;;;;;;;;;
531_1397AL_34.7;;;;;;;;;;;;;;
924_3721V_36.7;;;;;;;;;;;;;;
081_963V_74.7;;;;;;;;;;;;;;
586_385AL_81.1;;;;;;;;;;;;;;
603_123BV_3.3;;;;;;;;;;;;;;
073_1105AV_1.0;;;;;;;;;;;;;;
560_1237AL_25.0;;;;;;;;;;;;;;
831_903V_102.4;;;;;;;;;;;;;;
950_9qV_6.4;;;;;;;;;;;;;;
116_1333AR_31.7;;;;;;;;;;;;;;
502_241AR_100.1;;;;;;;;;;;;;;
514_908qV_18.0;;;;;;;;;;;;;;
513_123AqV_26.1;;;;;;;;;;;;;;
506_107V_44.0;;;;;;;;;;;;;;
810_7003L_1.6;;;;;;;;;;;;;;
520_129BqV_0.7;;;;;;;;;;;;;;
531_845L_33.5;;;;;;;;;;;;;;
822_50V_104.3;;;;;;;;;;;;;;
817_1275R_200.3;;;;;;;;;;;;;;
115_125BL_22.6;;;;;;;;;;;;;;
478_1349V_3.0;;;;;;;;;;;;;;
544_1107V_1.0;;;;;;;;;;;;;;
552_221L_82.2;;;;;;;;;;;;;;
531_1459V_33.8;;;;;;;;;;;;;;
117_5AL_17.6;;;;;;;;;;;;;;
586_149AR_80.8;;;;;;;;;;;;;;
508_912L_90.9;;;;;;;;;;;;;;
927_957R_905.6;;;;;;;;;;;;;;
501_942R_80.6;;;;;;;;;;;;;;
514_912R_18.0;;;;;;;;;;;;;;
553_215AL_21.2;;;;;;;;;;;;;;
822_7201R_100.7;;;;;;;;;;;;;;
555_251AR_83.5;;;;;;;;;;;;;;
501_931R_80.3;;;;;;;;;;;;;;
608_25qV_87.7;;;;;;;;;;;;;;
124_901R_100.0;;;;;;;;;;;;;;
620_83BpV_42.3;;;;;;;;;;;;;;
042_739BR_20.5;;;;;;;;;;;;;;
503_907R_42.9;;;;;;;;;;;;;;
478_1149R_0.7;;;;;;;;;;;;;;
517_115R_69.4;;;;;;;;;;;;;;
543_145pV_44.9;;;;;;;;;;;;;;
536_323V_61.9;;;;;;;;;;;;;;
478_1167V_0.8;;;;;;;;;;;;;;
522_223V_58.1;;;;;;;;;;;;;;
514_915pV_18.0;;;;;;;;;;;;;;
625_305BV_14.5;;;;;;;;;;;;;;
042_910V_20.3;;;;;;;;;;;;;;
520_805L_1.0;;;;;;;;;;;;;;
618_67R_51.5;;;;;;;;;;;;;;
817_1241pV_200.3;;;;;;;;;;;;;;
586_255BL_81.1;;;;;;;;;;;;;;
514_960L_17.2;;;;;;;;;;;;;;
603_145BpV_3.4;;;;;;;;;;;;;;
486_956L_75.0;;;;;;;;;;;;;;
950_805L_41.7;;;;;;;;;;;;;;
823_25R_5.7;;;;;;;;;;;;;;
506_527V_43.6;;;;;;;;;;;;;;
603_131AL_3.2;;;;;;;;;;;;;;
501_928V_80.6;;;;;;;;;;;;;;
508_2019L_90.4;;;;;;;;;;;;;;
927_3033L_905.0;;;;;;;;;;;;;;
551_145AR_22.8;;;;;;;;;;;;;;
553_245AL_21.4;;;;;;;;;;;;;;
618_855R_50.7;;;;;;;;;;;;;;
520_49BV_28.5;;;;;;;;;;;;;;
815_916V_7.2;;;;;;;;;;;;;;
467_016R_101.9;;;;;;;;;;;;;;
924_3273BL_34.3;;;;;;;;;;;;;;
561_89AL_59.7;;;;;;;;;;;;;;
603_87BqV_2.6;;;;;;;;;;;;;;
135_915AL_45.7;;;;;;;;;;;;;;
514_155AL_16.5;;;;;;;;;;;;;;
545_213AR_23.6;;;;;;;;;;;;;;
534_1091BV_46.1;;;;;;;;;;;;;;
028_1037L_53.1;;;;;;;;;;;;;;
543_169BqV_45.3;;;;;;;;;;;;;;
054_1007AL_57.5;;;;;;;;;;;;;;
938_4511R_0.2;;;;;;;;;;;;;;
586_141BV_80.8;;;;;;;;;;;;;;
470_114V_304.3;;;;;;;;;;;;;;
555_265BpV_83.5;;;;;;;;;;;;;;
503_117BpV_43.1;;;;;;;;;;;;;;
523_5001BV_177.5;;;;;;;;;;;;;;
503_929AL_42.2;;;;;;;;;;;;;;
586_2503BqV_80.2;;;;;;;;;;;;;;
620_91BV_42.5;;;;;;;;;;;;;;
514_51BV_65.3;;;;;;;;;;;;;;
950_819AL_10.5;;;;;;;;;;;;;;
624_261AL_32.5;;;;;;;;;;;;;;
823_22R_6.3;;;;;;;;;;;;;;
506_83L_43.9;;;;;;;;;;;;;;
531_1327BL_34.8;;;;;;;;;;;;;;
514_61BV_17.3;;;;;;;;;;;;;;
468_85R_102.8;;;;;;;;;;;;;;
046_255AL_41.4;;;;;;;;;;;;;;
504_87AL_18.7;;;;;;;;;;;;;;
950_411R_26.9;;;;;;;;;;;;;;
900_682V_201.4;;;;;;;;;;;;;;
555_195V_83.2;;;;;;;;;;;;;;
586_131AR_80.7;;;;;;;;;;;;;;
550_105qV_26.0;;;;;;;;;;;;;;
653_5L_101.9;;;;;;;;;;;;;;
534_1103AR_46.1;;;;;;;;;;;;;;
937_7V_67.8;;;;;;;;;;;;;;
606_43AL_37.6;;;;;;;;;;;;;;
132_933AqV_49.3;;;;;;;;;;;;;;
506_620V_43.9;;;;;;;;;;;;;;
501_915V_80.3;;;;;;;;;;;;;;
079_183AL_3.0;;;;;;;;;;;;;;
551_131AR_22.4;;;;;;;;;;;;;;
543_185L_45.3;;;;;;;;;;;;;;
508_2083V_91.4;;;;;;;;;;;;;;
478_1259BqV_1.8;;;;;;;;;;;;;;
917_976V_78.3;;;;;;;;;;;;;;
513_95L_25.7;;;;;;;;;;;;;;
503_189R_40.9;;;;;;;;;;;;;;
603_3079R_2.5;;;;;;;;;;;;;;
927_970V_906.1;;;;;;;;;;;;;;
553_317AL_22.3;;;;;;;;;;;;;;
938_4603R_2.6;;;;;;;;;;;;;;
514_93AR_17.2;;;;;;;;;;;;;;
155_4459L_88.2;;;;;;;;;;;;;;
560_53AV_24.9;;;;;;;;;;;;;;
076_58BR_11.8;;;;;;;;;;;;;;
620_908pV_42.4;;;;;;;;;;;;;;
133_1159BV_19.4;;;;;;;;;;;;;;
586_255AR_81.1;;;;;;;;;;;;;;
520_163V_36.6;;;;;;;;;;;;;;
624_147AL_31.7;;;;;;;;;;;;;;
054_1369AV_54.0;;;;;;;;;;;;;;
617_1195AL_40.0;;;;;;;;;;;;;;
542_1261BL_29.9;;;;;;;;;;;;;;
618_121AL_51.1;;;;;;;;;;;;;;
501_35R_80.2;;;;;;;;;;;;;;
504_53AL_18.2;;;;;;;;;;;;;;
517_251R_0.9;;;;;;;;;;;;;;
927_3073AL_905.4;;;;;;;;;;;;;;
542_505R_29.6;;;;;;;;;;;;;;
081_979V_74.5;;;;;;;;;;;;;;
121_2345V_232.6;;;;;;;;;;;;;;
522_149AR_57.3;;;;;;;;;;;;;;
501_147qV_80.7;;;;;;;;;;;;;;
553_923L_21.5;;;;;;;;;;;;;;
486_940ApV_76.0;;;;;;;;;;;;;;
913_806R_68.2;;;;;;;;;;;;;;
531_205AR_35.5;;;;;;;;;;;;;;
531_1503R_34.1;;;;;;;;;;;;;;
852_20HR_157.3;;;;;;;;;;;;;;
586_2515BpV_80.3;;;;;;;;;;;;;;
823_16R_300.7;;;;;;;;;;;;;;
603_159AV_3.6;;;;;;;;;;;;;;
603_101AL_2.9;;;;;;;;;;;;;;
625_267AL_15.6;;;;;;;;;;;;;;
604_7AL_47.4;;;;;;;;;;;;;;
950_403AR_205.7;;;;;;;;;;;;;;
527_45AL_16.6;;;;;;;;;;;;;;
950_1004R_7.2;;;;;;;;;;;;;;
550_971L_25.5;;;;;;;;;;;;;;
544_1061AR_23.3;;;;;;;;;;;;;;
132_473R_47.9;;;;;;;;;;;;;;
133_1105AL_18.1;;;;;;;;;;;;;;
163_1029AL_43.9;;;;;;;;;;;;;;
526_437R_3.5;;;;;;;;;;;;;;
543_173BqV_45.3;;;;;;;;;;;;;;
586_211AL_80.9;;;;;;;;;;;;;;
924_3605L_35.8;;;;;;;;;;;;;;
531_1409AR_34.7;;;;;;;;;;;;;;
504_65AL_18.3;;;;;;;;;;;;;;
542_1267AL_29.9;;;;;;;;;;;;;;
603_169BpV_3.9;;;;;;;;;;;;;;
467_018L_101.8;;;;;;;;;;;;;;
588_828R_1.8;;;;;;;;;;;;;;
950_907R_16.7;;;;;;;;;;;;;;
603_149BpV_3.4;;;;;;;;;;;;;;
545_101AR_22.4;;;;;;;;;;;;;;
504_934V_17.9;;;;;;;;;;;;;;
618_29AR_58.5;;;;;;;;;;;;;;
468_59R_101.0;;;;;;;;;;;;;;
614_2229R_48.4;;;;;;;;;;;;;;
544_1141AL_2.2;;;;;;;;;;;;;;
506_165BqV_44.4;;;;;;;;;;;;;;
617_1115AR_38.9;;;;;;;;;;;;;;
533_1131BV_16.0;;;;;;;;;;;;;;
217_123AL_49.4;;;;;;;;;;;;;;
478_1271R_1.8;;;;;;;;;;;;;;
133_1107AL_18.3;;;;;;;;;;;;;;
116_1351AR_32.0;;;;;;;;;;;;;;
008_929R_22.2;;;;;;;;;;;;;;
550_43AR_25.3;;;;;;;;;;;;;;
550_41AR_25.3;;;;;;;;;;;;;;
553_913R_21.5;;;;;;;;;;;;;;
938_4627R_3.5;;;;;;;;;;;;;;
501_913ApV_80.4;;;;;;;;;;;;;;
613_185BL_75.8;;;;;;;;;;;;;;
524_251BV_70.5;;;;;;;;;;;;;;
603_145BqV_3.4;;;;;;;;;;;;;;
534_1081BL_46.0;;;;;;;;;;;;;;
543_931R_45.6;;;;;;;;;;;;;;
940_391BpV_43.3;;;;;;;;;;;;;;
618_47AR_58.8;;;;;;;;;;;;;;
533_1159AL_16.0;;;;;;;;;;;;;;
503_129V_43.1;;;;;;;;;;;;;;
536_329AL_61.9;;;;;;;;;;;;;;
801_916L_800.3;;;;;;;;;;;;;;
603_123AR_3.2;;;;;;;;;;;;;;
606_41AR_37.5;;;;;;;;;;;;;;
527_91AL_17.2;;;;;;;;;;;;;;
115_101AL_21.9;;;;;;;;;;;;;;
531_177V_35.3;;;;;;;;;;;;;;
128_65AR_13.3;;;;;;;;;;;;;;
927_970R_906.1;;;;;;;;;;;;;;
555_383L_84.4;;;;;;;;;;;;;;
926_2079L_0.7;;;;;;;;;;;;;;
586_369L_81.1;;;;;;;;;;;;;;
543_173BpV_45.3;;;;;;;;;;;;;;
506_560L_43.6;;;;;;;;;;;;;;
506_559L_43.6;;;;;;;;;;;;;;
545_990L_22.9;;;;;;;;;;;;;;
519_17BV_45.9;;;;;;;;;;;;;;
588_861V_2.2;;;;;;;;;;;;;;
817_941V_114.3;;;;;;;;;;;;;;
478_1161R_0.8;;;;;;;;;;;;;;
524_263BL_70.4;;;;;;;;;;;;;;
751_331R_33.8;;;;;;;;;;;;;;
938_4601R_2.6;;;;;;;;;;;;;;
201_926L_37.7;;;;;;;;;;;;;;
586_2515BqV_80.3;;;;;;;;;;;;;;
506_137AR_44.0;;;;;;;;;;;;;;
603_101BL_3.0;;;;;;;;;;;;;;
517_933ApV_69.3;;;;;;;;;;;;;;
527_45AR_16.6;;;;;;;;;;;;;;
135_2081L_44.4;;;;;;;;;;;;;;
502_243BV_100.2;;;;;;;;;;;;;;
607_77R_44.0;;;;;;;;;;;;;;
470_65V_201.3;;;;;;;;;;;;;;
127_421R_49.7;;;;;;;;;;;;;;
805_7125R_104.5;;;;;;;;;;;;;;
028_1015L_53.0;;;;;;;;;;;;;;
508_934L_90.8;;;;;;;;;;;;;;
531_141BL_35.1;;;;;;;;;;;;;;
470_50V_202.1;;;;;;;;;;;;;;
950_213L_11.8;;;;;;;;;;;;;;
817_1259BqV_200.3;;;;;;;;;;;;;;
950_55AL_40.7;;;;;;;;;;;;;;
927_3083ApV_905.7;;;;;;;;;;;;;;
950_1203AR_932.7;;;;;;;;;;;;;;
603_105AL_2.9;;;;;;;;;;;;;;
517_37AR_69.0;;;;;;;;;;;;;;
508_904L_91.0;;;;;;;;;;;;;;
513_53AL_25.0;;;;;;;;;;;;;;
107_183AL_19.3;;;;;;;;;;;;;;
545_217ApV_23.7;;;;;;;;;;;;;;
588_347BV_1.2;;;;;;;;;;;;;;
009_143AR_154.0;;;;;;;;;;;;;;
604_7BV_47.4;;;;;;;;;;;;;;
520_129AL_0.6;;;;;;;;;;;;;;
924_01-26V_35.5;;;;;;;;;;;;;;
506_615V_43.9;;;;;;;;;;;;;;
817_903R_600.0;;;;;;;;;;;;;;
524_251AL_70.4;;;;;;;;;;;;;;
123_85pV_20.7;;;;;;;;;;;;;;
506_621V_43.9;;;;;;;;;;;;;;
163_1031AL_44.0;;;;;;;;;;;;;;
504_927R_17.4;;;;;;;;;;;;;;
606_43BV_37.6;;;;;;;;;;;;;;
127_487L_73.9;;;;;;;;;;;;;;
132_540V_51.7;;;;;;;;;;;;;;
551_131AL_22.4;;;;;;;;;;;;;;
531_1347BV_34.7;;;;;;;;;;;;;;
588_870V_2.4;;;;;;;;;;;;;;
512_4473V_88.6;;;;;;;;;;;;;;
516_918V_1.7;;;;;;;;;;;;;;
504_45L_18.1;;;;;;;;;;;;;;
506_31AqV_43.1;;;;;;;;;;;;;;
751_335R_33.8;;;;;;;;;;;;;;
555_375V_84.3;;;;;;;;;;;;;;
950_337AR_17.3;;;;;;;;;;;;;;
478_1243L_1.8;;;;;;;;;;;;;;
506_247BV_45.2;;;;;;;;;;;;;;
514_107BL_17.0;;;;;;;;;;;;;;
927_9AL_904.3;;;;;;;;;;;;;;
625_245R_17.0;;;;;;;;;;;;;;
506_27L_43.1;;;;;;;;;;;;;;
054_1003BV_57.4;;;;;;;;;;;;;;
618_129L_50.9;;;;;;;;;;;;;;
143_911BR_17.8;;;;;;;;;;;;;;
485_15R_77.0;;;;;;;;;;;;;;
536_309AL_61.5;;;;;;;;;;;;;;
564_970pV_23.7;;;;;;;;;;;;;;
503_125AR_43.2;;;;;;;;;;;;;;
486_411AV_77.5;;;;;;;;;;;;;;
520_113AV_0.6;;;;;;;;;;;;;;
550_143AL_26.2;;;;;;;;;;;;;;
486_36ApV_0.8;;;;;;;;;;;;;;
531_1423AR_34.9;;;;;;;;;;;;;;
614_401AR_48.6;;;;;;;;;;;;;;
603_173BqV_3.9;;;;;;;;;;;;;;
550_91L_25.8;;;;;;;;;;;;;;
817_1231R_115.1;;;;;;;;;;;;;;
543_217AR_15.9;;;;;;;;;;;;;;
098_3875R_29.0;;;;;;;;;;;;;;
120_23AL_8.6;;;;;;;;;;;;;;
520_810V_0.9;;;;;;;;;;;;;;
513_143AR_26.2;;;;;;;;;;;;;;
618_27BqV_58.6;;;;;;;;;;;;;;
520_151AR_0.8;;;;;;;;;;;;;;
501_179L_81.0;;;;;;;;;;;;;;
516_903R_1.9;;;;;;;;;;;;;;
950_201pV_11.7;;;;;;;;;;;;;;
073_1103AV_0.7;;;;;;;;;;;;;;
520_201BV_0.9;;;;;;;;;;;;;;
805_7109L_102.7;;;;;;;;;;;;;;
127_493AR_74.2;;;;;;;;;;;;;;
520_51R_0.0;;;;;;;;;;;;;;
924_06-07L_35.3;;;;;;;;;;;;;;
924_3747V_36.8;;;;;;;;;;;;;;
519_53AL_46.4;;;;;;;;;;;;;;
504_33R_17.6;;;;;;;;;;;;;;
924_3633L_35.9;;;;;;;;;;;;;;
528_31L_28.6;;;;;;;;;;;;;;
501_932AR_80.4;;;;;;;;;;;;;;
477_40R_201.0;;;;;;;;;;;;;;
144_1361R_155.7;;;;;;;;;;;;;;
486_915BR_76.0;;;;;;;;;;;;;;
504_15V_17.1;;;;;;;;;;;;;;
817_71R_205.1;;;;;;;;;;;;;;
607_75BV_43.9;;;;;;;;;;;;;;
534_1009AL_44.7;;;;;;;;;;;;;;
517_35AR_69.0;;;;;;;;;;;;;;
054_1301AR_46.9;;;;;;;;;;;;;;
543_191AL_45.4;;;;;;;;;;;;;;
618_187BqV_50.8;;;;;;;;;;;;;;
553_231BV_21.3;;;;;;;;;;;;;;
503_167AL_42.4;;;;;;;;;;;;;;
520_91BL_0.3;;;;;;;;;;;;;;
015_1079R_100.5;;;;;;;;;;;;;;
528_47R_28.8;;;;;;;;;;;;;;
817_931L_114.6;;;;;;;;;;;;;;
560_1235AV_25.0;;;;;;;;;;;;;;
902_917R_22.1;;;;;;;;;;;;;;
817_963V_200.3;;;;;;;;;;;;;;
609_85BR_27.8;;;;;;;;;;;;;;
924_935L_35.9;;;;;;;;;;;;;;
501_129L_80.8;;;;;;;;;;;;;;
486_36AqV_0.8;;;;;;;;;;;;;;
501_932AL_80.4;;;;;;;;;;;;;;
555_229BL_83.6;;;;;;;;;;;;;;
586_367AL_81.1;;;;;;;;;;;;;;
534_1097L_46.1;;;;;;;;;;;;;;
525_441AR_49.9;;;;;;;;;;;;;;
115_101AR_21.9;;;;;;;;;;;;;;
609_201V_28.5;;;;;;;;;;;;;;
115_125AR_22.5;;;;;;;;;;;;;;
015_87AL_100.3;;;;;;;;;;;;;;
513_67BL_25.4;;;;;;;;;;;;;;
506_223AR_45.0;;;;;;;;;;;;;;
520_53L_0.1;;;;;;;;;;;;;;
553_233pV_21.4;;;;;;;;;;;;;;
513_75L_25.5;;;;;;;;;;;;;;
924_935R_35.9;;;;;;;;;;;;;;
089_291AR_46.3;;;;;;;;;;;;;;
586_141AL_80.8;;;;;;;;;;;;;;
606_85AR_0.6;;;;;;;;;;;;;;
586_55R_80.4;;;;;;;;;;;;;;
924_3519V_35.2;;;;;;;;;;;;;;
924_35-36V_35.3;;;;;;;;;;;;;;
132_538V_51.8;;;;;;;;;;;;;;
531_1169L_101.5;;;;;;;;;;;;;;
501_938V_80.5;;;;;;;;;;;;;;
073_1101BR_0.7;;;;;;;;;;;;;;
527_97V_17.3;;;;;;;;;;;;;;
130_10V_61.6;;;;;;;;;;;;;;
520_810R_0.9;;;;;;;;;;;;;;
815_912AL_5.0;;;;;;;;;;;;;;
531_1249BV_34.7;;;;;;;;;;;;;;
588_845AL_2.1;;;;;;;;;;;;;;
555_349qV_84.3;;;;;;;;;;;;;;
054_1009AR_57.5;;;;;;;;;;;;;;
531_2825qV_36.3;;;;;;;;;;;;;;
517_73L_69.3;;;;;;;;;;;;;;
518_103AR_63.2;;;;;;;;;;;;;;
506_201BV_44.6;;;;;;;;;;;;;;
950_231V_12.6;;;;;;;;;;;;;;
940_371AL_43.2;;;;;;;;;;;;;;
586_283BqV_81.2;;;;;;;;;;;;;;
305_1V_14.8;;;;;;;;;;;;;;
506_603L_43.6;;;;;;;;;;;;;;
478_1267R_1.8;;;;;;;;;;;;;;
517_157AR_69.9;;;;;;;;;;;;;;
924_05-07V_35.3;;;;;;;;;;;;;;
817_55V_402.2;;;;;;;;;;;;;;
544_1119AV_1.0;;;;;;;;;;;;;;
624_165AR_32.2;;;;;;;;;;;;;;
506_606L_43.5;;;;;;;;;;;;;;
501_902V_79.6;;;;;;;;;;;;;;
560_63BpV_24.8;;;;;;;;;;;;;;
135_916AqV_45.8;;;;;;;;;;;;;;
478_1287L_1.9;;;;;;;;;;;;;;
501_932ApV_80.4;;;;;;;;;;;;;;
606_47L_0.0;;;;;;;;;;;;;;
586_2521R_80.2;;;;;;;;;;;;;;
486_903R_75.4;;;;;;;;;;;;;;
609_129AR_26.8;;;;;;;;;;;;;;
129_55L_30.8;;;;;;;;;;;;;;
506_149R_44.2;;;;;;;;;;;;;;
850_1L_100.2;;;;;;;;;;;;;;
503_87AL_44.0;;;;;;;;;;;;;;
518_175ApV_64.6;;;;;;;;;;;;;;
516_918R_1.7;;;;;;;;;;;;;;
115_31AR_6.0;;;;;;;;;;;;;;
588_822R_1.7;;;;;;;;;;;;;;
606_905L_0.2;;;;;;;;;;;;;;
468_0219R_102.3;;;;;;;;;;;;;;
470_253V_101.6;;;;;;;;;;;;;;
950_650V_7.1;;;;;;;;;;;;;;
950_649V_7.1;;;;;;;;;;;;;;
127_491AR_74.2;;;;;;;;;;;;;;
201_921R_37.4;;;;;;;;;;;;;;
555_213AR_83.3;;;;;;;;;;;;;;
504_55AL_18.2;;;;;;;;;;;;;;
950_273AR_13.8;;;;;;;;;;;;;;
801_905R_8.3;;;;;;;;;;;;;;
085_28AL_36.2;;;;;;;;;;;;;;
513_53BV_25.1;;;;;;;;;;;;;;
608_35R_87.9;;;;;;;;;;;;;;
531_1175L_100.9;;;;;;;;;;;;;;
531_505AL_35.6;;;;;;;;;;;;;;
620_905L_42.0;;;;;;;;;;;;;;
129_51L_30.7;;;;;;;;;;;;;;
950_107V_6.9;;;;;;;;;;;;;;
046_201AL_34.6;;;;;;;;;;;;;;
514_922L_18.0;;;;;;;;;;;;;;
545_936V_22.4;;;;;;;;;;;;;;
666_4203R_47.2;;;;;;;;;;;;;;
486_923V_76.3;;;;;;;;;;;;;;
132_933ApV_49.3;;;;;;;;;;;;;;
520_115BV_0.5;;;;;;;;;;;;;;
135_203AL_11.6;;;;;;;;;;;;;;
042_739AR_20.3;;;;;;;;;;;;;;
516_277R_1.6;;;;;;;;;;;;;;
129_31L_30.4;;;;;;;;;;;;;;
531_537BV_36.0;;;;;;;;;;;;;;
927_3075BqV_905.5;;;;;;;;;;;;;;
478_1123BL_0.7;;;;;;;;;;;;;;
531_1269BpV_34.7;;;;;;;;;;;;;;
553_219AR_21.3;;;;;;;;;;;;;;
924_359BR_36.4;;;;;;;;;;;;;;
823_6V_100.6;;;;;;;;;;;;;;
514_53R_65.3;;;;;;;;;;;;;;
603_143AR_3.3;;;;;;;;;;;;;;
542_1245BpV_29.9;;;;;;;;;;;;;;
506_41AL_43.2;;;;;;;;;;;;;;
902_911R_22.5;;;;;;;;;;;;;;
654_403BpV_49.6;;;;;;;;;;;;;;
081_961R_74.4;;;;;;;;;;;;;;
521_351BL_22.2;;;;;;;;;;;;;;
555_523AR_83.3;;;;;;;;;;;;;;
926_2047R_1.0;;;;;;;;;;;;;;
468_975R_100.1;;;;;;;;;;;;;;
135_2007V_39.7;;;;;;;;;;;;;;
950_73AR_40.9;;;;;;;;;;;;;;
531_1343BL_34.7;;;;;;;;;;;;;;
927_3009AL_905.3;;;;;;;;;;;;;;
524_243AR_69.6;;;;;;;;;;;;;;
163_1039AqV_44.3;;;;;;;;;;;;;;
624_261AV_32.5;;;;;;;;;;;;;;
520_141AL_0.7;;;;;;;;;;;;;;
555_333AR_84.1;;;;;;;;;;;;;;
550_908L_25.7;;;;;;;;;;;;;;
027_943AL_148.5;;;;;;;;;;;;;;
516_279R_1.7;;;;;;;;;;;;;;
550_43AL_25.3;;;;;;;;;;;;;;
527_67AR_16.9;;;;;;;;;;;;;;
560_21BqV_25.0;;;;;;;;;;;;;;
564_85V_59.8;;;;;;;;;;;;;;
555_329R_84.1;;;;;;;;;;;;;;
924_3725V_36.7;;;;;;;;;;;;;;
588_845AR_2.1;;;;;;;;;;;;;;
613_902V_75.7;;;;;;;;;;;;;;
516_917L_2.1;;;;;;;;;;;;;;
603_105AR_2.9;;;;;;;;;;;;;;
124_311AL_18.4;;;;;;;;;;;;;;
508_910L_90.9;;;;;;;;;;;;;;
508_909L_90.9;;;;;;;;;;;;;;
026_233BqV_26.0;;;;;;;;;;;;;;
531_1411R_34.7;;;;;;;;;;;;;;
542_1177AL_29.1;;;;;;;;;;;;;;
618_255V_50.0;;;;;;;;;;;;;;
520_57L_0.1;;;;;;;;;;;;;;
517_73R_69.3;;;;;;;;;;;;;;
606_905R_0.2;;;;;;;;;;;;;;
522_217BpV_58.1;;;;;;;;;;;;;;
625_315AL_14.4;;;;;;;;;;;;;;
073_1103BL_0.7;;;;;;;;;;;;;;
519_23AL_46.0;;;;;;;;;;;;;;
517_159L_69.9;;;;;;;;;;;;;;
433_34R_5.9;;;;;;;;;;;;;;
514_911L_18.1;;;;;;;;;;;;;;
506_553BL_43.5;;;;;;;;;;;;;;
531_185BpV_35.4;;;;;;;;;;;;;;
606_49pV_0.1;;;;;;;;;;;;;;
470_187R_305.9;;;;;;;;;;;;;;
209_4R_19.0;;;;;;;;;;;;;;
161_2705R_35.4;;;;;;;;;;;;;;
502_263BV_100.7;;;;;;;;;;;;;;
801_957ApV_7.8;;;;;;;;;;;;;;
201_924L_37.7;;;;;;;;;;;;;;
501_147pV_80.7;;;;;;;;;;;;;;
539_47BpV_79.3;;;;;;;;;;;;;;
534_1001BV_44.6;;;;;;;;;;;;;;
851_11R_100.2;;;;;;;;;;;;;;
531_1349ApV_34.7;;;;;;;;;;;;;;
950_33L_6.2;;;;;;;;;;;;;;
