ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
2139861;475_984R_0.8;984;W;0,000;0,027;2013-11-26;1:9;1,64
2139863;478_1123BL_0.7;1125A/1127;W;0,035;0,052;2013-11-26;;
2139864;950_223AL_17.2;223A;W;0,000;0,047;2013-11-26;1:15;1,64
2139865;531_1357AL_34.6;1355A/1359;W;0,028;0,045;2013-11-26;;
2139866;518_125R_63.6;125/127B;W;0,000;0,015;2013-11-26;;
2139869;520_155BpV_0.8;157A/155B;W;0,000;0,034;2013-11-26;;
2139870;544_1131AL_1.4;1131A;W;0,000;0,027;2013-11-26;1:9;1,64
2139871;542_1243AR_29.8;1243A/1229;W;0,000;0,017;2013-11-26;;
2139872;012_323pV_20.1;325A/323;W;0,000;0,031;2013-11-26;;
2139873;116_2255L_39.5;2257;W;0,054;0,102;2013-11-26;1:15;1,64
2139874;927_3327AR_904.8;3327A/3325;W;0,000;0,017;2013-11-26;;
2139876;550_41AR_25.3;53B;W;0,173;0,221;2013-11-26;1:15;1,64
2139877;586_385AL_81.1;387B;W;0,062;0,091;2013-11-26;1:9;1,64
2139878;586_155AL_80.7;161B;W;0,102;0,130;2013-11-26;1:9;1,64
2139879;503_907L_42.9;133B/907;W;0,000;0,015;2013-11-26;;
2139880;586_379AL_81.4;379B;W;0,032;0,064;2013-11-26;1:9;1,64
2139881;504_55BL_18.3;57A/53B;W;0,025;0,041;2013-11-26;;
2139882;609_93AL_27.6;93A;W;0,000;0,027;2013-11-26;1:9;1,64
2139884;084_902R_15.0;902;W;0,000;0,029;2013-11-26;1:9;1,64
2139885;614_173AL_47.9;173A/171B;W;0,000;0,017;2013-11-26;;
2139886;817_36R_160.6;37;W;0,095;0,129;2013-11-26;1:9;1,64
2139887;603_173AL_3.8;175B;W;0,024;0,053;2013-11-26;1:9;1,64
2139888;564_1321R_23.6;1321;W;0,000;0,029;2013-11-26;1:9;1,64
2139889;504_55AR_18.2;55A;W;0,000;0,028;2013-11-26;1:9;1,64
2139890;817_1275R_200.3;1275;W;0,000;0,029;2013-11-26;1:9;1,64
2139891;208_181L_97.2;185;W;0,795;0,838;2013-11-26;1:15 SYM;1,64
2139892;047_3AL_40.9;3A;W;0,000;0,027;2013-11-26;1:9;1,64
2139894;517_153BL_69.9;155A;W;0,035;0,064;2013-11-26;1:9;1,64
2139895;519_91AR_47.0;91A;W;0,000;0,038;2013-11-26;1:12;1,64
2139896;543_193L_45.5;193;W;0,000;0,027;2013-11-26;1:9;1,64
2139900;084_903L_15.0;903;W;0,000;0,029;2013-11-26;1:9;1,64
2139901;203_461R_75.0;461;W;0,000;0,038;2013-11-26;1:12;1,64
2140622;555_223AR_83.3;223A/225B;W;0,000;0,016;2013-11-26;;
2140623;950_665R_7.6;665;W;0,000;0,027;2013-11-26;1:9;1,64
2140624;433_36ApV_5.8;36A/36B;W;0,000;0,033;2013-11-26;;
2140625;517_141BL_69.8;141B;W;0,000;0,029;2013-11-26;1:9;1,64
2140626;564_1331L_23.6;1331;W;0,000;0,029;2013-11-26;1:9;1,64
2140627;052_73R_68.5;73;W;0,000;0,032;2013-11-26;1:9;1,64
2140628;525_477R_181.3;477;W;0,000;0,048;2013-11-26;1:15;1,64
2140629;950_201qV_11.7;203/201;W;0,000;0,032;2013-11-26;;
2140630;900_508R_200.4;508;W;0,000;0,029;2013-11-26;1:9;1,64
2140631;534_1011BpV_44.7;1013A/1011;W;0,000;0,031;2013-11-26;;
2140632;052_27R_55.7;40;W;0,850;0,883;2013-11-26;1:9;1,64
2140635;603_79BqV_2.5;81A/79B;W;0,000;0,032;2013-11-26;;
2140637;163_253BL_43.4;253B;W;0,000;0,028;2013-11-26;1:9;1,64
2140638;135_908R_45.1;908;W;0,000;0,027;2013-11-26;1:9;1,64
2140639;823_25R_5.7;25;W;0,000;0,027;2013-11-26;1:9;1,64
2140640;950_201R_11.7;203/201;W;0,000;0,016;2013-11-26;;
2140369;531_1337pV_34.7;1337/1339B;W;0,000;0,034;2013-11-26;;
2140370;551_105AL_21.7;107/105B;W;0,040;0,057;2013-11-26;;
2140371;520_812L_1.0;812;W;0,000;0,026;2013-11-26;1:8;1,64
2140372;851_910R_100.5;910;W;0,000;0,028;2013-11-26;1:9;1,64
2140373;950_652L_7.1;928;W;0,456;0,483;2013-11-26;1:9;1,64
2140375;514_922R_18.0;922;W;0,000;0,028;2013-11-26;1:9;1,64
2140376;012_363R_33.4;373;W;0,661;0,689;2013-11-26;1:9;1,64
2140377;588_807R_1.7;807;W;0,000;0,028;2013-11-26;1:9;1,64
2140378;125_1001AR_29.8;1017B;W;0,966;0,995;2013-11-26;1:9;1,64
2140379;950_927L_17.5;927;W;0,000;0,029;2013-11-26;1:9;1,64
2140380;586_255AR_81.1;255B;W;0,036;0,064;2013-11-26;1:9;1,64
2140381;801_959L_100.5;959;W;0,000;0,029;2013-11-26;1:9;1,64
2140382;624_159AR_32.0;159A;W;0,000;0,028;2013-11-26;1:9;1,64
2140383;516_905L_2.0;905;W;0,000;0,029;2013-11-26;1:9;1,64
2140384;084_5L_9.4;5;W;0,000;0,028;2013-11-26;1:9;1,64
2140385;927_954AqV_905.7;954B/954A;W;0,000;0,027;2013-11-26;;
2141178;531_1191AL_33.8;1191A;W;0,000;0,029;2013-11-26;1:9;1,64
2141179;950_5R_6.1;91;W;0,741;0,770;2013-11-26;1:9;1,64
2141180;508_950R_91.1;950;W;0,000;0,029;2013-11-26;1:9;1,64
2141181;031_205R_9.7;215;W;0,707;0,745;2013-11-26;1:12;1,64
2141182;586_149AR_80.8;149A/147B;W;0,000;0,016;2013-11-26;;
2141183;557_4AR_28.2;4A;W;0,000;0,028;2013-11-26;1:9;1,64
2141184;212_145L_27.1;151;W;0,372;0,400;2013-11-26;1:9;1,64
2141185;205_403L_5.6;403;W;0,000;0,032;2013-11-26;1:9;1,64
2141186;938_4625pV_3.6;4627/4625;W;0,000;0,033;2013-11-26;;
2141187;667_1005R_402.4;1005;W;0,000;0,048;2013-11-26;1:15;1,64
2141188;527_55AL_16.9;55A;W;0,000;0,028;2013-11-26;1:9;1,64
2141190;203_473AL_75.4;473A;W;0,000;0,027;2013-11-26;1:9;1,64
2141191;533_1151AR_16.0;1151A;W;0,000;0,032;2013-11-26;1:9;1,64
2141192;817_931L_114.6;931;W;0,000;0,029;2013-11-26;1:9;1,64
2141193;586_289BpV_81.2;295A/289B;W;0,000;0,032;2013-11-26;;
2141194;823_27L_6.0;27;W;0,000;0,029;2013-11-26;1:9;1,64
2141195;127_479BV_73.8;483;W;0,022;0,050;2013-11-26;1:9;1,64
2141196;508_919L_91.0;919/920;W;0,000;0,017;2013-11-26;;
2141197;501_923V_80.5;926;W;0,069;0,095;2013-11-26;1:8;1,64
2141198;531_1357BqV_34.6;1363A/1357;W;0,000;0,034;2013-11-26;;
2141199;479_1861R_312.5;1861;W;0,000;0,029;2013-11-26;1:9;1,64
2141200;555_505R_83.1;505;W;0,000;0,029;2013-11-26;1:9;1,64
2141202;522_231AR_58.2;231A;W;0,000;0,048;2013-11-26;1:15;1,64
2141203;924_3617L_35.8;3617;W;0,000;0,029;2013-11-26;1:9;1,64
2141204;560_21BqV_25.0;21B/1233;W;0,000;0,032;2013-11-26;;
2141205;586_381BpV_81.1;385A/381B;W;0,000;0,031;2013-11-26;;
2141206;618_129R_50.9;139B/129;W;0,000;0,017;2013-11-26;;
2141207;817_933R_114.4;933;W;0,000;0,028;2013-11-26;1:9;1,64
2141208;545_992L_22.8;992;W;0,000;0,029;2013-11-26;1:9;1,64
2141209;513_67AL_25.4;133A/123B;W;0,731;0,748;2013-11-26;;
2141210;527_105AR_17.2;105B;W;0,127;0,175;2013-11-26;1:15;1,64
2141211;924_3577L_35.7;3577;W;0,000;0,028;2013-11-26;1:9;1,64
2141763;586_2563BL_80.8;2565A;W;0,030;0,058;2013-11-26;1:9;1,64
2141764;017_61AR_70.9;61B;W;0,065;0,113;2013-11-26;1:15;1,64
2141765;550_155V_26.5;157;W;0,004;0,033;2013-11-26;1:9;1,64
2141766;478_1227BL_1.8;1239/1241;W;0,024;0,041;2013-11-26;;
2141767;531_867R_33.5;867;W;0,000;0,029;2013-11-26;1:9;1,64
2141768;937_68AR_69.0;68A/68B;W;0,000;0,018;2013-11-26;;
2141769;609_247L_28.0;247;W;0,000;0,029;2013-11-26;1:9;1,64
2141770;501_922L_80.4;922;W;0,000;0,028;2013-11-26;1:9;1,64
2141771;501_141AL_80.6;141A/133;W;0,000;0,016;2013-11-26;;
2141772;927_33L_904.5;3023;W;0,548;0,575;2013-11-26;1:9;1,64
2141773;608_65AR_88.8;65A;W;0,000;0,044;2013-11-26;1:15;1,64
2141774;514_941pV_18.1;942/941;W;0,000;0,034;2013-11-26;;
2141775;518_175AR_64.6;175A/177;W;;0,017;2013-11-26;;
2141776;098_3865L_28.8;3867;W;0,097;0,145;2013-11-26;1:15;1,64
2141777;135_901R_45.0;901;W;0,000;0,027;2013-11-26;1:9;1,64
2141779;073_903V_1.0;904;W;0,009;0,036;2013-11-26;1:9;1,64
2141780;550_87AL_25.7;99A/93B;W;0,108;0,125;2013-11-26;;
2141781;505_317AR_24.0;317A;W;0,000;0,047;2013-11-26;1:15;1,64
2141782;553_253L_21.4;253;W;0,000;0,027;2013-11-26;1:9;1,64
2141784;924_3599BqV_35.9;3611/3599B;W;0,000;0,034;2013-11-26;;
2141785;503_905R_43.1;905;W;0,000;0,029;2013-11-26;1:9;1,64
2141786;817_71L_205.1;71;W;0,000;0,029;2013-11-26;1:9;1,64
2141788;531_1413AR_34.8;1419/1413B;W;0,028;0,045;2013-11-26;;
2141789;129_16L_30.0;16;W;0,000;0,029;2013-11-26;1:9;1,64
2141790;508_2111R_91.6;2111;W;0,000;0,044;2013-11-26;1:15;1,64
2141791;071_901R_19.3;901;W;0,000;0,028;2013-11-26;1:9;1,64
2141792;950_650V_7.1;657;W;0,154;0,181;2013-11-26;1:9;1,64
2141793;527_940L_17.4;940;W;0,000;0,029;2013-11-26;1:9;1,64
2141794;550_955R_25.1;955;W;0,000;0,027;2013-11-26;1:9;1,64
2141795;924_25-26L_35.3;3357;W;0,811;0,839;2013-11-26;1:9;1,64
2141796;514_53R_65.3;53;W;0,000;0,026;2013-11-26;1:9;1,64
2141797;950_123L_7.1;217;W;0,585;0,614;2013-11-26;1:9;1,64
2139903;924_01-26L_35.5;01-26;W;0,000;0,029;2013-11-26;1:9;1,64
2139904;531_1329AV_34.7;1369A/1353;W;0,017;0,033;2013-11-26;;
2139905;926_2037R_1.1;2039;W;0,037;0,065;2013-11-26;1:9;1,64
2139906;618_47BL_58.9;53A;W;0,025;0,053;2013-11-26;1:9;1,64
2139907;506_41AR_43.2;45/41B;W;0,029;0,045;2013-11-26;;
2139908;620_35BL_41.9;37A/35B;W;0,000;0,017;2013-11-26;;
2139909;555_525ApV_83.2;525A/525B;W;0,000;0,031;2013-11-26;;
2139910;920_3135L_100.8;3135;W;0,000;0,039;2013-11-26;1:12;1,64
2139911;133_1103BL_18.4;1107A;W;0,085;0,132;2013-11-26;1:15;1,64
2139912;602_221AL_77.3;221A;W;0,000;0,048;2013-11-26;1:15;1,64
2139913;163_919AL_43.3;919B;W;0,181;0,280;2013-11-26;1:34.7;2,84
2139914;501_125V_80.9;171B;W;0,051;0,080;2013-11-26;1:9;1,64
2139915;588_389L_2.6;389;W;0,000;0,028;2013-11-26;1:9;1,64
2139916;201_139AR_37.7;139A;W;0,000;0,027;2013-11-26;1:9;1,64
2139918;517_91AL_69.4;93B;W;0,023;0,052;2013-11-26;1:9;1,64
2139919;107_187AL_99.9;187B;W;0,063;0,092;2013-11-26;1:9;1,64
2139921;534_1045BL_45.6;1047A;W;0,062;0,090;2013-11-26;1:9;1,64
2139923;123_161R_21.0;161;W;0,000;0,029;2013-11-26;1:9;1,64
2139924;536_235BL_60.8;239/235B;W;0,000;0,016;2013-11-26;;
2139925;543_149BL_45.0;155A/149B;W;0,000;0,016;2013-11-26;;
2139926;536_297AR_61.4;299/297B;W;0,090;0,106;2013-11-26;;
2139927;129_51R_30.7;51;W;0,000;0,028;2013-11-26;1:9 SYM;1,64
2139928;543_181BpV_45.3;907/181B;W;0,000;0,031;2013-11-26;;
2139929;516_901R_1.8;911;W;0,299;0,327;2013-11-26;1:9;1,64
2139930;503_921V_42.5;922;W;0,000;0,027;2013-11-26;1:9;1,64
2139931;506_203AR_44.5;203A;W;0,000;0,028;2013-11-26;1:9;1,64
2139932;100_2101AL_7.7;2115B;W;0,293;0,341;2013-11-26;1:15;1,64
2139933;815_915V_7.0;924;W;0,000;0,027;2013-11-26;1:9;1,64
2139934;564_966pV_23.7;967/966;W;0,000;0,033;2013-11-26;;
2139935;603_145AL_3.3;147B;W;0,024;0,051;2013-11-26;1:9;1,64
2139936;950_1001R_7.1;1001;W;0,000;0,029;2013-11-26;1:9;1,64
2139937;501_19BL_80.2;25/19B;W;0,000;0,017;2013-11-26;;
2140387;924_3441L_34.3;3441;W;0,000;0,028;2013-11-26;1:9;1,64
2140388;520_217AR_1.1;985;W;0,143;0,172;2013-11-26;1:9;1,64
2140389;055_305AL_10.8;305B;W;0,032;0,060;2013-11-26;1:9;1,64
2140390;586_235AL_81.0;235B;W;0,033;0,060;2013-11-26;1:9;1,64
2140391;586_2553AL_80.3;2553A/2537;W;0,000;0,017;2013-11-26;;
2140392;486_958L_74.9;979;W;0,439;0,469;2013-11-26;1:9;1,64
2140395;801_957AL_7.8;957B/957A;W;0,000;0,017;2013-11-26;;
2140396;603_123AR_3.2;125;W;0,053;0,081;2013-11-26;1:9;1,64
2140397;618_863R_50.5;911;W;0,144;0,173;2013-11-26;1:9;1,64
2140398;478_1329pV_2.0;1339A/1329;W;0,000;0,034;2013-11-26;;
2140400;021_57AL_68.3;57B;W;0,031;0,059;2013-11-26;1:9;1,64
2140401;553_259AR_21.7;259A;W;0,000;0,027;2013-11-26;1:9;1,64
2140403;524_912R_70.4;912;W;0,000;0,028;2013-11-26;1:9;1,64
2140404;083_253AL_7.5;253B;W;0,063;0,091;2013-11-26;1:9;1,64
2140405;528_59AL_28.8;61B;W;0,102;0,131;2013-11-26;1:9;1,64
2140406;143_77L_17.2;77;W;0,000;0,029;2013-11-26;1:9;1,64
2140407;531_1329AL_34.7;1329A;W;0,000;0,028;2013-11-26;1:9;1,64
2140408;801_903L_8.4;904;W;0,071;0,100;2013-11-26;1:9;1,64
2140410;524_263AL_70.3;263A;W;0,000;0,028;2013-11-26;1:9;1,64
2140411;609_61AR_28.1;61B;W;0,032;0,060;2013-11-26;1:9;1,64
2140412;478_1027R_0.1;1123A/1121;W;0,449;0,466;2013-11-26;;
2140413;519_37AL_46.3;71;W;0,431;0,458;2013-11-26;1:9;1,64
2140414;586_257BqV_81.1;387A/257B;W;0,000;0,031;2013-11-26;;
2140415;603_908V_3.2;920;W;0,024;0,051;2013-11-26;1:9;1,64
2140416;950_962L_12.6;962/963;W;0,000;0,017;2013-11-26;;
2140417;666_4231R_47.7;4233;W;0,116;0,169;2013-11-26;1:18.5;1,12
2140418;938_4591V_2.4;4593;W;0,006;0,035;2013-11-26;1:9;1,64
2140419;625_337AL_14.9;337B;W;0,092;0,140;2013-11-26;1:15;1,64
2140420;586_275BL_81.3;275B;W;0,000;0,028;2013-11-26;1:9;1,64
2140421;555_520L_83.3;522;W;0,036;0,063;2013-11-26;1:9;1,64
2140422;950_807R_41.7;807;W;0,000;0,027;2013-11-26;1:9;1,64
2140423;950_221L_17.2;223B;W;0,049;0,097;2013-11-26;1:15;1,64
2141212;508_2011L_0.2;2011;W;0,000;0,039;2013-11-26;1:12;1,64
2141214;938_4541pV_1.3;4543/4541;W;0,000;0,033;2013-11-26;;
2141215;476_49R_200.4;49;W;0,000;0,029;2013-11-26;1:9;1,64
2141216;900_579L_200.8;579;W;0,000;0,031;2013-11-26;1:10;1,64
2141217;517_89BR_69.5;93A/89B;W;0,000;0,017;2013-11-26;;
2141218;927_3075AR_905.4;3075A/3071;W;0,000;0,016;2013-11-26;;
2141219;531_1197AL_34.1;1197A;W;0,000;0,029;2013-11-26;1:9;1,64
2141220;133_1087AL_15.0;1087B;W;0,055;0,102;2013-11-26;1:15;1,64
2141221;133_950R_20.9;2103;W;0,525;0,552;2013-11-26;1:9;1,64
2141222;614_111BqV_47.6;113/111B;W;0,000;0,034;2013-11-26;;
2141223;555_387R_84.4;387;W;0,000;0,038;2013-11-26;1:12;1,64
2141224;586_2529AL_80.2;2529A/2515;W;0,000;0,017;2013-11-26;;
2141225;950_1R_205.9;405;W;0,049;0,088;2013-11-26;1:12;1,64
2140953;163_249L_43.3;249;W;0,000;0,029;2013-11-26;1:9;1,64
2140955;133_1163AL_19.7;1163B;W;0,041;0,073;2013-11-26;;
2140956;309_153V_5.8;8501;W;0,418;0,447;2013-11-26;1:9;1,64
2140957;517_45BR_69.2;45B;W;0,000;0,029;2013-11-26;1:9;1,64
2140958;524_261R_70.1;261;W;0,000;0,047;2013-11-26;1:15;1,64
2140959;130_3R_60.8;3;W;0,000;0,027;2013-11-26;1:7;1,64
2140960;950_960L_12.5;961;W;0,035;0,064;2013-11-26;1:9;1,64
2140961;586_143AL_80.8;143A;W;0,000;0,028;2013-11-26;1:9;1,64
2140962;586_377R_81.4;377;W;0,000;0,032;2013-11-26;1:9;1,64
2140963;514_109AL_17.1;109B;W;0,036;0,064;2013-11-26;1:9;1,64
2140964;486_102AqV_204.7;102B/102A;W;0,000;0,032;2013-11-26;;
2140965;555_251BL_83.6;259A;W;0,032;0,060;2013-11-26;1:9;1,64
2140966;124_205L_3.7;205;W;0,000;0,029;2013-11-26;1:9;1,64
2140967;950_131R_7.1;131;W;0,000;0,029;2013-11-26;1:9;1,64
2140968;533_1113AV_15.3;1115A;W;0,081;0,129;2013-11-26;1:15;1,64
2140969;522_201BL_58.0;201B;W;0,000;0,047;2013-11-26;1:15;1,64
2140970;501_915L_80.3;916;W;0,036;0,063;2013-11-26;1:9;1,64
2140972;506_151AL_44.1;151A/149;W;0,000;0,016;2013-11-26;;
2140973;623_335qV_17.7;335/337;W;0,000;0,034;2013-11-26;;
2141798;620_904L_42.1;904;W;0,000;0,029;2013-11-26;1:9;1,64
2141799;536_245AL_60.7;245B;W;0,025;0,053;2013-11-26;1:9;1,64
2141800;606_53L_0.1;53;W;0,000;0,028;2013-11-26;1:9;1,64
2141801;545_97R_22.5;97;W;0,000;0,027;2013-11-26;1:9;1,64
2141802;534_1007AL_44.6;1007A;W;0,000;0,029;2013-11-26;1:9;1,64
2141803;937_31V_68.6;34;W;0,000;0,027;2013-11-26;1:9;1,64
2141804;522_161R_57.5;161;W;0,000;0,048;2013-11-26;1:15;1,64
2141805;606_61L_0.2;95;W;0,578;0,605;2013-11-26;1:9;1,64
2141806;470_1123R_302.5;1123;W;0,000;0,029;2013-11-26;1:9;1,64
2141807;614_19L_47.3;19;W;0,000;0,028;2013-11-26;1:9;1,64
2141808;533_1139AR_15.9;1151B;W;0,117;0,150;2013-11-26;1:9;1,64
2141809;550_45R_25.3;45;W;0,000;0,029;2013-11-26;1:9;1,64
2141811;553_231AR_21.3;231A;W;0,000;0,028;2013-11-26;1:9;1,64
2141812;663_313L_40.1;313;W;0,000;0,048;2013-11-26;1:15;1,64
2141539;534_1117AR_46.5;1117A;W;0,000;0,028;2013-11-26;1:9;1,64
2141540;486_901BR_75.4;908;W;0,099;0,127;2013-11-26;1:9 SYM;1,64
2141541;525_435AL_50.1;435A;W;0,000;0,048;2013-11-26;1:15;1,64
2141542;503_107AL_43.6;107A;W;0,000;0,028;2013-11-26;1:9;1,64
2141543;924_3599BpV_35.9;3611/3599B;W;0,000;0,034;2013-11-26;;
2141544;524_902L_70.2;902;W;0,000;0,028;2013-11-26;1:9;1,64
2141545;902_905R_22.1;905;W;0,000;0,029;2013-11-26;1:9;1,64
2141546;626_13BL_32.4;25A/13B;W;0,000;0,017;2013-11-26;;
2141547;564_433AR_23.5;433B;W;0,048;0,077;2013-11-26;1:9;1,64
2141548;950_403AV_205.7;3051;W;1,866;1,914;2013-11-26;1:15;1,64
2141549;517_111R_69.3;111;W;0,000;0,027;2013-11-26;1:9;1,64
2141550;026_237R_26.0;257;W;0,817;0,844;2013-11-26;1:9;1,64
2141551;133_1125L_19.1;1125;W;0,000;0,048;2013-11-26;1:15;1,64
2141552;924_01-26R_35.5;01-26;W;0,000;0,029;2013-11-26;1:9;1,64
2141553;026_261AL_26.9;263A/261B;W;0,025;0,040;2013-11-26;;
2141554;508_2019R_90.4;2019;W;0,000;0,048;2013-11-26;1:15;1,64
2141555;586_325AR_81.3;325B;W;0,018;0,045;2013-11-26;1:8;1,64
2141556;531_1165AR_101.8;1165A;W;0,000;0,048;2013-11-26;1:15;1,64
2139938;478_1165L_0.8;1163/1165;W;0,000;0,017;2013-11-26;;
2139978;121_503L_9.4;2363;W;2,045;2,144;2013-11-26;1:34.7;2,84
2139981;081_963L_74.7;964;W;0,034;0,060;2013-11-26;1:8;1,64
2139982;837_1R_300.8;1;W;0,000;0,028;2013-11-26;1:9;1,64
2139983;506_141AL_44.0;141A/97;W;0,000;0,017;2013-11-26;;
2139984;116_1333BV_31.8;1335B;W;0,025;0,073;2013-11-26;1:15;1,64
2139985;586_283AL_81.2;285A/283B;W;0,020;0,036;2013-11-26;;
2139986;626_13AL_32.3;13A;W;0,000;0,029;2013-11-26;1:9;1,64
2139987;536_249AL_60.8;249A;W;0,000;0,047;2013-11-26;1:15;1,64
2139988;527_911R_17.5;911;W;0,000;0,027;2013-11-26;1:9;1,64
2139989;606_87AL_0.6;87B;W;0,041;0,070;2013-11-26;1:9;1,64
2139990;469_336AqV_601.9;336B/336A;W;0,000;0,029;2013-11-26;;
2139991;155_4361L_74.2;4361;W;0,000;0,053;2013-11-26;1:18.5;1,12
2139992;017_421AL_39.9;421B;W;0,036;0,064;2013-11-26;1:9;1,64
2139993;035_131AR_52.0;131A;W;0,000;0,028;2013-11-26;1:9;1,64
2139994;624_255pV_32.7;255/257B;W;0,000;0,033;2013-11-26;;
2139995;042_739AR_20.3;739A;W;0,000;0,027;2013-11-26;1:9;1,64
2139996;054_1313AR_47.3;1313B;W;0,059;0,107;2013-11-26;1:15;1,64
2139997;543_934R_45.7;934;W;0,000;0,027;2013-11-26;1:9;1,64
2139998;514_906R_18.0;906;W;0,000;0,029;2013-11-26;1:9;1,64
2139999;922_916R_18.1;916;W;0,000;0,029;2013-11-26;1:9;1,64
2140000;545_993L_22.8;993;W;0,000;0,028;2013-11-26;1:9;1,64
2140001;553_325AL_22.6;325A;W;0,000;0,047;2013-11-26;1:15;1,64
2140002;586_331BR_81.5;339A/331B;W;0,000;0,016;2013-11-26;;
2140003;531_1145L_33.7;1145;W;0,000;0,048;2013-11-26;1:15;1,64
2140004;504_63BpV_18.3;69A/63B;W;0,000;0,032;2013-11-26;;
2140005;531_1335BqV_34.7;1347A/1335;W;0,000;0,034;2013-11-26;;
2140006;817_1277AL_200.6;1277B;W;0,040;0,069;2013-11-26;1:9;1,64
2140007;937_12R_67.9;12;W;0,000;0,027;2013-11-26;1:9;1,64
2140008;618_33AL_58.6;33A;W;0,000;0,029;2013-11-26;1:9;1,64
2140009;924_3239AL_34.1;3251/3239B;W;0,025;0,041;2013-11-26;;
2140011;201_61L_14.7;61;W;0,000;0,029;2013-11-26;1:9;1,64
2140424;120_42R_15.4;51;W;0,838;0,867;2013-11-26;1:9;1,64
2140425;124_905L_3.4;905;W;0,000;0,027;2013-11-26;1:9;1,64
2140426;517_91BL_69.5;93A/89B;W;0,023;0,040;2013-11-26;;
2140427;803_70R_106.2;70;W;0,000;0,029;2013-11-26;1:9;1,64
2140428;609_81BpV_27.8;81B/85A;W;0,000;0,034;2013-11-26;;
2140429;586_2537BL_80.4;2539A/2527;W;0,024;0,041;2013-11-26;;
2140430;506_201BR_44.6;203A;W;0,035;0,064;2013-11-26;1:9;1,64
2140431;522_215AL_58.0;217A/215B;W;0,024;0,041;2013-11-26;;
2140432;531_1237ApV_34.6;1237A/1239;W;0,000;0,034;2013-11-26;;
2140433;551_113R_21.9;113;W;0,000;0,029;2013-11-26;1:9;1,64
2140434;950_7R_6.4;31;W;0,231;0,260;2013-11-26;1:9;1,64
2140435;545_133AR_22.9;133A;W;0,000;0,029;2013-11-26;1:9;1,64
2140436;560_71BV_24.7;435A;W;1,060;1,089;2013-11-26;1:9;1,64
2140437;513_61AR_25.3;61A;W;0,000;0,029;2013-11-26;1:9;1,64
2140438;531_1397BL_34.8;1405A/1397;W;0,000;0,017;2013-11-26;;
2140439;127_309AL_12.2;309A;W;0,000;0,029;2013-11-26;1:9;1,64
2140440;618_183AR_50.9;183A;W;0,000;0,032;2013-11-26;1:9;1,64
2140441;666_439R_29.0;4201;W;0,920;0,973;2013-11-26;1:18.5;1,12
2140442;476_85R_200.5;87;W;0,317;0,345;2013-11-26;1:9;1,64
2140444;917_973L_78.5;973;W;0,000;0,029;2013-11-26;1:9;1,64
2140447;509_9BR_35.1;55A;W;6,150;6,178;2013-11-26;1:10;1,64
2140451;503_101BV_43.6;111;W;0,319;0,367;2013-11-26;1:15;1,64
2140452;950_632L_6.4;632;W;0,000;0,028;2013-11-26;1:9;1,64
2140453;620_3AL_41.6;5/3B;W;0,031;0,048;2013-11-26;;
2140454;603_103BV_2.9;123B;W;0,288;0,327;2013-11-26;1:12;1,64
2140455;550_937R_25.9;937;W;0,000;0,029;2013-11-26;1:9;1,64
2140456;927_3075BL_905.5;3077A;W;0,024;0,051;2013-11-26;1:9;1,64
2140458;478_1229L_1.8;1239/1241;W;0,024;0,041;2013-11-26;;
2140459;008_929R_22.2;931;W;0,177;0,206;2013-11-26;1:9;1,64
2140460;924_983L_34.3;983;W;0,000;0,028;2013-11-26;1:7;1,64
2140461;618_193AR_50.7;193A;W;0,000;0,032;2013-11-26;1:9;1,64
2140463;508_2011L_0.2;2013/2015;W;0,083;0,100;2013-11-26;;
2140974;501_177AL_81.0;177A;W;0,000;0,028;2013-11-26;1:9;1,64
2140975;603_81BqV_2.5;83/81B;W;0,000;0,031;2013-11-26;;
2140977;609_13AR_29.2;13A;W;0,000;0,047;2013-11-26;1:15;1,64
2140978;514_953R_17.4;968;W;0,474;0,503;2013-11-26;1:9;1,64
2140979;560_21AR_25.1;21A;W;0,000;0,028;2013-11-26;1:9;1,64
2140980;135_231L_14.8;231;W;0,000;0,048;2013-11-26;1:15;1,64
2140982;534_1117AR_46.5;1119B;W;0,035;0,069;2013-11-26;;
2140983;046_251AL_41.3;251A;W;0,000;0,048;2013-11-26;1:15;1,64
2140984;118_73L_58.7;73;W;0,000;0,028;2013-11-26;1:9;1,64
2140985;950_631R_6.3;631;W;0,000;0,029;2013-11-26;1:9;1,64
2140986;546_1015R_4.5;1015;W;0,000;0,027;2013-11-26;1:9;1,64
2140987;553_259AL_21.7;259A;W;0,000;0,027;2013-11-26;1:9;1,64
2140988;586_159BpV_80.8;161A/159B;W;0,000;0,031;2013-11-26;;
2140989;603_41R_48.2;41;W;0,000;0,043;2013-11-26;1:15 SYM;1,64
2140990;927_943R_905.6;953A/953B;W;0,037;0,053;2013-11-26;;
2140991;528_43AL_28.7;47/43B;W;0,019;0,036;2013-11-26;;
2140992;531_175BL_35.4;179A;W;0,056;0,085;2013-11-26;1:9;1,64
2140993;603_123BV_3.3;145A/143B;W;0,008;0,025;2013-11-26;;
2140994;108_169AL_74.9;169B;W;0,035;0,067;2013-11-26;1:9;1,64
2140995;028_1037L_53.1;1039;W;0,073;0,112;2013-11-26;1:12;1,64
