ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
139993197;517_113R_69.4;113;W;0,000;0,027;2018-06-14;1:9;1,33;113;113;WISSEL;WISSEL
139993198;618_49AR_58.6;49A;W;0,000;0,029;2018-06-14;1:9;1,33;49A;49A;WISSEL;WISSEL
139993199;021_11AR_86.5;11B;W;0,057;0,105;2018-06-14;1:15;1,33;11B;11B;WISSEL;WISSEL
139993200;528_37AL_28.7;45B;W;0,097;0,125;2018-06-14;1:9;1,33;45B;45B;WISSEL;WISSEL
139993201;522_149AR_57.3;149A;W;0,000;0,029;2018-06-14;1:9;1,33;149A;149A;WISSEL;WISSEL
139993202;163_931AR_43.6;931A/923B;W;0,000;0,017;2018-06-14;1:9;7,17;931A/923B;931A/923B;WISSEL;WISSEL
139993203;617_1157AL_39.4;1157B;W;0,118;0,166;2018-06-14;1:15;1,33;1157B;1157B;WISSEL;WISSEL
139993204;555_283AL_83.7;283B;W;0,036;0,064;2018-06-14;1:9;1,33;283B;283B;WISSEL;WISSEL
139993205;626_3BR_31.8;3B;W;0,000;0,027;2018-06-14;1:9;1,33;3B;3B;WISSEL;WISSEL
139993206;560_71AL_24.8;71A;W;0,000;0,029;2018-06-14;1:9;1,33;71A;71A;WISSEL;WISSEL
139993207;520_45AR_28.3;49A/47B;W;0,156;0,173;2018-06-14;1:9;7,17;49A/47B;49A/47B;WISSEL;WISSEL
139993208;163_271R_44.5;271/273;W;0,000;0,016;2018-06-14;1:9;7,17;271/273;271/273;WISSEL;WISSEL
139993209;503_113AL_43.2;113B/115A;W;0,031;0,048;2018-06-14;1:9;7,17;113B/115A;113B/115A;WISSEL;WISSEL
139997243;526_433AR_3.4;433A/429B;W;0,000;0,022;2018-06-14;1:12;1,33;433A/429B;433A/429B;WISSEL;WISSEL
139996035;534_1033BL_45.2;1033B;W;0,000;0,047;2018-06-14;1:15;1,33;1033B;1033B;WISSEL;WISSEL
139996036;079_161AL_15.2;161B;W;0,058;0,106;2018-06-14;1:15;1,33;161B;161B;WISSEL;WISSEL
139996037;553_225AqV_21.3;225A/229B;W;0,000;0,034;2018-06-14;1:9;7,17;225A/229B;225A/229B;WISSEL;WISSEL
139996038;532_1061AL_11.8;1061B;W;0,122;0,222;2018-06-14;1:34.7;2,53;1061B;1061B;WISSEL;WISSEL
139996040;617_701L_38.9;1151A/1153;W;0,358;0,374;2018-06-14;1:9;7,17;1151A/1153;1151A/1153;WISSEL;WISSEL
139996041;533_1111AL_15.3;1113B;W;0,092;0,140;2018-06-14;1:15;1,33;1113B;1113B;WISSEL;WISSEL
139996042;120_41AL_15.3;41B;W;0,031;0,059;2018-06-14;1:9;1,33;41B;41B;WISSEL;WISSEL
139996043;516_915R_2.0;915;W;0,000;0,029;2018-06-14;1:9;1,33;915;915;WISSEL;WISSEL
139996044;614_2165V_48.0;2213;W;0,319;0,347;2018-06-14;1:9;1,33;2213;2213;WISSEL;WISSEL
139996047;618_121AL_51.1;115B/121A;W;0,000;0,017;2018-06-14;1:9;7,17;115B/121A;115B/121A;WISSEL;WISSEL
139997763;546_1015L_4.5;K_1051R-1053L;K;0,866;0,897;2018-06-14;;;K_1051R-1053L;K_1051R-1053L;KRUISING;KRUISING
139997504;120_9AR_7.7;9B;W;0,030;0,059;2018-06-14;1:9;1,33;9B;9B;WISSEL;WISSEL
139997507;614_2149V_47.9;2205;W;0,431;0,469;2018-06-14;1:12;1,33;2205;2205;WISSEL;WISSEL
139997508;501_175AL_81.0;175B;W;0,031;0,060;2018-06-14;1:9;1,33;175B;175B;WISSEL;WISSEL
139997509;950_213R_11.8;962/963;W;0,781;0,798;2018-06-14;1:9;7,17;962/963;962/963;WISSEL;WISSEL
139997512;076_1615R_11.5;1615/1613;W;0,000;0,017;2018-06-14;1:9;7,17;1615/1613;1615/1613;WISSEL;WISSEL
139997513;506_636AqV_44.2;636B/636A;W;0,000;0,031;2018-06-14;1:9;7,17;636B/636A;636B/636A;WISSEL;WISSEL
139997514;120_52AR_16.3;52A;W;0,000;0,028;2018-06-14;1:9;1,33;52A;52A;WISSEL;WISSEL
139997515;619_1273AR_35.5;1273B;W;0,053;0,101;2018-06-14;1:15;1,33;1273B;1273B;WISSEL;WISSEL
139997516;528_43BqV_28.8;47/43B;W;0,000;0,034;2018-06-14;1:9;7,17;47/43B;47/43B;WISSEL;WISSEL
139996308;924_2327R_34.7;2327;W;0,000;0,029;2018-06-14;1:9;1,33;2327;2327;WISSEL;WISSEL
139996309;545_77L_22.3;79A/77;W;0,000;0,017;2018-06-14;1:9;7,17;79A/77;79A/77;WISSEL;WISSEL
139996313;112_6263R_72.6;6263;W;0,000;0,048;2018-06-14;1:15;1,33;6263;6263;WISSEL;WISSEL
139996314;586_61BpV_80.4;65/61B;W;0,000;0,032;2018-06-14;1:9;7,17;65/61B;65/61B;WISSEL;WISSEL
139994300;203_473BV_75.5;906;W;0,222;0,251;2018-06-14;1:9;1,33;906;906;WISSEL;WISSEL
139994301;520_113AR_0.6;113B;W;0,144;0,171;2018-06-14;1:9;1,33;113B;113B;WISSEL;WISSEL
139994302;588_847L_2.2;847;W;0,000;0,028;2018-06-14;1:9;1,33;847;847;WISSEL;WISSEL
139994304;618_119AL_51.1;117B/119A;W;0,000;0,017;2018-06-14;1:9;7,17;117B/119A;117B/119A;WISSEL;WISSEL
139994305;545_197V_23.4;199;W;0,003;0,031;2018-06-14;1:9;1,33;199;199;WISSEL;WISSEL
139994306;625_303qV_14.6;303/305A;W;0,000;0,034;2018-06-14;1:9;7,17;303/305A;303/305A;WISSEL;WISSEL
139994307;486_911R_75.9;911;W;0,000;0,029;2018-06-14;1:9;1,33;911;911;WISSEL;WISSEL
139994308;046_225AR_35.9;225B;W;0,036;0,064;2018-06-14;1:9;1,33;225B;225B;WISSEL;WISSEL
139994309;586_273qV_81.2;275A/273;W;0,000;0,031;2018-06-14;1:9;7,17;275A/273;275A/273;WISSEL;WISSEL
139994310;534_1089L_46.1;1089;W;0,000;0,032;2018-06-14;1:9;1,33;1089;1089;WISSEL;WISSEL
139994312;545_91AL_22.3;93A/91B;W;0,024;0,041;2018-06-14;1:9;7,17;93A/91B;93A/91B;WISSEL;WISSEL
139994313;552_257BV_83.2;283;W;3,129;3,157;2018-06-14;1:9;1,33;283;283;WISSEL;WISSEL
139994315;531_2589pV_34.7;2595/2589;W;0,000;0,034;2018-06-14;1:9;7,17;2595/2589;2595/2589;WISSEL;WISSEL
139994316;490_141L_5.1;145;W;0,886;0,915;2018-06-14;1:9;1,33;145;145;WISSEL;WISSEL
139994317;817_52BR_300.8;52A/52B;W;0,000;0,017;2018-06-14;1:9;7,17;52A/52B;52A/52B;WISSEL;WISSEL
139994318;588_351AL_1.2;351A;W;0,000;0,029;2018-06-14;1:9;1,33;351A;351A;WISSEL;WISSEL
139994943;557_81L_101.1;81;W;0,000;0,029;2018-06-14;1:9;1,33;81;81;WISSEL;WISSEL
139994944;555_223ApV_83.3;223A/225B;W;0,000;0,032;2018-06-14;1:9;7,17;223A/225B;223A/225B;WISSEL;WISSEL
139994945;950_921L_6.6;921;W;0,000;0,028;2018-06-14;1:9;1,33;921;921;WISSEL;WISSEL
139994946;815_926L_5.8;926;W;0,000;0,029;2018-06-14;1:9;1,33;926;926;WISSEL;WISSEL
139994948;517_55AR_69.1;55A;W;0,000;0,039;2018-06-14;1:12;1,33;55A;55A;WISSEL;WISSEL
139994949;950_914R_17.2;914;W;0,000;0,029;2018-06-14;1:9;1,33;914;914;WISSEL;WISSEL
139995145;508_2143L_92.2;2143;W;0,000;0,039;2018-06-14;1:12;1,33;2143;2143;WISSEL;WISSEL
139995146;490_149L_6.0;149;W;0,000;0,029;2018-06-14;1:9;1,33;149;149;WISSEL;WISSEL
139995147;950_221L_17.2;221;W;0,000;0,029;2018-06-14;1:9;1,33;221;221;WISSEL;WISSEL
139995148;085_205BR_19.0;205B;W;0,000;0,029;2018-06-14;1:9;1,33;205B;205B;WISSEL;WISSEL
139995339;924_19-20R_35.3;3355;W;0,831;0,860;2018-06-14;1:9;1,33;3355;3355;WISSEL;WISSEL
139995340;514_915L_18.0;917;W;0,024;0,052;2018-06-14;1:9;1,33;917;917;WISSEL;WISSEL
139995341;950_851AR_12.0;851A;W;0,000;0,048;2018-06-14;1:15;1,33;851A;851A;WISSEL;WISSEL
139995343;545_265BqV_22.6;267/265B;W;0,000;0,034;2018-06-14;1:9;7,17;267/265B;267/265B;WISSEL;WISSEL
139993255;082_135R_1.5;183;W;0,991;1,019;2018-06-14;1:9;1,33;183;183;WISSEL;WISSEL
139993256;618_53AR_58.8;59/53B;W;0,039;0,056;2018-06-14;1:9;7,17;59/53B;59/53B;WISSEL;WISSEL
139993257;508_2085L_91.4;2087;W;0,062;0,110;2018-06-14;1:15;1,33;2087;2087;WISSEL;WISSEL
139993258;132_961V_48.9;962B/962A;W;0,007;0,024;2018-06-14;1:9;7,17;962B/962A;962B/962A;WISSEL;WISSEL
139993259;562_159L_60.9;159;W;0,000;0,047;2018-06-14;1:15;1,33;159;159;WISSEL;WISSEL
139993260;467_0109R_102.7;0109;W;0,000;0,025;2018-06-14;1:7;1,33;0109;0109;WISSEL;WISSEL
139993261;586_2557R_80.4;2557;W;0,000;0,025;2018-06-14;1:4.5 SYM;1,33;2557;2557;WISSEL;WISSEL
139993262;513_65AR_25.4;65B;W;0,037;0,070;2018-06-14;1:9;1,33;65B;65B;WISSEL;WISSEL
139993263;555_273BV_83.6;323;W;0,452;0,490;2018-06-14;1:12;1,33;323;323;WISSEL;WISSEL
139993264;531_2641L_34.6;2641;W;0,000;0,029;2018-06-14;1:9;1,33;2641;2641;WISSEL;WISSEL
139993851;614_2101R_47.2;2101;W;0,000;0,029;2018-06-14;1:9;1,33;2101;2101;WISSEL;WISSEL
139993852;924_1751L_35.5;1751;W;0,000;0,026;2018-06-14;1:7;1,33;1751;1751;WISSEL;WISSEL
139993853;666_441L_29.0;441;W;0,000;0,048;2018-06-14;1:15;1,33;441;441;WISSEL;WISSEL
139993854;132_283BV_36.2;293B;W;4,047;4,075;2018-06-14;1:9;1,33;293B;293B;WISSEL;WISSEL
139993855;120_42R_15.4;42;W;0,000;0,029;2018-06-14;1:9;1,33;42;42;WISSEL;WISSEL
139993856;211_21L_21.6;23;W;0,359;0,387;2018-06-14;1:9;1,33;23;23;WISSEL;WISSEL
139993857;618_115AR_51.1;115B/121A;W;0,024;0,041;2018-06-14;1:9;7,17;115B/121A;115B/121A;WISSEL;WISSEL
139993858;011_301AL_70.0;301A;W;0,000;0,029;2018-06-14;1:9;1,33;301A;301A;WISSEL;WISSEL
139993860;617_1157AR_39.4;1157A;W;0,000;0,044;2018-06-14;1:15 SYM;1,33;1157A;1157A;WISSEL;WISSEL
139993861;606_908R_0.3;908;W;0,000;0,029;2018-06-14;1:9;1,33;908;908;WISSEL;WISSEL
139993862;950_921ApV_17.3;921A/921B;W;0,000;0,031;2018-06-14;1:9;7,17;921A/921B;921A/921B;WISSEL;WISSEL
139993863;563_189L_57.4;191;W;0,303;0,351;2018-06-14;1:15;1,33;191;191;WISSEL;WISSEL
139995506;133_1123BpV_19.3;1127A/1123B;W;0,000;0,034;2018-06-14;1:9;7,17;1127A/1123B;1127A/1123B;WISSEL;WISSEL
139995507;475_983R_0.7;983;W;0,000;0,028;2018-06-14;1:9;1,33;983;983;WISSEL;WISSEL
139995508;200_233R_26.7;233;W;0,000;0,029;2018-06-14;1:9;1,33;233;233;WISSEL;WISSEL
139995509;555_277AL_83.6;277B;W;0,036;0,064;2018-06-14;1:9;1,33;277B;277B;WISSEL;WISSEL
139995510;132_459R_48.7;459;W;0,000;0,027;2018-06-14;1:9;1,33;459;459;WISSEL;WISSEL
139995511;924_3583AR_35.8;3597A/3583B;W;0,037;0,052;2018-06-14;1:9;7,17;3597A/3583B;3597A/3583B;WISSEL;WISSEL
139995512;531_869R_1.5;869;W;0,000;0,029;2018-06-14;1:9;1,33;869;869;WISSEL;WISSEL
139995513;133_1163AR_19.7;1163A;W;0,000;0,029;2018-06-14;1:9;1,33;1163A;1163A;WISSEL;WISSEL
139994346;520_67R_0.2;67;W;0,000;0,029;2018-06-14;1:9;1,33;67;67;WISSEL;WISSEL
139994347;588_411AL_2.8;415A/411B;W;0,034;0,050;2018-06-14;1:9;7,17;415A/411B;415A/411B;WISSEL;WISSEL
139994348;017_51AL_70.0;51A;W;0,000;0,029;2018-06-14;1:9;1,33;51A;51A;WISSEL;WISSEL
139994350;950_851AL_12.0;851A;W;0,000;0,048;2018-06-14;1:15;1,33;851A;851A;WISSEL;WISSEL
139994351;586_2537AL_80.3;2537A;W;0,000;0,029;2018-06-14;1:9;1,33;2537A;2537A;WISSEL;WISSEL
139994352;531_2553qV_34.5;2555/2553;W;0,000;0,031;2018-06-14;1:9;7,17;2555/2553;2555/2553;WISSEL;WISSEL
139995033;817_1225R_115.1;1251;W;0,861;0,890;2018-06-14;1:9;1,33;1251;1251;WISSEL;WISSEL
139995034;073_1205AR_21.6;1205B;W;0,061;0,108;2018-06-14;1:15;1,33;1205B;1205B;WISSEL;WISSEL
139995035;098_3831R_27.8;3831;W;0,000;0,048;2018-06-14;1:15;1,33;3831;3831;WISSEL;WISSEL
139995036;117_1BL_15.5;1B;W;0,000;0,048;2018-06-14;1:15;1,33;1B;1B;WISSEL;WISSEL
139995037;163_1027AL_43.9;1027A/1027B;W;0,000;0,015;2018-06-14;1:9;7,17;1027A/1027B;1027A/1027B;WISSEL;WISSEL
139995038;054_1367BL_53.7;9005;W;0,036;0,064;2018-06-14;1:9;1,33;9005;9005;WISSEL;WISSEL
139995039;093_1001BR_6.4;1001B;W;0,000;0,047;2018-06-14;1:15;1,33;1001B;1001B;WISSEL;WISSEL
139995041;155_4341R_72.9;4341;W;0,000;0,053;2018-06-14;1:18.5;0,81;4341;4341;WISSEL;WISSEL
139995042;437_961R_0.6;962;W;0,266;0,294;2018-06-14;1:9;1,33;962;962;WISSEL;WISSEL
139995043;555_213BR_83.3;391;W;1,212;1,260;2018-06-14;1:15;1,33;391;391;WISSEL;WISSEL
139995044;553_259AR_21.7;297;W;0,290;0,316;2018-06-14;1:9;1,33;297;297;WISSEL;WISSEL
139995045;011_441AR_67.2;441A;W;0,000;0,029;2018-06-14;1:9;1,33;441A;441A;WISSEL;WISSEL
139994271;950_950L_40.2;950;W;0,000;0,029;2018-06-14;1:9;1,33;950;950;WISSEL;WISSEL
139994507;203_363AL_47.2;363B;W;0,031;0,059;2018-06-14;1:9;1,33;363B;363B;WISSEL;WISSEL
139994508;501_75BV_80.5;131;W;0,094;0,121;2018-06-14;1:9;1,33;131;131;WISSEL;WISSEL
139994509;553_231AR_21.3;231A;W;0,000;0,029;2018-06-14;1:9;1,33;231A;231A;WISSEL;WISSEL
139994510;054_1001BR_57.4;1377A;W;2,831;2,879;2018-06-14;1:15;1,33;1377A;1377A;WISSEL;WISSEL
139994511;560_1279AR_24.9;1279A;W;0,000;0,029;2018-06-14;1:9;1,33;1279A;1279A;WISSEL;WISSEL
139994512;586_149AL_80.8;153A/151B;W;0,020;0,036;2018-06-14;1:9;7,17;153A/151B;153A/151B;WISSEL;WISSEL
139993680;924_3535R_35.2;3535/3533;W;0,000;0,017;2018-06-14;1:9;7,17;3535/3533;3535/3533;WISSEL;WISSEL
139993681;006_1017AL_10.1;1017B;W;0,055;0,102;2018-06-14;1:15;1,33;1017B;1017B;WISSEL;WISSEL
139993683;011_72V_68.9;74;W;0,000;0,027;2018-06-14;1:9;1,33;74;74;WISSEL;WISSEL
139993685;533_1177V_17.5;1201B;W;0,748;0,796;2018-06-14;1:15;1,33;1201B;1201B;WISSEL;WISSEL
139993686;606_53R_0.1;101A/99;W;0,763;0,780;2018-06-14;1:9;7,17;101A/99;101A/99;WISSEL;WISSEL
139993687;924_3263BL_34.3;3279/3263B;W;0,000;0,016;2018-06-14;1:9;7,17;3279/3263B;3279/3263B;WISSEL;WISSEL
139993688;524_263BV_70.4;281;W;0,620;0,647;2018-06-14;1:9;1,33;281;281;WISSEL;WISSEL
139993689;560_55BpV_24.8;55B/59A;W;0,000;0,034;2018-06-14;1:9;7,17;55B/59A;55B/59A;WISSEL;WISSEL
139993691;544_1063AL_23.4;1063B;W;0,055;0,103;2018-06-14;1:15;1,33;1063B;1063B;WISSEL;WISSEL
139993692;588_413BqV_2.9;417A/413B;W;0,000;0,034;2018-06-14;1:9;7,17;417A/413B;417A/413B;WISSEL;WISSEL
139993693;527_41AR_16.6;43B;W;0,036;0,064;2018-06-14;1:9;1,33;43B;43B;WISSEL;WISSEL
139993694;514_51AL_65.3;51B;W;0,019;0,047;2018-06-14;1:9;1,33;51B;51B;WISSEL;WISSEL
139994280;032_5R_15.9;5;W;0,000;0,029;2018-06-14;1:9;1,33;5;5;WISSEL;WISSEL
139994281;950_643R_7.2;643;W;0,000;0,027;2018-06-14;1:9;1,33;643;643;WISSEL;WISSEL
139994284;543_171AR_45.2;205;W;0,741;0,769;2018-06-14;1:9;1,33;205;205;WISSEL;WISSEL
139994285;586_157AL_80.8;157A/155B;W;0,000;0,016;2018-06-14;1:9;7,17;157A/155B;157A/155B;WISSEL;WISSEL
139994286;478_1525L_0.8;1525;W;0,000;0,029;2018-06-14;1:9;1,33;1525;1525;WISSEL;WISSEL
139994287;131_9L_16.9;9;W;0,000;0,029;2018-06-14;1:9;1,33;9;9;WISSEL;WISSEL
139994288;520_127AR_0.6;151B;W;0,185;0,213;2018-06-14;1:9;1,33;151B;151B;WISSEL;WISSEL
139998535;097_4331V_21.3;706;S;0,018;0,301;2018-06-14;;;4329;4309;BED_SEIN;BED_SEIN
139998536;545_969R_22.8;44;S;0,029;0,362;2018-06-14;;;969;SJ_969R;WISSEL;STOOTJUK
139998537;527_49L_16.6;7a;S;0,091;0,267;2018-06-14;;;52;82;BED_SEIN;BED_SEIN
139998538;504_47R_18.1;214;S;0,062;0,309;2018-06-14;;;52;SJ_47R;BED_SEIN;STOOTJUK
139998539;555_381V_84.4;KD;S;2,773;2,823;2018-06-14;;;624;612;BED_SEIN;BED_SEIN
139998540;520_165R_36.6;86;S;1,942;4,335;2018-06-14;;;188;244A;BED_SEIN;RIJ_NA_OPDR
139998331;024_201AL_25.7;403;S;0,260;0,630;2018-06-14;;;210;212;BED_SEIN;BED_SEIN
139998332;817_35L_117.6;542;S;0,029;1,794;2018-06-14;;;35;40;WISSEL;WISSEL
139998333;552_257AL_83.1;315;S;0,071;1,094;2018-06-14;;;262;SJ_257AL;BED_SEIN;STOOTJUK
139998334;112_6119V_67.8;600;S;0,003;0,103;2018-06-14;;;6110;SJ_6119V;BED_SEIN;STOOTJUK
139998335;514_29R_17.6;163;S;0,286;0,306;2018-06-14;;;;918;STOP_BD;WISSEL
139998336;071_5BR_20.0;TC;S;0,224;2,963;2018-06-14;;;2;MX5;BED_SEIN;BED_SEIN
139998986;502_283R_101.3;PA;S;0,285;7,527;2018-06-14;;;292;300;BED_SEIN;BED_SEIN
139998988;542_505R_29.6;12;S;0,029;0,165;2018-06-14;;;505;SJ_505R;WISSEL;STOOTJUK
139998990;517_153BV_69.9;1b;S;0,063;0,224;2018-06-14;;;158;212;BED_SEIN;BED_SEIN
139998991;606_71AL_0.2;204a;S;0,057;0,355;2018-06-14;;;66;82;BED_SEIN;BED_SEIN
139998376;525_1301AV_180.4;543;S;1,088;1,197;2018-06-14;;;5122;5103;BED_SEIN;WISSEL
139998613;609_135AL_26.6;DZ;S;0,361;11,104;2018-06-14;;;138;140;BED_SEIN;BED_SEIN
139999131;490_121V_8.9;5452;S;0,000;1,030;2018-06-14;;;121;131;WISSEL;WISSEL
139998675;513_91AR_25.7;505b;S;0,077;0,401;2018-06-14;;;100;130;BED_SEIN;BED_SEIN
139998949;950_403BL_205.8;RA;S;0,100;2,410;2018-06-14;;;404;3046;BED_SEIN;BED_SEIN
139998950;099_1021AV_6.1;712;S;5,085;5,635;2018-06-14;;;3676;3672;BED_SEIN;BED_SEIN
139998951;469_901L_100.7;480;S;0,029;0,333;2018-06-14;;;901;902;WISSEL;WISSEL
139998952;525_499BV_79.3;SE;S;0,107;0,827;2018-06-14;;;496;2520;BED_SEIN;BED_SEIN
139998953;534_1001BL_44.6;NG;S;0,414;16,999;2018-06-14;;;1004;1232;BED_SEIN;BED_SEIN
139998954;470_1120R_303.3;w1120r-ti;S;0,029;0,104;2018-06-14;;;1120;TI_1120R;WISSEL;TERRA_INCOGNITA
139998955;467_013L_101.9;3506;S;0,029;0,757;2018-06-14;;;013;20;WISSEL;WISSEL
139998956;609_211R_28.7;515;S;0,070;0,495;2018-06-14;;;216;240;BED_SEIN;BED_SEIN
139998957;543_906V_45.4;17;S;0,000;0,523;2018-06-14;;;906;SJ_906V;WISSEL;STOOTJUK
139993185;073_1103AL_0.7;1103A;W;0,000;0,029;2018-06-14;1:9;1,33;1103A;1103A;WISSEL;WISSEL
139993187;486_918R_76.3;918;W;0,000;0,029;2018-06-14;1:9;1,33;918;918;WISSEL;WISSEL
139993773;076_1655L_12.2;1655;W;0,000;0,029;2018-06-14;1:9;1,33;1655;1655;WISSEL;WISSEL
139993775;486_958L_74.9;979;W;0,439;0,469;2018-06-14;1:9;1,33;979;979;WISSEL;WISSEL
139993776;091_1165L_6.0;1185;W;0,364;0,396;2018-06-14;1:9;1,33;1185;1185;WISSEL;WISSEL
139993778;527_117R_0.5;117;W;0,000;0,028;2018-06-14;1:9;1,33;117;117;WISSEL;WISSEL
139993779;950_639R_7.2;639;W;0,000;0,027;2018-06-14;1:9;1,33;639;639;WISSEL;WISSEL
139993780;618_193BV_50.6;255;W;0,580;0,612;2018-06-14;1:9;1,33;255;255;WISSEL;WISSEL
139993781;927_3325AR_904.7;3325A;W;0,000;0,029;2018-06-14;1:9;1,33;3325A;3325A;WISSEL;WISSEL
139993784;527_931L_0.6;931;W;0,000;0,032;2018-06-14;1:9;1,33;931;931;WISSEL;WISSEL
139993785;624_906R_32.4;906;W;0,000;0,027;2018-06-14;1:9;1,33;906;906;WISSEL;WISSEL
139993786;528_43BR_28.8;47/43B;W;0,000;0,017;2018-06-14;1:9;7,17;47/43B;47/43B;WISSEL;WISSEL
139993787;531_2575L_34.6;2575;W;0,000;0,029;2018-06-14;1:9;1,33;2575;2575;WISSEL;WISSEL
139993788;608_67L_88.9;67/65B;W;0,000;0,017;2018-06-14;1:9;7,17;67/65B;67/65B;WISSEL;WISSEL
139993789;133_950L_20.9;950/951;W;0,000;0,016;2018-06-14;1:9;7,17;950/951;950/951;WISSEL;WISSEL
139998278;533_1113BV_15.5;202;S;0,008;0,357;2018-06-14;;;1112;1138;BED_SEIN;BED_SEIN
139998279;603_3175V_3.5;203;S;0,003;0,179;2018-06-14;;;156;182;BED_SEIN;BED_SEIN
139998280;437_968L_0.8;27;S;0,029;0,638;2018-06-14;;;968;981;WISSEL;WISSEL
139998281;002_393V_69.0;LB;S;0,529;6,172;2018-06-14;;;394;404;BED_SEIN;BED_SEIN
139998282;201_926L_37.7;3;S;0,027;0,320;2018-06-14;;;926;SJ_926L;WISSEL;STOOTJUK
139998283;531_2327R_33.9;UE3;S;1,760;2,471;2018-06-14;;;4527;4512;BED_SEIN;BED_SEIN
139998764;135_253L_21.5;911;S;0,092;0,513;2018-06-14;;;262;272;BED_SEIN;BED_SEIN
140005221;534_1011BV_44.7;w1013A/1011Bv-w1013Bl;S;0,000;0,008;2018-06-14;;;1011B;1013B;WISSEL;WISSEL
140007957;624_221AR_32.8;w221Ar-s21;S;0,029;0,064;2018-06-14;;;221A;212;WISSEL;BED_SEIN
139998551;097_4331V_21.3;707;S;0,301;0,467;2018-06-14;;;4309;SJ_4331V;BED_SEIN;STOOTJUK
139998553;502_251AL_100.4;214;S;0,066;0,628;2018-06-14;;;250;278;BED_SEIN;BED_SEIN
139998554;618_869AR_50.5;161;S;0,029;0,324;2018-06-14;;;869A;St875;WISSEL;STOPONTSPRBLOK
139998555;517_75L_69.3;12;S;0,070;0,625;2018-06-14;;;110;190;BED_SEIN;BED_SEIN
139998556;555_381V_84.4;KE;S;3,385;3,873;2018-06-14;;;604;982;BED_SEIN;BED_SEIN
139998557;510_407L_9.9;73;S;0,957;1,110;2018-06-14;;;472;SJ_407L;BED_SEIN;STOOTJUK
139998558;801_930L_301.2;1049;S;0,027;0,658;2018-06-14;;;930;931;WISSEL;WISSEL
139998559;527_107AR_17.4;122;S;0,061;0,425;2018-06-14;;;170;182;BED_SEIN;BED_SEIN
139998560;437_978L_0.4;17;S;0,029;0,236;2018-06-14;;;978;SJ_978L;WISSEL;STOOTJUK
139998561;080_3261V_6.4;UB2;S;0,985;1,524;2018-06-14;;;4102;3296;BED_SEIN;BED_SEIN
139999671;927_953AL_905.7;337;S;0,016;0,376;2018-06-14;;;953A;970;WISSEL;WISSEL
139999672;527_45AR_16.6;3a;S;0,061;0,255;2018-06-14;;;56;64;BED_SEIN;BED_SEIN
139999808;035_91BV_45.9;802;S;0,359;0,692;2018-06-14;;;102;112;BED_SEIN;BED_SEIN
139999809;101_1067BR_12.3;DA;S;1,547;2,328;2018-06-14;;;1034;1012;BED_SEIN;BED_SEIN
139999810;553_255L_21.5;107;S;0,060;0,712;2018-06-14;;;244;308;BED_SEIN;BED_SEIN
139999811;536_309AR_61.5;303b;S;0,150;0,864;2018-06-14;;;310;344;BED_SEIN;BED_SEIN
139999496;550_911R_25.9;43;S;0,027;0,171;2018-06-14;;;911;SJ_911R;WISSEL;STOOTJUK
139999497;105_445AV_28.9;709;S;0,016;0,355;2018-06-14;;;444;SJ_445AV;BED_SEIN;STOOTJUK
139999498;080_3423V_11.3;AC6;S;7,430;8,692;2018-06-14;;;4298;4301;BED_SEIN;BED_SEIN
139999499;587_1139V_906.9;345;S;0,226;0,725;2018-06-14;;;1144;3079B;BED_SEIN;STOP_BD
139999500;470_206V_304.8;4414;S;0,000;1,406;2018-06-14;;;206;1120;WISSEL;WISSEL
139998496;817_46R_119.9;w46r-sj;S;0,028;0,084;2018-06-14;;;46;SJ_46R;WISSEL;STOOTJUK
140002900;927_937L_906.0;325;S;0,029;0,436;2018-06-14;;;937;958;WISSEL;WISSEL
140002901;506_572L_43.7;63;S;0,027;0,551;2018-06-14;;;572;653;WISSEL;WISSEL
140002902;618_863R_50.5;165;S;0,027;0,144;2018-06-14;;;863;911;WISSEL;WISSEL
139999482;080_3423V_11.3;AC4;S;4,378;5,876;2018-06-14;;;4258;4261;BED_SEIN;BED_SEIN
139999483;617_1251AL_42.1;522;S;0,535;0,990;2018-06-14;;;1262;1274;BED_SEIN;BED_SEIN
139999484;950_7R_6.4;301b;S;0,063;0,195;2018-06-14;;;10;36;BED_SEIN;BED_SEIN
139999485;938_4511L_0.2;712;S;0,041;0,927;2018-06-14;;;4504;4532;BLOKMARKEERBORD;BLOKMARKEERBORD
139999486;545_925V_22.3;76a;S;0,000;0,090;2018-06-14;;;925;927;WISSEL;WISSEL
139999487;817_1221R_115.1;532;S;0,080;0,877;2018-06-14;;;1222;1256;BED_SEIN;BED_SEIN
139999488;609_283L_27.6;505a;S;0,054;0,299;2018-06-14;;;284;SJ_283L;BED_SEIN;STOOTJUK
139999489;080_3423V_11.3;AC5;S;5,896;7,235;2018-06-14;;;4268;4281;BED_SEIN;BED_SEIN
139999490;518_191BV_64.9;350;S;15,418;15,595;2018-06-14;;;240;242;BED_SEIN;BED_SEIN
