ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
8329;451_101R_74.4;0,744;0,918;01-01-2012;01-01-2012;2110;2110;BOOG;203_w101r-w1105v_53.938
8330;451_101R_74.4;1,307;1,445;01-01-2012;01-01-2012;-2325;-2325;BOOG;203_w101r-w1105v_53.902
8331;451_101R_74.4;1,445;1,55;01-01-2012;01-01-2012;-1975;-1975;BOOG;203_w101r-w1105v_53.869
8332;451_8V_1.2;0,683;0,694;01-01-2012;01-01-2012;-1295;-1295;BOOG;203_381_54.609
8333;467_0109R_102.7;0,004;0,005;01-06-2015;01-06-2015;200;200;BOOG;467_0109_102.664
8334;467_0109R_102.7;0,005;0,017;01-06-2015;01-06-2015;130;130;BOOG;467_0109_102.675
8335;467_0109R_102.7;0,019;0,025;01-06-2015;01-06-2015;-150;-150;BOOG;467_3515_102.669
8336;467_0109R_102.7;0,025;0,055;01-06-2015;01-06-2015;-300;-300;BOOG;467_3515_102.693
8337;467_0109R_102.7;0,15;0,163;01-06-2015;01-06-2015;-10000;-10000;BOOG;467_3515_102.676
8338;467_0109R_102.7;0,326;0,339;01-06-2015;01-06-2015;10000;10000;BOOG;467_3515_102.676
8339;467_0109R_102.7;0,499;0,52;01-06-2015;01-06-2015;-10000;-10000;BOOG;467_3515_102.684
8340;467_0109R_102.7;0,57;0,584;01-06-2015;01-06-2015;10000;10000;BOOG;467_3515_102.677
8341;467_010L_102.0;0,058;0,086;01-06-2015;01-06-2015;10000;10000;BOOG;467_3523_102.031
8342;467_010L_102.0;0,099;0,109;01-06-2015;01-06-2015;-10000;-10000;BOOG;467_3523_102.013
8343;467_010R_102.0;0,003;0,01;01-06-2015;01-06-2015;-250;-250;BOOG;467_010_102.01
8344;467_010R_102.0;0,01;0,022;01-06-2015;01-06-2015;-190;-190;BOOG;467_010_102.015
8345;467_010R_102.0;0,022;0,027;01-06-2015;01-06-2015;-200;-200;BOOG;467_010_102.008
8346;467_010R_102.0;0,032;0,044;01-06-2015;01-06-2015;-2000;-2000;BOOG;467_w010r-w011v_102.015
8347;467_011L_102.0;0,004;0,023;01-06-2015;01-06-2015;250;250;BOOG;467_011_101.978
8348;467_011L_102.0;0,023;0,027;01-06-2015;01-06-2015;200;200;BOOG;467_011_101.963
8349;467_011L_102.0;0,035;0,078;01-06-2015;01-06-2015;2500;2500;BOOG;467_3504_102.002
8350;467_011L_102.0;0,099;0,267;01-06-2015;01-06-2015;30000;30000;BOOG;467_3504_102.127
8351;467_011L_102.0;0,282;0,723;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3504_102.4
8352;467_011L_102.0;0,735;0,851;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3504_102.075
8353;467_011L_102.0;0,856;0,866;01-06-2015;01-06-2015;10000;10000;BOOG;467_3504_101.969
8354;467_012L_101.9;0,012;0,028;01-06-2015;01-06-2015;999999;999999;BOOG;467_012_101.947
8355;467_012R_101.9;0,051;0,082;01-06-2015;01-06-2015;600;600;BOOG;467_w012r-w018r_101.962
8356;467_012R_101.9;0,082;0,087;01-06-2015;01-06-2015;1200;1200;BOOG;467_w012r-w018r_101.936
8357;467_012R_101.9;0,099;0,106;01-06-2015;01-06-2015;200;200;BOOG;467_018_101.938
8358;467_012R_101.9;0,106;0,107;01-06-2015;01-06-2015;190;190;BOOG;467_018_101.932
8359;467_012R_101.9;0,107;0,108;01-06-2015;01-06-2015;250;250;BOOG;467_018_101.932
8360;467_013L_101.9;0,001;0,002;01-06-2015;01-06-2015;999999;999999;BOOG;467_013_101.894
8361;467_013L_101.9;0,003;0,01;01-06-2015;01-06-2015;250;250;BOOG;467_013_101.9
8362;467_013L_101.9;0,01;0,022;01-06-2015;01-06-2015;190;190;BOOG;467_013_101.905
8363;467_013L_101.9;0,022;0,027;01-06-2015;01-06-2015;200;200;BOOG;467_013_101.898
8364;467_013L_101.9;0,07;0,158;01-06-2015;01-06-2015;-330;-330;BOOG;467_3506_101.981
8365;467_013L_101.9;0,199;0,253;01-06-2015;01-06-2015;600;600;BOOG;467_3506_101.947
8366;467_013L_101.9;0,253;0,665;01-06-2015;01-06-2015;-800;-800;BOOG;467_3506_102.305
8367;467_013L_101.9;0,691;0,731;01-06-2015;01-06-2015;-2300;-2300;BOOG;467_3506_101.933
8368;467_013L_101.9;0,731;0,758;01-06-2015;01-06-2015;-480;-480;BOOG;467_3506_101.92
8369;467_013L_101.9;0,758;0,784;01-06-2015;01-06-2015;-1500;-1500;BOOG;467_3506_101.919
8370;467_013R_101.9;0,749;0,757;01-06-2015;01-06-2015;2000;2000;BOOG;467_20_101.901
8371;467_013R_101.9;0,757;0,762;01-06-2015;01-06-2015;-1000;-1000;BOOG;467_20_101.898
8372;467_013R_101.9;0,774;0,781;01-06-2015;01-06-2015;-200;-200;BOOG;467_20_101.9
8373;467_013R_101.9;0,781;0,782;01-06-2015;01-06-2015;-190;-190;BOOG;467_20_101.894
8374;467_013R_101.9;0,782;0,783;01-06-2015;01-06-2015;-250;-250;BOOG;467_20_101.894
8375;467_016L_101.9;0,045;0,105;01-06-2015;01-06-2015;2500;2500;BOOG;467_3503_101.954
8376;467_016L_101.9;0,156;0,462;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3503_102.2
8377;467_016L_101.9;0,473;0,583;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3503_102.004
8378;467_016L_101.9;0,595;0,791;01-06-2015;01-06-2015;30000;30000;BOOG;467_3503_102.09
8379;467_016L_101.9;0,808;0,815;01-06-2015;01-06-2015;200;200;BOOG;467_23_101.901
8380;467_016L_101.9;0,815;0,816;01-06-2015;01-06-2015;190;190;BOOG;467_23_101.895
8381;467_016L_101.9;0,816;0,817;01-06-2015;01-06-2015;250;250;BOOG;467_23_101.895
8382;467_016R_101.9;0,068;0,094;01-06-2015;01-06-2015;320;320;BOOG;467_3502_101.92
8383;467_016R_101.9;0,094;0,224;01-06-2015;01-06-2015;2000;2000;BOOG;467_3502_102.024
8384;467_016R_101.9;0,243;0,653;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3502_102.304
8385;467_016R_101.9;0,665;0,715;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3502_101.944
8386;467_016R_101.9;0,736;0,746;01-06-2015;01-06-2015;30000;30000;BOOG;467_3502_101.904
8387;467_016R_101.9;0,763;0,77;01-06-2015;01-06-2015;200;200;BOOG;467_22_101.901
8388;467_016R_101.9;0,77;0,771;01-06-2015;01-06-2015;190;190;BOOG;467_22_101.895
8389;467_016R_101.9;0,771;0,772;01-06-2015;01-06-2015;250;250;BOOG;467_22_101.895
8390;467_018L_101.8;0,031;0,069;01-06-2015;01-06-2015;235;235;BOOG;467_w018l-wXXXv_101.859
8391;467_018L_101.8;0,08;0,102;01-06-2015;01-06-2015;-500;-500;BOOG;467_w018l-wXXXv_101.843
8392;467_018L_101.8;0,102;0,131;01-06-2015;01-06-2015;-1500;-1500;BOOG;467_w018l-wXXXv_101.85
8393;467_018L_101.8;0,131;0,168;01-06-2015;01-06-2015;-200;-200;BOOG;467_w018l-wXXXv_101.858
8394;467_018V_101.8;0,154;0,271;01-06-2015;01-06-2015;-10000;-10000;BOOG;467_3501_101.938
8395;467_018V_101.8;0,283;0,348;01-06-2015;01-06-2015;-30000;-30000;BOOG;467_3501_101.886
8396;467_018V_101.8;0,363;0,628;01-06-2015;01-06-2015;30000;30000;BOOG;467_3501_102.086
8397;467_018V_101.8;0,661;0,674;01-06-2015;01-06-2015;300;300;BOOG;467_3501_101.834
8398;467_05L_102.3;0,029;0,04;01-06-2015;01-06-2015;-162;-162;BOOG;467_w05l-w110v_102.289
8399;467_05L_102.3;0,04;0,065;01-06-2015;01-06-2015;-127;-127;BOOG;467_w05l-w110v_102.303
8400;467_05L_102.3;0,065;0,092;01-06-2015;01-06-2015;-108;-108;BOOG;467_w05l-w110v_102.305
8401;467_05L_102.3;0,092;0,106;01-06-2015;01-06-2015;-140;-140;BOOG;467_w05l-w110v_102.292
8402;467_05L_102.3;0,106;0,121;01-06-2015;01-06-2015;-80;-80;BOOG;467_w05l-w110v_102.293
8403;467_05L_102.3;0,121;0,131;01-06-2015;01-06-2015;-110;-110;BOOG;467_w05l-w110v_102.288
8404;467_05L_102.3;0,131;0,151;01-06-2015;01-06-2015;-150;-150;BOOG;467_w05l-w110v_102.298
8405;501_173AV_81.0;0,133;0,182;01-08-2009;01-08-2009;290;290;BOOG;501_w173Av-s1b_81.028
8406;501_173AV_81.0;0,182;0,213;01-08-2009;01-08-2009;304;304;BOOG;501_w173Av-s1b_81.01
8407;501_173BL_81.0;0,012;0,027;01-08-2009;01-08-2009;870;870;BOOG;501_173B_81.054
8408;501_173BL_81.0;0,027;0,032;01-08-2009;01-08-2009;870;870;BOOG;501_173B_81.044
8409;501_173BV_81.0;0;0,005;01-08-2009;01-08-2009;300;300;BOOG;501_w173Bv-w181Av_81.044
8410;501_175BV_81.0;0,05;0,123;01-11-2016;01-11-2016;858;858;BOOG;501_w175Bv-sAA_81.112
8411;501_175BV_81.0;0,134;0,194;01-11-2016;01-11-2016;1060;1060;BOOG;501_w175Bv-sAA_81.099
8412;501_175BV_81.0;0,226;0,276;01-11-2016;01-11-2016;2600;2600;BOOG;501_AA_81.089
8413;501_175BV_81.0;0,454;0,467;01-11-2016;01-11-2016;1002;1002;BOOG;501_AA_81.052
8414;501_175BV_81.0;0,483;0,505;01-11-2016;01-11-2016;1800;1800;BOOG;501_sAA-sAB_81.061
8415;501_175BV_81.0;0,535;0,602;01-11-2016;01-11-2016;-1710;-1710;BOOG;501_sAA-sAB_81.106
8416;501_175BV_81.0;0,669;0,769;01-11-2016;01-11-2016;6500;6500;BOOG;501_AB_81.139
8417;501_177AL_81.0;0,038;0,119;01-08-2009;01-08-2009;900;900;BOOG;501_w177Al-w181Bl_81.033
8418;501_177AL_81.0;0,119;0,127;01-08-2009;01-08-2009;713;713;BOOG;501_w177Al-w181Bl_80.96
8419;501_177AL_81.0;0,127;0,144;01-08-2009;01-08-2009;713;713;BOOG;501_w177Al-w181Bl_80.969
8420;501_177AL_81.0;0,144;0,157;01-08-2009;01-08-2009;713;713;BOOG;501_w177Al-w181Bl_80.965
8421;501_179L_81.0;0,019;0,03;01-08-2009;01-08-2009;260;260;BOOG;501_37_81.008
8422;501_179L_81.0;0,03;0,125;01-08-2009;01-08-2009;860;860;BOOG;501_37_81.092
8423;501_179L_81.0;0,125;0,167;01-08-2009;01-08-2009;800;800;BOOG;501_37_81.039
8424;501_179L_81.0;0,167;0,212;01-08-2009;01-08-2009;1076;1076;BOOG;501_37_81.042
8425;501_179L_81.0;0,212;0,23;01-08-2009;01-08-2009;1300;1300;BOOG;501_37_81.015
8426;501_179L_81.0;0,23;0,243;01-08-2009;01-08-2009;900;900;BOOG;501_37_81.01
8427;501_179L_81.0;0,243;0,268;01-08-2009;01-08-2009;1153;1153;BOOG;501_37_81.022
8428;501_179L_81.0;0,284;0,313;01-08-2009;01-08-2009;220;220;BOOG;501_s37-w959r_81.026
8429;501_179R_81.0;0,023;0,037;01-08-2009;01-08-2009;-3000;-3000;BOOG;501_w179/177Bv-s38_81.011
8430;501_179R_81.0;0,064;0,165;01-08-2009;01-08-2009;1121;1121;BOOG;501_38_81.098
8431;501_179R_81.0;0,165;0,238;01-08-2009;01-08-2009;800;800;BOOG;501_38_81.07
8432;501_179R_81.0;0,304;0,323;01-08-2009;01-08-2009;-10000;-10000;BOOG;501_s38-w959l_81.016
8433;501_17L_80.1;0,086;0,228;01-08-2009;01-08-2009;-470;-470;BOOG;501_s50-s50a_80.213
8434;501_17L_80.1;0,292;0,331;01-08-2009;01-08-2009;1222;1222;BOOG;501_50a_80.11
8435;501_17L_80.1;0,331;0,335;01-08-2009;01-08-2009;-780;-780;BOOG;501_50a_80.075
8436;501_181AL_81.0;0;0,001;01-08-2009;01-08-2009;620;620;BOOG;501_181A_81.045
8437;501_181AL_81.0;0,001;0,014;01-08-2009;01-08-2009;999999;999999;BOOG;501_181A_81.057
8438;501_181AL_81.0;0,014;0,032;01-08-2009;01-08-2009;620;620;BOOG;501_181A_81.062
8439;501_181AL_81.0;0,032;0,039;01-11-2016;01-11-2016;620;620;BOOG;501_181A_81.051
8440;501_181AL_81.0;0,059;0,113;01-11-2016;01-11-2016;1000;1000;BOOG;501_w181Al-sBA_81.098
8441;501_181AL_81.0;0,113;0,176;01-11-2016;01-11-2016;907;907;BOOG;501_w181Al-sBA_81.107
8442;501_181AL_81.0;0,193;0,215;01-11-2016;01-11-2016;1700;1700;BOOG;501_BA_81.066
8443;501_181AL_81.0;0,235;0,272;01-11-2016;01-11-2016;2596;2596;BOOG;501_BA_81.081
8444;501_181AL_81.0;0,411;0,467;01-11-2016;01-11-2016;3000;3000;BOOG;501_BA_81.1
8445;501_181AL_81.0;0,467;0,501;01-11-2016;01-11-2016;1552;1552;BOOG;501_BA_81.078
8446;501_181AL_81.0;0,529;0,614;01-11-2016;01-11-2016;-2036;-2036;BOOG;501_sBA-sBB_81.129
8447;501_181AL_81.0;0,691;0,762;01-11-2016;01-11-2016;5000;5000;BOOG;501_BB_81.115
8448;501_181AL_81.0;1,169;1,214;01-11-2016;01-11-2016;1540;1540;BOOG;552_sBB-w225Br_81.845
8449;501_181AL_81.0;1,258;1,327;01-11-2016;01-11-2016;-1540;-1540;BOOG;552_sBB-w225Br_81.869
8450;501_181BV_81.1;0;0,007;01-08-2009;01-08-2009;713;713;BOOG;501_w181Bv-sCA_81.118
8451;501_181BV_81.1;0,007;0,03;01-11-2016;01-11-2016;680;680;BOOG;501_w181Bv-sCA_81.134
8452;501_181BV_81.1;0,04;0,054;01-11-2016;01-11-2016;900;900;BOOG;501_w181Bv-sCA_81.125
8453;501_181BV_81.1;0,054;0,129;01-11-2016;01-11-2016;1130;1130;BOOG;501_w181Bv-sCA_81.186
8454;501_181BV_81.1;0,157;0,206;01-11-2016;01-11-2016;2545;2545;BOOG;501_CA_81.16
8455;501_181BV_81.1;0,353;0,383;01-11-2016;01-11-2016;2480;2480;BOOG;501_sCA-sCB_81.141
8456;501_181BV_81.1;0,383;0,433;01-11-2016;01-11-2016;1721;1721;BOOG;501_sCA-sCB_81.161
8457;501_181BV_81.1;0,459;0,51;01-11-2016;01-11-2016;-2120;-2120;BOOG;501_sCA-sCB_81.162
8458;501_181BV_81.1;0,563;0,668;01-11-2016;01-11-2016;3200;3200;BOOG;501_sCA-sCB_81.216
8459;501_181BV_81.1;0,698;0,73;01-11-2016;01-11-2016;-2800;-2800;BOOG;552_CB_81.832
8460;501_181BV_81.1;0,928;0,984;01-11-2016;01-11-2016;-2600;-2600;BOOG;552_CB_81.856
8461;501_181BV_81.1;1,087;1,209;01-11-2016;01-11-2016;-2600;-2600;BOOG;552_sCB-w225Av_81.922
8462;501_19BL_80.2;0,016;0,02;01-08-2009;01-08-2009;-10000;-10000;BOOG;501_w25/19Bv-w21l_80.167
8463;501_23L_80.1;0,03;0,061;01-08-2009;01-08-2009;-630;-630;BOOG;501_1a_80.173
8464;501_23L_80.1;0,081;0,115;01-08-2009;01-08-2009;195;195;BOOG;501_1a_80.176
8465;501_23R_80.1;0,029;0,043;01-08-2009;01-08-2009;664;664;BOOG;501_w23r-s2c_80.156
8466;501_23R_80.1;0,043;0,058;01-08-2009;01-08-2009;-770;-770;BOOG;501_w23r-s2c_80.157
8467;501_25L_80.1;0,022;0,024;01-08-2009;01-08-2009;10000;10000;BOOG;501_w25/19Bv-w35v_80.165
8468;501_25R_80.1;0,027;0,042;01-08-2009;01-08-2009;800;800;BOOG;501_w25/19Bv-s5a_80.178
8469;501_25R_80.1;0,042;0,057;01-08-2009;01-08-2009;-800;-800;BOOG;501_w25/19Bv-s5a_80.178
8470;501_25R_80.1;0,071;0,083;01-08-2009;01-08-2009;8000;8000;BOOG;501_5a_80.175
8471;501_25R_80.1;0,149;0,185;01-08-2009;01-08-2009;-540;-540;BOOG;501_5a_80.199
8472;501_27L_80.2;0,039;0,068;01-08-2009;01-08-2009;10000;10000;BOOG;501_w27l-s6a_80.185
8473;501_27L_80.2;0,107;0,125;01-08-2009;01-08-2009;-10000;-10000;BOOG;501_6a_80.174
8474;501_27L_80.2;0,165;0,188;01-08-2009;01-08-2009;-343;-343;BOOG;501_6a_80.179
8475;501_27R_80.2;0,032;0,039;01-08-2009;01-08-2009;500;500;BOOG;501_w27r-w29Av_80.163
8476;501_29AR_80.2;0,027;0,032;01-08-2009;01-08-2009;2400;2400;BOOG;501_KW_29AR-31AL_80.202
8477;501_29BL_80.3;0,016;0,02;01-08-2009;01-08-2009;-1400;-1400;BOOG;501_w33/29Bv-w31Ar_80.246
8478;501_31AL_80.2;0,027;0,032;01-08-2009;01-08-2009;2400;2400;BOOG;501_KW_29AR-31AL_80.202
8479;501_31BV_80.3;0,005;0,047;01-08-2009;01-08-2009;-500;-500;BOOG;501_7a_80.296
8480;501_31BV_80.3;0,047;0,103;01-08-2009;01-08-2009;-400;-400;BOOG;501_7a_80.31
8481;501_33L_80.2;0,026;0,084;01-08-2009;01-08-2009;-387;-387;BOOG;501_8a_80.3
8482;501_33L_80.2;0,084;0,116;01-08-2009;01-08-2009;-410;-410;BOOG;501_8a_80.274
8483;501_33R_80.2;0,022;0,048;01-08-2009;01-08-2009;-210;-210;BOOG;501_w33/29Bv-w43v_80.268
8484;501_35R_80.2;0,028;0,044;01-08-2009;01-08-2009;-800;-800;BOOG;501_w35r-s4a_80.209
8485;501_35R_80.2;0,044;0,06;01-08-2009;01-08-2009;800;800;BOOG;501_w35r-s4a_80.209
8486;501_35R_80.2;0,126;0,155;01-08-2009;01-08-2009;-260;-260;BOOG;501_4a_80.222
8487;501_37AR_80.2;0,032;0,05;01-08-2009;01-08-2009;500;500;BOOG;501_w37Ar-s3a_80.239
8488;508_2101R_91.4;0,209;0,292;01-03-2015;01-03-2015;-1575;-1575;BOOG;508_3_91.519
8489;508_2101R_91.4;0,454;0,484;01-03-2015;01-03-2015;-365;-365;BOOG;508_s3-w2145r_91.466
8490;508_2101R_91.4;0,484;0,58;01-03-2015;01-03-2015;-406;-406;BOOG;508_s3-w2145r_91.532
8491;508_2101R_91.4;0,632;0,674;01-03-2015;01-03-2015;-725;-725;BOOG;508_2145_91.478
8492;508_2105V_91.5;0,053;0,088;01-03-2015;01-03-2015;-15000;-15000;BOOG;508_4_91.58
8493;508_2105V_91.5;0,376;0,407;01-03-2015;01-03-2015;-400;-400;BOOG;508_s4-w2141l_91.576
8494;508_2105V_91.5;0,407;0,489;01-03-2015;01-03-2015;-406;-406;BOOG;508_s4-w2141l_91.627
8495;508_2107R_91.5;0,035;0,055;01-03-2015;01-03-2015;500;500;BOOG;508_6a_91.501
8496;508_2107R_91.5;0,055;0,143;01-03-2015;01-03-2015;-1000;-1000;BOOG;508_6a_91.569
8497;508_2109R_91.5;0,188;0,265;01-03-2015;01-03-2015;2500;2500;BOOG;508_7_91.593
8498;508_2109R_91.5;0,377;0,492;01-03-2015;01-03-2015;-750;-750;BOOG;508_7_91.631
8499;508_2109R_91.5;0,495;0,563;01-03-2015;01-03-2015;-410;-410;BOOG;508_s7-w2133l_91.584
8500;508_2111R_91.6;0,109;0,12;01-03-2015;01-03-2015;1500;1500;BOOG;508_w2111r-w2113r_91.628
8501;508_2111V_91.6;0,088;0,165;01-03-2015;01-03-2015;2505;2505;BOOG;508_8_91.694
8502;508_2111V_91.6;0,278;0,407;01-03-2015;01-03-2015;-680;-680;BOOG;508_8_91.746
8503;508_2111V_91.6;0,407;0,437;01-03-2015;01-03-2015;-500;-500;BOOG;508_8_91.647
8504;508_2111V_91.6;0,493;0,526;01-03-2015;01-03-2015;-465;-465;BOOG;508_2133_91.65
8505;508_2111V_91.6;0,526;0,527;01-03-2015;01-03-2015;-600;-600;BOOG;508_2133_91.618
8506;508_2113L_91.4;0,003;0,045;01-03-2015;01-03-2015;-725;-725;BOOG;508_2113_91.491
8507;508_2113L_91.4;0,09;0,133;01-03-2015;01-03-2015;725;725;BOOG;508_2115_91.492
8508;508_2115V_91.6;0,186;0,234;01-03-2015;01-03-2015;1200;1200;BOOG;508_9_91.631
8509;508_2115V_91.6;0,338;0,36;01-03-2015;01-03-2015;-660;-660;BOOG;508_9_91.605
8510;508_2115V_91.6;0,36;0,547;01-03-2015;01-03-2015;-810;-810;BOOG;508_9_91.77
8511;508_2117L_91.4;0,003;0,031;01-03-2015;01-03-2015;-725;-725;BOOG;508_2117_91.397
8512;508_2117L_91.4;0,059;0,119;01-03-2015;01-03-2015;900;900;BOOG;508_w2117l-s10_91.429
8513;508_2117L_91.4;0,401;0,448;01-03-2015;01-03-2015;1200;1200;BOOG;508_10_91.416
8514;508_2117L_91.4;0,545;0,576;01-03-2015;01-03-2015;-675;-675;BOOG;508_10_91.4
8515;508_2117L_91.4;0,579;0,62;01-03-2015;01-03-2015;-725;-725;BOOG;508_10_91.41
8516;508_2117L_91.4;0,62;0,814;01-03-2015;01-03-2015;-800;-800;BOOG;508_10_91.563
8517;508_2121L_91.8;0,086;0,116;01-03-2015;01-03-2015;6300;6300;BOOG;508_6b_91.789
8518;508_2121L_91.8;0,137;0,19;01-03-2015;01-03-2015;-429;-429;BOOG;508_6b_91.812
8519;508_2121L_91.8;0,19;0,21;01-03-2015;01-03-2015;-400;-400;BOOG;508_6b_91.779
8520;508_2121L_91.8;0,21;0,235;01-03-2015;01-03-2015;-415;-415;BOOG;508_6b_91.784
8521;508_2121L_91.8;0,307;0,34;01-03-2015;01-03-2015;-465;-465;BOOG;508_2139_91.792
8522;508_2121L_91.8;0,34;0,342;01-03-2015;01-03-2015;-600;-600;BOOG;508_2139_91.761
8523;508_2121R_91.8;0,037;0,072;01-03-2015;01-03-2015;-315;-315;BOOG;508_w2121r-w2137v_91.794
8524;508_2121R_91.8;0,142;0,188;01-03-2015;01-03-2015;-400;-400;BOOG;508_w2121r-w2137v_91.805
8525;508_2121R_91.8;0,188;0,238;01-03-2015;01-03-2015;-408;-408;BOOG;508_w2121r-w2137v_91.809
8526;508_2137L_92.0;0,002;0,004;01-03-2015;01-03-2015;-600;-600;BOOG;508_2137_92.024
8527;508_2137L_92.0;0,004;0,017;01-03-2015;01-03-2015;-465;-465;BOOG;508_2137_92.035
8528;508_2137R_92.0;0,052;0,085;01-03-2015;01-03-2015;-465;-465;BOOG;508_2141_92.055
8529;508_2137R_92.0;0,085;0,087;01-03-2015;01-03-2015;-600;-600;BOOG;508_2141_92.024
8530;508_2141V_92.1;0,011;0,044;01-03-2015;01-03-2015;-465;-465;BOOG;508_2143_92.147
8531;508_2141V_92.1;0,044;0,045;01-03-2015;01-03-2015;-600;-600;BOOG;508_2143_92.115
8532;508_2151L_92.1;0,002;0,004;01-03-2015;01-03-2015;-600;-600;BOOG;508_2151_92.135
8533;508_2151L_92.1;0,004;0,037;01-03-2015;01-03-2015;-465;-465;BOOG;508_2151_92.166
8534;508_2157R_92.3;0,002;0,004;01-03-2015;01-03-2015;600;600;BOOG;508_2157_92.267
8535;508_2157R_92.3;0,004;0,037;01-03-2015;01-03-2015;465;465;BOOG;508_2157_92.298
8536;508_803L_90.9;0,003;0,004;01-12-2016;01-12-2016;-250;-250;BOOG;508_803_90.874
8537;508_803L_90.9;0,004;0,011;01-12-2016;01-12-2016;-190;-190;BOOG;508_803_90.88
8538;508_803L_90.9;0,011;0,023;01-12-2016;01-12-2016;-200;-200;BOOG;508_803_90.885
8539;508_803L_90.9;0,028;0,038;01-12-2016;01-12-2016;-2000;-2000;BOOG;508_w803l-s68_90.883
8540;508_803L_90.9;0,08;0,146;01-12-2016;01-12-2016;-300;-300;BOOG;508_68_90.939
8541;508_803R_90.9;0,041;0,068;01-12-2016;01-12-2016;-1750;-1750;BOOG;508_w803r-w901r_90.9
8542;508_803R_90.9;0,074;0,086;01-12-2016;01-12-2016;-200;-200;BOOG;508_901_90.885
8543;508_803R_90.9;0,086;0,093;01-12-2016;01-12-2016;-190;-190;BOOG;508_901_90.88
8544;508_803R_90.9;0,093;0,094;01-12-2016;01-12-2016;-250;-250;BOOG;508_901_90.874
8545;508_805L_90.9;0,004;0,011;01-12-2016;01-12-2016;250;250;BOOG;508_805_90.925
8546;508_805L_90.9;0,011;0,023;01-12-2016;01-12-2016;190;190;BOOG;508_805_90.93
8547;508_805L_90.9;0,023;0,028;01-12-2016;01-12-2016;200;200;BOOG;508_805_90.923
8548;508_805L_90.9;0,05;0,074;01-12-2016;01-12-2016;5250;5250;BOOG;508_65_90.942
8549;508_805L_90.9;0,142;0,167;01-12-2016;01-12-2016;300;300;BOOG;508_65_90.943
8550;508_805L_90.9;0,233;0,281;01-12-2016;01-12-2016;30000;30000;BOOG;508_65_90.966
8551;508_805V_90.9;0;0,006;01-12-2016;01-12-2016;-400;-400;BOOG;508_w805v-w807r_90.924
8552;508_805V_90.9;0,006;0,01;01-12-2016;01-12-2016;400;400;BOOG;508_w805v-w807r_90.922
8553;508_805V_90.9;0,015;0,027;01-12-2016;01-12-2016;-200;-200;BOOG;508_807_90.93
8554;508_805V_90.9;0,027;0,034;01-12-2016;01-12-2016;-190;-190;BOOG;508_807_90.925
8555;508_807L_91.0;0,043;0,058;01-12-2016;01-12-2016;5000;5000;BOOG;508_w807l-s64_90.968
8556;508_807L_91.0;0,074;0,124;01-12-2016;01-12-2016;-12500;-12500;BOOG;508_64_91.003
8557;508_807L_91.0;0,192;0,241;01-12-2016;01-12-2016;305;305;BOOG;508_64_91.002
8558;508_807L_91.0;0,27;0,318;01-12-2016;01-12-2016;30000;30000;BOOG;508_64_91.001
8559;508_807V_91.0;0,009;0,021;01-12-2016;01-12-2016;-200;-200;BOOG;508_815_90.965
8560;508_807V_91.0;0,021;0,028;01-12-2016;01-12-2016;-190;-190;BOOG;508_815_90.96
8561;508_807V_91.0;0,028;0,029;01-12-2016;01-12-2016;-250;-250;BOOG;508_815_90.954
8562;508_809L_90.9;0,08;0,25;01-12-2016;01-12-2016;325;325;BOOG;508_60_91.024
8563;508_809R_90.9;0,004;0,011;01-12-2016;01-12-2016;-250;-250;BOOG;508_809_90.861
8564;508_809R_90.9;0,011;0,023;01-12-2016;01-12-2016;-190;-190;BOOG;508_809_90.866
8565;508_809R_90.9;0,023;0,027;01-12-2016;01-12-2016;-200;-200;BOOG;508_809_90.858
8566;508_809R_90.9;0,068;0,098;01-12-2016;01-12-2016;240;240;BOOG;508_61_90.884
8567;508_809V_90.9;0,003;0,01;01-12-2016;01-12-2016;-30000;-30000;BOOG;508_w809v-w811l_90.861
8568;508_811R_90.9;0,003;0,01;01-12-2016;01-12-2016;-250;-250;BOOG;508_811_90.901
8569;508_811R_90.9;0,01;0,022;01-12-2016;01-12-2016;-190;-190;BOOG;508_811_90.906
8570;508_811R_90.9;0,022;0,027;01-12-2016;01-12-2016;-200;-200;BOOG;508_811_90.899
8571;508_811R_90.9;0,132;0,295;01-12-2016;01-12-2016;300;300;BOOG;508_62_91.057
8572;516_941BL_75.1;0,016;0,021;01-01-2015;01-01-2015;-1000;-1000;BOOG;516_w941A/941Bv-w942v_75.117
8573;516_941BL_75.1;0,028;0,03;01-01-2015;01-01-2015;1000;1000;BOOG;516_w941A/941Bv-w942v_75.114
8574;516_942L_75.1;0,315;0,372;01-01-2015;01-01-2015;2760;2760;BOOG;516_28_75.138
8575;516_942L_75.1;0,372;0,412;01-01-2015;01-01-2015;-1500;-1500;BOOG;516_28_75.121
8576;516_942L_75.1;0,412;0,419;01-01-2015;01-01-2015;330;330;BOOG;516_28_75.088
