ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1182290;514_101BV_17.0;0,000;0,406;514_a;16,995;16,587
1182291;654_403R_49.2;0,000;0,468;654__;49,174;49,641
1182292;654_403L_49.2;0,000;0,110;654__;49,174;49,284
1182293;654_403V_49.2;0,000;0,135;654__;49,174;49,039
1182294;514_103BV_17.0;0,000;0,470;514_a;16,995;16,523
1182295;777_40V_14.5;0,000;7,258;777__;14,522;21,779
1182296;527_931L_0.6;0,000;0,363;527_b;0,571;0,941
1182297;531_2705V_35.4;0,000;0,051;531_c;35,423;35,473
1182298;586_263BV_81.2;0,000;0,033;586__;81,162;81,194
1182299;950_403AV_205.7;0,000;1,914;950_d;205,695;203,780
1182571;513_45L_24.6;0,194;0,395;513_c;46,100;46,300
1182572;513_45L_24.6;0,395;4,924;118__;46,300;50,822
1182573;513_45V_24.6;0,000;0,023;513_a;24,588;24,612
1182574;508_2157R_92.3;0,038;0,083;037__;92,300;92,345
1182575;606_45AR_37.6;0,057;0,064;606_a;0,000;0,007
1182576;606_45AR_37.6;0,000;0,057;606_b;37,566;37,623
1182577;606_85BV_0.7;0,000;0,347;606_a;0,671;1,017
1182578;779_52R_61.4;0,000;11,212;779__;61,390;72,609
1182846;805_516L_100.2;0,000;1,436;805_a;100,158;101,581
1182847;531_869R_1.5;0,000;0,082;531_d;1,534;1,614
1182848;531_877R_1.6;0,000;0,203;531_d;1,631;1,830
1182849;531_877L_1.6;0,000;0,205;531_d;1,631;1,830
1182850;531_881L_1.6;0,000;0,219;531_d;1,620;1,830
1182851;531_841L_1.4;0,000;0,048;531_d;1,424;1,472
1182852;006_1003L_3.6;0,000;0,741;006__;3,594;4,336
1182853;006_1009AR_4.3;0,000;0,103;006__;4,336;4,439
1182854;206_143L_29.8;0,000;2,231;206__;29,793;32,021
1182855;206_143R_29.8;0,000;2,231;206__;29,793;32,021
1182856;503_177qV_42.2;0,000;0,033;503_c;42,192;42,225
1182857;926_43L_1.9;0,102;0,487;603_a;2,000;2,385
1182858;926_2058V_0.9;0,000;0,035;926__;0,858;0,891
1182859;117_1893L_9.0;0,000;0,229;117__;8,984;9,213
1182860;117_1AR_15.4;0,000;0,102;117__;15,353;15,455
1183157;145_935BV_54.8;0,000;1,539;145__;54,801;56,340
1183158;066_5V_26.4;0,000;0,126;066_a;26,374;26,500
1183159;522_207AL_58.0;0,000;0,041;522_b;58,056;58,096
1183160;522_207BL_58.1;0,000;0,052;522_b;58,108;58,056
1183161;522_207AR_58.0;0,000;0,053;522_b;58,056;58,108
1183162;522_215BpV_58.1;0,000;0,034;522_b;58,073;58,039
1183163;057_41BV_11.2;0,000;0,196;057__;11,223;11,420
1183164;522_147AL_57.3;0,000;0,068;522_b;57,342;57,410
1183165;527_31AL_16.4;0,000;0,054;527_c;16,410;16,465
1183166;522_902R_57.5;0,000;0,173;522_b;57,482;57,653
1183167;522_902L_57.5;0,000;0,145;522_b;57,482;57,624
1183168;522_159R_57.4;0,000;0,059;522_b;57,396;57,456
1183169;102_1241R_1.8;0,000;0,064;102__;1,831;1,895
1183170;603_916V_3.3;0,000;0,045;603_a;3,254;3,208
1183171;520_127AR_0.6;0,000;0,213;520_a;0,609;0,822
1183172;614_407ApV_48.3;0,000;0,031;614_c;48,269;48,301
1183173;608_25R_87.7;0,000;0,297;608_b;87,696;87,404
1183174;486_955L_75.1;0,266;0,325;081__;74,800;74,744
1183175;486_955L_75.1;0,000;0,266;486_b;75,064;74,801
1183176;058_1L_55.4;0,000;7,067;058__;55,441;62,500
1183177;058_1L_55.4;7,067;7,280;518__;62,500;62,712
1182300;507_231BL_93.6;0,117;1,140;037__;93,500;92,476
1182301;437_967R_0.8;0,000;0,449;437_a;0,849;0,403
1182302;514_952V_17.4;0,000;0,329;514_a;17,350;17,023
1182303;950_805R_41.7;0,000;0,542;950_a;41,707;42,249
1182304;515_307AR_51.1;0,000;0,320;515_b;51,080;51,400
1182305;515_307AR_51.1;8,322;8,502;617_b;59,400;59,579
1182306;514_954L_17.3;0,174;0,306;514_b;65,400;65,268
1182307;514_954L_17.3;0,000;0,174;514_a;17,255;17,410
1182308;620_97AR_42.6;0,000;0,115;620__;42,585;42,700
1182309;620_97AR_42.6;0,115;14,636;075__;42,700;57,194
1182310;507_231AV_93.6;0,000;0,050;507_b;93,550;93,500
1182311;620_79BV_42.3;0,000;0,254;620__;42,299;42,544
1182312;620_91AL_42.5;0,000;0,056;620__;42,487;42,544
1181941;084_3V_9.3;0,000;5,212;084__;9,325;4,100
1181942;531_2619L_34.6;0,000;0,067;531_c;34,586;34,652
1181943;133_1011R_8.5;0,005;0,152;133_a;8,505;8,651
1181944;133_1011R_8.5;0,000;0,005;558_a;58,500;58,505
1181945;531_525V_36.0;0,000;0,038;531_c;36,049;36,096
1181946;531_521BV_36.1;0,000;0,038;531_c;36,050;36,096
1181947;614_2153V_47.9;0,000;0,008;614_c;47,905;47,913
1181948;614_2155L_47.8;0,000;0,064;614_c;47,841;47,905
1181949;614_2151L_47.8;0,000;0,064;614_c;47,841;47,905
1181950;614_2157V_47.9;0,000;0,387;614_c;47,905;48,296
1181951;614_2153L_47.9;0,000;0,064;614_c;47,905;47,841
1182162;503_129V_43.1;0,000;0,034;503_c;43,096;43,062
1182163;503_119BL_43.1;0,000;0,024;503_c;43,107;43,131
1182164;503_119BpV_43.1;0,000;0,033;503_c;43,091;43,124
1182165;503_121L_43.1;0,000;0,017;503_c;43,107;43,090
1182166;112_6123V_67.9;0,000;4,739;112__;67,919;72,648
1182167;624_261AV_32.5;0,000;0,008;624__;32,485;32,477
1182168;503_83BV_14.0;0,000;0,252;503_b;14,049;14,300
1182169;503_83BV_14.0;0,252;0,303;503_c;44,018;43,970
1182170;777_39R_14.4;7,352;13,816;026__;33,466;27,017
1182171;654_391R_48.5;0,000;0,110;654__;48,531;48,641
1182172;479_1709L_304.4;0,000;0,048;479_a;304,412;304,364
1182173;144_1503V_151.7;0,000;0,715;144_b;300,103;300,830
1182174;144_1503V_151.7;1,993;2,247;535_b;302,101;302,344
1182175;144_1503V_151.7;2,247;2,793;535_a;5,454;6,000
1181509;504_17AV_17.1;7,737;8,611;521_b;22,127;23,000
1181510;504_17AV_17.1;0,000;0,036;504_b;17,107;17,072
1181511;066_3L_25.8;0,000;0,594;066_a;25,781;26,374
1181512;520_113AV_0.6;0,000;0,238;520_a;0,585;0,348
1181513;478_1191R_0.7;0,000;0,119;478_a;0,735;0,855
1181514;478_1131V_0.8;0,000;0,008;478_a;0,752;0,760
1181515;531_2607R_34.6;0,000;0,138;531_c;34,573;34,711
1181516;531_2609V_34.7;0,000;0,012;531_c;34,711;34,723
1181517;531_2671L_34.7;0,000;0,148;531_c;34,723;34,870
1181518;083_255L_7.5;0,000;0,253;083__;7,520;7,773
1181519;083_257AR_7.8;0,000;0,120;083__;7,773;7,890
1181520;083_251BV_7.4;0,000;0,039;083__;7,448;7,487
1181521;083_253AR_7.5;0,000;0,033;083__;7,487;7,520
1181522;083_253AL_7.5;0,000;0,092;083__;7,487;7,578
1181523;585_1187L_8.3;0,000;1,520;585__;8,271;9,800
1181524;585_1187L_8.3;1,520;2,167;128__;9,800;10,437
1181525;814_980R_201.1;0,000;0,326;814_b;201,128;201,000
1181526;035_91BV_45.9;0,000;0,805;035__;45,894;46,699
1181527;814_951L_100.6;0,000;0,241;814_a;100,585;100,826
1181528;814_954V_100.8;0,000;0,041;814_a;100,826;100,866
1181529;814_952V_100.7;0,000;0,127;814_a;100,700;100,826
1181530;478_1183V_0.8;0,000;0,017;478_a;0,825;0,843
1181764;531_2643V_34.6;0,000;0,730;531_c;34,649;35,361
1181765;531_2719R_35.4;0,000;0,409;531_c;35,361;35,779
1181766;093_72V_9.1;0,000;2,715;093__;9,117;6,400
1181767;613_185BpV_75.8;0,000;0,034;613__;75,808;75,774
1181768;564_954L_23.7;0,000;0,041;564_b;23,653;23,695
1181769;555_359pV_84.3;0,000;0,041;555__;84,259;84,218
1181770;555_359qV_84.3;0,000;0,041;555__;84,259;84,219
1181771;539_45BL_79.3;0,000;0,040;539__;79,254;79,214
1181772;071_5AR_19.9;7,986;8,076;520_b;27,900;27,990
1181773;661_127V_22.0;0,062;0,561;661_a;0,300;0,800
1181774;546_1015L_4.5;0,313;0,925;546_c;13,298;13,908
1181775;667_1005L_402.4;0,000;2,378;667_b;402,407;399,965
1181776;667_1005L_402.4;2,378;2,415;667_a;243,808;243,845
1181777;144_1507R_151.9;0,000;0,110;144_a;151,858;151,748
1181778;081_961V_74.4;0,000;0,033;081__;74,398;74,366
1181952;008_1273V_37.6;0,000;12,723;008__;37,588;50,294
1181953;654_399V_48.9;0,000;0,418;654__;48,867;49,284
1181954;654_397L_48.8;0,000;0,110;654__;48,758;48,867
1181955;777_40V_14.5;7,258;13,773;026__;33,465;26,966
1181956;531_1467L_1.1;0,000;0,017;531_d;1,141;1,156
1181957;560_79R_24.7;0,000;0,097;560_a;24,696;24,600
1181958;560_79R_24.7;0,406;0,585;536__;60,400;60,577
1181959;560_79R_24.7;0,097;0,199;560_b;300,200;300,300
1182176;144_1503V_151.7;0,715;1,993;589_e;300,833;302,100
1182177;144_1503V_151.7;2,793;2,888;080__;6,000;6,094
1182178;069_8001R_21.9;0,003;0,079;069__;21,900;21,824
1182179;069_8001R_21.9;0,000;0,003;521_b;21,903;21,900
1182180;531_851L_1.5;0,000;0,296;531_d;1,481;1,778
1182181;803_80L_103.5;0,000;0,056;803_h;103,485;103,541
1182182;803_52AL_103.2;0,000;0,314;803_h;103,226;103,541
1182183;514_121AL_16.9;0,000;0,278;514_a;16,903;16,624
1182184;144_1401R_156.0;0,000;0,110;144_a;156,032;155,922
1182185;600_1025AR_11.1;0,000;0,123;600_b;11,076;11,198
1182186;600_1025BL_11.2;0,000;0,122;600_b;11,198;11,076
1182187;514_954R_17.3;0,000;0,174;514_a;17,255;17,407
1182188;514_954R_17.3;0,174;0,203;514_b;65,400;65,373
1182189;514_121AR_16.9;0,000;0,063;514_a;16,903;16,841
1182190;514_101BL_17.0;0,000;0,064;514_a;16,995;17,059
1182191;525_429AV_77.8;0,424;3,674;523_a;50,600;53,853
1182192;525_483V_79.0;0,000;0,133;525_b;79,019;79,152
1181531;478_1179L_0.8;0,000;0,064;478_a;0,825;0,760
1181532;478_1131L_0.8;0,000;0,172;478_a;0,752;0,600
1181533;478_1033L_0.4;0,000;0,425;478_a;0,387;0,752
1181534;527_109BV_17.5;0,000;0,664;527_c;17,460;18,128
1181535;468_0219L_102.3;0,553;0,825;468_c;110,100;110,382
1181536;468_0219L_102.3;0,000;0,553;468_a;102,347;102,906
1181537;062_451AL_39.0;0,000;0,064;062__;39,028;39,092
1181538;527_932R_0.6;0,000;0,318;527_b;0,610;0,941
1181539;078_205BV_64.9;0,000;0,068;078__;64,860;64,928
1181540;519_5V_45.9;0,000;0,156;519_a;45,934;45,779
1181541;557_92R_28.0;0,097;0,172;557_e;300,120;300,195
1181542;557_92R_28.0;0,000;0,097;557_a;28,019;27,926
1181543;527_910L_500.7;0,000;0,035;527_f;500,675;500,709
1181544;527_915L_500.7;0,000;0,036;527_f;500,709;500,744
1181779;470_65L_201.3;0,000;0,097;470_e;201,348;201,440
1181780;469_233L_201.7;0,000;0,072;469_b;201,657;201,734
1181781;042_323L_21.2;0,000;18,342;042__;21,221;2,900
1181782;042_323L_21.2;18,342;18,354;511__;2,900;2,888
1181783;614_20R_47.3;0,000;0,206;614_c;47,294;47,084
1181784;614_20L_47.3;0,000;0,206;614_c;47,294;47,084
1181785;618_865L_50.5;0,000;0,192;618_b;50,536;50,341
1181786;116_2397AL_37.5;0,000;2,289;116_a;37,517;39,800
1181787;116_2397AL_37.5;2,289;3,090;663_a;39,800;40,583
1181788;116_2397AL_37.5;3,090;3,746;663_c;199,900;200,556
1181789;490_153R_6.6;0,000;0,153;490_b;6,644;6,798
1181790;517_919L_69.0;0,000;0,152;517_b;69,034;69,176
1181791;517_171V_0.2;0,000;0,041;517_a;0,223;0,261
1181960;550_41AV_25.3;0,668;1,461;001_a;24,600;23,805
1181961;550_41AV_25.3;1,461;8,466;008__;2,500;9,501
1181962;550_41AV_25.3;0,000;0,668;550__;25,267;24,600
1181963;515_307AR_51.1;0,320;8,322;053__;51,400;59,400
1181964;814_950R_100.5;0,000;0,041;814_a;100,543;100,585
1181965;155_4435L_84.1;0,000;0,204;155_b;84,113;84,317
1181966;155_4435L_84.1;0,204;0,301;938__;0,000;0,097
1181967;531_2347L_34.3;0,273;1,196;531_d;1,000;1,885
1181297;517_125L_69.4;0,547;0,697;517_a;0,004;0,175
1181298;950_962R_12.6;0,000;0,188;950_a;12,585;12,766
1181299;531_2679L_34.7;0,000;0,945;531_c;34,702;35,642
1181300;089_295BV_46.6;0,000;0,423;505_b;46,608;47,030
1181301;517_115L_69.4;0,000;0,560;517_b;69,391;69,950
1181302;517_115L_69.4;0,560;0,699;517_a;0,003;0,165
1181303;667_2427V_243.8;0,255;9,248;164__;244,100;253,091
1181304;667_2427V_243.8;0,000;0,255;667_a;243,845;244,100
1181305;124_205L_3.6;0,000;0,180;124_a;3,638;3,818
1181306;950_851AL_12.0;0,000;1,109;950_a;11,977;13,088
1181307;560_57AV_24.9;0,000;0,433;560_a;24,873;25,305
1181308;560_61L_24.8;0,000;0,485;560_a;24,820;25,305
1181309;586_263AR_81.1;0,000;0,067;586__;81,098;81,162
1181310;586_261AR_81.1;0,000;0,102;586__;81,063;81,162
1181545;118_53V_70.9;0,000;5,648;118__;70,911;76,550
1181546;478_1553V_1.9;0,000;0,053;478_a;1,877;1,945
1181547;478_1521R_0.9;0,000;0,965;478_a;0,914;1,877
1181548;478_1549V_1.9;0,000;0,026;478_a;1,921;1,945
1181549;803_101L_160.4;0,000;0,121;803_m;160,401;160,523
1181550;519_5R_45.9;0,000;0,154;519_a;45,934;46,088
1181551;486_907L_75.3;0,012;1,428;486_d;250,000;251,420
1181552;486_907L_75.3;0,000;0,012;486_b;75,319;75,307
1181553;031_255V_24.4;0,000;5,470;031_a;24,428;29,886
1181554;623_335R_17.7;0,244;0,572;103__;18,000;18,324
1181555;623_335R_17.7;0,000;0,244;623__;17,758;18,000
1181792;517_77AL_69.4;0,563;0,655;517_a;0,001;0,107
1181793;517_77AL_69.4;0,000;0,563;517_b;69,390;69,950
1181794;076_1683V_13.4;0,000;0,075;076__;13,372;13,447
1181795;017_9AV_49.3;0,000;8,360;017__;49,272;40,914
1181796;828_969R_101.0;0,000;0,723;828_a;100,969;101,691
1181797;135_2021R_40.3;0,000;0,120;135__;40,272;40,392
1181798;531_2661R_34.8;0,000;0,847;531_c;34,848;35,692
1181799;514_960L_17.2;0,000;0,238;514_a;17,188;17,400
1181800;514_960L_17.2;0,238;0,465;514_b;65,400;65,173
1181801;589_3207R_4.9;0,000;0,291;589_b;4,910;5,200
1181802;589_3207R_4.9;1,090;1,818;080__;6,000;6,728
1181803;589_3207R_4.9;0,291;1,090;535_a;5,200;6,000
1181804;467_25V_101.0;1,027;1,066;950_a;6,283;6,308
1181968;062_395BV_30.8;0,000;7,371;062__;30,783;38,128
1181969;560_79R_24.7;0,199;0,406;564_f;300,300;300,500
1181970;133_1015L_8.7;1,059;6,823;144_a;157,600;151,833
1181971;550_942R_25.5;0,000;0,307;550__;25,465;25,770
1181972;531_847L_1.5;0,000;0,048;531_d;1,453;1,505
1181973;531_1463L_1.2;0,000;0,328;531_d;1,237;1,555
1181974;531_829L_1.3;0,000;0,084;531_d;1,331;1,406
1181975;514_964L_17.1;0,344;0,583;514_b;65,400;65,161
1181976;514_964L_17.1;0,000;0,344;514_a;17,085;17,411
1181977;514_954V_17.3;0,000;0,142;514_a;17,255;17,112
1181978;620_903R_41.9;0,000;0,269;620__;41,896;41,626
1181311;531_2577R_34.5;0,000;0,239;531_c;34,528;34,330
1181312;135_205AL_11.7;0,000;2,972;135__;11,717;14,689
1181313;531_2771L_35.6;0,000;0,265;531_c;35,586;35,851
1181314;114_393BV_102.0;0,811;33,364;166__;102,900;135,456
1181315;114_393BV_102.0;0,000;0,811;114_b;101,999;102,900
1181316;135_2065L_42.9;0,000;1,573;135__;42,851;44,423
1181317;087_75AL_24.8;0,000;0,054;087__;24,755;24,808
1181318;103_317V_24.5;6,502;6,744;623__;18,000;17,758
1181319;103_317V_24.5;0,000;6,502;103__;24,500;18,000
1181320;478_1511R_0.8;0,000;0,948;478_a;0,847;1,797
1181321;478_1513R_0.9;0,000;0,908;478_a;0,888;1,797
1181322;478_1513L_0.9;0,000;0,905;478_a;0,888;1,794
1181323;478_1577V_2.0;0,000;0,038;478_a;1,997;2,029
1181324;478_1579L_2.0;0,000;0,041;478_a;2,029;1,993
1181325;545_994R_22.1;0,000;0,121;545_b;22,117;21,973
1181556;623_361R_17.1;0,000;0,134;623__;17,088;16,954
1181557;623_335pV_17.7;0,000;0,034;623__;17,741;17,775
1181558;623_337R_17.8;0,000;0,016;623__;17,758;17,742
1181559;531_2721R_35.4;0,000;0,072;531_c;35,412;35,484
1181560;531_2719L_35.4;0,000;0,116;531_c;35,361;35,484
1181561;531_2643L_34.6;0,000;0,067;531_c;34,649;34,581
1181562;531_2645L_34.6;0,000;0,067;531_c;34,581;34,649
1181563;531_2641L_34.6;0,000;0,067;531_c;34,581;34,649
1181564;531_2641R_34.6;0,000;0,067;531_c;34,581;34,649
1181565;490_121R_8.9;0,000;0,247;490_b;8,865;9,066
1181566;520_49BL_28.5;0,000;0,111;520_b;28,484;28,372
1181567;618_17BV_58.8;0,000;0,055;618_c;58,847;58,900
1181568;618_17BV_58.8;0,055;0,376;618_b;51,595;51,274
1181569;609_209L_28.7;0,000;0,510;609__;28,720;28,209
1181570;614_2147R_47.8;0,000;0,067;614_c;47,842;47,908
1181571;614_2149V_47.9;0,000;0,469;614_c;47,908;48,377
1181572;479_1703L_304.2;0,000;7,973;479_a;304,228;312,201
1181805;467_25V_101.0;0,000;1,027;467_c;101,025;100,000
1181806;008_1245L_21.4;0,000;0,540;008__;21,389;21,929
1181807;047_2005R_24.1;0,611;1,210;614_c;46,713;47,296
1181808;047_2005R_24.1;0,000;0,509;047__;24,106;23,600
1181809;047_2005R_24.1;0,509;0,611;614_a;23,600;23,500
1181810;474_960R_101.5;0,000;0,482;474_a;101,505;102,144
1181811;527_921L_500.8;0,000;0,163;527_f;500,781;500,941
1181812;527_71AL_17.0;0,000;0,213;527_c;16,995;17,212
1181813;076_1677V_12.4;0,000;0,954;076__;12,416;13,372
1181814;076_1675R_12.3;0,000;1,045;076__;12,327;13,372
1181815;589_3207L_4.9;0,291;1,091;535_a;5,200;6,000
1181816;589_3207L_4.9;0,000;0,291;589_b;4,910;5,200
1181817;589_3207L_4.9;1,091;1,476;080__;6,000;6,386
1181818;531_2723V_35.5;0,000;0,290;531_c;35,484;35,775
1181819;802_809R_101.8;0,000;0,030;802__;101,752;101,782
1181820;617_1103R_38.6;0,021;0,288;617_a;38,624;38,891
1181979;664_901AV_42.8;1,487;2,991;663_a;41,300;39,800
1181980;531_2347L_34.3;0,000;0,273;531_c;34,256;33,992
1181981;523_5001AR_177.4;0,000;0,119;523_b;177,426;177,545
1181982;523_5053AL_177.6;0,000;0,115;523_b;177,557;177,675
1181983;099_1025BV_6.3;0,000;1,058;099__;6,275;7,330
1181984;099_1025BV_6.3;1,058;1,490;532__;10,824;11,245
1181985;080_3273V_6.7;0,000;1,202;080__;6,728;7,930
1181986;117_1867V_8.0;0,000;0,960;117__;8,023;8,984
1181987;522_207BV_58.1;0,272;5,407;076__;17,500;12,371
1181988;522_207BV_58.1;0,000;0,172;522_b;58,108;58,279
1181989;531_2767V_35.8;0,000;1,442;531_c;35,756;37,200
1181990;531_2767V_35.8;1,442;1,490;547_c;37,200;37,249
1181991;531_2863L_37.1;0,000;0,058;531_c;37,143;37,200
1181992;531_2863L_37.1;0,058;0,106;547_c;37,200;37,249
1181326;545_919L_21.8;0,000;0,187;545_b;21,818;21,627
1181327;555_511V_82.8;0,000;0,179;555__;82,779;82,627
1181328;073_905L_1.0;0,000;0,181;073__;1,034;0,854
1181329;950_111AL_41.8;0,000;0,415;950_a;41,816;42,229
1181330;550_954V_25.0;0,000;0,056;550__;25,047;25,102
1181331;950_109AL_41.8;0,000;0,458;950_a;41,775;42,231
1181332;523_913R_53.9;0,206;1,970;523_c;202,345;200,581
1181333;523_913R_53.9;0,000;0,206;523_a;53,850;53,642
1181334;523_913R_53.9;1,970;2,340;523_b;177,878;177,510
1181335;588_807L_1.7;0,000;0,205;588__;1,684;1,887
1181336;087_57L_24.2;0,000;0,582;087__;24,174;24,755
1181337;478_1587R_2.0;0,000;0,120;478_a;2,017;2,133
1181338;478_1587L_2.0;0,000;0,120;478_a;2,017;2,132
1181339;107_965R_23.3;0,000;0,100;107__;23,301;23,400
1181340;107_965R_23.3;0,100;0,375;564_b;23,401;23,678
1181341;564_1321L_23.6;0,000;0,328;564_b;23,563;23,886
1181342;922_928L_18.1;0,000;0,310;922__;18,095;18,398
1181343;118_1093L_90.6;0,000;0,103;118__;90,588;90,689
1181344;118_1095R_90.7;0,000;0,089;118__;90,689;90,601
1181345;817_40R_119.3;0,000;0,011;817_a;119,345;119,357
1181573;478_1571V_1.8;0,000;0,018;478_a;1,845;1,862
1181574;478_1567V_1.8;0,000;0,041;478_a;1,805;1,845
1181575;478_1571L_1.8;0,000;0,038;478_a;1,845;1,808
1181576;618_863V_50.5;0,000;0,071;618_b;50,463;50,536
1181577;539_53AV_79.1;0,111;0,186;115_a;0,684;0,759
1181578;539_53AV_79.1;0,000;0,111;539__;79,116;79,005
1181579;817_72L_205.1;0,000;0,041;817_e;205,118;205,159
1181580;609_213R_28.8;0,000;0,094;609__;28,762;28,672
1181581;609_213V_28.8;0,000;0,038;609__;28,762;28,799
1181582;625_303pV_14.6;0,000;0,034;625_b;14,559;14,593
1181583;625_305AR_14.6;0,000;0,063;625_b;14,576;14,513
1181584;625_303qV_14.6;0,000;0,034;625_b;14,559;14,593
1181585;078_207L_64.9;0,000;1,058;078__;64,928;65,978
1181586;078_227V_65.7;0,000;0,352;078__;65,695;66,048
1181587;078_209L_64.9;0,000;0,765;078__;64,932;65,695
1181588;614_2135R_47.6;0,000;0,117;614_c;47,587;47,470
1181589;614_2135V_47.6;0,000;0,321;614_c;47,587;47,908
1181590;614_2137L_47.5;0,000;0,089;614_c;47,470;47,559
1181591;614_2139V_47.6;0,000;0,011;614_c;47,559;47,570
1181592;614_2141R_47.6;0,000;0,272;614_c;47,570;47,842
1181593;614_2127V_47.5;0,000;0,386;614_c;47,524;47,913
1181594;614_2121L_47.4;0,000;0,121;614_c;47,406;47,524
1181595;614_2125R_47.5;0,000;0,076;614_c;47,450;47,524
1181596;614_2125L_47.5;0,000;0,038;614_c;47,450;47,487
1181597;614_2117V_47.4;0,000;0,008;614_c;47,442;47,450
1181821;617_1101BL_38.7;0,109;0,130;617_b;59,600;59,579
1181822;617_1101BL_38.7;0,000;0,109;617_a;38,735;38,624
1181823;815_251L_5.0;0,016;3,031;815_c;200,001;203,016
1181824;815_251L_5.0;0,000;0,016;815_a;5,021;5,037
1181825;516_911V_2.1;0,000;0,010;516_a;2,123;2,133
1181826;610_151BV_13.9;13,649;13,872;507_b;93,942;93,731
1181827;610_151BV_13.9;0,000;0,002;610__;13,902;13,900
1181828;610_151BV_13.9;0,002;13,649;034__;13,900;0,300
1181829;121_2359R_233.6;7,871;10,179;667_a;241,500;243,808
1181830;121_2359R_233.6;0,000;7,871;121_b;233,629;241,500
1181831;520_820V_0.9;0,000;0,029;520_a;0,868;0,842
1181832;527_932L_0.6;0,000;0,322;527_b;0,610;0,941
1181833;588_345AR_1.1;0,000;0,065;588__;1,097;1,162
1181834;664_897BL_42.9;0,000;1,641;664_b;42,941;41,300
1181835;664_897BL_42.9;1,641;3,145;663_a;41,300;39,800
1181993;553_303V_22.3;0,000;0,020;553_c;22,296;22,319
1181994;135_2029V_40.4;0,000;2,335;135__;40,417;42,757
1181995;589_3203L_4.9;1,115;1,843;080__;6,000;6,728
1181996;589_3203L_4.9;0,316;1,115;535_a;5,201;6,000
1181997;019_950V_36.4;0,000;0,083;019__;36,382;36,466
1181998;083_253BV_7.6;0,000;0,260;083__;7,578;7,836
1181999;083_257AL_7.8;0,000;0,064;083__;7,773;7,836
1182000;201_85R_21.7;0,000;0,604;201__;21,656;22,260
1182001;485_43L_101.2;0,000;0,154;485_d;101,150;101,303
1182002;507_235AR_93.6;0,000;0,060;507_b;93,638;93,698
1182003;613_185BqV_75.8;0,000;0,034;613__;75,808;75,774
1182004;158_4747V_101.9;2,373;5,219;611_c;602,000;604,843
1182005;614_2111R_47.3;0,000;0,064;614_c;47,330;47,394
1182006;614_2105L_47.3;0,000;0,118;614_c;47,277;47,394
1182007;614_2111L_47.3;0,000;0,141;614_c;47,330;47,470
1182008;528_1AL_27.9;0,000;0,139;528_b;27,861;27,999
1182009;123_27V_11.5;0,000;0,022;123__;11,538;11,560
1182010;531_2411R_1.5;0,556;1,136;531_c;34,011;34,581
1181346;817_40R_119.3;0,011;0,519;817_b;130,000;130,508
1181347;532_1061BR_12.0;0,000;1,204;532__;12,012;10,801
1181348;532_1061BR_12.0;1,204;3,972;100__;10,800;8,022
1181349;620_37BV_41.9;0,000;0,188;620__;41,926;42,113
1181350;078_207R_64.9;0,000;1,055;078__;64,928;65,978
1181351;525_479L_79.0;0,000;0,699;525_b;78,992;78,333
1181352;525_479L_79.0;0,699;0,724;525_c;180,700;180,675
1181353;927_937L_906.0;0,000;0,464;927__;906,049;905,588
1181354;927_937R_906.0;0,000;0,463;927__;906,049;905,588
1181355;927_957V_905.6;0,000;0,069;927__;905,550;905,480
1181598;614_2105R_47.3;0,000;0,167;614_c;47,277;47,442
1181599;609_23L_28.9;0,000;0,947;609__;28,864;27,917
1181600;609_19BL_28.8;0,000;0,389;609__;28,864;29,252
1181601;609_231L_27.9;0,000;0,087;609__;27,917;28,005
1181602;609_215V_28.8;0,000;0,043;609__;28,799;28,841
1181603;609_219V_28.8;0,000;0,044;609__;28,798;28,841
1181604;609_211V_28.7;0,000;0,104;609__;28,695;28,799
1181605;609_211R_28.7;0,000;0,546;609__;28,695;28,149
1181606;609_211L_28.7;0,000;0,598;609__;28,695;28,097
1181607;614_2215R_48.3;0,000;0,067;614_c;48,273;48,339
1181608;614_2215L_48.3;0,000;0,176;614_c;48,273;48,444
1181609;614_403ApV_48.4;0,000;0,031;614_c;48,419;48,386
1181610;614_403AL_48.4;0,000;0,127;614_c;48,403;48,279
1181611;083_255R_7.5;0,000;0,370;083__;7,520;7,890
1181612;144_1509L_151.7;0,000;0,110;144_a;151,748;151,858
1181613;537_251BV_2.8;0,982;4,784;226__;3,800;7,604
1181614;609_217R_28.8;0,000;0,707;609__;28,754;28,047
1181615;609_217L_28.8;0,000;0,706;609__;28,754;28,047
1181616;609_281L_27.6;0,000;0,044;609__;27,596;27,554
1181617;609_281R_27.6;0,000;0,334;609__;27,596;27,260
1181836;020_5V_60.3;0,000;12,884;020__;60,286;47,400
1181837;035_145BV_53.0;0,000;7,570;035__;53,005;60,563
1181838;550_939V_26.0;0,000;0,091;550__;26,027;26,119
1181839;550_101BV_26.0;0,000;0,294;550__;25,950;26,248
1181840;550_101AR_25.9;0,000;0,349;550__;25,896;26,248
1181841;085_311BR_31.9;0,000;0,087;085__;31,914;31,828
1181842;550_954R_25.0;0,000;0,274;550__;25,047;24,772
1181843;666_405L_27.2;0,000;3,274;666_a;27,200;30,477
1181844;553_317AL_22.3;0,000;0,228;553_c;22,336;22,564
