ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
295;027_943AL_148.5;Clipped Tuned, type Corus 54E1;0,029;0,085;10-12-2020
296;027_943AV_148.5;Clipped Tuned, type Corus 54E1;0,014;0,292;10-12-2020
297;027_943AV_148.5;Clipped Tuned, type Corus 54E1;0;0,016;10-12-2020
298;027_933R_147.6;Clipped Tuned, type Corus 54E1;0,046;0,14;10-12-2020
299;027_933R_147.6;Clipped Tuned, type Corus 54E1;0,14;0,885;10-12-2020
300;027_933R_147.6;Clipped Tuned, type Corus 54E1;0,885;0,997;10-12-2020
301;027_941R_148.6;Clipped Tuned, type Corus 54E1;0,14;1,074;10-12-2020
302;027_941R_148.6;Clipped Tuned, type Corus 54E1;0,062;0,145;10-12-2020
303;027_941R_148.6;Glued Tuned, type Corus 54E1;0,047;0,067;10-12-2020
304;589_971BV_149.6;Schrey & Veit, VICON-AMSA 54VS;0;0,131;10-12-2020
305;589_971BV_149.6;Schrey & Veit, VICON-AMSA 54VS;0,131;0,755;10-12-2020
306;589_971BV_149.6;Schrey & Veit, VICON-AMSA 54VS;0,755;0,765;10-12-2020
307;047_71L_52.2;Schrey & Veit, VICON-AMSA 5RQ;4,173;4,334;10-12-2020
308;549_283V_70.9;Clipped Tuned, type Corus 54E1;0,043;0,098;10-12-2020
309;549_283V_70.9;Clipped Tuned, type Corus 54E1;0,027;0,043;10-12-2020
310;549_283V_70.9;Clipped Tuned, type Corus 54E1;0,515;0,663;10-12-2020
311;549_283V_70.9;Clipped Tuned, type Corus 54E1;0,485;0,5;10-12-2020
312;549_283V_70.9;Clipped Tuned, type Corus 54E1;0,099;0,484;10-12-2020
313;011_299BV_70.0;Clipped Tuned, type Corus 54E1;2,567;2,589;10-12-2020
314;011_299BV_70.0;Clipped Tuned, type Corus 54E1;2,344;2,56;10-12-2020
315;011_301AR_70.0;Clipped Tuned, type Corus 54E1;2,369;2,541;10-12-2020
316;011_73V_68.9;Clipped Tuned, type Corus 54E1;1,41;1,453;10-12-2020
317;011_73V_68.9;Clipped Tuned, type Corus 54E1;1,257;1,407;10-12-2020
318;654_427L_50.4;Clipped Tuned, type Corus 54E1;15,677;15,734;10-12-2020
319;654_427L_50.4;Clipped Tuned, type Corus 54E1;15,75;16,052;10-12-2020
320;654_427L_50.4;Clipped Tuned, type Corus 54E1;16,059;16,626;10-12-2020
321;654_427L_50.4;Clipped Tuned, type Corus 54E1;16,626;16,733;10-12-2020
322;654_429V_50.5;Clipped Tuned, type Corus 54E1;15,567;15,623;10-12-2020
323;654_429V_50.5;Clipped Tuned, type Corus 54E1;15,638;15,942;10-12-2020
324;654_429V_50.5;Clipped Tuned, type Corus 54E1;15,949;16,516;10-12-2020
325;654_429V_50.5;Clipped Tuned, type Corus 54E1;16,516;16,592;10-12-2020
326;103_303V_28.8;Clipped Tuned, type Corus 54E1;0,493;0,893;10-12-2020
327;609_127V_27.2;Clipped Tuned, type Corus 54E1;0,21;0,371;10-12-2020
328;609_123BV_27.2;Clipped Tuned, type Corus 54E1;0,21;0,371;10-12-2020
329;510_401V_9.7;Schrey & Veit, VICON-AMSA 5RQ;0,232;1,45;10-12-2020
330;510_401V_9.7;Schrey & Veit, VICON-AMSA 5RQ;0,003;0,232;10-12-2020
331;510_403L_9.7;Schrey & Veit, VICON-AMSA 5RQ;0,292;1,51;10-12-2020
332;510_403L_9.7;Schrey & Veit, VICON-AMSA 5RQ;0,036;0,292;10-12-2020
333;055_423BV_37.4;Schrey & Veit, VICON-AMSA 54VS;0,186;0,336;10-12-2020
334;055_423BV_37.4;Schrey & Veit, VICON-AMSA 54VS;0,413;0,596;10-12-2020
335;055_423BV_37.4;Schrey & Veit, VICON-AMSA 54VS;0,386;0,413;10-12-2020
336;055_427AR_37.6;Schrey & Veit, VICON-AMSA 54VS;0,052;0,222;10-12-2020
337;055_427AR_37.6;Schrey & Veit, VICON-AMSA 54VS;0,26;0,462;10-12-2020
338;055_427AR_37.6;Schrey & Veit, VICON-AMSA 54VS;0,252;0,26;10-12-2020
339;546_1015R_4.5;Clipped Tuned, type Corus 54E1;0,411;0,525;10-12-2020
340;546_1015R_4.5;Clipped Tuned, type Corus 54E1;0,256;0,409;10-12-2020
341;528_55AL_29.0;Schrey & Veit, VICON-AMSA 54VS;0,507;1,06;10-12-2020
342;528_55BV_29.0;Schrey & Veit, VICON-AMSA 54VS;0,445;0,998;10-12-2020
343;024_203L_25.8;Schrey & Veit, VICON-AMSA 54VS;0,027;0,198;10-12-2020
344;024_203L_25.8;Schrey & Veit, VICON-AMSA 54VS;0,198;0,29;10-12-2020
345;024_201AL_25.7;Schrey & Veit, VICON-AMSA 54VS;0,028;0,261;10-12-2020
346;024_201AL_25.7;Schrey & Veit, VICON-AMSA 54VS;0,261;0,354;10-12-2020
347;618_273BV_49.5;Clipped Tuned, type Corus 54E1;0,001;0,062;10-12-2020
348;618_273AR_49.5;Clipped Tuned, type Corus 54E1;0,039;0,124;10-12-2020
349;050_463AR_4.2;Clipped Tuned, type Corus 54E1;1,984;2,174;10-12-2020
350;605_1BL_33.4;Schrey & Veit, VICON-AMSA 5RQ;0,15;0,215;10-12-2020
351;605_3BL_33.5;Schrey & Veit, VICON-AMSA 5RQ;0,126;0,308;10-12-2020
352;562_159R_60.9;Schrey & Veit, VICON-AMSA 54VS;12,623;13,678;10-12-2020
353;562_161L_61.2;Schrey & Veit, VICON-AMSA 54VS;12,324;13,379;10-12-2020
354;551_163R_24.0;Onbekend;4,273;4,355;10-12-2020
355;551_163R_24.0;Onbekend;4,385;4,517;10-12-2020
356;551_163R_24.0;Onbekend;5,135;5,252;10-12-2020
357;551_163R_24.0;Onbekend;5,291;5,391;10-12-2020
358;551_163R_24.0;Schrey & Veit, VICON-AMSA 54VS;5,391;5,517;10-12-2020
359;551_163R_24.0;Schrey & Veit, VICON-AMSA 54VS;5,556;5,802;10-12-2020
360;551_163R_24.0;Onbekend;6,169;6,296;10-12-2020
361;551_163R_24.0;Onbekend;9,818;10,033;10-12-2020
362;551_161AR_23.6;Onbekend;4,675;4,76;10-12-2020
363;551_161AR_23.6;Onbekend;4,79;4,919;10-12-2020
364;551_161AR_23.6;Onbekend;5,537;5,653;10-12-2020
365;551_161AR_23.6;Onbekend;5,693;5,793;10-12-2020
366;551_161AR_23.6;Schrey & Veit, VICON-AMSA 54VS;5,793;5,917;10-12-2020
367;551_161AR_23.6;Schrey & Veit, VICON-AMSA 5RQ;5,917;6,219;10-12-2020
368;551_161AR_23.6;Onbekend;6,571;6,622;10-12-2020
369;551_161AR_23.6;Onbekend;6,662;6,698;10-12-2020
370;551_161AR_23.6;Onbekend;10,22;10,435;10-12-2020
371;135_253V_21.5;Schrey & Veit, VICON-AMSA 54VS;1,35;1,48;10-12-2020
372;135_255V_21.5;Schrey & Veit, VICON-AMSA 54VS;1,35;1,481;10-12-2020
373;055_399AR_19.6;Onbekend;2,501;2,633;10-12-2020
374;055_399AR_19.6;Schrey & Veit, VICON-AMSA 5RQ;2,633;2,933;10-12-2020
375;055_399AR_19.6;Onbekend;2,933;3,232;10-12-2020
376;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;5,345;5,441;10-12-2020
377;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;6,083;6,607;10-12-2020
378;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;6,616;6,891;10-12-2020
379;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;7,243;7,389;10-12-2020
380;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;7,639;7,71;10-12-2020
381;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;7,719;8,409;10-12-2020
382;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;8,414;8,433;10-12-2020
383;055_399BV_19.7;Onbekend;2,396;2,528;10-12-2020
384;055_399BV_19.7;Schrey & Veit, VICON-AMSA 5RQ;2,528;2,828;10-12-2020
385;055_399BV_19.7;Onbekend;2,828;3,127;10-12-2020
386;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;3,618;3,746;10-12-2020
387;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;5,24;5,336;10-12-2020
388;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;5,978;6,088;10-12-2020
389;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;6,174;6,499;10-12-2020
390;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;6,508;6,782;10-12-2020
391;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;7,138;7,605;10-12-2020
392;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;7,614;8,304;10-12-2020
393;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;8,309;8,328;10-12-2020
394;055_413AL_29.6;Schrey & Veit, VICON-AMSA 54VS;0,083;0,379;10-12-2020
395;055_413BV_29.6;Schrey & Veit, VICON-AMSA 54VS;0,023;0,319;10-12-2020
396;055_413BV_29.6;Schrey & Veit, VICON-AMSA 54VS;5,094;5,177;10-12-2020
397;055_413BV_29.6;Schrey & Veit, VICON-AMSA 5RQ;5,353;5,833;10-12-2020
398;055_413BV_29.6;Schrey & Veit, VICON-AMSA 5RQ;6,813;7,444;10-12-2020
399;055_413BV_29.6;Schrey & Veit, VICON-AMSA 5RQ;7,444;7,473;10-12-2020
400;055_413BV_29.6;Schrey & Veit, VICON-AMSA 54VS;7,507;7,715;10-12-2020
401;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;9,412;9,729;10-12-2020
402;055_399AR_19.6;Schrey & Veit, VICON-AMSA 54VS;9,729;9,892;10-12-2020
403;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;9,29;9,624;10-12-2020
404;055_399BV_19.7;Schrey & Veit, VICON-AMSA 54VS;9,624;9,761;10-12-2020
405;055_413AL_29.6;Schrey & Veit, VICON-AMSA 54VS;5,154;5,237;10-12-2020
406;055_413AL_29.6;Schrey & Veit, VICON-AMSA 5RQ;7,505;7,533;10-12-2020
407;055_413AL_29.6;Schrey & Veit, VICON-AMSA 54VS;7,555;7,775;10-12-2020
408;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;10,35;10,535;10-12-2020
409;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;9,914;10,361;10-12-2020
410;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;9,174;9,905;10-12-2020
411;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,914;9,16;10-12-2020
412;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;8,454;8,795;10-12-2020
413;618_273AR_49.5;Schrey & Veit, VICON-AMSA 54VS;8,175;8,446;10-12-2020
414;618_273AR_49.5;Schrey & Veit, VICON-AMSA 54VS;7,753;7,825;10-12-2020
415;618_273AR_49.5;Schrey & Veit, VICON-AMSA 54VS;7,734;7,756;10-12-2020
416;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;5,744;7,415;10-12-2020
417;618_273AR_49.5;Schrey & Veit, VICON-AMSA 5RQ;2,374;3,035;10-12-2020
418;618_273AR_49.5;Clipped Tuned, type Corus 54E1;0,844;1,262;10-12-2020
419;618_273AR_49.5;Clipped Tuned, type Corus 54E1;0,463;0,823;10-12-2020
420;011_293BL_70.2;Clipped Tuned, type Corus 54E1;0,028;0,062;10-12-2020
421;011_293BL_70.2;Clipped Tuned, type Corus 54E1;0,062;0,209;10-12-2020
422;011_293BL_70.2;Clipped Tuned, type Corus 54E1;0,223;0,625;10-12-2020
423;011_297AV_70.1;Clipped Tuned, type Corus 54E1;0,253;0,27;10-12-2020
424;011_297AV_70.1;Clipped Tuned, type Corus 54E1;0,27;0,655;10-12-2020
425;654_427L_50.4;Clipped Tuned, type Corus 54E1;16,231;16,626;10-12-2020
426;654_427L_50.4;Clipped Tuned, type Corus 54E1;16,626;16,665;10-12-2020
427;550_41AV_25.3;Schrey & Veit, VICON-AMSA 54VS;3,531;3,542;10-12-2020
428;550_41AV_25.3;Schrey & Veit, VICON-AMSA 54VS;3,547;3,591;10-12-2020
429;133_1019R_8.7;Schrey & Veit, VICON-AMSA 54VS;2,585;2,772;10-12-2020
430;133_1019R_8.7;Schrey & Veit, VICON-AMSA 54VS;2,538;2,56;10-12-2020
431;133_1021L_8.8;Schrey & Veit, VICON-AMSA 54VS;2,734;2,762;10-12-2020
432;133_1021L_8.8;Schrey & Veit, VICON-AMSA 54VS;2,684;2,732;10-12-2020
433;133_1021L_8.8;Schrey & Veit, VICON-AMSA 54VS;2,637;2,67;10-12-2020
434;047_41L_42.5;Schrey & Veit, VICON-AMSA 54VS;0,046;0,07;10-12-2020
435;047_41L_42.5;Schrey & Veit, VICON-AMSA 54VS;0,07;0,128;10-12-2020
436;531_2677L_34.7;Clipped Tuned, type Corus 54E1;1,437;1,666;10-12-2020
437;531_2677L_34.7;Clipped Tuned, type Corus 54E1;1,158;1,301;10-12-2020
438;531_2323R_33.8;Clipped Tuned, type Corus 54E1;0,57;0,732;10-12-2020
439;531_2323R_33.8;Clipped Tuned, type Corus 54E1;0,532;0,57;10-12-2020
440;531_2323R_33.8;Clipped Tuned, type Corus 54E1;0,048;0,107;10-12-2020
441;531_2321V_33.6;Clipped Tuned, type Corus 54E1;0,195;0,714;10-12-2020
442;531_2677L_34.7;Clipped Tuned, type Corus 54E1;0,847;1,187;10-12-2020
443;531_2677L_34.7;Glued Tuned, type Corus 54E1;0,282;0,371;10-12-2020
444;531_2327R_33.9;Clipped Tuned, type Corus 54E1;0,358;0,991;10-12-2020
445;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;3,792;3,884;10-12-2020
446;135_273BV_22.2;Schrey & Veit, VICON-AMSA 54VS;16,02;16,816;10-12-2020
447;135_275BV_22.2;Schrey & Veit, VICON-AMSA 54VS;16,04;16,836;10-12-2020
448;135_2035V_40.5;Schrey & Veit, VICON-AMSA 54VS;1,011;1,277;10-12-2020
449;135_2035V_40.5;Schrey & Veit, VICON-AMSA 54VS;1,277;1,56;10-12-2020
450;135_2035V_40.5;Schrey & Veit, VICON-AMSA 54VS;1,56;1,921;10-12-2020
451;135_2035V_40.5;Schrey & Veit, VICON-AMSA 54VS;1,921;1,931;10-12-2020
452;135_2029V_40.4;Schrey & Veit, VICON-AMSA 54VS;1,093;1,358;10-12-2020
453;135_2029V_40.4;Schrey & Veit, VICON-AMSA 54VS;1,358;1,641;10-12-2020
454;135_2029V_40.4;Schrey & Veit, VICON-AMSA 54VS;1,641;2,003;10-12-2020
455;135_2029V_40.4;Schrey & Veit, VICON-AMSA 54VS;2,003;2,013;10-12-2020
456;079_171BV_14.2;Clipped Tuned, type Corus 54E1;0,117;0,705;10-12-2020
457;079_171BV_14.2;Clipped Tuned, type Corus 54E1;0;0,116;10-12-2020
458;079_171AR_14.3;Clipped Tuned, type Corus 54E1;0,178;0,766;10-12-2020
459;079_171AR_14.3;Clipped Tuned, type Corus 54E1;0,029;0,176;10-12-2020
460;079_169BV_14.3;Clipped Tuned, type Corus 54E1;0;0,033;10-12-2020
461;079_169AL_14.4;Clipped Tuned, type Corus 54E1;0,029;0,129;10-12-2020
462;079_163AL_15.0;Clipped Tuned, type Corus 54E1;0,558;0,596;10-12-2020
463;079_163BV_14.9;Clipped Tuned, type Corus 54E1;0,497;0,567;10-12-2020
464;520_31AL_27.9;Schrey & Veit, VICON-AMSA 54VS;0,312;0,376;10-12-2020
465;520_31BV_28.0;Schrey & Veit, VICON-AMSA 54VS;0,23;0,256;10-12-2020
466;520_45AR_28.3;Schrey & Veit, VICON-AMSA 54VS;0,037;0,08;10-12-2020
467;520_45BV_28.3;Schrey & Veit, VICON-AMSA 54VS;0,003;0,007;10-12-2020
468;588_411AR_2.8;Clipped Tuned, type Corus 54E1;0,837;0,912;10-12-2020
469;588_411AR_2.8;Clipped Tuned, type Corus 54E1;0,24;0,307;10-12-2020
470;588_411AR_2.8;Clipped Tuned, type Corus 54E1;0,307;0,365;10-12-2020
471;526_15AV_4.1;Clipped Tuned, type Corus 54E1;0,391;0,644;10-12-2020
472;526_15BL_4.2;Clipped Tuned, type Corus 54E1;0,536;0,587;10-12-2020
473;526_15BL_4.2;Clipped Tuned, type Corus 54E1;0,442;0,514;10-12-2020
474;927_9AV_904.3;Clipped Tuned, type Corus 54E1;0,587;0,738;10-12-2020
475;526_433BV_3.5;Clipped Tuned, type Corus 54E1;0;0,062;10-12-2020
476;526_433BV_3.5;Clipped Tuned, type Corus 54E1;0,062;0,156;10-12-2020
477;526_437R_3.5;Clipped Tuned, type Corus 54E1;0,039;0,095;10-12-2020
478;526_437R_3.5;Clipped Tuned, type Corus 54E1;0,095;0,22;10-12-2020
479;526_437L_3.5;Clipped Tuned, type Corus 54E1;0,037;0,096;10-12-2020
480;526_437L_3.5;Clipped Tuned, type Corus 54E1;0,096;0,22;10-12-2020
481;588_411AR_2.8;Clipped Tuned, type Corus 54E1;0,367;0,812;10-12-2020
482;588_415BV_2.9;Clipped Tuned, type Corus 54E1;0,261;0,541;10-12-2020
483;588_353AL_1.2;Clipped Tuned, type Corus 54E1;1,955;2,189;10-12-2020
484;588_351AL_1.2;Clipped Tuned, type Corus 54E1;2,009;2,195;10-12-2020
485;588_417BV_2.9;Clipped Tuned, type Corus 54E1;0,26;0,476;10-12-2020
486;526_435R_3.5;Clipped Tuned, type Corus 54E1;0,035;0,146;10-12-2020
487;526_435R_3.5;Clipped Tuned, type Corus 54E1;0,146;0,239;10-12-2020
488;588_415BV_2.9;Clipped Tuned, type Corus 54E1;0,135;0,226;10-12-2020
489;588_415BV_2.9;Clipped Tuned, type Corus 54E1;0,226;0,26;10-12-2020
490;588_417BV_2.9;Clipped Tuned, type Corus 54E1;0,135;0,227;10-12-2020
491;588_417BV_2.9;Clipped Tuned, type Corus 54E1;0,227;0,26;10-12-2020
492;588_353AL_1.2;Clipped Tuned, type Corus 54E1;1,812;1,904;10-12-2020
493;588_353AL_1.2;Clipped Tuned, type Corus 54E1;1,904;1,937;10-12-2020
494;588_351AL_1.2;Clipped Tuned, type Corus 54E1;1,86;1,952;10-12-2020
495;588_351AL_1.2;Clipped Tuned, type Corus 54E1;1,952;2,009;10-12-2020
496;588_415AR_2.9;Clipped Tuned, type Corus 54E1;0,19;0,257;10-12-2020
497;588_415AR_2.9;Clipped Tuned, type Corus 54E1;0,257;0,315;10-12-2020
498;206_101V_12.2;Schrey & Veit, VICON-AMSA 54VS;4,402;4,805;10-12-2020
499;206_101V_12.2;Schrey & Veit, VICON-AMSA 54VS;3,142;3,195;10-12-2020
500;206_123V_18.2;Schrey & Veit, VICON-AMSA 54VS;0,119;0,169;10-12-2020
501;605_1AV_33.4;Schrey & Veit, VICON-AMSA 54VS;5,339;5,384;10-12-2020
502;009_115AR_148.1;Clipped Tuned, type Corus 54E1;0,601;0,697;10-12-2020
503;009_115AR_148.1;Clipped Tuned, type Corus 54E1;0,697;0,979;10-12-2020
504;009_115AR_148.1;Clipped Tuned, type Corus 54E1;1,158;1,253;10-12-2020
505;009_117R_148.2;Clipped Tuned, type Corus 54E1;0,53;0,602;10-12-2020
506;009_117R_148.2;Clipped Tuned, type Corus 54E1;0,602;0,656;10-12-2020
507;009_129V_148.9;Clipped Tuned, type Corus 54E1;0,004;0,215;10-12-2020
508;009_129V_148.9;Clipped Tuned, type Corus 54E1;0,382;0,463;10-12-2020
509;009_25BR_165.9;Clipped Tuned, type Corus 54E1;16,178;16,545;10-12-2020
510;009_25BR_165.9;Clipped Tuned, type Corus 54E1;16,147;16,284;10-12-2020
511;009_25AV_165.8;Clipped Tuned, type Corus 54E1;16,13;16,467;10-12-2020
512;009_25AV_165.8;Clipped Tuned, type Corus 54E1;16,101;16,231;10-12-2020
513;950_475BV_8.3;Clipped Tuned, type Corus 54E1;0,635;1,535;10-12-2020
514;950_475AR_8.2;Clipped Tuned, type Corus 54E1;0,742;1,642;10-12-2020
515;112_467BV_67.2;Schrey & Veit, VICON-AMSA 54VS;2,975;3,213;10-12-2020
516;112_467BV_67.2;Schrey & Veit, VICON-AMSA 54VS;3,213;3,362;10-12-2020
517;112_467BV_67.2;Schrey & Veit, VICON-AMSA 54VS;3,362;3,591;10-12-2020
518;514_49BR_65.3;Schrey & Veit, VICON-AMSA 5RQ;8,484;8,651;10-12-2020
519;514_49BR_65.3;Schrey & Veit, VICON-AMSA 54VS;3,256;3,414;10-12-2020
520;514_49AV_65.2;Schrey & Veit, VICON-AMSA 5RQ;8,439;8,583;10-12-2020
521;514_49AV_65.2;Schrey & Veit, VICON-AMSA 54VS;3,211;3,369;10-12-2020
522;508_2057R_91.1;Schrey & Veit, VICON-AMSA 5RQ;0,06;0,092;10-12-2020
523;508_2057R_91.1;Schrey & Veit, VICON-AMSA 5RQ;0,092;0,78;10-12-2020
524;508_2109R_91.5;Schrey & Veit, VICON-AMSA 5RQ;0,057;0,102;10-12-2020
525;508_2109R_91.5;Schrey & Veit, VICON-AMSA 5RQ;0,102;0,373;10-12-2020
526;664_107BV_42.1;Glued Tuned, type Corus 54E1;0,003;0,286;10-12-2020
527;664_107AL_42.0;Glued Tuned, type Corus 54E1;0,062;0,123;10-12-2020
528;664_107AL_42.0;Glued Tuned, type Corus 54E1;0,123;0,399;10-12-2020
529;664_107AL_42.0;Glued Tuned, type Corus 54E1;0,399;0,443;10-12-2020
530;664_131AV_42.9;Glued Tuned, type Corus 54E1;0,309;0,341;10-12-2020
531;664_131AV_42.9;Glued Tuned, type Corus 54E1;0,01;0,311;10-12-2020
532;664_131AV_42.9;Glued Tuned, type Corus 54E1;0,002;0,012;10-12-2020
533;664_133R_42.9;Glued Tuned, type Corus 54E1;0,025;0,076;10-12-2020
534;664_131AL_42.9;Glued Tuned, type Corus 54E1;0,036;0,056;10-12-2020
535;664_131AL_42.9;Glued Tuned, type Corus 54E1;0,056;0,232;10-12-2020
536;664_131AL_42.9;Glued Tuned, type Corus 54E1;0,232;0,26;10-12-2020
537;664_135L_43.0;Glued Tuned, type Corus 54E1;0,032;0,053;10-12-2020
538;163_165AR_43.6;Glued Tuned, type Corus 54E1;0,038;0,113;10-12-2020
539;163_165AR_43.6;Glued Tuned, type Corus 54E1;0,113;0,559;10-12-2020
540;163_165AR_43.6;Glued Tuned, type Corus 54E1;0,559;0,648;10-12-2020
541;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,771;3,238;10-12-2020
542;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,718;2,787;10-12-2020
543;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,913;2,734;10-12-2020
544;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,684;1,929;10-12-2020
545;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,049;1,7;10-12-2020
546;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,319;1,065;10-12-2020
547;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,037;0,335;10-12-2020
548;555_387V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,022;0,053;10-12-2020
549;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,771;3,246;10-12-2020
550;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,722;2,795;10-12-2020
551;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,914;2,746;10-12-2020
552;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,686;1,938;10-12-2020
553;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,053;1,71;10-12-2020
554;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,322;1,077;10-12-2020
555;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,036;0,346;10-12-2020
556;555_383V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,022;0,06;10-12-2020
557;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,801;3,282;10-12-2020
558;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,752;2,832;10-12-2020
559;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,945;2,783;10-12-2020
560;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,717;1,976;10-12-2020
561;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,086;1,748;10-12-2020
562;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,354;1,117;10-12-2020
563;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,064;0,385;10-12-2020
564;555_381V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,051;0,095;10-12-2020
565;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,789;3,279;10-12-2020
566;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;2,74;2,829;10-12-2020
567;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,934;2,78;10-12-2020
568;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,706;1,974;10-12-2020
569;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;1,078;1,746;10-12-2020
570;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,345;1,118;10-12-2020
571;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,051;0,385;10-12-2020
572;555_379V_84.4;Schrey & Veit, VICON-AMSA 54VS;0,039;0,091;10-12-2020
573;603_183BV_4.1;Clipped Tuned, type Corus 54E1;13,051;16,78;10-12-2020
574;603_181BV_4.0;Clipped Tuned, type Corus 54E1;13,131;16,851;10-12-2020
575;144_1501L_151.8;Schrey & Veit, VICON-AMSA 54VS;1,122;1,364;10-12-2020
576;144_1501L_151.8;Schrey & Veit, VICON-AMSA 54VS;0,818;1,125;10-12-2020
577;543_213AR_46.2;Clipped Tuned, type Corus 54E1;1,37;1,423;10-12-2020
578;543_213AR_46.2;Clipped Tuned, type Corus 54E1;1,448;1,472;10-12-2020
579;543_213AR_46.2;Clipped Tuned, type Corus 54E1;3,632;3,731;10-12-2020
580;543_213AR_46.2;Clipped Tuned, type Corus 54E1;3,879;3,986;10-12-2020
581;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,169;4,287;10-12-2020
582;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,299;4,414;10-12-2020
583;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,446;4,631;10-12-2020
584;543_213AR_46.2;Clipped Tuned, type Corus 54E1;4,867;4,979;10-12-2020
585;543_213BV_46.2;Clipped Tuned, type Corus 54E1;0,119;0,166;10-12-2020
586;606_111V_1.0;Clipped Tuned, type Corus 54E1;2,677;2,782;10-12-2020
587;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,495;8,509;10-12-2020
588;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,547;8,567;10-12-2020
589;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,72;8,778;10-12-2020
590;606_111V_1.0;Clipped Tuned, type Corus 54E1;8,818;8,961;10-12-2020
591;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,158;9,218;10-12-2020
592;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,234;9,259;10-12-2020
593;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,261;9,315;10-12-2020
594;606_111V_1.0;Clipped Tuned, type Corus 54E1;9,911;10,016;10-12-2020
595;606_109V_1.0;Clipped Tuned, type Corus 54E1;2,019;2,119;10-12-2020
596;606_109V_1.0;Clipped Tuned, type Corus 54E1;2,661;2,766;10-12-2020
597;606_109V_1.0;Clipped Tuned, type Corus 54E1;8,479;8,496;10-12-2020
