ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
5803;002_373V_63.7;4,346;4,416;01-06-2013;01-06-2013;3600;3600;BOOG;002_sLC-w385v_63.756
5804;002_385L_68.3;0,161;0,192;01-06-2013;01-06-2013;10000;10000;BOOG;002_w385l-s242_68.321
5805;002_385L_68.3;0,383;0,442;01-06-2013;01-06-2013;5000;5000;BOOG;002_242_68.349
5806;002_385L_68.3;0,516;0,571;01-06-2013;01-06-2013;-5000;-5000;BOOG;002_242_68.345
5807;002_385R_68.3;0,084;0,129;01-07-2016;01-07-2016;-1100;-1100;BOOG;002_w385r-s241_68.335
5808;002_385R_68.3;0,644;0,668;01-07-2016;01-07-2016;-820;-820;BOOG;002_s241-w393l_68.314
5809;002_393V_69.0;0,002;0,03;01-06-2013;01-06-2013;-10000;-10000;BOOG;002_w393v-sLB_69.057
5810;002_393V_69.0;0,095;0,17;01-06-2013;01-06-2013;-25000;-25000;BOOG;002_w393v-sLB_69.104
5811;002_393V_69.0;0,17;0,281;01-06-2013;01-06-2013;25000;25000;BOOG;002_w393v-sLB_69.14
5812;002_393V_69.0;0,314;0,351;01-06-2013;01-06-2013;10000;10000;BOOG;002_w393v-sLB_69.066
5813;002_393V_69.0;0,753;1,242;01-06-2013;01-06-2013;2900;2900;BOOG;002_LB_69.518
5814;017_351BR_31.9;2,171;2,233;01-07-2013;01-07-2013;4869;4869;BOOG;017_HG_31.952
5815;017_351BR_31.9;2,233;2,307;01-07-2013;01-07-2013;5900;5900;BOOG;017_HG_31.964
5816;017_351BR_31.9;2,307;2,758;01-07-2013;01-07-2013;4000;4000;BOOG;017_HG_32.341
5817;017_351BR_31.9;2,758;2,847;01-07-2013;01-07-2013;4910;4910;BOOG;017_HG_31.979
5818;017_351BR_31.9;2,847;2,959;01-07-2013;01-07-2013;4300;4300;BOOG;017_HG_32.002
5819;017_351BR_31.9;2,959;3,025;01-07-2013;01-07-2013;6110;6110;BOOG;017_HG_31.956
5820;017_351BR_31.9;3,025;3,15;01-07-2013;01-07-2013;4200;4200;BOOG;017_HG_32.015
5821;017_351BR_31.9;3,15;3,267;01-07-2013;01-07-2013;5320;5320;BOOG;017_HG_32.007
5822;017_351BR_31.9;3,267;3,409;01-07-2013;01-07-2013;4950;4950;BOOG;017_HG_32.032
5823;017_351BR_31.9;3,409;3,487;01-07-2013;01-07-2013;4745;4745;BOOG;017_HG_31.968
5824;017_351BR_31.9;4,448;4,496;01-07-2013;01-07-2013;-3600;-3600;BOOG;017_HG_31.938
5825;017_351BR_31.9;4,892;4,954;01-07-2013;01-07-2013;2750;2750;BOOG;017_HG_31.952
5826;017_353AL_32.0;0,103;0,111;01-07-2013;01-07-2013;10000;10000;BOOG;017_w353Al-sLE_32.045
5827;017_353AL_32.0;0,28;0,302;01-07-2013;01-07-2013;25000;25000;BOOG;017_LE_32.059
5828;017_353AL_32.0;0,752;0,813;01-07-2013;01-07-2013;4530;4530;BOOG;017_LE_32.098
5829;017_353AL_32.0;0,888;0,982;01-07-2013;01-07-2013;-5300;-5300;BOOG;017_LE_32.131
5830;017_353AL_32.0;1,447;1,646;01-07-2013;01-07-2013;1960;1960;BOOG;017_LE_32.236
5831;017_353AL_32.0;1,646;1,705;01-07-2013;01-07-2013;1945;1945;BOOG;017_LE_32.096
5832;017_353AL_32.0;1,705;1,939;01-07-2013;01-07-2013;1855;1855;BOOG;017_LE_32.271
5833;017_353AL_32.0;3,29;3,295;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_LE_32.042
5834;017_353AL_32.0;4,002;4,014;01-07-2013;01-07-2013;25000;25000;BOOG;017_LE_32.049
5835;017_353AL_32.0;4,729;4,931;01-07-2013;01-07-2013;-2990;-2990;BOOG;017_LE_32.239
5836;017_353AL_32.0;4,931;5,032;01-07-2013;01-07-2013;-3270;-3270;BOOG;017_LE_32.138
5837;017_353AL_32.0;5,032;5,27;01-07-2013;01-07-2013;-2815;-2815;BOOG;017_LE_32.275
5838;017_353AL_32.0;5,27;5,458;01-07-2013;01-07-2013;-3060;-3060;BOOG;017_LE_32.225
5839;017_353AL_32.0;5,458;5,617;01-07-2013;01-07-2013;-2950;-2950;BOOG;017_LE_32.196
5840;017_353AL_32.0;5,979;5,983;01-07-2013;01-07-2013;25000;25000;BOOG;017_LE_32.041
5841;017_353AL_32.0;7,037;7,038;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_LE_32.038
5842;017_353AL_32.0;7,118;7,119;01-07-2013;01-07-2013;25000;25000;BOOG;017_LE_32.038
5843;017_353AL_32.0;7,204;7,234;01-07-2013;01-07-2013;30000;30000;BOOG;017_LE_32.067
5844;017_353AL_32.0;7,339;7,359;01-07-2013;01-07-2013;30000;30000;BOOG;017_LE_32.057
5845;017_353BV_32.1;0,125;0,137;01-07-2013;01-07-2013;10000;10000;BOOG;017_w353Bv-sVE_32.153
5846;017_353BV_32.1;0,308;0,329;01-07-2013;01-07-2013;25000;25000;BOOG;017_VE_32.162
5847;017_353BV_32.1;0,616;0,716;01-07-2013;01-07-2013;6000;6000;BOOG;017_VE_32.241
5848;017_353BV_32.1;0,816;0,888;01-07-2013;01-07-2013;-5000;-5000;BOOG;017_VE_32.213
5849;017_353BV_32.1;1,349;1,462;01-07-2013;01-07-2013;1945;1945;BOOG;017_VE_32.254
5850;017_353BV_32.1;1,462;1,516;01-07-2013;01-07-2013;2300;2300;BOOG;017_VE_32.195
5851;017_353BV_32.1;1,516;1,597;01-07-2013;01-07-2013;1800;1800;BOOG;017_VE_32.222
5852;017_353BV_32.1;1,597;1,822;01-07-2013;01-07-2013;1845;1845;BOOG;017_VE_32.366
5853;017_353BV_32.1;2,322;2,336;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_VE_32.155
5854;017_353BV_32.1;3,265;3,269;01-07-2013;01-07-2013;25000;25000;BOOG;017_VE_32.145
5855;017_353BV_32.1;4,001;4,007;01-07-2013;01-07-2013;25000;25000;BOOG;017_VE_32.147
5856;017_353BV_32.1;4,399;4,419;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_VE_32.161
5857;017_353BV_32.1;4,613;4,837;01-07-2013;01-07-2013;-2965;-2965;BOOG;017_VE_32.365
5858;017_353BV_32.1;4,837;4,915;01-07-2013;01-07-2013;-3613;-3613;BOOG;017_VE_32.219
5859;017_353BV_32.1;4,915;5,13;01-07-2013;01-07-2013;-2765;-2765;BOOG;017_VE_32.356
5860;017_353BV_32.1;5,13;5,431;01-07-2013;01-07-2013;-3040;-3040;BOOG;017_VE_32.442
5861;017_353BV_32.1;5,431;5,524;01-07-2013;01-07-2013;-2850;-2850;BOOG;017_VE_32.234
5862;017_353BV_32.1;6,849;6,862;01-07-2013;01-07-2013;25000;25000;BOOG;017_VE_32.154
5863;017_353BV_32.1;6,986;6,999;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_VE_32.154
5864;017_353BV_32.1;7,056;7,078;01-07-2013;01-07-2013;15000;15000;BOOG;017_VE_32.163
5865;017_353BV_32.1;7,128;7,143;01-07-2013;01-07-2013;-20000;-20000;BOOG;017_VE_32.156
5866;017_353BV_32.1;7,303;7,322;01-07-2013;01-07-2013;20000;20000;BOOG;017_sVE-w401Av_32.16
5867;017_421AR_39.9;0,121;0,134;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_402b_39.937
5868;017_421AR_39.9;0,384;0,391;01-07-2013;01-07-2013;25000;25000;BOOG;017_402b_39.931
5869;017_421AR_39.9;0,481;0,49;01-07-2013;01-07-2013;25000;25000;BOOG;017_402b_39.933
5870;017_421AR_39.9;0,728;0,734;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_s402b-w431l_39.93
5871;017_421BV_40.0;0,017;0,021;01-01-2016;01-01-2016;-25000;-25000;BOOG;017_w421Bv-s404_39.991
5872;017_421BV_40.0;0,668;0,709;01-01-2016;01-01-2016;310;310;BOOG;017_s404-w431r_40.028
5873;017_423L_39.9;0,066;0,08;01-07-2013;01-07-2013;-20000;-20000;BOOG;017_401b_39.944
5874;017_423L_39.9;0,115;0,126;01-07-2013;01-07-2013;25000;25000;BOOG;017_401b_39.941
5875;017_423L_39.9;0,713;0,718;01-07-2013;01-07-2013;25000;25000;BOOG;017_s401b-w433r_39.935
5876;017_423R_39.9;0,037;0,069;01-12-2008;01-12-2008;-290;-290;BOOG;017_w423r-s403_39.962
5877;017_423R_39.9;0,732;0,774;01-12-2008;01-12-2008;-305;-305;BOOG;017_s403-w433l_39.972
5878;017_43AL_69.5;0,098;0,105;01-07-2013;01-07-2013;25000;25000;BOOG;017_w43Al-s111a_69.538
5879;017_43AL_69.5;0,352;0,36;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_111a_69.539
5880;017_43AR_69.5;0,028;0,03;01-05-2009;01-05-2009;-300;-300;BOOG;017_w43Ar-w43Br_69.533
5881;017_45L_69.6;0,196;0,202;01-07-2013;01-07-2013;25000;25000;BOOG;017_112_69.615
5882;017_45L_69.6;0,442;0,454;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_112_69.621
5883;017_45L_69.6;1,098;1,106;01-07-2013;01-07-2013;-10000;-10000;BOOG;017_s112-w63Br_69.617
5884;017_45R_69.6;0,034;0,054;01-05-2009;01-05-2009;-260;-260;BOOG;017_w45r-w47v_69.629
5885;017_47L_69.7;0,086;0,119;01-05-2009;01-05-2009;-700;-700;BOOG;017_113_69.719
5886;017_47L_69.7;0,175;0,253;01-05-2009;01-05-2009;-25000;-25000;BOOG;017_113_69.764
5887;017_47L_69.7;0,253;0,288;01-05-2009;01-05-2009;1900;1900;BOOG;017_113_69.721
5888;017_47L_69.7;0,358;0,414;01-05-2009;01-05-2009;-1500;-1500;BOOG;017_113_69.742
5889;017_47L_69.7;0,414;0,472;01-05-2009;01-05-2009;1700;1700;BOOG;017_113_69.744
5890;017_47L_69.7;0,841;0,855;01-05-2009;01-05-2009;-25000;-25000;BOOG;017_s113-w57Br_69.7
5891;017_47L_69.7;0,855;0,88;01-05-2009;01-05-2009;25000;25000;BOOG;017_s113-w57Br_69.711
5892;017_47R_69.7;0,042;0,092;01-05-2009;01-05-2009;-310;-310;BOOG;017_114_69.736
5893;017_47R_69.7;0,254;0,283;01-05-2009;01-05-2009;1500;1500;BOOG;017_114_69.715
5894;017_47R_69.7;0,356;0,391;01-05-2009;01-05-2009;-2500;-2500;BOOG;017_114_69.721
5895;017_47R_69.7;0,391;0,423;01-05-2009;01-05-2009;2500;2500;BOOG;017_114_69.718
5896;017_47R_69.7;0,624;0,657;01-05-2009;01-05-2009;700;700;BOOG;017_114_69.719
5897;017_47R_69.7;0,657;0,706;01-05-2009;01-05-2009;-1000;-1000;BOOG;017_114_69.735
5898;017_51AR_70.0;0,449;0,458;01-07-2013;01-07-2013;-25000;-25000;BOOG;017_111b_70.002
5899;052_68L_41.1;0,841;0,867;01-04-2013;01-04-2013;30000;30000;BOOG;052_331_41.119
5900;052_68L_41.1;1,05;1,065;01-04-2013;01-04-2013;-30000;-30000;BOOG;052_s331-w85r_41.108
5901;052_68R_41.1;0,049;0,087;01-08-2016;01-08-2016;-465;-465;BOOG;052_w68r-w70v_41.131
5902;052_70L_41.3;0,041;0,177;01-08-2016;01-08-2016;-1500;-1500;BOOG;052_332_41.386
5903;052_70L_41.3;0,177;0,227;01-08-2016;01-08-2016;-4500;-4500;BOOG;052_332_41.3
5904;052_70L_41.3;0,442;0,499;01-08-2016;01-08-2016;-5000;-5000;BOOG;052_332_41.307
5905;052_70L_41.3;0,678;0,73;01-04-2013;01-04-2013;-30000;-30000;BOOG;052_332_41.302
5906;052_70R_41.3;0,052;0,112;01-08-2016;01-08-2016;-585;-585;BOOG;052_333_41.31
5907;052_70R_41.3;0,112;0,158;01-08-2016;01-08-2016;-5000;-5000;BOOG;052_333_41.296
5908;052_70R_41.3;0,158;0,2;01-08-2016;01-08-2016;-380;-380;BOOG;052_333_41.292
5909;052_73L_68.5;0,037;0,069;01-04-2013;01-04-2013;280;280;BOOG;052_w73l-s371_68.511
5910;052_73L_68.5;0,263;0,422;01-04-2013;01-04-2013;1410;1410;BOOG;052_371_68.638
5911;052_73L_68.5;0,422;0,629;01-04-2013;01-04-2013;1645;1645;BOOG;052_371_68.686
5912;052_73L_68.5;0,629;0,71;01-04-2013;01-04-2013;1390;1390;BOOG;052_371_68.56
5913;052_73L_68.5;0,805;0,833;01-04-2013;01-04-2013;260;260;BOOG;052_s371-w87r_68.507
5914;052_73R_68.5;0,288;0,465;01-04-2013;01-04-2013;1450;1450;BOOG;052_372_68.656
5915;052_73R_68.5;0,465;0,563;01-04-2013;01-04-2013;1660;1660;BOOG;052_372_68.577
5916;052_73R_68.5;0,563;0,671;01-04-2013;01-04-2013;1450;1450;BOOG;052_372_68.587
5917;052_84V_42.1;0,054;0,063;01-04-2013;01-04-2013;-350;-350;BOOG;052_w84v-w85l_42.105
5918;052_87V_69.3;0,027;0,101;01-04-2013;01-04-2013;-3500;-3500;BOOG;052_w87v-w273l_69.421
5919;052_87V_69.3;0,151;0,229;01-04-2013;01-04-2013;3500;3500;BOOG;052_w87v-w273l_69.425
5920;052_87V_69.3;0,401;0,402;01-04-2013;01-04-2013;30000;30000;BOOG;052_w87v-w273l_69.348
5921;052_87V_69.3;0,736;0,747;01-04-2013;01-04-2013;-30000;-30000;BOOG;052_w87v-w273l_69.358
5922;052_87V_69.3;1,086;1,092;01-04-2013;01-04-2013;30000;30000;BOOG;052_w87v-w273l_69.353
5923;052_87V_69.3;1,442;1,462;01-04-2013;01-04-2013;30000;30000;BOOG;052_w87v-w273l_69.367
5924;052_87V_69.3;1,542;1,56;01-04-2013;01-04-2013;-30000;-30000;BOOG;052_w87v-w273l_69.365
5925;052_87V_69.3;2,186;2,194;01-04-2013;01-04-2013;30000;30000;BOOG;052_w87v-w273l_69.355
5926;052_87V_69.3;2,727;2,731;01-08-2015;01-08-2015;30000;30000;BOOG;052_w87v-w273l_69.351
5927;052_87V_69.3;3,01;3,015;01-08-2015;01-08-2015;-30000;-30000;BOOG;052_w87v-w273l_69.352
5928;052_87V_69.3;3,962;3,966;01-08-2015;01-08-2015;-30000;-30000;BOOG;052_w87v-w273l_69.351
5929;052_87V_69.3;4,742;4,964;01-08-2015;01-08-2015;25000;25000;BOOG;052_w87v-w273l_69.569
5930;052_87V_69.3;5,312;5,402;01-01-2015;01-01-2015;-10000;-10000;BOOG;516_w87v-w273l_74.49
5931;052_87V_69.3;5,827;5,889;01-01-2015;01-01-2015;-900;-900;BOOG;516_w87v-w273l_74.462
5932;052_87V_69.3;5,889;5,969;01-01-2015;01-01-2015;-1245;-1245;BOOG;516_w87v-w273l_74.48
5933;052_87V_69.3;5,989;6,036;01-01-2015;01-01-2015;-750;-750;BOOG;516_w87v-w273l_74.447
5934;052_87V_69.3;6,051;6,127;01-01-2015;01-01-2015;-1950;-1950;BOOG;516_w87v-w273l_74.476
5935;052_87V_69.3;6,147;6,276;01-01-2015;01-01-2015;-835;-835;BOOG;516_w87v-w273l_2.494
5936;052_87V_69.3;6,291;6,361;01-01-2015;01-01-2015;-1780;-1780;BOOG;516_w87v-w273l_2.435
5937;052_87V_69.3;6,376;6,409;01-01-2015;01-01-2015;-765;-765;BOOG;516_w87v-w273l_2.398
5938;052_87V_69.3;6,611;6,63;01-01-2015;01-01-2015;-10000;-10000;BOOG;516_w87v-w273l_2.384
5939;052_87V_69.3;7,015;7,021;01-01-2015;01-01-2015;-10000;-10000;BOOG;516_w87v-w273l_2.371
5940;054_1001AR_57.2;0,06;0,08;01-09-2016;01-09-2016;10000;10000;BOOG;054_w1001Ar-w1009Bl_57.263
5941;054_1001AR_57.2;0,152;0,174;01-09-2016;01-09-2016;-10000;-10000;BOOG;054_w1001Ar-w1009Bl_57.265
5942;054_1001AR_57.2;0,26;0,274;01-09-2016;01-09-2016;10000;10000;BOOG;054_w1001Ar-w1009Bl_57.257
5943;054_1001AV_57.2;0,132;0,164;01-09-2016;01-09-2016;8000;8000;BOOG;054_AA_57.275
5944;054_1001AV_57.2;0,652;0,692;01-09-2016;01-09-2016;-10000;-10000;BOOG;054_AA_57.283
5945;054_1001AV_57.2;1,551;1,611;01-12-2012;01-12-2012;-9250;-9250;BOOG;054_AA_57.303
5946;054_1001AV_57.2;1,777;1,837;01-12-2012;01-12-2012;9500;9500;BOOG;054_AA_57.303
5947;054_1001AV_57.2;1,951;2,751;01-12-2012;01-12-2012;30000;30000;BOOG;054_AA_58.043
5948;054_1001AV_57.2;2,757;2,907;01-12-2012;01-12-2012;-30000;-30000;BOOG;054_sAA-w1375Ar_57.393
5949;054_1001BR_57.4;0,077;0,125;01-09-2016;01-09-2016;-10000;-10000;BOOG;054_w1001Br-sBA_57.398
5950;054_1001BR_57.4;0,232;0,262;01-09-2016;01-09-2016;7500;7500;BOOG;054_BA_57.38
5951;054_1001BR_57.4;0,759;0,804;01-09-2016;01-09-2016;-10500;-10500;BOOG;054_BA_57.395
5952;054_1001BR_57.4;1,589;1,669;01-12-2012;01-12-2012;-7000;-7000;BOOG;054_BA_57.43
5953;054_1001BR_57.4;1,863;1,943;01-12-2012;01-12-2012;7000;7000;BOOG;054_BA_57.43
5954;054_1001BR_57.4;2,579;2,831;01-12-2012;01-12-2012;-30000;-30000;BOOG;054_sBA-w1377Ar_57.602
5955;054_1001BV_57.4;0,017;0,029;01-09-2016;01-09-2016;10000;10000;BOOG;054_w1001Bv-w1005Bl_57.362
5956;054_1003AV_57.3;0,299;0,341;01-09-2016;01-09-2016;-13750;-13750;BOOG;054_DA_57.356
5957;054_1003AV_57.3;0,456;0,498;01-09-2016;01-09-2016;6500;6500;BOOG;054_DA_57.356
5958;054_1003AV_57.3;0,834;0,894;01-09-2016;01-09-2016;-8000;-8000;BOOG;054_DA_57.374
5959;054_1003AV_57.3;1,472;1,552;01-12-2012;01-12-2012;-7000;-7000;BOOG;054_DA_57.394
5960;054_1003AV_57.3;1,744;1,824;01-12-2012;01-12-2012;7000;7000;BOOG;054_DA_57.394
5961;054_1005AV_57.3;0,292;0,334;01-09-2016;01-09-2016;-21000;-21000;BOOG;054_CA_57.356
5962;054_1005AV_57.3;0,449;0,491;01-09-2016;01-09-2016;6700;6700;BOOG;054_CA_57.356
5963;054_1005AV_57.3;0,84;0,9;01-09-2016;01-09-2016;-8500;-8500;BOOG;054_CA_57.374
5964;054_1005AV_57.3;1,497;1,557;01-12-2012;01-12-2012;-9000;-9000;BOOG;054_CA_57.374
5965;054_1005AV_57.3;1,718;1,778;01-12-2012;01-12-2012;9000;9000;BOOG;054_CA_57.374
5966;054_1005AV_57.3;1,966;2,666;01-12-2012;01-12-2012;30000;30000;BOOG;054_CA_58.014
5967;054_1009AL_57.5;0,066;0,083;01-09-2016;01-09-2016;-30000;-30000;BOOG;054_w1009Al-w1013Av_57.489
5968;054_1009BV_57.6;0,009;0,015;01-09-2016;01-09-2016;-10000;-10000;BOOG;054_w1009Bv-w1015v_57.583
5969;054_1273AR_43.1;0,241;0,244;01-12-2012;01-12-2012;-30000;-30000;BOOG;054_w1273Ar-w1345Bl_43.13
5970;054_1273AR_43.1;1,306;1,429;01-12-2012;01-12-2012;11600;11600;BOOG;054_w1273Ar-w1345Bl_43.25
5971;054_1273AR_43.1;1,63;1,746;01-12-2012;01-12-2012;-11000;-11000;BOOG;054_w1273Ar-w1345Bl_43.243
5972;054_1273AR_43.1;2,094;2,096;01-12-2012;01-12-2012;30000;30000;BOOG;054_w1273Ar-w1345Bl_43.129
5973;054_1273AR_43.1;2,496;2,498;01-12-2012;01-12-2012;30000;30000;BOOG;054_w1273Ar-w1345Bl_43.129
5974;054_1273AR_43.1;2,758;2,762;01-12-2012;01-12-2012;-30000;-30000;BOOG;054_w1273Ar-w1345Bl_43.131
5975;054_1273AR_43.1;3,262;3,384;01-12-2012;01-12-2012;7700;7700;BOOG;054_w1273Ar-w1345Bl_43.249
5976;054_1273AR_43.1;3,514;3,637;01-12-2012;01-12-2012;-7585;-7585;BOOG;054_w1273Ar-w1345Bl_43.25
5977;054_1273AR_43.1;3,757;3,783;01-12-2012;01-12-2012;12000;12000;BOOG;054_w1273Ar-w1345Bl_43.153
5978;054_1273AR_43.1;3,783;3,814;01-12-2012;01-12-2012;-12000;-12000;BOOG;054_w1273Ar-w1345Bl_43.158
5979;054_1273AR_43.1;3,902;3,918;01-12-2012;01-12-2012;30000;30000;BOOG;054_w1273Ar-w1345Bl_43.143
5980;078_231BV_66.0;1,287;1,331;01-12-2016;01-12-2016;10000;10000;BOOG;078_WB_66.092
5981;078_231BV_66.0;1,423;1,476;01-12-2016;01-12-2016;-11500;-11500;BOOG;078_WB_66.101
5982;078_231BV_66.0;1,547;1,569;01-12-2016;01-12-2016;30000;30000;BOOG;078_WB_66.07
5983;078_231BV_66.0;1,64;1,679;01-12-2016;01-12-2016;-15000;-15000;BOOG;078_WB_66.087
5984;078_231BV_66.0;1,717;1,737;01-12-2016;01-12-2016;-10000;-10000;BOOG;078_WB_66.068
5985;078_231BV_66.0;1,826;1,879;01-12-2016;01-12-2016;12000;12000;BOOG;078_WB_66.101
5986;078_231BV_66.0;3,114;3,134;01-12-2016;01-12-2016;-10000;-10000;BOOG;078_WB_66.068
5987;078_231BV_66.0;3,184;3,205;01-12-2016;01-12-2016;10000;10000;BOOG;078_WB_66.069
5988;078_231BV_66.0;3,41;3,558;01-12-2016;01-12-2016;-954;-954;BOOG;078_sWB-w243Bl_66.196
5989;079_163AL_15.0;0,059;0,116;01-09-2012;01-09-2012;-25000;-25000;BOOG;079_w163Al-s482_15.04
5990;079_163AL_15.0;0,147;0,36;01-09-2012;01-09-2012;25000;25000;BOOG;079_482_15.196
5991;079_163AL_15.0;0,388;0,596;01-04-2017;01-04-2017;-25000;-25000;BOOG;079_482_15.191
5992;079_163BV_14.9;0,049;0,096;01-04-2017;01-04-2017;10000;10000;BOOG;079_w163Bv-s481_14.969
5993;079_163BV_14.9;0,111;0,329;01-04-2017;01-04-2017;-10000;-10000;BOOG;079_481_15.14
5994;079_163BV_14.9;0,34;0,351;01-04-2017;01-04-2017;10000;10000;BOOG;079_481_14.933
5995;079_163BV_14.9;0,351;0,464;01-04-2017;01-04-2017;-10000;-10000;BOOG;079_481_15.035
5996;079_163BV_14.9;0,471;0,529;01-04-2017;01-04-2017;13000;13000;BOOG;079_s481-w169Bl_14.98
5997;079_163BV_14.9;0,529;0,56;01-04-2017;01-04-2017;-13000;-13000;BOOG;079_s481-w169Bl_14.953
5998;079_163BV_14.9;0,56;0,567;01-04-2017;01-04-2017;9000;9000;BOOG;079_s481-w169Bl_14.929
5999;079_169AL_14.4;0,012;0,029;01-03-2016;01-03-2016;999999;999999;BOOG;079_169A_14.405
6000;079_171AR_14.3;0,529;0,6;01-09-2012;01-09-2012;511;511;BOOG;079_PB_14.364
6001;079_171AR_14.3;0,793;0,945;01-09-2012;01-09-2012;10000;10000;BOOG;079_PB_14.445
6002;079_171AR_14.3;0,969;1,146;01-04-2017;01-04-2017;-30000;-30000;BOOG;079_PB_14.47
6003;079_171AR_14.3;1,191;1,283;01-04-2017;01-04-2017;4000;4000;BOOG;079_PB_14.385
6004;079_171AR_14.3;1,728;1,806;01-04-2017;01-04-2017;-507;-507;BOOG;079_PB_14.371
6005;079_171AR_14.3;2,224;2,269;01-09-2012;01-09-2012;988;988;BOOG;079_PB_14.338
6006;079_171AR_14.3;2,269;2,389;01-09-2012;01-09-2012;960;960;BOOG;079_PB_14.413
6007;079_171AR_14.3;2,568;2,747;01-09-2012;01-09-2012;-20000;-20000;BOOG;079_PB_14.472
6008;079_171AR_14.3;2,755;2,922;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.46
6009;079_171AR_14.3;3,105;3,135;01-09-2012;01-09-2012;1870;1870;BOOG;079_PB_14.323
6010;079_171AR_14.3;3,35;3,37;01-09-2012;01-09-2012;2165;2165;BOOG;079_PB_14.313
6011;079_171AR_14.3;3,554;3,656;01-09-2012;01-09-2012;1802;1802;BOOG;079_PB_14.395
6012;079_171AR_14.3;4,848;5,234;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.679
6013;079_171AR_14.3;5,478;5,629;01-09-2012;01-09-2012;-1206;-1206;BOOG;079_PB_14.444
6014;079_171AR_14.3;6,737;6,815;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.371
6015;079_171AR_14.3;6,818;6,896;01-09-2012;01-09-2012;-20000;-20000;BOOG;079_PB_14.371
6016;079_171AR_14.3;6,898;7,839;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_15.234
6017;079_171AR_14.3;7,85;7,897;01-09-2012;01-09-2012;20000;20000;BOOG;079_PB_14.34
6018;079_171AR_14.3;7,909;7,956;01-09-2012;01-09-2012;-20000;-20000;BOOG;079_PB_14.34
6019;079_171AR_14.3;8,707;8,859;01-09-2012;01-09-2012;-1757;-1757;BOOG;079_PB_14.445
6020;079_171AR_14.3;9,184;9,579;01-09-2012;01-09-2012;-10000;-10000;BOOG;079_PB_14.688
6021;079_171AR_14.3;9,582;10,482;01-09-2012;01-09-2012;10000;10000;BOOG;079_PB_15.193
6022;079_171AR_14.3;10,495;10,573;01-09-2012;01-09-2012;25000;25000;BOOG;079_PB_14.371
6023;079_171AR_14.3;10,594;10,884;01-09-2012;01-09-2012;-25000;-25000;BOOG;079_PB_14.583
6024;079_171AR_14.3;10,897;11,091;01-09-2012;01-09-2012;25000;25000;BOOG;079_sPB-w181Bl_14.487
6025;079_171AR_14.3;11,095;11,173;01-09-2012;01-09-2012;25000;25000;BOOG;079_sPB-w181Bl_14.371
6026;079_171AR_14.3;11,186;11,241;01-09-2012;01-09-2012;-25000;-25000;BOOG;079_sPB-w181Bl_14.348
6027;079_171BV_14.2;0,458;0,542;01-09-2012;01-09-2012;507;507;BOOG;079_PO_14.315
6028;079_171BV_14.2;0,732;0,757;01-09-2012;01-09-2012;1300;1300;BOOG;079_PO_14.256
6029;079_171BV_14.2;0,811;0,831;01-04-2017;01-04-2017;-1660;-1660;BOOG;079_PO_14.251
6030;079_171BV_14.2;1,675;1,738;01-04-2017;01-04-2017;-513;-513;BOOG;079_PO_14.294
6031;079_171BV_14.2;2,217;2,319;01-09-2012;01-09-2012;976;976;BOOG;079_PO_14.333
6032;079_171BV_14.2;2,491;2,848;01-09-2012;01-09-2012;20000;20000;BOOG;079_PO_14.588
6033;079_171BV_14.2;3,062;3,082;01-09-2012;01-09-2012;1942;1942;BOOG;079_PO_14.251
6034;079_171BV_14.2;3,279;3,299;01-09-2012;01-09-2012;2187;2187;BOOG;079_PO_14.251
6035;079_171BV_14.2;3,486;3,59;01-09-2012;01-09-2012;1771;1771;BOOG;079_PO_14.335
6036;079_171BV_14.2;4,441;4,943;01-09-2012;01-09-2012;30000;30000;BOOG;079_PO_14.733
6037;079_171BV_14.2;4,946;5,172;01-09-2012;01-09-2012;30000;30000;BOOG;079_PO_14.457
6038;079_171BV_14.2;5,412;5,57;01-09-2012;01-09-2012;-1225;-1225;BOOG;079_PO_14.389
6039;079_171BV_14.2;6,279;6,357;01-09-2012;01-09-2012;-30000;-30000;BOOG;079_PO_14.309
6040;079_171BV_14.2;6,37;6,67;01-09-2012;01-09-2012;30000;30000;BOOG;079_PO_14.531
6041;079_171BV_14.2;6,69;6,768;01-09-2012;01-09-2012;30000;30000;BOOG;079_PO_14.309
6042;079_171BV_14.2;6,776;7,195;01-09-2012;01-09-2012;-30000;-30000;BOOG;079_PO_14.65
6043;079_171BV_14.2;7,206;7,284;01-09-2012;01-09-2012;30000;30000;BOOG;079_PO_14.309
