ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1180749;924_3237AR_34.1;0,000;0,053;924_a;34,100;34,152
1180750;950_17L_6.4;0,000;0,727;950_a;6,429;7,186
1180751;950_17R_6.4;0,000;0,040;950_a;6,429;6,465
1180752;950_13R_6.4;0,000;0,028;950_a;6,402;6,429
1180753;950_638L_7.1;0,000;0,402;950_a;7,095;6,684
1180754;603_107BV_2.9;0,000;0,282;603_a;2,941;3,228
1180755;107_964R_23.3;0,000;0,030;107__;23,271;23,301
1180756;506_133BpV_44.1;0,000;0,034;506_b;44,067;44,033
1180757;506_133BqV_44.1;0,000;0,034;506_b;44,067;44,033
1180758;109_243BV_31.0;0,000;0,249;109__;30,970;30,721
1180759;076_1625pV_11.6;0,000;0,034;076__;11,577;11,544
1180760;076_1625qV_11.6;0,000;0,034;076__;11,577;11,544
1173016;069_8001L_21.9;0,000;0,003;521_b;21,903;21,900
1173017;468_74R_101.8;0,259;0,427;468_b;104,200;104,348
1173018;531_867L_1.6;0,000;0,281;531_d;1,554;1,831
1173019;503_123L_43.1;0,000;0,881;503_c;43,090;42,209
1173020;085_972L_19.8;0,000;0,271;085__;19,784;20,054
1173021;085_972R_19.8;0,000;0,066;085__;19,784;19,849
1173022;549_283R_70.9;0,198;0,398;549_a;0,200;0,400
1173023;555_243BqV_83.5;0,000;0,034;555__;83,538;83,503
1173024;163_971L_44.6;0,000;0,103;163__;44,626;44,732
1173025;486_20R_0.4;0,000;0,431;486_a;0,355;0,785
1173026;144_1501R_151.8;0,000;0,110;144_a;151,833;151,723
1173027;938_4505pV_0.2;0,000;0,031;938__;0,166;0,134
1173028;938_4505qV_0.2;0,000;0,032;938__;0,166;0,134
1173029;938_4505R_0.2;0,000;0,135;938__;0,150;0,015
1173030;087_77AV_25.2;0,000;0,170;087__;25,210;25,381
1173031;805_7129L_105.4;0,000;0,036;805_a;105,418;105,453
1173032;805_7101R_101.6;0,000;0,180;805_a;101,581;101,714
1173033;926_2058L_0.9;0,000;0,085;926__;0,858;0,780
1173034;938_903R_3.0;0,000;0,041;938__;2,961;3,002
1173035;938_903L_3.0;0,000;0,261;938__;2,961;3,225
1173036;938_904R_3.0;0,000;0,185;938__;3,002;3,188
1173037;542_1233AR_29.7;0,000;0,053;542_a;29,729;29,780
1174100;083_255R_7.5;0,000;0,370;083__;7,520;7,890
1174101;527_910L_500.7;0,000;0,035;527_f;500,675;500,709
1174102;527_915L_500.7;0,000;0,036;527_f;500,709;500,744
1174103;526_437L_3.5;0,000;0,540;526_a;3,480;4,012
1174104;127_485BV_74.0;0,000;0,017;127_a;73,960;73,976
1174105;127_479AR_73.8;0,000;0,192;127_a;73,768;73,960
1174106;127_487R_73.9;0,000;0,379;127_a;73,935;74,314
1174107;586_49R_80.4;0,000;0,064;586__;80,359;80,296
1174108;514_913V_18.0;0,000;0,035;514_a;17,991;17,957
1174109;101_1067BV_12.3;0,000;2,517;101__;12,283;14,800
1174110;101_1067BV_12.3;2,517;2,913;533__;14,800;15,196
1174111;533_1103AR_15.1;0,000;0,102;533__;15,094;15,196
1174112;533_1113AV_15.3;0,000;0,129;533__;15,348;15,220
1174113;533_1115AL_15.2;0,000;0,103;533__;15,220;15,322
1174114;545_217AR_23.7;0,000;0,047;545_b;23,676;23,722
1174115;553_255R_21.5;0,000;0,736;553_c;21,470;22,216
1174116;518_103AR_63.2;0,000;0,146;518__;63,202;63,348
1174117;105_445AL_28.9;0,000;0,403;105__;28,883;29,286
1174118;514_97AR_17.1;0,000;0,569;514_a;17,113;16,542
1174119;514_145AR_16.6;0,000;0,061;514_a;16,601;16,542
1174120;163_253BV_43.4;0,000;0,049;163__;43,426;43,476
1173285;851_86L_100.3;0,012;0,776;851_b;110,000;110,774
1173286;664_901AV_42.8;0,000;1,487;664_b;42,788;41,300
1173287;166_2153R_135.6;0,000;8,279;166__;135,557;143,837
1173288;437_966L_0.9;0,000;0,010;437_a;0,874;0,865
1173289;437_966L_0.9;0,307;0,639;858__;100,300;100,629
1173290;927_954BL_905.7;0,000;0,703;927__;905,723;906,401
1173291;927_936V_906.0;0,000;0,224;927__;906,022;906,228
1173292;927_938V_906.1;0,000;0,140;927__;906,101;906,228
1173293;664_1007R_43.0;0,000;0,091;664_b;42,959;42,871
1173590;028_1031R_53.0;0,000;0,089;028__;52,978;53,066
1173591;132_540V_51.7;0,000;0,084;132__;51,688;51,606
1173592;479_1647L_300.6;0,000;1,295;479_a;300,605;301,901
1173593;479_1647R_300.6;0,000;0,096;479_a;300,605;300,701
1173594;478_1345L_2.0;0,000;0,150;478_a;2,055;2,203
1173595;139_319BV_175.4;0,000;1,967;139__;175,365;177,328
1173596;520_971R_0.6;0,000;0,363;520_a;0,610;0,979
1173597;520_972V_1.0;0,000;0,027;520_a;0,979;1,007
1173598;124_213pV_4.4;0,000;0,034;124_a;4,438;4,405
1173599;124_215L_4.4;0,000;0,099;124_a;4,422;4,520
1173600;801_922R_9.1;0,000;0,004;801_a;9,065;9,068
1173601;801_922R_9.1;0,004;0,204;801_p;900,002;900,201
1173602;588_345AR_1.1;0,000;0,065;588__;1,097;1,162
1173603;011_10R_67.9;0,000;0,770;011__;67,890;68,655
1173604;071_5AV_19.9;1,723;3,017;784__;18,195;16,900
1173605;564_1351L_23.8;0,000;0,124;564_b;23,774;23,902
1173588;614_403AL_48.4;0,000;0,127;614_c;48,403;48,279
1173589;623_335pV_17.7;0,000;0,034;623__;17,741;17,775
1173873;203_353V_41.9;0,000;5,287;203__;41,928;47,215
1173874;608_65AL_88.8;13,208;13,258;503_b;14,000;14,049
1173875;608_65AL_88.8;0,313;13,208;023__;1,100;14,000
1173876;503_83AL_14.0;0,000;0,011;023__;13,990;14,000
1173877;503_83AL_14.0;0,011;0,060;503_b;14,000;14,049
1173878;027_943AV_148.5;0,000;0,337;027__;148,515;148,180
1173879;927_984V_906.5;0,000;0,045;927__;906,512;906,557
1173880;927_993V_906.5;0,000;0,076;927__;906,481;906,557
1173881;927_992V_906.4;0,000;0,040;927__;906,441;906,481
1173882;927_983V_906.5;0,000;0,044;927__;906,469;906,512
1173883;927_982V_906.4;0,000;0,039;927__;906,430;906,469
1173884;525_477V_78.9;0,000;0,137;525_b;78,938;79,071
1173885;211_103R_15.0;0,000;0,083;211__;14,955;14,873
1173886;506_562R_43.6;0,000;0,506;506_b;43,573;44,075
1173868;503_133AR_43.0;0,000;0,066;503_c;42,979;42,917
1173869;155_4439L_84.3;0,000;0,054;155_b;84,270;84,323
1173870;155_4439L_84.3;0,054;0,199;938__;0,006;0,150
1173871;155_4437V_84.2;0,000;0,037;155_b;84,233;84,270
1173872;542_1175L_29.1;0,000;0,137;542_a;29,102;29,236
1174122;163_253BL_43.4;0,000;0,128;163__;43,426;43,301
1174123;163_253AL_43.4;0,000;0,186;163__;43,364;43,550
1174124;163_251R_43.3;0,000;0,031;163__;43,334;43,364
1174125;664_255R_43.2;0,000;0,115;664_b;43,184;43,298
1174126;664_255R_43.2;0,115;0,364;163__;43,301;43,550
1174127;522_225AR_58.1;0,000;0,198;522_b;58,085;58,280
1174128;522_225AR_58.1;0,198;0,255;522_a;17,600;17,543
1174129;524_303AL_71.5;0,113;0,126;139__;171,600;171,614
1174130;524_303AL_71.5;0,000;0,113;524_b;71,488;71,600
1174131;524_299BV_71.6;0,000;0,033;524_b;71,567;71,600
1174132;524_299BV_71.6;0,033;0,047;139__;171,600;171,614
1174133;127_415AR_49.4;0,000;0,183;127_a;49,447;49,629
1174134;127_415AL_49.4;0,000;0,065;127_a;49,447;49,513
1174135;524_259AR_70.6;0,000;0,853;524_b;70,576;71,428
1174136;524_297V_71.5;0,000;0,015;524_b;71,473;71,488
1174137;534_1023AR_44.9;0,000;0,131;534_b;44,919;45,050
1174138;127_542L_49.8;0,000;0,221;127_a;49,809;49,589
1174139;127_489L_74.0;0,000;0,329;127_a;73,976;74,306
1174140;127_501V_74.2;0,000;0,114;127_a;74,197;74,311
1174121;163_253BL_43.4;0,128;0,243;664_b;43,297;43,184
1173294;664_1007L_43.0;0,000;0,332;664_b;42,959;42,637
1173295;664_1005R_43.0;0,000;0,041;664_b;42,999;42,959
1173296;817_961L_200.2;0,000;0,098;817_e;200,234;200,135
1173297;139_319AL_175.2;0,000;2,123;139__;175,244;177,371
1173298;028_1017L_52.9;0,000;0,089;028__;52,935;52,847
1173299;028_1015L_53.0;0,000;0,038;028__;52,972;52,935
1173300;083_253BV_7.6;0,000;0,260;083__;7,578;7,836
1173301;614_2141L_47.6;0,000;0,691;614_c;47,570;48,262
1173302;614_2147R_47.8;0,000;0,067;614_c;47,842;47,908
1173303;614_2149V_47.9;0,000;0,469;614_c;47,908;48,377
1173304;614_2231V_48.5;0,000;0,091;614_c;48,512;48,604
1173305;614_2223V_48.4;0,000;0,069;614_c;48,444;48,512
1173306;614_2219L_48.3;0,000;0,172;614_c;48,345;48,512
1173307;614_2237R_48.5;0,000;0,130;614_c;48,474;48,604
1173308;133_1155BpV_19.3;0,000;0,034;133_a;19,336;19,302
1173309;606_71BqV_0.3;0,000;0,034;606_a;0,331;0,297
1173310;606_73AR_0.3;0,000;0,091;606_a;0,314;0,404
1173311;606_69L_0.2;0,000;0,170;606_a;0,235;0,404
1173312;606_908L_0.3;0,000;0,192;606_a;0,331;0,519
1173313;606_924V_0.7;0,000;0,046;606_a;0,703;0,748
1173606;485_98AL_101.2;0,000;0,051;485_d;101,207;101,258
1173607;479_1673L_301.9;0,000;0,064;479_a;301,912;301,976
1173608;028_1009R_52.7;0,000;0,043;028__;52,748;52,792
1173609;028_1009L_52.7;0,000;0,043;028__;52,748;52,791
1173610;028_1011L_52.8;0,000;0,480;028__;52,792;53,271
1173611;028_1011R_52.8;0,000;0,060;028__;52,792;52,853
1173612;028_1021R_52.8;0,000;0,043;028__;52,791;52,836
1173613;508_2133V_92.2;0,000;0,047;508__;92,161;92,209
1173614;508_2135V_92.2;0,000;0,049;508__;92,209;92,254
1173615;508_2155V_92.3;0,000;0,012;508__;92,254;92,265
1173616;508_2131V_92.3;0,043;0,094;037__;92,300;92,351
1173617;508_2131V_92.3;0,000;0,043;508__;92,261;92,300
1173618;508_2157L_92.3;0,038;0,089;037__;92,300;92,351
1173619;508_2157L_92.3;0,000;0,038;508__;92,265;92,300
1173620;508_2157R_92.3;0,000;0,038;508__;92,265;92,300
1173621;508_2157R_92.3;0,038;0,083;037__;92,300;92,345
1173622;623_337R_17.8;0,000;0,016;623__;17,758;17,742
1173623;623_339R_17.7;0,000;0,027;623__;17,742;17,714
1173624;623_335qV_17.7;0,000;0,033;623__;17,742;17,775
1173625;485_43R_101.2;0,000;0,178;485_d;101,150;101,310
1173626;485_42V_101.1;0,000;0,004;485_d;101,146;101,150
1173627;553_301V_22.3;0,000;0,033;553_c;22,265;22,296
1173628;614_2161V_48.0;0,000;0,271;614_c;47,988;48,264
1173629;588_343R_1.1;0,000;1,695;588__;1,072;2,835
1173630;603_3135L_3.0;0,000;0,089;603_a;3,037;2,949
1173888;508_2105V_91.5;0,000;0,564;508__;91,545;92,114
1173889;508_2121L_91.8;0,000;0,344;508__;91,759;92,114
1173890;543_209L_46.1;0,000;0,027;543_c;46,081;46,054
1173891;543_207V_46.0;0,000;0,033;543_c;46,049;46,081
1173892;155_4467R_88.4;0,000;0,120;155_b;88,381;88,500
1173893;155_4467R_88.4;0,120;0,875;512_b;88,500;89,256
1173894;508_2089R_91.3;0,000;0,232;508__;91,311;91,545
1173895;508_2083V_91.4;0,000;0,006;508__;91,406;91,412
1173896;508_2095L_91.4;0,000;0,038;508__;91,412;91,449
1173887;508_2101R_91.4;0,000;0,677;508__;91,436;92,113
1173897;055_427BR_37.6;0,000;0,110;055__;37,625;37,515
1173898;028_1021L_52.8;0,000;0,044;028__;52,791;52,836
1173899;028_1023R_52.8;0,000;0,578;028__;52,836;53,413
1173900;536_255R_61.0;0,000;0,461;536__;61,044;61,512
1173901;536_253R_61.0;0,000;0,028;536__;61,016;61,044
1173902;560_43BL_24.9;0,000;0,064;560_a;24,872;24,936
1173903;560_43BV_24.9;0,000;0,050;560_a;24,872;24,820
1173904;820_950R_100.1;0,083;0,300;820_b;200,000;200,217
1173905;820_950R_100.1;0,000;0,083;820_a;100,083;100,000
1173906;820_950L_100.1;0,000;0,083;820_a;100,083;100,000
1173907;820_950L_100.1;0,083;0,115;820_b;200,000;200,032
1173908;606_83BV_0.7;0,000;0,208;606_a;0,671;0,878
1173038;542_504L_29.6;0,000;0,293;542_a;29,619;29,326
1173039;542_504R_29.6;0,000;0,033;542_a;29,619;29,587
1173040;542_506V_29.3;0,000;0,027;542_a;29,326;29,298
1173041;027_931R_147.6;0,000;0,074;027__;147,575;147,500
1173042;100_2101BV_7.8;0,000;0,128;100__;7,787;7,916
1173043;105_91AL_23.1;0,000;0,060;105__;23,073;23,132
1173044;545_994L_22.1;0,000;0,305;545_b;22,117;21,875
1173045;802_800V_100.6;0,000;0,609;802__;100,609;100,000
1173046;802_800V_100.6;0,609;0,906;098__;30,200;29,913
1173047;536_241AL_60.7;0,000;0,041;536__;60,743;60,784
1173048;046_227BV_36.1;0,000;5,328;046__;36,078;41,408
1173049;512_4473V_88.6;0,000;0,296;512_b;88,555;88,852
1173050;069_8001L_21.9;0,003;2,856;069__;21,900;19,030
1173051;514_91AR_17.3;0,000;0,176;514_a;17,235;17,059
1173314;485_39L_450.4;0,012;0,521;485_g;250,000;250,508
1173315;485_39L_450.4;0,000;0,012;485_l;450,406;450,394
1173316;606_35R_37.4;0,223;2,354;205__;17,600;15,468
1173317;606_35R_37.4;0,123;0,223;606_c;17,700;17,600
1173318;083_257AL_7.8;0,000;0,064;083__;7,773;7,836
1173319;083_255L_7.5;0,000;0,253;083__;7,520;7,773
1173320;083_257AR_7.8;0,000;0,120;083__;7,773;7,890
1173321;083_251BV_7.4;0,000;0,039;083__;7,448;7,487
1173322;927_944AqV_905.7;0,000;0,034;927__;905,668;905,702
1173323;519_5R_45.9;0,000;0,154;519_a;45,934;46,088
1173324;851_911V_120.5;0,000;0,310;851_c;120,452;120,142
1173325;508_2143V_92.2;0,000;0,054;508__;92,162;92,215
1173326;508_2151R_92.1;0,000;0,083;508__;92,133;92,215
1173327;508_2153V_92.2;0,092;0,137;037__;92,300;92,345
1173328;508_2153V_92.2;0,000;0,092;508__;92,215;92,300
1173329;605_25AL_34.1;0,000;0,143;605__;34,057;34,200
1173330;605_25AL_34.1;3,145;3,524;606_b;37,200;37,579
1173331;118_123L_77.1;0,000;0,559;118__;77,109;76,550
1173332;118_123R_77.1;0,000;0,560;118__;77,109;76,550
1173333;950_1011V_39.9;0,000;0,238;950_a;39,894;40,112
1173631;139_323R_175.2;0,000;1,107;139__;175,235;176,331
1173632;139_333L_176.3;0,000;0,060;139__;176,273;176,331
1173633;589_3207R_4.9;0,291;1,090;535_a;5,200;6,000
1173634;589_3207L_4.9;0,000;0,291;589_b;4,910;5,200
1173635;589_3207L_4.9;1,091;1,476;080__;6,000;6,386
1173636;117_1849R_6.4;4,448;5,805;531_c;37,200;35,866
1173637;117_1849R_6.4;3,535;4,448;547_c;38,123;37,201
1173638;117_1849R_6.4;3,134;3,535;547_a;3,299;2,900
1173639;117_1849R_6.4;0,000;3,134;117__;6,436;3,300
1173640;527_39L_16.6;0,000;0,242;527_c;16,557;16,322
1173641;076_1619R_11.6;0,000;0,703;076__;11,600;12,276
1173642;076_1651L_12.2;0,000;0,090;076__;12,187;12,276
1173643;076_1653V_12.3;0,000;0,022;076__;12,276;12,298
1173644;076_1643V_12.2;0,000;0,018;076__;12,168;12,187
1173645;617_1103R_38.6;0,021;0,288;617_a;38,624;38,891
1173646;617_1103R_38.6;0,000;0,021;617_b;59,579;59,600
1173647;617_1101BL_38.7;0,109;0,130;617_b;59,600;59,579
1173648;485_121V_200.1;0,000;0,023;485_f;200,146;200,169
1173909;603_65R_2.4;0,374;12,964;015__;88,400;100,983
1173910;603_65R_2.4;0,000;0,174;603_a;2,371;2,230
1173911;603_65R_2.4;0,174;0,374;603_c;88,200;88,400
1173912;135_275AL_22.1;0,000;0,413;135__;22,098;22,510
1173913;135_273AR_22.1;0,000;0,415;135__;22,096;22,510
1173914;139_319BL_175.4;0,000;0,057;139__;175,365;175,308
1173915;478_1603R_2.0;0,000;0,189;478_a;1,985;2,169
1173916;486_103L_205.2;0,000;0,484;486_c;205,239;204,752
1173917;119_1111L_28.1;0,000;0,408;119_a;28,090;28,500
1173052;514_85AR_17.3;0,000;0,212;514_a;17,271;17,059
1173053;514_101BV_17.0;0,000;0,406;514_a;16,995;16,587
1173054;531_2863R_37.1;1,052;1,457;035__;38,200;38,606
1173055;536_251AR_61.0;0,000;0,895;536__;60,966;61,868
1173056;536_327AL_61.9;0,000;0,063;536__;61,920;61,984
1173057;536_327AR_61.9;0,000;0,063;536__;61,920;61,984
1173058;536_327BL_62.0;0,000;0,063;536__;61,984;61,920
1173059;536_329AL_61.9;0,000;0,063;536__;61,920;61,984
1173060;588_341AR_1.0;0,000;1,739;588__;1,021;2,835
1173061;469_336BL_601.9;0,000;0,192;469_g;601,928;602,120
1173062;093_73BV_9.2;0,000;1,867;093__;9,233;11,100
1173063;093_73BV_9.2;1,867;2,166;530_b;11,100;11,399
1173064;133_1301AR_9.9;0,000;0,102;133_a;9,917;10,019
1173065;133_1301BV_10.0;0,000;0,012;133_a;10,019;10,031
1173066;133_1303AL_10.0;0,000;0,103;133_a;10,031;10,135
1173067;164_2481R_252.9;0,000;0,770;164__;252,862;253,631
1173068;164_2481L_252.9;0,000;0,230;164__;252,862;253,091
1173069;542_1165L_29.1;0,000;0,290;542_a;29,071;29,357
1173070;542_1165R_29.1;0,000;0,291;542_a;29,071;29,357
1173071;802_801R_100.6;0,000;0,683;802__;100,637;101,319
1173334;562_159L_60.9;0,776;1,021;562_a;37,443;37,200
1173335;562_159L_60.9;0,000;0,776;562_b;60,908;61,653
1173336;531_2619R_34.6;0,000;0,266;531_c;34,586;34,848
1173337;478_1035L_0.4;0,000;0,437;478_a;0,386;0,760
1173338;478_1135R_0.6;0,000;0,111;478_a;0,600;0,696
1173339;478_1133L_0.6;0,000;0,038;478_a;0,560;0,600
1173340;478_1133V_0.6;0,000;0,070;478_a;0,560;0,501
1173341;527_187BV_18.1;0,072;0,743;085__;18,200;18,874
1173342;527_187BV_18.1;0,000;0,072;527_c;18,128;18,200
1173343;133_1017R_8.6;0,000;0,200;133_a;8,635;8,835
1173344;527_117L_0.5;0,607;1,052;082__;1,100;1,545
1173345;527_117L_0.5;0,000;0,009;527_c;17,378;17,387
1173346;527_117L_0.5;0,009;0,607;527_b;0,500;1,100
1173347;531_2609V_34.7;0,000;0,012;531_c;34,711;34,723
1173649;485_39V_450.4;0,000;0,254;485_l;450,406;450,659
1173650;139_315AL_175.0;0,000;0,281;139__;175,027;175,308
1173651;478_1613L_3.0;0,000;0,710;478_a;3,000;2,302
1173652;478_1611R_2.9;0,000;0,083;478_a;2,918;3,000
1173653;478_1613V_3.0;0,000;0,008;478_a;3,000;3,008
1173654;478_1615L_3.0;0,000;0,177;478_a;3,008;3,154
1173655;542_1241L_29.8;0,000;0,217;542_a;29,762;29,548
1173656;542_1241V_29.8;0,000;0,073;542_a;29,762;29,834
1173657;542_1195BV_29.5;0,000;0,327;542_a;29,482;29,808
1173658;542_1239AR_29.7;0,000;0,089;542_a;29,721;29,808
1173659;542_1239BV_29.8;0,000;0,026;542_a;29,808;29,834
1173660;479_1673R_301.9;0,000;2,395;479_a;301,912;304,317
1173661;139_311BL_175.2;0,000;0,191;139__;175,158;174,968
1173662;139_313R_175.0;0,000;0,059;139__;174,968;175,027
1173663;144_1407R_155.8;0,000;0,122;144_a;155,775;155,653
1173664;614_2233R_48.5;0,000;0,110;614_c;48,483;48,593
1173665;503_119AL_43.2;0,000;0,979;503_c;43,142;42,163
1173666;503_181AL_42.2;0,000;0,046;503_c;42,209;42,163
1173918;155_4441L_86.4;0,000;1,639;155_b;86,397;88,040
1173919;139_323L_175.2;0,000;2,079;139__;175,235;177,302
1173920;139_5009AV_177.4;0,000;0,064;139__;177,366;177,302
1173921;514_953V_17.4;0,000;0,015;514_a;17,401;17,415
1173922;514_953V_17.4;0,015;0,256;514_b;65,400;65,158
1173923;514_952L_17.4;0,000;0,063;514_a;17,350;17,401
1173924;564_1349L_23.7;0,000;0,048;564_b;23,726;23,774
1173925;564_1351R_23.8;0,000;0,038;564_b;23,774;23,814
1173926;564_1351L_23.8;0,124;0,387;564_d;100,001;100,275
1173927;609_237L_28.1;0,000;0,052;609__;28,097;28,149
1173072;802_801L_100.6;0,000;0,709;802__;100,637;101,345
1173073;155_4311L_64.4;0,000;0,279;155_b;64,379;64,658
1173074;485_12V_77.4;0,000;0,524;485_c;77,374;77,899
1173075;503_929AR_42.2;0,000;0,225;503_c;42,212;41,986
1173076;603_1011L_3.6;0,000;0,201;603_a;3,550;3,349
1173077;503_929AqV_42.2;0,000;0,034;503_c;42,230;42,195
1173078;531_2411R_1.5;0,556;1,136;531_c;34,011;34,581
1173079;531_2411R_1.5;0,000;0,556;531_d;1,546;1,000
1173080;005_77R_114.3;0,000;0,663;005__;114,293;114,956
1173081;531_885V_1.5;0,000;0,030;531_d;1,476;1,509
1173082;614_20V_47.3;0,000;0,038;614_c;47,294;47,331
1173083;614_18L_47.4;0,000;0,267;614_c;47,355;47,084
1173084;624_261BR_32.6;0,000;0,150;624__;32,574;32,424
1173085;624_199V_32.5;0,000;0,061;624__;32,518;32,578
1173086;536_249BV_60.9;0,000;0,560;536__;60,899;61,465
1173087;536_233AR_60.6;0,000;0,042;536__;60,660;60,701
1173348;084_3V_9.3;0,000;5,212;084__;9,325;4,100
1173349;084_3V_9.3;5,212;7,761;523_b;177,459;180,000
1173350;553_303V_22.3;0,000;0,020;553_c;22,296;22,319
1173351;527_901R_17.1;0,000;0,627;527_c;17,051;17,685
1173352;071_5AV_19.9;0,000;1,723;071__;19,917;18,195
1173353;614_2159R_47.9;0,000;0,076;614_c;47,913;47,988
1173354;614_2153V_47.9;0,000;0,008;614_c;47,905;47,913
1173355;614_2155L_47.8;0,000;0,064;614_c;47,841;47,905
1173356;614_2151L_47.8;0,000;0,064;614_c;47,841;47,905
1173357;614_2157V_47.9;0,000;0,387;614_c;47,905;48,296
1173358;039_5107R_107.7;0,000;1,303;039__;107,679;108,983
1173359;609_219V_28.8;0,000;0,044;609__;28,798;28,841
1173360;609_211V_28.7;0,000;0,104;609__;28,695;28,799
1173361;479_2065R_301.8;0,000;0,106;479_a;301,806;301,912
1173667;606_73BV_0.4;0,000;0,196;606_a;0,404;0,599
1173668;606_85BL_0.7;0,000;0,069;606_a;0,671;0,600
1173669;606_85AR_0.6;0,000;0,070;606_a;0,599;0,671
1173670;605_1AV_33.4;0,000;0,129;605__;33,351;33,222
1173671;618_17BV_58.8;0,000;0,055;618_c;58,847;58,900
1173672;618_17BV_58.8;0,055;0,376;618_b;51,595;51,274
1173673;609_209L_28.7;0,000;0,510;609__;28,720;28,209
1173674;520_131R_0.6;0,000;0,242;520_a;0,592;0,352
1173675;553_211R_21.3;0,000;0,480;553_c;21,272;21,746
1173676;144_1511R_151.9;0,884;1,508;589_c;150,998;150,409
1173677;474_960R_101.5;0,000;0,482;474_a;101,505;102,144
1173678;478_841R_0.6;0,000;0,084;478_a;0,553;0,631
1173679;478_843R_0.6;0,000;0,104;478_a;0,631;0,734
1173680;211_105AL_14.9;0,000;0,098;211__;14,873;14,970
1173681;133_1131AR_19.6;0,000;0,110;133_a;19,551;19,661
1173682;133_1127BV_19.5;0,000;0,264;133_a;19,502;19,766
1173683;814_970V_201.6;0,000;0,051;814_b;201,603;201,551
1173684;553_253R_21.4;0,000;0,838;553_c;21,446;22,296
1173685;478_1287L_1.9;0,000;0,087;478_a;1,935;2,022
1173686;478_1287L_1.9;0,087;0,164;478_b;602,000;602,076
1173928;118_53V_70.9;0,000;5,648;118__;70,911;76,550
1173929;478_1553V_1.9;0,000;0,053;478_a;1,877;1,945
1173930;478_1521R_0.9;0,000;0,965;478_a;0,914;1,877
1173931;478_1549V_1.9;0,000;0,026;478_a;1,921;1,945
1173932;803_101L_160.4;0,000;0,121;803_m;160,401;160,523
1173933;609_219L_28.8;0,000;0,793;609__;28,798;28,005
1173934;609_233L_28.0;0,000;0,043;609__;28,005;28,047
1173088;155_4441R_86.4;0,000;2,044;155_b;86,397;88,441
1173089;084_903R_15.0;0,000;0,575;084__;15,026;15,599
1173090;513_59R_25.2;0,000;0,090;513_a;25,218;25,310
1173091;588_341AL_1.0;0,000;0,051;588__;1,021;1,072
1173092;486_942L_200.0;0,000;1,279;486_c;200,021;201,272
1173093;531_845L_1.5;0,000;0,302;531_d;1,524;1,824
1173094;531_839R_1.5;0,000;0,323;531_d;1,510;1,831
1173095;531_863R_1.5;0,000;0,037;531_d;1,518;1,554
1173096;564_219BV_100.6;0,016;0,143;536__;60,410;60,531
1173097;564_219BV_100.6;0,000;0,016;564_d;100,637;100,654
1173098;531_521AL_36.0;0,000;0,223;531_c;35,991;36,212
1173099;531_521AR_36.0;0,000;0,050;531_c;35,991;36,050
1173100;531_829R_1.3;0,000;0,084;531_d;1,331;1,407
1173101;617_1157AR_39.4;0,000;0,205;617_a;39,367;39,574
1173102;555_295BR_83.6;0,000;0,117;555__;83,609;83,481
1173103;527_41AR_16.6;0,000;0,064;527_c;16,551;16,616
1173104;823_18AR_5.0;0,000;0,026;823_a;5,065;5,090
1173362;519_51AR_46.4;0,000;0,064;519_a;46,356;46,421
1173363;519_51AL_46.4;0,000;0,064;519_a;46,356;46,421
1173364;519_53AL_46.4;0,000;0,064;519_a;46,356;46,421
1173365;589_3207L_4.9;0,291;1,091;535_a;5,200;6,000
1173366;080_3255R_6.0;0,000;0,353;080__;6,034;6,386
1173367;479_2007L_300.8;0,000;0,960;479_a;300,776;301,730
1173368;614_2115L_47.4;0,000;0,076;614_c;47,367;47,442
1173369;076_1683V_13.4;0,000;0,075;076__;13,372;13,447
1173370;076_1677V_12.4;0,000;0,954;076__;12,416;13,372
1173371;135_253V_21.5;0,000;5,992;135__;21,530;15,538
1173372;614_2211L_48.3;0,000;0,076;614_c;48,264;48,339
1173373;614_2209L_48.4;0,000;0,066;614_c;48,402;48,339
1173374;614_2209V_48.4;0,000;0,007;614_c;48,402;48,409
1173375;614_2207R_48.3;0,000;0,110;614_c;48,296;48,402
1173376;614_2203R_48.3;0,000;0,102;614_c;48,279;48,377
1173377;614_2201V_48.3;0,000;0,017;614_c;48,262;48,279
1173687;519_13AV_45.7;0,071;6,591;062__;45,600;39,121
1173688;519_13AV_45.7;0,000;0,071;519_a;45,671;45,600
1173689;606_35R_37.4;0,000;0,123;606_b;37,418;37,297
1173690;124_211R_3.9;0,000;0,553;124_a;3,869;4,422
1173691;828_XXXL_201.0;0,000;0,164;828_b;201,016;201,178
1173692;828_XXXR_201.0;0,000;0,161;828_b;201,016;201,178
1173693;927_937V_906.0;0,000;0,054;927__;906,049;906,101
1173694;609_283R_27.6;0,000;0,291;609__;27,554;27,261
1173695;609_217V_28.8;0,000;0,044;609__;28,754;28,798
1173696;514_952R_17.4;0,077;0,235;514_b;65,400;65,242
1173697;514_952R_17.4;0,000;0,077;514_a;17,350;17,413
1173698;516_907R_1.9;0,000;0,146;516_a;1,908;2,049
1173699;516_907L_1.9;0,000;0,387;516_a;1,908;2,285
1173700;531_2767V_35.8;1,442;1,490;547_c;37,200;37,249
1173701;531_2767V_35.8;0,000;1,442;531_c;35,756;37,200
1173702;531_2863L_37.1;0,000;0,058;531_c;37,143;37,200
