ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
26282494;542_1155BV_29.1;wl1155BV-w1171A/1167;S;0,000;0,005;2015-06-02;;
26282495;073_1215AL_21.9;w1215A-w1215B;S;0,047;0,059;2015-06-02;;
26282496;606_109V_1.0;spHH-wl135AV;S;13,844;13,930;2015-06-02;;
26282497;606_109V_1.0;wl109V-spHH;S;0,000;0,249;2015-06-02;;
26282498;586_235BV_81.0;wl235BV-wl239AV;S;0,000;0,004;2015-06-02;;
26282500;924_2321AR_34.5;w2321A-w2321B;S;0,028;0,104;2015-06-02;;
26282501;105_143BR_31.5;spGC-w485A;S;1,308;1,513;2015-06-02;;
26282502;105_143BR_31.5;w143B-spGC;S;0,038;0,126;2015-06-02;;
26282503;522_153L_57.4;sp7-w211;S;0,520;0,557;2015-06-02;;
26282504;522_153L_57.4;w153-sp7;S;0,027;0,063;2015-06-02;;
26282505;544_1083AL_0.1;w1083A-w1083B;S;0,048;0,058;2015-06-02;;
26282506;545_103R_22.5;sp6b-wl151AV;S;0,374;0,386;2015-06-02;;
26282507;545_103R_22.5;w103-sp6b;S;0,027;0,060;2015-06-02;;
26282509;098_3871L_28.9;w3871-sp813c;S;0,048;0,098;2015-06-02;;
26282510;115_77AL_12.3;w77A-w77B;S;0,027;0,046;2015-06-02;;
26282511;093_1007L_5.8;spBI-wl1015V;S;1,238;1,291;2015-06-02;;
26282512;093_1007L_5.8;spBJ-spBI;S;0,501;1,015;2015-06-02;;
26282513;093_1007L_5.8;w1007-spBJ;S;0,048;0,208;2015-06-02;;
26282514;008_1231L_20.5;w1231-sp1;S;0,029;0,056;2015-06-02;;
26281299;625_265AR_15.6;sp903-w291B;S;0,758;1,070;2015-06-02;;
26281300;625_265AR_15.6;w265A-sp903;S;0,029;0,243;2015-06-02;;
26281301;478_1577L_2.0;w1577-sp876;S;0,029;0,053;2015-06-02;;
26281302;093_72R_9.1;w72-w73B;S;0,029;0,078;2015-06-02;;
26280020;618_135R_50.9;sp66-w251;S;0,691;0,721;2015-06-02;;
26280021;618_135R_50.9;w135-sp66;S;0,029;0,065;2015-06-02;;
26280022;100_2021AL_2.9;w2021A-w2021B;S;0,048;0,058;2015-06-02;;
26280023;586_153AL_80.8;w153A/151B-w153B;S;0,015;0,018;2015-06-02;;
26280025;144_1983L_151.9;sp602-wl3251V;S;2,998;3,053;2015-06-02;;
26279802;107_191AL_19.9;w191A-w191B;S;0,048;0,052;2015-06-02;;
26279803;544_1055BV_23.2;wl1055BV-wl1059AV;S;0,000;0,012;2015-06-02;;
26279805;563_189L_57.4;w189-w191;S;0,048;0,303;2015-06-02;;
26280117;553_311AR_22.3;w311A-w315;S;0,034;0,077;2015-06-02;;
26280118;618_101AR_51.3;kK_101AR-105BV-w101B;S;0,104;0,155;2015-06-02;;
26280119;618_101AR_51.3;w101A-kK_101AR-105BV;S;0,029;0,086;2015-06-02;;
26280120;940_363L_43.1;w363-wl365V;S;0,027;0,041;2015-06-02;;
26280122;926_35V_1.8;sp103-wl43V;S;0,019;0,118;2015-06-02;;
26280124;115_25BV_5.9;wl25BV-wl31AV;S;0,000;0,128;2015-06-02;;
26280125;506_569AL_43.6;w569A/569B-w571B/571;S;0,016;0,025;2015-06-02;;
26280126;506_61L_43.4;sp41-w105B;S;0,637;0,675;2015-06-02;;
26280127;506_61L_43.4;w61-sp41;S;0,027;0,072;2015-06-02;;
26280128;823_21AL_5.7;w21A/21B-wl25V;S;0,015;0,030;2015-06-02;;
26280130;555_213BR_83.3;w215A/213B-w391;S;0,016;1,212;2015-06-02;;
26280132;609_85BR_27.8;w85B-w87A;S;0,028;0,044;2015-06-02;;
26280134;586_149BL_80.8;w149B-w151A;S;0,028;0,032;2015-06-02;;
26280136;534_1019V_45.0;wl1019V-wl1031AV;S;0,000;0,055;2015-06-02;;
26280155;508_919L_91.0;w919/920-w922;S;0,017;0,023;2015-06-02;;
26280156;485_4V_300.0;wl4V-wl6V;S;0,000;0,037;2015-06-02;;
26280157;031_235V_17.2;spLM-wl245V;S;6,558;6,928;2015-06-02;;
26280158;031_235V_17.2;wl235V-spLM;S;0,000;0,661;2015-06-02;;
26280159;135_223AR_14.6;w223A-w223B;S;0,027;0,032;2015-06-02;;
26280161;115_105BV_22.3;wl105BV-wl109V;S;0,000;0,041;2015-06-02;;
26280162;924_3573V_35.8;wl3573V-wl3583AV;S;0,000;0,009;2015-06-02;;
26280163;801_918V_101.9;sp1009-sp1008;S;0,471;0,501;2015-06-02;;
26280274;542_1239BV_29.8;wl1239BV-w1253A/1251;S;0,000;0,009;2015-06-02;;
26280275;139_313R_175.0;w313-wl315AV;S;0,048;0,059;2015-06-02;;
26280276;803_70L_106.2;w70-sp6925;S;0,029;0,143;2015-06-02;;
26280278;528_35AR_28.6;w35A-w35B;S;0,029;0,032;2015-06-02;;
26280279;545_91AR_22.3;sp2c-w109A/107B;S;0,279;0,311;2015-06-02;;
26280280;545_91AR_22.3;w91A/81B-sp2c;S;0,017;0,049;2015-06-02;;
26280281;504_911V_18.1;wl911V-w912;S;0,000;0,012;2015-06-02;;
26280742;924_3243BV_34.3;wl3243BV-sp159;S;0,000;0,055;2015-06-02;;
26280743;507_239AR_93.7;w239A-wl241V;S;0,048;0,167;2015-06-02;;
26280744;534_1035R_45.1;w1035-wl1037AV;S;0,048;0,056;2015-06-02;;
26280746;117_1865R_7.8;w1865-w1867;S;0,048;0,132;2015-06-02;;
26280747;924_3727V_36.7;wl3727V-w3729;S;0,000;0,012;2015-06-02;;
26280748;135_275AR_22.1;w275A-w275B;S;0,029;0,077;2015-06-02;;
26280749;133_1165AR_19.8;w1165A-w1167;S;0,032;0,088;2015-06-02;;
26280750;618_35BR_58.7;w39/35B-w37;S;0,016;0,020;2015-06-02;;
26280754;555_251BV_83.6;sp14-w321;S;0,503;0,631;2015-06-02;;
26280755;555_251BV_83.6;wl251BV-sp14;S;0,000;0,012;2015-06-02;;
26280756;133_1117AL_18.4;w1117A-w1117B;S;0,048;0,079;2015-06-02;;
26280060;531_855L_33.6;sp57-w1471B;S;0,337;0,368;2015-06-02;;
26280061;531_855L_33.6;sp91-sp57;S;0,041;0,045;2015-06-02;;
26280062;586_59BV_80.4;wl59BV-wl83AV;S;0,000;0,019;2015-06-02;;
26280063;132_293BV_40.2;wl293BV-wl295AV;S;0,000;0,107;2015-06-02;;
26280064;544_1065AR_23.3;w1065A-w1067B;S;0,048;0,200;2015-06-02;;
26280065;503_89AV_44.0;spOK-wl241V;S;8,309;8,509;2015-06-02;;
26280066;503_89AV_44.0;wl89AV-spOK;S;0,000;0,336;2015-06-02;;
26280067;623_361L_17.1;w361-w363;S;0,028;0,036;2015-06-02;;
26280068;200_215L_23.6;w215-sp162;S;0,028;0,061;2015-06-02;;
26280069;508_2153V_92.2;wl2153V-w2159;S;0,000;0,098;2015-06-02;;
26280070;653_21V_102.5;wl21V-w29;S;0,000;0,096;2015-06-02;;
26280071;550_51R_25.5;w51-w53A;S;0,048;0,067;2015-06-02;;
26280072;074_1293AR_35.9;w1293A-w1293B;S;0,039;0,044;2015-06-02;;
26280073;512_4483V_89.4;wl4483V-w4485;S;0,000;0,075;2015-06-02;;
26280074;049_31R_30.9;w31-wl34V;S;0,038;0,138;2015-06-02;;
26280076;054_1343AL_52.9;sp402-w1377B;S;1,241;1,656;2015-06-02;;
26280077;054_1343AL_52.9;w1343A-sp402;S;0,048;0,457;2015-06-02;;
26280078;514_51AL_65.3;w51A/49B-w51B;S;0,016;0,019;2015-06-02;;
26280079;606_105BV_1.0;wl105BV-w111;S;0,000;0,001;2015-06-02;;
26280080;603_141AV_3.3;wl141AV-sp16;S;0,000;0,190;2015-06-02;;
26279858;036_221BV_84.6;spAK-wl2001V;S;5,272;5,400;2015-06-02;;
26279859;036_221BV_84.6;wl221BV-spAK;S;0,000;0,393;2015-06-02;;
26279860;506_103BR_44.1;w121A/103B-w105A;S;0,016;0,119;2015-06-02;;
26279861;118_13L_84.5;sp842-w25;S;0,875;0,935;2015-06-02;;
26279862;118_13L_84.5;w13-sp842;S;0,048;0,142;2015-06-02;;
26279864;517_89BR_69.5;w93A/89B-sp56;S;0,017;0,048;2015-06-02;;
26281059;603_149AL_3.3;sp202-w3217B;S;0,384;0,449;2015-06-02;;
26281060;603_149AL_3.3;w149A/145B-sp202;S;0,017;0,112;2015-06-02;;
26281061;502_281AR_101.2;w281A-w281B;S;0,048;0,050;2015-06-02;;
26281062;550_143BL_26.3;w143B-w145A;S;0,027;0,036;2015-06-02;;
26281063;021_11AV_86.5;spAS-wl57BV;S;18,007;18,111;2015-06-02;;
26281064;021_11AV_86.5;wl11AV-spAS;S;0,000;0,056;2015-06-02;;
26281065;080_3299V_8.2;spUN3-w3407;S;1,459;1,624;2015-06-02;;
26281066;080_3299V_8.2;wl3299V-spUN3;S;0,000;0,117;2015-06-02;;
26281067;531_179BV_35.4;wl179BV-wl185AV;S;0,000;0,002;2015-06-02;;
26281068;527_911R_17.5;w911-wl920V;S;0,027;0,036;2015-06-02;;
26281069;950_79R_41.0;sp703-w1015;S;0,785;0,854;2015-06-02;;
26281070;950_79R_41.0;w81A/79-sp703;S;0,016;0,055;2015-06-02;;
26281071;544_1057AL_23.2;w1057A-w1059B;S;0,048;0,085;2015-06-02;;
26281072;924_972R_34.5;w972-wl974V;S;0,029;0,043;2015-06-02;;
26281075;550_47L_25.3;w47/43B-wl59V;S;0,017;0,029;2015-06-02;;
26281519;617_1155AR_39.3;w1155A-w1155B;S;0,047;0,147;2015-06-02;;
26281520;026_231AR_25.9;w231A-w233A/231B;S;0,027;0,031;2015-06-02;;
26281521;614_2109R_47.3;w2109-wl2119V;S;0,029;0,089;2015-06-02;;
26281522;544_1141AR_2.2;w1141A-sj1141AR;S;0,048;0,103;2015-06-02;;
26281523;128_5BV_12.3;wl5BV-w7B;S;0,000;0,012;2015-06-02;;
26281524;609_123AL_27.3;w123A-w127;S;0,031;0,034;2015-06-02;;
26281525;618_193BV_50.6;sp63-w255;S;0,500;0,580;2015-06-02;;
26281526;618_193BV_50.6;wl193BV-sp62;S;0,000;0,006;2015-06-02;;
26281527;087_1AL_21.0;w1A-wl7V;S;0,033;0,117;2015-06-02;;
26282685;513_47AR_24.6;w47A-spGU;S;0,048;0,195;2015-06-02;;
26282686;478_1161V_0.8;wl1161V-w1163/1165;S;0,000;0,012;2015-06-02;;
26282688;518_105BV_63.3;wl105BV-wl107AV;S;0,000;0,057;2015-06-02;;
26282689;588_814V_2.0;wl814V-w867A/874;S;0,000;0,301;2015-06-02;;
26280249;152_4025L_6.8;spKB4-wl4061V;S;8,075;8,226;2015-06-02;;
26280250;152_4025L_6.8;spKB3-spKB4;S;4,792;6,326;2015-06-02;;
26280251;152_4025L_6.8;spKB2-spKB3;S;3,113;3,143;2015-06-02;;
26280252;152_4025L_6.8;w4025-spKB1;S;0,053;0,709;2015-06-02;;
26280253;950_15R_6.4;sp328-w645;S;0,566;0,608;2015-06-02;;
26280254;950_15R_6.4;w15-sp328;S;0,029;0,075;2015-06-02;;
26280625;614_23V_47.4;sp825-w2139;S;0,088;0,131;2015-06-02;;
26280626;534_1049BL_45.6;w1049B-w1051A;S;0,029;0,035;2015-06-02;;
26280627;617_1191V_40.0;wl1191V-wl1195AV;S;0,000;0,025;2015-06-02;;
26280628;468_60L_101.2;w60-ti60L;S;0,026;0,062;2015-06-02;;
26280629;099_1025AL_6.2;spKR-wl1061AV;S;2,141;2,157;2015-06-02;;
26280630;099_1025AL_6.2;spKS-spKR;S;0,858;1,670;2015-06-02;;
26280631;099_1025AL_6.2;w1025A-spKS;S;0,047;0,313;2015-06-02;;
26280632;135_2033V_40.5;wl2033V-sp2023;S;0,000;0,023;2015-06-02;;
26280633;127_349AR_27.8;w349A-w351B;S;0,027;0,114;2015-06-02;;
26280635;585_1185L_8.3;sp651-w1203;S;0,566;1,439;2015-06-02;;
26280636;585_1185L_8.3;w1185-sp651;S;0,099;0,225;2015-06-02;;
26280637;553_919L_21.6;w919-wl921V;S;0,027;0,042;2015-06-02;;
26280638;531_1199BV_34.3;wl1199BV-w1229;S;0,000;0,216;2015-06-02;;
26280639;054_1301AR_46.9;w1301A-w1301B;S;0,048;0,059;2015-06-02;;
26279607;506_169R_44.3;w169/165B-sp11;S;0,017;0,044;2015-06-02;;
26280757;433_58L_4.8;w58-wl59V;S;0,029;0,034;2015-06-02;;
26280758;550_101AL_25.9;w101A/97B-w101B;S;0,017;0,023;2015-06-02;;
26280759;510_401R_9.7;w401-w403;S;0,028;0,031;2015-06-02;;
26280760;009_143AL_154.0;w143A-w145B;S;0,029;0,127;2015-06-02;;
26280761;586_235AL_81.0;w235A-w235B;S;0,028;0,033;2015-06-02;;
26280762;502_247L_100.3;sp211a-w263B;S;0,358;0,394;2015-06-02;;
26280763;502_247L_100.3;w247-sp211a;S;0,029;0,061;2015-06-02;;
26280764;049_9AV_25.8;spUA-w15B;S;7,601;7,798;2015-06-02;;
26278801;127_542L_49.8;517;S;0,027;0,221;2015-06-02;;
26278802;917_973R_78.5;29;S;0,028;0,411;2015-06-02;;
26278803;817_90L_203.0;w90-sp;S;0,029;0,397;2015-06-02;;
26278804;609_123BV_27.2;FF;S;0,012;0,426;2015-06-02;;
26278805;514_15BV_18.0;159;S;0,088;0,217;2015-06-02;;
26278806;501_959V_81.4;39;S;0,001;0,165;2015-06-02;;
26278807;608_907L_88.2;8;S;0,029;0,169;2015-06-02;;
26278808;478_1033R_0.4;EE;S;0,124;0,267;2015-06-02;;
26278811;927_13V_904.4;C15;S;0,016;0,551;2015-06-02;;
26278812;506_657R_44.4;17;S;0,025;0,136;2015-06-02;;
26279865;624_147BV_31.8;wl147BV-wl157V;S;0,000;0,072;2015-06-02;;
26280172;091_110L_6.0;sp352-w113;S;0,331;0,364;2015-06-02;;
26280173;091_110L_6.0;w110-sp352;S;0,032;0,067;2015-06-02;;
26280174;470_50V_202.1;wl50V-w99;S;0,000;0,077;2015-06-02;;
26280176;586_231AR_81.0;w231A-w231B;S;0,028;0,035;2015-06-02;;
26280177;950_405R_26.9;w407A/405-w1103;S;0,016;0,223;2015-06-02;;
26280178;163_1027AR_43.9;w1027A/1027B-w1029A/;S;0,015;0,024;2015-06-02;;
26280179;614_2105L_47.3;w2105-w2113;S;0,039;0,089;2015-06-02;;
26280186;510_417L_10.3;w417-w419;S;0,048;0,063;2015-06-02;;
26280187;553_319V_22.5;wl319V-wl323AV;S;0,000;0,024;2015-06-02;;
26280188;564_1361L_23.7;w1361-sp28;S;0,029;0,056;2015-06-02;;
26280189;513_137AR_26.1;w137A-w139;S;0,048;0,051;2015-06-02;;
26280295;666_405L_27.2;sp92-sp94;S;1,502;2,120;2015-06-02;;
26280296;666_405L_27.2;w405-sp92;S;0,048;0,663;2015-06-02;;
26280297;560_1219AR_24.9;w1219A/1219A-w1219B/;S;0,034;0,046;2015-06-02;;
26280298;586_365AR_81.1;kK_365AR-367AL-w365B;S;0,054;0,066;2015-06-02;;
26280299;586_365AR_81.1;w365A/361B-kK_365AR-;S;0,016;0,035;2015-06-02;;
26280300;950_217R_7.7;w217-wl219V;S;0,029;0,056;2015-06-02;;
26280302;115_125AL_22.5;sp461-wl151AV;S;0,619;0,985;2015-06-02;;
26280303;115_125AL_22.5;w125A-sp461;S;0,028;0,085;2015-06-02;;
26280304;073_1101AV_0.7;wl1101AV-sj1101AV;S;0,000;0,042;2015-06-02;;
26280305;626_45BL_33.0;w45B-w47A;S;0,027;0,032;2015-06-02;;
26280306;603_85L_2.5;w85-sp4;S;0,029;0,063;2015-06-02;;
26280307;553_197L_20.8;w197-w219A/217B;S;0,029;0,440;2015-06-02;;
26280308;522_207BL_58.1;w207B-w217A/215B;S;0,029;0,035;2015-06-02;;
26280309;654_409AL_49.7;spPF-wl441AV;S;17,445;17,553;2015-06-02;;
26282690;531_865R_33.5;sp59-w1469;S;0,322;0,354;2015-06-02;;
26282691;531_865R_33.5;sp93-sp59;S;0,176;0,182;2015-06-02;;
26282692;104_163BL_56.5;spKF-wl1121BV;S;9,928;9,954;2015-06-02;;
26282693;104_163BL_56.5;w163B-spKF;S;0,048;0,586;2015-06-02;;
26282695;486_919V_76.3;wl919V-wl926V;S;0,000;0,008;2015-06-02;;
26282696;519_51BV_46.4;sp304b-w77B;S;0,307;0,440;2015-06-02;;
26282697;519_51BV_46.4;wl51BV-sp304b;S;0,000;0,013;2015-06-02;;
26282698;553_277BV_21.9;sp102b-w321;S;0,519;0,581;2015-06-02;;
26282699;553_277BV_21.9;wl277BV-sp102b;S;0,000;0,021;2015-06-02;;
26282700;550_935R_25.7;w935-w936;S;0,027;0,037;2015-06-02;;
26282701;950_293L_15.4;sp579-w303B;S;0,789;0,890;2015-06-02;;
26281168;586_275AR_81.2;w275A/273-w275B;S;0,016;0,033;2015-06-02;;
26281169;531_199AL_35.4;w199A/197B-w199B;S;0,017;0,018;2015-06-02;;
26281170;586_2519AR_80.2;w2519A/2507B-w2519B;S;0,017;0,049;2015-06-02;;
26281171;479_13V_502.5;wl13V-w14;S;0,000;0,006;2015-06-02;;
26281172;527_99AR_17.2;w99A/95-w113A/111;S;0,017;0,063;2015-06-02;;
26281173;163_953AL_43.9;sp203b-wl957AV;S;0,270;0,277;2015-06-02;;
26281174;163_953AL_43.9;w953A-sp203b;S;0,029;0,055;2015-06-02;;
26281175;586_337BV_81.5;sp70-wl341AV;S;0,256;0,312;2015-06-02;;
26281176;586_337BV_81.5;wl337BV-sp70;S;0,000;0,097;2015-06-02;;
26281178;586_1R_79.9;sp21-w7B;S;0,256;0,313;2015-06-02;;
26281179;586_1R_79.9;w1-sp21;S;0,038;0,105;2015-06-02;;
26281303;517_11BR_68.7;spGJ-w23;S;2,559;2,910;2015-06-02;;
26281304;517_11BR_68.7;w11B-spGJ;S;0,029;0,114;2015-06-02;;
26281305;531_137AL_35.1;w137A-w139B;S;0,030;0,039;2015-06-02;;
26281306;624_227AR_32.8;w227A-w227B;S;0,029;0,049;2015-06-02;;
26281307;531_861L_33.6;w861-w865/863;S;0,029;0,058;2015-06-02;;
26281308;924_3333R_34.3;w3333-wl3335V;S;0,029;0,038;2015-06-02;;
26279609;586_367BV_81.2;wl367BV-w371;S;0,000;0,011;2015-06-02;;
26279610;542_1173AL_29.1;sp3b-wl1193AV;S;0,272;0,277;2015-06-02;;
26279611;542_1173AL_29.1;w1173A-sp3b;S;0,039;0,110;2015-06-02;;
26279612;624_215AV_32.7;wl215AV-w257A;S;0,000;0,008;2015-06-02;;
26279613;210_45L_33.8;w45-sp882;S;0,039;0,115;2015-06-02;;
26279614;557_70V_27.4;wl70V-w71;S;0,000;0,558;2015-06-02;;
26279615;618_71R_51.3;w71-w73B/75;S;0,029;0,039;2015-06-02;;
26279616;079_169BV_14.3;wl169BV-wl171AV;S;0,000;0,033;2015-06-02;;
26279617;527_77AL_17.1;w77A-w83;S;0,029;0,038;2015-06-02;;
26279619;950_35L_6.2;sp305-w91;S;0,633;0,672;2015-06-02;;
26279620;950_35L_6.2;w35-sp305;S;0,029;0,065;2015-06-02;;
26279621;083_253AR_7.5;w253A-wl255V;S;0,029;0,033;2015-06-02;;
26279623;624_193V_32.4;wl193V-w201;S;0,000;0,025;2015-06-02;;
26279624;664_1001V_43.0;wl1001V-w1013A/1013B;S;0,000;0,378;2015-06-02;;
26279625;606_59R_0.2;sp209-w93;S;0,488;0,527;2015-06-02;;
26279626;606_59R_0.2;w59-sp209;S;0,029;0,067;2015-06-02;;
26279627;606_922R_0.7;sp-sj922R;S;0,063;0,076;2015-06-02;;
26279628;534_1087AR_45.9;w1087A/1081B-w1087B;S;0,016;0,025;2015-06-02;;
26279629;085_213AR_19.7;w213A-w213B;S;0,028;0,042;2015-06-02;;
26279631;926_2058R_0.9;w2058-w2080;S;0,026;0,189;2015-06-02;;
26279907;112_463V_66.9;wl463V-wl465AV;S;0,000;0,118;2015-06-02;;
26279909;479_1647R_300.6;w1647-w2001;S;0,029;0,067;2015-06-02;;
26280468;586_903R_80.0;w903-wl905V;S;0,029;0,053;2015-06-02;;
26280469;550_972R_25.6;w972-wl974V;S;0,029;0,039;2015-06-02;;
26280470;520_1002R_0.9;w1002-wl1004V;S;0,029;0,040;2015-06-02;;
26280471;076_1641L_12.0;w1641-w1643;S;0,039;0,105;2015-06-02;;
26280473;502_277V_101.1;wl277V-wl279V;S;0,000;0,106;2015-06-02;;
26279007;565_63V_101.8;CX;S;0,000;1,808;2015-06-02;;
26279008;913_315R_69.6;310a;S;0,111;0,414;2015-06-02;;
26280052;098_3803L_27.3;sp811-w3863;S;1,442;1,707;2015-06-02;;
26280500;544_1131AR_1.4;w1131A-w1131B;S;0,027;0,040;2015-06-02;;
26280501;504_69BV_18.4;sp202-w89;S;0,257;0,329;2015-06-02;;
26280502;504_69BV_18.4;wl69BV-sp202;S;0,000;0,009;2015-06-02;;
26280503;042_759AR_21.1;w759A-w759B;S;0,029;0,048;2015-06-02;;
26280504;606_924V_0.7;wl924V-w925;S;0,000;0,017;2015-06-02;;
26280505;553_199V_20.9;wl199V-wl201V;S;0,000;0,110;2015-06-02;;
26280506;924_3337L_34.3;w3337-wl3341V;S;0,029;0,032;2015-06-02;;
26280507;619_1261BV_34.8;sp201-w1273B;S;0,583;0,710;2015-06-02;;
26280508;619_1261BV_34.8;wl1261BV-sp201;S;0,000;0,293;2015-06-02;;
26280509;201_924R_37.7;w924-w925A/925B;S;0,027;0,035;2015-06-02;;
26280510;606_69L_0.2;w69-w73B;S;0,048;0,138;2015-06-02;;
26280511;132_451BV_49.1;wl451BV-wl453AV;S;0,000;0,011;2015-06-02;;
26280512;550_61L_25.4;w61-wl65V;S;0,029;0,037;2015-06-02;;
26280513;534_1001BL_44.6;sp243-sp241;S;19,169;19,190;2015-06-02;;
26280514;534_1001BL_44.6;spNG-sp252;S;16,999;17,759;2015-06-02;;
26280515;534_1001BL_44.6;w1001B-spNG;S;0,047;0,414;2015-06-02;;
26280516;603_73R_2.5;w73-w89/87B;S;0,029;0,130;2015-06-02;;
26280517;534_1053AL_45.5;w1053A-w1055B;S;0,027;0,036;2015-06-02;;
26280310;654_409AL_49.7;sp330-spPF;S;0,581;0,935;2015-06-02;;
26280534;531_1343AL_34.6;w1343A-w1339A/1345B;S;0,029;0,040;2015-06-02;;
26280535;504_63AL_18.3;w63A/55B-w65B;S;0,016;0,024;2015-06-02;;
26280536;950_19L_6.5;sp330-w646;S;0,538;0,585;2015-06-02;;
26280537;950_19L_6.5;w19-sp330;S;0,028;0,069;2015-06-02;;
26280538;555_201R_83.3;w201-sp18m;S;0,033;0,063;2015-06-02;;
26280539;530_113AR_12.3;w113A-w115B;S;0,038;0,189;2015-06-02;;
26280540;127_540V_49.7;wl540V-w541;S;0,000;0,008;2015-06-02;;
26280541;620_909R_42.5;w908/909-sj909R;S;0,016;0,082;2015-06-02;;
26280542;531_1395AR_34.8;w1395A/1389B-w1395B;S;0,016;0,029;2015-06-02;;
26280543;073_1105AL_1.0;w1105A-w1105B;S;0,027;0,036;2015-06-02;;
26280544;506_127AR_44.0;w127A-w127B;S;0,029;0,032;2015-06-02;;
26279147;664_143AL_43.1;w143A/141B-w255/143B;S;0,016;0,025;2015-06-02;;
26279148;506_631V_44.1;wl631V-w633;S;0,000;0,008;2015-06-02;;
26279149;822_29R_300.6;w29-ti29R;S;0,029;0,060;2015-06-02;;
26279150;560_43BL_24.9;w43B-w45A;S;0,029;0,035;2015-06-02;;
26279151;506_135BV_44.1;wl135BV-w143;S;0,000;0,006;2015-06-02;;
26279152;524_263AR_70.3;w263A-w263B;S;0,028;0,037;2015-06-02;;
26279153;059_241AL_80.7;sp352-w267B;S;0,832;0,958;2015-06-02;;
26279154;059_241AL_80.7;w241A-sp352;S;0,029;0,160;2015-06-02;;
26279155;515_303AR_50.9;w303A-w303B;S;0,048;0,050;2015-06-02;;
26279156;531_829V_33.6;sp56-wl1191AV;S;0,219;0,231;2015-06-02;;
26279157;525_487AR_79.1;w487A-w487B;S;0,048;0,085;2015-06-02;;
26279158;555_173BV_83.3;wl173BV-w215B;S;0,000;0,017;2015-06-02;;
26279159;486_20L_0.4;w20-wl35V;S;0,029;0,037;2015-06-02;;
26279160;938_4627R_3.5;w4627/4625-w4631/462;S;0,017;0,024;2015-06-02;;
26279161;531_1363AR_34.6;w1363A/1357B-ti1363A;S;0,017;0,019;2015-06-02;;
26279162;900_682V_201.4;wl682V-sj682V;S;0,000;0,064;2015-06-02;;
26279163;127_479BV_73.8;wl479BV-w483;S;0,000;0,022;2015-06-02;;
26281309;560_1215BV_24.7;wl1215BV-w1271B;S;0,000;0,060;2015-06-02;;
26281310;624_261AL_32.5;w261A-w261B;S;0,039;0,050;2015-06-02;;
26281311;123_21R_9.7;spAI-wl1131BV;S;8,267;8,279;2015-06-02;;
26281312;054_1351BV_53.4;wl1351BV-wl1367AV;S;0,000;0,210;2015-06-02;;
26281313;046_201AR_34.6;sp701-w227B;S;1,228;1,459;2015-06-02;;
26281314;046_201AR_34.6;w201A-sp701;S;0,029;0,308;2015-06-02;;
26281315;032_32R_16.5;w32-w9010A/9010B;S;0,027;0,351;2015-06-02;;
26281316;625_269L_15.5;w267B/269-wl275V;S;0,017;0,033;2015-06-02;;
26281317;542_1175R_29.1;w1175-w1183A/1177B;S;0,029;0,080;2015-06-02;;
26281318;526_429AR_3.4;w429A-w433A/429B;S;0,039;0,049;2015-06-02;;
26281320;552_229BV_82.6;spCC-wl297AV;S;4,309;4,578;2015-06-02;;
26281321;552_229BV_82.6;wl229BV-spCC;S;0,000;0,073;2015-06-02;;
26281322;531_1661R_33.9;w1661-wl1663V;S;0,022;0,041;2015-06-02;;
26281323;618_109AR_51.3;sp18b-w187B/195A;S;0,394;0,432;2015-06-02;;
26281324;618_109AR_51.3;w109A-sp18b;S;0,032;0,084;2015-06-02;;
26281325;054_1007AR_57.5;w1007A-wl1011AV;S;0,048;0,128;2015-06-02;;
26281327;007_151R_4.3;sp121-w157;S;0,570;0,609;2015-06-02;;
26281742;618_261AR_1.8;w261A-w261B;S;0,029;0,033;2015-06-02;;
26281743;468_506R_201.2;w506-w507;S;0,029;0,446;2015-06-02;;
26281744;602_215L_77.1;w215-w217B;S;0,047;0,054;2015-06-02;;
26281745;950_XXXR_7.5;wXXX-tiXXXR;S;0,029;0,093;2015-06-02;;
26281746;531_1221BV_34.5;wl1221BV-w1223B;S;0,000;0,013;2015-06-02;;
26287939;563_185AR_57.3;w185A-w187B;S;0,029;0,132;2015-06-02;;
26287940;545_89L_22.4;w89-wl99V;S;0,027;0,092;2015-06-02;;
26286528;924_01-26V_35.5;wl01-26V-wl1751V;S;0,000;0,065;2015-06-02;;
26286529;520_53R_0.1;sp11-w127A/125;S;0,514;0,544;2015-06-02;;
26286530;520_53R_0.1;w53-sp11;S;0,029;0,059;2015-06-02;;
26280476;938_4603R_2.6;sp731-wl4621V;S;0,871;0,904;2015-06-02;;
26280477;938_4603R_2.6;w4603-sp731;S;0,028;0,067;2015-06-02;;
26280478;623_339L_17.7;sp602-w365;S;0,573;0,676;2015-06-02;;
26280479;623_339L_17.7;w339-sp602;S;0,028;0,332;2015-06-02;;
26280480;605_1AR_33.4;w1A-w1B;S;0,029;0,036;2015-06-02;;
26280481;075_143AR_57.1;w143A-w143B;S;0,047;0,060;2015-06-02;;
26280482;128_9AR_12.1;w9A-w29B;S;0,048;0,553;2015-06-02;;
26280483;586_277BV_81.3;wl277BV-w287A/285B;S;0,000;0,001;2015-06-02;;
