ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1415409;539_53AV_79.1;0,111;0,632;115_a;0,684;1,204;MEE
1415410;132_962BL_48.9;0,000;0,155;132__;48,881;49,031;MEE
1415411;550_41AV_25.3;0,000;0,668;550__;25,267;24,600;TEGEN
1415412;625_263AR_15.7;0,000;1,097;625_b;15,723;14,638;TEGEN
1415635;133_1011R_8.5;0,000;0,005;558_a;58,500;58,505;MEE
1415636;002_405R_75.4;0,000;1,370;002__;75,447;76,818;MEE
1415637;531_2425L_1.8;0,805;1,344;531_c;33,997;34,508;MEE
1415638;531_2425L_1.8;0,000;0,805;531_d;1,792;1,000;TEGEN
1415639;523_5001AR_177.4;0,000;0,119;523_b;177,426;177,545;MEE
1415640;523_5053AL_177.6;0,000;0,115;523_b;177,557;177,675;MEE
1415641;549_283R_70.9;0,000;0,198;549_b;70,898;71,094;MEE
1415642;071_5AV_19.9;0,000;1,723;071__;19,917;18,195;TEGEN
1415643;071_5AV_19.9;1,723;3,017;784__;18,195;16,900;TEGEN
1415644;211_105BV_15.0;0,000;0,235;211__;14,970;15,205;MEE
1415645;801_922R_9.1;0,000;0,004;801_a;9,065;9,068;MEE
1415646;801_922R_9.1;0,004;0,204;801_p;900,002;900,201;MEE
1415647;085_28AR_36.2;0,000;5,003;085__;36,201;41,200;MEE
1415854;531_885V_1.5;0,000;0,030;531_d;1,476;1,509;MEE
1415855;144_1501R_151.8;0,000;0,110;144_a;151,833;151,723;TEGEN
1415856;531_2675V_34.9;0,000;0,496;531_c;34,927;35,423;MEE
1415857;531_2663L_34.7;0,000;0,263;531_c;34,665;34,927;MEE
1415858;620_901L_42.0;0,000;0,117;620__;41,992;41,875;TEGEN
1415859;620_901R_42.0;0,000;0,096;620__;41,992;41,896;TEGEN
1415860;008_1215R_9.5;0,000;0,756;008__;9,501;10,257;MEE
1415861;654_397R_48.8;0,000;0,886;654__;48,758;49,641;MEE
1415862;531_845L_1.5;0,000;0,302;531_d;1,524;1,824;MEE
1415863;531_839R_1.5;0,000;0,323;531_d;1,510;1,831;MEE
1415864;542_501V_29.7;0,000;0,111;542_a;29,656;29,765;MEE
1415865;437_966L_0.9;0,000;0,010;437_a;0,874;0,865;TEGEN
1415866;437_966L_0.9;0,307;0,639;858__;100,300;100,629;MEE
1415867;437_966L_0.9;0,010;0,307;437_b;100,000;100,300;MEE
1415868;531_843R_1.5;0,000;0,048;531_d;1,472;1,524;MEE
1415869;803_81V_103.5;0,000;0,251;803_h;103,541;103,798;MEE
1415870;531_839L_1.5;0,000;0,322;531_d;1,510;1,829;MEE
1415871;531_837R_1.4;0,000;0,063;531_d;1,443;1,510;MEE
1415872;531_871R_1.6;0,000;0,220;531_d;1,614;1,831;MEE
1415873;531_883L_1.4;0,000;0,150;531_d;1,405;1,556;MEE
1415874;039_5103R_107.6;0,000;0,252;039__;107,597;107,850;MEE
1415875;618_43AL_58.7;0,000;0,160;618_c;58,738;58,900;MEE
1416097;047_9L_41.1;0,000;0,706;047__;41,158;41,867;MEE
1416098;617_1251BV_42.5;0,148;0,676;054_a;42,600;43,127;MEE
1416099;617_1251BV_42.5;0,000;0,148;617_a;42,452;42,600;MEE
1416100;093_1005L_6.2;0,000;1,572;093__;6,168;4,600;TEGEN
1416101;093_1005L_6.2;1,572;2,535;546_b;4,600;3,634;TEGEN
1416102;127_503V_73.8;0,000;0,530;127_a;73,786;73,257;TEGEN
1416103;127_485AL_73.9;0,000;0,039;127_a;73,896;73,935;MEE
1416104;519_95AR_47.2;0,000;0,179;519_a;47,181;47,360;MEE
1416105;117_5AR_17.6;6,642;7,030;513_a;24,200;24,588;MEE
1416361;076_1631BR_11.8;0,000;0,240;076__;11,819;11,588;TEGEN
1416362;504_934L_17.9;0,000;0,299;504_b;17,903;17,611;TEGEN
1416363;605_3BL_33.5;0,308;6,896;024__;33,200;26,612;TEGEN
1416364;605_3BL_33.5;0,000;0,308;605__;33,509;33,200;TEGEN
1416365;129_50V_30.7;0,000;0,166;129__;30,734;30,896;MEE
1416366;607_71L_43.7;0,000;0,337;607_b;43,745;43,409;TEGEN
1416367;012_313AR_19.4;0,000;0,798;012__;19,377;20,175;MEE
1416368;609_129AL_26.8;0,000;0,222;609__;26,784;26,563;TEGEN
1416369;609_135AR_26.6;0,000;0,102;609__;26,552;26,450;TEGEN
1416370;609_133L_26.6;0,000;0,102;609__;26,552;26,450;TEGEN
1416371;609_129BV_26.7;0,000;0,017;609__;26,682;26,665;TEGEN
1416372;609_131AR_26.7;0,000;0,112;609__;26,665;26,552;TEGEN
1416373;609_79AL_27.9;0,000;0,052;609__;27,937;27,885;TEGEN
1416374;609_79BpV_27.9;0,000;0,032;609__;27,870;27,901;MEE
1416375;127_361L_37.5;0,000;0,901;127_a;37,523;38,423;MEE
1416376;519_13AR_45.7;0,000;0,183;519_a;45,671;45,854;MEE
1416377;519_13BV_45.9;0,000;0,131;519_a;45,854;45,985;MEE
1416930;518_191R_64.6;0,000;0,163;518__;64,638;64,799;MEE
1416931;524_269V_70.6;0,000;0,705;524_b;70,641;71,346;MEE
1416932;527_43BV_16.6;0,000;0,076;527_c;16,616;16,693;MEE
1416933;504_63AL_18.3;0,000;0,052;504_b;18,269;18,320;MEE
1416934;504_65AL_18.3;0,000;0,052;504_b;18,269;18,320;MEE
1416935;617_1115AR_38.9;0,000;0,682;617_a;38,891;39,574;MEE
1416936;586_61BpV_80.4;0,000;0,032;586__;80,370;80,338;TEGEN
1416937;586_61BR_80.4;0,000;0,052;586__;80,354;80,301;TEGEN
1416938;586_151AL_80.8;0,000;0,048;586__;80,778;80,827;MEE
1416939;133_1047BV_13.5;0,000;0,317;133_a;13,452;13,769;MEE
1416940;555_367qV_84.3;0,000;0,042;555__;84,330;84,290;TEGEN
1416941;555_349L_84.3;0,000;0,027;555__;84,286;84,259;TEGEN
1416942;128_29BV_12.7;0,000;0,024;128__;12,709;12,731;MEE
1416943;128_31L_12.7;0,000;0,103;128__;12,731;12,827;MEE
1416944;128_31R_12.7;0,000;0,122;128__;12,731;12,846;MEE
1416945;474_3V_200.3;0,216;1,232;950_a;33,895;32,874;TEGEN
1416946;900_581R_200.9;0,000;0,437;900__;200,881;201,302;MEE
1416947;900_578L_200.8;0,000;0,531;900__;200,765;201,288;MEE
1416948;527_55BV_16.9;0,000;0,206;527_c;16,905;17,108;MEE
1416949;534_1011BpV_44.7;0,000;0,031;534_b;44,737;44,705;TEGEN
1416950;534_1033R_45.1;0,000;0,527;534_b;45,052;45,578;MEE
1416994;550_143AR_26.2;0,000;0,063;550__;26,205;26,265;MEE
1416995;135_257AL_21.6;0,000;0,068;135__;21,619;21,688;MEE
1416996;135_259AL_21.6;0,000;0,068;135__;21,619;21,688;MEE
1416997;135_259BV_21.7;0,000;0,330;135__;21,688;22,017;MEE
1416998;506_609R_43.5;0,000;0,426;506_b;43,533;43,907;MEE
1416999;506_614V_43.9;0,000;0,027;506_b;43,907;43,933;MEE
1417000;544_1115AR_1.1;0,000;0,117;544_a;1,128;1,245;MEE
1417001;544_1115BV_1.2;0,000;0,022;544_a;1,245;1,267;MEE
1417002;586_369L_81.1;0,000;0,041;586__;81,141;81,181;MEE
1417003;586_367BV_81.2;0,000;0,043;586__;81,211;81,256;MEE
1417004;586_367AL_81.1;0,000;0,097;586__;81,115;81,211;MEE
1417005;586_273R_81.2;0,000;0,018;586__;81,225;81,207;TEGEN
1417006;586_365AR_81.1;0,000;0,095;586__;81,115;81,207;MEE
1417007;586_273pV_81.2;0,000;0,031;586__;81,241;81,209;TEGEN
1417008;510_405L_9.8;0,000;0,480;510_b;9,784;10,264;MEE
1417009;506_37AR_43.2;0,000;0,054;506_b;43,165;43,219;MEE
1417010;543_933R_45.7;0,000;0,160;543_c;45,721;45,585;TEGEN
1417011;586_7AR_80.2;0,000;0,134;586__;80,168;80,302;MEE
1417012;586_61AL_80.3;0,000;0,052;586__;80,302;80,354;MEE
1417013;127_351AL_27.9;0,000;9,576;127_a;27,886;37,447;MEE
1417014;054_1013AR_57.6;0,000;0,106;054_a;57,625;57,731;MEE
1417015;127_461BpV_73.2;0,000;0,031;127_a;73,156;73,124;TEGEN
1417027;085_215AL_19.8;0,000;12,004;085__;19,834;31,827;MEE
1417028;534_1061L_45.3;0,000;0,215;534_b;45,280;45,066;TEGEN
1417029;540_165BV_81.8;0,000;0,018;540_d;81,775;81,793;MEE
1417030;503_187BV_41.1;0,000;0,151;503_c;41,068;40,915;TEGEN
1417031;503_133AL_43.0;0,000;0,637;503_c;42,979;42,348;TEGEN
1417032;543_137BqV_44.9;0,000;0,032;543_c;44,858;44,827;TEGEN
1417033;524_257AL_70.4;0,000;0,119;524_b;70,444;70,563;MEE
1417034;524_257BV_70.6;0,000;0,013;524_b;70,563;70,576;MEE
1417035;524_267AL_70.5;0,000;0,136;524_b;70,505;70,641;MEE
1417036;555_203V_83.3;0,000;0,032;555__;83,277;83,308;MEE
1417037;555_173AL_83.2;0,000;0,094;555__;83,217;83,308;MEE
1417038;555_205V_83.3;0,000;0,066;555__;83,308;83,377;MEE
1417039;527_65R_16.9;0,000;0,046;527_c;16,928;16,973;MEE
1417040;527_57AR_16.9;0,000;0,064;527_c;16,854;16,905;MEE
1417041;527_55BR_16.9;0,000;0,064;527_c;16,905;16,854;TEGEN
1417042;035_143BV_52.9;0,000;0,013;035__;52,934;52,946;MEE
1417043;519_47L_46.4;0,000;0,425;519_a;46,353;46,784;MEE
1417044;519_73V_46.8;0,000;0,109;519_a;46,784;46,897;MEE
1417045;519_87BV_47.0;0,000;0,049;519_a;47,017;47,066;MEE
1417046;519_87AL_46.9;0,000;0,133;519_a;46,886;47,017;MEE
1413327;525_477V_78.9;0,000;0,137;525_b;78,938;79,071;MEE
1413328;525_497AR_79.2;0,000;0,128;525_b;79,197;79,322;MEE
1413329;927_41R_904.6;0,000;0,625;927__;904,576;905,270;MEE
1413330;927_3001V_905.2;0,000;0,040;927__;905,242;905,281;MEE
1413331;927_45L_904.7;0,000;0,523;927__;904,681;905,242;MEE
1413332;508_865V_91.1;0,000;0,021;508__;91,140;91,160;MEE
1413333;950_207R_11.8;0,000;0,067;950_a;11,781;11,715;TEGEN
1413334;531_2677L_34.7;0,000;1,821;531_c;34,692;32,900;TEGEN
1413335;531_2677L_34.7;1,821;5,602;098__;32,900;29,117;TEGEN
1413336;531_2761R_35.5;0,000;0,217;531_c;35,539;35,756;MEE
1413337;531_2765R_35.7;0,000;0,103;531_c;35,654;35,756;MEE
1413338;531_2763V_35.6;0,000;0,012;531_c;35,642;35,654;MEE
1413339;626_11AL_32.2;0,000;0,098;626_c;32,200;32,299;MEE
1413340;815_917L_7.1;0,000;0,221;815_a;7,109;7,327;MEE
1413341;305_54R_17.8;0,000;0,795;305__;17,833;17,051;TEGEN
1413342;508_867qV_91.2;0,000;0,034;508__;91,176;91,144;TEGEN
1413343;508_867pV_91.2;0,000;0,034;508__;91,176;91,144;TEGEN
1413344;508_869L_91.1;0,000;0,223;508__;91,160;91,379;MEE
1413345;508_869R_91.1;0,000;0,028;508__;91,160;91,186;MEE
1413603;950_227AR_17.6;0,000;0,896;950_a;17,627;18,524;MEE
1413604;924_3351L_34.4;0,000;0,032;924_a;34,399;34,431;MEE
1413605;924_3353R_34.4;0,000;0,032;924_a;34,431;34,463;MEE
1413606;924_3357R_34.5;0,000;0,032;924_a;34,463;34,495;MEE
1413607;924_3283R_34.3;0,000;0,041;924_a;34,329;34,367;MEE
1413608;924_1751R_35.5;0,000;0,057;924_a;35,526;35,582;MEE
1413609;924_1753R_35.6;0,000;0,057;924_a;35,582;35,526;TEGEN
1413610;924_1751L_35.5;0,000;0,057;924_a;35,526;35,582;MEE
1413611;924_1755L_35.5;0,000;0,057;924_a;35,526;35,582;MEE
1413612;924_2369AR_36.7;0,000;0,065;924_a;36,720;36,784;MEE
1413613;664_893BL_42.8;0,000;0,143;664_b;42,792;42,648;TEGEN
1413614;664_895AL_42.6;0,000;0,143;664_b;42,648;42,792;MEE
1413615;950_950V_40.2;0,000;0,123;950_a;40,197;40,080;TEGEN
1413616;116_1377AL_33.0;0,000;0,107;116_a;32,967;33,075;MEE
1413617;510_417R_10.3;0,000;0,236;510_b;10,264;10,500;MEE
1413618;510_417R_10.3;0,236;0,791;512_c;190,455;189,900;TEGEN
1413619;817_90L_203.0;0,029;0,678;817_m;800,000;800,643;MEE
1413620;508_2001R_90.0;0,000;0,103;508__;90,017;90,119;MEE
1413621;470_1112V_302.7;0,000;0,194;470_g;302,664;302,470;TEGEN
1413622;470_1102R_302.8;0,000;0,463;470_g;302,842;303,307;MEE
1413889;606_85BV_0.7;0,000;0,347;606_a;0,671;1,017;MEE
1413890;606_85AL_0.6;0,000;0,069;606_a;0,599;0,670;MEE
1413891;606_87AL_0.6;0,000;0,070;606_a;0,600;0,670;MEE
1413892;606_81BL_0.7;0,000;0,064;606_a;0,671;0,605;TEGEN
1413893;606_81AR_0.6;0,000;0,064;606_a;0,605;0,671;MEE
1413894;606_81AL_0.6;0,000;0,064;606_a;0,605;0,671;MEE
1413895;606_83AL_0.6;0,000;0,064;606_a;0,605;0,671;MEE
1413896;606_83BV_0.7;0,000;0,208;606_a;0,671;0,878;MEE
1413897;606_923R_0.7;0,000;0,076;606_a;0,676;0,599;TEGEN
1413898;103_303V_28.8;0,000;1,707;103__;28,827;30,532;MEE
1413899;517_47L_69.1;0,000;0,814;517_b;69,121;69,950;MEE
1413900;517_47L_69.1;0,814;0,848;517_a;0,005;0,076;MEE
1413901;664_225R_42.5;0,000;0,748;664_b;42,509;43,240;MEE
1413902;664_241V_43.2;0,000;0,035;664_b;43,170;43,204;MEE
1413903;083_251AL_7.4;0,000;0,223;083__;7,356;7,578;MEE
1414172;009_25AV_165.8;0,000;16,470;009__;165,806;149,437;TEGEN
1414173;055_341R_8.3;0,000;1,327;055__;8,287;9,612;MEE
1414174;117_1847R_6.3;0,000;3,538;117__;6,279;9,820;MEE
1414175;508_2059V_91.2;0,000;0,018;508__;91,232;91,249;MEE
1414176;519_51AR_46.4;0,000;0,064;519_a;46,356;46,421;MEE
1414177;519_51AL_46.4;0,000;0,064;519_a;46,356;46,421;MEE
1414178;519_53AL_46.4;0,000;0,064;519_a;46,356;46,421;MEE
1414179;519_75qV_46.9;0,000;0,032;519_a;46,852;46,820;TEGEN
1414180;519_75pV_46.9;0,000;0,032;519_a;46,852;46,820;TEGEN
1414181;519_83AR_47.0;0,000;0,375;519_a;46,978;47,353;MEE
1414182;519_83AL_47.0;0,000;0,053;519_a;46,978;47,031;MEE
1414183;519_37BL_46.4;0,000;0,055;519_a;46,353;46,297;TEGEN
1414184;519_45R_46.3;0,000;0,336;519_a;46,297;45,963;TEGEN
1414446;520_49AL_28.4;0,076;0,285;520_a;0,000;0,208;MEE
1414447;520_49AL_28.4;0,000;0,076;520_b;28,424;28,500;MEE
1414448;520_91BL_0.3;0,000;0,064;520_a;0,272;0,208;TEGEN
1414449;603_915R_3.3;0,000;0,230;603_a;3,347;3,114;TEGEN
1414450;603_145BL_3.4;0,000;0,052;603_a;3,344;3,292;TEGEN
1414451;603_147AL_3.3;0,000;0,062;603_a;3,292;3,354;MEE
1414452;603_143pV_3.3;0,000;0,034;603_a;3,321;3,287;TEGEN
1414453;603_145AL_3.3;0,000;0,051;603_a;3,304;3,354;MEE
1414454;520_67L_0.2;0,000;0,178;520_a;0,220;0,398;MEE
1414455;817_1249L_200.1;0,000;0,035;817_e;200,150;200,186;MEE
1414456;817_1241L_200.3;0,000;0,082;817_e;200,233;200,150;TEGEN
1414457;135_2071L_43.1;0,000;1,345;135__;43,140;44,486;MEE
1414458;104_163BL_56.5;9,519;9,954;534_b;47,000;46,565;TEGEN
1414459;520_163R_36.6;0,000;0,111;520_c;36,647;36,535;TEGEN
1414460;520_163R_36.6;0,111;0,238;520_a;0,827;0,704;TEGEN
1414461;525_443L_78.1;0,000;0,473;525_b;78,103;78,554;MEE
1414462;525_982BR_78.2;0,000;0,336;525_b;78,214;77,886;TEGEN
1414463;525_988V_78.0;0,000;0,085;525_b;77,967;77,886;TEGEN
1414464;525_997V_77.9;0,000;0,027;525_b;77,886;77,859;TEGEN
1414465;525_990V_77.9;0,000;0,037;525_b;77,896;77,859;TEGEN
1414713;145_957BV_56.6;0,506;1,941;558_a;57,100;58,505;MEE
1414714;522_147BR_57.4;0,000;0,100;522_b;57,410;57,310;TEGEN
1414715;522_901V_57.3;0,000;0,093;522_b;57,310;57,216;TEGEN
1414716;522_147AL_57.3;0,000;0,068;522_b;57,342;57,410;MEE
1414717;555_243BpV_83.5;0,000;0,034;555__;83,538;83,503;TEGEN
1414718;555_243BqV_83.5;0,000;0,034;555__;83,538;83,503;TEGEN
1414719;163_971L_44.6;0,000;0,103;163__;44,626;44,732;MEE
1414720;163_973V_44.7;0,000;0,018;163__;44,732;44,751;MEE
1414721;163_973R_44.7;0,000;0,103;163__;44,732;44,626;TEGEN
1414722;817_1213L_115.3;1,094;1,116;817_e;200,100;200,121;MEE
1414723;531_2321V_33.6;0,714;4,562;098__;32,900;29,049;TEGEN
1414724;531_2321V_33.6;0,000;0,714;531_c;33,615;32,900;TEGEN
1414725;667_2427V_243.8;0,000;0,255;667_a;243,845;244,100;MEE
1414726;017_33V_62.2;0,000;7,436;017__;62,158;69,591;MEE
1414984;524_902R_70.2;0,000;0,356;524_b;70,206;70,555;MEE
1414985;524_901V_70.2;0,000;0,391;524_b;70,179;69,791;TEGEN
1414986;524_913R_70.4;0,000;0,187;524_b;70,405;70,590;MEE
1414987;527_931L_0.6;0,000;0,363;527_b;0,571;0,941;MEE
1414988;527_931R_0.6;0,000;0,038;527_b;0,571;0,610;MEE
1414989;617_1111L_38.8;0,000;0,701;617_a;38,832;39,535;MEE
1414990;617_1111R_38.8;0,000;0,218;617_a;38,832;39,051;MEE
1414991;617_1105AL_38.7;0,000;0,177;617_a;38,655;38,832;MEE
1414992;617_1109R_38.8;0,000;0,560;617_a;38,825;39,384;MEE
1414993;517_253AR_0.9;0,000;0,064;517_a;0,934;0,998;MEE
1414994;517_251L_0.9;0,000;0,079;517_a;0,919;0,998;MEE
1414995;555_201R_83.3;0,000;0,403;555__;83,252;82,849;TEGEN
1414996;507_241R_93.9;0,605;0,804;507_a;1,500;1,300;TEGEN
1414997;507_241R_93.9;0,000;0,605;507_b;93,865;94,466;MEE
1414998;507_241R_93.9;0,804;0,945;437_a;1,300;1,160;TEGEN
1414999;555_333AL_84.1;0,000;0,089;555__;84,063;84,154;MEE
1415000;504_35AL_17.6;0,000;0,587;504_b;17,580;18,170;MEE
1415001;504_35AV_17.6;0,000;0,041;504_b;17,580;17,539;TEGEN
1415002;504_41V_18.1;0,000;0,041;504_b;18,096;18,138;MEE
1415188;478_1341V_2.1;0,000;0,038;478_a;2,118;2,079;TEGEN
1415189;478_1339BpV_2.1;0,000;0,034;478_a;2,072;2,038;TEGEN
1415190;478_1339BqV_2.1;0,000;0,034;478_a;2,072;2,038;TEGEN
1415191;478_1343V_2.1;0,000;0,024;478_a;2,079;2,055;TEGEN
1415192;922_929L_18.1;0,000;0,281;922__;18,121;18,398;MEE
1415193;139_111V_175.8;0,000;0,467;139__;175,813;176,273;MEE
1415194;028_1009R_52.7;0,000;0,043;028__;52,748;52,792;MEE
1415195;028_1009L_52.7;0,000;0,043;028__;52,748;52,791;MEE
1415196;017_61BV_71.0;0,000;11,837;017__;70,967;82,800;MEE
1415197;017_61BV_71.0;11,837;12,713;604_b;82,800;83,673;MEE
1415198;017_61BV_71.0;12,713;13,487;604_a;45,162;45,932;MEE
1415199;084_3V_9.3;7,761;8,177;525_c;180,000;180,416;MEE
1415413;625_339AL_14.7;0,000;0,103;625_b;14,739;14,638;TEGEN
1415414;541_71BV_0.1;0,000;2,114;541_a;0,065;2,227;MEE
1415415;058_1L_55.4;7,067;7,280;518__;62,500;62,712;MEE
1415416;058_1L_55.4;0,000;7,067;058__;55,441;62,500;MEE
1415417;562_159R_60.9;0,000;0,793;562_b;60,908;61,700;MEE
1415418;562_159R_60.9;14,002;14,056;613__;74,900;74,954;MEE
1415648;562_161R_61.2;0,457;0,700;562_a;37,443;37,200;TEGEN
1415649;562_161R_61.2;0,000;0,457;562_b;61,206;61,643;MEE
1415650;562_161R_61.2;0,700;5,489;109__;37,200;32,409;TEGEN
1415651;100_2105AV_7.7;0,000;5,680;100__;7,681;2,000;TEGEN
1415652;100_2105AV_7.7;5,680;5,892;531_d;2,000;1,788;TEGEN
1415653;504_25R_17.4;0,000;0,766;504_b;17,424;18,189;MEE
1415654;504_17BV_17.2;0,000;0,234;504_b;17,189;17,424;MEE
1415655;611_2307R_105.5;0,000;0,760;611_b;105,470;106,230;MEE
1415656;005_77R_114.3;0,000;0,663;005__;114,293;114,956;MEE
1415657;017_421AL_39.9;0,000;0,064;017__;39,924;39,987;MEE
1415658;017_421BV_40.0;0,000;0,738;017__;39,987;40,724;MEE
1415659;017_423L_39.9;0,000;0,802;017__;39,930;40,730;MEE
1415660;021_57AL_68.3;0,000;0,059;021__;68,337;68,397;MEE
1415661;135_915AqV_45.7;0,000;0,031;135__;45,717;45,748;MEE
1415876;618_43AL_58.7;0,160;0,485;618_b;51,595;51,269;TEGEN
1415877;073_905L_1.0;0,000;0,181;073__;1,034;0,854;TEGEN
1415878;950_111AL_41.8;0,000;0,415;950_a;41,816;42,229;MEE
1415879;550_954V_25.0;0,000;0,056;550__;25,047;25,102;MEE
1415880;950_109AL_41.8;0,000;0,458;950_a;41,775;42,231;MEE
1415881;107_965R_23.3;0,000;0,100;107__;23,301;23,400;MEE
1415882;124_205R_3.6;0,000;0,064;124_a;3,638;3,702;MEE
1415883;475_1V_100.8;0,508;1,342;478_b;603,000;602,147;TEGEN
1415884;585_1187L_8.3;1,520;2,167;128__;9,800;10,437;MEE
1415885;852_1R_160.7;0,062;0,062;130_a;60,743;60,743;TEGEN
1415886;525_429BR_77.9;0,486;3,741;523_a;50,600;53,850;MEE
1415887;545_926L_22.1;0,000;0,256;545_b;22,137;21,871;TEGEN
1415888;545_910R_22.1;0,000;0,096;545_b;22,109;22,009;TEGEN
1416106;155_4439R_84.3;0,000;3,755;155_b;84,270;88,040;MEE
1416107;555_367pV_84.3;0,000;0,042;555__;84,330;84,289;TEGEN
1416108;555_365R_84.2;0,000;0,083;555__;84,230;84,310;MEE
1416109;555_369L_84.3;0,000;0,077;555__;84,310;84,386;MEE
1416110;555_349pV_84.3;0,000;0,042;555__;84,306;84,265;TEGEN
1416111;618_25AV_58.5;0,720;0,920;054_a;57,800;57,600;TEGEN
1416112;527_187AL_18.1;0,000;0,062;527_c;18,066;18,128;MEE
1416113;527_185BV_18.1;0,000;0,008;527_c;18,058;18,066;MEE
1416114;527_911R_500.7;0,000;0,036;527_f;500,709;500,744;MEE
1416115;527_910R_500.7;0,000;0,035;527_f;500,675;500,709;MEE
1416116;609_97BV_27.5;0,000;0,222;609__;27,516;27,292;TEGEN
1416117;938_4533R_1.2;0,000;0,056;938__;1,204;1,260;MEE
1416118;938_4533L_1.2;0,000;0,161;938__;1,204;1,365;MEE
1416119;938_4537R_1.3;0,000;0,064;938__;1,260;1,325;MEE
1416120;938_4581R_2.3;0,000;0,053;938__;2,302;2,354;MEE
1416378;519_39AR_46.0;0,000;0,992;519_a;46,023;47,017;MEE
1416379;519_39AL_46.0;0,000;0,064;519_a;46,023;46,086;MEE
1416380;519_19AL_45.9;0,000;0,156;519_a;45,867;46,023;MEE
1416381;519_23AL_46.0;0,000;0,311;519_a;46,045;46,356;MEE
1416382;586_89AL_80.5;0,000;0,283;586__;80,501;80,785;MEE
1416383;606_75L_0.4;0,000;0,037;606_a;0,406;0,369;TEGEN
1416384;155_4451V_88.0;0,000;0,075;155_b;88,040;88,115;MEE
1416385;058_1V_55.4;0,000;1,459;058__;55,441;53,982;TEGEN
1416386;058_1V_55.4;1,459;2,169;786__;32,900;32,190;TEGEN
1416387;059_265L_81.7;0,000;0,060;059__;81,666;81,725;MEE
1416388;805_516L_100.2;0,000;1,436;805_a;100,158;101,581;MEE
1416389;805_7127L_105.3;0,000;0,136;805_a;105,282;105,418;MEE
1416390;119_1111L_28.1;0,408;1,002;542_a;28,500;29,102;MEE
1416391;119_1111L_28.1;0,000;0,408;119_a;28,090;28,500;MEE
1416392;542_1175R_29.1;0,000;0,097;542_a;29,102;29,196;MEE
1416393;603_123V_3.3;0,000;0,045;603_a;3,258;3,304;MEE
1417047;519_91AR_47.0;0,000;0,090;519_a;46,977;47,066;MEE
1417048;519_85BR_47.1;0,000;0,030;519_a;47,096;47,066;TEGEN
1417049;105_91AR_23.1;0,000;0,148;105__;23,073;23,220;MEE
1417050;105_93BV_23.2;0,000;0,327;105__;23,220;23,548;MEE
1417051;128_1245L_10.4;0,000;0,342;128__;10,437;10,097;TEGEN
1417052;534_1017AR_44.9;0,000;0,136;534_b;44,927;45,062;MEE
1417053;534_1015L_44.9;0,000;0,603;534_b;44,914;45,513;MEE
1417054;534_1055AL_45.5;0,000;0,064;534_b;45,513;45,578;MEE
1417055;534_1053BL_45.6;0,000;0,064;534_b;45,578;45,513;TEGEN
1417056;513_93AL_25.7;0,000;0,089;513_a;25,715;25,804;MEE
1417057;513_93AR_25.7;0,000;0,327;513_a;25,715;26,041;MEE
1417058;513_65BV_25.4;0,000;0,285;513_a;25,429;25,715;MEE
1417059;209_101L_17.9;0,000;0,592;209__;17,938;18,529;MEE
1417060;504_906R_17.4;0,000;0,688;504_b;17,410;18,103;MEE
1417061;504_906L_17.4;0,000;0,688;504_b;17,410;18,103;MEE
1417062;054_1345AR_53.0;0,000;0,158;054_a;53,007;53,165;MEE
1417063;054_1001AV_57.2;0,000;2,954;054_a;57,243;54,289;TEGEN
1417064;129_12R_29.9;0,000;0,676;129__;29,941;30,617;MEE
1417065;129_44V_30.6;0,000;0,064;129__;30,617;30,681;MEE
1417066;545_201L_23.4;0,000;0,604;545_b;23,379;22,779;TEGEN
1417255;132_437AL_51.8;0,000;0,104;132__;51,792;51,688;TEGEN
1417256;133_952R_20.8;0,000;0,524;133_a;20,843;20,316;TEGEN
1417257;133_2101L_20.3;0,000;0,052;133_a;20,262;20,316;MEE
1417258;135_205AR_11.7;0,000;0,103;135__;11,717;11,820;MEE
1417259;135_203AR_11.6;0,000;0,223;135__;11,597;11,820;MEE
1417260;104_165AL_56.5;0,000;0,132;104__;56,540;56,671;MEE
1417261;105_95L_23.5;0,000;0,972;105__;23,548;24,520;MEE
1417262;129_16R_30.0;0,000;0,612;129__;30,006;30,617;MEE
1417263;653_905V_102.1;0,000;0,082;653_a;102,087;102,005;TEGEN
1417264;653_23R_102.4;0,000;0,344;653_a;102,430;102,087;TEGEN
1417265;653_905R_102.1;0,000;0,029;653_a;102,087;102,116;MEE
1417266;606_97V_0.8;0,000;0,027;606_a;0,817;0,843;MEE
1417267;606_91BV_0.8;0,000;0,036;606_a;0,783;0,817;MEE
1417268;606_99qV_0.9;0,000;0,032;606_a;0,858;0,826;TEGEN
1417269;527_47AL_16.5;0,000;0,337;527_c;16,537;16,854;MEE
1417270;527_55AR_16.9;0,000;0,064;527_c;16,855;16,905;MEE
1417271;527_55AL_16.9;0,000;0,064;527_c;16,855;16,905;MEE
1417272;927_9AL_904.3;0,000;0,064;927__;904,286;904,351;MEE
1417273;564_961V_24.3;0,000;0,062;564_b;24,257;24,320;MEE
1417274;560_65L_24.6;0,050;0,178;564_b;24,500;24,372;TEGEN
1417275;118_73L_58.7;0,000;0,592;118__;58,705;58,115;TEGEN
