SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
161_2513V_20.2;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;43,456;43,508;0;100;;;
161_2515L_20.3;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;43,508;43,795;0;100;;;
161_2519R_20.4;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;43,795;45,011;0;100;;;
161_2531V_20.9;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;45,011;45,499;0;100;;;
161_2537V_21.2;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;45,499;45,574;0;100;;;
161_2539L_21.2;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;45,574;68,674;0;100;;;
161_2673V_31.7;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;68,674;68,774;0;100;;;
161_2675L_31.7;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;68,774;76,799;0;100;;;
161_2703V_35.4;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;76,799;76,899;0;100;;;
161_2705L_35.4;Llsoa-Htba;Llsoa;Htba;FT2-GH1;FT2;GH1;0-100;76,899;100;0;100;;EIND;
002_305L_35.8;Lw-Gn;Lw;Gn;202;202;;0-100;0;100;0;100;BEGIN;EIND;305
002_385L_68.3;Lw-Gn;Lw;Gn;242;242;;0-100;0;100;0;100;BEGIN;EIND;385
002_405L_75.4;Lw-Gn;Lw;Gn;251;251;;0-100;0;100;0;100;BEGIN;EIND;405
002_325L_40.0;Lw-Gn;Lw;Gn;LF-LD;LF;LD;0-100;0;44,203;0;100;BEGIN;;
002_345AL_50.5;Lw-Gn;Lw;Gn;LF-LD;LF;LD;0-100;44,203;45,208;0;100;;;
002_347BV_50.7;Lw-Gn;Lw;Gn;LF-LD;LF;LD;0-100;45,208;48,539;0;100;;;
002_355BV_51.5;Lw-Gn;Lw;Gn;LF-LD;LF;LD;0-100;48,539;48,732;0;100;;;
002_357AL_51.5;Lw-Gn;Lw;Gn;LF-LD;LF;LD;0-100;48,732;100;0;100;;EIND;
550_157V_26.5;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;0;17,267;0;100;BEGIN;;
002_305R_35.8;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;17,267;18,484;0;100;;;
002_313V_36.4;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;18,484;25,148;0;100;;;
002_325R_40.0;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;25,148;44,918;0;100;;;
002_345BV_50.6;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;44,918;44,965;0;100;;;
002_347AR_50.6;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;44,965;46,454;0;100;;;
002_355AR_51.4;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;46,454;46,917;0;100;;;
002_357BV_51.6;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;46,917;69,434;0;100;;;
002_373V_63.7;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;69,434;78,049;0;100;;;
002_385R_68.3;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;78,049;79,435;0;100;;;
002_393V_69.0;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;79,435;91,41;0;100;;;
002_405R_75.4;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;91,41;93,967;0;100;;;
501_13R_79.9;Lw-Gn;Lw;Gn;LK-LA;LK;LA;100-0;93,967;99,693;0;100;;;
501_13V_79.9;Lw-Gn;Lw;Gn;LK-LA;LK;LA;0-100;99,693;100;0;100;;EIND;
008_1215L_9.5;Lw-Stv;Lw;Stv;701;701;;0-100;0;100;0;100;BEGIN;EIND;1215
008_1231L_20.5;Lw-Stv;Lw;Stv;711;711;;0-100;0;100;0;100;BEGIN;EIND;1231
008_1245L_21.4;Lw-Stv;Lw;Stv;721;721;;0-100;0;100;0;100;BEGIN;EIND;1245
008_1267L_37.2;Lw-Stv;Lw;Stv;732;732;;0-100;0;100;0;100;BEGIN;EIND;1267
550_41AV_25.3;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;0;17,172;100;0;BEGIN;;
008_1215R_9.5;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;17,172;18,705;100;0;;;
008_1221V_10.3;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;18,705;39,538;100;0;;;
008_1231R_20.5;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;39,538;40,202;100;0;;;
008_1235V_20.8;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;40,202;41,305;100;0;;;
008_1245R_21.4;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;41,305;42,402;100;0;;;
008_1253V_21.9;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;42,402;42,722;100;0;;;
008_1255R_22.1;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;42,722;73,44;100;0;;;
008_1267R_37.2;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;73,44;74,195;100;0;;;
008_1273V_37.6;Lw-Stv;Lw;Stv;SA-SE;SA;SE;0-100;74,195;100;100;0;;EIND;
817_667L_700.5;Lwd-Sloe;Lwd;Sloe;551;551;;0-100;0;100;0;100;BEGIN;EIND;667
127_663L_61.7;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;0-100;0;6,986;100;0;BEGIN;;
817_667R_700.5;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;0-100;6,986;19,508;100;0;;;
817_683V_701.4;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;0-100;19,508;91,219;100;0;;;
817_1277AR_200.6;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;100-0;91,219;93,336;100;0;;;
817_1261L_200.2;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;100-0;93,336;98,696;100;0;;;
817_1259AL_200.2;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;100-0;98,696;99,108;100;0;;;
817_1253V_200.1;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;100-0;99,108;99,459;100;0;;;
817_1253L_200.1;Lwd-Sloe;Lwd;Sloe;552-1261L;552;1261L;0-100;99,459;100;100;0;;EIND;
135_2201R_14.7;Mbga-Llsoa;Mbga;Llsoa;902;902;;0-100;0;8,738;0;100;BEGIN;;
135_2205V_14.8;Mbga-Llsoa;Mbga;Llsoa;902;902;;0-100;8,738;11,71;0;100;;;
135_2209L_14.8;Mbga-Llsoa;Mbga;Llsoa;902;902;;0-100;11,71;59,007;0;100;;;
135_2235L_15.4;Mbga-Llsoa;Mbga;Llsoa;902;902;;0-100;59,007;63,293;0;100;;;
135_2243R_15.5;Mbga-Llsoa;Mbga;Llsoa;902;902;;0-100;63,293;100;0;100;;EIND;
135_2207L_14.8;Mbga-Llsoa;Mbga;Llsoa;903;903;;0-100;0;9,541;0;100;BEGIN;;
135_2211V_14.9;Mbga-Llsoa;Mbga;Llsoa;903;903;;0-100;9,541;53,815;0;100;;;
135_2237R_15.4;Mbga-Llsoa;Mbga;Llsoa;903;903;;0-100;53,815;58,649;0;100;;;
135_2245L_15.5;Mbga-Llsoa;Mbga;Llsoa;903;903;;0-100;58,649;100;0;100;;EIND;
135_253R_21.5;Mbga-Llsoa;Mbga;Llsoa;912;912;;0-100;0;12,867;0;100;BEGIN;;
135_257AL_21.6;Mbga-Llsoa;Mbga;Llsoa;912;912;;0-100;12,867;22,675;0;100;;;
135_259BV_21.7;Mbga-Llsoa;Mbga;Llsoa;912;912;;0-100;22,675;69,89;0;100;;;
135_269AL_22.0;Mbga-Llsoa;Mbga;Llsoa;912;912;;0-100;69,89;79,785;0;100;;;
135_271BV_22.1;Mbga-Llsoa;Mbga;Llsoa;912;912;;0-100;79,785;81,233;0;100;;;
135_273AL_22.1;Mbga-Llsoa;Mbga;Llsoa;912;912;;0-100;81,233;100;0;100;;EIND;
135_255L_21.5;Mbga-Llsoa;Mbga;Llsoa;913;913;;0-100;0;13,314;0;100;BEGIN;;
135_257BL_21.7;Mbga-Llsoa;Mbga;Llsoa;913;913;;100-0;13,314;23,358;0;100;;;
135_257BV_21.7;Mbga-Llsoa;Mbga;Llsoa;913;913;;0-100;23,358;71,903;0;100;;;
135_269BL_22.1;Mbga-Llsoa;Mbga;Llsoa;913;913;;100-0;71,903;82,082;0;100;;;
135_269BV_22.1;Mbga-Llsoa;Mbga;Llsoa;913;913;;0-100;82,082;83,85;0;100;;;
135_275AR_22.1;Mbga-Llsoa;Mbga;Llsoa;913;913;;0-100;83,85;100;0;100;;EIND;
541_141AR_2.2;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;0;0,582;0;100;BEGIN;;
135_143BV_2.4;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;0,582;24,564;0;100;;;
135_203AR_11.6;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;24,564;25,147;0;100;;;
135_205BV_11.8;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;25,147;32,673;0;100;;;
135_2203R_14.7;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;32,673;33,029;0;100;;;
135_2207R_14.8;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;33,029;34,464;0;100;;;
135_2229R_15.4;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;34,464;34,879;0;100;;;
135_255V_21.5;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;100-0;34,879;50,561;0;100;;;
135_255R_21.5;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;50,561;52,336;0;100;;;
135_275BV_22.2;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;52,336;97,366;0;100;;;
135_2003R_39.4;Mbga-Llsoa;Mbga;Llsoa;FC-FH1;FC;FH1;0-100;97,366;100;0;100;;EIND;
541_137V_2.2;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;0;0,23;0;100;BEGIN;;
541_141BV_2.3;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;0,23;0,276;0;100;;;
541_143AL_2.3;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;0,276;24,754;0;100;;;
135_203BV_11.7;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;24,754;24,8;0;100;;;
135_205AL_11.7;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;24,8;32,566;0;100;;;
135_2201L_14.7;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;32,566;34,374;0;100;;;
135_2227L_15.4;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;34,374;34,788;0;100;;;
135_253V_21.5;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;100-0;34,788;50,445;0;100;;;
135_253L_21.5;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;50,445;52,266;0;100;;;
135_273BV_22.2;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;52,266;97,23;0;100;;;
135_2001L_39.4;Mbga-Llsoa;Mbga;Llsoa;FO-FT1;FO;FT1;0-100;97,23;100;0;100;;EIND;
666_405R_27.2;Mbtwan-Brmet;Mbtwan;Brmet;DD;DD;;0-100;0;100;0;100;BEGIN;EIND;405
666_411L_27.5;Mbtwan-Mrmet;Mbtwan;Mrmet;CC;CC;;0-100;0;100;0;100;BEGIN;EIND;411
666_439R_29.0;Mbtwaz-Brmet;Mbtwaz;Brmet;EE;EE;;0-100;0;100;0;100;BEGIN;EIND;439
666_443V_29.1;Mbtwaz-Brmet;Mbtwaz;Brmet;FF;FF;;100-0;0;53,266;0;100;BEGIN;;
666_443R_29.1;Mbtwaz-Brmet;Mbtwaz;Brmet;FF;FF;;0-100;53,266;100;0;100;;EIND;
226_425R_8.2;Mda-Apn;Mda;Apn;402;402;;100-0;0;100;0;100;BEGIN;EIND;435
226_405R_12.1;Mda-Apn;Mda;Apn;502;502;;100-0;0;100;0;100;BEGIN;EIND;417
537_251BV_2.8;Mda-Apn;Mda;Apn;AA-AC;AA;AC;0-100;0;33,296;100;0;BEGIN;;
226_425L_8.2;Mda-Apn;Mda;Apn;AA-AC;AA;AC;100-0;33,296;37,272;100;0;;;
226_417V_11.6;Mda-Apn;Mda;Apn;AA-AC;AA;AC;100-0;37,272;60,853;100;0;;;
226_405L_12.1;Mda-Apn;Mda;Apn;AA-AC;AA;AC;100-0;60,853;64,425;100;0;;;
623_363V_17.0;Mda-Apn;Mda;Apn;AA-AC;AA;AC;100-0;64,425;100;100;0;;EIND;
132_493AL_47.2;Mda-Rtd;Mda;Rtd;401;401;;100-0;0;8,275;100;0;BEGIN;;
132_477BV_47.8;Mda-Rtd;Mda;Rtd;401;401;;100-0;8,275;91,576;100;0;;;
132_477AL_47.9;Mda-Rtd;Mda;Rtd;401;401;;100-0;91,576;100;100;0;;EIND;
555_173AV_83.2;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;0;5,954;100;0;;EIND;
114_407BV_53.9;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;5,954;6,406;100;0;;;
114_409V_53.8;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;6,406;6,561;100;0;;;
114_411AL_53.8;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;6,561;15,613;100;0;;;
132_437BV_51.7;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;15,613;15,673;100;0;;;
132_441AL_51.7;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;15,673;27,252;100;0;;;
132_451AL_49.1;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;0-100;27,252;36,2;100;0;;;
132_295BV_40.4;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;100-0;36,2;66,097;100;0;;;
132_293AR_40.2;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;100-0;66,097;67,11;100;0;;;
132_283AR_36.1;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;100-0;67,11;85,477;100;0;;;
537_281BV_36.0;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;100-0;85,477;85,825;100;0;;;
624_225AR_32.8;Mda-Rtd;Mda;Rtd;RD-ZA;RD;ZA;100-0;85,825;100;100;0;;;
624_227BV_32.9;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;0-100;0;13,423;0;100;BEGIN;;
537_281AL_35.9;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;0-100;13,423;14,662;0;100;;;
132_283BV_36.2;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;0-100;14,662;32,904;0;100;;;
132_293BV_40.2;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;0-100;32,904;33,384;0;100;;;
132_295AL_40.4;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;0-100;33,384;67,093;0;100;;;
132_475BV_47.9;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;67,093;67,141;0;100;;;
132_453AL_49.0;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;67,141;72,31;0;100;;;
132_451BV_49.1;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;72,31;72,358;0;100;;;
132_441BV_51.7;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;72,358;83,96;0;100;;;
114_411BV_53.7;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;83,96;92,927;0;100;;;
114_407AR_54.0;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;92,927;94,353;0;100;;;
555_211AV_83.3;Mda-Rtd;Mda;Rtd;RP-XA;RP;XA;100-0;94,353;100;0;100;;EIND;
624_225BV_33.0;Mda-Ypb;Mda;Ypb;HB-CY;HB;CY;0-100;0;18,541;100;0;BEGIN;;
107_271BV_1.8;Mda-Ypb;Mda;Ypb;HB-CY;HB;CY;0-100;18,541;18,626;100;0;;;
107_133BR_12.0;Mda-Ypb;Mda;Ypb;HB-CY;HB;CY;100-0;18,626;68,394;100;0;;;
107_133BV_12.0;Mda-Ypb;Mda;Ypb;HB-CY;HB;CY;0-100;68,394;68,432;100;0;;;
107_135AL_12.1;Mda-Ypb;Mda;Ypb;HB-CY;HB;CY;0-100;68,432;100;100;0;;EIND;
624_223BV_32.9;Mda-Ypb;Mda;Ypb;HX-DH;HX;DH;0-100;0;8,716;100;0;BEGIN;;
537_251AL_34.6;Mda-Ypb;Mda;Ypb;HX-DH;HX;DH;0-100;8,716;18,407;100;0;;;
107_271AR_1.7;Mda-Ypb;Mda;Ypb;HX-DH;HX;DH;0-100;18,407;19,48;100;0;;;
107_133AV_12.0;Mda-Ypb;Mda;Ypb;HX-DH;HX;DH;100-0;19,48;68,037;100;0;;;
107_133AR_12.0;Mda-Ypb;Mda;Ypb;HX-DH;HX;DH;0-100;68,037;68,649;100;0;;;
107_135BV_12.1;Mda-Ypb;Mda;Ypb;HX-DH;HX;DH;0-100;68,649;100;100;0;;EIND;
012_315L_19.4;Mp-Hrn;Mp;Hrn;313;313;;0-100;0;100;0;100;BEGIN;EIND;315
012_363R_33.4;Mp-Hrn;Mp;Hrn;323;323;;0-100;0;100;0;100;BEGIN;EIND;363
654_403R_49.2;Mp-Hrn;Mp;Hrn;332;332;;100-0;0;77,605;100;0;BEGIN;;413
654_403V_49.2;Mp-Hrn;Mp;Hrn;332;332;;0-100;77,605;100;100;0;;EIND;
502_279R_101.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;0;11,218;0;100;BEGIN;;
012_301AR_8.3;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;11,218;11,625;0;100;;;
012_303BV_8.5;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;11,625;27,156;0;100;;;
012_313AR_19.4;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;27,156;28,298;0;100;;;
012_325BV_20.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;28,298;34,05;0;100;;;
012_341BV_24.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;34,05;34,075;0;100;;;
012_343AL_24.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;34,075;47,22;0;100;;;
012_361BV_33.4;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;47,22;47,265;0;100;;;
012_363L_33.4;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;47,265;48,249;0;100;;;
012_373V_34.1;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;48,249;48,265;0;100;;;
012_375AR_34.1;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;48,265;69,123;0;100;;;
654_393V_48.6;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;69,123;69,291;0;100;;;
654_397R_48.8;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;69,291;70,559;0;100;;;
654_413V_49.6;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;70,559;71,513;0;100;;;
654_423R_50.3;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;71,513;71,856;0;100;;;
654_429V_50.5;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;71,856;95,791;0;100;;;
011_441BV_67.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;95,791;95,804;0;100;;;
011_443L_67.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;0-100;95,804;96,002;0;100;;;
011_301AR_70.0;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;100-0;96,002;99,74;0;100;;;
011_299AL_70.0;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;100-0;99,74;99,798;0;100;;;
011_297BV_70.0;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;100-0;99,798;99,81;0;100;;;
011_293BV_70.2;Mp-Hrn;Mp;Hrn;OA-OG;OA;OG;100-0;99,81;100;0;100;;EIND;
502_283R_101.3;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;0;11,286;0;100;BEGIN;;
012_301BV_8.4;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;11,286;11,312;0;100;;;
012_303AL_8.4;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;11,312;27,111;0;100;;;
012_315R_19.4;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;27,111;28,099;0;100;;;
012_325AL_20.1;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;28,099;33,878;0;100;;;
012_341AL_24.1;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;33,878;47,069;0;100;;;
012_361AL_33.3;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;47,069;48,297;0;100;;;
012_375BV_34.2;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;48,297;68,95;0;100;;;
654_391L_48.5;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;68,95;69,433;0;100;;;
654_399V_48.9;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;69,433;70,032;0;100;;;
654_407V_49.3;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;70,032;71,664;0;100;;;
654_425V_50.4;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;71,664;71,692;0;100;;;
654_427L_50.4;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;0-100;71,692;95,746;0;100;;;
011_299BV_70.0;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;100-0;95,746;99,748;0;100;;;
011_297AR_70.1;Mp-Hrn;Mp;Hrn;PA-PG;PA;PG;100-0;99,748;100;0;100;;EIND;
009_17L_114.6;Mp-Lw;Mp;Lw;411;411;;0-100;0;100;0;100;BEGIN;EIND;17
009_9R_114.2;Mp-Lw;Mp;Lw;414;414;;0-100;0;69,408;0;100;BEGIN;;
009_21BV_114.7;Mp-Lw;Mp;Lw;414;414;;0-100;69,408;100;0;100;;EIND;
009_87R_137.9;Mp-Lw;Mp;Lw;431;431;;0-100;0;100;0;100;BEGIN;EIND;87
009_117L_148.2;Mp-Lw;Mp;Lw;441;441;;0-100;0;100;0;100;BEGIN;EIND;117
009_5AV_114.1;Mp-Lw;Mp;Lw;TF-TA;TF;TA;100-0;0;19,459;0;100;BEGIN;;
009_5AL_114.1;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;19,459;20,242;0;100;;;
009_17R_114.6;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;20,242;21,292;0;100;;;
009_33V_115.3;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;21,292;21,31;0;100;;;
009_35AL_115.3;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;21,31;39,083;0;100;;;
009_45BV_126.8;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;39,083;40,515;0;100;;;
009_67AL_127.7;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;40,515;55,755;0;100;;;
009_83AL_137.6;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;55,755;56,071;0;100;;;
009_85BV_137.8;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;56,071;57,328;0;100;;;
009_103BV_138.6;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;57,328;57,499;0;100;;;
009_105AL_138.7;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;57,499;72,266;0;100;;;
009_115BV_148.2;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;72,266;72,285;0;100;;;
009_117R_148.2;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;72,285;73,362;0;100;;;
009_129V_148.9;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;73,362;74,083;0;100;;;
009_25BR_165.9;Mp-Lw;Mp;Lw;TF-TA;TF;TA;100-0;74,083;99,65;0;100;;;
009_27R_165.8;Mp-Lw;Mp;Lw;TF-TA;TF;TA;0-100;99,65;100;0;100;;EIND;
009_5BL_114.1;Mp-Lw;Mp;Lw;UF-UA;UF;UA;100-0;0;19,647;0;100;BEGIN;;
009_5BV_114.1;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;19,647;19,733;0;100;;;
009_9L_114.2;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;19,733;20,883;0;100;;;
009_25V_114.9;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;20,883;21,491;0;100;;;
009_35BV_115.3;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;21,491;39,02;0;100;;;
009_45AR_126.7;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;39,02;40,63;0;100;;;
009_67BV_127.8;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;40,63;55,823;0;100;;;
009_83BV_137.6;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;55,823;55,934;0;100;;;
009_85AR_137.7;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;55,934;56,243;0;100;;;
009_87L_137.9;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;56,243;57,194;0;100;;;
009_101V_138.5;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;57,194;57,203;0;100;;;
009_103AR_138.5;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;57,203;57,561;0;100;;;
009_105BV_138.8;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;57,561;72,092;0;100;;;
009_115AR_148.1;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;72,092;74,09;0;100;;;
009_25AV_165.8;Mp-Lw;Mp;Lw;UF-UA;UF;UA;100-0;74,09;99,403;0;100;;;
009_25AR_165.8;Mp-Lw;Mp;Lw;UF-UA;UF;UA;0-100;99,403;100;0;100;;EIND;
205_403R_5.7;Mrb-Aml;Mrb;Aml;702;702;;0-100;0;100;0;100;BEGIN;EIND;403
751_339L_34.1;Mrb-Aml;Mrb;Aml;MV-GA;MV;GA;100-0;0;2,127;100;0;BEGIN;;
751_339V_34.1;Mrb-Aml;Mrb;Aml;MV-GA;MV;GA;0-100;2,127;33,648;100;0;;;
205_403L_5.7;Mrb-Aml;Mrb;Aml;MV-GA;MV;GA;0-100;33,648;36,476;100;0;;;
205_413V_6.2;Mrb-Aml;Mrb;Aml;MV-GA;MV;GA;0-100;36,476;86,486;100;0;;;
606_35R_37.4;Mrb-Aml;Mrb;Aml;MV-GA;MV;GA;100-0;86,486;99,195;100;0;;;
606_35V_37.4;Mrb-Aml;Mrb;Aml;MV-GA;MV;GA;0-100;99,195;100;100;0;;EIND;
203_393L_55.1;Mrb-Emn;Mrb;Emn;552;552;;0-100;0;100;0;100;BEGIN;EIND;393
