ID;OBJECTTYPE;CG_TYPE;NUMMER;CG_NAAM;PCA;PGO_GEBIED;OBEGINTIJD
3483;contractgebied;BAAN;6;Heerhugowaard;VolkerRail;Hollands Noorderkwartier;2020-06-08
3484;contractgebied;BVL;14;Woerden;VolkerRail;;2020-06-08
3485;contractgebied;BASIS;3;Rotterdam;VolkerRail;Rotterdam;2020-06-08
3486;contractgebied;BVL;6;Heerhugowaard;VolkerRail;Hollands Noorderkwartier;2020-06-08
3490;contractgebied;BVL;2;Den Haag;VolkerRail;Den Haag;2020-06-08
3487;contractgebied;BVL;99;Kijfhoek;VolkerRail;Zee-Zevenaar;2020-06-08
3488;contractgebied;BASIS;32;Twente;VolkerRail;Twente;2020-06-08
3489;contractgebied;BVL;16;Maarn;ASSET Rail;Eemland;2020-06-08
3491;contractgebied;BASIS;12;Amersfoort;ASSET Rail;Eemland;2020-06-08
3492;contractgebied;BASIS;14;Woerden;VolkerRail;;2020-06-08
3493;contractgebied;BASIS;18;Goes;Strukton Rail;Zeeland;2020-06-08
3494;contractgebied;BAAN;7;Alkmaar;VolkerRail;Hollands Noorderkwartier;2020-06-08
3498;contractgebied;BVL;27;Venlo;ASSET Rail;De Peel;2020-06-08
3495;contractgebied;BASIS;8;Haarlem;Strukton Rail;Kennemerland;2020-06-08
3496;contractgebied;BASIS;99;Kijfhoek;VolkerRail;Zee-Zevenaar;2020-06-08
3497;contractgebied;BVL;24;Eindhoven;ASSET Rail;De Peel;2020-06-08
3499;contractgebied;BVL;81;Rijn en Gouwe;BAM Rail;Rijn en Gouwe;2020-06-08
3500;contractgebied;BVL;29;Gelderse Vallei;Strukton Rail;Veluwe;2020-06-08
3504;contractgebied;BVL;8;Haarlem;Strukton Rail;Kennemerland;2020-06-08
3501;contractgebied;BASIS;1;Leiden;BAM Rail;Rijn en Gouwe;2020-06-08
3502;contractgebied;BASIS;24;Eindhoven;ASSET Rail;De Peel;2020-06-08
3503;contractgebied;BASIS;13;Utrecht;VolkerRail;;2020-06-08
3508;contractgebied;BVL;7;Alkmaar;VolkerRail;Hollands Noorderkwartier;2020-06-08
3505;contractgebied;BASIS;19;Roosendaal;Strukton Rail;Zeeland;2020-06-08
3506;contractgebied;BVL;1;Leiden;BAM Rail;Rijn en Gouwe;2020-06-08
3507;contractgebied;BAAN;21;Den Bosch;Strukton Rail;Betuwe;2020-06-08
3509;contractgebied;BVL;4;Europoort;VolkerRail;Zee-Zevenaar;2020-06-08
3510;contractgebied;BVL;28;Maas en Waal;ASSET Rail;Gelre;2020-06-08
3511;contractgebied;BAAN;1;Leiden;BAM Rail;Rijn en Gouwe;2020-06-08
3515;contractgebied;BVL;15;Driebergen;VolkerRail;;2020-06-08
3512;contractgebied;BAAN;10;Duivendrecht;Strukton Rail;Amstelsepoort;2020-06-08
3513;contractgebied;BAAN;27;Venlo;ASSET Rail;De Peel;2020-06-08
3514;contractgebied;BVL;32;Twente;VolkerRail;Twente;2020-06-08
3516;contractgebied;BAAN;2;Den Haag;VolkerRail;Den Haag;2020-06-08
3517;contractgebied;BAAN;16;Maarn;ASSET Rail;Eemland;2020-06-08
3518;contractgebied;BASIS;27;Venlo;ASSET Rail;De Peel;2020-06-08
3519;contractgebied;BAAN;19;Roosendaal;Strukton Rail;Zeeland;2020-06-08
3523;contractgebied;BAAN;29;Gelderse Vallei;Strukton Rail;Veluwe;2020-06-08
3520;contractgebied;BAAN;22;Geldermalsen;Strukton Rail;Betuwe;2020-06-08
3521;contractgebied;BASIS;22;Geldermalsen;Strukton Rail;Betuwe;2020-06-08
3522;contractgebied;BVL;5;Dordrecht;ASSET Rail;Dordrecht;2020-06-08
3524;contractgebied;BASIS;2;Den Haag;VolkerRail;Den Haag;2020-06-08
3525;contractgebied;BAAN;31;IJsselstreek;Strukton Rail;Veluwe;2020-06-08
3526;contractgebied;BVL;9;Amsterdam;VolkerRail;Amsterdam;2020-06-08
3528;contractgebied;BVL;13;Utrecht;VolkerRail;;2020-06-08
3529;contractgebied;BASIS;28;Maas en Waal;ASSET Rail;Gelre;2020-06-08
3530;contractgebied;BAAN;3;Rotterdam;VolkerRail;Rotterdam;2020-06-08
3527;contractgebied;BAAN;9;Amsterdam;VolkerRail;Amsterdam;2020-06-08
3531;contractgebied;BASIS;6;Heerhugowaard;VolkerRail;Hollands Noorderkwartier;2020-06-08
3532;contractgebied;BAAN;81;Rijn en Gouwe;BAM Rail;Rijn en Gouwe;2020-06-08
3533;contractgebied;BAAN;99;Kijfhoek;VolkerRail;Zee-Zevenaar;2020-06-08
3534;contractgebied;BAAN;18;Goes;Strukton Rail;Zeeland;2020-06-08
3535;contractgebied;BASIS;29;Gelderse Vallei;Strukton Rail;Veluwe;2020-06-08
