ID;SPOORTAK_IDENTIFICATIE;RAILDEMPER_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING
301;950_475BV_8.3;Clipped Tuned, type Corus 54E1;0,635;1,535;11-06-2020
302;950_475AR_8.2;Clipped Tuned, type Corus 54E1;0,742;1,642;11-06-2020
303;112_467BV_67.2;Schrey & Veit, VICON-AMSA 54VS;2,975;3,213;11-06-2020
304;112_467BV_67.2;Schrey & Veit, VICON-AMSA 54VS;3,213;3,362;11-06-2020
305;112_467BV_67.2;Schrey & Veit, VICON-AMSA 54VS;3,362;3,591;11-06-2020
306;514_49BR_65.3;Schrey & Veit, VICON-AMSA 5RQ;8,484;8,651;11-06-2020
307;514_49BR_65.3;Schrey & Veit, VICON-AMSA 54VS;3,256;3,414;11-06-2020
308;514_49AV_65.2;Schrey & Veit, VICON-AMSA 5RQ;8,439;8,583;11-06-2020
309;514_49AV_65.2;Schrey & Veit, VICON-AMSA 54VS;3,211;3,369;11-06-2020
310;508_2057R_91.1;Schrey & Veit, VICON-AMSA 5RQ;0,06;0,092;11-06-2020
311;508_2057R_91.1;Schrey & Veit, VICON-AMSA 5RQ;0,092;0,78;11-06-2020
312;508_2109R_91.5;Schrey & Veit, VICON-AMSA 5RQ;0,057;0,102;11-06-2020
313;508_2109R_91.5;Schrey & Veit, VICON-AMSA 5RQ;0,102;0,373;11-06-2020
314;664_107BV_42.1;Glued Tuned, type Corus 54E1;0,003;0,286;11-06-2020
315;021_37AL_67.0;Clipped Tuned, type Corus 54E1;0,048;1,047;11-06-2020
316;021_37AL_67.0;Clipped Tuned, type Corus 54E1;1,047;1,223;11-06-2020
317;021_39L_67.2;Clipped Tuned, type Corus 54E1;0,797;0,895;11-06-2020
318;021_39L_67.2;Clipped Tuned, type Corus 54E1;0,895;1,072;11-06-2020
319;017_11AL_49.5;Clipped Tuned, type Corus 54E1;0,029;0,197;11-06-2020
320;017_11AL_49.5;Clipped Tuned, type Corus 54E1;0,517;1,394;11-06-2020
321;017_11BV_49.5;Clipped Tuned, type Corus 54E1;0;0,138;11-06-2020
322;017_11BV_49.5;Clipped Tuned, type Corus 54E1;0,458;1,335;11-06-2020
323;017_29AL_61.5;Clipped Tuned, type Corus 54E1;0,028;0,322;11-06-2020
324;017_29AL_61.5;Clipped Tuned, type Corus 54E1;0,322;0,597;11-06-2020
325;017_29BV_61.5;Clipped Tuned, type Corus 54E1;0,029;0,263;11-06-2020
326;017_29BV_61.5;Clipped Tuned, type Corus 54E1;0,263;0,544;11-06-2020
327;017_29BV_61.5;Clipped Tuned, type Corus 54E1;0,544;0,557;11-06-2020
328;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,983;12,077;11-06-2020
329;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,85;11,944;11-06-2020
330;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,288;11,383;11-06-2020
331;610_151AR_14.0;Clipped Tuned, type Corus 54E1;11,28;11,329;11-06-2020
332;610_151AR_14.0;Schrey & Veit, VICON-AMSA 5RQ;11,086;11,307;11-06-2020
333;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,771;11,13;11-06-2020
334;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,636;10,796;11-06-2020
335;610_151AR_14.0;Schrey & Veit, VICON-AMSA 5RQ;10,292;10,68;11-06-2020
336;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,272;10,329;11-06-2020
337;610_151AR_14.0;Clipped Tuned, type Corus 54E1;10,126;10,288;11-06-2020
338;610_151AR_14.0;Clipped Tuned, type Corus 54E1;9,95;10,047;11-06-2020
339;610_151AR_14.0;Clipped Tuned, type Corus 54E1;9,873;9,968;11-06-2020
340;610_151AR_14.0;Clipped Tuned, type Corus 54E1;7,699;7,911;11-06-2020
341;610_151AR_14.0;Clipped Tuned, type Corus 54E1;7,558;7,659;11-06-2020
342;610_151AR_14.0;Clipped Tuned, type Corus 54E1;6,369;6,971;11-06-2020
343;610_151AR_14.0;Clipped Tuned, type Corus 54E1;5,954;6,389;11-06-2020
344;610_151AR_14.0;Clipped Tuned, type Corus 54E1;5,771;5,968;11-06-2020
345;610_151AR_14.0;Clipped Tuned, type Corus 54E1;4,42;4,528;11-06-2020
346;610_151AR_14.0;Clipped Tuned, type Corus 54E1;4,306;4,438;11-06-2020
347;610_151AR_14.0;Clipped Tuned, type Corus 54E1;3,861;3,933;11-06-2020
348;610_151AR_14.0;Schrey & Veit, VICON-AMSA 5RQ;3,417;3,905;11-06-2020
349;610_151AR_14.0;Clipped Tuned, type Corus 54E1;3,237;3,451;11-06-2020
350;610_151BV_13.9;Clipped Tuned, type Corus 54E1;11,924;12,023;11-06-2020
351;610_151BV_13.9;Clipped Tuned, type Corus 54E1;11,791;11,888;11-06-2020
352;610_151BV_13.9;Clipped Tuned, type Corus 54E1;11,226;11,327;11-06-2020
353;610_151BV_13.9;Schrey & Veit, VICON-AMSA 5RQ;11,027;11,251;11-06-2020
354;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,712;11,074;11-06-2020
355;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,577;10,739;11-06-2020
356;610_151BV_13.9;Schrey & Veit, VICON-AMSA 5RQ;10,552;10,624;11-06-2020
357;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,213;10,272;11-06-2020
358;610_151BV_13.9;Clipped Tuned, type Corus 54E1;10,063;10,232;11-06-2020
359;610_151BV_13.9;Clipped Tuned, type Corus 54E1;9,892;9,991;11-06-2020
360;610_151BV_13.9;Clipped Tuned, type Corus 54E1;9,815;9,912;11-06-2020
361;610_151BV_13.9;Clipped Tuned, type Corus 54E1;7,64;7,855;11-06-2020
362;610_151BV_13.9;Clipped Tuned, type Corus 54E1;7,499;7,603;11-06-2020
363;610_151BV_13.9;Clipped Tuned, type Corus 54E1;6,319;6,92;11-06-2020
364;610_151BV_13.9;Clipped Tuned, type Corus 54E1;5,898;6,335;11-06-2020
365;610_151BV_13.9;Clipped Tuned, type Corus 54E1;5,712;5,916;11-06-2020
366;610_151BV_13.9;Clipped Tuned, type Corus 54E1;4,361;4,472;11-06-2020
367;610_151BV_13.9;Clipped Tuned, type Corus 54E1;3,802;3,877;11-06-2020
368;610_151BV_13.9;Schrey & Veit, VICON-AMSA 5RQ;3,356;3,849;11-06-2020
369;610_151BV_13.9;Clipped Tuned, type Corus 54E1;3,178;3,395;11-06-2020
370;609_7L_29.7;Clipped Tuned, type Corus 54E1;1,392;1,649;11-06-2020
371;609_7L_29.7;Clipped Tuned, type Corus 54E1;4,176;4,251;11-06-2020
372;609_7L_29.7;Clipped Tuned, type Corus 54E1;5,669;5,699;11-06-2020
373;609_7L_29.7;Clipped Tuned, type Corus 54E1;5,742;5,761;11-06-2020
374;609_7L_29.7;Clipped Tuned, type Corus 54E1;7,866;7,958;11-06-2020
375;609_7L_29.7;Clipped Tuned, type Corus 54E1;8,009;8,099;11-06-2020
376;609_7L_29.7;Clipped Tuned, type Corus 54E1;8,195;8,279;11-06-2020
377;609_5L_29.7;Clipped Tuned, type Corus 54E1;1,392;1,648;11-06-2020
378;609_5L_29.7;Clipped Tuned, type Corus 54E1;1,721;1,802;11-06-2020
379;609_5L_29.7;Clipped Tuned, type Corus 54E1;4,176;4,251;11-06-2020
380;609_5L_29.7;Clipped Tuned, type Corus 54E1;5,361;5,464;11-06-2020
381;609_5L_29.7;Clipped Tuned, type Corus 54E1;5,669;5,719;11-06-2020
382;609_5L_29.7;Clipped Tuned, type Corus 54E1;6,13;6,212;11-06-2020
383;119_121AV_21.3;Onbekend;2,241;2,32;11-06-2020
384;119_121AV_21.3;Onbekend;2,364;2,422;11-06-2020
385;119_121AV_21.3;Onbekend;4,832;4,865;11-06-2020
386;119_121AV_21.3;Clipped Tuned, type Corus 54E1;5,727;5,946;11-06-2020
387;119_121AV_21.3;Clipped Tuned, type Corus 54E1;5,946;6,477;11-06-2020
388;119_121BR_21.3;Onbekend;2,301;2,38;11-06-2020
389;119_121BR_21.3;Onbekend;2,424;2,482;11-06-2020
390;119_121BR_21.3;Onbekend;4,886;4,919;11-06-2020
391;119_121BR_21.3;Glued Tuned, type Corus 54E1;5,787;6,431;11-06-2020
392;119_121BR_21.3;Clipped Tuned, type Corus 54E1;6,431;6,537;11-06-2020
393;132_295AL_40.4;Clipped Tuned, type Corus 54E1;0,945;0,954;11-06-2020
394;132_295AL_40.4;Clipped Tuned, type Corus 54E1;0,954;1,987;11-06-2020
395;132_295AL_40.4;Clipped Tuned, type Corus 54E1;2,541;2,567;11-06-2020
396;132_295AL_40.4;Clipped Tuned, type Corus 54E1;2,567;3,304;11-06-2020
397;132_295AL_40.4;Clipped Tuned, type Corus 54E1;3,351;3,637;11-06-2020
398;132_295AL_40.4;Clipped Tuned, type Corus 54E1;3,673;4,674;11-06-2020
399;132_295BV_40.4;Clipped Tuned, type Corus 54E1;0,885;0,896;11-06-2020
400;132_295BV_40.4;Clipped Tuned, type Corus 54E1;0,896;1,927;11-06-2020
401;132_295BV_40.4;Clipped Tuned, type Corus 54E1;2,481;3,229;11-06-2020
402;132_295BV_40.4;Clipped Tuned, type Corus 54E1;3,291;3,577;11-06-2020
403;132_295BV_40.4;Clipped Tuned, type Corus 54E1;3,613;4,614;11-06-2020
404;542_1267AR_29.9;Clipped Tuned, type Corus 54E1;0,053;0,128;11-06-2020
405;542_1267AR_29.9;Clipped Tuned, type Corus 54E1;0,128;0,298;11-06-2020
406;542_1271AL_29.9;Clipped Tuned, type Corus 54E1;0,053;0,128;11-06-2020
407;542_1271AL_29.9;Clipped Tuned, type Corus 54E1;0,128;0,298;11-06-2020
408;542_1271BV_30.0;Clipped Tuned, type Corus 54E1;0,001;0,077;11-06-2020
409;542_1271BV_30.0;Clipped Tuned, type Corus 54E1;0,077;0,246;11-06-2020
410;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,037;0,321;11-06-2020
411;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,321;0,774;11-06-2020
412;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,774;0,828;11-06-2020
413;515_307AR_51.1;Clipped Tuned, type Corus 54E1;1,145;1,445;11-06-2020
414;515_307AR_51.1;Schrey & Veit, VICON-AMSA 5RQ;1,695;1,87;11-06-2020
415;057_41V_11.2;Clipped Tuned, type Corus 54E1;8,852;9,162;11-06-2020
416;057_41V_11.2;Clipped Tuned, type Corus 54E1;7,964;8,789;11-06-2020
417;057_41V_11.2;Clipped Tuned, type Corus 54E1;6,114;6,412;11-06-2020
418;063_101BL_19.2;Clipped Tuned, type Corus 54E1;12,845;13,227;11-06-2020
419;063_101BL_19.2;Clipped Tuned, type Corus 54E1;9,645;10,006;11-06-2020
420;518_197V_64.8;Clipped Tuned, type Corus 54E1;0,475;0,85;11-06-2020
421;518_197V_64.8;Schrey & Veit, VICON-AMSA 5RQ;1,575;2,15;11-06-2020
422;518_195V_64.9;Clipped Tuned, type Corus 54E1;0,421;0,796;11-06-2020
423;046_255AR_41.4;Clipped Tuned, type Corus 54E1;4,381;4,387;11-06-2020
424;046_255AR_41.4;Schrey & Veit, VICON-AMSA 54VS;4,387;5,199;11-06-2020
425;054_1273AR_43.1;Onbekend;1,529;1,723;11-06-2020
426;054_1273AR_43.1;Onbekend;2,385;2,519;11-06-2020
427;054_1273AR_43.1;Onbekend;5,221;5,41;11-06-2020
428;054_1273AR_43.1;Clipped Tuned, type Corus 54E1;6,523;7,373;11-06-2020
429;054_1275AR_43.6;Onbekend;1,938;2,072;11-06-2020
430;054_1275AR_43.6;Onbekend;4,774;4,963;11-06-2020
431;054_1275AR_43.6;Clipped Tuned, type Corus 54E1;6,076;6,926;11-06-2020
432;054_1001AV_57.2;Clipped Tuned, type Corus 54E1;0,299;0,674;11-06-2020
433;054_1001BR_57.4;Clipped Tuned, type Corus 54E1;0,406;0,78;11-06-2020
434;054_1005AV_57.3;Clipped Tuned, type Corus 54E1;0,37;0,745;11-06-2020
435;054_1003AV_57.3;Clipped Tuned, type Corus 54E1;0,37;0,745;11-06-2020
436;509_1107R_35.1;Clipped Tuned, type Corus 54E1;0,063;0,107;11-06-2020
437;509_1107R_35.1;Clipped Tuned, type Corus 54E1;0,107;0,638;11-06-2020
438;509_1107R_35.1;Clipped Tuned, type Corus 54E1;0,638;1,286;11-06-2020
439;509_1107R_35.1;Clipped Tuned, type Corus 54E1;1,286;1,313;11-06-2020
440;509_1103R_35.1;Clipped Tuned, type Corus 54E1;0,131;0,175;11-06-2020
441;509_1103R_35.1;Clipped Tuned, type Corus 54E1;0,175;0,707;11-06-2020
442;509_1103R_35.1;Clipped Tuned, type Corus 54E1;0,707;1,354;11-06-2020
443;509_1103R_35.1;Clipped Tuned, type Corus 54E1;1,354;1,381;11-06-2020
444;608_67L_88.9;Glued Tuned, type Corus 54E1;7,983;11,431;11-06-2020
445;608_67L_88.9;Clipped Tuned, type Corus 54E1;11,864;11,889;11-06-2020
446;608_67L_88.9;Clipped Tuned, type Corus 54E1;12,734;12,83;11-06-2020
447;608_65AL_88.8;Glued Tuned, type Corus 54E1;7,913;11,973;11-06-2020
448;608_65AL_88.8;Clipped Tuned, type Corus 54E1;12,819;12,915;11-06-2020
449;127_323V_13.1;Schrey & Veit, VICON-AMSA 5RQ;0;0,112;11-06-2020
450;127_325AL_13.2;Schrey & Veit, VICON-AMSA 5RQ;0,029;0,125;11-06-2020
451;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;0,114;0,414;11-06-2020
452;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;2,914;4,814;11-06-2020
453;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;5,35;5,914;11-06-2020
454;127_351AL_27.9;Schrey & Veit, VICON-AMSA 5RQ;6,621;6,645;11-06-2020
455;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,033;0,186;11-06-2020
456;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,186;0,93;11-06-2020
457;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,938;1,134;11-06-2020
458;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;1,17;1,256;11-06-2020
459;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,211;2,276;11-06-2020
460;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,276;2,31;11-06-2020
461;127_329AR_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,31;2,311;11-06-2020
462;127_327V_13.3;Schrey & Veit, VICON-AMSA 5RQ;0;0,009;11-06-2020
463;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;0,054;0,354;11-06-2020
464;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;2,854;4,754;11-06-2020
465;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;5,289;5,854;11-06-2020
466;127_351BV_27.9;Schrey & Veit, VICON-AMSA 5RQ;6,56;6,641;11-06-2020
467;127_329BV_13.3;Schrey & Veit, VICON-AMSA 5RQ;0,88;1,075;11-06-2020
468;127_329BV_13.3;Schrey & Veit, VICON-AMSA 5RQ;1,112;1,198;11-06-2020
469;127_329BV_13.3;Schrey & Veit, VICON-AMSA 5RQ;2,153;2,253;11-06-2020
470;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;1,254;860,085;11-06-2020
471;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;1,254;1,285;11-06-2020
472;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;1,933;2,785;11-06-2020
473;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;5,255;5,315;11-06-2020
474;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;6,685;6,838;11-06-2020
475;545_221BV_23.8;Schrey & Veit, VICON-AMSA 5RQ;6,871;7,062;11-06-2020
476;542_1277AR_30.0;Clipped Tuned, type Corus 54E1;0,026;0,088;11-06-2020
477;542_1277AR_30.0;Clipped Tuned, type Corus 54E1;0,088;0,257;11-06-2020
478;561_97BV_59.6;Clipped Tuned, type Corus 54E1;0,431;0,645;11-06-2020
479;561_97BV_59.6;Clipped Tuned, type Corus 54E1;0,406;0,535;11-06-2020
480;561_97BV_59.6;Clipped Tuned, type Corus 54E1;0,391;0,51;11-06-2020
481;563_187AL_57.4;Clipped Tuned, type Corus 54E1;1,711;1,886;11-06-2020
482;561_89BV_59.6;Clipped Tuned, type Corus 54E1;0,43;0,589;11-06-2020
483;561_89BV_59.6;Clipped Tuned, type Corus 54E1;0,406;0,478;11-06-2020
484;561_89BV_59.6;Clipped Tuned, type Corus 54E1;0,366;0,454;11-06-2020
485;563_189R_57.4;Clipped Tuned, type Corus 54E1;1,719;1,894;11-06-2020
486;664_873BV_41.9;Clipped Tuned, type Corus 54E1;0,04;0,156;11-06-2020
487;664_873BV_41.9;Clipped Tuned, type Corus 54E1;0,156;0,315;11-06-2020
488;123_61AL_19.8;Glued Tuned, type Corus 54E1;1,652;1,755;11-06-2020
489;123_61AL_19.8;Glued Tuned, type Corus 54E1;1,755;1,813;11-06-2020
490;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,036;0,063;11-06-2020
491;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,063;0,122;11-06-2020
492;123_63AL_19.9;Onbekend;0,122;0,374;11-06-2020
493;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,374;0,577;11-06-2020
494;123_63AL_19.9;Clipped Tuned, type Corus 54E1;0,577;0,677;11-06-2020
495;123_63AL_19.9;Glued Tuned, type Corus 54E1;0,677;1,48;11-06-2020
496;123_63AL_19.9;Glued Tuned, type Corus 54E1;1,48;1,577;11-06-2020
497;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,06;0,389;11-06-2020
498;551_143AL_22.7;Glued Tuned, type Corus 54E1;0,389;1,191;11-06-2020
499;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,002;0,008;11-06-2020
500;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,008;0,263;11-06-2020
501;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,263;0,715;11-06-2020
502;551_145BV_22.9;Glued Tuned, type Corus 54E1;0,715;0,718;11-06-2020
503;551_145AL_22.8;Glued Tuned, type Corus 54E1;0,03;0,037;11-06-2020
504;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;1,259;860,125;11-06-2020
505;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;1,259;1,325;11-06-2020
506;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;1,973;2,825;11-06-2020
507;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;5,295;5,355;11-06-2020
508;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;6,725;6,886;11-06-2020
509;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;6,895;6,92;11-06-2020
510;545_225AR_23.7;Schrey & Veit, VICON-AMSA 5RQ;6,92;7,102;11-06-2020
511;127_295AR_8.2;Schrey & Veit, VICON-AMSA 5RQ;3,734;3,928;11-06-2020
512;127_303V_11.2;Schrey & Veit, VICON-AMSA 5RQ;0,78;0,974;11-06-2020
513;127_309BV_12.3;Schrey & Veit, VICON-AMSA 5RQ;0;0,013;11-06-2020
514;127_311R_12.3;Schrey & Veit, VICON-AMSA 5RQ;0,031;0,073;11-06-2020
515;127_311R_12.3;Schrey & Veit, VICON-AMSA 5RQ;0,073;0,73;11-06-2020
516;127_311R_12.3;Schrey & Veit, VICON-AMSA 5RQ;0,73;0,773;11-06-2020
517;127_349AR_27.8;Schrey & Veit, VICON-AMSA 5RQ;0,096;0,114;11-06-2020
518;127_359AL_37.4;Schrey & Veit, VICON-AMSA 5RQ;0,19;0,24;11-06-2020
519;127_361L_37.5;Schrey & Veit, VICON-AMSA 5RQ;0,114;0,164;11-06-2020
520;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;2,019;2,119;11-06-2020
521;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;3,734;4,021;11-06-2020
522;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,669;4,67;11-06-2020
523;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,67;4,676;11-06-2020
524;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,676;4,715;11-06-2020
525;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,715;4,894;11-06-2020
526;127_435AR_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,894;4,895;11-06-2020
527;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;1,963;2,063;11-06-2020
528;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;3,678;3,965;11-06-2020
529;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,614;4,638;11-06-2020
530;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,684;4,839;11-06-2020
531;127_375BV_38.5;Clipped Tuned, type Corus 54E1;4,697;6,172;11-06-2020
532;127_375BV_38.5;Clipped Tuned, type Corus 54E1;8,592;8,762;11-06-2020
533;127_375AR_38.5;Clipped Tuned, type Corus 54E1;4,752;6,227;11-06-2020
534;127_375AR_38.5;Clipped Tuned, type Corus 54E1;8,647;8,817;11-06-2020
535;127_375AR_38.5;Clipped Tuned, type Corus 54E1;9,127;9,448;11-06-2020
536;127_435BV_54.0;Schrey & Veit, VICON-AMSA 5RQ;4,613;4,838;11-06-2020
537;123_61AL_19.8;Onbekend;0,052;0,066;11-06-2020
538;123_61AL_19.8;Onbekend;0,066;0,448;11-06-2020
539;123_61AL_19.8;Glued Tuned, type Corus 54E1;0,751;1,651;11-06-2020
540;544_1071BV_0.2;Glued Tuned, type Corus 54E1;0,776;855,754;11-06-2020
541;544_1079BV_0.3;Glued Tuned, type Corus 54E1;0,691;856,669;11-06-2020
542;117_1843L_6.3;Clipped Tuned, type Corus 54E1;0,321;0,937;11-06-2020
543;117_1843L_6.3;Clipped Tuned, type Corus 54E1;0,937;0,987;11-06-2020
544;117_1843L_6.3;Clipped Tuned, type Corus 54E1;1,179;1,485;11-06-2020
545;117_1843L_6.3;Clipped Tuned, type Corus 54E1;1,485;1,578;11-06-2020
546;117_1843L_6.3;Clipped Tuned, type Corus 54E1;2,288;2,521;11-06-2020
547;046_227AL_36.0;Schrey & Veit, VICON-AMSA 5RQ;4,483;4,958;11-06-2020
548;046_227BV_36.1;Schrey & Veit, VICON-AMSA 5RQ;4,422;4,897;11-06-2020
549;047_3AV_40.9;Schrey & Veit, VICON-AMSA 5RQ;4,875;5,488;11-06-2020
550;047_3BL_41.0;Schrey & Veit, VICON-AMSA 5RQ;13,255;13,406;11-06-2020
551;047_3BL_41.0;Schrey & Veit, VICON-AMSA 5RQ;4,94;5,556;11-06-2020
552;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;5,571;5,763;11-06-2020
553;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;5,778;5,871;11-06-2020
554;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;18,146;18,491;11-06-2020
555;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;4,134;4,326;11-06-2020
556;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;4,341;4,434;11-06-2020
557;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;16,709;17,078;11-06-2020
558;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;17,084;17,109;11-06-2020
559;122_65L_2.8;Schrey & Veit, VICON-AMSA 5RQ;17,459;17,959;11-06-2020
560;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;0,04;0,266;11-06-2020
561;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;0,338;0,82;11-06-2020
562;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;0,855;1,503;11-06-2020
563;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;9,089;9,209;11-06-2020
564;124_195L_4.5;Schrey & Veit, VICON-AMSA 54VS;9,209;9,439;11-06-2020
565;124_195L_4.5;Schrey & Veit, VICON-AMSA 5RQ;9,439;9,664;11-06-2020
566;124_195L_4.5;Schrey & Veit, VICON-AMSA 5RQ;12,739;13,114;11-06-2020
567;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0;0,186;11-06-2020
568;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,218;0,245;11-06-2020
569;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,245;0,607;11-06-2020
570;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,607;0,732;11-06-2020
571;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;0,765;1,423;11-06-2020
572;124_197V_4.6;Schrey & Veit, VICON-AMSA 54VS;9,009;9,359;11-06-2020
573;124_197V_4.6;Schrey & Veit, VICON-AMSA 5RQ;9,359;9,584;11-06-2020
574;124_197V_4.6;Schrey & Veit, VICON-AMSA 5RQ;12,659;12,964;11-06-2020
575;124_197V_4.6;Schrey & Veit, VICON-AMSA 5RQ;12,964;13,034;11-06-2020
576;544_1135BV_1.4;Schrey & Veit, VICON-AMSA 5RQ;0,007;0,199;11-06-2020
577;544_1135AR_1.3;Schrey & Veit, VICON-AMSA 5RQ;0,063;0,129;11-06-2020
578;123_1AV_10.6;Schrey & Veit, VICON-AMSA 5RQ;9,072;9,135;11-06-2020
579;055_413AL_29.6;Schrey & Veit, VICON-AMSA 5RQ;5,413;5,893;11-06-2020
580;055_413AL_29.6;Schrey & Veit, VICON-AMSA 5RQ;6,873;7,505;11-06-2020
581;122_65V_2.8;Schrey & Veit, VICON-AMSA 5RQ;0,228;0,692;11-06-2020
582;545_75BL_22.3;Schrey & Veit, VICON-AMSA 5RQ;0,746;1,231;11-06-2020
583;123_1BR_10.6;Glued Tuned, type Corus 54E1;7,927;8,035;11-06-2020
584;123_1BR_10.6;Onbekend;7,803;7,909;11-06-2020
585;123_1BR_10.6;Onbekend;5,617;5,878;11-06-2020
586;123_1BR_10.6;Onbekend;5,343;5,578;11-06-2020
587;123_1BR_10.6;Schrey & Veit, VICON-AMSA 5RQ;4,027;4,585;11-06-2020
588;123_1BR_10.6;Clipped Tuned, type Corus 54E1;1,75;1,86;11-06-2020
589;123_1BR_10.6;Clipped Tuned, type Corus 54E1;1,014;1,455;11-06-2020
590;123_1BR_10.6;Clipped Tuned, type Corus 54E1;0,077;0,935;11-06-2020
591;123_1BR_10.6;Clipped Tuned, type Corus 54E1;0,034;0,085;11-06-2020
592;123_1AV_10.6;Glued Tuned, type Corus 54E1;7,86;7,968;11-06-2020
593;123_1AV_10.6;Onbekend;7,736;7,839;11-06-2020
594;123_1AV_10.6;Glued Tuned, type Corus 54E1;7,06;7,718;11-06-2020
595;123_1AV_10.6;Onbekend;5,565;5,811;11-06-2020
596;123_1AV_10.6;Onbekend;5,276;5,526;11-06-2020
597;123_1AV_10.6;Schrey & Veit, VICON-AMSA 5RQ;3,96;4,518;11-06-2020
598;123_1AV_10.6;Clipped Tuned, type Corus 54E1;1,683;1,793;11-06-2020
599;123_1AV_10.6;Clipped Tuned, type Corus 54E1;0,947;1,388;11-06-2020
600;057_43R_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,335;9,346;11-06-2020
601;057_43R_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,226;9,335;11-06-2020
602;057_41V_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,271;9,282;11-06-2020
603;057_41V_11.2;Schrey & Veit, VICON-AMSA 5RQ;9,162;9,271;11-06-2020
