ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG
52842317;531_1405AR_34.8;1405A/1397B;W;0,000;0,017;2016-01-05;;
52842318;926_2078R_0.7;2078;W;0,000;0,029;2016-01-05;1:9;1,33
52842319;924_2303AL_525.0;3239A/2303B;W;0,250;0,263;2016-01-05;;
52842321;476_60L_201.1;60;W;0,000;0,029;2016-01-05;1:9;1,33
52842322;163_959AL_44.2;959B;W;0,060;0,110;2016-01-05;1:15;1,33
52842323;506_159AR_44.2;163/161B;W;0,020;0,041;2016-01-05;;
52842324;520_1009R_1.0;1009;W;0,000;0,029;2016-01-05;1:9;1,33
52842325;132_473pV_47.9;473/475A;W;0,000;0,032;2016-01-05;;
52842326;531_507AR_35.6;507A/505B;W;0,000;0,016;2016-01-05;;
52842328;501_928V_80.6;929;W;0,000;0,026;2016-01-05;1:8 SYM;1,40
52842329;127_395AL_48.6;395B;W;0,040;0,072;2016-01-05;1:9;1,33
52842331;514_39AL_17.5;41/39A;W;0,000;0,017;2016-01-05;;
52842332;009_25BR_165.9;27/25B;W;0,000;0,017;2016-01-05;;
52842333;476_92R_201.8;93;W;0,410;0,442;2016-01-05;1:9;1,33
52845660;664_135R_43.0;K_135R-901BV;K;0,094;0,127;2016-01-05;;
52845661;545_83AR_22.3;KW_81AL-83AR;K;0,017;0,024;2016-01-05;;
52845662;927_3071AR_905.4;KW_3073AL_3071AR;K;0,027;0,037;2016-01-05;;
52845663;503_109AL_43.6;KW_107AR-109AL;K;0,027;0,036;2016-01-05;;
52845664;506_79L_43.9;K_79L-83R;K;0,036;0,071;2016-01-05;;
52845666;542_1233AR_29.7;KW_1233BR-1235BL;K;0,029;0,036;2016-01-05;;
52845667;561_89AL_59.7;K_79AR-89AL;K;0,029;0,036;2016-01-05;;
52845668;664_893AR_42.6;KW_893AR-895AL;K;0,048;0,095;2016-01-05;;
52845669;127_391AR_48.5;KW_391AR-393AL;K;0,027;0,037;2016-01-05;;
52845670;542_1261AR_29.9;KW_1261AR-1263AL;K;0,017;0,038;2016-01-05;;
52846293;509_9AR_35.1;810;S;0,707;1,355;2016-01-05;;
52846295;611_2335V_106.3;810;S;0,131;0,537;2016-01-05;;
52846659;123_29AL_11.6;DH;S;0,433;7,949;2016-01-05;;
52846660;545_969L_22.8;43;S;0,029;0,350;2016-01-05;;
52846661;478_1331L_2.1;912;S;0,066;0,818;2016-01-05;;
52846662;927_947L_905.8;342;S;0,027;0,720;2016-01-05;;
52846884;002_347BV_50.7;222;S;0,260;0,455;2016-01-05;;
52846196;084_3V_9.3;SJ;S;0,023;7,972;2016-01-05;;
52846197;133_1047AR_13.3;114;S;0,200;0,382;2016-01-05;;
52846198;130_8R_300.0;5b;S;0,029;0,354;2016-01-05;;
52846199;817_52AR_300.8;40;S;0,016;0,710;2016-01-05;;
52845535;546_1015R_4.5;2526;K;0,239;0,242;2016-01-05;;
52845536;600_1025AR_11.1;KW_1025AR-1027AL;K;0,047;0,074;2016-01-05;;
52845537;927_3075AR_905.4;KW_3077AL_3075AR;K;0,016;0,025;2016-01-05;;
52845538;586_385AR_81.1;K_385AR-387AL;K;0,038;0,057;2016-01-05;;
52845539;938_4627L_3.5;KW_4623R_4627L;K;0,017;0,024;2016-01-05;;
52845540;654_393AL_48.8;KW_391AR-393AL;K;0,029;0,036;2016-01-05;;
52845541;506_83R_43.9;K_83R-87BV;K;0,070;0,089;2016-01-05;;
52845542;135_901L_45.0;KW_901L-902R;K;0,027;0,047;2016-01-05;;
52845544;536_329AL_61.9;KW_327AR-329AL;K;0,029;0,034;2016-01-05;;
52845545;586_2569AL_80.7;KW_2567AR-2569AL;K;0,029;0,031;2016-01-05;;
52845546;924_3583AR_35.8;KW_3583AR-3585AL;K;0,028;0,037;2016-01-05;;
52846315;210_5L_11.6;902;S;0,070;0,313;2016-01-05;;
52846317;802_801R_100.6;5012;S;0,029;0,654;2016-01-05;;
52846318;550_980V_25.8;17b;S;0,000;0,308;2016-01-05;;
52846319;938_4545V_1.4;721;S;0,030;0,894;2016-01-05;;
52846320;924_15-16R_35.3;116;S;0,029;0,796;2016-01-05;;
52846321;143_902R_17.5;w902r-ti902R;S;0,029;0,064;2016-01-05;;
52846322;017_1023BV_26.9;342;S;0,007;0,333;2016-01-05;;
52846323;135_902V_45.0;FW;S;0,000;0,006;2016-01-05;;
52846324;553_923R_21.5;17;S;0,026;0,181;2016-01-05;;
52846325;950_1003L_39.8;PT;S;5,839;5,893;2016-01-05;;
52846326;815_920L_6.6;902a;S;0,067;0,778;2016-01-05;;
52846327;815_926L_5.8;908;S;0,065;0,229;2016-01-05;;
52846328;513_91AR_25.7;505b;S;0,078;0,405;2016-01-05;;
52846329;950_111R_6.9;343;S;0,063;0,789;2016-01-05;;
52846909;115_9AR_5.5;402;S;0,071;0,514;2016-01-05;;
52846910;950_475BV_8.3;PD;S;0,025;2,213;2016-01-05;;
52846911;524_245R_69.8;423;S;0,130;0,300;2016-01-05;;
52846913;039_5131V_108.8;821;S;0,197;0,523;2016-01-05;;
52846915;606_109V_1.0;HH;S;0,249;13,844;2016-01-05;;
52842257;524_291AL_71.3;291B;W;0,070;0,122;2016-01-05;1:15;1,33
52842258;531_1215AL_0.6;1215A;W;0,000;0,029;2016-01-05;1:9;1,33
52840341;545_155BqV_23.0;157A/155B;W;0,000;0,034;2016-01-05;;
52840342;543_135BV_15.0;139A/137B;W;0,080;0,100;2016-01-05;;
52840343;546_1045pV_3.9;1045/1047B;W;0,000;0,034;2016-01-05;;
52840344;950_661AL_7.3;661A/661B;W;0,000;0,015;2016-01-05;;
52840345;115_125AR_22.5;125A;W;0,000;0,028;2016-01-05;1:9;1,33
52840346;828_XXXL_201.0;XXX;W;0,000;0,029;2016-01-05;1:9;1,33
52840347;924_39-41R_35.3;993;W;0,940;0,972;2016-01-05;1:7;1,33
52840613;614_2147R_47.8;2147;W;0,000;0,032;2016-01-05;1:9;1,33
52841203;506_523BV_43.4;525;W;0,070;0,096;2016-01-05;1:9;1,33
52841204;047_2001R_24.2;2001;W;0,000;0,048;2016-01-05;1:15;1,33
52841205;116_2395AL_37.5;2397B;W;0,090;0,140;2016-01-05;1:15;1,33
52841206;133_1079V_14.6;1083B;W;0,530;0,581;2016-01-05;1:15;1,33
52841207;531_141BL_35.1;141B;W;0,000;0,030;2016-01-05;1:9;1,33
52841208;115_107R_22.2;123B;W;0,280;0,322;2016-01-05;1:15;1,33
52841210;486_904V_75.5;906;W;0,020;0,052;2016-01-05;1:9;1,33
52841211;544_1071AL_0.1;1071B;W;0,060;0,107;2016-01-05;1:15;1,33
52841212;542_1233AL_29.7;1233A;W;0,000;0,029;2016-01-05;1:9;1,33
52841213;950_475AR_8.2;821;W;2,480;2,529;2016-01-05;1:15;1,33
52841214;550_967L_25.3;967;W;0,000;0,029;2016-01-05;1:9;1,33
52841215;664_101BR_41.9;323;W;1,510;1,554;2016-01-05;1:15;1,33
52841216;501_936R_80.5;936;W;0,000;0,027;2016-01-05;1:9;1,33
52841217;805_7117L_103.0;7117;W;0,000;0,029;2016-01-05;1:9;1,33
52841218;073_1101BV_0.7;1109;W;0,350;0,379;2016-01-05;1:9;1,33
52841219;031_205R_9.7;205;W;0,000;0,038;2016-01-05;1:12;1,33
52841220;545_261BV_22.6;960A/960B;W;0,040;0,059;2016-01-05;;
52841221;603_141AL_3.3;157/155B;W;0,210;0,226;2016-01-05;;
52841222;618_261AR_1.8;261B;W;0,030;0,062;2016-01-05;1:9;1,33
52841223;081_961L_74.4;978;W;0,100;0,129;2016-01-05;1:9;1,33
52841225;817_935R_114.3;935;W;0,000;0,029;2016-01-05;1:9;1,33
52841226;503_125AR_43.2;125A;W;0,000;0,029;2016-01-05;1:9;1,33
52841597;924_3723V_36.8;3731;W;0,020;0,046;2016-01-05;1:9;1,33
52841599;478_1259AL_1.7;1263/1259B;W;0,020;0,041;2016-01-05;;
52841600;950_927L_17.5;930;W;0,230;0,260;2016-01-05;1:9;1,33
52841601;052_51R_62.4;51;W;0,000;0,029;2016-01-05;1:9;1,33
52841603;618_41AR_58.7;41A/33B;W;0,000;0,016;2016-01-05;;
52841605;531_213BqV_35.6;215A/213B;W;0,000;0,031;2016-01-05;;
52841606;125_1017AR_30.7;1017B;W;0,030;0,060;2016-01-05;1:9;1,33
52841607;506_91R_43.9;91/89B;W;0,000;0,017;2016-01-05;;
52841611;586_57BL_80.4;59A/55;W;0,030;0,048;2016-01-05;;
52841612;588_813AL_1.9;813A/813B;W;0,000;0,016;2016-01-05;;
52841614;507_239AL_93.7;239A;W;0,000;0,048;2016-01-05;1:15;1,33
52841615;564_979L_23.9;979;W;0,000;0,029;2016-01-05;1:9;1,33
52841616;617_1161V_39.6;1191;W;0,330;0,379;2016-01-05;1:15;1,33
52841617;133_1017L_8.6;1017;W;0,000;0,048;2016-01-05;1:15;1,33
52841618;926_2012L_1.5;2012;W;0,000;0,026;2016-01-05;1:8;1,33
52841619;852_2L_160.7;2;W;0,000;0,029;2016-01-05;1:9;1,33
52841622;803_50AL_103.2;50A/49B;W;0,000;0,017;2016-01-05;;
52841623;470_1116L_301.7;1116;W;0,000;0,029;2016-01-05;1:9;1,33
52841624;527_111qV_17.4;113A/111;W;0,000;0,035;2016-01-05;;
52841626;122_65L_2.8;65;W;0,000;0,029;2016-01-05;1:9;1,33
52841627;040_3V_46.1;10;W;0,600;0,626;2016-01-05;1:9;1,33
52841628;520_49BL_28.5;49B;W;0,000;0,028;2016-01-05;1:9;1,33
52842520;950_357AL_17.4;357A;W;0,000;0,029;2016-01-05;1:9;1,33
52842521;542_1233AR_29.7;1233A;W;0,000;0,029;2016-01-05;1:9;1,33
52842522;625_265AL_15.6;265B;W;0,040;0,065;2016-01-05;1:9;1,33
52842523;011_840BL_68.8;840A/840B;W;0,000;0,015;2016-01-05;;
52842524;950_91L_41.5;91;W;0,000;0,027;2016-01-05;1:9;1,33
52842525;609_23L_28.9;19B/23;W;0,000;0,017;2016-01-05;;
52842527;161_2675L_31.7;2703;W;3,600;3,647;2016-01-05;1:15;1,33
52842528;618_33BR_58.7;41A/33B;W;0,000;0,017;2016-01-05;;
52842529;950_962pV_12.6;962/963;W;0,000;0,034;2016-01-05;;
52842531;479_1633L_300.5;1633;W;0,000;0,029;2016-01-05;1:9;1,33
52841498;073_1203L_21.8;1203;W;0,000;0,047;2016-01-05;1:15;1,33
52841499;525_982AqV_78.2;982A/982B;W;0,000;0,034;2016-01-05;;
52841500;623_339R_17.7;339;W;0,000;0,027;2016-01-05;1:9;1,33
52841501;950_656R_7.2;656;W;0,000;0,028;2016-01-05;1:9;1,33
52841502;950_965pV_12.6;965/966;W;0,000;0,034;2016-01-05;;
52841503;603_151BpV_3.4;185/151B;W;0,000;0,034;2016-01-05;;
52841504;553_231AL_21.3;231A;W;0,000;0,029;2016-01-05;1:9;1,33
52841505;565_63L_101.8;63;W;0,000;0,029;2016-01-05;1:9;1,33
52841506;608_915R_88.4;915;W;0,000;0,028;2016-01-05;1:9;1,33
52841507;550_59R_25.4;59;W;0,000;0,029;2016-01-05;1:9;1,33
52841508;666_4235R_47.8;4235;W;0,000;0,054;2016-01-05;1:18.5;0,81
52841509;135_257BL_21.7;259A;W;0,040;0,068;2016-01-05;1:9;1,33
52841510;817_74L_205.2;75;W;0,400;0,425;2016-01-05;1:9;1,33
52841511;517_55AR_69.1;55B;W;0,050;0,096;2016-01-05;1:15;1,33
52841512;586_2523BpV_80.3;2535A/2523B;W;0,000;0,034;2016-01-05;;
52841513;664_133R_42.9;133/131B;W;0,000;0,017;2016-01-05;;
52840409;586_157BL_80.8;157B;W;0,000;0,028;2016-01-05;1:9;1,33
52840411;817_36R_160.6;36;W;0,000;0,029;2016-01-05;1:9;1,33
52840412;002_357AR_51.5;357B;W;0,050;0,101;2016-01-05;1:15;1,33
52840414;664_893AL_42.6;893A;W;0,000;0,048;2016-01-05;1:15;1,33
52840415;163_1029AR_43.9;1029A/1029B;W;0,000;0,016;2016-01-05;;
52840418;520_143AL_0.7;147A/143B;W;0,020;0,040;2016-01-05;;
52840419;503_189L_40.9;189;W;0,000;0,042;2016-01-05;1:15;1,33
52841007;514_91AL_17.3;85B/91A;W;0,000;0,017;2016-01-05;;
52841008;130_9V_61.6;10;W;0,010;0,037;2016-01-05;1:9;1,33
52841009;817_71L_205.1;71;W;0,000;0,029;2016-01-05;1:9;1,33
52841010;155_4459L_88.2;4465;W;0,160;0,208;2016-01-05;1:18.5;0,81
52841011;490_149R_6.0;149;W;0,000;0,029;2016-01-05;1:9;1,33
52841012;550_83AR_25.6;83A;W;0,000;0,028;2016-01-05;1:9;1,33
52841013;603_903BL_3.8;903A/903B;W;0,000;0,017;2016-01-05;;
52841014;534_1001BL_44.6;1001B;W;0,000;0,047;2016-01-05;1:15;1,33
52841015;560_1215AL_24.8;1215B;W;0,040;0,065;2016-01-05;1:9;1,33
52842415;524_303AL_71.5;303A;W;0,000;0,047;2016-01-05;1:15;1,33
52842416;005_93V_115.0;97;W;0,010;0,041;2016-01-05;1:9;1,33
52842417;062_451AR_39.0;453;W;0,060;0,094;2016-01-05;1:9;1,33
52842418;531_211R_35.6;211;W;0,000;0,029;2016-01-05;1:9;1,33
52842419;606_45AR_37.6;45B;W;0,040;0,064;2016-01-05;1:9;1,33
52842420;536_241BpV_60.8;247A/241B;W;0,000;0,031;2016-01-05;;
52842421;076_1625qV_11.6;1627/1625;W;0,000;0,034;2016-01-05;;
52842422;506_607R_43.5;607;W;0,000;0,029;2016-01-05;1:9;1,33
52842423;531_141AR_35.1;141A;W;0,000;0,030;2016-01-05;1:9;1,33
52842425;478_1273R_1.8;1289;W;0,300;0,327;2016-01-05;1:9;1,33
52842426;924_361AqV_36.5;361B/361A;W;0,000;0,034;2016-01-05;;
52842427;508_2009V_90.3;2013/2015;W;0,010;0,028;2016-01-05;;
52842428;588_413BpV_2.9;417A/413B;W;0,000;0,034;2016-01-05;;
52842429;531_877L_33.4;877;W;0,000;0,029;2016-01-05;1:9;1,33
52842430;924_3611R_35.8;3611/3599B;W;0,000;0,017;2016-01-05;;
52842431;551_145AL_22.8;161B;W;0,830;0,881;2016-01-05;1:15;1,33
52846162;609_85AR_27.9;503b;S;0,051;0,255;2016-01-05;;
52845774;924_3237AR_34.1;KW_3237AR-3239AL;K;0,028;0,037;2016-01-05;;
52845775;135_902R_45.0;KW_901L-902R;K;0,028;0,047;2016-01-05;;
52845776;586_2563AR_80.7;KW_2563AR-2565AL;K;0,028;0,030;2016-01-05;;
52845777;664_903V_43.0;K_135R-907BR;K;0,039;0,072;2016-01-05;;
52845778;531_1227AL_34.5;K_1225AL-1227AL;K;0,017;0,028;2016-01-05;;
52845779;543_167AL_45.1;KW_165AR-167AL;K;0,028;0,037;2016-01-05;;
52845780;564_952R_23.6;KW_952R-953L;K;0,029;0,035;2016-01-05;;
52845781;546_1013R_4.5;K_1013R-1015L;K;0,031;0,063;2016-01-05;;
52845782;924_2369AL_36.7;K_DD-KZ;K;0,523;0,575;2016-01-05;;
52845783;606_83AL_0.6;KW_81AR-83AR;K;0,029;0,036;2016-01-05;;
52845784;609_91AR_27.6;KW_91AR-93AL;K;0,028;0,037;2016-01-05;;
52845786;924_3597AR_35.8;KW_3597AR-3599AL;K;0,017;0,025;2016-01-05;;
52846885;084_13BV_10.4;SL;S;0,265;4,025;2016-01-05;;
52846886;550_963L_25.3;75;S;0,029;0,406;2016-01-05;;
52846887;803_84AR_103.8;5912;S;0,017;0,221;2016-01-05;;
52846888;073_1215AR_21.9;HP;S;0,261;12,537;2016-01-05;;
52846889;802_801L_100.6;5011;S;0,029;0,681;2016-01-05;;
52846890;542_1185R_29.2;6;S;0,057;0,455;2016-01-05;;
52846891;924_3553L_35.5;292;S;0,057;0,312;2016-01-05;;
52846892;924_1753V_35.6;231;S;0,000;0,087;2016-01-05;;
52846893;817_40R_119.3;w40r-wXXXv;S;0,029;0,519;2016-01-05;;
52846894;079_163AL_15.0;482;S;0,202;0,519;2016-01-05;;
52846895;539_47AL_79.2;CD;S;1,498;1,910;2016-01-05;;
52846443;486_902L_75.4;1004;S;0,027;0,521;2016-01-05;;
52846444;210_25R_21.1;892;S;0,048;0,394;2016-01-05;;
52845970;011_82R_69.1;307;S;0,093;0,726;2016-01-05;;
52845971;117_1BV_15.5;GS;S;0,550;2,029;2016-01-05;;
52845972;618_129L_50.9;43;S;0,053;0,455;2016-01-05;;
52845547;542_1253AL_29.8;KW_1249AR-1253AL;K;0,017;0,025;2016-01-05;;
52845548;938_4507L_0.1;KW_4503R-4505L;K;0,016;0,024;2016-01-05;;
52845549;478_1035R_0.4;K_1033L-FF;K;0,038;0,072;2016-01-05;;
52845550;603_107AL_2.9;KW_105AR-107AL;K;0,027;0,036;2016-01-05;;
52845551;553_271AR_21.8;KW_271AR-273AL;K;0,027;0,036;2016-01-05;;
52845552;531_1381AL_34.7;KW_1321AR-1381AL;K;0,017;0,028;2016-01-05;;
52845553;560_63AR_24.8;KW_55AL-63AR;K;0,017;0,024;2016-01-05;;
52845554;531_1353AR_34.6;K_1353AR-1355AL;K;0,017;0,030;2016-01-05;;
52845555;614_2151R_47.8;KW_2151R_2155L;K;0,028;0,037;2016-01-05;;
52845556;544_1057AR_23.2;KW_1057AR-1059AL;K;0,048;0,085;2016-01-05;;
52845557;606_43AL_37.6;KW_43AL-45AR;K;0,017;0,024;2016-01-05;;
52845558;586_133AL_80.7;KW_131AR-133AL;K;0,029;0,031;2016-01-05;;
52845559;546_1033L_12.7;2526;K;0,471;0,474;2016-01-05;;
52845560;543_165AR_45.1;KW_165AR-167AL;K;0,028;0,037;2016-01-05;;
52845561;082_135R_1.5;K_129-121R;K;0,776;0,779;2016-01-05;;
52845562;478_1193R_0.7;KW_1197-1199;K;0,029;0,036;2016-01-05;;
52845563;527_43AR_16.6;KW_41AL-43AR;K;0,028;0,037;2016-01-05;;
52846091;116_2255R_39.5;TL;S;19,846;22,535;2016-01-05;;
52846092;116_2257V_39.4;SK;S;16,666;19,687;2016-01-05;;
52846916;501_932BL_80.4;22;S;0,016;0,132;2016-01-05;;
52846917;100_2025AL_2.9;683;S;3,921;4,565;2016-01-05;;
52846918;613_903R_75.7;7b;S;0,029;0,073;2016-01-05;;
52846919;801_909R_800.6;1019;S;0,028;0,055;2016-01-05;;
52847149;470_206V_304.8;4414;S;0,000;1,406;2016-01-05;;
52847151;486_415BV_77.6;92;S;0,020;0,277;2016-01-05;;
52847152;553_955R_22.2;WW;S;0,027;0,175;2016-01-05;;
52847153;486_956L_75.0;2167;S;0,026;0,565;2016-01-05;;
52847154;555_297V_83.7;18;S;0,000;0,140;2016-01-05;;
52847155;517_11BV_68.7;30;S;0,140;0,219;2016-01-05;;
52845995;035_907L_51.5;813a;S;0,029;0,555;2016-01-05;;
52845996;924_361BR_36.4;271;S;0,017;0,156;2016-01-05;;
52845997;102_383L_9.6;301;S;0,190;0,436;2016-01-05;;
52845998;514_89V_17.2;103b;S;0,014;0,277;2016-01-05;;
52845999;514_29L_17.6;160;S;0,051;0,304;2016-01-05;;
52845433;478_1115AL_0.6;KW_1113AR-1115AL;K;0,017;0,024;2016-01-05;;
52845434;606_87AL_0.6;KW_85AR-87AL;K;0,029;0,041;2016-01-05;;
52845436;603_111AL_2.9;KW_109AR-111AL;K;0,027;0,032;2016-01-05;;
52845437;555_383L_84.4;KW_383L-387R;K;0,038;0,057;2016-01-05;;
52845438;514_75R_17.4;K_61BV-75-1;K;0,066;0,082;2016-01-05;;
52845439;924_1751L_35.5;1751L-1755R;K;0,026;0,032;2016-01-05;;
52841227;950_235AL_12.5;235A/233B;W;0,000;0,017;2016-01-05;;
52841228;127_542L_49.8;542;W;0,000;0,027;2016-01-05;1:9;1,33
52841229;124_906R_3.1;909;W;0,320;0,352;2016-01-05;1:9;1,33
52841230;564_433AR_23.5;433A;W;0,000;0,029;2016-01-05;1:9;1,33
52841231;516_287AL_2.4;287B;W;0,030;0,060;2016-01-05;1:9;1,33
52841232;502_263BV_100.7;269;W;0,270;0,300;2016-01-05;1:9;1,33
52841233;517_163V_0.1;165;W;0,010;0,038;2016-01-05;1:9;1,33
52841234;520_952L_0.9;952;W;0,000;0,029;2016-01-05;1:9;1,33
52841235;609_5L_29.7;193A;W;11,160;11,210;2016-01-05;1:15;1,33
52841262;950_921ApV_17.3;921A/921B;W;0,000;0,031;2016-01-05;;
52841263;563_189L_57.4;191;W;0,300;0,351;2016-01-05;1:15;1,33
52841265;533_1119BR_15.3;1119B;W;0,000;0,029;2016-01-05;1:9;1,33
52841267;132_945L_49.2;945;W;0,000;0,029;2016-01-05;1:9;1,33
52841268;517_89BpV_69.5;93A/89B;W;0,000;0,034;2016-01-05;;
52841269;545_153AR_23.0;157A/155B;W;0,020;0,041;2016-01-05;;
52841270;123_63AR_19.9;65A/63B;W;0,050;0,062;2016-01-05;;
52841271;135_911V_45.7;912;W;0,010;0,041;2016-01-05;1:9;1,33
52841272;519_33L_46.2;67;W;0,430;0,457;2016-01-05;1:9;1,33
52841273;504_67R_18.3;67/59B;W;0,000;0,016;2016-01-05;;
52841274;624_229AL_32.9;229A;W;0,000;0,029;2016-01-05;1:9;1,33
52841275;485_15R_77.0;121;W;0,210;0,234;2016-01-05;1:8;1,33
52841276;555_231R_83.5;231;W;0,000;0,033;2016-01-05;1:9;1,33
52841277;520_163R_36.6;167;W;0,210;0,238;2016-01-05;1:9;1,33
52841278;036_221AL_84.5;221A;W;0,000;0,027;2016-01-05;1:9;1,33
52841279;603_905R_3.5;905;W;0,000;0,029;2016-01-05;1:9 SYM;1,33
52841280;553_955L_22.2;955;W;0,000;0,027;2016-01-05;1:9;1,33
52841868;476_92R_201.8;92;W;0,000;0,029;2016-01-05;1:9;1,33
52841869;927_953AR_905.7;953A/953B;W;0,000;0,017;2016-01-05;;
52841870;089_261AR_45.6;261A;W;0,000;0,039;2016-01-05;1:12;1,33
52841871;531_1311BpV_34.7;1321A/1311B;W;0,000;0,034;2016-01-05;;
52841872;026_253AL_26.9;263B;W;0,100;0,131;2016-01-05;1:9;1,33
52841873;924_345AqV_36.0;345A/345B;W;0,000;0,034;2016-01-05;;
52840616;082_135R_1.5;183;W;0,990;1,019;2016-01-05;1:9;1,33
52840617;618_53AR_58.8;59/53B;W;0,040;0,056;2016-01-05;;
52840618;508_2085L_91.4;2087;W;0,060;0,110;2016-01-05;1:15;1,33
52840619;132_961V_48.9;962B/962A;W;0,010;0,024;2016-01-05;;
52840620;562_159L_60.9;159;W;0,000;0,047;2016-01-05;1:15;1,33
52840621;467_0109R_102.7;0109;W;0,000;0,025;2016-01-05;1:7;1,33
52840622;586_2557R_80.4;2557;W;0,000;0,025;2016-01-05;1:4.5 SYM;1,33
52840623;513_65AR_25.4;65B;W;0,040;0,070;2016-01-05;1:9;1,33
52840624;555_273BV_83.6;323;W;0,450;0,490;2016-01-05;1:12;1,33
52840625;112_1qV_67.8;1/3;W;0,000;0,034;2016-01-05;;
52840627;531_505AL_35.6;535A/533B;W;0,280;0,292;2016-01-05;;
52840629;087_47AL_22.8;47B;W;0,030;0,060;2016-01-05;1:9;1,33
52840630;470_114V_304.3;1115;W;0,350;0,382;2016-01-05;1:9;1,33
52840631;522_207BL_58.1;217A/215B;W;0,040;0,052;2016-01-05;;
52840636;135_909AR_45.1;909A/909B;W;0,000;0,017;2016-01-05;;
52840637;504_55AL_18.2;55A;W;0,000;0,028;2016-01-05;1:9;1,33
52845896;817_903R_600.0;w903r-sj903R;S;0,029;0,631;2016-01-05;;
52845897;105_453R_29.0;707;S;0,087;0,299;2016-01-05;;
52845898;080_3273V_6.7;UN2;S;0,643;1,182;2016-01-05;;
52845899;117_1835R_5.4;9001;S;0,028;0,040;2016-01-05;;
52845900;514_121BV_16.8;102a;S;0,001;0,169;2016-01-05;;
52845901;490_106V_105.0;5350;S;0,000;0,148;2016-01-05;;
52845902;950_81BV_41.1;711;S;0,039;0,766;2016-01-05;;
52841016;097_3609R_22.0;3609;W;0,000;0,048;2016-01-05;1:15;1,33
52841017;486_957R_75.0;957;W;0,000;0,026;2016-01-05;1:8;1,33
52841018;550_65L_25.5;975B/975A;W;0,180;0,198;2016-01-05;;
52841019;553_311AR_22.3;311A;W;0,000;0,034;2016-01-05;;
52841020;926_2071L_0.8;2071;W;0,000;0,029;2016-01-05;1:9;1,33
52841021;478_1227AqV_1.7;1227A/1231;W;0,000;0,034;2016-01-05;;
52841023;531_1173BV_33.9;2347;W;0,290;0,320;2016-01-05;1:9;1,33
52841025;433_36BL_5.8;36A/36B;W;0,000;0,015;2016-01-05;;
52841029;517_53BL_69.2;55A;W;0,060;0,095;2016-01-05;1:12;1,33
52841030;474_958R_101.0;958;W;0,000;0,025;2016-01-05;1:7;1,33
52841031;531_1197AR_34.1;1197A;W;0,000;0,029;2016-01-05;1:9;1,33
52842406;517_55AR_69.1;55A;W;0,000;0,039;2016-01-05;1:12;1,33
52842407;950_914R_17.2;914;W;0,000;0,029;2016-01-05;1:9;1,33
52842409;950_203L_11.7;207;W;0,020;0,049;2016-01-05;1:9;1,33
52842410;517_931L_69.3;931;W;0,000;0,028;2016-01-05;1:9;1,33
52842411;564_976V_24.0;977;W;0,010;0,040;2016-01-05;1:9;1,33
52842412;551_908R_22.2;908;W;0,000;0,029;2016-01-05;1:9;1,33
52842413;924_2303BpV_34.1;3239A/2303B;W;0,000;0,032;2016-01-05;;
52842414;506_23R_42.9;23;W;0,000;0,027;2016-01-05;1:9;1,33
52840498;555_229BL_83.6;291A/229B;W;0,000;0,017;2016-01-05;;
52840499;531_1327BL_34.8;1337/1339B;W;0,070;0,091;2016-01-05;;
52840500;102_1241R_1.8;1241;W;0,000;0,029;2016-01-05;1:9;1,33
52840501;109_241AR_31.1;243B;W;0,120;0,145;2016-01-05;1:9;1,33
52840502;555_275AL_83.5;275B;W;0,040;0,064;2016-01-05;1:9;1,33
52840503;108_169AR_74.9;173B;W;0,420;0,452;2016-01-05;1:9;1,33
52840504;603_121L_3.2;121;W;0,000;0,029;2016-01-05;1:9;1,33
52840505;525_964L_78.6;964;W;0,000;0,028;2016-01-05;1:9;1,33
52840506;927_41R_904.6;3005;W;0,600;0,625;2016-01-05;1:9;1,33
52840507;105_471AL_29.3;471B;W;0,040;0,064;2016-01-05;1:9;1,33
52840508;586_91AqV_80.4;91A/2561B;W;0,000;0,034;2016-01-05;;
52840509;545_133BV_23.0;189A/187B;W;0,360;0,375;2016-01-05;;
52840510;531_1267qV_34.6;1269A/1267;W;0,000;0,034;2016-01-05;;
52840455;085_215AL_19.8;215A;W;0,000;0,033;2016-01-05;1:9;1,33
52840456;097_4331R_21.3;4331;W;0,000;0,033;2016-01-05;1:9;1,33
52840457;127_487R_73.9;487;W;0,000;0,027;2016-01-05;1:9;1,33
52840458;950_665L_7.6;669B/669A;W;0,170;0,189;2016-01-05;;
52841046;543_179L_45.4;179;W;0,000;0,029;2016-01-05;1:9;1,33
52841047;606_81BL_0.7;81B;W;0,000;0,029;2016-01-05;1:9;1,33
52841048;478_1167V_0.8;1173/1175;W;0,010;0,029;2016-01-05;;
52841049;131_11L_17.3;11;W;0,000;0,029;2016-01-05;1:9 SYM;1,33
52841050;531_509BpV_35.8;511A/509B;W;0,000;0,034;2016-01-05;;
52841051;801_924R_12.0;925;W;0,360;0,385;2016-01-05;1:9;1,33
52841052;007_151R_4.3;157;W;0,610;0,637;2016-01-05;1:9;1,33
52841054;625_339AL_14.7;339B;W;0,050;0,103;2016-01-05;1:15;1,33
