ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1235093;066_1AV_25.7;0,000;3,000;066_a;25,699;22,700;TEGEN
1235094;066_1AV_25.7;3,000;4,549;661_b;22,700;21,150;TEGEN
1235095;552_253R_83.1;0,000;0,360;552_b;83,127;82,768;TEGEN
1235096;135_2209R_14.8;0,000;0,103;135__;14,836;14,939;MEE
1235097;032_3R_15.8;0,000;0,229;032__;15,793;16,020;MEE
1235098;032_3L_15.8;0,000;0,058;032__;15,793;15,850;MEE
1235099;032_5R_15.9;0,000;0,046;032__;15,850;15,804;TEGEN
1235100;523_5051AL_177.6;0,000;1,600;523_b;177,615;179,218;MEE
1235101;094_1091AV_2.5;1,644;1,846;531_a;0,900;0,700;TEGEN
1235321;476_80V_103.0;0,000;1,254;476_a;102,991;101,738;TEGEN
1235322;531_2781R_35.7;0,000;0,118;531_c;35,748;35,866;MEE
1235323;527_921L_500.8;0,000;0,163;527_f;500,781;500,941;MEE
1235324;542_509R_29.5;0,000;0,108;542_a;29,530;29,422;TEGEN
1235325;531_501R_35.6;0,000;0,199;531_c;35,579;35,377;TEGEN
1235326;525_427L_77.8;0,000;0,131;525_b;77,826;77,700;TEGEN
1235327;525_427L_77.8;0,131;1,130;486_b;77,699;76,645;TEGEN
1235328;666_4223L_47.6;0,000;0,115;666_b;47,571;47,686;MEE
1235329;525_441AV_78.1;0,000;0,057;525_b;78,101;78,050;TEGEN
1235330;528_55BV_29.0;5,987;6,055;509_a;35,000;35,069;MEE
1235331;528_55BV_29.0;0,000;0,168;528_b;29,033;29,200;MEE
1235332;531_511AL_35.7;0,000;0,290;531_c;35,751;36,050;MEE
1235333;117_1893L_9.0;0,000;0,229;117__;8,984;9,213;MEE
1235334;117_1AR_15.4;0,000;0,102;117__;15,353;15,455;MEE
1235335;604_9AR_47.4;0,027;0,056;926__;1,043;1,072;MEE
1235336;604_9AR_47.4;0,000;0,027;604_a;47,442;47,468;MEE
1235337;926_2017R_1.4;0,000;0,451;926__;1,406;0,958;TEGEN
1235338;802_800L_100.6;0,000;0,028;802__;100,609;100,637;MEE
1235339;802_800R_100.6;0,000;0,119;802__;100,609;100,728;MEE
1235540;485_40V_100.9;0,000;0,201;485_d;100,945;101,146;MEE
1235541;588_415AL_2.9;0,000;0,055;588__;2,885;2,940;MEE
1235542;588_411AL_2.8;0,000;0,050;588__;2,835;2,885;MEE
1235543;588_413BpV_2.9;0,000;0,034;588__;2,907;2,873;TEGEN
1235544;588_417AL_2.9;0,000;0,051;588__;2,889;2,940;MEE
1235545;588_413BqV_2.9;0,000;0,034;588__;2,907;2,873;TEGEN
1235546;588_415BR_2.9;0,000;0,051;588__;2,940;2,889;TEGEN
1235547;490_107R_104.8;0,456;0,469;490_b;4,816;4,828;MEE
1235548;490_107R_104.8;0,056;0,456;490_g;200,400;200,000;TEGEN
1235549;490_107R_104.8;0,000;0,056;490_c;104,828;104,772;TEGEN
1235550;588_847R_2.2;0,000;0,140;588__;2,156;2,304;MEE
1235551;542_509L_29.5;0,000;0,108;542_a;29,530;29,422;TEGEN
1235552;017_9AV_49.3;0,000;8,360;017__;49,272;40,914;TEGEN
1235553;469_52R_401.3;0,000;0,081;469_d;401,282;401,353;MEE
1235763;517_201AL_0.1;0,000;0,130;517_a;0,066;0,197;MEE
1235764;517_201AR_0.1;0,000;0,073;517_a;0,066;0,140;MEE
1235765;517_189AR_0.1;0,000;0,088;517_a;0,124;0,208;MEE
1235766;517_181L_0.1;0,051;0,296;517_b;69,950;69,712;TEGEN
1235767;517_181L_0.1;0,000;0,051;517_a;0,063;0,001;TEGEN
1235768;661_127V_22.0;0,062;0,561;661_a;0,300;0,800;MEE
1235769;005_77L_114.3;0,000;0,663;005__;114,293;114,956;MEE
1235770;654_391R_48.5;0,000;0,110;654__;48,531;48,641;MEE
1235771;479_1709L_304.4;0,000;0,048;479_a;304,412;304,364;TEGEN
1235772;155_4437V_84.2;0,000;0,037;155_b;84,233;84,270;MEE
1235773;479_2V_501.3;0,000;0,098;479_b;501,281;501,379;MEE
1235774;479_3L_501.4;0,000;0,073;479_b;501,379;501,452;MEE
1235775;479_3R_501.4;0,000;0,073;479_b;501,379;501,452;MEE
1235776;805_7101R_101.6;0,000;0,180;805_a;101,581;101,714;MEE
1235777;057_43R_11.2;0,000;9,226;057__;11,223;2,000;TEGEN
1236010;132_950R_49.2;0,000;0,582;132__;49,182;49,763;MEE
1236011;132_950L_49.2;0,000;0,581;132__;49,182;49,763;MEE
1236012;603_149BqV_3.4;0,000;0,034;603_a;3,402;3,368;TEGEN
1236013;478_AV_200.3;0,000;0,230;478_d;200,269;200,039;TEGEN
1236014;478_AV_200.3;0,256;0,269;478_d;200,013;200,000;TEGEN
1236015;478_AV_200.3;0,269;0,281;478_a;4,362;4,350;TEGEN
1236016;545_995L_23.7;0,000;0,168;545_b;23,659;23,827;MEE
1236017;133_1013R_8.6;0,000;0,127;133_a;8,632;8,505;TEGEN
1236018;133_1013R_8.6;1,038;2,678;144_a;157,600;155,954;TEGEN
1236019;001_1103V_1.0;0,000;0,549;001_a;0,951;0,400;TEGEN
1236020;531_2677L_34.7;1,821;5,602;098__;32,900;29,117;TEGEN
1236021;525_445BV_78.1;0,000;0,970;525_b;78,142;79,081;MEE
1236022;525_437BV_78.0;0,000;0,024;525_b;78,027;78,050;MEE
1236023;525_435AR_77.9;0,000;0,102;525_b;77,931;78,027;MEE
1236024;525_437AL_77.9;0,000;0,102;525_b;77,931;78,027;MEE
1236025;938_906R_3.2;0,000;0,165;938__;3,229;3,394;MEE
1236026;805_7127R_105.3;0,000;0,117;805_a;105,282;105,398;MEE
1236231;513_45L_24.6;0,395;4,924;118__;46,300;50,822;MEE
1236232;603_149BL_3.4;0,000;0,326;603_a;3,385;3,056;TEGEN
1236233;164_2481L_252.9;0,000;0,230;164__;252,862;253,091;MEE
1236234;542_1165L_29.1;0,000;0,290;542_a;29,071;29,357;MEE
1236235;542_1165R_29.1;0,000;0,291;542_a;29,071;29,357;MEE
1236236;035_111L_46.9;0,000;8,257;035__;46,852;38,606;TEGEN
1236237;546_1013L_4.5;0,309;0,930;546_c;13,299;13,918;MEE
1236238;546_1013L_4.5;0,110;0,309;546_g;100,100;100,300;MEE
1236239;546_1013L_4.5;0,000;0,110;546_b;4,492;4,384;TEGEN
1236240;084_3V_9.3;5,212;7,761;523_b;177,459;180,000;MEE
1233172;062_451AL_39.0;0,000;0,064;062__;39,028;39,092;MEE
1233173;527_932R_0.6;0,000;0,318;527_b;0,610;0,941;MEE
1233174;560_21BR_25.0;0,000;0,327;560_a;25,017;25,344;MEE
1233175;560_1279AL_24.9;0,000;0,061;560_a;24,920;24,857;TEGEN
1233176;560_1281AL_24.9;0,000;0,048;560_a;24,907;24,857;TEGEN
1233177;924_2303AR_525.0;0,000;0,099;924_b;524,957;524,858;TEGEN
1233178;539_53AV_79.1;0,111;0,632;115_a;0,684;1,204;MEE
1233179;011_16R_68.0;0,000;0,545;011__;68,024;68,558;MEE
1233180;664_141AL_43.1;0,000;0,059;664_b;43,088;43,145;MEE
1233181;664_141BpV_43.2;0,000;0,032;664_b;43,160;43,129;TEGEN
1233182;664_133L_42.9;0,000;0,203;664_b;42,954;43,145;MEE
1233183;664_143AR_43.1;0,000;0,155;664_b;43,145;43,299;MEE
1233184;664_143AR_43.1;0,155;0,459;163__;43,300;43,605;MEE
1233185;664_913AL_43.2;0,000;0,066;664_b;43,201;43,267;MEE
1233186;664_913BqV_43.3;0,000;0,034;664_b;43,283;43,250;TEGEN
1233187;478_841V_0.6;0,000;0,087;478_a;0,553;0,477;TEGEN
1233188;536_305V_61.3;0,000;0,123;536__;61,280;61,400;MEE
1233189;546_1031R_12.7;0,000;0,222;546_c;12,705;12,928;MEE
1233190;546_1031R_12.7;0,523;0,671;546_b;4,112;3,967;TEGEN
1233191;507_231BL_93.6;0,117;1,140;037__;93,500;92,476;TEGEN
1233424;485_14R_76.9;0,000;0,370;485_c;76,898;77,324;MEE
1233425;803_82AL_103.7;0,000;0,040;803_h;103,756;103,798;MEE
1233426;803_84ApV_103.8;0,000;0,034;803_h;103,780;103,815;MEE
1233427;803_82ApV_103.7;0,000;0,034;803_h;103,739;103,774;MEE
1233428;135_2003R_39.4;0,000;1,006;135__;39,411;40,417;MEE
1233429;135_269AR_22.0;0,000;0,069;135__;22,017;22,086;MEE
1233430;135_269BL_22.1;0,000;0,069;135__;22,086;22,017;TEGEN
1233431;135_269BV_22.1;0,000;0,012;135__;22,086;22,098;MEE
1233432;537_251AR_34.6;0,013;0,148;537_a;2,684;2,818;MEE
1233433;080_3273V_6.7;0,000;1,202;080__;6,728;7,930;MEE
1233434;950_807R_41.7;0,000;0,501;950_a;41,748;42,249;MEE
1233435;011_311L_69.8;0,000;0,205;011__;69,839;69,638;TEGEN
1233436;011_39BR_68.8;0,000;0,124;011__;68,779;68,903;MEE
1233437;011_76V_69.0;0,000;0,190;011__;69,035;69,224;MEE
1233438;011_303R_69.9;0,000;0,103;011__;69,906;69,804;TEGEN
1233439;817_53V_301.5;0,000;0,369;817_g;301,527;301,891;MEE
1233440;611_2341R_106.3;0,000;0,913;611_b;106,288;107,200;MEE
1233441;611_2341R_106.3;0,913;1,559;039__;107,200;107,846;MEE
1233442;611_2307R_105.5;0,000;0,760;611_b;105,470;106,230;MEE
1233443;611_2331R_106.1;0,000;0,224;611_b;106,123;106,344;MEE
1233444;516_913R_2.2;0,000;0,148;516_a;2,167;2,309;MEE
1233445;924_2329BV_35.0;0,000;0,053;924_a;34,970;35,022;MEE
1233446;924_2325BV_34.8;0,000;0,008;924_a;34,836;34,844;MEE
1233447;924_983L_34.3;0,000;0,035;924_a;34,333;34,368;MEE
1233678;664_901AV_42.8;0,000;1,487;664_b;42,788;41,300;TEGEN
1233679;485_123BL_201.7;0,001;0,404;485_b;50,000;50,404;MEE
1233680;043_353BV_33.3;0,000;3,750;043__;33,264;37,007;MEE
1233681;527_185AR_18.0;0,203;1,902;085__;18,200;19,898;MEE
1233682;852_2L_160.7;0,000;3,055;852_a;160,742;157,681;TEGEN
1233683;545_1001V_21.5;0,032;0,033;120_b;199,949;199,950;MEE
1233955;485_39L_450.4;0,012;0,521;485_g;250,000;250,508;MEE
1233956;485_39L_450.4;0,000;0,012;485_l;450,406;450,394;TEGEN
1233957;552_255qV_83.2;0,000;0,034;552_b;83,169;83,136;TEGEN
1233958;552_257AR_83.1;0,000;0,094;552_b;83,152;83,245;MEE
1233959;552_255pV_83.2;0,000;0,034;552_b;83,169;83,136;TEGEN
1233960;552_227AL_82.5;0,000;0,104;552_b;82,537;82,641;MEE
1233961;901_913BR_100.3;0,000;0,208;901__;100,355;100,559;MEE
1233962;901_913BR_100.3;0,208;0,250;084__;15,557;15,599;MEE
1233963;047_41L_42.5;0,000;0,128;047__;42,540;42,660;MEE
1233964;047_41L_42.5;0,128;1,951;831_a;100,100;101,922;MEE
1233965;525_1311BL_180.6;0,000;0,102;525_c;180,644;180,542;TEGEN
1233966;545_201V_23.4;0,000;0,058;545_b;23,379;23,433;MEE
1233967;654_423R_50.3;0,000;0,240;654__;50,307;50,545;MEE
1233968;654_425V_50.4;0,000;0,020;654__;50,416;50,435;MEE
1233969;654_423L_50.3;0,000;0,110;654__;50,307;50,416;MEE
1233970;801_925V_12.3;0,000;0,242;801_a;12,349;12,591;MEE
1233971;433_80L_5.5;0,000;0,333;433__;5,503;5,834;MEE
1233972;609_283R_27.6;0,000;0,291;609__;27,554;27,261;TEGEN
1233973;609_217V_28.8;0,000;0,044;609__;28,754;28,798;MEE
1233974;094_1091AV_2.5;1,846;2,271;531_c;34,316;34,711;MEE
1234212;527_39L_16.6;0,000;0,242;527_c;16,557;16,322;TEGEN
1234213;520_820V_0.9;0,000;0,029;520_a;0,868;0,842;TEGEN
1234214;478_1605V_2.2;0,000;0,040;478_a;2,203;2,243;MEE
1234215;478_1341R_2.1;0,000;0,896;478_a;2,118;3,004;MEE
1234216;478_1341L_2.1;0,000;0,897;478_a;2,118;3,004;MEE
1234217;478_1341V_2.1;0,000;0,038;478_a;2,118;2,079;TEGEN
1234218;478_1339BpV_2.1;0,000;0,034;478_a;2,072;2,038;TEGEN
1234219;478_1339BqV_2.1;0,000;0,034;478_a;2,072;2,038;TEGEN
1234220;478_1343V_2.1;0,000;0,024;478_a;2,079;2,055;TEGEN
1234221;478_1345L_2.0;0,000;0,150;478_a;2,055;2,203;MEE
1234222;478_1035R_0.4;0,000;0,366;478_a;0,386;0,717;MEE
1234223;478_1133R_0.6;0,000;0,167;478_a;0,560;0,717;MEE
1234224;485_121V_200.1;0,000;0,023;485_f;200,146;200,169;MEE
1234225;927_27R_904.5;0,000;0,544;927__;904,491;905,114;MEE
1234226;927_35L_904.5;0,000;0,103;927__;904,475;904,576;MEE
1234227;927_35R_904.5;0,000;0,050;927__;904,475;904,518;MEE
1234228;527_922R_500.8;0,000;0,128;527_f;500,819;500,956;MEE
1234229;527_922L_500.8;0,000;0,129;527_f;500,819;500,958;MEE
1234230;526_17AR_4.1;0,000;0,051;526_a;4,142;4,193;MEE
1234231;526_15BqV_4.2;0,000;0,034;526_a;4,158;4,125;TEGEN
1234232;526_15BpV_4.2;0,000;0,034;526_a;4,158;4,125;TEGEN
1234233;525_983V_78.2;0,000;0,196;525_b;78,157;77,967;TEGEN
1234234;116_2251R_209.5;0,000;0,103;116_c;209,543;209,646;MEE
1234235;116_2253V_209.6;0,000;0,066;116_c;209,646;209,712;MEE
1234236;116_2255L_209.7;0,000;0,102;116_c;209,712;209,814;MEE
1234493;603_91R_2.6;0,000;0,512;603_a;2,642;3,152;MEE
1234494;603_3135L_3.1;0,000;0,283;603_a;3,056;2,777;TEGEN
1234495;603_921V_3.1;0,000;0,042;603_a;3,076;3,035;TEGEN
1234496;506_626V_44.1;0,000;0,045;506_b;44,075;44,124;MEE
1234497;545_904R_22.1;0,000;0,286;545_b;22,063;21,770;TEGEN
1234498;614_2109R_47.3;0,000;0,089;614_c;47,296;47,384;MEE
1234499;614_2107L_47.4;0,000;0,064;614_c;47,359;47,296;TEGEN
1234500;614_2119L_47.4;0,000;0,133;614_c;47,384;47,513;MEE
1234501;926_2012R_1.5;0,000;0,372;926__;1,526;1,154;TEGEN
1234502;926_31L_1.7;0,000;0,115;926__;1,713;1,599;TEGEN
1234503;133_1181BpV_20.1;0,000;0,034;133_a;20,092;20,058;TEGEN
1234504;102_393V_9.1;0,000;7,223;102__;9,055;1,831;TEGEN
1234505;155_4435L_84.1;0,204;0,301;938__;0,000;0,097;MEE
1234506;155_4435L_84.1;0,000;0,204;155_b;84,113;84,317;MEE
1234507;542_1239AR_29.7;0,000;0,089;542_a;29,721;29,808;MEE
1234508;542_1239BV_29.8;0,000;0,026;542_a;29,808;29,834;MEE
1234509;542_505L_29.6;0,000;0,057;542_a;29,587;29,530;TEGEN
1234510;542_505R_29.6;0,000;0,165;542_a;29,587;29,422;TEGEN
1234511;543_906V_45.4;0,000;0,523;543_c;45,397;45,929;MEE
1234512;078_205BV_64.9;0,000;0,068;078__;64,860;64,928;MEE
1234513;531_2607R_34.6;0,000;0,138;531_c;34,573;34,711;MEE
1234514;531_2609V_34.7;0,000;0,012;531_c;34,711;34,723;MEE
1234827;486_415BV_77.6;0,000;0,133;486_b;77,569;77,700;MEE
1234828;486_415BV_77.6;0,133;0,297;525_b;77,700;77,859;MEE
1234829;112_6123V_67.9;0,000;4,739;112__;67,919;72,648;MEE
1234830;624_261AV_32.5;0,000;0,008;624__;32,485;32,477;TEGEN
1234831;522_161R_57.5;0,000;0,261;522_b;57,456;57,715;MEE
1234832;522_161L_57.5;0,000;0,260;522_b;57,456;57,715;MEE
1234833;603_1007R_3.5;0,000;0,224;603_a;3,496;3,270;TEGEN
1234834;603_1005V_3.6;0,000;0,058;603_a;3,563;3,507;TEGEN
1234835;603_1006L_3.5;0,000;0,160;603_a;3,507;3,664;MEE
1234836;537_281AR_35.9;0,000;0,100;537_b;35,893;35,992;MEE
1234837;555_503L_82.9;0,000;0,111;555__;82,945;83,053;MEE
1234838;555_505R_83.1;0,000;0,185;555__;83,053;83,230;MEE
1234839;008_1253V_21.9;0,000;0,158;008__;21,929;22,087;MEE
1234840;664_123BR_42.6;0,000;0,045;664_b;42,539;42,494;TEGEN
1234841;664_123BpV_42.6;0,000;0,034;664_b;42,556;42,522;TEGEN
1234842;664_123AL_42.5;0,000;0,054;664_b;42,485;42,539;MEE
1234843;618_17BV_58.8;0,000;0,055;618_c;58,847;58,900;MEE
1234844;618_17BV_58.8;0,055;0,376;618_b;51,595;51,274;TEGEN
1234845;520_157AL_0.8;0,021;0,040;520_c;36,535;36,555;MEE
1234846;520_157AL_0.8;0,000;0,021;520_a;0,809;0,829;MEE
1234847;522_173BL_57.8;0,000;0,059;522_b;57,751;57,691;TEGEN
1234848;522_173AR_57.7;0,000;0,060;522_b;57,691;57,751;MEE
1234849;522_173AL_57.7;0,000;0,059;522_b;57,691;57,751;MEE
1235102;094_1091AV_2.5;0,000;1,644;094__;2,545;0,900;TEGEN
1235103;132_295AL_40.4;0,000;7,531;132__;40,353;47,881;MEE
1235104;103_601R_18.3;0,000;0,071;103__;18,324;18,393;MEE
1235105;508_2139V_92.1;0,000;0,018;508__;92,114;92,133;MEE
1235106;133_1155BpV_19.3;0,000;0,034;133_a;19,336;19,302;TEGEN
1235107;503_83AL_14.0;0,011;0,060;503_b;14,000;14,049;MEE
1235108;503_131L_43.1;0,000;0,766;503_c;43,062;42,304;TEGEN
1235109;503_169pV_42.3;0,000;0,034;503_c;42,285;42,321;MEE
1235110;503_167AqV_42.4;0,000;0,034;503_c;42,423;42,389;TEGEN
1235111;603_1002R_3.7;0,000;0,025;603_a;3,651;3,627;TEGEN
1235112;603_161V_3.7;0,000;0,047;603_a;3,707;3,753;MEE
1235113;603_161L_3.7;0,000;0,381;603_a;3,707;3,327;TEGEN
1235114;519_51BL_46.4;0,000;0,064;519_a;46,421;46,356;TEGEN
1235340;546_1063BR_3.6;0,034;2,739;094__;3,600;0,900;TEGEN
1235341;546_1063BR_3.6;2,739;2,943;531_a;0,900;0,700;TEGEN
1235342;546_1063BR_3.6;0,000;0,034;546_b;3,634;3,600;TEGEN
1235343;924_2303AL_525.0;0,000;0,058;924_b;524,957;524,899;TEGEN
1235344;924_2303AL_525.0;0,058;0,263;924_a;33,909;34,112;MEE
1235345;469_233R_201.7;0,000;0,144;469_b;201,657;201,807;MEE
1235346;553_313R_22.3;0,000;0,017;553_c;22,319;22,336;MEE
1235347;553_303V_22.3;0,000;0,020;553_c;22,296;22,319;MEE
1235348;667_2427V_243.8;0,000;0,255;667_a;243,845;244,100;MEE
1235349;017_61BV_71.0;0,000;11,837;017__;70,967;82,800;MEE
1235554;518_149V_64.3;0,000;0,402;518__;64,308;64,709;MEE
1235555;105_113V_24.5;0,000;4,607;105__;24,520;29,129;MEE
1235556;155_4459R_88.2;0,000;0,203;155_b;88,238;88,441;MEE
1235557;478_1649pV_2.2;0,000;0,034;478_a;2,172;2,206;MEE
1235558;478_1599V_2.1;0,000;0,133;478_a;2,060;2,189;MEE
1235559;478_1649qV_2.2;0,000;0,034;478_a;2,172;2,206;MEE
1235560;478_1659L_2.1;0,000;0,060;478_a;2,128;2,189;MEE
1235561;478_1649L_2.2;0,000;0,828;478_a;2,189;3,003;MEE
1235562;478_1653qV_2.2;0,000;0,034;478_a;2,187;2,152;TEGEN
1235563;542_1233BL_29.8;0,000;0,053;542_a;29,780;29,728;TEGEN
1235564;542_1245AR_29.8;0,000;0,055;542_a;29,780;29,833;MEE
1235565;542_1233BqV_29.8;0,000;0,034;542_a;29,796;29,763;TEGEN
1235566;805_7115L_400.6;0,000;0,081;805_c;400,574;400,655;MEE
1235567;805_7115R_400.6;0,000;0,120;805_c;400,574;400,680;MEE
1235568;805_7113V_400.4;0,000;0,175;805_c;400,398;400,574;MEE
1235569;105_111V_24.5;0,000;4,109;105__;24,520;28,633;MEE
1235778;217_119qV_49.5;0,000;0,034;217__;49,476;49,442;TEGEN
1235779;217_119pV_49.5;0,000;0,034;217__;49,476;49,442;TEGEN
1235780;217_119R_49.5;0,000;0,367;217__;49,459;49,093;TEGEN
1235781;542_1233AR_29.7;0,000;0,053;542_a;29,729;29,780;MEE
1235782;625_307AL_14.5;0,000;0,211;625_b;14,502;14,290;TEGEN
1235783;625_305BV_14.5;0,000;0,011;625_b;14,513;14,502;TEGEN
1235784;557_2L_27.4;0,970;2,611;130_a;63,400;61,761;TEGEN
1235785;557_2L_27.4;0,872;0,970;557_b;63,500;63,400;TEGEN
1235786;557_2L_27.4;0,000;0,872;557_a;27,388;26,522;TEGEN
1235787;938_4509qV_0.2;0,000;0,031;938__;0,206;0,175;TEGEN
1235788;927_3007BqV_905.4;0,000;0,034;927__;905,353;905,322;TEGEN
1235789;927_3007BpV_905.4;0,000;0,034;927__;905,354;905,322;TEGEN
1235790;510_417R_10.3;0,000;0,236;510_b;10,264;10,500;MEE
1235791;510_417R_10.3;0,236;0,791;512_c;190,455;189,900;TEGEN
1235792;510_417R_10.3;0,791;1,839;512_b;89,902;88,852;TEGEN
1235793;626_901R_32.4;0,000;0,087;626_c;32,400;32,317;TEGEN
1235794;531_2765L_35.7;0,000;1,542;531_c;35,654;37,200;MEE
1236027;130_8R_61.2;0,000;0,382;130_a;61,199;61,577;MEE
1236028;130_1V_300.1;0,098;0,109;130_a;61,210;61,199;TEGEN
1236029;130_1V_300.1;0,000;0,098;130_d;300,098;300,000;TEGEN
1236030;503_905L_43.1;0,000;0,211;503_c;43,058;43,263;MEE
1236031;479_7R_501.5;0,000;0,919;479_b;501,524;502,443;MEE
1236032;479_8R_501.5;0,000;0,871;479_b;501,538;502,409;MEE
1236033;531_2613L_34.5;0,000;0,106;531_c;34,508;34,614;MEE
1236034;531_2615V_34.6;0,000;0,052;531_c;34,614;34,665;MEE
1236035;805_7101L_101.6;0,000;0,439;805_a;101,581;102,015;MEE
1236036;071_5AR_19.9;0,000;7,986;071__;19,917;27,900;MEE
1236037;071_5AR_19.9;7,986;8,076;520_b;27,900;27,990;MEE
1236241;020_5V_60.3;0,000;12,884;020__;60,286;47,400;TEGEN
1236242;020_5V_60.3;13,674;13,828;089__;46,600;46,447;TEGEN
1236243;805_7131R_105.5;0,000;0,212;805_a;105,453;105,665;MEE
1236244;805_7131L_105.5;0,000;0,174;805_a;105,453;105,630;MEE
1236245;531_1467L_1.1;0,000;0,017;531_d;1,141;1,156;MEE
1236246;531_839L_1.5;0,000;0,322;531_d;1,510;1,829;MEE
1236247;531_837R_1.4;0,000;0,063;531_d;1,443;1,510;MEE
1236248;531_871R_1.6;0,000;0,220;531_d;1,614;1,831;MEE
1236249;542_1225AR_29.7;0,000;0,053;542_a;29,687;29,739;MEE
1236250;664_897BL_42.9;0,000;1,641;664_b;42,941;41,300;TEGEN
1236251;664_897BL_42.9;1,641;3,145;663_a;41,300;39,800;TEGEN
1236252;588_341AL_1.0;0,000;0,051;588__;1,021;1,072;MEE
1236253;524_903R_70.2;0,000;0,072;524_b;70,242;70,312;MEE
1236254;524_902L_70.2;0,000;0,036;524_b;70,206;70,242;MEE
1236255;046_251AR_41.3;0,000;0,112;046__;41,295;41,408;MEE
1233192;536_227pV_60.6;0,000;0,032;536__;60,593;60,562;TEGEN
1233193;144_1503V_151.7;0,715;1,993;589_e;300,833;302,100;MEE
1233194;069_8001R_21.9;0,003;0,079;069__;21,900;21,824;TEGEN
1233195;069_8001R_21.9;0,000;0,003;521_b;21,903;21,900;TEGEN
1233196;620_53L_42.1;0,000;0,487;620__;42,113;41,626;TEGEN
1233197;525_1301AV_180.4;0,415;1,197;523_b;180,000;179,218;TEGEN
1233198;525_1301AV_180.4;0,000;0,415;525_c;180,416;180,000;TEGEN
1233199;549_283R_70.9;0,000;0,198;549_b;70,898;71,094;MEE
1233200;549_283R_70.9;2,295;2,531;548__;86,189;86,422;MEE
1233201;508_809L_90.9;0,000;0,250;508__;90,854;90,612;TEGEN
1233202;508_809R_90.9;0,000;0,252;508__;90,854;90,611;TEGEN
1233203;508_825L_90.8;0,000;0,095;508__;90,779;90,871;MEE
1233204;508_827L_90.9;0,000;0,092;508__;90,871;90,781;TEGEN
1233205;536_235BqV_60.8;0,000;0,032;536__;60,758;60,726;TEGEN
1233206;135_901V_45.0;0,000;0,463;135__;44,974;44,510;TEGEN
1233207;561_213R_59.8;0,045;0,060;564_c;59,800;59,815;MEE
1233448;531_2677V_34.7;0,000;0,008;531_c;34,692;34,702;MEE
1233449;469_330L_601.4;0,000;0,419;469_g;601,432;601,839;MEE
1233450;469_331L_601.5;0,000;0,426;469_g;601,486;601,902;MEE
1233451;139_5005AL_177.4;0,000;0,029;139__;177,371;177,400;MEE
1233452;560_1279AR_24.9;0,000;0,061;560_a;24,920;24,857;TEGEN
1233453;560_1237BpV_24.9;0,000;0,032;560_a;24,890;24,923;MEE
1233454;560_1237BqV_24.9;0,000;0,032;560_a;24,890;24,923;MEE
1233455;508_2009L_90.3;0,000;0,099;508__;90,252;90,153;TEGEN
1233456;624_213AL_32.7;0,000;0,256;624__;32,655;32,912;MEE
1233457;624_213AR_32.7;0,000;0,060;624__;32,655;32,715;MEE
1233458;624_205BV_32.6;0,000;0,018;624__;32,638;32,655;MEE
1233459;624_227AL_32.8;0,000;0,104;624__;32,835;32,939;MEE
1233460;624_227AR_32.8;0,000;0,078;624__;32,835;32,912;MEE
1233461;624_195AL_32.4;0,000;0,103;624__;32,418;32,521;MEE
1233462;624_265R_32.4;0,000;0,227;624__;32,424;32,199;TEGEN
1233463;437_967R_0.8;0,000;0,449;437_a;0,849;0,403;TEGEN
1233684;107_133AV_12.0;0,000;10,109;107__;11,983;1,892;TEGEN
1233685;839_913L_100.5;0,000;0,146;839_a;100,544;100,680;MEE
1233686;839_912L_100.5;0,000;0,027;839_a;100,517;100,544;MEE
1233687;009_45BV_126.8;0,000;0,929;009__;126,794;127,722;MEE
1233688;478_1577L_2.0;0,000;0,120;478_a;1,997;1,870;TEGEN
1233689;478_1501V_0.9;0,000;0,041;478_a;0,900;0,860;TEGEN
1233690;478_1521V_0.9;0,000;0,041;478_a;0,914;0,876;TEGEN
1233691;478_1195V_0.8;0,000;0,032;478_a;0,787;0,820;MEE
1233692;478_1193R_0.7;0,000;0,064;478_a;0,723;0,787;MEE
1233693;478_1195L_0.8;0,000;0,064;478_a;0,787;0,723;TEGEN
1233694;478_1181L_0.8;0,000;0,064;478_a;0,760;0,825;MEE
1233695;478_1177L_0.8;0,000;0,064;478_a;0,760;0,825;MEE
1233696;112_6263L_72.6;0,000;0,225;112__;72,648;72,872;MEE
1233697;112_6267L_72.8;0,000;0,102;112__;72,771;72,872;MEE
1233698;112_6265V_72.8;0,000;0,020;112__;72,751;72,771;MEE
1233699;112_6263R_72.6;0,000;0,103;112__;72,648;72,751;MEE
1233700;478_1137V_0.7;0,000;0,006;478_a;0,717;0,723;MEE
1233701;478_1193L_0.7;0,000;0,064;478_a;0,723;0,787;MEE
1233702;478_1033R_0.4;0,000;0,360;478_a;0,387;0,715;MEE
1233703;514_952R_17.4;0,077;0,235;514_b;65,400;65,242;TEGEN
1233704;514_952R_17.4;0,000;0,077;514_a;17,350;17,413;MEE
1233705;516_907R_1.9;0,000;0,146;516_a;1,908;2,049;MEE
1233975;603_65R_2.4;0,374;12,928;015__;88,400;100,945;MEE
1233976;603_65R_2.4;0,000;0,174;603_a;2,371;2,230;TEGEN
1233977;603_65R_2.4;0,174;0,374;603_c;88,200;88,400;MEE
