ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
197102334;163_927BqV_43.6;933A/927B;W;0;0,034;2021-06-01;1:9;7,17;933A/927B;933A/927B;WISSEL;WISSEL
197102949;555_279AR_83.7;KW__279AR-283AL;K;0,027;0,037;2021-06-01;;;KW__279AR-283AL;KW__279AR-283AL;KRUISING;KRUISING
197102950;924_357BL_36.4;KW_357BL-359BR;K;0,017;0,028;2021-06-01;;;KW_357BL-359BR;KW_357BL-359BR;KRUISING;KRUISING
197102951;586_67AR_80.3;KW_61AL-67AR;K;0,027;0,036;2021-06-01;;;KW_61AL-67AR;KW_61AL-67AR;KRUISING;KRUISING
197102952;543_177BR_45.5;K_177BR-179L;K;0,031;0,043;2021-06-01;;;K_177BR-179L;K_177BR-179L;KRUISING;KRUISING
197102953;135_2235R_15.4;K_2235R-2237L;K;0,017;0,037;2021-06-01;;;K_2235R-2237L;K_2235R-2237L;KRUISING;KRUISING
197102954;564_966L_23.7;KW_972R-967L;K;0,017;0,023;2021-06-01;;;KW_972R-967L;KW_972R-967L;KRUISING;KRUISING
197102955;534_1053AR_45.5;KW_1053AR-1055AL;K;0,027;0,037;2021-06-01;;;KW_1053AR-1055AL;KW_1053AR-1055AL;KRUISING;KRUISING
197102956;586_91AR_80.4;KW_83AL-91AL;K;0,017;0,025;2021-06-01;;;KW_83AL-91AL;KW_83AL-91AL;KRUISING;KRUISING
197102957;927_3051AR_905.3;KW_3051AR-3053AL;K;0,017;0,024;2021-06-01;;;KW_3051AR-3053AL;KW_3051AR-3053AL;KRUISING;KRUISING
197101580;556_1425L_6.1;1615/1613;W;5,416;5,433;2021-06-01;1:9;7,17;1615/1613;1615/1613;WISSEL;WISSEL
197101581;550_43AR_25.3;85A/83B;W;0,343;0,36;2021-06-01;1:9;7,17;85A/83B;85A/83B;WISSEL;WISSEL
197101582;470_1102L_302.8;1102;W;0;0,029;2021-06-01;1:9;1,33;1102;1102;WISSEL;WISSEL
197101583;950_403BL_205.8;3047;W;2,604;2,652;2021-06-01;1:15;1,33;3047;3047;WISSEL;WISSEL
197101584;135_2021L_40.3;2021;W;0;0,048;2021-06-01;1:15;1,33;2021;2021;WISSEL;WISSEL
197101586;112_465AR_67.0;467B;W;0,179;0,226;2021-06-01;1:15;1,33;467B;467B;WISSEL;WISSEL
197101588;478_1125AL_0.6;1125A/1127;W;0;0,017;2021-06-01;1:9;7,17;1125A/1127;1125A/1127;WISSEL;WISSEL
197101589;506_125AL_43.9;125A;W;0;0,029;2021-06-01;1:9;1,33;125A;125A;WISSEL;WISSEL
197101590;524_299AL_71.4;299A;W;0;0,047;2021-06-01;1:15;1,33;299A;299A;WISSEL;WISSEL
197092346;508_855L_91.0;857;W;0,035;0,063;2021-06-01;1:9;1,33;857;857;WISSEL;WISSEL
197092347;490_151R_6.2;151;W;0;0,029;2021-06-01;1:9;1,33;151;151;WISSEL;WISSEL
197092348;474_5R_200.5;5;W;0;0,029;2021-06-01;1:9;1,33;5;5;WISSEL;WISSEL
197092349;564_441BR_23.8;441B;W;0;0,029;2021-06-01;1:9;1,33;441B;441B;WISSEL;WISSEL
197092350;924_357BL_36.4;357B/357A;W;0;0,017;2021-06-01;1:9;7,17;357B/357A;357B/357A;WISSEL;WISSEL
197092351;529_3647L_23.0;3647;W;0;0,048;2021-06-01;1:15;1,33;3647;3647;WISSEL;WISSEL
197092352;008_1267L_37.2;1273;W;0,343;0,372;2021-06-01;1:9;1,33;1273;1273;WISSEL;WISSEL
197092353;950_109BV_6.9;119/113;W;0,062;0,078;2021-06-01;1:9;7,17;119/113;119/113;WISSEL;WISSEL
197092354;586_323AR_81.3;323B;W;0,018;0,044;2021-06-01;1:8;1,33;323B;323B;WISSEL;WISSEL
197092355;625_349AR_14.8;349A;W;0;0,029;2021-06-01;1:9;1,33;349A;349A;WISSEL;WISSEL
197092356;531_2551L_34.5;2579;W;0,086;0,114;2021-06-01;1:9;1,33;2579;2579;WISSEL;WISSEL
197092357;133_1087AR_15.0;1101B;W;3,222;3,269;2021-06-01;1:15;1,33;1101B;1101B;WISSEL;WISSEL
197092358;527_89AL_17.2;91A/89B;W;0,032;0,05;2021-06-01;1:10;1,33;91A/89B;91A/89B;WISSEL;WISSEL
197092359;508_871R_91.2;871;W;0;0,027;2021-06-01;1:9;1,33;871;871;WISSEL;WISSEL
197092360;522_185BV_57.8;207A/203B;W;0,261;0,278;2021-06-01;1:9;7,17;207A/203B;207A/203B;WISSEL;WISSEL
197092361;619_1263AR_34.8;1263A;W;0;0,028;2021-06-01;1:9;1,33;1263A;1263A;WISSEL;WISSEL
197092362;534_1089AL_46.0;1089B;W;0,039;0,067;2021-06-01;1:9;1,33;1089B;1089B;WISSEL;WISSEL
197092363;620_71AR_42.2;79A/71B;W;0,031;0,048;2021-06-01;1:9;7,17;79A/71B;79A/71B;WISSEL;WISSEL
197092364;083_255R_7.5;259;W;0,341;0,37;2021-06-01;1:9;1,33;259;259;WISSEL;WISSEL
197092365;055_307R_10.9;317;W;0,87;0,897;2021-06-01;1:9;1,33;317;317;WISSEL;WISSEL
197092366;127_375AL_38.5;375A;W;0;0,027;2021-06-01;1:9;1,33;375A;375A;WISSEL;WISSEL
197092367;509_1103R_35.1;1103;W;0;0,029;2021-06-01;1:9;1,33;1103;1103;WISSEL;WISSEL
197092368;209_1V_19.0;2;W;0,025;0,054;2021-06-01;1:9;1,33;2;2;WISSEL;WISSEL
197092369;609_241L_28.2;241;W;0;0,029;2021-06-01;1:9;1,33;241;241;WISSEL;WISSEL
197092370;553_213pV_21.2;215A/213;W;0;0,034;2021-06-01;1:9;7,17;215A/213;215A/213;WISSEL;WISSEL
197092371;486_939BL_;939A/939B;W;0;0,017;2021-06-01;1:9;7,17;939A/939B;939A/939B;WISSEL;WISSEL
197096481;609_205V_28.6;207;W;0,057;0,086;2021-06-01;1:9;1,33;207;207;WISSEL;WISSEL
197096482;588_815AL_1.9;815A/815B;W;0;0,017;2021-06-01;1:9;7,17;815A/815B;815A/815B;WISSEL;WISSEL
197096483;823_24R_6.3;24;W;0;0,029;2021-06-01;1:9;1,33;24;24;WISSEL;WISSEL
197096484;531_2583R_34.6;2587/2585;W;0,029;0,045;2021-06-01;1:9;7,17;2587/2585;2587/2585;WISSEL;WISSEL
197096485;528_61AR_0.5;61A;W;0;0,029;2021-06-01;1:9;1,33;61A;61A;WISSEL;WISSEL
197096486;485_124V_202.0;139;W;0,615;0,64;2021-06-01;1:8;1,33;139;139;WISSEL;WISSEL
197096487;924_3549BpV_35.6;3557/3549B;W;0;0,031;2021-06-01;1:9;7,17;3557/3549B;3557/3549B;WISSEL;WISSEL
197096488;618_115AR_51.1;113/115A;W;0;0,017;2021-06-01;1:9;7,17;113/115A;113/115A;WISSEL;WISSEL
197096489;135_915ApV_45.7;915A/915B;W;0;0,032;2021-06-01;1:9;7,17;915A/915B;915A/915B;WISSEL;WISSEL
197096490;502_251BpV_100.5;253/251B;W;0;0,034;2021-06-01;1:9;7,17;253/251B;253/251B;WISSEL;WISSEL
197096491;506_141BpV_44.1;153A/141B;W;0;0,034;2021-06-01;1:9;7,17;153A/141B;153A/141B;WISSEL;WISSEL
197096492;564_957R_23.7;959;W;0,454;0,482;2021-06-01;1:9;1,33;959;959;WISSEL;WISSEL
197096493;586_2569AL_80.7;2569B;W;0,031;0,06;2021-06-01;1:9;1,33;2569B;2569B;WISSEL;WISSEL
197096494;309_153L_5.8;153;W;0;0,032;2021-06-01;1:9;1,33;153;153;WISSEL;WISSEL
197096495;542_1173AR_29.1;1173A;W;0;0,039;2021-06-01;1:12;1,33;1173A;1173A;WISSEL;WISSEL
197096496;624_906L_32.4;906;W;0;0,027;2021-06-01;1:9;1,33;906;906;WISSEL;WISSEL
197096497;542_1173AR_29.1;1173B;W;0,091;0,129;2021-06-01;1:12;1,33;1173B;1173B;WISSEL;WISSEL
197096498;516_917L_2.1;917;W;0;0,029;2021-06-01;1:9;1,33;917;917;WISSEL;WISSEL
197090074;950_930V_17.8;931;W;0,012;0,041;2021-06-01;1:9;1,33;931;931;WISSEL;WISSEL
197090023;437_957L_0.8;957;W;0;0,028;2021-06-01;1:9;1,33;957;957;WISSEL;WISSEL
197090024;817_60R_204.8;60;W;0;0,029;2021-06-01;1:9;1,33;60;60;WISSEL;WISSEL
197090025;534_1049AL_45.5;1109B;W;0,827;0,874;2021-06-01;1:15;1,33;1109B;1109B;WISSEL;WISSEL
197090026;927_945R_905.7;981;W;0,672;0,7;2021-06-01;1:9;1,33;981;981;WISSEL;WISSEL
197090027;127_351AL_27.9;351A;W;0;0,027;2021-06-01;1:9;1,33;351A;351A;WISSEL;WISSEL
197090028;950_111BqV_41.9;113A/111B;W;0;0,032;2021-06-01;1:9;7,17;113A/111B;113A/111B;WISSEL;WISSEL
197089872;550_43BR_25.4;47/43B;W;0;0,017;2021-06-01;1:9;7,17;47/43B;47/43B;WISSEL;WISSEL
197097025;054_1271BV_43.2;1273B;W;0,129;0,228;2021-06-01;1:34,7;2,53;1273B;1273B;WISSEL;WISSEL
197097026;625_303R_14.6;303/305A;W;0;0,017;2021-06-01;1:9;7,17;303/305A;303/305A;WISSEL;WISSEL
197097027;924_3597AL_35.8;3611/3599B;W;0,024;0,041;2021-06-01;1:9;7,17;3611/3599B;3611/3599B;WISSEL;WISSEL
197097028;624_225BV_33.0;271B;W;3,783;3,831;2021-06-01;1:15;1,33;271B;271B;WISSEL;WISSEL
197097029;035_109L_46.7;117;W;0,089;0,117;2021-06-01;1:9;1,33;117;117;WISSEL;WISSEL
197097030;036_213AR_83.8;213A;W;0;0,029;2021-06-01;1:9;1,33;213A;213A;WISSEL;WISSEL
197097031;506_565V_43.7;634;W;0,522;0,549;2021-06-01;1:9;1,33;634;634;WISSEL;WISSEL
197097032;102_1241R_1.8;1243;W;0,036;0,064;2021-06-01;1:9;1,33;1243;1243;WISSEL;WISSEL
197097033;560_67BpV_24.7;67B/69A;W;0;0,034;2021-06-01;1:9;7,17;67B/69A;67B/69A;WISSEL;WISSEL
197097034;012_323pV_20.1;325A/323;W;0;0,031;2021-06-01;1:9;7,17;325A/323;325A/323;WISSEL;WISSEL
197097035;117_1893L_9.0;1893;W;0;0,048;2021-06-01;1:15;1,33;1893;1893;WISSEL;WISSEL
197097036;950_123R_7.1;123/121;W;0;0,015;2021-06-01;1:9;7,17;123/121;123/121;WISSEL;WISSEL
197097037;517_65L_69.2;69/67B;W;0,038;0,054;2021-06-01;1:9;7,17;69/67B;69/67B;WISSEL;WISSEL
197097038;624_145AL_31.6;145A;W;0;0,047;2021-06-01;1:15;1,33;145A;145A;WISSEL;WISSEL
197097039;803_52AL_103.2;81;W;0,289;0,314;2021-06-01;1:7;1,33;81;81;WISSEL;WISSEL
197097040;485_97AL_101.1;97A/97B;W;0;0,017;2021-06-01;1:9;7,17;97A/97B;97A/97B;WISSEL;WISSEL
197097041;950_353AqV_17.6;353A/361B;W;0;0,031;2021-06-01;1:9;7,17;353A/361B;353A/361B;WISSEL;WISSEL
197097042;614_2107L_47.4;2109;W;0,036;0,064;2021-06-01;1:9;1,33;2109;2109;WISSEL;WISSEL
197097043;514_103AL_17.1;103B;W;0,035;0,064;2021-06-01;1:9;1,33;103B;103B;WISSEL;WISSEL
197097044;564_959V_24.2;960;W;0,012;0,041;2021-06-01;1:9;1,33;960;960;WISSEL;WISSEL
197097046;545_135AL_23.0;135B;W;0,025;0,053;2021-06-01;1:9;1,33;135B;135B;WISSEL;WISSEL
197097047;545_93BqV_22.5;95/93B;W;0;0,034;2021-06-01;1:9;7,17;95/93B;95/93B;WISSEL;WISSEL
197097048;073_1163AR_12.3;1163B;W;0,062;0,11;2021-06-01;1:15;1,33;1163B;1163B;WISSEL;WISSEL
197097049;133_1123BV_19.3;1177A/1175;W;0,683;0,699;2021-06-01;1:9;7,17;1177A/1175;1177A/1175;WISSEL;WISSEL
197088878;586_151AL_80.8;153A/151B;W;0,032;0,048;2021-06-01;1:9;7,17;153A/151B;153A/151B;WISSEL;WISSEL
197088879;614_2211L_48.3;2213;W;0,048;0,076;2021-06-01;1:9;1,33;2213;2213;WISSEL;WISSEL
197088880;503_117AR_43.2;117B/119A;W;0,035;0,053;2021-06-01;1:9;7,17;117B/119A;117B/119A;WISSEL;WISSEL
197088881;522_233AL_58.4;233A;W;0;0,033;2021-06-01;1:9;1,33;233A;233A;WISSEL;WISSEL
197088882;508_2083L_91.4;2083;W;0;0,029;2021-06-01;1:9;1,33;2083;2083;WISSEL;WISSEL
197088883;539_47AR_79.2;47A/45B;W;0;0,018;2021-06-01;1:9;7,17;47A/45B;47A/45B;WISSEL;WISSEL
197088884;950_817R_10.6;817;W;0;0,048;2021-06-01;1:15;1,33;817;817;WISSEL;WISSEL
197088885;536_251AR_61.0;251A;W;0;0,029;2021-06-01;1:9;1,33;251A;251A;WISSEL;WISSEL
197088886;127_419AR_49.6;419A;W;0;0,029;2021-06-01;1:9;1,33;419A;419A;WISSEL;WISSEL
197088887;508_825L_90.8;827;W;0,066;0,095;2021-06-01;1:9;1,33;827;827;WISSEL;WISSEL
197088888;545_904L_22.1;904;W;0;0,029;2021-06-01;1:9;1,33;904;904;WISSEL;WISSEL
197088889;609_233L_28.0;233;W;0;0,028;2021-06-01;1:9 SYM;1,33;233;233;WISSEL;WISSEL
197088891;803_47L_103.0;48;W;0,035;0,06;2021-06-01;1:8;1,33;48;48;WISSEL;WISSEL
197088892;166_2155V_135.8;2183;W;8,181;8,28;2021-06-01;1:34,7;2,53;2183;2183;WISSEL;WISSEL
197088893;542_1229AR_29.7;1229A/1227;W;0;0,017;2021-06-01;1:9;7,17;1229A/1227;1229A/1227;WISSEL;WISSEL
197088894;437_968L_0.8;968;W;0;0,029;2021-06-01;1:9;1,33;968;968;WISSEL;WISSEL
197088895;664_1003L_43.0;1003;W;0;0,029;2021-06-01;1:9;1,33;1003;1003;WISSEL;WISSEL
197088896;009_35AR_115.3;35B;W;0,033;0,061;2021-06-01;1:9;1,33;35B;35B;WISSEL;WISSEL
197088897;617_1105AL_38.7;1105A;W;0;0,031;2021-06-01;1:9;1,33;1105A;1105A;WISSEL;WISSEL
197088899;950_227BV_17.7;261B;W;1,201;1,229;2021-06-01;1:9;1,33;261B;261B;WISSEL;WISSEL
197088900;609_211L_28.7;211;W;0;0,028;2021-06-01;1:9;1,33;211;211;WISSEL;WISSEL
197088901;123_85pV_20.7;87A/85;W;0;0,034;2021-06-01;1:9;7,17;87A/85;87A/85;WISSEL;WISSEL
197088902;938_4581R_2.3;4585/4583;W;0,036;0,053;2021-06-01;1:9;7,17;4585/4583;4585/4583;WISSEL;WISSEL
197088903;550_59L_25.4;59;W;0;0,027;2021-06-01;1:9;1,33;59;59;WISSEL;WISSEL
197088904;117_1865R_7.8;1865;W;0;0,048;2021-06-01;1:15;1,33;1865;1865;WISSEL;WISSEL
197088905;305_15V_15.3;61A;W;0,096;0,135;2021-06-01;1:12;1,33;61A;61A;WISSEL;WISSEL
197097870;139_319AL_175.2;319A;W;0;0,048;2021-06-01;1:15;1,33;319A;319A;WISSEL;WISSEL
197097871;606_81BV_0.7;105A/103B;W;0,232;0,248;2021-06-01;1:9;7,17;105A/103B;105A/103B;WISSEL;WISSEL
197097872;614_22V_47.3;23;W;0,027;0,058;2021-06-01;1:9;1,33;23;23;WISSEL;WISSEL
197097873;508_2049L_91.1;2049;W;0;0,029;2021-06-01;1:9;1,33;2049;2049;WISSEL;WISSEL
197097874;163_971R_44.6;971;W;0;0,048;2021-06-01;1:15;1,33;971;971;WISSEL;WISSEL
197098304;555_215AL_83.3;215A/213B;W;0;0,016;2021-06-01;1:9;7,17;215A/213B;215A/213B;WISSEL;WISSEL
197098305;470_255bL_101.2;268;W;0,061;0,086;2021-06-01;1:7;1,33;268;268;WISSEL;WISSEL
197098306;135_914ApV_45.7;914A/914B;W;0;0,031;2021-06-01;1:9;7,17;914A/914B;914A/914B;WISSEL;WISSEL
197098307;536_299L_61.4;299/297B;W;0;0,016;2021-06-01;1:9;7,17;299/297B;299/297B;WISSEL;WISSEL
197098308;524_253AR_70.3;253B;W;0,071;0,119;2021-06-01;1:15;1,33;253B;253B;WISSEL;WISSEL
197098309;478_1571L_1.8;1571;W;0;0,029;2021-06-01;1:9;1,33;1571;1571;WISSEL;WISSEL
197098310;503_117BpV_43.1;117B/119A;W;0;0,034;2021-06-01;1:9;7,17;117B/119A;117B/119A;WISSEL;WISSEL
197098311;926_4073R_0.9;4117;W;0,435;0,464;2021-06-01;1:9;1,33;4117;4117;WISSEL;WISSEL
197098312;508_853R_91.0;853/851;W;0;0,017;2021-06-01;1:9;7,17;853/851;853/851;WISSEL;WISSEL
197098313;132_952L_49.2;952;W;0;0,029;2021-06-01;1:9;1,33;952;952;WISSEL;WISSEL
197098314;520_53R_0.1;127A/125;W;0,544;0,56;2021-06-01;1:9;7,17;127A/125;127A/125;WISSEL;WISSEL
197098315;527_81AR_17.2;81A/79B;W;0;0,016;2021-06-01;1:9;7,17;81A/79B;81A/79B;WISSEL;WISSEL
197098316;950_962R_12.6;962/963;W;0;0,017;2021-06-01;1:9;7,17;962/963;962/963;WISSEL;WISSEL
197089402;586_53BV_80.3;59A/55;W;0,015;0,029;2021-06-01;1:8;1,33;59A/55;59A/55;WISSEL;WISSEL
197097780;803_70AV_80.2;92A/92B;W;0,185;0,202;2021-06-01;1:9;7,17;92A/92B;92A/92B;WISSEL;WISSEL
197097781;618_129L_50.9;797;W;0,482;0,511;2021-06-01;1:9;1,33;797;797;WISSEL;WISSEL
197097782;524_915L_70.5;915;W;0;0,028;2021-06-01;1:9;1,33;915;915;WISSEL;WISSEL
197097784;542_1241L_29.8;1241;W;0;0,029;2021-06-01;1:9;1,33;1241;1241;WISSEL;WISSEL
197097785;545_81BpV_22.4;91A/81B;W;0;0,034;2021-06-01;1:9;7,17;91A/81B;91A/81B;WISSEL;WISSEL
197097786;560_1281AL_24.9;1281B;W;0,019;0,048;2021-06-01;1:9 SYM;1,33;1281B;1281B;WISSEL;WISSEL
197089962;506_621L_43.9;621;W;0;0,026;2021-06-01;1:9;1,33;621;621;WISSEL;WISSEL
197089963;073_1183R_20.9;1205B;W;0,817;0,864;2021-06-01;1:15;1,33;1205B;1205B;WISSEL;WISSEL
197089964;508_2041L_90.9;2043;W;0,129;0,177;2021-06-01;1:15;1,33;2043;2043;WISSEL;WISSEL
197089965;073_1101AR_0.7;1101A;W;0;0,027;2021-06-01;1:9;1,33;1101A;1101A;WISSEL;WISSEL
197089966;026_253AL_26.9;253A/251;W;0;0,016;2021-06-01;1:9;7,17;253A/251;253A/251;WISSEL;WISSEL
197095079;542_1251pV_29.9;1253A/1251;W;0;0,034;2021-06-01;1:9;7,17;1253A/1251;1253A/1251;WISSEL;WISSEL
197095080;924_3237AL_34.1;3237A;W;0;0,027;2021-06-01;1:9;1,33;3237A;3237A;WISSEL;WISSEL
197095081;618_187BqV_50.8;187B/195A;W;0;0,034;2021-06-01;1:9;7,17;187B/195A;187B/195A;WISSEL;WISSEL
197095082;531_2323R_33.8;2323;W;0;0,048;2021-06-01;1:15;1,33;2323;2323;WISSEL;WISSEL
197095083;163_1015L_43.5;1015;W;0;0,027;2021-06-01;1:9;1,33;1015;1015;WISSEL;WISSEL
197095085;018_241R_52.5;241;W;0;0,047;2021-06-01;1:15;1,33;241;241;WISSEL;WISSEL
197095086;514_963R_17.1;963;W;0;0,029;2021-06-01;1:9;1,33;963;963;WISSEL;WISSEL
197095087;924_2303BqV_34.1;3239A/2303B;W;0;0,032;2021-06-01;1:9;7,17;3239A/2303B;3239A/2303B;WISSEL;WISSEL
197095088;625_267AR_15.6;267A;W;0;0,029;2021-06-01;1:9;1,33;267A;267A;WISSEL;WISSEL
197095089;924_3531R_35.3;3531;W;0;0,029;2021-06-01;1:9;1,33;3531;3531;WISSEL;WISSEL
197095090;105_91AR_23.1;93B;W;0,121;0,148;2021-06-01;1:9;1,33;93B;93B;WISSEL;WISSEL
197095095;158_4745L_101.8;4747;W;0,066;0,119;2021-06-01;1:18,5;0,81;4747;4747;WISSEL;WISSEL
197095096;927_43R_904.6;3003;W;0,573;0,602;2021-06-01;1:9;1,33;3003;3003;WISSEL;WISSEL
197095097;608_55V_88.6;63B;W;0,169;0,2;2021-06-01;1:10;1,33;63B;63B;WISSEL;WISSEL
197095098;085_307L_31.8;307;W;0;0,029;2021-06-01;1:9;1,33;307;307;WISSEL;WISSEL
197095099;527_73L_17.1;73;W;0;0,028;2021-06-01;1:9;1,33;73;73;WISSEL;WISSEL
197095100;486_86L_205.3;86;W;0;0,028;2021-06-01;1:9;1,33;86;86;WISSEL;WISSEL
197095101;551_161AR_23.6;161A;W;0;0,048;2021-06-01;1:15;1,33;161A;161A;WISSEL;WISSEL
197095103;586_61BqV_80.4;65/61B;W;0;0,032;2021-06-01;1:9;7,17;65/61B;65/61B;WISSEL;WISSEL
197095104;606_53R_0.1;53;W;0;0,029;2021-06-01;1:9;1,33;53;53;WISSEL;WISSEL
197095105;079_181AR_3.1;181A;W;0;0,028;2021-06-01;1:9;1,33;181A;181A;WISSEL;WISSEL
197096175;802_804V_101.3;805;W;0;0,026;2021-06-01;1:9;1,33;805;805;WISSEL;WISSEL
197096176;518_193R_64.7;193;W;0;0,027;2021-06-01;1:9;1,33;193;193;WISSEL;WISSEL
197096177;550_105pV_26.0;107/105;W;0;0,032;2021-06-01;1:9;7,17;107/105;107/105;WISSEL;WISSEL
197096178;817_35L_117.6;35;W;0;0,029;2021-06-01;1:9;1,33;35;35;WISSEL;WISSEL
197096724;560_59AR_24.8;55B/59A;W;0;0,017;2021-06-01;1:9;7,17;55B/59A;55B/59A;WISSEL;WISSEL
197096725;801_952R_8.0;955;W;0,214;0,242;2021-06-01;1:9;1,33;955;955;WISSEL;WISSEL
197096727;073_1103BL_0.7;1103B;W;0;0,028;2021-06-01;1:9;1,33;1103B;1103B;WISSEL;WISSEL
197096728;506_77AL_43.8;77A;W;0;0,027;2021-06-01;1:9;1,33;77A;77A;WISSEL;WISSEL
197096729;545_201V_23.4;203A/205;W;0,042;0,058;2021-06-01;1:9;7,17;203A/205;203A/205;WISSEL;WISSEL
197096732;586_333BqV_81.5;335A/333B;W;0;0,028;2021-06-01;1:8;1,33;335A/333B;335A/333B;WISSEL;WISSEL
197096735;078_205BR_64.9;205B;W;0;0,029;2021-06-01;1:9;1,33;205B;205B;WISSEL;WISSEL
197096736;586_261BpV_81.1;263A/261B;W;0;0,032;2021-06-01;1:9;7,17;263A/261B;263A/261B;WISSEL;WISSEL
197096738;548_373AR_86.4;375B;W;0,118;0,145;2021-06-01;1:9;1,33;375B;375B;WISSEL;WISSEL
197096740;542_1175L_29.1;1175;W;0;0,029;2021-06-01;1:9;1,33;1175;1175;WISSEL;WISSEL
197096741;542_1163R_29.0;1163;W;0;0,039;2021-06-01;1:9;1,33;1163;1163;WISSEL;WISSEL
197096743;005_77L_114.3;93;W;0,634;0,663;2021-06-01;1:9;1,33;93;93;WISSEL;WISSEL
197096744;927_954BL_905.7;954B/954A;W;0;0,014;2021-06-01;1:8;1,33;954B/954A;954B/954A;WISSEL;WISSEL
197096745;814_950R_100.5;950;W;0;0,028;2021-06-01;1:9;1,33;950;950;WISSEL;WISSEL
197097291;564_1353L_23.8;1353;W;0;0,029;2021-06-01;1:9;1,33;1353;1353;WISSEL;WISSEL
197097293;950_207AR_7.8;207B;W;0,037;0,064;2021-06-01;1:9;1,33;207B;207B;WISSEL;WISSEL
197097294;474_959R_101.1;961;W;0,485;0,512;2021-06-01;1:9;1,33;961;961;WISSEL;WISSEL
197097295;520_149AR_0.7;151A/149B;W;0,023;0,04;2021-06-01;1:9;7,17;151A/149B;151A/149B;WISSEL;WISSEL
197097296;550_109AL_26.0;109A;W;0;0,029;2021-06-01;1:9;1,33;109A;109A;WISSEL;WISSEL
197097297;054_1011BL_57.7;1013A;W;0,059;0,106;2021-06-01;1:15;1,33;1013A;1013A;WISSEL;WISSEL
197097298;514_909R_18.0;909/908;W;0;0,017;2021-06-01;1:9;7,17;909/908;909/908;WISSEL;WISSEL
197096757;924_35-36R_35.3;983;W;0,942;0,97;2021-06-01;1:7;1,33;983;983;WISSEL;WISSEL
197096758;625_281L_15.4;281;W;0;0,029;2021-06-01;1:9;1,33;281;281;WISSEL;WISSEL
197096759;012_363L_33.4;363;W;0;0,027;2021-06-01;1:9;1,33;363;363;WISSEL;WISSEL
197096761;938_4535L_1.3;4543/4541;W;0,036;0,052;2021-06-01;1:9;7,17;4543/4541;4543/4541;WISSEL;WISSEL
197096763;532_1061BR_12.0;1061B;W;0;0,099;2021-06-01;1:34,7;2,53;1061B;1061B;WISSEL;WISSEL
197096764;586_361AR_81.1;365A/361B;W;0,037;0,052;2021-06-01;1:9;7,17;365A/361B;365A/361B;WISSEL;WISSEL
197096765;924_343L_36.0;347A/347B;W;0,04;0,057;2021-06-01;1:9;7,17;347A/347B;347A/347B;WISSEL;WISSEL
197096766;626_47AL_32.9;47B;W;0,032;0,06;2021-06-01;1:9;1,33;47B;47B;WISSEL;WISSEL
197096767;523_5051AV_177.6;5053A;W;0,007;0,056;2021-06-01;1:15;1,33;5053A;5053A;WISSEL;WISSEL
197096768;606_81BL_0.7;83A;W;0,035;0,064;2021-06-01;1:9;1,33;83A;83A;WISSEL;WISSEL
197096769;201_85L_21.7;91;W;0,572;0,604;2021-06-01;1:9;1,33;91;91;WISSEL;WISSEL
197096771;589_3207L_4.9;3207;W;0;0,1;2021-06-01;1:34,7;2,53;3207;3207;WISSEL;WISSEL
197096772;614_2137L_47.5;2137;W;0;0,039;2021-06-01;1:12;1,33;2137;2137;WISSEL;WISSEL
197096773;133_1121AL_19.0;1121B;W;0,085;0,133;2021-06-01;1:15;1,33;1121B;1121B;WISSEL;WISSEL
197096775;132_295AL_40.4;477A;W;7,502;7,531;2021-06-01;1:9;1,33;477A;477A;WISSEL;WISSEL
197096776;603_179BL_4.0;3217A;W;0,161;0,209;2021-06-01;1:15;1,33;3217A;3217A;WISSEL;WISSEL
197096179;523_5001AL_177.4;5001A;W;0;0,048;2021-06-01;1:15;1,33;5001A;5001A;WISSEL;WISSEL
197096180;527_85AR_17.1;85A;W;0;0,029;2021-06-01;1:9;1,33;85A;85A;WISSEL;WISSEL
197096181;123_63BpV_20.0;65A/63B;W;0;0,031;2021-06-01;1:9;7,17;65A/63B;65A/63B;WISSEL;WISSEL
197096182;027_955AR_149.1;957B;W;0,277;0,324;2021-06-01;1:15;1,33;957B;957B;WISSEL;WISSEL
197096183;609_83AR_27.9;83B;W;0,065;0,108;2021-06-01;1:15;1,33;83B;83B;WISSEL;WISSEL
197096184;536_307AL_61.4;307A;W;0;0,029;2021-06-01;1:9;1,33;307A;307A;WISSEL;WISSEL
197096187;038_283AR_95.8;283A;W;0;0,047;2021-06-01;1:15;1,33;283A;283A;WISSEL;WISSEL
197096188;586_2529AL_80.2;2545A/2541B;W;0,064;0,081;2021-06-01;1:9;7,17;2545A/2541B;2545A/2541B;WISSEL;WISSEL
197096189;927_3071AR_905.4;3071A;W;0;0,027;2021-06-01;1:9;1,33;3071A;3071A;WISSEL;WISSEL
197096577;551_111L_21.8;111;W;0;0,048;2021-06-01;1:15;1,33;111;111;WISSEL;WISSEL
197096578;823_6R_100.6;7;W;0,358;0,387;2021-06-01;1:9;1,33;7;7;WISSEL;WISSEL
