ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_VAN;SPOORTAK_TOT;DATUM_VERWERKING;DATUM_METING;BOOGSTRAAL_VAN;BOOGSTRAAL_TOT;ELEMENTTYPE;BOOG_ID
11805;135_2201L_14.7;0,398;0,568;01-08-2020;01-08-2020;1797;1797;BOOG;135_901_15.128
11806;135_2201L_14.7;0,604;0,662;01-08-2020;01-08-2020;-1020;-1020;BOOG;135_901_15.322
11807;135_2203L_14.7;0,003;0,045;01-08-2020;01-08-2020;-725;-725;BOOG;135_2203_14.721
11808;135_2203L_14.7;0,057;0,1;01-08-2020;01-08-2020;725;725;BOOG;135_2205_14.776
11809;135_2207R_14.8;0,002;0,045;01-08-2020;01-08-2020;725;725;BOOG;135_2207_14.857
11810;135_2207R_14.8;0,049;0,062;01-08-2020;01-08-2020;1425;1425;BOOG;135_w2207r-s904_14.897
11811;135_2207R_14.8;0,062;0,079;01-08-2020;01-08-2020;1425;1425;BOOG;135_w2207r-s904_14.897
11812;135_2207R_14.8;0,132;0,425;01-08-2020;01-08-2020;-1798;-1798;BOOG;135_904_15.112
11813;135_2207R_14.8;0,461;0,517;01-08-2020;01-08-2020;995;995;BOOG;135_904_15.322
11814;135_2209L_14.8;0,508;0,523;01-08-2020;01-08-2020;-500;-500;BOOG;135_s902-w2235/2231v_15.352
11815;135_2209L_14.8;0,541;0,556;01-08-2020;01-08-2020;500;500;BOOG;135_s902-w2235/2231v_15.385
11816;135_2209R_14.8;0,003;0,045;01-08-2020;01-08-2020;725;725;BOOG;135_2209_14.86
11817;135_2209R_14.8;0,057;0,1;01-08-2020;01-08-2020;-725;-725;BOOG;135_2211_14.915
11818;135_2211V_14.9;0,405;0,42;01-08-2020;01-08-2020;500;500;BOOG;135_s903-w2237/2233v_15.352
11819;135_2211V_14.9;0,438;0,453;01-08-2020;01-08-2020;-500;-500;BOOG;135_s903-w2237/2233v_15.385
11820;135_2227R_15.4;0;0,005;01-08-2020;01-08-2020;250;250;BOOG;135_2227_15.393
11821;135_2227R_15.4;0,005;0,026;01-08-2020;01-08-2020;260;260;BOOG;135_2227_15.393
11822;135_2229L_15.4;0;0,005;01-08-2020;01-08-2020;-250;-250;BOOG;135_2229_15.393
11823;135_2229L_15.4;0,005;0,026;01-08-2020;01-08-2020;-260;-260;BOOG;135_2229_15.393
11824;135_2231pV_15.4;0,026;0,027;01-07-2020;01-07-2020;204;204;BOOG;135_2235/2231_15.476
11825;135_2231qV_15.4;0,026;0,027;01-07-2020;01-07-2020;-204;-204;BOOG;135_2235/2231_15.476
11826;135_2233pV_15.4;0,026;0,027;01-07-2020;01-07-2020;204;204;BOOG;135_2237/2233_15.476
11827;135_2233qV_15.4;0,026;0,027;01-07-2020;01-07-2020;-204;-204;BOOG;135_2237/2233_15.476
11828;135_2239pV_15.5;0,026;0,027;01-07-2020;01-07-2020;204;204;BOOG;135_2243/2239_15.53
11829;135_2239qV_15.5;0,026;0,027;01-07-2020;01-07-2020;-204;-204;BOOG;135_2243/2239_15.53
11830;135_2241pV_15.5;0,026;0,027;01-07-2020;01-07-2020;204;204;BOOG;135_2245/2241_15.53
11831;135_2241qV_15.5;0,007;0,008;01-07-2020;01-07-2020;999999;999999;BOOG;135_2245/2241_15.511
11832;135_2241qV_15.5;0,026;0,027;01-07-2020;01-07-2020;-204;-204;BOOG;135_2245/2241_15.53
11833;433_45L_5.6;0,258;0,374;01-04-2016;01-04-2016;30000;30000;BOOG;433_w45l-w57r_5.942
11834;433_45L_5.6;0,508;0,568;01-04-2016;01-04-2016;2000;2000;BOOG;433_w45l-w57r_6.164
11835;433_45L_5.6;0,577;0,748;01-04-2016;01-04-2016;30000;30000;BOOG;433_w45l-w57r_6.289
11836;433_45L_5.6;0,779;0,78;01-04-2016;01-04-2016;-191;-191;BOOG;433_w45l-w57r_6.41
11837;433_45L_5.6;0,78;0,788;01-04-2016;01-04-2016;-191;-191;BOOG;433_w45l-w57r_6.41
11838;433_45L_5.6;0,806;0,812;01-04-2016;01-04-2016;393;393;BOOG;433_57_6.437
11839;433_45L_5.6;0,812;0,815;01-04-2016;01-04-2016;390;390;BOOG;433_57_6.437
11840;433_45L_5.6;0,815;0,816;01-04-2016;01-04-2016;500;500;BOOG;433_57_6.437
11841;433_45R_5.6;0,005;0,023;01-04-2016;01-04-2016;-250;-250;BOOG;433_45_5.643
11842;433_45R_5.6;0,023;0,029;01-04-2016;01-04-2016;-195;-195;BOOG;433_45_5.643
11843;433_45R_5.6;0,038;0,04;01-04-2016;01-04-2016;-2000;-2000;BOOG;433_w45r-w57l_5.693
11844;433_45R_5.6;0,04;0,095;01-04-2016;01-04-2016;-2000;-2000;BOOG;433_w45r-w57l_5.693
11845;433_45R_5.6;0,108;0,192;01-04-2016;01-04-2016;15000;15000;BOOG;433_w45r-w57l_5.776
11846;433_45R_5.6;0,199;0,374;01-04-2016;01-04-2016;30000;30000;BOOG;433_w45r-w57l_5.913
11847;433_45R_5.6;0,502;0,54;01-04-2016;01-04-2016;1980;1980;BOOG;433_w45r-w57l_6.236
11848;433_45R_5.6;0,54;0,717;01-04-2016;01-04-2016;15000;15000;BOOG;433_w45r-w57l_6.236
11849;433_45R_5.6;0,725;0,763;01-04-2016;01-04-2016;-15000;-15000;BOOG;433_w45r-w57l_6.37
11850;433_45R_5.6;0,779;0,783;01-04-2016;01-04-2016;-350;-350;BOOG;433_w45r-w57l_6.41
11851;433_45R_5.6;0,783;0,788;01-04-2016;01-04-2016;-350;-350;BOOG;433_w45r-w57l_6.41
11852;433_45R_5.6;0,806;0,812;01-04-2016;01-04-2016;-393;-393;BOOG;433_57_6.437
11853;433_45R_5.6;0,812;0,814;01-04-2016;01-04-2016;-390;-390;BOOG;433_57_6.437
11854;433_45R_5.6;0,814;0,815;01-04-2016;01-04-2016;-500;-500;BOOG;433_57_6.437
11855;433_47L_5.6;0,034;0,038;01-04-2016;01-04-2016;2000;2000;BOOG;433_w47l-w59r_5.662
11856;433_47L_5.6;0,365;0,382;01-04-2016;01-04-2016;30000;30000;BOOG;433_w47l-w59r_6.0
11857;433_47L_5.6;0,437;0,498;01-04-2016;01-04-2016;1660;1660;BOOG;433_w47l-w59r_6.112
11858;433_47L_5.6;0,498;0,535;01-04-2016;01-04-2016;2000;2000;BOOG;433_w47l-w59r_6.112
11859;433_47L_5.6;0,555;0,78;01-04-2016;01-04-2016;30000;30000;BOOG;433_w47l-w59r_6.294
11860;433_47R_5.6;0,005;0,023;01-04-2016;01-04-2016;-250;-250;BOOG;433_47_5.643
11861;433_47R_5.6;0,023;0,029;01-04-2016;01-04-2016;-195;-195;BOOG;433_47_5.643
11862;433_47R_5.6;0,062;0,064;01-06-2020;01-06-2020;195;195;BOOG;433_48_5.69
11863;433_47R_5.6;0,064;0,066;01-06-2020;01-06-2020;250;250;BOOG;433_48_5.69
11864;433_48V_5.6;0,088;0,238;01-04-2016;01-04-2016;30000;30000;BOOG;433_w48v-w59l_5.721
11865;433_48V_5.6;0,265;0,318;01-04-2016;01-04-2016;30000;30000;BOOG;433_w48v-w59l_5.85
11866;433_48V_5.6;0,426;0,432;01-04-2016;01-04-2016;1700;1700;BOOG;433_w48v-w59l_5.987
11867;433_48V_5.6;0,458;0,557;01-04-2016;01-04-2016;30000;30000;BOOG;433_w48v-w59l_6.065
11868;433_48V_5.6;0,572;0,674;01-04-2016;01-04-2016;30000;30000;BOOG;433_w48v-w59l_6.181
11869;433_48V_5.6;0,713;0,719;01-06-2020;01-06-2020;410;410;BOOG;433_w48v-w59l_6.276
11870;433_48V_5.6;0,719;0,723;01-06-2020;01-06-2020;410;410;BOOG;433_w48v-w59l_6.276
11871;433_48V_5.6;0,747;0,749;01-06-2020;01-06-2020;-195;-195;BOOG;433_59_6.307
11872;433_48V_5.6;0,749;0,75;01-06-2020;01-06-2020;-250;-250;BOOG;433_59_6.307
11873;433_57V_4.8;0,03;0,032;01-06-2020;01-06-2020;195;195;BOOG;433_58_4.831
11874;433_57V_4.8;0,032;0,033;01-06-2020;01-06-2020;250;250;BOOG;433_58_4.831
11875;433_58V_4.8;0,044;0,051;01-06-2020;01-06-2020;140;140;BOOG;433_w58v-w61r_4.815
11876;433_58V_4.8;0,051;0,053;01-06-2020;01-06-2020;140;140;BOOG;433_w58v-w61r_4.815
11877;433_58V_4.8;0,077;0,079;01-06-2020;01-06-2020;195;195;BOOG;433_61_4.845
11878;433_58V_4.8;0,079;0,081;01-06-2020;01-06-2020;250;250;BOOG;433_61_4.845
11879;433_61V_4.7;0,018;0,034;01-04-2016;01-04-2016;-10000;-10000;BOOG;433_w61v-s136_4.712
11880;433_61V_4.7;0,235;0,344;01-04-2016;01-04-2016;292;292;BOOG;433_136_4.976
11881;433_61V_4.7;0,472;0,552;01-04-2016;01-04-2016;-237;-237;BOOG;433_136_5.198
11882;433_61V_4.7;0,73;0,796;01-04-2016;01-04-2016;-775;-775;BOOG;433_136_5.51
11883;433_61V_4.7;0,796;0,917;01-04-2016;01-04-2016;-470;-470;BOOG;433_136_5.51
11884;433_61V_4.7;1,127;1,179;01-04-2016;01-04-2016;405;405;BOOG;433_136_5.884
11885;433_61V_4.7;1,179;1,24;01-04-2016;01-04-2016;390;390;BOOG;433_136_5.884
11886;433_61V_4.7;1,24;1,268;01-04-2016;01-04-2016;770;770;BOOG;433_136_5.884
11887;433_61V_4.7;1,322;1,338;01-04-2016;01-04-2016;30000;30000;BOOG;433_136_6.016
11888;433_61V_4.7;1,48;1,526;01-04-2016;01-04-2016;-284;-284;BOOG;433_136_6.189
11889;433_61V_4.7;1,681;1,733;01-04-2016;01-04-2016;320;320;BOOG;433_136_6.393
11890;433_61V_4.7;2,114;2,141;01-04-2016;01-04-2016;-1050;-1050;BOOG;433_136_6.85
11891;433_61V_4.7;2,141;2,173;01-04-2016;01-04-2016;-800;-800;BOOG;433_136_6.85
11892;433_61V_4.7;2,173;2,214;01-04-2016;01-04-2016;-950;-950;BOOG;433_136_6.85
11893;433_61V_4.7;2,261;2,265;01-04-2016;01-04-2016;30000;30000;BOOG;433_136_6.949
11894;433_61V_4.7;2,608;2,66;01-04-2016;01-04-2016;-498;-498;BOOG;433_136_7.32
11895;433_61V_4.7;2,807;2,871;01-04-2016;01-04-2016;321;321;BOOG;433_136_7.536
11896;433_61V_4.7;2,871;2,893;01-04-2016;01-04-2016;620;620;BOOG;433_136_7.536
11897;433_61V_4.7;2,933;2,979;01-04-2016;01-04-2016;1100;1100;BOOG;433_136_7.642
11898;433_61V_4.7;3,083;3,147;01-04-2016;01-04-2016;-390;-390;BOOG;433_136_7.801
11899;433_61V_4.7;3,283;3,291;01-04-2016;01-04-2016;-30000;-30000;BOOG;433_136_7.973
11900;433_61V_4.7;3,516;3,535;01-04-2016;01-04-2016;30000;30000;BOOG;433_136_8.212
11901;433_61V_4.7;3,942;3,958;01-04-2016;01-04-2016;-325;-325;BOOG;433_136_8.685
11902;433_61V_4.7;3,958;4,028;01-04-2016;01-04-2016;-275;-275;BOOG;433_136_8.685
11903;433_61V_4.7;4,028;4,055;01-04-2016;01-04-2016;-306;-306;BOOG;433_136_8.685
11904;433_61V_4.7;4,234;4,406;01-04-2016;01-04-2016;297;297;BOOG;433_136_9.1
11905;433_61V_4.7;4,406;4,491;01-04-2016;01-04-2016;305;305;BOOG;433_136_9.1
11906;433_61V_4.7;4,491;4,566;01-04-2016;01-04-2016;310;310;BOOG;433_136_9.1
11907;433_61V_4.7;4,566;4,593;01-04-2016;01-04-2016;240;240;BOOG;433_136_9.1
11908;433_61V_4.7;4,615;4,649;01-04-2016;01-04-2016;350;350;BOOG;553_136_27.065
11909;433_64L_4.7;0,029;0,038;01-04-2016;01-04-2016;290;290;BOOG;433_w64l-w84r_4.811
11910;433_64L_4.7;0,038;0,081;01-04-2016;01-04-2016;290;290;BOOG;433_w64l-w84r_4.811
11911;433_64L_4.7;0,081;0,149;01-04-2016;01-04-2016;350;350;BOOG;433_w64l-w84r_4.811
11912;433_64L_4.7;0,175;0,185;01-04-2016;01-04-2016;-30000;-30000;BOOG;433_w64l-w84r_4.902
11913;433_64L_4.7;0,398;0,539;01-04-2016;01-04-2016;2230;2230;BOOG;433_w64l-w84r_5.191
11914;433_64L_4.7;0,644;0,648;01-06-2020;01-06-2020;500;500;BOOG;433_w64l-w84r_5.37
11915;433_64L_4.7;0,648;0,652;01-06-2020;01-06-2020;500;500;BOOG;433_w64l-w84r_5.37
11916;433_64L_4.7;0,663;0,681;01-06-2020;01-06-2020;-195;-195;BOOG;433_84_5.395
11917;433_64L_4.7;0,681;0,683;01-06-2020;01-06-2020;-250;-250;BOOG;433_84_5.395
11918;469_233V_201.7;1,119;1,16;01-03-2016;01-03-2016;-30000;-30000;BOOG;469_972_202.794
11919;469_233V_201.7;1,17;1,205;01-03-2016;01-03-2016;25000;25000;BOOG;469_972_202.842
11920;469_233V_201.7;1,393;1,434;01-03-2016;01-03-2016;172;172;BOOG;469_972_203.214
11921;469_233V_201.7;1,434;1,487;01-03-2016;01-03-2016;194;194;BOOG;469_972_203.214
11922;469_233V_201.7;1,487;1,527;01-03-2016;01-03-2016;229;229;BOOG;469_972_203.214
11923;469_233V_201.7;1,527;1,552;01-03-2016;01-03-2016;289;289;BOOG;469_972_203.214
11924;469_233V_201.7;1,552;1,612;01-03-2016;01-03-2016;268;268;BOOG;469_972_203.214
11925;469_233V_201.7;1,612;1,727;01-03-2016;01-03-2016;184;184;BOOG;469_972_203.214
11926;469_328V_600.5;0,059;0,109;01-03-2016;01-03-2016;305;305;BOOG;469_991_600.652
11927;469_328V_600.5;0,109;0,185;01-03-2016;01-03-2016;1730;1730;BOOG;469_991_600.652
11928;469_328V_600.5;0,185;0,217;01-03-2016;01-03-2016;160;160;BOOG;469_991_600.652
11929;469_328V_600.5;0,217;0,254;01-03-2016;01-03-2016;3650;3650;BOOG;469_991_600.652
11930;469_328V_600.5;0,254;0,315;01-03-2016;01-03-2016;196;196;BOOG;469_991_600.652
11931;469_328V_600.5;0,469;0,484;01-03-2016;01-03-2016;-30000;-30000;BOOG;469_991_600.942
11932;469_328V_600.5;0,78;0,822;01-03-2016;01-03-2016;1700;1700;BOOG;469_991_601.313
11933;469_328V_600.5;0,822;0,833;01-03-2016;01-03-2016;220;220;BOOG;469_991_601.313
11934;469_328V_600.5;0,833;0,85;01-03-2016;01-03-2016;245;245;BOOG;469_991_601.313
11935;469_328V_600.5;0,85;0,909;01-03-2016;01-03-2016;270;270;BOOG;469_991_601.313
11936;469_328V_600.5;0,909;0,916;01-03-2016;01-03-2016;245;245;BOOG;469_991_601.313
11937;469_330R_601.4;0,028;0,04;01-07-2020;01-07-2020;-10000;-10000;BOOG;469_w330r-w331v_601.466
11938;469_331L_601.5;0,032;0,033;01-03-2016;01-03-2016;320;320;BOOG;469_921_601.582
11939;469_331L_601.5;0,033;0,054;01-03-2016;01-03-2016;320;320;BOOG;469_921_601.582
11940;469_331L_601.5;0,054;0,159;01-03-2016;01-03-2016;200;200;BOOG;469_921_601.582
11941;469_331L_601.5;0,394;0,398;01-03-2021;01-03-2021;440;440;BOOG;469_921_601.882
11942;469_331L_601.5;0,403;0,415;01-03-2016;01-03-2016;200;200;BOOG;469_335_601.899
11943;469_331L_601.5;0,415;0,422;01-03-2016;01-03-2016;190;190;BOOG;469_335_601.899
11944;469_331L_601.5;0,422;0,423;01-03-2016;01-03-2016;250;250;BOOG;469_335_601.899
11945;469_331R_601.5;0,003;0,004;01-03-2016;01-03-2016;250;250;BOOG;469_331_601.499
11946;469_331R_601.5;0,004;0,012;01-03-2016;01-03-2016;190;190;BOOG;469_331_601.499
11947;469_331R_601.5;0,012;0,013;01-03-2016;01-03-2016;200;200;BOOG;469_331_601.499
11948;469_331R_601.5;0,013;0,023;01-03-2016;01-03-2016;130;130;BOOG;469_331_601.499
11949;469_331R_601.5;0,027;0,033;01-03-2021;01-03-2021;410;410;BOOG;469_w331r-w332v_601.517
11950;469_331R_601.5;0,033;0,034;01-03-2021;01-03-2021;410;410;BOOG;469_w331r-w332v_601.517
11951;469_332L_601.5;0,038;0,058;01-03-2016;01-03-2016;290;290;BOOG;469_922_601.605
11952;469_332L_601.5;0,058;0,108;01-03-2016;01-03-2016;170;170;BOOG;469_922_601.605
11953;469_332L_601.5;0,108;0,134;01-03-2016;01-03-2016;370;370;BOOG;469_922_601.605
11954;469_332L_601.5;0,347;0,361;01-03-2016;01-03-2016;2000;2000;BOOG;469_922_601.882
11955;469_332L_601.5;0,361;0,378;01-03-2016;01-03-2016;-2000;-2000;BOOG;469_922_601.882
11956;469_332R_601.5;0,003;0,004;01-03-2016;01-03-2016;250;250;BOOG;469_332_601.532
11957;469_332R_601.5;0,004;0,011;01-03-2016;01-03-2016;190;190;BOOG;469_332_601.532
11958;469_332R_601.5;0,011;0,023;01-03-2016;01-03-2016;200;200;BOOG;469_332_601.532
11959;469_333L_601.6;0,032;0,037;01-03-2016;01-03-2016;150;150;BOOG;469_918_601.614
11960;469_333L_601.6;0,037;0,053;01-03-2016;01-03-2016;150;150;BOOG;469_918_601.614
11961;469_333L_601.6;0,053;0,09;01-03-2016;01-03-2016;200;200;BOOG;469_918_601.614
11962;469_333L_601.6;0,351;0,366;01-03-2016;01-03-2016;-10000;-10000;BOOG;469_918_601.914
11963;469_333L_601.6;0,366;0,37;01-03-2016;01-03-2016;-10000;-10000;BOOG;469_918_601.914
11964;469_333R_601.6;0,003;0,004;01-03-2016;01-03-2016;250;250;BOOG;469_333_601.566
11965;469_333R_601.6;0,004;0,011;01-03-2016;01-03-2016;190;190;BOOG;469_333_601.566
11966;469_333R_601.6;0,011;0,023;01-03-2016;01-03-2016;200;200;BOOG;469_333_601.566
11967;469_333R_601.6;0,031;0,037;01-03-2021;01-03-2021;270;270;BOOG;469_923_601.6
11968;469_333R_601.6;0,037;0,062;01-03-2021;01-03-2021;270;270;BOOG;469_923_601.6
11969;469_333R_601.6;0,064;0,093;01-03-2016;01-03-2016;290;290;BOOG;469_923_601.632
11970;469_333R_601.6;0,334;0,366;01-03-2021;01-03-2021;-320;-320;BOOG;469_923_601.905
11971;469_333R_601.6;0,366;0,37;01-03-2021;01-03-2021;-320;-320;BOOG;469_923_601.905
11972;469_333R_601.6;0,378;0,397;01-03-2016;01-03-2016;200;200;BOOG;469_337_601.942
11973;469_333R_601.6;0,397;0,399;01-03-2016;01-03-2016;250;250;BOOG;469_337_601.942
11974;469_335V_601.9;0,002;0,005;01-03-2021;01-03-2021;2060;2060;BOOG;469_w335v-w336B/336Av_601.909
11975;469_335V_601.9;0,005;0,012;01-03-2021;01-03-2021;2060;2060;BOOG;469_w335v-w336B/336Av_601.909
11976;469_336ApV_601.9;0,011;0,021;01-03-2016;01-03-2016;240;240;BOOG;469_336B/336A_601.962
11977;469_336ApV_601.9;0,021;0,025;01-03-2016;01-03-2016;200;200;BOOG;469_336B/336A_601.962
11978;469_336AqV_601.9;0,01;0,021;01-03-2016;01-03-2016;-240;-240;BOOG;469_336B/336A_601.962
11979;469_336AqV_601.9;0,021;0,025;01-03-2016;01-03-2016;-200;-200;BOOG;469_336B/336A_601.962
11980;469_336BR_601.9;0,026;0,037;01-03-2016;01-03-2016;-180;-180;BOOG;469_338_601.964
11981;469_336BR_601.9;0,037;0,038;01-03-2016;01-03-2016;-200;-200;BOOG;469_338_601.964
11982;469_336BR_601.9;0,038;0,045;01-03-2016;01-03-2016;-190;-190;BOOG;469_338_601.964
11983;469_336BR_601.9;0,045;0,046;01-03-2016;01-03-2016;-250;-250;BOOG;469_338_601.964
11984;469_338V_602.0;0,093;0,109;01-03-2016;01-03-2016;-5000;-5000;BOOG;469_w338v-w339v_602.078
11985;469_52L_401.3;0,118;0,125;01-03-2016;01-03-2016;150;150;BOOG;469_w52l-w83A/83Bv_401.482
11986;469_52L_401.3;0,125;0,147;01-03-2016;01-03-2016;375;375;BOOG;469_w52l-w83A/83Bv_401.482
11987;469_52L_401.3;0,147;0,176;01-03-2016;01-03-2016;100;100;BOOG;469_w52l-w83A/83Bv_401.482
11988;469_52L_401.3;0,176;0,194;01-03-2016;01-03-2016;250;250;BOOG;469_w52l-w83A/83Bv_401.482
11989;469_52L_401.3;0,194;0,216;01-03-2016;01-03-2016;200;200;BOOG;469_w52l-w83A/83Bv_401.482
11990;469_52L_401.3;0,216;0,248;01-03-2016;01-03-2016;650;650;BOOG;469_w52l-w83A/83Bv_401.482
11991;469_52L_401.3;0,248;0,268;01-03-2016;01-03-2016;180;180;BOOG;469_w52l-w83A/83Bv_401.482
11992;469_52L_401.3;0,268;0,282;01-03-2016;01-03-2016;100;100;BOOG;469_w52l-w83A/83Bv_401.482
11993;469_52V_401.3;0,014;0,061;01-03-2016;01-03-2016;185;185;BOOG;469_901_401.385
11994;469_52V_401.3;0,061;0,113;01-03-2016;01-03-2016;240;240;BOOG;469_901_401.385
11995;469_52V_401.3;0,113;0,14;01-03-2016;01-03-2016;500;500;BOOG;469_901_401.385
11996;469_52V_401.3;0,14;0,191;01-03-2016;01-03-2016;210;210;BOOG;469_901_401.385
11997;469_52V_401.3;0,805;0,841;01-03-2016;01-03-2016;15000;15000;BOOG;469_901_402.12
11998;469_52V_401.3;0,841;0,87;01-03-2016;01-03-2016;-15000;-15000;BOOG;469_901_402.12
11999;503_909L_42.9;0,439;0,44;01-05-2021;01-05-2021;250;250;BOOG;503_922_43.303
12000;503_911V_42.8;0,146;0,346;01-12-2008;01-12-2008;999999;999999;BOOG;503_17_43.091
12001;503_911V_42.8;0,363;0,415;01-12-2008;01-12-2008;150;150;BOOG;503_17_43.234
12002;503_91AL_43.9;0,025;0,027;01-08-2020;01-08-2020;550;550;BOOG;503_w89B/91Av-w107Av_43.954
12003;503_91AL_43.9;0,027;0,088;01-08-2020;01-08-2020;550;550;BOOG;503_w89B/91Av-w107Av_43.954
12004;503_91AL_43.9;0,238;0,268;01-08-2020;01-08-2020;30000;30000;BOOG;503_w89B/91Av-w107Av_44.15
12005;503_91AR_43.9;0,022;0,027;01-08-2020;01-08-2020;350;350;BOOG;503_w89B/91Av-w91B/93v_43.926
12006;503_91AR_43.9;0,027;0,031;01-08-2020;01-08-2020;350;350;BOOG;503_w89B/91Av-w91B/93v_43.926
12007;503_91AR_43.9;0,031;0,036;01-08-2020;01-08-2020;350;350;BOOG;503_w89B/91Av-w91B/93v_43.926
12008;503_91BpV_43.8;0,008;0,026;01-08-2020;01-08-2020;204;204;BOOG;503_91B/93_43.844
12009;503_922V_42.4;0,002;0,004;01-12-2008;01-12-2008;-100;-100;BOOG;503_w922v-w924/167Av_42.432
12010;503_922V_42.4;0,004;0,006;01-12-2008;01-12-2008;100;100;BOOG;503_w922v-w924/167Av_42.432
12011;503_929AL_42.2;0,019;0,024;01-12-2008;01-12-2008;300;300;BOOG;503_w929B/929Av-w930l_42.241
12012;503_929AL_42.2;0,024;0,038;01-12-2008;01-12-2008;300;300;BOOG;503_w929B/929Av-w930l_42.241
12013;503_929AL_42.2;0,069;0,087;01-12-2008;01-12-2008;195;195;BOOG;503_930_42.291
12014;503_929AL_42.2;0,087;0,089;01-12-2008;01-12-2008;250;250;BOOG;503_930_42.291
12015;503_929AR_42.2;0,067;0,225;01-01-1970;01-01-1970;784;784;BOOG;503_334_42.358
12016;503_929ApV_42.2;0,009;0,025;01-12-2008;01-12-2008;250;250;BOOG;503_929B/929A_42.248
12017;503_929ApV_42.2;0,025;0,026;01-12-2008;01-12-2008;190;190;BOOG;503_929B/929A_42.248
12018;503_929ApV_42.2;0,026;0,027;01-12-2008;01-12-2008;250;250;BOOG;503_929B/929A_42.248
12019;503_930V_42.1;0,052;0,305;01-12-2008;01-12-2008;-850;-850;BOOG;503_333_42.319
12020;503_930V_42.1;0,305;0,344;01-12-2008;01-12-2008;-707;-707;BOOG;503_333_42.319
12021;503_93L_43.9;0,02;0,023;01-08-2020;01-08-2020;500;500;BOOG;503_w91B/93v-s302a_43.882
12022;503_93L_43.9;0,023;0,058;01-08-2020;01-08-2020;500;500;BOOG;503_w91B/93v-s302a_43.882
12023;503_93L_43.9;0,204;0,217;01-08-2020;01-08-2020;-30000;-30000;BOOG;503_302a_44.054
12024;503_93R_43.9;0,023;0,08;01-08-2020;01-08-2020;1500;1500;BOOG;503_301_44.013
12025;503_93R_43.9;0,08;0,316;01-08-2020;01-08-2020;1500;1500;BOOG;503_301_44.013
12026;503_93R_43.9;0,352;0,443;01-08-2008;01-08-2008;-2000;-2000;BOOG;503_s301-w127v_44.344
12027;503_93R_43.9;0,443;0,479;01-08-2008;01-08-2008;5300;5300;BOOG;503_s301-w127v_44.344
12028;503_93R_43.9;0,479;0,521;01-08-2008;01-08-2008;323;323;BOOG;503_s301-w127v_44.344
12029;503_93R_43.9;0,521;0,606;01-08-2008;01-08-2008;327;327;BOOG;503_s301-w127v_44.344
12030;503_93R_43.9;0,606;0,651;01-12-2008;01-12-2008;425;425;BOOG;503_s301-w127v_44.344
12031;503_93R_43.9;0,652;0,653;01-08-2020;01-08-2020;-30000;-30000;BOOG;503_s301-w127v_44.497
12032;503_93R_43.9;0,653;0,655;01-08-2020;01-08-2020;30000;30000;BOOG;503_s301-w127v_44.497
12033;503_95R_43.9;0,003;0,005;01-08-2020;01-08-2020;250;250;BOOG;503_95_43.951
12034;503_95R_43.9;0,005;0,023;01-08-2020;01-08-2020;195;195;BOOG;503_95_43.951
12035;503_95R_43.9;0,036;0,038;01-08-2020;01-08-2020;-530;-530;BOOG;503_307_44.088
12036;503_95R_43.9;0,038;0,061;01-08-2020;01-08-2020;-530;-530;BOOG;503_307_44.088
12037;503_95R_43.9;0,061;0,085;01-08-2020;01-08-2020;3400;3400;BOOG;503_307_44.088
12038;503_95R_43.9;0,085;0,15;01-08-2020;01-08-2020;785;785;BOOG;503_307_44.088
12039;503_95R_43.9;0,15;0,248;01-08-2020;01-08-2020;17000;17000;BOOG;503_307_44.088
12040;503_95R_43.9;0,248;0,264;01-08-2020;01-08-2020;2100;2100;BOOG;503_307_44.088
12041;503_97L_43.9;0,004;0,022;01-08-2020;01-08-2020;250;250;BOOG;503_97_43.941
12042;503_97L_43.9;0,022;0,028;01-08-2020;01-08-2020;195;195;BOOG;503_97_43.941
12043;503_97L_43.9;0,11;0,174;01-08-2020;01-08-2020;-850;-850;BOOG;503_305a_44.11
12044;503_97L_43.9;0,174;0,208;01-08-2020;01-08-2020;-450;-450;BOOG;503_305a_44.11
12045;503_97L_43.9;0,208;0,259;01-08-2020;01-08-2020;-2000;-2000;BOOG;503_305a_44.11
12046;504_13AL_17.0;0,003;0,004;01-03-2021;01-03-2021;-600;-600;BOOG;504_13A_17.061
12047;504_13AL_17.0;0,004;0,037;01-03-2021;01-03-2021;-465;-465;BOOG;504_13A_17.061
12048;504_13AL_17.0;0,054;0,087;01-03-2021;01-03-2021;465;465;BOOG;504_13B_17.112
12049;504_13AL_17.0;0,087;0,088;01-03-2021;01-03-2021;600;600;BOOG;504_13B_17.112
12050;504_13AR_17.0;0,046;0,049;01-03-2021;01-03-2021;-30000;-30000;BOOG;504_w13Ar-w15re_17.092
12051;504_13AR_17.0;0,049;0,055;01-03-2021;01-03-2021;-30000;-30000;BOOG;504_w13Ar-w15re_17.092
12052;504_13AV_17.0;0;0,003;01-03-2021;01-03-2021;4400;4400;BOOG;504_w13Av-sLA_17.058
12053;504_13AV_17.0;0,003;0,034;01-03-2021;01-03-2021;4400;4400;BOOG;504_w13Av-sLA_17.058
12054;504_13AV_17.0;0,237;0,312;01-01-2021;01-01-2021;-10000;-10000;BOOG;064_LA_17.175
12055;504_13AV_17.0;0,58;0,632;01-01-2021;01-01-2021;10000;10000;BOOG;064_LA_17.506
