ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1472290;478_1113BL_0.7;0;0,052;478_a;0,715;0,663;TEGEN
1472291;478_1113BV_0.7;0;0,034;478_a;0,715;0,749;MEE
1472292;478_1115BV_0.7;0;0,034;478_a;0,715;0,75;MEE
1472293;534_1101V_46.1;0;0,134;534_b;46,084;46,219;MEE
1472294;534_1103AR_46.1;0;0,11;534_b;46,108;46,219;MEE
1472295;518_101V_62.7;0;0,491;518__;62,712;63,202;MEE
1472296;518_191L_64.6;0;0,217;518__;64,638;64,854;MEE
1472297;518_191R_64.6;0;0,163;518__;64,638;64,799;MEE
1472298;534_1111AL_46.2;0;0,132;534_b;46,243;46,375;MEE
1472299;603_101BV_2.9;0;0,138;603_a;2,947;3,087;MEE
1472300;486_955L_75.1;0,266;0,325;081__;74,8;74,744;TEGEN
1472301;486_955L_75.1;0;0,266;486_b;75,064;74,801;TEGEN
1472302;608_25R_87.7;0;0,297;608_b;87,696;87,404;TEGEN
1472593;506_101R_44.0;0;0,056;506_b;44,018;43,963;TEGEN
1472594;506_621L_43.9;0;0,127;506_b;43,909;43,835;TEGEN
1472595;506_620V_43.9;0;0,035;506_b;43,886;43,909;MEE
1472596;506_97pV_44.0;0;0,035;506_b;44,012;43,979;TEGEN
1472597;506_89AR_43.9;0;0,084;506_b;43,865;43,916;MEE
1472598;506_61L_43.4;0;0,703;506_b;43,373;44,034;MEE
1472599;506_87AR_43.9;0;0,044;506_b;43,869;43,892;MEE
1472600;506_89AL_43.9;0;0,053;506_b;43,865;43,892;MEE
1472601;506_636ApV_44.2;0;0,031;506_b;44,247;44,215;TEGEN
1472602;163_1039AL_44.3;0;0,138;163__;44,33;44,467;MEE
1472603;506_527V_43.6;0;0,027;506_b;43,627;43,654;MEE
1472604;608_915R_88.4;0;0,26;608_b;88,372;88,626;MEE
1472605;506_193AL_44.5;0;0,064;506_b;44,516;44,58;MEE
1472606;560_51BqV_24.8;0;0,032;560_a;24,844;24,876;MEE
1472607;560_51BR_24.8;0;0,052;560_a;24,86;24,912;MEE
1472608;555_520R_83.3;0;0,063;555__;83,275;83,338;MEE
1472609;485_122L_200.2;1,533;1,536;485_b;50,003;50;TEGEN
1472610;817_44R_119.9;0;0,346;817_a;119,925;120,271;MEE
1472611;817_44L_119.9;0;0,346;817_a;119,925;120,271;MEE
1472612;506_612V_43.9;0;0,04;506_b;43,86;43,881;MEE
1472613;133_1087BV_15.1;0;3,066;133_a;15,082;18,148;MEE
1472912;553_955R_22.2;0;0,175;553_c;22,216;22,035;TEGEN
1472913;506_569ApV_43.6;0;0,032;506_b;43,629;43,659;MEE
1472914;506_569AL_43.6;0;0,04;506_b;43,644;43,681;MEE
1472915;506_47BL_43.4;0;0,166;506_b;43,371;43,206;TEGEN
1472916;506_59R_43.3;0;0,04;506_b;43,333;43,373;MEE
1472917;011_301AR_70.0;0;2,613;011__;69,993;67,373;TEGEN
1472918;008_1267R_37.2;0;0,373;008__;37,217;37,588;MEE
1472919;026_243BV_26.1;0;0,803;026__;26,09;26,888;MEE
1472920;026_257V_26.9;0;0,039;026__;26,888;26,927;MEE
1472921;485_59ApV_100.9;0;0,032;485_d;100,917;100,949;MEE
1472922;485_59AR_100.9;0;0,274;485_d;100,933;101,207;MEE
1472923;485_98AqV_101.2;0;0,032;485_d;101,191;101,223;MEE
1472924;485_97AL_101.1;0;0,042;485_d;101,165;101,207;MEE
1472925;550_109AR_26.0;0;0,295;550__;25,958;26,257;MEE
1472926;550_109BV_26.0;0;0,232;550__;26,02;26,257;MEE
1472927;550_143V_26.3;0;0,406;550__;26,257;26,658;MEE
1472928;618_47BL_58.9;0;0,053;618_c;58,852;58,799;TEGEN
1472929;504_55BpV_18.3;0;0,032;504_b;18,284;18,253;TEGEN
1472930;542_1249AL_29.8;0;0,04;542_a;29,833;29,873;MEE
1472931;542_1249AR_29.8;0;0,052;542_a;29,833;29,885;MEE
1472932;542_1249BL_29.9;0;0,052;542_a;29,885;29,834;TEGEN
1472933;505_315AR_23.8;0,19;0,834;017__;24,0;24,643;MEE
1472934;505_315AR_23.8;0;0,19;505_a;23,81;24,0;MEE
1473265;531_511AR_35.7;0;0,04;531_c;35,751;35,791;MEE
1473266;586_2511BqV_80.3;0;0,034;586__;80,275;80,242;TEGEN
1473267;534_1023AL_44.9;0;0,133;534_b;44,919;45,052;MEE
1473268;801_924L_12.0;0;0,385;801_a;11,964;12,349;MEE
1473269;801_924R_12.0;0;0,385;801_a;11,964;12,349;MEE
1473270;801_923V_11.9;0;0,016;801_a;11,947;11,964;MEE
1473271;588_873V_2.3;0;0,015;588__;2,268;2,284;MEE
1473272;588_868AR_2.3;0;0,048;588__;2,326;2,376;MEE
1473273;586_331BqV_81.5;0;0,031;586__;81,49;81,458;TEGEN
1473274;586_275BV_81.3;0;0,027;586__;81,287;81,313;MEE
1473275;478_1121R_0.7;0;0,113;478_a;0,633;0,511;TEGEN
1473276;478_1125ApV_0.6;0;0,034;478_a;0,616;0,65;MEE
1473277;026_261AL_26.9;0;0,04;026__;26,927;26,966;MEE
1473278;026_261AR_26.9;0;0,27;026__;26,927;27,197;MEE
1473279;026_259qV_26.9;0;0,032;026__;26,942;26,911;TEGEN
1473280;026_263AL_27.0;0;0,052;026__;26,966;27,017;MEE
1473281;478_1157L_0.8;0;0,857;478_a;0,819;1,674;MEE
1473282;586_367ApV_81.1;0;0,031;586__;81,097;81,13;MEE
1473283;586_381AL_81.1;0;0,051;586__;81,062;81,115;MEE
1473284;815_913L_6.7;0;0,045;815_a;6,688;6,733;MEE
1473285;926_4067R_0.8;0;0,052;926__;0,814;0,864;MEE
1473286;815_913V_6.7;0;0,077;815_a;6,688;6,612;TEGEN
1473287;607_905L_43.4;0;0,551;607_b;43,448;43,997;MEE
1473288;609_129AR_26.8;0;0,102;609__;26,784;26,682;TEGEN
1473289;609_17AR_29.0;0;0,098;609__;29,041;28,944;TEGEN
1473561;206_101V_12.2;0;10,605;206__;12,202;1,6;TEGEN
1473562;603_81BpV_2.5;0;0,031;603_a;2,524;2,491;TEGEN
1473563;603_83L_2.5;0;0,072;603_a;2,507;2,582;MEE
1473564;603_83R_2.5;0;0,021;603_a;2,507;2,529;MEE
1473565;478_1027R_0.1;0;0,466;478_a;0,142;0,633;MEE
1473566;212_201V_39.7;0;5,323;212__;39,681;45,006;MEE
1473567;055_407V_29.5;0;0,06;055__;29,461;29,52;MEE
1473568;555_523AR_83.3;0;0,052;555__;83,286;83,235;TEGEN
1473569;555_245R_83.6;0;0,367;555__;83,608;83,235;TEGEN
1473570;544_1131AL_1.4;0;0,466;544_a;1,353;1,818;MEE
1473571;545_945L_22.4;0;0,197;545_b;22,391;22,585;MEE
1473572;545_945R_22.4;0;0,256;545_b;22,391;22,646;MEE
1473573;613_903R_75.7;0;0,073;613__;75,697;75,769;MEE
1473574;135_2035V_40.5;0;2,15;135__;40,499;42,651;MEE
1473885;002_357BV_51.6;0;12,065;002__;51,637;63,686;MEE
1473886;470_80L_202.0;0;0,552;470_e;202,003;202,554;MEE
1473887;514_161AL_16.4;0;0,233;514_a;16,432;16,2;TEGEN
1473888;035_141L_52.9;0;0,178;035__;52,86;52,684;TEGEN
1473889;524_251AL_70.4;0;0,328;524_b;70,368;70,696;MEE
1473890;524_259AL_70.6;0;0,12;524_b;70,576;70,696;MEE
1473891;524_913L_70.4;0;0,042;524_b;70,405;70,447;MEE
1473892;108_169AL_74.9;0;0,012;108__;74,888;74,9;MEE
1473893;108_169AL_74.9;0,012;0,067;613__;74,9;74,954;MEE
1473894;624_223AL_32.8;0;0,037;624_a;32,811;32,848;MEE
1473895;626_9R_32.5;0;0,077;626_c;32,496;32,572;MEE
1473896;626_5V_32.5;0;0,059;626_c;32,514;32,572;MEE
1473897;479_1851L_312.4;0;1,093;479_a;312,367;313,459;MEE
1473898;520_1009L_36.8;0;0,344;520_c;36,751;36,966;MEE
1473899;003_2237R_84.2;0;0,491;003__;84,241;84,728;MEE
1473900;534_1087AL_46.0;0;0,067;534_b;45,958;46,024;MEE
1473901;817_903R_600.0;0;0,631;817_k;600,02;600,65;MEE
1473902;560_1275ApV_24.9;0;0,034;560_a;24,923;24,889;TEGEN
1473903;560_1275AR_24.9;0;0,05;560_a;24,907;24,855;TEGEN
1474176;560_55AR_24.9;0;0,052;560_a;24,86;24,807;TEGEN
1474177;555_283AL_83.7;0;0,064;555__;83,684;83,749;MEE
1474178;555_283BV_83.7;0;0,401;555__;83,749;84,154;MEE
1474179;534_1111AR_46.2;0;0,132;534_b;46,243;46,375;MEE
1474180;534_1111BV_46.4;0;0,083;534_b;46,375;46,459;MEE
1474181;163_979L_44.6;0;0,102;163__;44,626;44,731;MEE
1474182;586_2517AL_80.2;0;0,041;586__;80,219;80,259;MEE
1474183;603_151BL_3.4;0;0,422;603_a;3,426;3,002;TEGEN
1474184;018_257AR_53.4;0;0,06;018__;53,375;53,435;MEE
1474185;603_181BV_4.0;0;0,143;603_a;3,997;4,131;MEE
1474186;603_181BV_4.0;0,143;0,245;603_b;72,2;72,1;TEGEN
1474187;603_181BV_4.0;0,245;18,942;018__;72,1;53,435;TEGEN
1474188;603_901V_4.1;0;0,021;603_a;4,085;4,103;MEE
1474189;098_3807L_27.3;0;0,106;098__;27,339;27,445;MEE
1474190;098_3809V_27.4;0;0,423;098__;27,445;27,867;MEE
1474191;099_1021BV_6.2;0;0,017;099__;6,155;6,173;MEE
1474192;664_879R_42.1;0,771;1,834;663_a;41,3;40,245;TEGEN
1474193;519_47V_46.4;0;0,46;519_a;46,421;46,886;MEE
1474194;563_169BL_56.9;9,952;10,576;534_b;47;46,376;TEGEN
1474195;563_169BL_56.9;0;0,252;563__;56,943;56,7;TEGEN
1474196;663_317AL_40.1;0,99;0,992;663_b;100,403;100,405;MEE
1474197;105_477V_29.5;0;0,705;105__;29,487;30,195;MEE
1474198;548_373AL_86.4;0;0,058;548__;86,438;86,496;MEE
1474199;550_971L_25.5;0;0,09;550__;25,529;25,619;MEE
1474477;128_65BV_13.4;0,183;2,234;541_a;0,022;2,072;MEE
1474478;541_139V_2.1;0;0,14;541_a;2,072;2,213;MEE
1474479;018_243L_52.6;0;0,775;018__;52,589;53,358;MEE
1474480;586_2523BpV_80.3;0;0,034;586__;80,313;80,279;TEGEN
1474481;586_2537AL_80.3;0;0,052;586__;80,287;80,339;MEE
1474482;586_2537AR_80.3;0;0,052;586__;80,287;80,34;MEE
1474483;586_2527BqV_80.3;0;0,034;586__;80,316;80,282;TEGEN
1474484;586_2527BpV_80.3;0;0,034;586__;80,316;80,282;TEGEN
1474485;617_1113AR_38.9;0;0,642;617_a;38,891;39,535;MEE
1474791;520_31BV_28.0;0;0,258;520_b;27,99;28,25;MEE
1474792;520_31AL_27.9;0;0,414;520_b;27,908;28,323;MEE
1474793;135_911V_45.7;0;0,041;135__;45,661;45,703;MEE
1474794;557_4AV_28.2;0,055;0,945;129__;28,3;29,194;MEE
1474795;666_4235R_47.8;0;0,14;666_b;47,77;47,91;MEE
1474796;666_4237V_47.9;0;1,052;666_b;47,91;48,962;MEE
1474797;666_4241R_48.7;0;0,083;666_b;48,739;48,822;MEE
1474798;490_115R_104.9;0,011;0,611;490_e;175,0;175,6;MEE
1474799;052_15V_49.2;0;6,266;052__;49,231;55,481;MEE
1474800;052_1L_48.1;0;1,114;052__;48,118;49,231;MEE
1474801;950_998R_28.1;0;0,285;950_a;28,062;28,347;MEE
1474802;814_960L_101.2;0;0,087;814_a;101,153;101,236;MEE
1474803;818_2R_100.0;0;0,433;818_a;100,031;100,465;MEE
1474804;011_804R_68.2;0;0,04;011__;68,187;68,222;MEE
1474805;011_804L_68.2;0;0,027;011__;68,187;68,209;MEE
1474806;927_3071AR_905.4;0;0,052;927__;905,387;905,439;MEE
1475117;950_655R_7.1;0;0,221;950_a;7,137;7,353;MEE
1475118;950_655R_7.1;0,221;0,222;468_a;100,0;100,001;MEE
1475119;468_59L_101.0;0;0,549;468_a;101,004;101,557;MEE
1475120;001_1145L_15.3;0;0,537;001_a;15,339;15,875;MEE
1475121;437_955L_0.9;0;0,699;437_a;0,903;0,205;TEGEN
1475122;529_3645V_23.0;0,383;4,321;098__;23,401;27,338;MEE
1475123;502_241BV_100.2;0;0,046;502_b;100,2;100,246;MEE
1475124;550_957ApV_25.2;0;0,034;550__;25,178;25,21;MEE
1475125;550_963R_25.3;0;0,045;550__;25,3;25,345;MEE
1475126;468_74L_101.8;0;0,04;468_a;101,84;101,881;MEE
1475127;851_11R_100.2;0,06;0,456;433__;6,198;5,813;TEGEN
1475128;851_11R_100.2;0;0,06;851_a;100,16;100,101;TEGEN
1475129;606_905R_0.2;0;0,529;606_a;0,178;0,703;MEE
1475130;517_229AR_0.4;0;0,083;517_a;0,416;0,499;MEE
1475131;950_223V_7.6;0;0,047;950_a;7,633;7,679;MEE
1475132;950_213L_7.8;0;0,124;950_a;7,801;7,679;TEGEN
1475434;144_1509V_151.7;2,813;2,952;080__;6,001;6,139;MEE
1475435;517_121R_69.4;0;0,521;517_b;69,432;69,95;MEE
1475436;517_115R_69.4;0;0,03;517_b;69,391;69,424;MEE
1475437;517_127L_69.4;0,519;0,633;517_a;0,004;0,145;MEE
1475438;517_127L_69.4;0;0,519;517_b;69,435;69,95;MEE
1475439;517_127R_69.4;0;0,518;517_b;69,435;69,95;MEE
1475440;517_127R_69.4;0,518;0,632;517_a;0,004;0,145;MEE
1475441;851_910R_100.5;0;0,368;851_a;100,523;100,889;MEE
1475442;003_2229L_84.2;0;0,071;003__;84,193;84,264;MEE
1475443;003_2227pV_84.2;0;0,034;003__;84,21;84,176;TEGEN
1475444;121_2345R_232.6;0;0,338;121_b;232,606;232,944;MEE
1475445;121_2347V_232.9;0;0,061;121_b;232,944;233,006;MEE
1475446;121_2349R_233.0;0;0,05;121_b;233,006;233,055;MEE
1475447;121_2349L_233.0;0;0,224;121_b;233,006;233,228;MEE
1475448;486_916R_76.2;0;0,19;486_b;76,221;76,032;TEGEN
1475449;940_75BV_43.8;0,007;0,145;506_b;43,8;43,869;MEE
1475450;940_75BV_43.8;0;0,007;940__;43,794;43,8;MEE
1475451;531_501V_35.6;0;0,085;531_c;35,579;35,664;MEE
1475452;625_315AR_14.4;0;0,953;625_b;14,35;13,4;TEGEN
1475453;625_315AR_14.4;0,953;4,957;121_a;13,4;9,399;TEGEN
1475454;517_153BV_69.9;0;0,038;517_b;69,915;69,949;MEE
1475455;517_35BqV_69.1;0;0,034;517_b;69,05;69,017;TEGEN
1475456;517_155BpV_69.9;0;0,034;517_b;69,92;69,888;TEGEN
1475457;517_157AL_69.9;0;0,051;517_b;69,904;69,95;MEE
1470816;540_165AL_81.7;0;0,083;540_d;81,693;81,775;MEE
1470817;017_421AR_39.9;0;0,801;017__;39,924;40,724;MEE
1470818;017_401BV_39.6;0;0,336;017__;39,588;39,924;MEE
1470819;021_55V_68.3;0;0,015;021__;68,322;68,337;MEE
1470820;540_151BV_81.5;0;0,194;540_d;81,497;81,693;MEE
1470821;586_321BqV_81.4;0;0,028;586__;81,372;81,345;TEGEN
1470822;950_807L_41.7;0;0,501;950_a;41,748;42,249;MEE
1470823;609_91AL_27.6;0;0,064;609__;27,581;27,518;TEGEN
1470824;118_53L_70.9;0;0,895;118__;70,911;70,017;TEGEN
1470825;120_41AR_15.3;0;1,018;120_a;15,305;16,322;MEE
1470826;120_41AL_15.3;0;0,059;120_a;15,305;15,363;MEE
1470827;127_359AR_37.4;0;0,06;127_a;37,447;37,507;MEE
1470828;606_105BV_1.0;0;0,049;606_a;0,968;1,017;MEE
1470829;607_71L_43.7;0;0,337;607_b;43,745;43,409;TEGEN
1470830;607_71V_43.7;0;0,058;607_b;43,745;43,803;MEE
1470831;607_69R_43.5;0;0,198;607_b;43,549;43,745;MEE
1470832;607_75V_43.9;0;0,114;607_b;43,925;44,039;MEE
1471078;514_33AR_17.6;0;0,051;514_a;17,582;17,531;TEGEN
1471079;524_911R_70.2;0;0,123;524_b;70,237;70,36;MEE
1471080;524_901L_70.2;0;0,058;524_b;70,179;70,237;MEE
1471081;605_1BL_33.4;0,215;6,745;024__;33,2;26,672;TEGEN
1471082;817_1231R_115.1;0,907;0,93;817_e;200,1;200,123;MEE
1471083;817_1231R_115.1;0;0,907;817_a;115,11;114,205;TEGEN
1471084;817_1213R_115.3;0;0,194;817_a;115,321;115,11;TEGEN
1471085;586_233V_81.0;0;0,054;586__;81,044;81,098;MEE
1471086;586_231AL_81.0;0;0,066;586__;80,979;81,044;MEE
1471087;586_153BV_80.9;0;0,173;586__;80,873;81,044;MEE
1471088;586_231BV_81.0;0;0,024;586__;81,04;81,063;MEE
1471089;950_63R_40.9;0;0,668;950_a;40,855;41,524;MEE
1471090;586_2541BpV_80.4;0;0,034;586__;80,356;80,323;TEGEN
1471091;823_13L_4.6;0;0,328;823_a;4,572;4,19;TEGEN
1471092;127_349BV_27.9;0;0,023;127_a;27,863;27,886;MEE
1471093;127_349AL_27.8;0;0,059;127_a;27,804;27,863;MEE
1471094;556_1409R_5.5;0;0,549;556__;5,504;6,053;MEE
1471095;556_1407V_5.5;0;0,016;556__;5,488;5,504;MEE
1471375;144_783BV_153.5;0;1,677;144_a;153,533;151,858;TEGEN
1471376;093_1007L_5.8;1,184;1,291;546_b;4,6;4,492;TEGEN
1471377;506_35L_43.2;0;0,184;506_b;43,192;43,366;MEE
1471378;506_37AR_43.2;0;0,054;506_b;43,165;43,219;MEE
1471379;543_933R_45.7;0;0,16;543_c;45,721;45,585;TEGEN
1471380;588_806R_1.6;0;0,027;588__;1,638;1,666;MEE
1471381;588_805AR_1.6;0;0,037;588__;1,601;1,638;MEE
1471382;586_331BpV_81.5;0;0,031;586__;81,49;81,458;TEGEN
1471383;586_339AL_81.5;0;0,048;586__;81,474;81,523;MEE
1471384;008_1255R_22.1;0;15,145;008__;22,087;37,217;MEE
1471385;129_51R_30.7;0;0,079;129__;30,724;30,802;MEE
1471386;586_7AV_80.2;0;0,369;586__;80,168;79,8;TEGEN
1471387;586_7AV_80.2;0,369;0,843;525_b;79,8;79,323;TEGEN
1471681;620_97BV_42.7;0,034;14,439;075__;42,7;57,087;MEE
1471682;620_97BV_42.7;0;0,034;620__;42,666;42,7;MEE
1471683;531_2559pV_34.5;0;0,031;531_c;34,49;34,517;MEE
1471684;531_2553pV_34.5;0;0,031;531_c;34,517;34,49;TEGEN
1471685;546_1033R_12.7;0,225;0,524;546_a;0,2;0,5;MEE
1471686;546_1033R_12.7;0,524;0,754;546_b;4,11;3,883;TEGEN
1471687;486_940BR_76.0;0;0,041;486_b;76,032;76,073;MEE
1471688;485_58AqV_100.9;0;0,032;485_d;100,881;100,912;MEE
1471689;485_51AL_100.8;0;0,036;485_d;100,86;100,897;MEE
1471690;038_283AR_95.8;0;0,227;038__;95,79;96,018;MEE
1471691;588_872V_2.2;0;0,027;588__;2,241;2,268;MEE
1471692;514_109BV_17.0;0;0,37;514_a;16,995;16,624;TEGEN
1471693;514_63L_17.4;0;0,808;514_a;17,436;16,624;TEGEN
1471982;823_11L_3.9;0;1,832;823_a;3,869;5,702;MEE
1471983;586_69R_80.4;0;0,029;586__;80,427;80,455;MEE
1471984;586_63BqV_80.4;0;0,032;586__;80,442;80,411;TEGEN
1471985;586_57BV_80.4;0;0,02;586__;80,407;80,427;MEE
1471986;586_91BV_80.5;0;0,023;586__;80,487;80,51;MEE
1471987;586_83AR_80.4;0;0,063;586__;80,425;80,487;MEE
1471988;586_91AR_80.4;0;0,052;586__;80,436;80,487;MEE
1471989;586_93R_80.5;0;0,026;586__;80,475;80,501;MEE
1471990;586_97BR_80.6;0;0,068;586__;80,569;80,501;TEGEN
1471991;545_941L_22.2;0;0,181;545_b;22,21;22,391;MEE
1471992;545_97L_22.5;0;0,367;545_b;22,476;22,844;MEE
1471993;545_97R_22.5;0;0,263;545_b;22,476;22,739;MEE
1471994;545_95L_22.4;0;0,03;545_b;22,447;22,476;MEE
1471995;545_205L_23.5;0;0,701;545_b;23,433;22,741;TEGEN
1471996;553_271AR_21.8;0;0,063;553_c;21,795;21,858;MEE
1471997;478_1273R_1.8;0,234;0,327;478_b;602,002;602,094;MEE
1471998;478_1273R_1.8;0;0,234;478_a;1,791;2,017;MEE
1471999;133_1065L_13.9;0;0,672;133_a;13,937;14,605;MEE
1472303;534_1015L_44.9;0;0,603;534_b;44,914;45,513;MEE
1472304;617_1151AL_39.3;0;0,066;617_a;39,316;39,384;MEE
1472305;527_113AR_17.3;0;0,034;527_c;17,346;17,378;MEE
1472306;527_111qV_17.4;0;0,035;527_c;17,362;17,328;TEGEN
1472307;527_99AR_17.2;0;0,081;527_c;17,267;17,346;MEE
1472308;527_113BpV_17.4;0,014;0,035;527_c;17,388;17,367;TEGEN
1472309;527_113BpV_17.4;0;0,014;527_b;0,514;0,5;TEGEN
1472310;527_115L_17.4;0,022;0,037;527_c;17,408;17,423;MEE
1472311;624_907L_32.5;0;0,129;624_a;32,459;32,33;TEGEN
1472312;940_373L_43.2;0;0,04;940__;43,196;43,156;TEGEN
1472313;506_159AR_44.2;0;0,041;506_b;44,183;44,227;MEE
1472314;900_681V_201.3;0;0,031;900__;201,327;201,356;MEE
1472315;130_7L_60.9;0;0,756;130_a;60,86;61,614;MEE
1472316;130_3L_60.8;0;0,107;130_a;60,754;60,86;MEE
1472317;135_255L_21.5;0;0,09;135__;21,53;21,619;MEE
1472318;135_275AR_22.1;0;0,11;135__;22,098;22,206;MEE
1472319;135_255R_21.5;0;0,678;135__;21,53;22,206;MEE
1472320;135_2083V_44.5;0;0,024;135__;44,486;44,51;MEE
1472321;135_2081R_44.4;0;0,064;135__;44,423;44,486;MEE
1472322;135_2085L_44.5;0;0,064;135__;44,51;44,574;MEE
1472323;135_904AqV_45.0;0;0,031;135__;45,02;45,052;MEE
1472324;555_295BR_83.6;0;0,117;555__;83,609;83,481;TEGEN
1472325;527_41AR_16.6;0;0,064;527_c;16,551;16,616;MEE
1472326;478_1113AL_0.6;0;0,052;478_a;0,663;0,715;MEE
1472327;506_35R_43.2;0;0,307;506_b;43,192;43,485;MEE
1472614;132_477BV_47.8;0;0,641;132__;47,817;47,176;TEGEN
1472615;132_453AL_49.0;0;1,155;132__;49,047;47,892;TEGEN
1472616;506_657R_44.4;0;0,136;506_b;44,378;44,513;MEE
1472617;105_143BR_31.5;0;1,561;105__;31,531;29,965;TEGEN
1472618;105_485AR_30.0;0;0,229;105__;29,965;30,195;MEE
1472619;603_905R_3.5;0;0,354;603_a;3,521;3,167;TEGEN
1472620;609_135BV_26.5;11,509;11,913;610__;15,0;14,599;TEGEN
1472621;609_135BV_26.5;0;0,05;609__;26,45;26,4;TEGEN
1472622;803_42L_102.7;0;0,323;803_h;102,724;103,046;MEE
1472623;486_902L_75.4;0;0,538;486_b;75,407;75,946;MEE
1472624;485_52R_100.8;0;0,048;485_d;100,848;100,896;MEE
1472625;485_52L_100.8;0;0,048;485_d;100,848;100,897;MEE
1472626;553_255L_21.5;0;0,772;553_c;21,47;22,254;MEE
1472627;553_307V_22.3;0;0,007;553_c;22,254;22,261;MEE
1472628;801_913L_102.7;0;0,049;801_b;102,68;102,728;MEE
1472629;801_914R_102.7;0;0,334;801_b;102,728;103,061;MEE
1472630;801_914L_102.7;0;0,334;801_b;102,728;103,061;MEE
1472631;506_163R_44.2;0;0,836;506_b;44,227;45,066;MEE
1472632;135_915ApV_45.7;0;0,032;135__;45,717;45,748;MEE
1472633;506_656ApV_44.3;0;0,024;506_b;44,347;44,372;MEE
1472935;506_611V_43.8;0;0,037;506_b;43,837;43,86;MEE
1472936;506_610V_43.8;0;0,038;506_b;43,817;43,837;MEE
1472937;506_604L_43.5;0;0,349;506_b;43,461;43,817;MEE
1472938;506_615V_43.9;0;0,045;506_b;43,894;43,933;MEE
1472939;506_77BV_43.9;0;0,041;506_b;43,873;43,894;MEE
1472940;002_305L_35.8;0;0,652;002__;35,76;36,409;MEE
1472941;002_305R_35.8;0;0,652;002__;35,76;36,409;MEE
1472942;550_95L_25.8;0;0,432;550__;25,822;26,256;MEE
1472943;163_1049R_44.7;0;0,232;163__;44,652;44,884;MEE
1472944;606_109V_1.0;0,066;13,9;025__;1,1;14,9;MEE
1472945;606_109V_1.0;13,9;13,93;543_a;14,9;14,93;MEE
1472946;606_109V_1.0;0;0,066;606_a;1,034;1,1;MEE
1472947;606_107BV_1.0;0;0,066;606_a;0,968;1,034;MEE
1472948;002_385L_68.2;0;0,657;002__;68,246;68,899;MEE
1472949;608_31AR_87.8;0;0,135;608_b;87,753;87,886;MEE
1472950;837_1L_300.8;0;0,037;837__;300,777;300,814;MEE
1472951;940_363V_43.1;0;0,052;940__;43,145;43,196;MEE
1472952;506_41BqV_43.3;0;0,032;506_b;43,279;43,248;TEGEN
1472953;506_41BL_43.3;0;0,04;506_b;43,263;43,224;TEGEN
1472954;506_41BpV_43.3;0;0,032;506_b;43,279;43,248;TEGEN
1472955;506_47AR_43.3;0;0,076;506_b;43,295;43,371;MEE
1472956;506_43R_43.2;0;0,072;506_b;43,224;43,295;MEE
1472957;506_523BV_43.4;0;0,096;506_b;43,445;43,563;MEE
1472958;506_524V_43.5;0;0,039;506_b;43,524;43,563;MEE
1472959;478_1255V_1.6;0;0,042;478_a;1,639;1,681;MEE
1472960;478_1141L_0.7;0;0,892;478_a;0,749;1,639;MEE
1473290;545_99R_22.5;0;0,939;545_b;22,51;23,445;MEE
1473291;545_89L_22.4;0;0,092;545_b;22,418;22,51;MEE
1473292;011_65V_68.9;0;0,076;011__;68,908;68,984;MEE
1473293;055_399BV_19.7;0;9,796;055__;19,672;29,461;MEE
1473294;026_251pV_26.9;0;0,032;026__;26,904;26,873;TEGEN
1473295;026_253AL_26.9;0;0,131;026__;26,888;27,017;MEE
1473296;026_253AR_26.9;0;0,053;026__;26,888;26,94;MEE
1473297;950_69L_40.9;0;0,804;950_a;40,85;41,655;MEE
1473298;950_813R_41.7;0;0,041;950_a;41,721;41,761;MEE
1473299;950_815L_41.8;0;0,488;950_a;41,761;42,249;MEE
1473300;950_815R_41.8;0;0,489;950_a;41,761;42,25;MEE
1473301;950_109AR_41.8;0;0,041;950_a;41,775;41,816;MEE
1473302;950_105qV_41.8;0;0,032;950_a;41,791;41,759;TEGEN
1473303;950_109BpV_41.8;0;0,032;950_a;41,832;41,799;TEGEN
1473304;588_868AL_2.3;0;0,071;588__;2,326;2,401;MEE
1473305;614_16V_47.3;0;0,054;614_c;47,303;47,355;MEE
1473306;588_813AR_1.9;0;0,35;588__;1,911;2,268;MEE
1473307;624_225AL_32.8;0;0,128;624_a;32,848;32,975;MEE
1473308;624_219AR_32.7;0;0,077;624_a;32,725;32,802;MEE
1473309;624_213BV_32.7;0;0,009;624_a;32,715;32,725;MEE
1473310;503_107BV_43.6;0;0,331;503_c;43,556;43,23;TEGEN
1473575;924_35-36R_35.3;0;0,97;924_a;35,3;34,333;TEGEN
1473576;801_951R_8.2;0;0,198;801_a;8,166;7,97;TEGEN
1473577;017_351AV_31.8;0;5,016;017__;31,787;26,776;TEGEN
1473578;544_1057AR_23.2;0;0,133;544_b;23,163;23,296;MEE
1473579;924_937L_35.9;0;0,124;924_a;35,895;35,772;TEGEN
1473580;924_937R_35.9;0;0,123;924_a;35,895;35,774;TEGEN
1473581;504_59AL_18.2;0;0,041;504_b;18,229;18,269;MEE
1473582;503_89BqV_43.9;0;0,032;503_c;43,881;43,912;MEE
1473583;503_91AL_43.9;0;0,279;503_c;43,897;43,619;TEGEN
