PUIC;GEOCODE;GEOSUBCODE;KM_GEOCODE;X;Y;OBJECTTYPE;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
2769e64f-f978-4083-a1fa-429dbcbf4d3c;603;603_a;3.114607;203049.156;501981.538;Wissel;20211201;C;18
2774cd61-9a1e-4bc9-a007-c844556aef1c;555;555__;83.469591;91428.343;437667.005;Wissel;20211201;C;18
277e9dc6-af84-41ce-89b5-fe6e140b5fc4;817;817_e;205.739915;37761.932;388263.568;Wissel;20211201;C;18
2785d212-b2c9-4e99-a92d-4f69aa896c37;950;950_a;7.236151;89690.174;431861.289;Wissel;20211201;C;18
278fb374-61e8-4cac-81d2-0aaf014230f4;528;528_b;28.758026;141153.441;470608.699;Wissel;20211201;C;18
279288d8-7860-41ca-9f28-86a189cac569;437;437_a;0.822182;192559.363;443241.541;Wissel;20211201;C;18
27a0cf80-ea7b-479c-b26a-822ca5e12c37;606;606_a;0.016474;240852.712;486743.556;Wissel;20211201;C;18
27a1199e-03e9-4f40-b411-67576859ab5e;047;047__;40.988041;164706.044;419520.391;Wissel;20211201;C;18
27ad916b-f37b-4c07-bb16-e27ec13e3fd7;146;146__;44.473047;93789.673;465506.831;Wissel;20211201;C;18
27b099bb-3a15-4d02-8585-38b08b63fc14;950;950_a;6.466544;90427.049;431910.629;Wissel;20211201;C;18
27b3790f-f712-4c37-8abd-d797ae886406;586;586__;80.465704;121577.247;488164.729;Wissel;20211201;C;18
27dbeecd-27fa-44a8-8349-23a92745674e;625;625_b;15.412511;104801.019;411994.487;Wissel;20211201;C;18
27e3ebd8-e6dd-4427-8a56-6f32cdd5b401;517;517_b;69.455466;209851.272;374985.677;Wissel;20211201;C;18
27ee5bf2-a462-4ab2-8276-0552624104fc;588;588__;1.156467;122968.115;487721.887;Wissel;20211201;C;18
27ef3347-caa2-4d8f-9dbb-94c8f55e4f34;519;519_a;47.017045;197702.622;356731.12;Wissel;20211201;C;18
27f3af85-337a-4e7e-9315-5705f6ff3251;589;589_b;4.911896;124583.943;481339.749;Wissel;20211201;C;18
28023854-0435-4849-94f1-168d2f0edc54;664;664_b;43.284516;95531.229;433674.519;Wissel;20211201;C;18
280b10e1-b970-4d47-b45b-33a2d9217584;801;801_b;100.536823;101111.495;410084.128;Wissel;20211201;C;18
28191e0b-131d-45c6-a917-aadcabd4b622;011;011__;67.233448;238333.601;573474.251;Wissel;20211201;C;18
28251f6a-3a53-4411-9bb1-2688d5eab1ab;143;143__;17.637296;86759.75;454041.21;Wissel;20211201;C;18
282e3982-d43c-4d27-bf4e-7ef3bae69bea;555;555__;84.297754;92218.499;437887.049;Wissel;20211201;C;18
28322450-d357-46c6-acf8-d08a2afe6f46;614;614_c;47.368233;148651.762;411845.371;Wissel;20211201;C;18
28585e47-5277-4a8a-8859-5b16d1c7b621;478;478_a;0.750308;61811.651;439096.023;Wissel;20211201;C;18
285aabc7-1ec0-45a9-9407-6249ac1107c6;626;626_c;32.380149;132387.279;517613.714;Wissel;20211201;C;18
285e3d26-c858-4922-a7f3-acea1e8f60c4;212;212__;20.291352;228830.582;439344.617;Wissel;20211201;C;18
286b8d39-ccfc-4b3e-aac8-140f889c68d1;506;506_b;43.908434;153383.582;462836.024;Wissel;20211201;C;18
286ca6d7-d1cf-45dd-9c9a-2603ec6582f2;552;552_a;73.843217;236182.647;579641.006;Wissel;20211201;C;18
2882a65f-9003-4a2e-a7f6-f84104f4ecbb;118;118__;51.592037;141491.511;434545.094;Wissel;20211201;C;18
288e7688-0d8f-4fac-a61e-c615dcb5eb62;009;009__;165.806996;180975.657;578633.545;Wissel;20211201;C;18
28938a7e-7a94-4635-bd0e-b846f11cd70a;950;950_a;7.553493;89374.006;431883.589;Wissel;20211201;C;18
28949829-3e6b-4d55-84b1-a870bef34fca;503;503_c;43.096694;208264.953;474461.39;Wissel;20211201;C;18
28af6fa4-797c-45e7-ba91-5f66a59ba699;516;516_a;1.995412;208006.654;376630.855;Wissel;20211201;C;18
28b1dcde-b0ef-4584-8a1e-7c113279621d;504;504_b;18.101834;196005.015;322611.182;Wissel;20211201;C;18
28c45cf9-9abe-4a79-9873-8c6ef49d70b4;305;305__;19.062302;255572.512;573674.263;Wissel;20211201;C;18
28c5018e-176e-43ec-8034-d7854ed5c119;555;555__;83.606401;91557.574;437701.669;Wissel;20211201;C;18
28d1fcc9-a7a3-461a-b990-b44aef550a0a;127;127_a;49.447618;50802.288;390987.261;Wissel;20211201;C;18
28d8ccb5-7f09-4fd3-9413-47eb2f95a217;120;120_a;15.306577;96010.741;400399.023;Wissel;20211201;C;18
28e28cc3-43a6-4c2c-b702-ce87661d1045;586;586__;81.061113;122100.839;487897.838;Wissel;20211201;C;18
28e4c4d8-5cad-4a69-a703-4ded2d0c4931;950;950_a;40.549122;61956.385;439256.162;Wissel;20211201;C;18
28e9a1c7-baaa-41f6-b233-108be5d5434c;478;478_a;0.710091;61818.552;439066.556;Wissel;20211201;C;18
28eba7b1-2227-4b4a-949d-19f9cb6617d3;550;550__;25.4852;181339.114;578752.792;Wissel;20211201;C;18
28f3c637-0016-43eb-8e40-624ba2cbd394;514;514_b;65.273721;186874.466;427923.554;Wissel;20211201;C;18
28f4d58a-1825-450a-9f78-a6ce8f1a4d0b;047;047__;56.54351;178854.781;424880.274;Wissel;20211201;C;18
28fc8086-d16a-40a7-bcc3-3077294803da;550;550__;25.793475;181633.941;578846.519;Wissel;20211201;C;18
2922e7b0-5780-4194-9c14-16499205ca99;133;133_a;14.981161;111797.288;479806.653;Wissel;20211201;C;18
29331a69-1552-4488-badb-5b980a97d83d;560;560_a;24.82925;82438.492;454871.348;Wissel;20211201;C;18
2948d55e-dcaf-4a7f-b992-e20617be5fd6;011;011__;68.727689;238238.46;574971.017;Wissel;20211201;C;18
294ca67c-e2fe-4e06-a5be-bb8e0ba37979;618;618_c;58.630761;161157.61;383690.357;Wissel;20211201;C;18
294ef213-b668-46fb-8608-413bd1d0ae20;470;470_g;305.746049;78822.437;434568.213;Wissel;20211201;C;18
2953269d-5598-459f-80df-26ccd63dbecf;478;478_a;0.785958;61683.661;439087.06;Wissel;20211201;C;18
2955e109-5d20-4572-9710-1f8450ce5523;028;028__;52.979487;257182.123;471446.695;Wissel;20211201;C;18
297736be-2ec6-437f-af28-dc97da690304;924;924_a;34.337484;101133.534;426914.697;Wissel;20211201;C;18
297bb995-735b-4e12-be61-85363d81d971;516;516_b;75.080668;207670.278;377376.094;Wissel;20211201;C;18
2985436a-694f-4cb5-8d96-28390863cea8;543;543_c;46.04736;251852.567;475403.118;Wissel;20211201;C;18
299052e6-2072-4212-8b65-4f0e705a071a;924;924_a;35.298071;100348.973;427469.661;Wissel;20211201;C;18
299457d2-809b-4087-8603-70afa56ffa57;066;066_a;25.700671;203106.93;322485.96;Wissel;20211201;C;18
299b269f-6718-4b75-8fed-42c11f83ebc7;527;527_c;16.553045;104325.472;489077.232;Wissel;20211201;C;18
29a7f4aa-66c4-4160-8a7c-c5275d465dad;545;545_b;23.484163;90224.876;394672.769;Wissel;20211201;C;18
29a9f3b3-16bb-4ac0-ac89-ed7e8214ad02;810;810_a;1.245404;109754.374;425320.998;Wissel;20211201;C;18
29ae41a5-f7a5-4498-9c8b-7105a2c57600;506;506_b;44.073798;153554.808;462896.076;Wissel;20211201;C;18
29b14c7e-5282-47af-a546-68ce44b1b396;080;080__;6.035109;125079.922;480333.084;Wissel;20211201;C;18
29b2b34f-327b-4116-bec9-758caf137d2c;545;545_b;22.179404;91145.497;395600.079;Wissel;20211201;C;18
29b506e9-4c72-4629-a6d9-cfa245af7b02;543;543_c;44.860417;250775.043;475826.557;Wissel;20211201;C;18
29b686cd-ef95-4c4b-a103-ff359c2d797e;626;626_c;32.944657;132939.566;517525.669;Wissel;20211201;C;18
29b6c671-ac40-4a7c-84e7-413690d39dce;133;133_a;20.65455;106809.562;477463.388;Wissel;20211201;C;18
29ba7a7d-6a6e-4509-ae69-9823840e8e94;614;614_c;47.914694;148502.45;411318.95;Wissel;20211201;C;18
29bf6375-df1e-4a3a-85cd-4d7fbc7e0dd1;530;530_b;12.254652;145556.387;461549.685;Wissel;20211201;C;18
29cc0bf0-717b-4649-88f5-5c8e702c18cd;531;531_c;34.737364;135863.633;456062.442;Wissel;20211201;C;18
29ded1cd-72f9-43fc-9346-f17897772e81;927;927__;905.269016;125199.527;485122.209;Wissel;20211201;C;18
29e0b335-c791-4160-9fa5-a7d7fae6b04b;133;133_a;19.552378;107581.996;478245.346;Wissel;20211201;C;18
29e70070-3297-411a-9444-b133d8e884aa;105;105__;23.162125;116531.081;449678.88;Wissel;20211201;C;18
29f4b297-23db-4d92-bd80-794684dcf5e7;513;513_a;25.617936;146966.674;432843.946;Wissel;20211201;C;18
2a003a65-d426-4200-aa28-b6adab52505c;805;805_c;400.396678;103696.833;422829.593;Wissel;20211201;C;18
2a0615e5-67c8-46d6-89f7-005e7e501470;614;614_c;48.435935;148397.089;410808.736;Wissel;20211201;C;18
2a100fc4-23b5-463c-aaf1-bb89a56456c1;078;078__;65.988049;115274.985;499781.331;Wissel;20211201;C;18
2a1b317a-ecfa-48d7-b82a-3d983a7abb9e;479;479_b;502.450251;59111.082;442431.846;Wissel;20211201;C;18
2a27d776-5eee-4f44-9ff3-cf11fd3e1990;504;504_b;18.14138;196039.842;322592.069;Wissel;20211201;C;18
2a2d4cb2-8abb-4416-8f6c-86df78298fef;586;586__;80.238126;121385.119;488306.619;Kruising;20211201;C;18
2a313804-6208-487d-9f23-f1bfd1458771;950;950_a;11.978842;85066.797;432597.67;Wissel;20211201;C;18
2a3292e8-1dbd-46e8-9b8a-80429f9d6247;520;520_a;0.167832;177497.455;317755.725;Wissel;20211201;C;18
2a3d16f4-e889-4ca1-bbff-d76ef1ee50b9;924;924_a;36.773333;99176.45;428369.869;Wissel;20211201;C;18
2a427088-c58a-4852-9a71-240486fdb1fb;094;094__;3.47749;137469.524;458148.007;Wissel;20211201;C;18
2a617c85-3b54-407a-997d-a42c61efbdcf;516;516_a;2.292931;207747.545;376777.487;Wissel;20211201;C;18
2a69a4f4-2bf2-4ce3-9747-a20af8bc5603;533;533__;15.872867;121046.502;455226.954;Wissel;20211201;C;18
2a6b2038-5cb2-4321-a36c-ff987b45c568;009;009__;114.198089;204583.56;533913.62;Wissel;20211201;C;18
2a7548a4-b26a-4aa3-9bd2-760cdda4c51e;005;005__;126.967344;276256.644;579115.178;Wissel;20211201;C;18
2a7ae516-24a1-4453-b449-68cfe4bc8711;201;201__;33.129146;252762.38;594329.056;Wissel;20211201;C;18
2a7b5d88-a9e0-438b-b2d2-845569e91a33;624;624_a;31.710073;108650.098;447825.263;Wissel;20211201;C;18
2a7da022-f2f2-4c32-a797-f924c58c9f32;950;950_a;6.12911;90791.423;431890.074;Wissel;20211201;C;18
2a8f00f8-bd66-49d1-8321-ee95af10cef8;531;531_d;1.527682;134766.513;456707.283;Wissel;20211201;C;18
2a928d30-3c4b-442e-b148-762c18826de8;557;557_a;28.0633;47265.014;370059.015;Wissel;20211201;C;18
2a980c53-cc0b-4188-9857-60d4027f3578;060;060__;52.469722;200516.999;361347.074;Wissel;20211201;C;18
2a995702-c9d8-4946-93f0-5a640459ec56;017;017__;70.760299;190175.918;491973.333;Wissel;20211201;C;18
2a9ff32b-b093-4d43-bc43-97c50c9671a8;560;560_a;24.910698;82369.551;454931.757;Wissel;20211201;C;18
2aaedb0c-25f6-4087-8f5f-1a8c1fe15a00;520;520_c;36.677992;177204.22;318511.646;Wissel;20211201;C;18
2aaef934-d8fd-4e1d-8c5a-b8b91715de76;504;504_b;17.411088;195399.798;322933.092;Wissel;20211201;C;18
2ab41ca4-69c7-4482-981e-8585a4c8fca7;515;515_b;50.918848;148318.685;408340.809;Wissel;20211201;C;18
2abff1b2-0642-40fb-bf9c-daea5c973cb3;950;950_a;17.323532;79844.121;431663.129;Wissel;20211201;C;18
2ac4ac9c-4cbc-4145-b3ad-a9308ea074f1;603;603_a;3.609008;203494.232;501767.476;Wissel;20211201;C;18
2ac6a625-1a3c-4057-a344-ddb8c9f7c1af;118;118__;58.115827;134966.393;434068.851;Wissel;20211201;C;18
2ad9e916-f474-4aee-89fc-a805151f4ca1;506;506_b;44.155734;153631.832;462878.199;Wissel;20211201;C;18
2ae699ec-0b4f-438e-a747-b8a2a1effe95;210;210__;21.63591;228134.297;455127.695;Wissel;20211201;C;18
2ae6b91d-6430-46ef-b023-2f9290a78e8c;801;801_a;7.802433;100533.983;409693.782;Wissel;20211201;C;18
2ae960ad-9e66-4b64-8a7b-568a8f883ac0;586;586__;81.023075;122036.997;487869.005;Wissel;20211201;C;18
2af1e4e0-e788-4590-8125-df8e20d0b5c6;950;950_a;11.776344;85268.679;432623.489;Wissel;20211201;C;18
2af1e684-f6d9-4d0b-8450-0b1466676146;619;619__;35.499067;116631.146;520283.063;Wissel;20211201;C;18
2af9550c-afca-4c54-8b20-7da66a8c63cc;486;486_c;205.238179;115443.552;491622.495;Wissel;20211201;C;18
2b17608a-d564-4f86-bffd-72bbbccf2485;516;516_b;75.008497;207679.6;377451.365;Wissel;20211201;C;18
2b256992-c4d3-4eff-8899-f627f2ec5936;478;478_a;1.673106;61452.552;439948.057;Wissel;20211201;C;18
2b25e421-bda7-4036-94e3-110e455ba1c5;514;514_a;18.04219;187201.966;427453.541;Wissel;20211201;C;18
2b2b29db-71e3-4358-8b6a-a6bc5e681c3b;508;508__;90.870563;189288.061;444385.64;Wissel;20211201;C;18
2b331355-479c-4a95-8a9c-318a32d545a8;625;625_b;14.343451;105172.166;410990.189;Wissel;20211201;C;18
2b3ea064-ec9a-49a7-9e83-287e01d64a3a;543;543_c;45.126922;251036.871;475785.483;Wissel;20211201;C;18
2b44e71b-9316-415f-b0b3-ea9fb8633bc3;127;127_a;68.419717;31928.276;390939.165;Wissel;20211201;C;18
2b4b40fb-e98c-4555-824e-3020c5739182;478;478_a;1.772912;61405.13;440045.705;Wissel;20211201;C;18
2b4e5fa3-873a-40fd-938c-3831e8988aec;618;618_c;58.686012;161214.045;383700.49;Wissel;20211201;C;18
2b55c37a-481c-44a7-8315-fcc5741e1f01;543;543_c;44.89338;250808.414;475829.199;Wissel;20211201;C;18
2b5cba7a-9a80-4e77-8e4e-5c0db6c8735c;133;133_a;10.033039;115334.969;483101.109;Wissel;20211201;C;18
2b5d968f-f3ef-4f72-9830-a39dcf0a5791;588;588__;1.85865;123649.504;487549.133;Wissel;20211201;C;18
2b62a545-da6f-4d86-9bb1-5adb0403b076;080;080__;8.040588;126077.662;478591.116;Kruising;20211201;C;18
2b7680e4-5c5f-4b3e-ad87-a0bcb7a7f83e;433;433__;6.244176;184315.751;339680.517;Wissel;20211201;C;18
2b83ec2a-8a4a-4236-84dc-c56394b198fa;011;011__;68.943592;238119.745;575154.845;Wissel;20211201;C;18
2b86b9af-62b0-4874-8100-38080b1b7a5e;507;507_b;93.865992;192193.074;443980.464;Wissel;20211201;C;18
2b902888-c622-4ce9-9b52-1c1dd7a7ebad;542;542_b;93.557274;105957.548;424439.402;Wissel;20211201;C;18
2b949bca-0126-4693-b515-9085a91a28a2;058;058__;55.441831;168191.621;362071.621;Wissel;20211201;C;18
2b9ed719-e525-446a-95df-4775061412ba;626;626_c;32.252663;132257.817;517614.319;Wissel;20211201;C;18
2bbf862a-c294-42c4-9bbc-a8d763ebc508;924;924_a;35.360981;100316.958;427533.58;Wissel;20211201;C;18
2bbfa43f-8fa5-483c-bd34-4becdfbcd050;551;551_b;21.765847;133566.622;396954.807;Wissel;20211201;C;18
2bc435b0-d617-40f2-8873-3ab3da02d2ed;433;433__;5.46495;184457.456;338922.352;Wissel;20211201;C;18
2bd63afa-d039-439f-8a56-8895bd821990;927;927__;905.589129;125471.926;484932.435;Wissel;20211201;C;18
2bf96129-0487-4b7a-ad3c-b4a77f65bc49;666;666_a;27.201671;147016.608;431311.708;Wissel;20211201;C;18
2bfa0329-0012-40e8-8bc1-f16e0c7b5169;801;801_i;725.000645;101433.819;410296.138;Wissel;20211201;C;18
2bfe0560-a620-4df6-b8a5-12ca49fd63c6;620;620__;42.585946;110703.787;516570.554;Wissel;20211201;C;18
2bff8d09-2f19-4e0f-9e5d-3d20094d293c;486;486_b;74.934042;117118.708;491358.201;Wissel;20211201;C;18
2c025826-81a9-4b57-bdb1-63fb8d0723be;553;553_c;22.471686;188195.183;335431.356;Wissel;20211201;C;18
2c0ca4d9-d58a-49a7-8b3c-3e9487f82ba7;107;107__;19.350056;87187.546;452176.425;Wissel;20211201;C;18
2c1c986e-b329-4b2e-abee-e125aa4b7189;054;054_a;54.602146;158361.579;386396.47;Wissel;20211201;C;18
2c21fa0d-f8ef-4787-b03d-94d283407835;114;114_a;53.658909;90560.038;438639.754;Wissel;20211201;C;18
2c372785-e178-4c94-9a47-4cd565681dd1;506;506_b;45.138027;154519.691;463126.765;Wissel;20211201;C;18
2c376311-7c90-4142-998a-cc84d7abd91c;620;620__;42.394949;110822.686;516716.209;Wissel;20211201;C;18
2c59e531-4c10-49bf-873c-fd8819a423ce;544;544_a;1.305196;113572.29;400929.39;Wissel;20211201;C;18
2c5ca4f4-c3db-4ca8-ad2a-0b7efb26f762;107;107__;11.984634;94456.575;451058.133;Wissel;20211201;C;18
2c620bae-862e-4b99-b1c9-d34f3bbfbf57;603;603_a;3.076738;203016.103;501995.986;Wissel;20211201;C;18
2c63c3e3-eb76-4a6e-80ef-877336a75de7;557;557_c;101.083058;46789.891;368919.363;Wissel;20211201;C;18
2c646027-b355-4047-b472-bdd8f59cb6f6;476;476_b;201.742214;75681.58;433910.664;Wissel;20211201;C;18
2c679a7d-266b-4914-96d1-a4f632311872;537;537_a;2.816333;105672.337;447458.446;Wissel;20211201;C;18
2c69c62b-4182-42dd-9966-04acf127ce6c;054;054_a;54.75792;158466.786;386281.282;Wissel;20211201;C;18
2c6bc5c2-eed8-4a73-a02f-b72371b9bc1c;950;950_a;17.350341;79817.375;431661.636;Wissel;20211201;C;18
2c8cea9b-ac4b-4b41-bcef-11e0dbd6b9c0;517;517_a;0.221652;209381.241;375508.252;Wissel;20211201;C;18
2c91a310-996d-4758-ac65-078fef005020;508;508__;91.152932;189563.393;444312.72;Wissel;20211201;C;18
2c99431d-06bd-41d7-934a-3d3fe688af85;543;543_c;45.582113;251495.767;475721.697;Wissel;20211201;C;18
2cba566c-bc34-43ad-b4f8-f1c79b5ef1fe;950;950_a;16.21084;80956.249;431789.063;Wissel;20211201;C;18
2cc15a6f-d5a8-44ea-a7ec-050a65d12ec7;528;528_b;27.935199;140755.865;471329.792;Wissel;20211201;C;18
2cdf71c2-3c74-4df6-a90b-8043aef1cf7f;950;950_d;205.872051;91045.151;431785.227;Wissel;20211201;C;18
2ce2626f-9d02-405f-aea5-ecbc7243c37e;009;009__;115.34404;203514.112;534286.618;Wissel;20211201;C;18
2ced7783-a262-4e6f-bf02-b2b9853eb01a;055;055__;8.376586;202845.654;380380.119;Wissel;20211201;C;18
2cef9f49-9656-42c0-809b-67bde33ac031;950;950_a;40.851321;61872.268;439546.697;Wissel;20211201;C;18
2d101350-27ce-4331-ae19-f71c2976d379;080;080__;6.724909;125452.901;479748.853;Wissel;20211201;C;18
2d106da7-459c-442d-81ec-a0f33595f483;557;557_c;100.010922;47433.777;368838.344;Wissel;20211201;C;18
2d16e4f7-ff8e-433c-b10d-bd259cd866f7;035;035__;51.486918;151239.703;453057.751;Wissel;20211201;C;18
2d2181fd-830b-494d-8489-57e6c4b24112;478;478_a;1.8;61289.631;440022.596;Wissel;20211201;C;18
2d2cc8c7-5ae5-49e7-a9b8-3e9ad9018424;129;129__;30.801659;46131.37;372441.44;Wissel;20211201;C;18
2d3b7507-0502-4089-9452-e6b1475d8107;127;127_a;53.981535;46264.571;391242.035;Wissel;20211201;C;18
2d3cb0a1-be0c-4a8d-b511-6c0253c1d8e3;478;478_a;1.792309;61442.173;440070.42;Wissel;20211201;C;18
2d3df94e-8e2e-4d03-9a8b-72972de4e5fb;107;107__;19.261281;87271.698;452149.222;Wissel;20211201;C;18
2d662feb-bc8a-4322-b9aa-9b6aa3e3aa41;950;950_a;13.917334;83157.649;432329.717;Wissel;20211201;C;18
2d67d387-b5d7-4b79-a1df-23ebff9541e1;805;805_a;105.283329;102610.347;422642.27;Wissel;20211201;C;18
2d69e14d-77e9-444e-afae-3837ca26be0f;503;503_c;43.193304;208177.925;474469.405;Wissel;20211201;C;18
2d6a302f-518c-49aa-b1d2-cbee7e1523b2;478;478_a;0.653256;61779.136;438991.345;Wissel;20211201;C;18
2d77c09d-7539-4dff-af5e-6ac8a85be42a;561;561__;59.791696;83050.569;454773.027;Wissel;20211201;C;18
2d90f7fe-ad93-4d2d-bdde-3b9df567ec2d;609;609__;28.718542;210969.344;463055.155;Wissel;20211201;C;18
2d98efe6-67f8-414f-a021-6de3d77e8836;550;550__;25.184339;181048.961;578723.631;Wissel;20211201;C;18
2d999f1f-35ce-4ef0-8e3c-513ac8887fc2;135;135__;45.742154;162982.625;506851.314;Wissel;20211201;C;18
2dcb65cf-9dbc-4cf4-b79a-b49cd1134d6e;066;066_a;26.372427;203448.099;321906.578;Wissel;20211201;C;18
2dfa52ac-3ae2-413c-b600-dcc02c4fb578;588;588__;1.098195;122913.988;487745.571;Wissel;20211201;C;18
2dfdb38d-acee-4329-8fda-75cff6942c01;524;524_b;71.263222;116004.49;494602.436;Wissel;20211201;C;18
2e00e176-34c0-48ad-8a23-2032dc6f3186;478;478_a;3.110271;60965.076;441306.879;Wissel;20211201;C;18
2e109d0b-deb7-4549-99d2-0babbd239d1a;588;588__;2.281856;123977.491;487326.463;Wissel;20211201;C;18
2e1beaf8-db46-4546-a9d1-441099773aa6;924;924_a;34.71241;100912.151;427253.639;Wissel;20211201;C;18
2e1fbb70-ddd2-4752-ae07-c82ff0d66b49;062;062__;30.686589;188878.43;343504.385;Wissel;20211201;C;18
2e245430-c371-4ec1-aaeb-696c7aa51da8;618;618_b;51.307877;161701.53;383795.079;Wissel;20211201;C;18
2e2d7d3d-0b80-4823-b84d-43aa5b0da725;520;520_a;0.129496;177495.41;317715.507;Wissel;20211201;C;18
2e332e11-59fc-413d-9f1e-61d67e13f4b9;437;437_a;0.796779;192534.927;443213.978;Wissel;20211201;C;18
2e3b957a-7047-402c-b1f8-aa635a756ea8;610;610__;14.266751;204048.41;450900.968;Wissel;20211201;C;18
2e44542a-5c3c-4ac6-8bb6-ed2035bd21f9;123;123__;20.015924;131871.501;397346.771;Wissel;20211201;C;18
2e47d6ad-72a1-4e0e-954d-480aa629c5eb;553;553_c;21.302704;187856.324;334354.594;Wissel;20211201;C;18
2e49e248-a11a-498a-ad73-5a7fc7897c97;479;479_a;301.899782;59552.92;440235.172;Wissel;20211201;C;18
2e4f4ecc-bb92-474a-97d6-b5cec40325d1;520;520_a;1.03675;177339.388;318575.784;Wissel;20211201;C;18
2e540c6c-53fe-4be3-be46-ad52223bc420;116;116_a;32.050095;103107.921;425745.268;Wissel;20211201;C;18
2e5481c6-7af8-40a1-8754-a06ee3816a8b;560;560_a;24.864952;82427.872;454919.389;Kruising;20211201;C;18
2e5bb941-c8d6-4dc2-93e9-8dc1aef694fe;609;609__;27.549032;210237.837;462146.976;Kruising;20211201;C;18
2e5c8b3c-463d-4467-b4c0-dd35052e2af2;508;508__;91.581068;189990.232;444259.445;Wissel;20211201;C;18
2e6a697a-9948-4ea0-a5ab-a49c8faa9b9e;490;490_b;6.158768;113515.908;490330.743;Wissel;20211201;C;18
2e713259-b055-4d74-aec3-b7afeb780f7f;927;927__;905.385297;125307.533;485053.617;Wissel;20211201;C;18
2e71c77a-2776-4f37-b467-b01de5a80167;544;544_a;0.955253;113225.315;400901.272;Wissel;20211201;C;18
2e7621df-f213-494a-af88-f2a4e907d98c;531;531_d;1.48201;134802.929;456743.769;Wissel;20211201;C;18
2e77dab2-73b1-4742-a9d6-02318311fb87;950;950_a;28.063432;72198.015;437253.141;Wissel;20211201;C;18
2e7ab718-471a-4b84-aec5-1e9cff40a90e;485;485_d;101.060184;119180.95;490786.977;Wissel;20211201;C;18
2e81b0b9-13a5-4519-ac6e-55e9ccf9b311;050;050__;4.227903;124346.654;485612.171;Wissel;20211201;C;18
2e83ae48-2cf2-4af7-b1f8-ee7a66cddd3f;502;502_b;100.199177;209701.202;522445.651;Wissel;20211201;C;18
2e90e264-841c-48c5-b8f5-e30c5f0d4100;801;801_a;8.214436;100186.211;409467.462;Wissel;20211201;C;18
2e960ea7-c29d-423e-8b7b-794fa0b7ee53;924;924_a;35.357452;100266.271;427452.637;Wissel;20211201;C;18
2e9b286c-ec7b-4700-aeab-ae36c1b0f4cd;589;589_b;4.886447;124536.905;481342.574;Wissel;20211201;C;18
2e9f4cc7-3788-4674-8ade-b72e5b4a2033;603;603_a;3.264044;203190.823;501933.582;Wissel;20211201;C;18
2ea600d4-c1c1-4a55-b782-fab71ec0966d;924;924_a;34.350841;101141.983;426950.626;Wissel;20211201;C;18
2ea7312f-f514-406a-9857-48d5891f2bc2;550;550__;26.018661;181868.755;578844.119;Wissel;20211201;C;18
2ea8289d-c8cf-4550-afed-fae39144e220;927;927__;904.629254;124719.032;485455.444;Wissel;20211201;C;18
2ecd277b-f34a-449f-b437-d05866d55fef;118;118__;58.70375;134377.996;434028.05;Wissel;20211201;C;18
2ece0e92-cbf0-4b2f-b204-9decf6cf524a;116;116_a;33.02006;102318.509;426308.305;Wissel;20211201;C;18
2ed847d1-26f1-4d55-82b5-bfd3fab8f458;564;564_b;23.654392;83434.212;454278.84;Wissel;20211201;C;18
2edf5059-5314-484e-85ed-63e7c19d3e2f;520;520_a;0.754065;177280.417;318305.752;Wissel;20211201;C;18
2eea5cf3-4865-453a-be66-14f6d4d27426;478;478_a;0.6;61748.828;438901.005;Wissel;20211201;C;18
2eeb2ce2-ce14-4bc2-bff8-f1cbbbfd62b9;563;563__;57.358137;85051.197;456167.664;Wissel;20211201;C;18
2eeb95ae-f965-4317-b123-9474bd90749b;506;506_b;43.903978;153378.664;462810.163;Kruising;20211201;C;18
2ef8c1ab-43a1-448d-823c-c9f30d2274e4;528;528_b;27.997498;140787.728;471275.457;Wissel;20211201;C;18
2efc7dde-b2c1-4719-9f15-31906da18594;105;105__;23.073856;116602.68;449731.264;Wissel;20211201;C;18
2f017f05-0ae4-4307-aa09-3c6fc0176dd7;517;517_a;0.248759;209365.124;375535.23;Wissel;20211201;C;18
2f0a6f3e-5bb5-4fab-9408-852258eb4c14;081;081__;74.47036;116812.27;491704.941;Wissel;20211201;C;18
2f15cf49-f6fe-4b82-b9d9-192223281a2a;924;924_a;34.279683;101157.753;426845.003;Wissel;20211201;C;18
2f1a736c-a83e-4744-939f-bdbfa89d59fe;514;514_a;17.337498;186956.669;428117.202;Wissel;20211201;C;18
2f2c9d6f-38c3-4325-aa76-21cde4f796b7;011;011__;68.681033;238221.208;574904.81;Wissel;20211201;C;18
2f5fafee-92ab-444c-8e6a-f3fe7ff23520;534;534_b;45.57686;93085.281;464655.518;Wissel;20211201;C;18
2f63f5e9-1e9f-4a5b-af70-75f41f848daf;504;504_b;18.218604;196121.88;322565.126;Wissel;20211201;C;18
2f67c787-1439-4237-9e20-4c731861556b;486;486_b;77.567276;119196.314;489836.905;Wissel;20211201;C;18
2f7040d6-e52c-4113-b570-4caf59c022ed;133;133_a;14.031502;112474.726;480462.012;Wissel;20211201;C;18
2f7e9baa-7ef5-41d4-a147-67199c0b3733;076;076__;11.550479;105274.896;499153.749;Wissel;20211201;C;18
2f813f9c-31fb-4438-9f92-009500aa839b;531;531_c;34.72821;135831.251;456053.073;Wissel;20211201;C;18
