VERKANTING_ID;VERK_LRS_VAN;VERK_LRS_TOT;SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DATUM_PUBLICATIE;DATUM_GOEDGEKEURD;ELEMENTTYPE;VERKANTING_VAN;VERKANTING_TOT;OVERGANGSHELLING;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
166#MP#130.186936;0;249642;ee48e124-70e6-89d2-9a4d-38c24339f4bd;28074131;28323773;20211029;20170104;Helling;165;170;0.02002892;20211201;C;18
166#MP#130.560334;0;497154;ee48e124-70e6-89d2-9a4d-38c24339f4bd;28323773;28820927;20211029;20170104;Constant;170;170;0.0;20211201;C;18
166#MQ#130.831412;0;45001;ee48e124-70e6-89d2-9a4d-38c24339f4bd;28820927;28865928;20211029;20170104;Helling;170;155;-0.33333333;20211201;C;18
166#MQ#130.939046;0;170267;ee48e124-70e6-89d2-9a4d-38c24339f4bd;28865928;29036195;20211029;20170104;Constant;155;155;0.0;20211201;C;18
166#MQ#131.039179;0;30000;ee48e124-70e6-89d2-9a4d-38c24339f4bd;29036195;29066195;20211029;20170104;Helling;155;165;0.33333333;20211201;C;18
166#MQ#131.618145;0;1127931;ee48e124-70e6-89d2-9a4d-38c24339f4bd;29066195;30194126;20211029;20170104;Constant;165;165;0.0;20211201;C;18
166#MQ#132.437274;0;510327;ee48e124-70e6-89d2-9a4d-38c24339f4bd;30194126;30704453;20211029;20170104;Helling;165;0;-0.32332654;20211201;C;18
166#MR#132.954788;0;524699;ee48e124-70e6-89d2-9a4d-38c24339f4bd;30704453;31229152;20211029;20170104;Helling;0;-170;-0.3239996;20211201;C;18
166#MR#133.977233;0;1520190;ee48e124-70e6-89d2-9a4d-38c24339f4bd;31229152;32749342;20211029;20170104;Constant;-170;-170;0.0;20211201;C;18
166#MS#134.947207;0;419759;ee48e124-70e6-89d2-9a4d-38c24339f4bd;32749342;33169101;20211029;20170104;Helling;-170;0;0.40499912;20211201;C;18
166#MS#135.181560;0;48946;ee48e124-70e6-89d2-9a4d-38c24339f4bd;33169101;33218047;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#MT#136.092686;0;573292;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;5101;578393;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#MU#136.589330;0;420005;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;578393;998398;20211029;20170104;Helling;0;-100;-0.23809524;20211201;C;18
166#MU#137.676053;0;1753460;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;998398;2751858;20211029;20170104;Constant;-100;-100;0.0;20211201;C;18
166#MU#138.762776;0;420004;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;2751858;3171862;20211029;20170104;Helling;-100;0;0.23809524;20211201;C;18
166#MV#139.501343;0;1057145;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;3171862;4229007;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#MV#140.255035;0;450252;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;4229007;4679259;20211029;20170104;Helling;0;80;0.17767986;20211201;C;18
166#MW#141.767193;0;2574090;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;4679259;7253349;20211029;20170104;Constant;80;80;0.0;20211201;C;18
166#w2155V-w2183R#143.279350;0;450252;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;7253349;7703601;20211029;20170104;Helling;80;0;-0.17767986;20211201;C;18
166#MX#143.729551;0;450158;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;7703601;8153759;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#MX#143.954997;0;737;bc5d5777-9fa2-e74d-6e8a-7e764e76fde8;8153759;8154496;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#FT#135.685365;0;455;6dcc6f0f-1bba-84a9-2be3-181542f6746a;126000;126455;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#FT#136.033023;0;694778;6dcc6f0f-1bba-84a9-2be3-181542f6746a;126455;821233;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2153R-w2181V#136.590574;0;420191;6dcc6f0f-1bba-84a9-2be3-181542f6746a;821233;1241424;20211029;20170104;Helling;0;-140;-0.33318181;20211201;C;18
166#FU#137.678410;0;1755218;6dcc6f0f-1bba-84a9-2be3-181542f6746a;1241424;2996642;20211029;20170104;Constant;-140;-140;0.0;20211201;C;18
166#FU#138.766246;0;420192;6dcc6f0f-1bba-84a9-2be3-181542f6746a;2996642;3416834;20211029;20170104;Helling;-140;0;0.33318181;20211201;C;18
166#FV#139.505011;0;1057161;6dcc6f0f-1bba-84a9-2be3-181542f6746a;3416834;4473995;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#FV#140.258682;0;450001;6dcc6f0f-1bba-84a9-2be3-181542f6746a;4473995;4923996;20211029;20170104;Helling;0;150;0.33333333;20211201;C;18
166#FW#141.769509;0;2571288;6dcc6f0f-1bba-84a9-2be3-181542f6746a;4923996;7495284;20211029;20170104;Constant;150;150;0.0;20211201;C;18
166#w2153R-w2181V#143.280334;0;450000;6dcc6f0f-1bba-84a9-2be3-181542f6746a;7495284;7945284;20211029;20170104;Helling;150;0;-0.33333333;20211201;C;18
166#FX#143.669866;0;328970;6dcc6f0f-1bba-84a9-2be3-181542f6746a;7945284;8274254;20211029;20170104;Constant;0;0;0.0;20211201;C;18
133#w1133AR-w2195L#19.850577;0;417;01bf22fd-55ed-9523-1044-f574fe12cce2;125996;126413;20211029;20200729;Constant;0;0;0.0;20211201;C;18
133#w1133AR-w2195L#19.978512;0;136536;01bf22fd-55ed-9523-1044-f574fe12cce2;126413;262949;20211029;20200729;Constant;0;0;0.0;20211201;C;18
133#w1133AR-w2195L#19.978512;136536;255806;7bb471f9-b6bc-f74f-3662-09f7e07bf0eb;262949;382219;20211029;20200729;Constant;0;0;0.0;20211201;C;18
133#231#20.188427;0;167944;7bb471f9-b6bc-f74f-3662-09f7e07bf0eb;382219;550163;20211029;20170104;Helling;0;-105;-0.625;20211201;C;18
133#MZ#20.460576;0;381619;7bb471f9-b6bc-f74f-3662-09f7e07bf0eb;550163;931782;20211029;20170104;Constant;-105;-105;0.0;20211201;C;18
133#MZ#20.800051;0;303899;7bb471f9-b6bc-f74f-3662-09f7e07bf0eb;931782;1235681;20211029;20170104;Helling;-105;85;0.625;20211201;C;18
133#MZ#21.059839;0;220705;7bb471f9-b6bc-f74f-3662-09f7e07bf0eb;1235681;1456386;20211029;20170104;Constant;85;85;0.0;20211201;C;18
133#MZ#21.196589;0;55441;7bb471f9-b6bc-f74f-3662-09f7e07bf0eb;1456386;1511827;20211029;20170104;Helling;85;50;-0.625;20211201;C;18
166#MZ#145.859743;0;80514;d6fa762f-b298-d9ee-c6d1-fc21521d82ca;1511827;1592341;20211029;20170104;Helling;50;0;-0.625;20211201;C;18
166#MZ#145.194713;0;1249537;d6fa762f-b298-d9ee-c6d1-fc21521d82ca;1592341;2841878;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#MY#144.569595;0;693;d6fa762f-b298-d9ee-c6d1-fc21521d82ca;2841878;2842571;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2181R-w2197L#143.965783;0;603;c90fbe26-b201-cdba-3450-58083c319343;126000;126603;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2181R-w2197L#144.262393;0;592624;c90fbe26-b201-cdba-3450-58083c319343;126603;719227;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2181R-w2197L#144.559003;0;603;c90fbe26-b201-cdba-3450-58083c319343;719227;719830;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2147L-w2155R#135.337232;0;223;59e715d7-a29c-f9f4-6ed3-9250474fe367;126000;126223;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2147L-w2155R#135.506023;0;337345;59e715d7-a29c-f9f4-6ed3-9250474fe367;126223;463568;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2147L-w2155R#135.674816;0;224;59e715d7-a29c-f9f4-6ed3-9250474fe367;463568;463792;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2193R-w2195V#144.363201;0;149900;20d3e68d-25de-2386-c0c4-e7b23f5c78e0;49805;199705;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2183V-w2193V#144.160497;0;148085;1a6abe0f-1fda-4add-037e-5f3a0cd03b9b;5100;153185;20211029;20170104;Constant;0;0;0.0;20211201;C;18
166#w2149V-w2153V#135.506101;0;95880;3142fed2-bee5-1a22-7490-dfce4f22f6de;5100;100980;20211029;20170104;Constant;0;0;0.0;20211201;C;18
164#w2481R-w2487L#252.990085;0;312;cefd2024-dc97-3fd0-9bac-652534f6caad;126000;126312;20211029;20170102;Constant;0;0;0.0;20211201;C;18
164#w2481R-w2487L#253.246291;0;512019;cefd2024-dc97-3fd0-9bac-652534f6caad;126312;638331;20211029;20170102;Constant;0;0;0.0;20211201;C;18
164#w2481R-w2487L#253.502495;0;311;cefd2024-dc97-3fd0-9bac-652534f6caad;638331;638642;20211029;20170102;Constant;0;0;0.0;20211201;C;18
164#w2483V-w2485V#253.246330;0;305011;b5f1c6cb-ece0-46a7-18fb-9b642398e05b;5100;310111;20211029;20170102;Constant;0;0;0.0;20211201;C;18
163#w919AR-w969L#43.477303;0;415;78d59279-2696-ed81-7f1f-755d5b6db390;126000;126415;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#EJ#43.892397;0;827412;78d59279-2696-ed81-7f1f-755d5b6db390;126415;953827;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w919AR-w969L#44.307324;0;83;78d59279-2696-ed81-7f1f-755d5b6db390;953827;953910;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#90#44.001093;0;780770;0d02e0ed-1c1a-bd1d-b73f-fc10592d31d7;4501;785271;20211029;20160705;Constant;0;0;0.0;20211201;C;18
163#90#44.391520;0;1361;0d02e0ed-1c1a-bd1d-b73f-fc10592d31d7;785271;786632;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#68d#44.087837;0;761340;ef1e1f87-675f-5586-4bed-18eebdae7a70;4500;765840;20211029;20160804;Constant;0;0;0.0;20211201;C;18
163#w165BV-w271/273T#44.470689;0;1349;ef1e1f87-675f-5586-4bed-18eebdae7a70;765840;767189;20211029;20160804;Constant;0;0;0.0;20211201;C;18
163#w165AR-w963AV#43.663363;0;2511;f8a84764-b543-aa82-508c-5b10ebd867ef;34065;36576;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#267e#44.081504;0;832712;f8a84764-b543-aa82-508c-5b10ebd867ef;36576;869288;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w919BV-w969R#43.680060;0;93664;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;5100;98764;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w919BV-w969R#43.757141;0;59968;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;98764;158732;20211029;20200813;Helling;0;-20;-0.33333333;20211201;C;18
163#LF#43.808293;0;41983;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;158732;200715;20211029;20200813;Constant;-20;-20;0.0;20211201;C;18
163#LF#43.859445;0;59969;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;200715;260684;20211029;20200813;Helling;-20;0;0.33333333;20211201;C;18
163#LF#43.960878;0;142199;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;260684;402883;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#LF#44.062311;0;59968;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;402883;462851;20211029;20200813;Helling;0;-40;-0.66666667;20211201;C;18
163#LF#44.147297;0;109420;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;462851;572271;20211029;20200813;Constant;-40;-40;0.0;20211201;C;18
163#w919BV-w969R#44.232284;0;59969;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;572271;632240;20211029;20200813;Helling;-40;0;0.66666667;20211201;C;18
163#w919BV-w969R#44.284660;0;44423;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;632240;676663;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w919BV-w969R#44.306996;0;95;011e4655-6cbd-cea1-8a55-a5dfd7e98cc0;676663;676758;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#KF#44.010760;0;36801;2f51cae2-69f0-cfca-3f6c-bd614d92e46e;4501;41302;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#KF#44.059595;0;59972;2f51cae2-69f0-cfca-3f6c-bd614d92e46e;41302;101274;20211029;20200813;Helling;0;-40;-0.66666667;20211201;C;18
163#KF#44.143005;0;105316;2f51cae2-69f0-cfca-3f6c-bd614d92e46e;101274;206590;20211029;20200813;Constant;-40;-40;0.0;20211201;C;18
163#w953BV-w967L#44.236504;0;79963;2f51cae2-69f0-cfca-3f6c-bd614d92e46e;206590;286553;20211029;20200813;Helling;-40;0;0.5;20211201;C;18
163#w953BV-w967L#44.291467;0;28954;2f51cae2-69f0-cfca-3f6c-bd614d92e46e;286553;315507;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w953BV-w967L#44.306131;0;104;2f51cae2-69f0-cfca-3f6c-bd614d92e46e;315507;315611;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w967V-w973R#44.400861;0;66883;13632e32-7cd5-1176-ae48-aa23cb3454b5;4500;71383;20211029;20200813;Helling;2;40;0.57142857;20211201;C;18
163#w967V-w973R#44.488003;0;108382;13632e32-7cd5-1176-ae48-aa23cb3454b5;71383;179765;20211029;20200813;Constant;40;40;0.0;20211201;C;18
163#w967V-w973R#44.576714;0;70039;13632e32-7cd5-1176-ae48-aa23cb3454b5;179765;249804;20211029;20200813;Helling;40;0;-0.57142857;20211201;C;18
163#w967V-w973R#44.639035;0;55305;13632e32-7cd5-1176-ae48-aa23cb3454b5;249804;305109;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w917AR-w919BR#43.360444;0;420;327058ac-a642-a9e8-0b6c-e12ae0d5e11e;121480;121900;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w917AR-w919BR#43.432308;0;139828;327058ac-a642-a9e8-0b6c-e12ae0d5e11e;121900;261728;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w917AR-w919BR#43.504170;0;419;327058ac-a642-a9e8-0b6c-e12ae0d5e11e;261728;262147;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#99#44.470700;0;823;cbda2abd-0428-51cf-35c8-b04367e5dbb5;4501;5324;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#99#44.642549;0;372559;cbda2abd-0428-51cf-35c8-b04367e5dbb5;5324;377883;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w923AL-w951BR#43.568081;0;2504;c89e1d4a-c8b1-cbf5-1fef-7b41df4b14fb;34065;36569;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w923AL-w951BR#43.760678;0;384700;c89e1d4a-c8b1-cbf5-1fef-7b41df4b14fb;36569;421269;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#JF#43.953275;0;2504;c89e1d4a-c8b1-cbf5-1fef-7b41df4b14fb;421269;423773;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w927AR-w953BL#43.597193;0;114;666a7621-3d99-2332-fef6-2ee8cd275362;34065;34179;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w927AR-w953BL#43.662062;0;130856;666a7621-3d99-2332-fef6-2ee8cd275362;34179;165035;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w927AR-w953BL#43.756602;0;60024;666a7621-3d99-2332-fef6-2ee8cd275362;165035;225059;20211029;20200813;Helling;0;-45;-0.75;20211201;C;18
163#w927AR-w953BL#43.810363;0;48520;666a7621-3d99-2332-fef6-2ee8cd275362;225059;273579;20211029;20200813;Constant;-45;-45;0.0;20211201;C;18
163#w927AR-w953BL#43.864124;0;60024;666a7621-3d99-2332-fef6-2ee8cd275362;273579;333603;20211029;20200813;Helling;-45;0;0.75;20211201;C;18
163#w927AR-w953BL#43.923881;0;60626;666a7621-3d99-2332-fef6-2ee8cd275362;333603;394229;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w927AR-w953BL#43.953965;0;114;666a7621-3d99-2332-fef6-2ee8cd275362;394229;394343;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w951BV-w965R#44.186860;0;386897;0b023129-dcb0-5104-cd14-fd26e7d2808e;4500;391397;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w951BV-w965R#44.381092;0;118;0b023129-dcb0-5104-cd14-fd26e7d2808e;391397;391515;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w961V-w963BL#44.497828;0;223991;d5a3f8a2-cad0-1746-bba8-81eac875ee72;4500;228491;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w961V-w963BL#44.609394;0;206;d5a3f8a2-cad0-1746-bba8-81eac875ee72;228491;228697;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w963AL-w991R#44.595813;0;125;d95b9981-fadc-c92e-b41d-c7bc7c1c1d77;58127;58252;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w963AL-w991R#44.696888;0;194155;d95b9981-fadc-c92e-b41d-c7bc7c1c1d77;58252;252407;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w963AL-w991R#44.797948;0;98;d95b9981-fadc-c92e-b41d-c7bc7c1c1d77;252407;252505;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w271/273Q-SJ_271Q#44.518415;0;1382;7416e16f-23e0-dd95-b843-97c750481cd9;23009;24391;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#101#44.683741;0;327465;7416e16f-23e0-dd95-b843-97c750481cd9;24391;351856;20211029;20160804;Constant;0;0;0.0;20211201;C;18
163#w1031A/1031BQ-w1039A/1039BT#44.000635;0;1264;599220a4-88be-63c1-6392-20028f30bfd5;23010;24274;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w1031A/1031BQ-w1039A/1039BT#44.153588;0;303069;599220a4-88be-63c1-6392-20028f30bfd5;24274;327343;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w1031A/1031BQ-w1039A/1039BT#44.306542;0;1265;599220a4-88be-63c1-6392-20028f30bfd5;327343;328608;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w251R-w161A/261P#43.368357;0;242;03f3c711-159a-43c2-1159-34abc5644889;33963;34205;20211029;20211022;Constant;0;0;0.0;20211201;C;18
163#w251R-w161A/261P#43.447905;0;158697;03f3c711-159a-43c2-1159-34abc5644889;34205;192902;20211029;20211022;Constant;0;0;0.0;20211201;C;18
163#97#44.688122;0;398;3aa91643-10d5-0144-9c50-d0868918a501;34088;34486;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#97#44.787164;0;195741;3aa91643-10d5-0144-9c50-d0868918a501;34486;230227;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#98#44.687989;0;396;715ac19b-8cec-8a75-253b-7cdc9bb1a481;34065;34461;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#98#44.786185;0;194611;715ac19b-8cec-8a75-253b-7cdc9bb1a481;34461;229072;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w971R-w983L#44.687400;0;3161;d9250e43-bbc3-bfbc-f6ab-a1c35866eb47;58131;61292;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w971R-w983L#44.742013;0;98161;d9250e43-bbc3-bfbc-f6ab-a1c35866eb47;61292;159453;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w971R-w983L#44.796629;0;3167;d9250e43-bbc3-bfbc-f6ab-a1c35866eb47;159453;162620;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w979R-w987L#44.686069;0;120;012dd0bd-7599-ae1a-21de-71c738360aba;58127;58247;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w979R-w987L#44.741961;0;103944;012dd0bd-7599-ae1a-21de-71c738360aba;58247;162191;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w979R-w987L#44.797853;0;121;012dd0bd-7599-ae1a-21de-71c738360aba;162191;162312;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#204a#43.793702;0;228228;90790020-b105-ce53-6419-d0b2db788689;4499;232727;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w931BV-w953AV#43.689974;0;23662;7a4d2426-a32f-c846-44d7-3c0973f248d9;4500;28162;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w931BV-w953AV#43.732269;0;60019;7a4d2426-a32f-c846-44d7-3c0973f248d9;28162;88181;20211029;20200615;Helling;0;-45;-0.75;20211201;C;18
163#203a#43.797057;0;68163;7a4d2426-a32f-c846-44d7-3c0973f248d9;88181;156344;20211029;20200615;Constant;-45;-45;0.0;20211201;C;18
163#203a#43.859318;0;55018;7a4d2426-a32f-c846-44d7-3c0973f248d9;156344;211362;20211029;20200615;Helling;-45;0;0.81818182;20211201;C;18
163#w931BV-w953AV#43.898009;0;21533;7a4d2426-a32f-c846-44d7-3c0973f248d9;211362;232895;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w953AL-w957AV#43.947105;0;90;0ee77b3f-95b5-0fd2-95c7-f66c2da6898b;34065;34155;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w953AL-w957AV#44.000104;0;105676;0ee77b3f-95b5-0fd2-95c7-f66c2da6898b;34155;139831;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#203b#44.073096;0;39988;0ee77b3f-95b5-0fd2-95c7-f66c2da6898b;139831;179819;20211029;20200615;Helling;0;-40;-1.0;20211201;C;18
163#203b#44.114702;0;43042;0ee77b3f-95b5-0fd2-95c7-f66c2da6898b;179819;222861;20211029;20200615;Constant;-40;-40;0.0;20211201;C;18
163#203b#44.156308;0;39988;0ee77b3f-95b5-0fd2-95c7-f66c2da6898b;222861;262849;20211029;20200615;Helling;-40;0;1.0;20211201;C;18
163#w953AL-w957AV#44.181075;0;9437;0ee77b3f-95b5-0fd2-95c7-f66c2da6898b;262849;272286;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#96#44.642782;0;493;538ad24d-4836-f95f-9130-7ed8cc66553d;34061;34554;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#96#44.765409;0;241994;538ad24d-4836-f95f-9130-7ed8cc66553d;34554;276548;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w919AL-w919BL#43.477514;0;494;dafbeb60-a953-5c79-087c-37202330ebe3;125981;126475;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w919AL-w919BL#43.490821;0;23261;dafbeb60-a953-5c79-087c-37202330ebe3;126475;149736;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w919AL-w919BL#43.504128;0;493;dafbeb60-a953-5c79-087c-37202330ebe3;149736;150229;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w969V-w971V#44.372694;0;8497;6ed227a9-9ec7-3fe7-5c51-7a18f138a389;4500;12997;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w969V-w971V#44.406667;0;60030;6ed227a9-9ec7-3fe7-5c51-7a18f138a389;12997;73027;20211029;20200813;Helling;0;30;0.5;20211201;C;18
163#w969V-w971V#44.490842;0;109763;6ed227a9-9ec7-3fe7-5c51-7a18f138a389;73027;182790;20211029;20200813;Constant;30;30;0.0;20211201;C;18
163#w969V-w971V#44.575017;0;60030;6ed227a9-9ec7-3fe7-5c51-7a18f138a389;182790;242820;20211029;20200813;Helling;30;0;-0.5;20211201;C;18
163#w969V-w971V#44.613674;0;17946;6ed227a9-9ec7-3fe7-5c51-7a18f138a389;242820;260766;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#w161A/261Q-w165BR#43.573849;0;321;4b3a01d8-a640-80c0-947f-1b05392f175d;23010;23331;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w161A/261Q-w165BR#43.620223;0;95114;4b3a01d8-a640-80c0-947f-1b05392f175d;23331;118445;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w161A/261Q-w165BR#43.667621;0;2427;4b3a01d8-a640-80c0-947f-1b05392f175d;118445;120872;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w965V-w979V#44.533019;0;180304;223b392b-dfb5-0460-3844-1f999185e511;4500;184804;20211029;20200813;Constant;0;0;0.0;20211201;C;18
163#SJ_1021L-w1021L#43.498415;0;145010;56e67e53-e315-31b8-eb55-880efc09730b;34065;179075;20211029;20160705;Constant;0;0;0.0;20211201;C;18
163#w957AR-w955BL#44.253985;0;188;726854a2-6410-def7-cf29-57a146a8c1c2;58127;58315;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w957AR-w955BL#44.252361;0;3031;726854a2-6410-def7-cf29-57a146a8c1c2;58315;61346;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w957AR-w955BL#44.250751;0;161;726854a2-6410-def7-cf29-57a146a8c1c2;61346;61507;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w955AL-w957BR#44.250801;0;875;60807a43-f66b-5bdf-16fb-37ea4634d8c1;58126;59001;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w955AL-w957BR#44.252484;0;2460;60807a43-f66b-5bdf-16fb-37ea4634d8c1;59001;61461;20211029;20200615;Constant;0;0;0.0;20211201;C;18
163#w271/273S-w1047V#44.518354;0;1289;c7c95b5c-5ff4-6266-bff4-e784a39e5a35;23010;24299;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w271/273S-w1047V#44.561053;0;84671;c7c95b5c-5ff4-6266-bff4-e784a39e5a35;24299;108970;20211029;20210315;Constant;0;0;0.0;20211201;C;18
163#w271/273S-w1047V#44.603392;0;564;c7c95b5c-5ff4-6266-bff4-e784a39e5a35;108970;109534;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w1039A/1039BQ-w1045R#44.353227;0;1381;46dc5878-12bd-a0ec-79be-8a8197fd6824;23010;24391;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w1039A/1039BQ-w1045R#44.392458;0;77557;46dc5878-12bd-a0ec-79be-8a8197fd6824;24391;101948;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w1039A/1039BQ-w1045R#44.431511;0;1022;46dc5878-12bd-a0ec-79be-8a8197fd6824;101948;102970;20211029;20160628;Constant;0;0;0.0;20211201;C;18
163#w963AR-w963BR#44.595659;0;180;50a3546f-3473-4f23-8b71-a72442e34316;58138;58318;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w963AR-w963BR#44.602598;0;13747;50a3546f-3473-4f23-8b71-a72442e34316;58318;72065;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w963AR-w963BR#44.609538;0;180;50a3546f-3473-4f23-8b71-a72442e34316;72065;72245;20211029;20200630;Constant;0;0;0.0;20211201;C;18
163#w957BV-w965L#44.348598;0;66552;45dfa4b3-a81d-e994-b15b-c6f30aa62283;4499;71051;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w957BV-w965L#44.381271;0;63;45dfa4b3-a81d-e994-b15b-c6f30aa62283;71051;71114;20211029;20200629;Constant;0;0;0.0;20211201;C;18
163#w251L-w1013A/1013BT#43.368648;0;230;647e4062-b8f1-33f3-5f87-97904d57f741;34066;34296;20211029;20211022;Constant;0;0;0.0;20211201;C;18
163#w251L-w1013A/1013BT#43.387565;0;37980;647e4062-b8f1-33f3-5f87-97904d57f741;34296;72276;20211029;20211022;Constant;0;0;0.0;20211201;C;18
