PUIC;REF_OBJECT_BEGIN_NAAM;REF_OBJECT_BEGIN_PUIC;KANTCODE_SPOORTAK_BEGIN;REF_OBJECT_EIND_NAAM;REF_OBJECT_EIND_PUIC;KANTCODE_SPOORTAK_EIND;LRS_VAN;LRS_TOT;LENGTE_GEOM;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
2faa6874-ca6d-42ba-8f9e-9b4994e0595a;59A;f2877274-c62e-4a42-b5ab-865a86d5b63f;L;59B/61A;c3a03875-7c3f-4ddf-a8ea-e39cab8171e7;Q;0;48581;48581;20211201;C;18
2fab6b06-e09e-4418-b652-243860c6fad8;43;2ea8289d-c8cf-4550-afed-fae39144e220;L;45;0856d0f1-a4f8-4891-ad2f-9395e2ef7ecb;V;0;40851;40851;20211201;C;18
2fc3edb2-6e9e-49a5-baf0-b7ae5dcea918;10;1034c048-10d3-4eff-ab5c-e85bbffd0550;R;16;1cb53634-be24-447f-9d1d-0660d91bc448;L;0;501134;501134;20211201;C;18
2fc73ff0-90ae-449e-9924-2770d6423d69;07;e14c29f2-33a3-45ee-be72-7c3a293afd5b;L;136;82cd4f57-e54e-4009-b133-cf3c67e58106;V;0;597198;597198;20211201;C;18
2fc99b8a-6e5a-4343-937c-166731fe25bb;992;c35613a4-a936-4ca8-b5ef-cf3c5705c0d7;R;993;841fe74c-32d1-4e7b-aeaa-35ad0f2a4091;V;0;31555;31555;20211201;C;18
2fccbd0e-988c-4d39-b63b-21dff31f5719;231B;d45b4239-be90-4f2a-b477-02b87961eb98;V;235A;cd934653-7b38-4288-964f-6603e4bf6ce8;V;0;22369;22369;20211201;C;18
2fcec130-43f3-43cc-9b37-348157ffd9b6;79;1288b278-7013-495e-8b88-8ecf673fbc3d;R;SJ_79R;2f53f844-c6fc-4fd3-9593-c63ca72a9ae2;;0;371418;371418;20211201;C;18
2fcee473-7e7f-4403-9749-16855954ac46;846;708e2f43-25b2-4c87-bc98-2f10935235f9;V;865;2e109d0b-deb7-4549-99d2-0babbd239d1a;L;0;89891;89891;20211201;C;18
2fda5b98-5470-40c8-a94b-9ecc2757eaba;229;f6141a84-476e-495a-bc4d-3cb08f98b0c8;L;363;965ac386-5a8c-4544-a8f3-ff1f5d98c590;L;0;130245;130245;20211201;C;18
2fe989da-b971-45de-8605-041818fdce84;843;fbd19e7f-9473-4224-bdc5-c56c9143041a;R;SJ_843R;32b11a44-b4aa-4227-a96a-7aee26d7a24a;;0;215953;215953;20211201;C;18
2fe9d006-8cf9-437c-bc9d-457d94c0e39d;25A;f18ed990-a209-400c-a9e8-df1166943fb0;L;25B;e7b44d72-1469-4357-9dc0-3b62a196c4dd;L;0;180489;180489;20211201;C;18
2fe9e961-d421-4239-abdc-3dbfdaa53d0f;6;0e090f8a-d680-4cbe-a228-22111e51075b;L;8;aa25e6a5-ed23-480d-8c38-15fb58298988;V;0;312060;312060;20211201;C;18
2fef93c6-1018-40c7-955a-c5e74d8bfe46;211;d47ab4b6-5523-4f7c-876b-36986f074628;L;231;17121746-133c-4bc6-996e-e0e6b2bbde20;R;0;753357;753357;20211201;C;18
2ff25d08-70aa-4ab8-834a-da062b41dc52;235B/239;1ca13e52-d789-4165-b029-d81eb217260c;P;305;c26c3525-9de7-4297-a61e-b9ac102b08e7;L;0;532501;532501;20211201;C;18
2ff65f74-ae4c-4a35-a2fd-7ec217aea1d1;991;845a4e94-0530-4fdc-af3e-c2935e1958ff;V;992;31130321-9a78-47fa-b0a8-2818f711997b;R;0;41038;41038;20211201;C;18
2ff74215-6d7c-4f9f-b50c-9e041578dd75;1013B;828e8bf8-4369-4b9e-8d14-04443c9561a7;L;1015;2107495d-3176-460f-a4b8-9d625a07b20a;L;0;127399;127399;20211201;C;18
2ffd9dde-af34-4e37-9d97-97987571395e;807;4e0d599a-67b2-4f72-8d4a-561262c698fd;L;SJ_807L;849a5fd9-42bd-4bc9-8177-d216bd731fe1;;0;316309;316309;20211201;C;18
30044bf0-16e3-460f-8751-02edba652b70;521A;ac374200-b89c-489f-9288-81488664de35;L;523B;423813b6-6f27-4b31-8f41-20f717e6785a;R;0;269924;269924;20211201;C;18
300a32ea-9b8d-4f87-8f6e-f66f8a98f3ab;945;dac19dde-58b1-4724-acf4-7772f7e5ed53;V;967;5870030e-0c20-4442-bd66-aa1ed69b928a;L;0;47879;47879;20211201;C;18
300a9379-29bc-440d-9217-95cda85d7117;62;6ecb1e50-2d3e-41a8-857a-ca7a0b427fe4;V;X0069;a9fd79dc-0860-4b1f-98d8-7ce1a676fb4a;V;0;21476;21476;20211201;C;18
3015875b-4013-46e6-917e-f9ce88fc1246;231B;734375d4-cbad-4127-aedd-2923d85cb70d;V;233;7c54daaa-7f04-413e-abac-27e1dcb89482;V;0;90529;90529;20211201;C;18
3015bb94-6995-4550-88bf-5333fdbf6fa2;912;866567c9-a641-4c79-a594-767712784661;R;SJ_912R;f4475923-df6c-4949-80c4-7ff201597851;;0;141547;141547;20211201;C;18
30165489-ebb6-4454-881c-15c9b799b2ad;75A;352f8ba2-2002-4fae-bfc7-aa45cd3a5250;R;75B;da4de08a-aa8c-410b-b14f-29b8fa499ab7;R;0;61590;61590;20211201;C;18
3019adf1-b039-4375-93d5-26b38de1b7c3;8563;57004c8d-e752-4188-90e1-ce65335f9fbf;L;ES_8563L;a9acbefd-1a24-447c-8db5-c1a9c009d4f4;;0;138949;138949;20211201;C;18
301b8f42-192e-440f-a943-601c21ef4e89;189B;3770382a-399b-4297-88b4-5d11c3c0a9eb;R;193;ff56dc8d-6587-4cb8-a390-e2ef38384cda;V;0;27775;27775;20211201;C;18
301edda4-97ca-486d-9d8e-d51196ae2c39;333A;bb54c96f-67b0-448d-981b-6ef495cce391;L;333B;cd58d9a9-a5cc-46bc-866f-88d5feabfa65;L;0;86515;86515;20211201;C;18
3034667d-e168-44b6-9a48-cfa5411032d1;906;d11f2bd3-daff-47c1-8b88-c145e8637faf;L;ES_906L;3689d421-de99-4149-bb14-94bed8df5bf5;;0;135111;135111;20211201;C;18
30349fd5-789c-467a-9f80-985dd0b64ff9;912;dec5d685-678b-49ff-8b99-80832e05a4b7;L;ES_912L;a56aaf06-4df3-4d2b-9a07-8ac6730a2684;;0;172012;172012;20211201;C;18
3038e2f8-0646-4bf1-b802-54d3e9cb07e9;X0110;a46523f3-f513-4de3-bda0-141b6cce9b8a;V;ES_X0110V;3231033c-6131-4ead-8176-085b53c076a1;;0;3165;3165;20211201;C;18
3041b3e8-0feb-4c71-bb02-bdbeafa6bc97;6;397fe637-1479-433e-b3e8-d7443df465a0;L;9;6a6aa9c4-95f5-4cb8-80d6-0b03e3c84076;R;0;816899;816899;20211201;C;18
304ab16a-0c87-4af5-85e0-a05d8ec43882;329;c44299e4-0905-4173-8c9a-19ccbd3fd674;R;355/357;0b5b6c6f-60d1-4176-8917-f7ef399c436e;S;0;87872;87872;20211201;C;18
304e40d3-4a1b-4583-8e54-3a55722f1748;119;861646e8-33cc-45eb-a7d2-22353517ce16;V;SJ_119V;977b8b19-7088-42ac-be71-c42a46198ab4;;0;246504;246504;20211201;C;18
304f321d-3dcf-4eff-8cd7-700cac3fe13f;373B;fda06364-32a4-47c6-8fba-a1bef9f8812c;V;375A;5eef56e5-b667-45ee-94e4-d798104368f5;V;0;30440;30440;20211201;C;18
305bc222-2983-41b2-9257-5e9f78bceab4;07;e14c29f2-33a3-45ee-be72-7c3a293afd5b;V;010;9bff31d2-58fd-48cc-92bb-d1a460236e43;V;0;72101;72101;20211201;C;18
305c81f1-9fff-403c-858a-b2240bac6b16;289;859db378-553f-481a-9657-3fcd54222931;V;291;adbf5e64-73b4-4e76-b3bb-f6e3c5edb3a7;R;0;73202;73202;20211201;C;18
305c96ce-c91b-4763-9d35-a49559f7b736;906;81e42fc1-3c9e-46c7-bacd-741d3c8b691a;L;SJ_906L;fb23cc8e-110e-4474-b4d9-b6ba404aed09;;0;406310;406310;20211201;C;18
305ded48-ec4d-4bfd-a117-eb2d8080696b;1241/1263A;0e7c20cd-6948-4cda-a709-7db5f25cd98d;Q;1247/1249;83de61c5-a6f6-435a-8be8-7121ca452c72;P;0;82424;82424;20211201;C;18
305f3d67-bb31-4364-a216-36466ad352ce;35;fb91c275-12bc-4c1b-ba8e-78bf7560b62b;R;SJ_35R;fec80149-5f36-410f-bf85-28c1812c52b9;;0;502723;502723;20211201;C;18
306346e2-d73b-4a35-a27e-4a0e507bab1f;919A;5142a414-9965-40e9-adf4-bda954c6b288;L;919B;90019c17-7c67-4da8-acd1-c217a6548abb;L;0;276211;276211;20211201;C;18
30646932-f74a-4dfc-8d9e-c7abac2456ec;1105;557749f3-5eca-4047-bdad-9094bbf90244;V;101;04229205-5538-455e-ab69-513db03bfb63;L;0;1542936;1542936;20211201;C;18
30672050-6515-431d-a74d-250276a36c22;913;c84884ca-7684-4e3d-aea7-55cd7924cfa0;R;923;88f7fe08-173d-4074-8130-57d2476150fc;R;0;244819;244819;20211201;C;18
306d930a-799c-454c-88cc-3b4d6e5e5e9d;1027B;f49366b4-fece-49a5-bd77-404131e111cd;L;K212;323aea00-843f-4d43-8556-5f9f8e7201df;Q;0;59751;59751;20211201;C;18
306dd863-2a59-48ec-a5d3-d7c79416817e;185A/195B;6ea161ad-e483-4ebe-85c5-c716d4571677;S;185B;4f18978e-ad10-443c-926d-97f10713b24c;R;0;58236;58236;20211201;C;18
3079d24e-af0a-4b35-ab8b-b47be1a58889;72;864eef48-c61e-4f30-9847-c1007a1ac75c;L;95B;a81ddad8-dc8f-4354-b3fc-7c0c45ed5771;R;0;2465230;2465230;20211201;C;18
3083ac3a-83fd-49bf-a3df-6f71a1b185f2;521A/523;459d49ba-937a-4d4a-b599-d44c0194ef18;Q;SJ_521AQ;5661058b-a043-4395-ada7-974fd86bbb7a;;0;222654;222654;20211201;C;18
308ccd63-b5bd-4b29-a280-062c934ceb2e;632;ffb1ce0a-34b8-4555-b38d-984862d20546;L;SJ_632L;3bf9cbab-beab-41f7-8a98-41c83ba8eac5;;0;452784;452784;20211201;C;18
3094a64d-d4a6-49cf-b500-8e17d6d582fd;12;2c104bda-5ca6-44dd-8012-1d1243a30725;R;14;d09a5c95-c0b6-40ee-b246-fe44a8c97165;V;0;67050;67050;20211201;C;18
309658d9-344d-465b-9676-d90a428feea9;902;923ddb0d-2812-4ebf-8c2b-c45e2831ea98;L;903;225a7e74-8559-409c-8e09-a0a8a733381a;R;0;428461;428461;20211201;C;18
30a087fc-819d-4c03-bbcc-c58ebf36d243;155;b5d5fd05-86ed-4736-bfd7-9c0ec62e0781;R;209;97ec8154-2328-44f9-b3d9-76ced3441af2;L;0;508505;508505;20211201;C;18
30a1bb90-acc6-48ff-9b1e-39018de6a055;121/123;a67c1c8e-37a0-427c-a51e-7b3060325bde;T;217;6571667b-4457-4c48-b52e-2180db0bc9f2;L;0;613317;613317;20211201;C;18
30a5154e-9270-42a5-9f32-d6142f9f13c3;994;e4350448-eed3-492b-a561-d153558d33ca;L;39-40;629d15ed-e549-432d-b4ba-c1ea495b2667;R;0;905092;905092;20211201;C;18
30a5bc00-4310-4a6c-97db-c2cdf509ec8f;2231/2235;b79e5198-3064-49ac-9b12-ac57cfeb838e;T;2239/2243;33516bef-89dc-46fb-8967-fb3569c2ccf1;S;0;53789;53789;20211201;C;18
30bbd808-d3b6-41b0-b2df-f30b70eac0cc;105B;6d057504-9d90-4e1f-b48d-fb4e9f2676b4;V;K101;bfadf188-5606-4a95-ba4f-22071a23b7f0;T;0;25644;25644;20211201;C;18
30c3c723-f1e4-455f-8e54-5d6fc66d3a85;353;801d881c-b7fb-4747-bdde-c60ad6b40a83;L;355;62116706-02f1-46eb-864b-4205263b7340;R;0;926384;926384;20211201;C;18
30c49c48-c390-4a96-8484-d2bccdd103bf;101B/103A;51d906f2-2d41-490c-b150-54a52e1e7ca5;P;103B/105A;e7117370-f99e-4cad-b7dd-498b1f893b89;S;0;40644;40644;20211201;C;18
30c69fd4-6ac1-4107-8921-cc6421b95a1a;X0297;6862158e-4d90-4f47-ae96-a412912d477d;L;SJ_X0297L;04cac566-8b31-402a-9276-8fbb810b218c;;0;312346;312346;20211201;C;18
30ccc59c-656b-44fa-9968-0e31d891d330;133;c2221663-425e-48da-8714-35bbf1319cde;L;670;7108e8f9-11d0-4261-b97e-b0de8dadea50;V;0;136737;136737;20211201;C;18
30d790da-c67c-48b6-bf04-317ce67c63ef;55B;bf3d82a2-d863-4944-b10e-0b2aaf06c39a;V;1103;dc23cfb0-0d61-4d90-89cc-1d2136b6e7b4;V;0;6058062;6058062;20211201;C;18
30de18c7-dc1d-403e-8bd3-36b9da6755fa;2763;2269a5f3-3622-43d4-82ce-6da06b249e98;V;2765;449b056b-65d4-42d5-8bf9-fd287b26b766;V;0;14635;14635;20211201;C;18
30e16d9c-3d68-4587-88f5-b28baf4a99bb;847A;7b5381a7-514e-44c3-b979-21b97cc5cec0;L;847B;e6c272f6-ee17-4d7a-8a09-8c4180c903b4;L;0;103800;103800;20211201;C;18
30e3cfe6-e834-42dc-8006-00258bb65c4e;353A;fe1c1bb7-9a01-4ca2-b950-5f4e1e48df97;R;353B;cac73f86-2e5c-44e2-b33b-06697019dfc7;R;0;61846;61846;20211201;C;18
30e65c7d-ac20-484a-b65b-c19e80b6cbd0;1169;4ee5a05a-8c4f-41ec-86ff-558b05f19df4;L;1177B/1179;10dac5c6-9516-44ce-812c-297e7ad66633;Q;0;191813;191813;20211201;C;18
30e78591-ae20-4c64-b377-6db40e502866;301;e9bfbc2f-8f06-4299-a1a5-6744c4d4e8dc;V;309A;3e13f8ce-6838-4a41-b56c-1a7be1bf3e97;V;0;9572;9572;20211201;C;18
30ec4664-ad58-4e1c-a52e-ec46eadf1ee1;908/909;9fd6eb69-f3b6-4dfb-9ed8-9274eebfb916;Q;SJ_908Q;55478316-f918-40b1-80e1-6713098b1dc6;;0;109380;109380;20211201;C;18
30edc428-cd66-4b5a-8f09-0aecef2849d4;528;b25ac73b-e027-4471-a98e-72ecab167ff7;V;568;a1ac1aec-f632-4b62-8674-d15331f3c27c;L;0;45027;45027;20211201;C;18
30f01772-4698-40c4-abcf-6fee85c1e3dc;453;69c69a99-d3d6-4fb2-bbfc-a3efbb4d3163;R;471A;03f69eb6-266a-4a82-9b0c-ae7947af888c;V;0;344300;344300;20211201;C;18
30f4ff4d-b37e-434a-8591-20969f82e842;05U;ce95ae39-1885-4418-b579-4d32d2ee6e26;L;25U;af5b95fa-359d-492e-9cbf-2f85d59b260e;R;0;699327;699327;20211201;C;18
30f93546-1655-4aef-a502-a44b3a073a40;14;d79a0404-6d05-47a0-9b7f-a5fa4a602235;R;37;a7fce86d-5504-43ec-9cf1-e0de9db8669f;L;0;450442;450442;20211201;C;18
30ff7efd-e3c2-42d3-bce6-2d66644158cb;18;68011cce-1c45-4eb0-8b63-25dee485bc6f;R;SJ_18R;406b5789-aadc-4bce-8616-ef80a716f104;;0;109020;109020;20211201;C;18
31017654-2f25-4828-95d9-6306a40dba68;1847;b1c42150-9e1b-4c9c-a234-e3580463c3cc;V;2833;166fe37d-bc56-4bf4-ad9e-53b0a75df59c;V;0;4431523;4431523;20211201;C;18
3101b612-5e0f-4bbf-b072-3679632598c6;55B/59A;29331a69-1552-4488-badb-5b980a97d83d;P;63B/67A;4dce7803-b414-4ed0-a27d-e4544a48f6b4;Q;0;40503;40503;20211201;C;18
3102b93d-2794-4a21-9e2e-6977e4a5d9bd;ES_X0635;aabddd2d-6bb8-4bc6-bed7-bacc18458680;;SJ_X0374;549afd1a-89e4-42f5-bc0c-0830272466cc;;0;109048;109048;20211201;C;18
310ea84e-a0e8-4b16-8e8c-d14d11aa499e;7;2b7680e4-5c5f-4b3e-ad87-a0bcb7a7f83e;L;SJ_7L;04321d41-da8a-4096-b654-3d6962aa25f0;;0;499808;499808;20211201;C;18
3116f1c7-d57f-49fd-9e5b-5373eb532043;W2011;b8e83774-024e-47ae-b9f9-cf461fe93427;L;K2001;46722ad6-b752-46f4-8901-8de3c9ff6644;P;0;101405;101405;20211201;C;18
311a7347-6707-4773-b443-d02788932f85;965;a1647e62-fc0f-414c-a3e6-150139334425;L;966/967;d66fa7ba-faa3-4c47-bf0b-eabf7c3cb5d2;P;0;374147;374147;20211201;C;18
3121f5d0-9123-4010-835a-f9a6e9d1a541;7;6c3a17fe-850a-4763-a9e7-60fc3dafc543;R;ES_7R;3b47f427-5677-4626-8bf8-0afec28abc76;;0;140027;140027;20211201;C;18
3124f851-d7d6-4ace-bf64-73b7a7e00abf;117/119;20b521fc-b4e6-46d5-8409-7d9cc8170a3a;Q;SJ_117Q;1d9f180a-7691-41e2-a2c3-edcf145ced88;;0;313777;313777;20211201;C;18
312608ee-094c-4486-b2a8-df05c46cf61a;173B;ec1781dd-48dd-401d-a53e-c5e9fc3b7595;L;175A;7a551fbb-ec6e-47da-b013-20cd680c2757;R;0;57189;57189;20211201;C;18
31290467-d2a4-4802-9414-0418f69c533e;38;b215aafc-c330-417d-adeb-5412e03883bd;L;65;6659b488-89b6-44f4-8b3c-08247e2c103d;R;0;216887;216887;20211201;C;18
312cd9eb-4149-4590-91f2-fc00fe4eea23;313;aeb6e142-5079-4686-a241-366fd756a409;R;327;21850645-872e-47e1-9326-53a247307aae;L;0;997845;997845;20211201;C;18
312f7eaf-9d12-4c86-b8fc-faca4770d394;115B;66543806-4a30-4c99-a8d6-77b0da577ab7;R;117A;c8d5e305-a386-46ff-b7e2-8f967e09846b;L;0;61586;61586;20211201;C;18
313230ba-04d5-4308-a326-8fee21bd49b5;4379;905bb049-e34f-4897-8a48-f66891bc49bc;L;SJ_4379L;db7ca50c-eec6-43c0-9fee-1329eb1e152a;;0;271425;271425;20211201;C;18
31358f4d-35ba-4c53-ae1b-49ff274f54d8;993;ffc72270-9a34-41de-8f21-7ee21924495a;V;994;355a5a3c-da41-4daa-9f03-e68a5639d778;L;0;75750;75750;20211201;C;18
31399ce5-bd4d-422e-9e8a-c207128a72b5;970;11557c59-9c7a-46da-b6e9-fd4a18607bcc;L;971;b8d03c83-bc97-453d-bc9d-5cee45a78d75;L;0;61683;61683;20211201;C;18
31401b8d-03c0-4d79-8694-44f30ab33f46;91B;8ffa4ec9-57c4-47f1-ba7c-c3cbd6e50a03;L;93;0e536a44-ff36-417e-ad82-7393ef506eed;V;0;39545;39545;20211201;C;18
3147afd0-3b3c-4889-8c77-f76909f0a08f;117B;36ebd07b-6689-48ce-b282-0ff7a37849ee;L;117Ba;6ac608e6-c334-4763-921b-ed0067c657f1;S;0;30987;30987;20211201;C;18
3148e930-6d78-41ae-94dd-e28a850e5a70;1023A;fa1b3dfa-1e48-48d3-bfb7-164a9ec1eea1;R;1023B/1027;a312f906-5a49-4e0b-bb16-f280f75645fe;S;0;51208;51208;20211201;C;18
314be05e-601c-4d13-9dd4-bddb2b9bea5b;901;6ed29e21-4377-45a3-b142-dacb80a1600d;R;902;8977bacc-c0dc-4e67-a996-90133d6f35b4;V;0;141148;141148;20211201;C;18
3150321e-355c-4a1e-b64b-46c1b3ffd7dc;97B;0da9be7f-a04c-4635-959c-24c8f9d443f6;V;191;634878ef-500b-4eae-aca2-f64789985955;V;0;2026130;2026130;20211201;C;18
3159ae1b-3c29-43e9-a6ac-f0c4fe8fc7aa;575;d596662d-15c5-4afd-b0a6-dea4a89b86f0;V;577;e331b272-8617-4800-858e-cd2f16050101;V;0;15886;15886;20211201;C;18
31704d9d-9d9e-462a-9437-7466a1922d1a;293A;341d792d-8d97-470b-bf72-4c430d6f9c76;L;295;9249bd83-41f3-4bb5-84db-d80d294b512b;L;0;133557;133557;20211201;C;18
3171dc28-9b16-45fa-9485-40fd6c491928;223A;3c07b1b8-f596-44cc-82b7-9a2bcdfa6a52;V;865;a638da26-2e77-48fd-8e77-2c1fe89aaea9;R;0;4125767;4125767;20211201;C;18
3176d5f2-1d7f-454d-8d0d-6da340d895fd;53B/57A;2f63f5e9-1e9f-4a5b-af70-75f41f848daf;Q;K51;da4bc410-36b2-4228-95d2-ecd7f21b4d3d;Q;0;20183;20183;20211201;C;18
31804edd-b5f2-4318-aa14-86fb70418506;523A/523B;5670f675-be67-4cbd-8944-19b5f7787c9f;S;524;9b23a177-becf-4367-b846-ae17699c1496;R;0;50910;50910;20211201;C;18
31842e1a-b97c-4cdd-b736-ba1a0bb3af0f;8221;bdfaafe2-8524-4b70-867b-eea3fd872b11;V;8222;8193a1fd-a7b5-4519-ac72-80498ad0a012;L;0;246016;246016;20211201;C;18
31886eab-bedc-49e2-aaa1-9b80adc12d3e;24;6410e800-db33-4597-b033-7831ffecc82b;R;48;af2d2cdd-7040-4fe0-bb51-1248bcd61cc6;R;0;448745;448745;20211201;C;18
319c0c73-d0a3-46d7-91fa-5ca1b39404a4;856;f4647054-9cea-4e3d-87c2-1b0f56c76de0;R;874;a61764d3-34c4-426e-ad94-fdd946921303;V;0;258938;258938;20211201;C;18
31a051fb-f1ff-49b0-951a-9ff043b81a62;1003;62634599-adcf-463c-b38a-b3dd5a62a2ca;L;SJ_1003L;a34d35bb-a7f0-40d0-8124-65f27c5d8997;;0;508610;508610;20211201;C;18
31a1213b-1b5d-49db-972e-3c8b6b2b2322;73A;10989e55-819e-41f1-bcb6-ee26c66ff720;R;73B;ca5b7991-8312-47ec-a869-5d62b33bf519;R;0;70215;70215;20211201;C;18
31a78d5c-be4e-47cf-86d1-0017e6e80864;305;b1a7b777-7670-4b60-aaff-adc0c11299b6;L;307A;4442c24a-2adb-4f5c-ba0b-a95a3b95073e;V;0;47095;47095;20211201;C;18
31bdf512-4d58-4539-b27b-4a74c861b231;107B;32b60306-1e23-46dd-b4b5-c9b98326f3d7;V;109;5ee229b8-5f9b-44ee-a073-04e8d850ca36;L;0;65576;65576;20211201;C;18
31c2e415-9b3e-47bd-b7e5-4b6e914dfda4;1239/1241;67004399-4309-499b-8f88-2a319671dd59;Q;K1245;f7a88933-bdd0-48ab-a99b-b73ee6bfbd9a;T;0;20458;20458;20211201;C;18
31ce0dce-3e7d-4308-a179-e78efe27dc68;979;d230f4ae-a6bb-4385-8a01-8ec347d3621b;V;ES_979V;e3c41134-77dd-43d2-af74-10eaff622a18;;0;141103;141103;20211201;C;18
31d18ad8-cb52-4337-9dfc-03623e4abaf3;4625/4627;252357b6-6be8-433d-bbd2-1b7d63e1fe58;T;K4623;226970eb-3e64-4224-85fe-b5c0c5bc7707;T;0;20354;20354;20211201;C;18
31d4fe29-5b55-441a-8cf9-f60db75b1e3c;X0113;853f2fa5-8ff0-4926-87a2-0a6ee9d4e18b;R;X0321;5c0c6553-8563-4d8a-ba16-8ce7987f8940;R;0;55100;55100;20211201;C;18
31d92baa-ae06-451f-939d-96f6c660bf14;123;bb904e5c-2621-4069-ba37-c41a0c851b64;L;177/181A;b2d151c6-fcf2-4d4b-93e2-e29e2dae2f83;S;0;881130;881130;20211201;C;18
31de88d5-d0e2-47b7-b409-fca02f581ed4;83A;242bf085-c7d5-4471-bedb-f27ecbf062e0;R;K81;5f507005-0e13-4aab-b19c-7a83aac00dc9;Q;0;57696;57696;20211201;C;18
31dedee0-26a2-4e3f-b9f1-44989282e6e3;23;ef7cfad8-5c97-4228-8367-43cd8d54d508;V;28A/28B;d5f449d9-10ca-465f-ae1a-480d30be40af;S;0;211115;211115;20211201;C;18
31e7ea8b-4a14-46ce-b81a-ef46353924b4;918;b48b43f7-a4a9-4c97-9d6c-bb583b7adc4f;V;SJ_918V;1f416d3c-30c4-4d39-8947-87ae50955a42;;0;92973;92973;20211201;C;18
31ebaa82-4d67-469c-bba0-ee4c485e106c;311;f25453aa-ec81-4730-82dc-84217ab36dde;R;313;57479f4d-902c-4a30-8f73-02e83b21626a;V;0;53368;53368;20211201;C;18
31ecb1d6-cba0-40c3-abb9-fa855647505b;964;fc1d1c12-52c1-4d36-90e1-acf7b4099759;R;965;a1647e62-fc0f-414c-a3e6-150139334425;V;0;29492;29492;20211201;C;18
31ef9593-6e3d-4a1d-853a-7fdb985fbd87;2701;b7dc7d6b-fa92-4ab6-ae9a-db7b15d4aa36;L;2761;a4e8704e-5918-4894-be97-61a8b6bbae2f;V;0;124342;124342;20211201;C;18
31f79416-2c91-4d77-ba5f-bd4971a23cd7;933;f18b03c4-6446-48d1-b047-9cdc4c77097f;R;ES_933R;5d8da779-69a9-448a-9f36-323978372084;;0;117929;117929;20211201;C;18
31fd264f-3937-4013-af25-da36d6c895ab;914A/914B;2d999f1f-35ce-4ef0-8e3c-513ac8887fc2;Q;K914;09237fe0-bf36-43ee-a484-6e5bd2063ea0;P;0;27317;27317;20211201;C;18
32089633-deb8-4e74-9633-ce9c8a98c785;945;e8308be7-3a05-4099-bd8d-ec6c80a80117;R;SJ_945R;53105ab3-0f1e-467c-a199-66ecd82f905f;;0;142651;142651;20211201;C;18
320b4cd5-84d7-4b7a-9895-c8a063684b7e;57;b5936bb3-d8b4-4706-9f89-7b1e467a66ca;V;58;60117f5f-fb46-4e76-9659-cdfddbdd37d1;L;0;40829;40829;20211201;C;18
3212a4f1-941c-46de-8869-ec0033650b37;131A/2567B;1f4f22f5-0a5d-4427-b4f6-490ec7c33ad8;T;2569A;12fbb2c5-b4f0-46dd-8500-07f5a6227cca;R;0;46748;46748;20211201;C;18
321be37f-f2be-4a72-93dc-cce1128fbebd;934;fe19fc64-66b5-4bdf-94cb-c77fa48fbc4c;L;ES_934L;bc3793a4-d126-4af9-8a68-020573c9f535;;0;116110;116110;20211201;C;18
321e2018-b588-4b35-8455-6f2da33d3d01;39A/41;8e8bc5df-d344-48e6-b86b-4b661400e773;S;39B;65beeb6f-0d57-4e50-8639-949c4b4f2aac;R;0;58576;58576;20211201;C;18
32201bb0-ae19-4c0c-9683-7f7a59deb827;1371B;b859e6e9-05d8-4127-ae39-d1eeaa254da6;V;1373A;a3a8cd1b-1d2d-4d9e-80d4-0cbd90593533;V;0;26303;26303;20211201;C;18
3224d884-eff0-451b-b631-fafc0445b54d;1087B;d176a4b6-e44b-4c39-9e0f-0c0c7e8fe760;R;K1087A;5662d905-00ef-458f-b888-2f611ddd8fcb;S;0;30879;30879;20211201;C;18
32280c7f-e882-45ff-a91b-679b0a37eace;2137;def5a8c0-416f-4991-90cd-d1a2bb07000f;L;2139;0dbccbaa-137f-4171-b98c-0d03d8454c0b;L;0;86461;86461;20211201;C;18
3229ba16-4733-41df-bead-c407737336a4;225;6deee371-3398-4f9c-b24c-51f1fd75864d;L;227;0c0a5da0-90d9-46b4-b556-aa0f1f7b7cc4;V;0;27322;27322;20211201;C;18
322b9ea0-41c0-414f-ae7f-3fee50a8482d;31;6f0196f7-3cea-44e6-bb17-8e13d6fbff13;L;32;452d2547-dd1b-4257-abdd-a4334f2d4e2a;R;0;168618;168618;20211201;C;18
3246b928-11e8-4512-927d-9e710c270595;961;413040f1-86b9-4b25-9beb-9ca47933f077;R;2101;86b87170-f132-4ae7-87cf-fa6453d9f5ec;R;0;484709;484709;20211201;C;18
3247b417-37bb-4380-a504-7a1c709a4000;1227/1229A;df679077-6821-45a8-a352-f712d158fe98;P;1229B/1243A;7ba1051a-cb4e-474e-94c5-29aa7f801247;S;0;42074;42074;20211201;C;18
3254be17-d85d-454e-a89b-73586edba946;159;bf3a652a-0799-4320-b33f-8a1c12b6baa9;L;203A;63103ba2-b4cc-4036-a737-8d534dae687f;V;0;506327;506327;20211201;C;18
325e3a54-873b-4a72-b6be-7276a3ce40d4;962;adcddeaa-0b5f-4c7b-b517-5badbb5a6f3d;L;963;a7b92516-e252-437b-a25b-8310820e75c9;V;0;42745;42745;20211201;C;18
