ID;OBJECTTYPE;CG_TYPE;NUMMER;CG_NAAM;PCA;PGO_GEBIED;OBEGINTIJD
2942;contractgebied;BASIS;7;Alkmaar;VolkerRail;Hollands Noorderkwartier;2016-10-06
2943;contractgebied;BASIS;27;Venlo;ASSET Rail;De Peel;2016-10-06
2944;contractgebied;BASIS;24;Eindhoven;ASSET Rail;De Peel;2016-10-06
2855;contractgebied;BVL;31;IJsselstreek;VolkerRail;Veluwe;2012-07-30
2856;contractgebied;BVL;21;Den Bosch;BAM Rail;Betuwe;2012-08-09
2857;contractgebied;BAAN;15;Driebergen;VolkerRail;;2012-08-17
2858;contractgebied;BVL;22;Geldermalsen;BAM Rail;Betuwe;2012-08-24
2859;contractgebied;BVL;11;Weesp;Strukton Rail;;2013-08-19
2945;contractgebied;BASIS;23;Boxtel;BAM Rail;;2013-12-16
2946;contractgebied;BASIS;13;Utrecht;VolkerRail;;2013-12-16
2947;contractgebied;BASIS;15;Driebergen;VolkerRail;;2013-12-16
2948;contractgebied;BASIS;9;Amsterdam;Strukton Rail;;2016-04-22
2949;contractgebied;BVL;20;Breda;BAM Rail;;2016-04-07
2950;contractgebied;BAAN;70;HSL;Infraspeed;;2016-04-07
2951;contractgebied;BVL;70;HSL;Infraspeed;;2016-04-07
2860;contractgebied;BASIS;11;Weesp;Strukton Rail;;2015-05-01
2861;contractgebied;BASIS;30;Achterhoek;ASSET Rail;Gelre 2;2016-04-04
2862;contractgebied;BAAN;30;Achterhoek;ASSET Rail;Gelre 2;2016-04-04
2863;contractgebied;BVL;30;Achterhoek;ASSET Rail;Gelre 2;2016-04-04
2864;contractgebied;BVL;6;Heerhugowaard;VolkerRail;;2013-08-22
2865;contractgebied;BASIS;36;Friesland;Strukton Rail;Wadden;2016-01-29
2866;contractgebied;BAAN;36;Friesland;Strukton Rail;Wadden;2016-01-29
2867;contractgebied;BAAN;6;Heerhugowaard;VolkerRail;;2013-08-16
2868;contractgebied;BVL;36;Friesland;Strukton Rail;Wadden;2016-01-29
2869;contractgebied;BASIS;12;Amersfoort;ASSET Rail;Eemland;2016-03-07
2870;contractgebied;BASIS;29;Gelderse Vallei;VolkerRail;Veluwe;2016-03-07
2952;contractgebied;BASIS;14;Woerden;VolkerRail;;2016-06-13
2953;contractgebied;BASIS;10;Duivendrecht;Strukton Rail;;2016-06-13
2954;contractgebied;BAAN;10;Duivendrecht;Strukton Rail;;2016-06-13
2955;contractgebied;BAAN;14;Woerden;VolkerRail;;2016-06-13
2871;contractgebied;BAAN;29;Gelderse Vallei;VolkerRail;Veluwe;2016-03-07
2872;contractgebied;BAAN;12;Amersfoort;ASSET Rail;Eemland;2016-03-07
2873;contractgebied;BAAN;1;Leiden;Strukton Rail;Rijn en Gouwe;2016-01-14
2874;contractgebied;BASIS;28;Maas en Waal;ASSET Rail;Gelre 2;2016-01-14
2875;contractgebied;BAAN;32;Twente;VolkerRail;Twente;2016-04-04
2876;contractgebied;BVL;32;Twente;VolkerRail;Twente;2016-04-04
2877;contractgebied;BVL;19;Roosendaal;VolkerRail;Zeeland;2015-12-11
2878;contractgebied;BAAN;37;Groningen;Strukton Rail;Wadden;2016-04-07
2879;contractgebied;BVL;37;Groningen;Strukton Rail;Wadden;2016-04-07
2880;contractgebied;BASIS;70;HSL;Infraspeed;;2016-04-07
2881;contractgebied;BAAN;27;Venlo;Strukton Rail;De Peel;2016-04-04
2882;contractgebied;BVL;27;Venlo;Strukton Rail;De Peel;2016-04-04
2883;contractgebied;BASIS;21;Den Bosch;BAM Rail;Betuwe;2016-04-29
2884;contractgebied;BASIS;20;Breda;BAM Rail;;2016-04-29
2885;contractgebied;BAAN;21;Den Bosch;BAM Rail;Betuwe;2016-04-29
2886;contractgebied;BAAN;20;Breda;BAM Rail;;2016-04-29
2887;contractgebied;BVL;3;Rotterdam;BAM Rail;;2013-08-22
2888;contractgebied;BASIS;1;Leiden;Strukton Rail;Rijn en Gouwe;2016-01-14
2889;contractgebied;BAAN;11;Weesp;Strukton Rail;;2013-08-16
2890;contractgebied;BVL;10;Duivendrecht;Strukton Rail;;2016-04-22
2891;contractgebied;BASIS;33;Gelderland;VolkerRail;Veluwe;2016-03-03
2892;contractgebied;BAAN;33;Gelderland;VolkerRail;Veluwe;2016-03-03
2893;contractgebied;BVL;1;Leiden;Strukton Rail;Rijn en Gouwe;2013-08-23
2894;contractgebied;BVL;16;Maarn;ASSET Rail;Eemland;2013-08-30
2895;contractgebied;BVL;12;Amersfoort;ASSET Rail;Eemland;2013-08-30
2896;contractgebied;BVL;5;Dordrecht;Strukton Rail;;2014-01-06
2897;contractgebied;BASIS;8;Haarlem;VolkerRail;;2016-09-07
2898;contractgebied;BASIS;16;Maarn;ASSET Rail;Eemland;2016-01-05
2899;contractgebied;BAAN;16;Maarn;ASSET Rail;Eemland;2016-01-05
2900;contractgebied;BAAN;5;Dordrecht;Strukton Rail;;2016-01-05
2901;contractgebied;BAAN;22;Geldermalsen;BAM Rail;Betuwe;2016-01-05
2902;contractgebied;BVL;35;Drenthe;Strukton Rail;Drenthe;2016-05-26
2903;contractgebied;BVL;34;Overijssel;Strukton Rail;Drenthe;2016-05-26
2904;contractgebied;BASIS;22;Geldermalsen;BAM Rail;Betuwe;2016-01-05
2905;contractgebied;BASIS;5;Dordrecht;Strukton Rail;;2016-01-05
2906;contractgebied;BASIS;32;Twente;VolkerRail;Twente;2016-04-04
2907;contractgebied;BAAN;7;Alkmaar;VolkerRail;;2015-02-06
2908;contractgebied;BVL;7;Alkmaar;VolkerRail;;2015-02-06
2909;contractgebied;BVL;29;Gelderse Vallei;VolkerRail;Veluwe;2013-08-19
2910;contractgebied;BAAN;13;Utrecht;VolkerRail;;2016-06-06
2911;contractgebied;BVL;13;Utrecht;VolkerRail;;2016-06-06
2912;contractgebied;BVL;14;Woerden;VolkerRail;;2016-06-06
2913;contractgebied;BASIS;25;Roermond;Strukton Rail;;2016-04-25
2914;contractgebied;BAAN;25;Roermond;Strukton Rail;;2016-04-25
2915;contractgebied;BVL;25;Roermond;Strukton Rail;;2016-04-25
2916;contractgebied;BASIS;4;Europoort;VolkerRail;;2016-11-18
2917;contractgebied;BAAN;4;Europoort;VolkerRail;;2016-11-18
2918;contractgebied;BVL;4;Europoort;VolkerRail;;2016-11-18
2919;contractgebied;BASIS;71;A15trace;VolkerRail;;2016-11-18
2920;contractgebied;BAAN;71;A15trace;VolkerRail;;2016-11-18
2921;contractgebied;BVL;71;A15trace;VolkerRail;;2016-11-18
2922;contractgebied;BVL;33;Gelderland;VolkerRail;Veluwe;2013-08-19
2923;contractgebied;BAAN;3;Rotterdam;BAM Rail;;2016-05-02
2924;contractgebied;BAAN;81;Rijn en Gouwe;Strukton Rail;Rijn en Gouwe;2016-05-02
2925;contractgebied;BAAN;9;Amsterdam;Strukton Rail;;2016-05-19
2926;contractgebied;BASIS;19;Roosendaal;VolkerRail;Zeeland;2016-01-05
2927;contractgebied;BVL;9;Amsterdam;Strukton Rail;;2016-05-19
2928;contractgebied;BAAN;19;Roosendaal;VolkerRail;Zeeland;2016-01-05
