ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1295374;545_920AqV_21.7;0,000;0,032;545_b;21,744;21,776
1295375;545_83BqV_22.4;0,000;0,034;545_b;22,378;22,344
1295376;545_87R_22.4;0,000;0,016;545_b;22,401;22,418
1295377;545_263pV_22.6;0,000;0,034;545_b;22,577;22,544
1295378;545_261BL_22.6;0,000;0,051;545_b;22,610;22,561
1295379;545_265BqV_22.6;0,000;0,034;545_b;22,616;22,583
1295380;545_261AL_22.6;0,000;0,051;545_b;22,550;22,600
1295381;520_219AR_1.2;0,000;0,357;520_a;1,242;1,600
1295382;654_395L_48.8;0,000;0,789;654__;48,806;49,593
1295383;950_435L_6.8;0,000;0,065;950_a;6,752;6,817
1295384;950_431BV_6.7;0,000;0,012;950_a;6,739;6,752
1295671;545_903L_22.1;0,000;0,045;545_b;22,108;22,063
1295672;550_43BqV_25.4;0,000;0,034;550__;25,381;25,348
1295673;531_2667V_34.8;0,000;0,597;531_c;34,831;35,426
1295674;531_2619R_34.6;0,000;1,004;531_c;34,586;35,586
1295675;545_975R_23.5;0,000;0,031;545_b;23,513;23,485
1295676;924_2327R_34.7;0,000;0,774;924_a;34,711;35,483
1295677;545_135BV_23.0;0,000;0,279;545_b;23,031;23,314
1295678;545_924L_22.3;0,000;0,123;545_b;22,254;22,377
1295679;545_263R_22.6;0,000;0,185;545_b;22,561;22,377
1295680;625_307BV_14.4;0,000;0,027;625_b;14,442;14,415
1295681;625_291AL_14.6;0,000;0,073;625_b;14,618;14,544
1295682;625_335V_14.9;0,000;0,030;625_b;14,932;14,902
1295683;116_2257V_39.4;22,399;23,072;121_b;232,206;232,879
1295684;524_259AL_70.6;0,000;0,120;524_b;70,576;70,696
1295685;608_911R_88.3;0,000;0,272;608_b;88,280;88,551
1295686;608_907R_88.2;0,000;0,042;608_b;88,203;88,245
1295687;608_909L_88.2;0,000;0,306;608_b;88,245;88,551
1295688;625_309AR_14.4;0,000;0,073;625_b;14,415;14,342
1295689;801_928L_300.9;0,000;0,099;801_e;400,000;400,093
1295690;855_XXXL_100.1;0,000;0,029;855__;100,071;100,100
1295691;550_43BR_25.4;0,000;0,028;550__;25,365;25,337
1295692;550_45R_25.3;0,000;0,143;550__;25,337;25,194
1295693;620_83BpV_42.3;0,000;0,034;620__;42,343;42,311
1295694;085_203L_18.9;0,000;0,039;085__;18,874;18,913
1296001;544_1141AL_2.2;0,000;0,103;544_a;2,212;2,315
1296002;823_11V_3.9;0,000;3,818;823_a;3,869;0,000
1296003;823_11V_3.9;14,719;15,531;625_b;13,765;14,576
1296004;087_115L_16.4;0,028;2,269;541_d;200,007;202,248
1296005;087_115L_16.4;2,269;2,290;541_a;2,206;2,227
1296006;501_941R_80.5;0,000;0,166;501__;80,535;80,378
1291086;524_293AL_71.3;0,000;0,127;524_b;71,346;71,473
1291087;054_9003R_53.9;0,000;0,305;054_a;53,937;53,632
1291088;054_9005V_53.6;0,000;0,040;054_a;53,632;53,592
1291089;054_1351BL_53.4;0,000;0,102;054_a;53,405;53,304
1291090;054_1351BL_53.4;0,102;0,212;054_c;200,000;200,110
1291091;054_1351AR_53.3;0,000;0,077;054_a;53,328;53,405
1291092;054_1351BV_53.4;0,000;0,210;054_a;53,405;53,614
1291093;054_1373BV_54.2;0,000;0,065;054_a;54,224;54,289
1291094;127_435AL_54.0;0,000;0,056;127_a;53,981;54,037
1291095;017_421BV_40.0;0,000;0,738;017__;39,987;40,724
1291096;017_423L_39.9;0,000;0,802;017__;39,930;40,730
1291097;054_1347AR_53.2;0,000;0,121;054_a;53,189;53,310
1291098;054_1367BL_53.7;0,000;0,064;054_a;53,696;53,632
1291099;204_301V_12.6;0,000;10,030;204__;12,556;22,585
1291100;129_48V_30.7;0,000;0,027;129__;30,681;30,708
1291101;129_49V_30.7;0,000;0,027;129__;30,708;30,734
1291102;564_101V_24.4;0,000;0,506;564_b;24,372;23,865
1291103;534_1007BpV_44.7;0,000;0,031;534_b;44,696;44,665
1291104;534_1009AL_44.7;0,000;0,041;534_b;44,665;44,705
1291414;524_251BV_70.5;0,000;0,075;524_b;70,489;70,563
1291415;524_257AL_70.4;0,000;0,119;524_b;70,444;70,563
1291416;524_257BV_70.6;0,000;0,013;524_b;70,563;70,576
1291417;950_1203AL_32.7;0,000;1,050;950_a;32,711;33,797
1291418;026_251R_26.9;0,000;0,232;026__;26,888;26,661
1291419;555_195L_83.2;0,000;0,353;555__;83,249;82,904
1291420;555_501R_82.9;0,000;0,036;555__;82,861;82,904
1291421;503_187AL_41.2;0,000;0,242;503_c;41,169;40,927
1291422;503_187BV_41.1;0,000;0,151;503_c;41,068;40,915
1291423;503_167AL_42.4;0,000;0,058;503_c;42,407;42,348
1291424;503_167BV_42.3;0,000;0,044;503_c;42,348;42,304
1291425;555_511L_82.8;0,000;0,027;555__;82,779;82,807
1291426;503_909R_42.9;0,000;0,413;503_c;42,867;42,455
1291427;950_83R_41.1;0,000;0,757;950_a;41,057;41,816
1291428;028_941L_46.8;0,091;1,858;405__;0,080;1,844
1291429;028_941L_46.8;0,000;0,091;028__;46,804;46,715
1291430;503_908R_42.9;0,000;0,449;503_c;42,901;42,455
1291431;503_85AR_44.0;0,000;0,129;503_c;43,970;43,843
1291432;503_85AL_44.0;0,000;0,060;503_c;43,970;43,912
1291711;057_83AR_19.9;7,342;7,480;518__;62,577;62,712
1291712;527_81AR_17.2;0,000;0,084;527_c;17,191;17,276
1291713;527_107BqV_17.4;0,000;0,032;527_c;17,427;17,395
1291714;527_107AL_17.4;0,000;0,047;527_c;17,363;17,411
1291715;527_105BV_17.4;0,000;0,024;527_c;17,387;17,411
1291716;940_373V_43.2;0,000;0,029;940__;43,196;43,225
1291717;940_379R_43.2;0,000;0,387;940__;43,156;42,763
1291718;940_379L_43.2;0,000;0,387;940__;43,156;42,763
1291719;586_223V_81.0;0,000;0,082;586__;80,982;81,062
1291720;527_119BqV_17.4;0,000;0,032;527_c;17,439;17,407
1291721;527_41BR_16.6;0,000;0,065;527_c;16,616;16,551
1291722;534_1033BL_45.2;0,000;0,125;534_b;45,200;45,076
1291723;534_1035R_45.1;0,000;0,056;534_b;45,076;45,132
1291724;534_1037AR_45.1;0,000;0,110;534_b;45,132;45,241
1291725;534_1037AL_45.1;0,000;0,382;534_b;45,132;45,513
1291726;534_1033BV_45.2;0,000;0,314;534_b;45,200;45,513
1291727;527_107BpV_17.4;0,000;0,032;527_c;17,427;17,395
1291728;135_913V_45.7;0,000;0,027;135__;45,705;45,732
1291729;203_1105L_52.7;0,000;0,071;203__;52,674;52,602
1291730;478_1253BV_1.8;0,000;0,029;478_a;1,762;1,791
1291731;506_41BL_43.3;0,000;0,040;506_b;43,263;43,224
1291732;115_119R_22.3;0,000;0,023;115_a;22,316;22,339
1291733;133_1063AR_13.8;0,000;0,103;133_a;13,769;13,872
1291734;801_914R_102.7;0,000;0,334;801_b;102,728;103,061
1291735;801_914L_102.7;0,000;0,334;801_b;102,728;103,061
1291736;801_913L_102.7;0,000;0,049;801_b;102,680;102,728
1291737;555_249qV_83.5;0,000;0,031;555__;83,528;83,559
1291738;555_295AR_83.5;0,000;0,276;555__;83,539;83,832
1292060;163_1027AL_43.9;0,000;0,370;163__;43,893;44,263
1292061;008_1245L_21.4;0,000;0,543;008__;21,389;21,932
1292062;506_181AR_44.3;0,000;0,343;506_b;44,277;44,621
1292063;506_205AR_44.6;0,000;0,052;506_b;44,568;44,621
1292064;524_269V_70.6;0,000;0,705;524_b;70,641;71,346
1292065;133_1077AR_14.5;0,000;0,116;133_a;14,528;14,645
1292066;133_1077AL_14.5;0,000;0,116;133_a;14,528;14,645
1292067;008_1253V_21.9;0,000;0,155;008__;21,932;22,087
1292068;115_127BpV_22.4;0,000;0,031;115_a;22,380;22,411
1292069;506_569ApV_43.6;0,000;0,032;506_b;43,629;43,659
1292070;506_569AL_43.6;0,000;0,040;506_b;43,644;43,681
1292071;506_569AR_43.6;0,000;0,029;506_b;43,644;43,672
1292072;506_569AqV_43.6;0,000;0,032;506_b;43,628;43,659
1292073;038_283AR_95.8;0,000;0,227;038__;95,790;96,018
1292074;133_1113BV_18.5;0,000;0,576;133_a;18,536;19,106
1292075;506_159AR_44.2;0,000;0,041;506_b;44,183;44,227
1292076;900_681V_201.3;0,000;0,031;900__;201,327;201,356
1292077;900_680V_201.3;0,000;0,027;900__;201,302;201,327
1292078;900_678V_201.3;0,000;0,038;900__;201,319;201,356
1292079;586_55R_80.4;0,000;0,341;586__;80,359;80,017
1292080;506_25AL_43.0;0,000;0,077;506_b;43,023;43,100
1292081;128_27L_12.7;0,000;0,636;128__;12,695;13,320
1292389;823_21AqV_5.7;0,000;0,031;823_a;5,686;5,717
1292390;531_511BL_35.8;0,000;0,029;531_c;35,791;35,762
1292391;115_123BV_22.5;0,000;0,018;115_a;22,514;22,532
1292392;115_125AR_22.5;0,000;0,068;115_a;22,532;22,600
1292393;115_151BV_23.6;0,000;0,009;115_a;23,573;23,582
1292394;519_27AL_46.1;0,000;0,695;519_a;46,133;46,835
1292395;506_201AL_44.5;0,000;0,064;506_b;44,516;44,580
1292396;133_1145R_20.5;0,000;0,584;133_a;20,463;19,880
1292397;133_1163BpV_19.8;0,000;0,033;133_a;19,797;19,765
1292398;531_1203BpV_34.5;0,000;0,031;531_c;34,517;34,490
1292399;063_103AL_19.3;1,403;1,518;553_c;20,700;20,815
1292400;063_103AR_19.3;0,000;0,057;063__;19,298;19,355
1292401;133_1061R_13.8;0,000;0,881;133_a;13,757;14,645
1292402;133_1087AL_15.0;0,000;0,102;133_a;14,980;15,082
1292403;017_65AR_70.8;0,000;12,045;017__;70,759;82,800
1292694;135_914ApV_45.7;0,000;0,031;135__;45,716;45,747
1292695;823_18ApV_5.0;0,000;0,031;823_a;5,049;5,080
1292696;506_193AL_44.5;0,000;0,064;506_b;44,516;44,580
1292697;586_381BpV_81.1;0,000;0,031;586__;81,129;81,097
1292698;586_141AL_80.8;0,000;0,036;586__;80,790;80,826
1292699;586_139BpV_80.8;0,000;0,032;586__;80,806;80,774
1292700;586_113BV_80.6;0,000;0,166;586__;80,624;80,790
1292701;506_253AL_45.3;0,179;0,233;089__;45,500;45,555
1292702;506_253AL_45.3;0,000;0,179;506_b;45,320;45,500
1292703;506_656AL_44.3;0,000;0,018;506_b;44,360;44,378
1292704;506_657R_44.4;0,000;0,136;506_b;44,378;44,513
1292705;105_485AR_30.0;0,000;0,229;105__;29,965;30,195
1292706;490_109L_6.6;0,000;0,897;490_b;6,599;7,495
1292707;133_1067BV_14.0;0,000;0,473;133_a;14,033;14,504
1292708;603_905R_3.5;0,000;0,354;603_a;3,521;3,167
1292709;163_969V_44.4;0,000;0,263;163__;44,365;44,626
1292710;163_959AL_44.2;0,000;0,110;163__;44,224;44,334
1292711;163_165AR_43.6;0,000;0,704;163__;43,628;44,334
1292712;163_957BV_44.3;0,000;0,129;163__;44,313;44,440
1292713;534_1097L_46.1;0,000;0,110;534_b;46,084;45,975
1292714;831_902L_101.9;0,000;0,429;831_a;101,947;102,376
1292715;831_903V_102.4;0,000;0,033;831_a;102,376;102,410
1292716;618_903V_50.4;0,000;0,040;618_b;50,406;50,364
1292717;518_105AR_63.2;0,000;0,145;518__;63,203;63,348
1293034;027_955AL_149.1;0,000;0,103;027__;149,079;149,182
1293035;027_957AR_149.2;0,000;0,292;027__;149,208;149,500
1293036;027_957AR_149.2;0,292;0,437;589_c;149,500;149,645
1293037;950_652V_7.1;0,000;0,129;950_a;7,138;7,266
1293038;950_1121V_28.0;0,000;0,018;950_a;28,029;28,046
1293039;950_261AR_18.9;0,000;7,688;950_a;18,901;26,568
1293040;098_3835L_27.9;0,000;0,158;098__;27,867;28,025
1293041;121_2345V_232.6;0,000;0,097;121_b;232,606;232,510
1293042;121_2345R_232.6;0,000;0,338;121_b;232,606;232,944
1293043;121_2347V_232.9;0,000;0,061;121_b;232,944;233,006
1293044;950_99V_41.7;0,000;0,041;950_a;41,655;41,696
1293045;950_813R_41.7;0,000;0,041;950_a;41,721;41,762
1293046;515_307BV_51.2;0,000;0,222;515_b;51,178;51,400
1293047;515_307BV_51.2;0,222;8,221;053__;51,400;59,400
1293048;515_307BV_51.2;8,221;8,398;617_b;59,400;59,576
1293049;817_71L_205.1;0,000;0,508;817_e;205,118;205,626
1293333;803_101R_160.4;0,000;0,012;803_m;160,401;160,413
1293334;009_105AR_138.7;0,000;0,060;009__;138,716;138,777
1293335;009_115AL_148.1;0,000;0,062;009__;148,147;148,209
1293336;544_1081R_0.1;0,000;0,112;544_a;0,139;0,251
1293337;544_1083BV_0.3;0,000;0,636;544_a;0,251;0,880
1293338;544_1109AR_0.9;0,000;0,093;544_a;0,880;0,973
1293339;553_221L_21.3;0,000;0,036;553_c;21,312;21,348
1293340;550_962R_25.2;0,000;0,059;550__;25,242;25,300
1293341;517_127L_69.4;0,000;0,519;517_b;69,435;69,950
1293342;433_34L_5.9;0,000;0,067;433__;5,882;5,813
1293343;433_34R_5.9;0,000;0,122;433__;5,882;5,759
1293344;433_14L_6.2;0,000;0,329;433__;6,204;5,882
1293345;502_253L_100.5;0,000;0,488;502_b;100,502;100,991
1293346;502_273qV_101.0;0,000;0,034;502_b;101,007;100,974
1293347;080_3425L_11.2;7,042;8,246;621__;18,200;19,400
1293348;620_85L_42.3;0,000;0,023;620__;42,327;42,349
1293349;620_71AL_42.2;0,000;0,125;620__;42,207;42,327
1293350;620_81BpV_42.3;0,000;0,034;620__;42,304;42,271
1293351;502_275AL_101.0;0,000;0,085;502_b;100,991;101,074
1293352;470_250V_100.7;0,000;0,144;470_a;100,674;100,529
1293353;008_929R_22.2;0,000;0,206;008__;22,158;22,363
1293354;501_913AL_80.4;0,000;0,052;501__;80,412;80,464
1293355;501_913BL_80.4;0,000;0,213;501__;80,412;80,202
1293356;501_29AL_80.2;0,000;0,059;501__;80,197;80,254
1293686;026_261BqV_27.0;0,000;0,031;026__;26,982;26,951
1293687;551_131AR_22.4;0,000;0,105;551_b;22,423;22,528
1293688;551_135BR_22.7;0,000;0,129;551_b;22,682;22,553
1293689;551_137AL_22.6;0,000;0,102;551_b;22,553;22,655
1293690;124_908V_2.8;0,000;0,037;124_a;2,838;2,801
1293691;525_427V_77.8;0,000;0,039;525_b;77,826;77,864
1293692;545_75BL_22.3;0,146;0,746;545_a;1,500;2,100
1293693;545_75BL_22.3;0,746;20,195;122__;2,100;21,483
1293694;545_75BL_22.3;0,000;0,146;545_b;22,320;22,174
1293695;122_1001AL_21.4;0,000;0,103;122__;21,383;21,483
1293696;553_207L_21.1;0,000;0,055;553_c;21,137;21,191
1293697;553_213pV_21.2;0,000;0,034;553_c;21,208;21,175
1293698;087_77BV_25.1;0,000;0,071;087__;25,146;25,074
1293699;027_931V_147.6;0,000;0,024;027__;147,575;147,600
1293700;027_955AR_149.1;0,000;0,324;027__;149,079;149,402
1293701;027_957AL_149.2;0,000;0,195;027__;149,208;149,402
1293702;817_80R_205.7;0,000;0,064;817_e;205,747;205,683
1293703;817_73L_205.2;0,000;0,524;817_e;205,159;205,683
1293704;817_75V_205.6;0,000;0,040;817_e;205,586;205,626
1293705;817_74R_205.2;0,000;0,426;817_e;205,161;205,586
1293706;557_3AL_28.1;0,000;0,147;557_a;28,099;28,246
1293707;617_1113AL_38.9;0,000;0,132;617_a;38,891;39,023
1293708;617_1103R_38.6;0,020;0,288;617_a;38,624;38,891
1293709;617_1103R_38.6;0,000;0,020;617_b;59,579;59,600
1293710;609_61AR_28.1;0,000;0,060;609__;28,082;28,023
1293711;609_61AL_28.1;0,000;0,197;609__;28,082;27,884
1294029;626_3AL_31.7;0,000;0,059;626_c;31,745;31,804
1294030;626_3BV_31.8;0,000;0,072;626_c;31,804;31,876
1294031;626_5AL_31.9;0,000;0,084;626_c;31,876;31,960
1294032;206_121R_17.7;0,000;0,449;206__;17,732;18,181
1294033;504_55BqV_18.3;0,000;0,032;504_b;18,284;18,253
1294034;542_1253BqV_29.9;0,000;0,031;542_a;29,889;29,858
1294035;486_102AqV_204.7;0,000;0,032;486_c;204,747;204,716
1294036;486_102BR_204.7;0,000;0,022;486_c;204,730;204,752
1294037;002_313V_36.4;0,000;3,571;002__;36,409;39,979
1294038;002_355AL_51.4;0,000;0,101;002__;51,388;51,490
1294039;002_347AR_50.6;0,000;0,797;002__;50,592;51,388
1294040;002_355AR_51.4;0,000;0,248;002__;51,388;51,637
1294041;002_355BV_51.5;0,000;0,046;002__;51,490;51,536
1294042;012_363L_33.4;0,000;0,688;012__;33,404;34,089
1294043;013_233AR_88.4;0,000;0,059;013__;88,419;88,477
1294044;586_279AR_81.1;0,000;0,082;586__;81,135;81,214
1294045;626_5BR_32.0;0,303;0,404;626_b;22,600;22,500
1294046;626_5BR_32.0;0,404;9,881;216__;22,500;13,036
1294047;626_5BR_32.0;0,000;0,303;626_c;31,960;31,659
1294348;555_381V_84.4;0,051;4,031;163__;48,700;44,751
1294349;555_381V_84.4;0,000;0,051;555__;84,374;84,425
1294350;624_255R_32.7;0,000;0,272;624__;32,693;32,961
1294351;588_867AL_2.3;0,000;0,111;588__;2,284;2,401
1294352;145_957AL_56.5;0,000;0,103;145__;56,492;56,594
1294353;555_263ApV_83.4;0,000;0,032;555__;83,388;83,421
1294354;512_443V_11.4;0,000;0,024;512_a;11,420;11,444
1294355;626_5V_32.5;0,000;0,059;626_c;32,514;32,572
1294356;950_59AR_40.8;0,000;0,032;950_a;40,777;40,809
1294357;950_67R_40.8;0,000;0,041;950_a;40,809;40,850
1294358;606_109V_1.0;0,000;0,066;606_a;1,034;1,100
1294359;606_109V_1.0;13,900;13,930;543_a;14,900;14,930
1294360;606_109V_1.0;0,066;13,900;025__;1,100;14,900
1294361;606_107BV_1.0;0,000;0,066;606_a;0,968;1,034
1294362;163_1031ApV_44.0;0,000;0,031;163__;43,962;43,993
1294363;163_1031AqV_44.0;0,000;0,031;163__;43,962;43,993
1294364;163_1031AR_44.0;0,000;0,053;163__;43,977;44,029
1294365;478_1333V_2.1;0,000;0,013;478_a;2,079;2,066
1294366;478_1331V_2.1;0,000;0,038;478_a;2,118;2,079
1294367;524_267BV_70.7;0,000;0,746;524_b;70,677;71,425
1294719;586_235AR_81.0;0,000;0,064;586__;80,968;81,032
1294720;586_51R_80.3;0,000;0,202;586__;80,274;80,070
1294721;619_1263AL_34.8;0,000;0,060;619__;34,792;34,852
1294722;620_37BL_41.9;0,000;0,303;620__;41,926;41,622
1294723;163_1027ApV_43.9;0,000;0,031;163__;43,877;43,909
1294724;586_319BqV_81.4;0,000;0,028;586__;81,373;81,346
1294725;586_319BL_81.4;0,000;0,045;586__;81,359;81,315
1294726;002_305L_35.8;0,000;0,652;002__;35,760;36,409
1294727;002_305R_35.8;0,000;0,652;002__;35,760;36,409
1294728;504_59AR_18.2;0,000;0,041;504_b;18,229;18,269
1294729;012_303AR_8.4;0,000;0,133;012__;8,409;8,541
1294730;012_301BV_8.4;0,000;0,018;012__;8,391;8,409
1294731;026_243BV_26.1;0,000;0,803;026__;26,090;26,888
1294732;506_45L_43.2;0,000;0,848;506_b;43,263;44,082
1294733;618_43AR_58.7;0,000;0,087;618_c;58,738;58,828
1294734;618_19R_58.7;0,000;0,037;618_c;58,699;58,738
1294735;618_31AR_58.6;0,000;0,024;618_c;58,603;58,626
1294736;618_33BR_58.7;0,000;0,055;618_c;58,679;58,626
1294737;478_1225V_1.7;0,000;0,029;478_a;1,713;1,742
1294738;506_137AR_44.0;0,000;0,301;506_b;44,040;44,342
1294739;588_359R_1.2;0,000;0,347;588__;1,202;1,550
1294740;588_842AR_2.1;0,000;0,057;588__;2,071;2,136
1294741;012_311pV_19.4;0,000;0,032;012__;19,392;19,360
1294742;588_841V_2.0;0,000;0,033;588__;2,033;2,071
1295064;551_131BV_22.5;0,000;0,051;551_b;22,528;22,579
1295065;551_109BV_21.8;0,000;0,009;551_b;21,824;21,833
1295066;823_6L_100.6;0,000;0,386;823_b;100,636;101,021
1295067;823_6R_100.6;0,000;0,387;823_b;100,636;101,021
1295068;089_261BV_45.7;0,000;0,653;089__;45,713;46,366
1295069;163_959BV_44.3;0,000;0,204;163__;44,334;44,537
1295070;545_901AR_22.2;0,000;0,059;545_b;22,198;22,257
1295071;545_901ApV_22.2;0,000;0,034;545_b;22,181;22,215
1295072;545_901AqV_22.2;0,000;0,034;545_b;22,181;22,214
1295073;132_451AL_49.1;0,000;2,005;132__;49,117;47,112
1295074;132_451AR_49.1;0,000;0,060;132__;49,117;49,057
1295075;132_960L_49.1;0,000;0,227;132__;49,055;48,829
1295076;950_669AR_7.4;0,000;0,052;950_a;7,379;7,327
1295077;950_656V_7.2;0,000;0,040;950_a;7,238;7,277
1295078;814_966R_101.9;0,000;0,026;814_a;101,945;101,972
1295079;609_81BqV_27.8;0,000;0,034;609__;27,824;27,857
1295080;468_361R_100.0;0,000;0,161;468_a;100,042;100,243
1295081;609_81BpV_27.8;0,000;0,034;609__;27,824;27,858
1295082;054_1379AL_54.6;0,000;0,159;054_a;54,600;54,759
1295083;054_1375BV_54.4;0,000;0,023;054_a;54,447;54,470
1295084;054_1373AR_54.1;0,000;0,131;054_a;54,103;54,233
1295085;564_431BR_23.6;0,000;0,077;564_b;23,616;23,539
1295086;564_433AR_23.5;0,000;0,077;564_b;23,539;23,616
1295087;564_431AR_23.5;0,000;0,077;564_b;23,539;23,616
1295088;564_431AL_23.5;0,000;0,077;564_b;23,539;23,616
1295089;564_425L_23.5;0,000;0,088;564_b;23,452;23,539
1295385;950_337BpV_17.4;0,000;0,034;950_a;17,391;17,357
1295386;129_41R_30.6;0,000;0,257;129__;30,604;30,860
1295387;129_41L_30.6;0,000;0,027;129__;30,604;30,631
1295388;047_9L_41.1;0,000;0,720;047__;41,158;41,881
1295389;047_41R_42.6;0,000;0,056;047__;42,558;42,614
1295390;047_43AR_42.6;0,000;0,104;047__;42,614;42,718
1295391;117_1843R_6.3;0,000;0,158;117__;6,279;6,437
1295392;054_1347BL_53.3;0,000;0,309;054_a;53,310;53,001
1295393;664_873BR_41.9;0,000;0,585;664_b;41,885;41,300
1295394;950_403BL_205.8;0,000;2,652;950_d;205,782;203,118
1295395;924_3785AL_37.0;0,000;0,066;924_a;37,054;37,119
1295396;950_965pV_12.6;0,000;0,034;950_a;12,645;12,677
1295397;950_965qV_12.6;0,000;0,034;950_a;12,645;12,677
1295398;950_965R_12.6;0,000;0,108;950_a;12,662;12,765
1295399;950_243L_12.8;0,000;0,075;950_a;12,778;12,853
1295400;950_861V_12.9;0,000;0,215;950_a;12,853;13,070
1295401;926_2047R_1.0;0,000;0,242;926__;1,029;0,790
1295402;926_2079R_0.7;0,000;0,359;926__;0,679;0,348
1295403;950_641V_7.0;0,000;0,203;950_a;7,022;6,800
1295695;085_205AL_18.9;0,000;0,079;085__;18,913;18,991
1295696;085_209qV_19.3;0,000;0,034;085__;19,325;19,359
1295697;085_209pV_19.3;0,000;0,034;085__;19,325;19,359
1295698;620_87R_42.3;0,000;0,207;620__;42,349;42,555
1295699;115_51AR_11.4;0,000;0,213;115_a;11,377;11,589
1295700;618_193AL_50.7;0,000;0,069;618_b;50,704;50,635
1295701;618_191BV_50.7;0,000;0,008;618_b;50,712;50,704
1295702;618_107ApV_51.3;0,000;0,034;618_b;51,269;51,235
1295703;618_907L_50.4;0,000;0,067;618_b;50,358;50,282
1295704;618_871AR_50.4;0,000;0,217;618_b;50,356;50,133
1295705;618_875V_50.1;0,000;0,086;618_b;50,133;50,048
1295706;926_2061L_0.8;0,000;0,193;926__;0,849;0,665
1295707;926_2060R_0.9;0,000;0,080;926__;0,927;0,849
1295708;926_2016R_1.4;0,000;0,027;926__;1,433;1,406
1295709;926_2013L_1.5;0,000;0,056;926__;1,489;1,433
1295710;121_2345L_232.6;0,000;0,338;121_b;232,606;232,944
1295711;501_915R_80.3;0,000;0,226;501__;80,333;80,557
1295712;550_942R_25.5;0,000;0,305;550__;25,465;25,768
1295713;201_121R_33.1;0,000;0,732;201__;33,128;33,859
1295714;201_121L_33.1;0,000;0,731;201__;33,128;33,859
1295715;201_125V_33.9;0,000;3,357;201__;33,859;37,215
1295716;618_795V_50.4;0,000;0,037;618_b;50,394;50,356
1296007;433_61V_4.7;0,000;4,477;433__;4,686;0,200
1296008;433_61V_4.7;4,477;4,578;553_a;0,200;0,100
1296009;433_61V_4.7;4,578;4,692;553_c;22,433;22,319
1296010;011_297AR_70.1;0,000;0,176;011__;70,144;69,968
1296011;011_299AR_70.0;0,000;0,065;011__;70,033;69,968
1296012;011_297BV_70.0;0,000;0,009;011__;70,042;70,033
1296013;502_241BV_100.2;0,000;0,046;502_b;100,200;100,246
1296014;817_931L_114.6;0,000;0,153;817_a;114,596;114,444
1296015;818_2R_100.0;0,000;0,433;818_a;100,031;100,465
1296016;011_804R_68.2;0,000;0,040;011__;68,187;68,222
1296017;618_251V_50.1;0,230;0,257;618_a;1,700;1,727
1296018;503_89AL_44.0;0,000;0,076;503_c;44,012;43,938
1296019;543_219V_15.9;0,000;0,042;543_b;15,914;15,955
1291105;534_1023BL_45.1;0,000;0,131;534_b;45,050;44,919
1291106;534_1025R_44.9;0,000;0,323;534_b;44,919;45,241
1291107;534_1017AR_44.9;0,000;0,115;534_b;44,927;45,042
1291108;534_1015R_44.9;0,000;0,146;534_b;44,914;45,059
1291109;534_1023BV_45.1;0,000;0,026;534_b;45,050;45,076
1291110;127_540V_49.7;0,000;0,035;127_a;49,748;49,782
1291111;609_133L_26.6;0,000;0,102;609__;26,552;26,450
1291112;042_739AL_20.3;0,000;0,155;042__;20,298;20,457
1291113;609_131BV_26.6;0,000;0,010;609__;26,563;26,552
1291114;609_131AL_26.7;0,000;0,102;609__;26,665;26,563
1291115;609_129AL_26.8;0,000;0,222;609__;26,784;26,563
1291116;609_129BV_26.7;0,000;0,017;609__;26,682;26,665
1291117;609_79AL_27.9;0,000;0,052;609__;27,937;27,885
1291118;609_79BpV_27.9;0,000;0,032;609__;27,870;27,901
1291119;609_79BR_27.9;0,000;0,031;609__;27,885;27,917
1291120;609_95AL_27.6;0,000;0,064;609__;27,579;27,516
1291121;506_243BV_45.1;0,000;0,009;506_b;45,127;45,137
1291122;506_247AL_45.1;0,000;0,106;506_b;45,137;45,243
1291123;522_201BL_58.0;0,000;0,120;522_b;58,021;57,901
1291124;522_203AR_57.9;0,000;0,155;522_b;57,901;58,056
1291125;522_159L_57.4;0,000;0,506;522_b;57,396;57,901
1291126;522_201AR_57.9;0,000;0,108;522_b;57,913;58,021
1291127;058_1R_55.4;0,095;0,190;862__;100,000;100,095
1291128;486_954L_75.1;0,306;0,425;081__;74,800;74,684
1291129;486_954L_75.1;0,000;0,306;486_b;75,104;74,802
1291130;081_963L_74.7;0,000;0,060;081__;74,684;74,744
1291131;081_963V_74.7;0,000;0,147;081__;74,684;74,538
1291433;115_85AR_12.6;0,000;9,498;115_a;12,570;22,062
1291434;504_905R_17.5;0,000;0,397;504_b;17,494;17,892
1291435;550_912AqV_25.9;0,000;0,032;550__;25,851;25,883
1291436;534_1031AR_45.1;0,000;0,405;534_b;45,097;45,500
1291437;534_1049AL_45.5;0,000;0,090;534_b;45,500;45,591
1291438;950_1213AL_33.7;0,000;0,106;950_a;33,691;33,797
1291739;555_361L_84.2;0,000;0,072;555__;84,239;84,310
1291740;555_367qV_84.3;0,000;0,042;555__;84,330;84,290
1291741;555_349qV_84.3;0,000;0,042;555__;84,306;84,265
1291742;613_177BV_75.3;0,000;0,705;613__;75,332;76,036
1291743;531_1165AR_1.8;0,000;0,223;531_d;1,792;1,569
