SPOORTAK_IDENTIFICATIE;TRAJECT;TRJ_VAN;TRJ_NAAR;SPOORLIJNNAAM;N_SP_VAN;N_SP_NAAR;RICHTING_IN_SPOORLIJN;SPOORLIJN_VAN;SPOORLIJN_TOT;SPOORTAK_VAN;SPOORTAK_TOT;BEGIN_TRJ;EIND_TRJ;BEGIN_WISSEL_TRJ
563_185BV_57.3;Gvm-Laa;Gvm;Laa;KE;KE;;0-100;0,000000;0,749874;100,000000;0,000000;BEGIN;;
563_187AL_57.4;Gvm-Laa;Gvm;Laa;KE;KE;;0-100;0,749874;100,000000;100,000000;0,000000;;EIND;
563_185AR_57.3;Gvm-Laa;Gvm;Laa;LE;LE;;0-100;0,000000;7,568834;0,000000;100,000000;BEGIN;;
561_89BV_59.6;Gvm-Laa;Gvm;Laa;LE;LE;;100-0;7,568834;100,000000;0,000000;100,000000;;EIND;
563_175AL_57.3;Gvm-Laa;Gvm;Laa;ME;ME;;0-100;0,000000;17,244055;0,000000;100,000000;BEGIN;;
561_97BV_59.6;Gvm-Laa;Gvm;Laa;ME;ME;;100-0;17,244055;100,000000;0,000000;100,000000;;EIND;
562_159R_60.9;Har-Ed;Har;Ed;AH;AH;;0-100;0,000000;98,137459;0,000000;100,000000;BEGIN;;
613_169BV_75.0;Har-Ed;Har;Ed;AH;AH;;0-100;98,137459;100,000000;0,000000;100,000000;;EIND;
562_161L_61.2;Har-Ed;Har;Ed;AV;AV;;0-100;0,000000;96,805137;100,000000;0,000000;BEGIN;;
108_169AR_74.9;Har-Ed;Har;Ed;AV;AV;;0-100;96,805137;100,000000;100,000000;0,000000;;EIND;
073_1185L_21.0;Hdr-Hwd;Hdr;Hwd;303;303;;0-100;0,000000;21,753719;0,000000;100,000000;BEGIN;;
073_1187V_21.2;Hdr-Hwd;Hdr;Hwd;303;303;;0-100;21,753719;100,000000;0,000000;100,000000;;EIND;
073_1153L_11.9;Hdr-Hwd;Hdr;Hwd;401;401;;0-100;0,000000;41,920119;100,000000;0,000000;BEGIN;;
073_1163AL_12.3;Hdr-Hwd;Hdr;Hwd;401;401;;0-100;41,920119;100,000000;100,000000;0,000000;;EIND;
073_1135L_3.1;Hdr-Hwd;Hdr;Hwd;501;501;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1135
073_1183L_20.9;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;0,000000;0,920201;0,000000;100,000000;BEGIN;;
073_1185R_21.0;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;0,920201;5,491156;0,000000;100,000000;;;
073_1203L_21.8;Hdr-Hwd;Hdr;Hwd;HC;HC;;100-0;5,491156;6,297712;0,000000;100,000000;;;
073_1203V_21.8;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;6,297712;6,476404;0,000000;100,000000;;;
073_1207AL_21.8;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;6,476404;8,203420;0,000000;100,000000;;;
073_1215BV_22.0;Hdr-Hwd;Hdr;Hwd;HC;HC;;0-100;8,203420;100,000000;0,000000;100,000000;;EIND;
073_1101AV_0.7;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;100-0;0,000000;0,121769;100,000000;0,000000;BEGIN;;
073_1101AR_0.7;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;0,121769;1,239578;100,000000;0,000000;;;
073_1105BV_1.0;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;1,239578;1,556235;100,000000;0,000000;;;
073_1111V_1.2;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;1,556235;1,971666;100,000000;0,000000;;;
073_1119AR_1.3;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;1,971666;2,157860;100,000000;0,000000;;;
073_1119BV_1.4;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;2,157860;7,202305;100,000000;0,000000;;;
073_1135R_3.1;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;7,202305;8,495250;100,000000;0,000000;;;
073_1139V_3.5;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;8,495250;32,970778;100,000000;0,000000;;;
073_1153R_11.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;32,970778;34,572920;100,000000;0,000000;;;
073_1163BV_12.5;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;34,572920;36,024604;100,000000;0,000000;;;
073_1173V_13.0;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;36,024604;59,262762;100,000000;0,000000;;;
073_1183R_20.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;59,262762;61,785189;100,000000;0,000000;;;
073_1205BV_21.8;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;61,785189;62,180088;100,000000;0,000000;;;
073_1207BV_21.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;62,180088;62,251248;100,000000;0,000000;;;
073_1215AR_21.9;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;62,251248;99,321518;100,000000;0,000000;;;
619_1259AR_34.6;Hdr-Hwd;Hdr;Hwd;HG-HP;HG;HP;0-100;99,321518;100,000000;100,000000;0,000000;;EIND;
602_219L_77.2;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;0,000000;0,333719;0,000000;100,000000;BEGIN;;
602_221AR_77.3;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;0,333719;47,104507;0,000000;100,000000;;;
013_231AR_88.0;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;47,104507;49,189143;0,000000;100,000000;;;
013_233BV_88.5;Hea-Mp;Hea;Mp;EA-LA;EA;LA;0-100;49,189143;100,000000;0,000000;100,000000;;EIND;
602_221BV_77.4;Hea-Mp;Hea;Mp;FA-MA;FA;MA;0-100;0,000000;46,945498;0,000000;100,000000;BEGIN;;
013_231BV_88.1;Hea-Mp;Hea;Mp;FA-MA;FA;MA;0-100;46,945498;48,536671;0,000000;100,000000;;;
013_233AL_88.4;Hea-Mp;Hea;Mp;FA-MA;FA;MA;0-100;48,536671;100,000000;0,000000;100,000000;;EIND;
204_311L_22.6;Hea-Mrb;Hea;Mrb;521;521;;0-100;0,000000;50,180413;0,000000;100,000000;BEGIN;;
204_313V_22.9;Hea-Mrb;Hea;Mrb;521;521;;0-100;50,180413;100,000000;0,000000;100,000000;;EIND;
602_215R_77.1;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;0,000000;29,336599;100,000000;0,000000;BEGIN;;
204_301V_12.6;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;29,336599;62,694534;100,000000;0,000000;;;
204_311R_22.6;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;62,694534;64,852643;100,000000;0,000000;;;
204_315V_23.2;Hea-Mrb;Hea;Mrb;CA-OM;CA;OM;0-100;64,852643;100,000000;100,000000;0,000000;;EIND;
602_219R_77.2;Hea-Mrb;Hea;Mrb;DA;DA;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;219
133_1133BV_20.0;Hfd-Ledn;Hfd;Ledn;232;232;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1133
133_1135BV_19.8;Hfd-Ledn;Hfd;Ledn;235;235;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1135
133_1145R_20.5;Hfd-Ledn;Hfd;Ledn;240-KG;240;KG;100-0;0,000000;2,853743;0,000000;100,000000;BEGIN;;
534_1005BR_44.6;Hfd-Ledn;Hfd;Ledn;240-KG;240;KG;100-0;2,853743;100,000000;0,000000;100,000000;;EIND;
133_1141L_20.7;Hfd-Ledn;Hfd;Ledn;241-NG;241;NG;100-0;0,000000;4,080392;0,000000;100,000000;BEGIN;;
534_1001BL_44.6;Hfd-Ledn;Hfd;Ledn;241-NG;241;NG;100-0;4,080392;100,000000;0,000000;100,000000;;EIND;
543_213BV_46.2;Hgl-Es;Hgl;Es;EH-412;EH;412;0-100;0,000000;95,507817;100,000000;0,000000;BEGIN;;
028_1005R_52.6;Hgl-Es;Hgl;Es;EH-412;EH;412;0-100;95,507817;100,000000;100,000000;0,000000;;EIND;
543_213AR_46.2;Hgl-Es;Hgl;Es;HE-411;HE;411;0-100;0,000000;96,035435;0,000000;100,000000;BEGIN;;
028_1001R_52.6;Hgl-Es;Hgl;Es;HE-411;HE;411;0-100;96,035435;100,000000;0,000000;100,000000;;EIND;
026_235L_26.0;Hgl-Odzg;Hgl;Odzg;503B;503B;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;235
026_235R_26.0;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;0,000000;2,824158;0,000000;100,000000;BEGIN;;
026_237L_26.0;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;2,824158;91,665945;0,000000;100,000000;;;
026_257V_26.9;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;91,665945;95,787193;0,000000;100,000000;;;
026_261AL_26.9;Hgl-Odzg;Hgl;Odzg;504;504;;0-100;95,787193;100,000000;0,000000;100,000000;;EIND;
026_237R_26.0;Hgl-Odzg;Hgl;Odzg;505;505;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;237
543_221AR_16.0;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;0,000000;40,522386;0,000000;100,000000;BEGIN;;
026_233AL_26.0;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;40,522386;40,605095;0,000000;100,000000;;;
026_243AR_26.0;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;40,605095;44,394093;0,000000;100,000000;;;
026_253BV_26.9;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;0-100;44,394093;44,498981;0,000000;100,000000;;;
777_40V_14.5;Hgl-Odzg;Hgl;Odzg;HO-OS;HO;OS;100-0;44,498981;100,000000;0,000000;100,000000;;EIND;
543_221BV_16.0;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;0,000000;40,041486;0,000000;100,000000;BEGIN;;
026_231AL_25.9;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;40,041486;40,658479;0,000000;100,000000;;;
026_243BV_26.1;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;40,658479;43,887226;0,000000;100,000000;;;
026_253AL_26.9;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;0-100;43,887226;44,413469;0,000000;100,000000;;;
777_39R_14.4;Hgl-Odzg;Hgl;Odzg;OH-BO;OH;BO;100-0;44,413469;100,000000;0,000000;100,000000;;EIND;
001_1103L_1.0;Hlgh-Lw;Hlgh;Lw;1-Km 1.0;1;Km 1.0;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1103
001_1145L_15.3;Hlgh-Lw;Hlgh;Lw;1-Km 15.3;1;Km 15.3;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1145
001_1125L_9.4;Hlgh-Lw;Hlgh;Lw;1-Km 9.4;1;Km 9.4;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1125
001_1103V_1.0;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;100-0;0,000000;4,217573;100,000000;0,000000;BEGIN;;
001_1103R_1.0;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;0-100;4,217573;5,812064;100,000000;0,000000;;;
001_1107V_1.4;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;0-100;5,812064;37,267801;100,000000;0,000000;;;
001_1125R_9.4;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;0-100;37,267801;39,359432;100,000000;0,000000;;;
001_1129V_9.9;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;0-100;39,359432;60,720871;100,000000;0,000000;;;
001_1145R_15.3;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;0-100;60,720871;62,826238;100,000000;0,000000;;;
550_41BR_25.3;Hlgh-Lw;Hlgh;Lw;RE-RA;RE;RA;100-0;62,826238;100,000000;100,000000;0,000000;;EIND;
527_109BV_17.5;Hlm-Ledn;Hlm;Ledn;120-140;120;140;0-100;0,000000;28,314476;100,000000;0,000000;BEGIN;;
527_187BV_18.1;Hlm-Ledn;Hlm;Ledn;120-140;120;140;0-100;28,314476;60,017352;100,000000;0,000000;;;
085_203R_18.9;Hlm-Ledn;Hlm;Ledn;120-140;120;140;0-100;60,017352;77,739083;100,000000;0,000000;;;
085_211L_19.7;Hlm-Ledn;Hlm;Ledn;120-140;120;140;100-0;77,739083;93,361202;100,000000;0,000000;;;
085_211V_19.7;Hlm-Ledn;Hlm;Ledn;120-140;120;140;0-100;93,361202;96,806385;100,000000;0,000000;;;
085_213AR_19.7;Hlm-Ledn;Hlm;Ledn;120-140;120;140;0-100;96,806385;100,000000;100,000000;0,000000;;EIND;
085_307R_31.8;Hlm-Ledn;Hlm;Ledn;303;303;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;307
085_311AL_31.8;Hlm-Ledn;Hlm;Ledn;304;304;;0-100;0,000000;8,196218;100,000000;0,000000;BEGIN;;
085_311BV_31.9;Hlm-Ledn;Hlm;Ledn;304;304;;0-100;8,196218;100,000000;100,000000;0,000000;;EIND;
527_107AR_17.4;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;0,000000;2,278028;0,000000;100,000000;BEGIN;;
527_183V_18.0;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;2,278028;2,306144;0,000000;100,000000;;;
527_185AR_18.0;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;2,306144;9,200807;0,000000;100,000000;;;
085_215BV_19.9;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;9,200807;52,265949;0,000000;100,000000;;;
085_305AR_31.8;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;52,265949;52,391411;0,000000;100,000000;;;
085_307L_31.8;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;52,391411;55,411610;0,000000;100,000000;;;
085_321BV_32.6;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;55,411610;56,285470;0,000000;100,000000;;;
085_327BV_32.9;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;56,285470;98,516591;0,000000;100,000000;;;
534_1005AR_44.5;Hlm-Ledn;Hlm;Ledn;LJ-LG;LJ;LG;0-100;98,516591;100,000000;0,000000;100,000000;;EIND;
527_109AR_17.4;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;0,000000;2,349200;0,000000;100,000000;BEGIN;;
527_185BV_18.1;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;2,349200;2,376678;0,000000;100,000000;;;
527_187AR_18.1;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;2,376678;8,708572;0,000000;100,000000;;;
085_213BV_19.8;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;8,708572;8,795027;0,000000;100,000000;;;
085_215AL_19.8;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;8,795027;52,391523;0,000000;100,000000;;;
085_305BV_31.8;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;52,391523;52,419863;0,000000;100,000000;;;
085_311AR_31.8;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;52,419863;55,953551;0,000000;100,000000;;;
085_325BV_32.8;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;55,953551;55,983958;0,000000;100,000000;;;
085_28AV_36.2;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;100-0;55,983958;68,303710;0,000000;100,000000;;;
085_28AR_36.2;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;68,303710;98,393404;0,000000;100,000000;;;
146_1001AL_44.5;Hlm-Ledn;Hlm;Ledn;MJ-MG;MJ;MG;0-100;98,393404;100,000000;0,000000;100,000000;;EIND;
082_135R_1.5;Hlm-Utg;Hlm;Utg;129;129;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;183
556_1409L_5.5;Hlm-Utg;Hlm;Utg;3;3;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1409
076_1609L_11.4;Hlm-Utg;Hlm;Utg;4;4;;0-100;0,000000;6,546047;100,000000;0,000000;BEGIN;;
076_1611R_11.4;Hlm-Utg;Hlm;Utg;4;4;;0-100;6,546047;100,000000;100,000000;0,000000;;EIND;
527_117L_0.5;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;0,000000;6,160944;0,000000;100,000000;BEGIN;;
082_137BV_1.5;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;6,160944;28,929292;0,000000;100,000000;;;
556_1405R_5.4;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;28,929292;32,987357;0,000000;100,000000;;;
556_1427V_6.1;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;32,987357;63,840465;0,000000;100,000000;;;
076_1609R_11.4;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;63,840465;67,536232;0,000000;100,000000;;;
076_1639V_12.0;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;67,536232;67,606453;0,000000;100,000000;;;
076_1641R_12.0;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;0-100;67,606453;70,136728;0,000000;100,000000;;;
522_225BV_17.5;Hlm-Utg;Hlm;Utg;BC-BA;BC;BA;100-0;70,136728;100,000000;0,000000;100,000000;;EIND;
527_115R_17.4;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;0,000000;5,646527;0,000000;100,000000;BEGIN;;
082_135V_1.5;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;5,646527;5,743495;0,000000;100,000000;;;
082_137AL_1.5;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;5,743495;28,886853;0,000000;100,000000;;;
556_1407V_5.5;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;28,886853;28,979724;0,000000;100,000000;;;
556_1409R_5.5;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;28,979724;32,148414;0,000000;100,000000;;;
556_1423V_6.1;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;32,148414;32,183419;0,000000;100,000000;;;
556_1425L_6.1;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;32,183419;63,562026;0,000000;100,000000;;;
076_1615R_11.5;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;63,562026;67,603396;0,000000;100,000000;;;
076_1643V_12.2;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;67,603396;67,707632;0,000000;100,000000;;;
076_1651R_12.2;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;67,707632;68,658023;0,000000;100,000000;;;
076_1661V_12.4;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;0-100;68,658023;68,775643;0,000000;100,000000;;;
522_207BV_58.1;Hlm-Utg;Hlm;Utg;BP-BN;BP;BN;100-0;68,775643;100,000000;0,000000;100,000000;;EIND;
527_119AL_17.4;Hlm-Zvt;Hlm;Zvt;123-1A;123;1A;0-100;0,000000;89,366590;100,000000;0,000000;BEGIN;;
083_251AL_7.4;Hlm-Zvt;Hlm;Zvt;123-1A;123;1A;0-100;89,366590;92,302967;100,000000;0,000000;;;
083_253BV_7.6;Hlm-Zvt;Hlm;Zvt;123-1A;123;1A;0-100;92,302967;95,722782;100,000000;0,000000;;;
083_257BV_7.8;Hlm-Zvt;Hlm;Zvt;123-1A;123;1A;0-100;95,722782;100,000000;100,000000;0,000000;;EIND;
527_121L_17.4;Hlm-Zvt;Hlm;Zvt;124-2A;124;2A;0-100;0,000000;90,600274;100,000000;0,000000;BEGIN;;
083_251BV_7.4;Hlm-Zvt;Hlm;Zvt;124-2A;124;2A;0-100;90,600274;91,118670;100,000000;0,000000;;;
083_253AR_7.5;Hlm-Zvt;Hlm;Zvt;124-2A;124;2A;0-100;91,118670;91,552426;100,000000;0,000000;;;
083_255R_7.5;Hlm-Zvt;Hlm;Zvt;124-2A;124;2A;0-100;91,552426;96,449131;100,000000;0,000000;;;
083_259V_7.9;Hlm-Zvt;Hlm;Zvt;124-2A;124;2A;0-100;96,449131;100,000000;100,000000;0,000000;;EIND;
083_255L_7.5;Hlm-Zvt;Hlm;Zvt;3;3;;0-100;0,000000;67,906028;100,000000;0,000000;BEGIN;;
083_257AR_7.8;Hlm-Zvt;Hlm;Zvt;3;3;;0-100;67,906028;100,000000;100,000000;0,000000;;EIND;
101_1067BV_12.3;Hmla-Wd;Hmla;Wd;DE-DF;DE;DF;0-100;0,000000;99,186085;100,000000;0,000000;BEGIN;;1067
533_1103BV_15.2;Hmla-Wd;Hmla;Wd;DE-DF;DE;DF;0-100;99,186085;100,000000;100,000000;0,000000;;EIND;1067
532_1067AR_11.9;Hmla-Wd;Hmla;Wd;DK-DH;DK;DH;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1067
532_1061BV_12.0;Hmla-Wd;Hmla;Wd;KD-KF;KD;KF;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;1061
101_1063V_12.3;Hmla-Wd;Hmla;Wd;KL-KH;KL;KH;0-100;0,000000;92,477583;0,000000;100,000000;BEGIN;;1063
533_1103AL_15.1;Hmla-Wd;Hmla;Wd;KL-KH;KL;KH;0-100;92,477583;100,000000;0,000000;100,000000;;EIND;1063
139_323R_175.2;Hmta-Ahwa;Hmta;Ahwa;TH-189;TH;189;0-100;0,000000;22,802850;0,000000;100,000000;BEGIN;;
139_335V_176.3;Hmta-Ahwa;Hmta;Ahwa;TH-189;TH;189;0-100;22,802850;45,443968;0,000000;100,000000;;;
490_5001AL_2.7;Hmta-Ahwa;Hmta;Ahwa;TH-189;TH;189;0-100;45,443968;50,509983;0,000000;100,000000;;;
486_942L_76.1;Hmta-Ahwa;Hmta;Ahwa;TH-189;TH;189;100-0;50,509983;100,000000;0,000000;100,000000;;EIND;
217_83L_42.5;Hn-Ekz;Hn;Ekz;201;201;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;83
217_103L_46.2;Hn-Ekz;Hn;Ekz;301;301;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;103
217_131R_49.6;Hn-Ekz;Hn;Ekz;401;401;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;131
626_45BV_33.0;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;0,000000;13,236970;100,000000;0,000000;BEGIN;;
217_69BV_35.3;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;13,236970;13,726983;100,000000;0,000000;;;
217_73AR_35.3;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;13,726983;55,793245;100,000000;0,000000;;;
217_83R_42.5;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;55,793245;59,587198;100,000000;0,000000;;;
217_91V_43.1;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;59,587198;77,814861;100,000000;0,000000;;;
217_103R_46.2;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;77,814861;81,170099;100,000000;0,000000;;;
217_109V_46.8;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;81,170099;97,313779;100,000000;0,000000;;;
217_123BV_49.5;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;97,313779;97,450690;100,000000;0,000000;;;
217_127AL_49.5;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;97,450690;97,973334;100,000000;0,000000;;;
217_131L_49.6;Hn-Ekz;Hn;Ekz;EA-EH;EA;EH;0-100;97,973334;100,000000;100,000000;0,000000;;EIND;
626_47BV_33.0;Hn-Ekz;Hn;Ekz;EL-103;EL;103;0-100;0,000000;78,847095;0,000000;100,000000;BEGIN;;
217_69AL_35.1;Hn-Ekz;Hn;Ekz;EL-103;EL;103;0-100;78,847095;88,496137;0,000000;100,000000;;;
217_73BV_35.4;Hn-Ekz;Hn;Ekz;EL-103;EL;103;0-100;88,496137;100,000000;0,000000;100,000000;;EIND;
504_93L_18.7;Hrl-Lg;Hrl;Lg;JA;JA;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;93
070_307L_25.9;Hrl-Mt;Hrl;Mt;703;703;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;315
504_17AV_17.1;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;0-100;0,000000;49,374111;100,000000;0,000000;BEGIN;;
070_315V_25.2;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;49,374111;49,512087;100,000000;0,000000;;;
070_307R_25.9;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;49,512087;53,091657;100,000000;0,000000;;;
070_305BV_25.9;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;53,091657;53,094692;100,000000;0,000000;;;
063_259AR_2.4;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;53,094692;92,741539;100,000000;0,000000;;;
063_257BV_2.4;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;92,741539;92,849546;100,000000;0,000000;;;
520_219BV_1.3;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;92,849546;97,778285;100,000000;0,000000;;;
520_153BV_0.8;Hrl-Mt;Hrl;Mt;CD-CA;CD;CA;100-0;97,778285;100,000000;100,000000;0,000000;;EIND;
504_19L_17.2;Hrl-Mt;Hrl;Mt;DE-DA;DE;DA;0-100;0,000000;36,583079;0,000000;100,000000;BEGIN;;
070_317BV_25.1;Hrl-Mt;Hrl;Mt;DE-DA;DE;DA;100-0;36,583079;49,206534;0,000000;100,000000;;;
070_305AR_26.0;Hrl-Mt;Hrl;Mt;DE-DA;DE;DA;100-0;49,206534;53,448244;0,000000;100,000000;;;
063_257AR_2.3;Hrl-Mt;Hrl;Mt;DE-DA;DE;DA;100-0;53,448244;93,137149;0,000000;100,000000;;;
520_219AR_1.2;Hrl-Mt;Hrl;Mt;DE-DA;DE;DA;100-0;93,137149;97,802212;0,000000;100,000000;;EIND;
520_151AL_0.8;Hrl-Mt;Hrl;Mt;DE-DA;DE;DA;100-0;97,802212;100,000000;0,000000;100,000000;;;
552_227AR_82.5;Hrna-Gnl;Hrna;Gnl;BC;BC;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;293B
552_229BV_82.6;Hrna-Gnl;Hrna;Gnl;CC;CC;;100-0;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;297A
011_295V_70.1;Hrna-Gnl;Hrna;Gnl;EC-EB;EC;EB;100-0;0,000000;4,028297;100,000000;0,000000;BEGIN;;
011_293AL_70.2;Hrna-Gnl;Hrna;Gnl;EC-EB;EC;EB;100-0;4,028297;7,315825;100,000000;0,000000;;;
549_283V_70.9;Hrna-Gnl;Hrna;Gnl;EC-EB;EC;EB;100-0;7,315825;23,405917;100,000000;0,000000;;;
552_257BV_83.2;Hrna-Gnl;Hrna;Gnl;EC-EB;EC;EB;100-0;23,405917;100,000000;100,000000;0,000000;;EIND;283
549_283R_70.9;Hrna-Wha;Hrna;Wha;FA;FA;;0-100;0,000000;100,000000;0,000000;100,000000;BEGIN;EIND;283
