ID;SPOORTAK_IDENTIFICATIE;OBJECT_NAAM;OBJECT_TYPE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;DATUM_VERWERKING;HOEKVERHOUDING;AFSTAND_VOORLAS_WISSELTONG;BEGRENZERNAAM_BEGIN;BEGRENZERNAAM_EIND;BEGRENZERTYPE_BEGIN;BEGRENZERTYPE_EIND
72212229;543_151L_44.8;151;W;0,000;0,027;2016-06-07;1:9;1,33;151;151;W;W
72212230;625_245L_17.0;245;W;0,000;0,099;2016-06-07;1:34.7;2,53;245;245;W;W
72212231;553_251L_21.4;251;W;0,000;0,029;2016-06-07;1:9;1,33;251;251;W;W
72212232;522_153L_57.4;153;W;0,000;0,027;2016-06-07;1:9;1,33;153;153;W;W
72212233;478_1593L_1.9;1595;W;0,035;0,064;2016-06-07;1:9;1,33;1595;1595;W;W
72212235;049_9BV_25.9;25;W;0,931;0,989;2016-06-07;1:20 SYM;1,55;25;25;W;W
72212236;606_83AL_0.6;83A;W;0,000;0,029;2016-06-07;1:9;1,33;83A;83A;W;W
72212237;127_313L_12.3;313;W;0,000;0,029;2016-06-07;1:9;1,33;313;313;W;W
72212238;938_4585L_2.3;4585/4583;W;0,000;0,016;2016-06-07;;;4585/4583;4585/4583;W;W
72212241;517_157BR_70.0;159;W;0,033;0,062;2016-06-07;1:9;1,33;159;159;W;W
72212242;478_1657qV_2.1;1659/1657;W;0,000;0,034;2016-06-07;;;1659/1657;1659/1657;W;W
72212243;520_1014L_1.0;1014;W;0,000;0,029;2016-06-07;1:9;1,33;1014;1014;W;W
72212244;527_75AL_17.1;75B;W;0,031;0,060;2016-06-07;1:9;1,33;75B;75B;W;W
72212245;531_1413BqV_34.9;1419/1413B;W;0,000;0,034;2016-06-07;;;1419/1413B;1419/1413B;W;W
72212246;506_227AR_45.1;227A;W;0,000;0,038;2016-06-07;1:12;1,33;227A;227A;W;W
72212247;032_32R_16.5;32;W;0,000;0,027;2016-06-07;1:9;1,33;32;32;W;W
72212248;609_231L_27.9;231;W;0,000;0,029;2016-06-07;1:9;1,33;231;231;W;W
72212249;508_934L_90.8;934;W;0,000;0,032;2016-06-07;1:9;1,33;934;934;W;W
72212250;469_233R_201.7;233;W;0,000;0,028;2016-06-07;1:7;1,33;233;233;W;W
72212251;588_345BL_1.2;345B;W;0,000;0,029;2016-06-07;1:9;1,33;345B;345B;W;W
72212252;924_3781BqV_37.1;3785A/3781B;W;0,000;0,031;2016-06-07;;;3785A/3781B;3785A/3781B;W;W
72212253;603_131AL_3.2;131A/129B;W;0,000;0,017;2016-06-07;;;131A/129B;131A/129B;W;W
72212254;005_115R_126.6;115;W;0,000;0,029;2016-06-07;1:9;1,33;115;115;W;W
72212768;073_1153R_11.9;1153;W;0,000;0,039;2016-06-07;1:12;1,33;1153;1153;W;W
72212769;924_3769R_36.9;3769;W;0,000;0,027;2016-06-07;1:9;1,33;3769;3769;W;W
72212770;094_1091BL_2.7;1091B;W;0,000;0,048;2016-06-07;1:15;1,33;1091B;1091B;W;W
72212772;526_453AR_3.9;453A;W;0,000;0,032;2016-06-07;1:9;1,33;453A;453A;W;W
72212773;562_161R_61.2;161;W;0,000;0,047;2016-06-07;1:15;1,33;161;161;W;W
72212774;564_1365L_23.8;1365;W;0,000;0,032;2016-06-07;1:9;1,33;1365;1365;W;W
72212775;938_903L_3.0;903;W;0,000;0,029;2016-06-07;1:9;1,33;903;903;W;W
72212776;536_253L_61.0;289;W;0,388;0,416;2016-06-07;1:9;1,33;289;289;W;W
72212777;586_2511AR_80.2;2511A;W;0,000;0,029;2016-06-07;1:9;1,33;2511A;2511A;W;W
72212778;555_279AL_83.7;283B;W;0,036;0,064;2016-06-07;1:9;1,33;283B;283B;W;W
72212779;508_2071L_91.2;2071;W;0,000;0,029;2016-06-07;1:9;1,33;2071;2071;W;W
72212780;625_311BL_14.3;311B;W;0,000;0,029;2016-06-07;1:9;1,33;311B;311B;W;W
72212781;564_971L_23.7;977;W;0,294;0,322;2016-06-07;1:9;1,33;977;977;W;W
72212782;520_141BqV_0.7;149A/141B;W;0,000;0,034;2016-06-07;;;149A/141B;149A/141B;W;W
72212783;054_1011BL_57.7;1011B;W;0,000;0,047;2016-06-07;1:15;1,33;1011B;1011B;W;W
72212784;805_7103L_102.0;7107;W;0,322;0,350;2016-06-07;1:9;1,33;7107;7107;W;W
72212785;517_229AL_0.4;229A;W;0,000;0,039;2016-06-07;1:12;1,33;229A;229A;W;W
72212786;131_10L_17.0;10;W;0,000;0,029;2016-06-07;1:9 SYM;1,33;10;10;W;W
72212787;940_395L_43.3;395;W;0,000;0,028;2016-06-07;1:9;1,33;395;395;W;W
72212788;143_903L_17.5;910;W;0,260;0,288;2016-06-07;1:9;1,33;910;910;W;W
72212789;437_977L_0.6;977;W;0,000;0,032;2016-06-07;1:9;1,33;977;977;W;W
72212790;924_3769R_36.9;3785A/3781B;W;0,121;0,136;2016-06-07;;;3785A/3781B;3785A/3781B;W;W
72212791;133_1301AL_9.9;1301A;W;0,000;0,048;2016-06-07;1:15;1,33;1301A;1301A;W;W
72212792;618_29AR_58.5;29B;W;0,028;0,057;2016-06-07;1:9;1,33;29B;29B;W;W
72212793;119_121BR_21.3;121B;W;0,000;0,029;2016-06-07;1:9;1,33;121B;121B;W;W
72212794;105_463L_29.4;465A;W;0,079;0,107;2016-06-07;1:9;1,33;465A;465A;W;W
72212795;555_229AR_83.4;229A/223B;W;0,000;0,016;2016-06-07;;;229A/223B;229A/223B;W;W
72212966;550_97AR_25.8;97A;W;0,000;0,032;2016-06-07;1:9;1,33;97A;97A;W;W
72212967;619_1263AL_34.8;1263B;W;0,032;0,060;2016-06-07;1:9;1,33;1263B;1263B;W;W
72213619;520_149AL_0.7;149A/141B;W;0,000;0,017;2016-06-07;;;149A/141B;149A/141B;W;W
72213620;620_903L_41.9;903;W;0,000;0,027;2016-06-07;1:9;1,33;903;903;W;W
72213621;039_5131L_108.8;5131;W;0,000;0,100;2016-06-07;1:34.7;2,53;5131;5131;W;W
72213622;950_921AR_17.3;921A/921B;W;0,000;0,016;2016-06-07;;;921A/921B;921A/921B;W;W
72213623;543_177BpV_45.5;187/177B;W;0,000;0,031;2016-06-07;;;187/177B;187/177B;W;W
72213624;586_221AR_80.9;221B;W;0,031;0,059;2016-06-07;1:9;1,33;221B;221B;W;W
72213625;603_77AR_2.4;77A;W;0,000;0,027;2016-06-07;1:9;1,33;77A;77A;W;W
72213626;506_157BR_44.3;157B;W;0,000;0,028;2016-06-07;1:9;1,33;157B;157B;W;W
72213627;553_209AV_21.2;215A/213;W;0,013;0,030;2016-06-07;;;215A/213;215A/213;W;W
72213628;036_213AL_83.8;213A;W;0,000;0,029;2016-06-07;1:9;1,33;213A;213A;W;W
72213630;129_12L_29.9;12/13;W;0,000;0,017;2016-06-07;;;12/13;12/13;W;W
72213631;831_913L_200.8;914;W;0,306;0,332;2016-06-07;1:7;1,33;914;914;W;W
72213632;803_57R_101.5;60;W;0,541;0,568;2016-06-07;1:9;1,33;60;60;W;W
72213633;054_1367AL_53.6;1367A;W;0,000;0,029;2016-06-07;1:9;1,33;1367A;1367A;W;W
72213636;927_3071BqV_905.5;3075A/3071B;W;0,000;0,031;2016-06-07;;;3075A/3071B;3075A/3071B;W;W
72213637;529_3643L_22.9;3645;W;0,059;0,107;2016-06-07;1:15;1,33;3645;3645;W;W
72213639;561_89AR_59.7;97B;W;0,035;0,064;2016-06-07;1:9;1,33;97B;97B;W;W
72213640;098_3865L_28.8;3867;W;0,097;0,145;2016-06-07;1:15;1,33;3867;3867;W;W
72213642;519_13AL_45.7;17B;W;0,144;0,192;2016-06-07;1:15;1,33;17B;17B;W;W
72213643;534_1023BL_45.1;1023B;W;0,000;0,046;2016-06-07;1:15;1,33;1023B;1023B;W;W
72213331;536_251AL_61.0;253/251B;W;0,036;0,052;2016-06-07;;;253/251B;253/251B;W;W
72213333;485_41V_101.1;57B/57A;W;0,171;0,186;2016-06-07;;;57B/57A;57B/57A;W;W
72213334;950_359AL_17.5;351/359B;W;0,037;0,052;2016-06-07;;;351/359B;351/359B;W;W
72213270;543_919R_45.4;922;W;0,265;0,294;2016-06-07;1:9;1,33;922;922;W;W
72213271;541_143AL_2.3;143A;W;0,000;0,048;2016-06-07;1:15;1,33;143A;143A;W;W
72213273;950_803BV_9.7;819B;W;0,831;0,879;2016-06-07;1:15;1,33;819B;819B;W;W
72213274;133_1077AR_14.5;1077A;W;0,000;0,048;2016-06-07;1:15;1,33;1077A;1077A;W;W
72213275;924_3281R_34.3;3281;W;0,000;0,027;2016-06-07;1:9;1,33;3281;3281;W;W
72215849;166_2153L_135.6;2155;W;0,146;0,247;2016-06-07;1:34.7;2,53;2155;2155;W;W
72215850;163_919AL_43.3;919B;W;0,181;0,280;2016-06-07;1:34.7;2,53;919B;919B;W;W
72215851;517_225AR_0.3;225B;W;0,024;0,052;2016-06-07;1:9;1,33;225B;225B;W;W
72215852;525_499AR_79.2;499A;W;0,000;0,043;2016-06-07;1:15 SYM;1,33;499A;499A;W;W
72215853;531_1321AL_34.7;1321A/1311B;W;0,000;0,017;2016-06-07;;;1321A/1311B;1321A/1311B;W;W
72215854;124_193R_4.5;193;W;0,000;0,029;2016-06-07;1:9;1,33;193;193;W;W
72215855;522_233AL_58.4;233A;W;0,000;0,033;2016-06-07;1:9;1,33;233A;233A;W;W
72215857;520_47AR_28.4;47A;W;0,000;0,032;2016-06-07;1:9;1,33;47A;47A;W;W
72215858;603_151AL_3.4;3175;W;0,124;0,163;2016-06-07;1:12;1,33;3175;3175;W;W
72215859;123_61AR_19.8;61B;W;0,029;0,058;2016-06-07;1:9;1,33;61B;61B;W;W
72215861;520_67R_0.2;205;W;0,767;0,796;2016-06-07;1:9;1,33;205;205;W;W
72215863;555_245R_83.6;245;W;0,000;0,027;2016-06-07;1:9;1,33;245;245;W;W
72214759;525_491R_79.2;491;W;0,000;0,048;2016-06-07;1:15;1,33;491;491;W;W
72214760;544_1067AR_23.4;1067A;W;0,000;0,048;2016-06-07;1:15;1,33;1067A;1067A;W;W
72214761;161_2515R_20.3;2517;W;0,058;0,106;2016-06-07;1:15;1,33;2517;2517;W;W
72214762;514_73L_17.4;73;W;0,000;0,028;2016-06-07;1:9;1,33;73;73;W;W
72214764;504_901L_17.3;901;W;0,000;0,028;2016-06-07;1:9;1,33;901;901;W;W
72214765;950_1203AR_32.7;1203B;W;0,059;0,106;2016-06-07;1:15;1,33;1203B;1203B;W;W
72214766;115_101AL_21.9;101A;W;0,000;0,027;2016-06-07;1:9;1,33;101A;101A;W;W
72214767;900_577L_200.7;577;W;0,000;0,027;2016-06-07;1:9;1,33;577;577;W;W
72214768;035_145AL_52.9;145B;W;0,031;0,059;2016-06-07;1:9;1,33;145B;145B;W;W
72214769;588_805ApV_1.6;805A/805B;W;0,000;0,031;2016-06-07;;;805A/805B;805A/805B;W;W
72214770;924_3785AL_37.0;3785B;W;0,039;0,066;2016-06-07;1:9;1,33;3785B;3785B;W;W
72214772;144_1333V_155.0;1357;W;0,628;0,657;2016-06-07;1:9;1,33;1357;1357;W;W
72214773;475_2V_100.9;1301A;W;1,416;1,445;2016-06-07;1:9;1,33;1301A;1301A;W;W
72214774;506_616V_43.9;617;W;0,006;0,033;2016-06-07;1:9;1,33;617;617;W;W
72214776;011_806R_68.2;806;W;0,000;0,029;2016-06-07;1:9;1,33;806;806;W;W
72214778;433_64R_4.7;64;W;0,000;0,029;2016-06-07;1:9;1,33;64;64;W;W
72215366;602_221AR_77.3;221A;W;0,000;0,048;2016-06-07;1:15;1,33;221A;221A;W;W
72215973;516_920V_1.8;922;W;0,195;0,222;2016-06-07;1:9;1,33;922;922;W;W
72215974;478_1511R_0.8;1511;W;0,000;0,029;2016-06-07;1:9;1,33;1511;1511;W;W
72215975;609_121AR_27.3;121A;W;0,000;0,027;2016-06-07;1:9;1,33;121A;121A;W;W
72215976;534_1009AL_44.7;1009A;W;0,000;0,032;2016-06-07;;;1009A;1009A;W;W
72215977;531_1219pV_34.5;1221A/1219;W;0,000;0,034;2016-06-07;;;1221A/1219;1221A/1219;W;W
72215978;586_255AR_81.1;255B;W;0,036;0,064;2016-06-07;1:9;1,33;255B;255B;W;W
72215268;545_73pV_22.3;75A/73;W;0,000;0,034;2016-06-07;;;75A/73;75A/73;W;W
72215269;476_1V_201.8;91;W;0,005;0,033;2016-06-07;1:9;1,33;91;91;W;W
72215271;544_1131AR_1.4;1131A;W;0,000;0,027;2016-06-07;1:9;1,33;1131A;1131A;W;W
72215272;474_7V_201.4;XXX;W;0,231;0,260;2016-06-07;1:9;1,33;XXX;XXX;W;W
72215273;527_107BqV_17.4;109A/107B;W;0,000;0,032;2016-06-07;;;109A/107B;109A/107B;W;W
72215275;522_231AL_58.2;231A;W;0,000;0,048;2016-06-07;1:15;1,33;231A;231A;W;W
72215276;520_141AL_0.7;147A/143B;W;0,024;0,040;2016-06-07;;;147A/143B;147A/143B;W;W
72215277;620_81BqV_42.3;83A/81B;W;0,000;0,033;2016-06-07;;;83A/81B;83A/81B;W;W
72215278;606_55BpV_0.2;904/55B;W;0,000;0,034;2016-06-07;;;904/55B;904/55B;W;W
72215279;517_111L_69.3;111;W;0,000;0,027;2016-06-07;1:9;1,33;111;111;W;W
72215280;163_971R_44.6;971;W;0,000;0,048;2016-06-07;1:15;1,33;971;971;W;W
72215281;924_349AL_36.2;355A/355B;W;0,030;0,046;2016-06-07;;;355A/355B;355A/355B;W;W
72215282;940_399L_43.3;399;W;0,000;0,029;2016-06-07;1:9;1,33;399;399;W;W
72215283;608_57AL_88.4;57A/917;W;0,000;0,017;2016-06-07;;;57A/917;57A/917;W;W
72215284;950_926R_6.6;930;W;0,549;0,576;2016-06-07;1:9;1,33;930;930;W;W
72215285;129_7L_29.4;7;W;0,000;0,029;2016-06-07;1:9;1,33;7;7;W;W
72215286;011_76V_69.0;327;W;0,161;0,190;2016-06-07;1:9;1,33;327;327;W;W
72215287;467_011L_102.0;011;W;0,000;0,028;2016-06-07;1:9;1,33;011;011;W;W
72214232;478_1503V_0.9;1505;W;0,012;0,041;2016-06-07;1:9;1,33;1505;1505;W;W
72214234;203_397R_55.1;397;W;0,000;0,029;2016-06-07;1:9;1,33;397;397;W;W
72214235;506_523AR_43.3;523A;W;0,000;0,048;2016-06-07;1:15;1,33;523A;523A;W;W
72214236;163_1019L_43.5;1019;W;0,000;0,029;2016-06-07;1:9;1,33;1019;1019;W;W
72214237;564_957L_23.7;960;W;0,494;0,523;2016-06-07;1:9;1,33;960;960;W;W
72215025;478_1501L_0.9;1501;W;0,000;0,029;2016-06-07;1:9;1,33;1501;1501;W;W
72215027;603_163V_3.8;167A/165;W;0,008;0,025;2016-06-07;;;167A/165;167A/165;W;W
72215028;531_535AL_35.9;535A/533B;W;0,000;0,017;2016-06-07;;;535A/533B;535A/533B;W;W
72215029;545_203AL_23.4;203B;W;0,053;0,081;2016-06-07;1:9;1,33;203B;203B;W;W
72215030;545_85BpV_22.4;87/85B;W;0,000;0,033;2016-06-07;;;87/85B;87/85B;W;W
72215031;506_570R_43.6;570;W;0,000;0,029;2016-06-07;1:9;1,33;570;570;W;W
72215033;105_469V_29.5;485B;W;0,624;0,672;2016-06-07;1:15;1,33;485B;485B;W;W
72215034;514_141BV_16.6;153;W;0,026;0,055;2016-06-07;1:9;1,33;153;153;W;W
72215035;924_27-41V_35.4;27-56;W;0,000;0,029;2016-06-07;1:9;1,33;27-56;27-56;W;W
72215774;542_1267AL_29.9;1267A/1263B;W;0,000;0,017;2016-06-07;;;1267A/1263B;1267A/1263B;W;W
72215775;128_21AL_12.4;21A;W;0,000;0,047;2016-06-07;1:15;1,33;21A;21A;W;W
72215776;054_1373AL_54.1;1373A;W;0,000;0,048;2016-06-07;1:15;1,33;1373A;1373A;W;W
72215778;927_944BL_905.7;944A/944B;W;0,000;0,017;2016-06-07;;;944A/944B;944A/944B;W;W
72215779;536_249AR_60.8;249B;W;0,081;0,129;2016-06-07;1:15;1,33;249B;249B;W;W
72215780;017_351AR_31.8;353B;W;0,305;0,353;2016-06-07;1:15;1,33;353B;353B;W;W
72215781;626_913L_32.7;913;W;0,000;0,029;2016-06-07;1:9;1,33;913;913;W;W
72215782;618_107AR_51.3;109B/107A;W;0,000;0,018;2016-06-07;;;109B/107A;109B/107A;W;W
72215783;926_2064L_0.8;2081;W;0,094;0,122;2016-06-07;1:9;1,33;2081;2081;W;W
72215784;076_1641L_12.0;1643;W;0,105;0,143;2016-06-07;1:12;1,33;1643;1643;W;W
72215785;805_7111L_400.2;7111;W;0,000;0,026;2016-06-07;1:7;1,33;7111;7111;W;W
72215786;094_1079AL_2.7;1079A;W;0,000;0,047;2016-06-07;1:15;1,33;1079A;1079A;W;W
72215787;520_113AL_0.6;113A;W;0,000;0,029;2016-06-07;1:9;1,33;113A;113A;W;W
72215788;519_37AR_46.3;37B;W;0,031;0,060;2016-06-07;1:9;1,33;37B;37B;W;W
72215789;586_239BL_81.1;241A;W;0,035;0,062;2016-06-07;1:9;1,33;241A;241A;W;W
72215790;542_1191BL_29.5;1191B;W;0,000;0,029;2016-06-07;1:9;1,33;1191B;1191B;W;W
72215791;127_479AR_73.8;479A;W;0,000;0,032;2016-06-07;1:9;1,33;479A;479A;W;W
72215792;531_2765R_35.7;2767;W;0,054;0,103;2016-06-07;1:15;1,33;2767;2767;W;W
72215793;163_963AL_44.5;991;W;0,265;0,313;2016-06-07;1:15;1,33;991;991;W;W
72216977;924_3623R_35.9;3723;W;0,863;0,890;2016-06-07;1:9;1,33;3723;3723;W;W
72216980;047_5AL_41.0;5B;W;0,050;0,083;2016-06-07;1:9;1,33;5B;5B;W;W
72216981;054_9003R_53.9;9005;W;0,277;0,305;2016-06-07;1:9;1,33;9005;9005;W;W
72216982;503_85AL_44.0;85A;W;0,000;0,027;2016-06-07;1:9;1,33;85A;85A;W;W
72216983;924_3599BqV_35.9;3611/3599B;W;0,000;0,034;2016-06-07;;;3611/3599B;3611/3599B;W;W
72216984;950_1101AL_26.5;1101A;W;0,000;0,047;2016-06-07;1:15;1,33;1101A;1101A;W;W
72216986;609_87AL_27.9;87A;W;0,000;0,047;2016-06-07;1:15;1,33;87A;87A;W;W
72216987;506_45L_43.2;45/41B;W;0,000;0,016;2016-06-07;;;45/41B;45/41B;W;W
72216988;115_31AL_6.0;31A;W;0,000;0,027;2016-06-07;1:9;1,33;31A;31A;W;W
72216990;201_925AqV_37.7;925A/925B;W;0,000;0,034;2016-06-07;;;925A/925B;925A/925B;W;W
72216512;107_183AL_19.3;187B;W;0,063;0,091;2016-06-07;1:9;1,33;187B;187B;W;W
72216513;080_3291L_7.9;3303;W;0,174;0,203;2016-06-07;1:9;1,33;3303;3303;W;W
72216515;545_925L_22.3;925;W;0,000;0,029;2016-06-07;1:9;1,33;925;925;W;W
72216516;805_7105V_102.1;7107;W;0,246;0,275;2016-06-07;1:9;1,33;7107;7107;W;W
72216517;950_913R_17.1;913;W;0,000;0,029;2016-06-07;1:9;1,33;913;913;W;W
72216519;514_63L_17.4;63;W;0,000;0,029;2016-06-07;1:9;1,33;63;63;W;W
72216520;603_1031AR_3.9;1032;W;0,170;0,199;2016-06-07;1:9;1,33;1032;1032;W;W
72216521;531_2863L_37.1;2865;W;0,058;0,106;2016-06-07;1:15;1,33;2865;2865;W;W
72216522;476_81R_103.3;82;W;0,397;0,426;2016-06-07;1:9;1,33;82;82;W;W
72216523;542_1271AL_29.9;1271A/1261B;W;0,000;0,017;2016-06-07;;;1271A/1261B;1271A/1261B;W;W
72216524;624_189AR_32.3;189B;W;0,058;0,106;2016-06-07;1:15;1,33;189B;189B;W;W
72216525;624_153L_31.7;167B;W;0,417;0,456;2016-06-07;1:12;1,33;167B;167B;W;W
72216527;527_81AL_17.2;81B;W;0,019;0,048;2016-06-07;1:9;1,33;81B;81B;W;W
72216528;133_1301AR_9.9;1301B;W;0,054;0,102;2016-06-07;1:15;1,33;1301B;1301B;W;W
72216529;506_103BR_44.1;105A;W;0,119;0,147;2016-06-07;1:9;1,33;105A;105A;W;W
72216530;517_45AL_69.1;45A;W;0,000;0,032;2016-06-07;1:9;1,33;45A;45A;W;W
72216531;519_87AL_46.9;87B;W;0,086;0,133;2016-06-07;1:15;1,33;87B;87B;W;W
72216532;514_113CL_16.9;113C;W;0,000;0,029;2016-06-07;1:9;1,33;113C;113C;W;W
72216533;555_337AR_84.1;337B;W;0,043;0,081;2016-06-07;1:12;1,33;337B;337B;W;W
72214348;926_2039V_1.1;2040;W;0,006;0,032;2016-06-07;1:9;1,33;2040;2040;W;W
72214349;924_3333R_34.3;3333;W;0,000;0,029;2016-06-07;1:9;1,33;3333;3333;W;W
72216187;074_1293AR_35.9;1293A;W;0,000;0,039;2016-06-07;1:12;1,33;1293A;1293A;W;W
72216188;478_1133L_0.6;1133;W;0,000;0,029;2016-06-07;1:9;1,33;1133;1133;W;W
72216190;663_325R_41.1;3023;W;1,818;1,866;2016-06-07;1:15;1,33;3023;3023;W;W
72216191;557_71L_100.0;71;W;0,000;0,029;2016-06-07;1:9;1,33;71;71;W;W
72216192;105_485AR_30.0;485B;W;0,182;0,229;2016-06-07;1:15;1,33;485B;485B;W;W
72216194;545_901AR_22.2;925;W;0,031;0,059;2016-06-07;1:9;1,33;925;925;W;W
72216196;094_1079AR_2.7;1079B;W;0,055;0,102;2016-06-07;1:15;1,33;1079B;1079B;W;W
72216197;542_1229AR_29.7;1229A/1227;W;0,000;0,017;2016-06-07;;;1229A/1227;1229A/1227;W;W
72216198;092_701L_42.5;701;W;0,000;0,028;2016-06-07;1:9;1,33;701;701;W;W
72216199;950_639L_7.2;639;W;0,000;0,027;2016-06-07;1:9;1,33;639;639;W;W
72216200;950_654V_7.2;656;W;0,013;0,041;2016-06-07;1:9;1,33;656;656;W;W
72216201;060_425R_57.9;425;W;0,000;0,047;2016-06-07;1:15;1,33;425;425;W;W
72216203;203_397L_55.1;407;W;0,590;0,628;2016-06-07;1:12;1,33;407;407;W;W
72216204;924_25-26L_35.3;25-26;W;0,000;0,027;2016-06-07;1:9;1,33;25-26;25-26;W;W
72216207;553_955R_22.2;955;W;0,000;0,027;2016-06-07;1:9;1,33;955;955;W;W
72217379;485_51AR_100.8;51A/51B;W;0,000;0,016;2016-06-07;;;51A/51B;51A/51B;W;W
72217381;514_85AL_17.3;87/85A;W;0,000;0,017;2016-06-07;;;87/85A;87/85A;W;W
72217382;531_821AR_33.5;821A/821B;W;0,000;0,015;2016-06-07;;;821A/821B;821A/821B;W;W
72218704;124_209R_3.8;209;W;0,000;0,039;2016-06-07;1:12;1,33;209;209;W;W
72218705;109_243AR_31.0;243B;W;0,036;0,064;2016-06-07;1:9;1,33;243B;243B;W;W
72218707;938_4583pV_2.4;4585/4583;W;0,000;0,033;2016-06-07;;;4585/4583;4585/4583;W;W
72218708;486_20L_0.4;20;W;0,000;0,029;2016-06-07;1:9;1,33;20;20;W;W
72218709;116_1379R_33.0;1379;W;0,000;0,048;2016-06-07;1:15;1,33;1379;1379;W;W
72218711;950_341R_17.4;347/345B;W;0,025;0,041;2016-06-07;;;347/345B;347/345B;W;W
72218712;043_343R_32.7;343;W;0,000;0,029;2016-06-07;1:9;1,33;343;343;W;W
72218713;609_133L_26.6;133;W;0,000;0,048;2016-06-07;1:15;1,33;133;133;W;W
72218714;664_135L_43.0;135;W;0,000;0,028;2016-06-07;1:9;1,33;135;135;W;W
72218715;555_201L_83.3;514;W;0,376;0,403;2016-06-07;1:9;1,33;514;514;W;W
72218716;133_1107AL_18.3;1107A;W;0,000;0,047;2016-06-07;1:15;1,33;1107A;1107A;W;W
72218718;653_33AR_102.6;33A;W;0,000;0,033;2016-06-07;1:9;1,33;33A;33A;W;W
72218719;924_347AR_36.0;347A/347B;W;0,000;0,017;2016-06-07;;;347A/347B;347A/347B;W;W
72218720;950_81BL_41.1;81B;W;0,000;0,028;2016-06-07;1:9;1,33;81B;81B;W;W
72218721;486_902R_75.4;902;W;0,000;0,027;2016-06-07;1:9;1,33;902;902;W;W
72218722;009_5AR_114.1;5A;W;0,000;0,029;2016-06-07;1:9;1,33;5A;5A;W;W
72218723;523_5053AL_177.6;5053A;W;0,000;0,049;2016-06-07;1:15;1,33;5053A;5053A;W;W
72218724;524_293BV_71.5;299B;W;0,047;0,094;2016-06-07;1:15;1,33;299B;299B;W;W
72218725;531_183AL_35.3;183B;W;0,044;0,073;2016-06-07;1:9;1,33;183B;183B;W;W
72218726;517_167V_0.1;169;W;0,014;0,043;2016-06-07;1:9;1,33;169;169;W;W
72218727;534_1015L_44.9;1029B;W;0,288;0,336;2016-06-07;1:15;1,33;1029B;1029B;W;W
72216891;522_213qV_58.0;215A/213;W;0,000;0,034;2016-06-07;;;215A/213;215A/213;W;W
72216892;155_4439R_84.3;4439;W;0,000;0,053;2016-06-07;1:18.5;0,81;4439;4439;W;W
72216893;161_2213R_8.3;2221;W;1,105;1,153;2016-06-07;1:15;1,33;2221;2221;W;W
72216894;531_863R_33.5;865/863;W;0,000;0,017;2016-06-07;;;865/863;865/863;W;W
72216895;017_423L_39.9;433;W;0,773;0,802;2016-06-07;1:9;1,33;433;433;W;W
72217263;545_912R_21.9;912;W;0,000;0,029;2016-06-07;1:9;1,33;912;912;W;W
72217264;087_23AR_21.9;39;W;0,430;0,478;2016-06-07;1:15;1,33;39;39;W;W
72217265;543_918R_45.7;918;W;0,000;0,029;2016-06-07;1:9;1,33;918;918;W;W
72217266;924_3263AR_34.2;3263A/3253B;W;0,000;0,016;2016-06-07;;;3263A/3253B;3263A/3253B;W;W
72217267;553_219BpV_21.3;221/219B;W;0,000;0,034;2016-06-07;;;221/219B;221/219B;W;W
72216788;545_975L_23.5;975;W;0,000;0,029;2016-06-07;1:9 SYM;1,33;975;975;W;W
72216789;506_103BpV_44.1;121A/103B;W;0,000;0,031;2016-06-07;;;121A/103B;121A/103B;W;W
72216791;603_133AR_3.2;133A/131B;W;0,000;0,017;2016-06-07;;;133A/131B;133A/131B;W;W
72216792;555_297R_83.7;297;W;0,000;0,029;2016-06-07;1:9;1,33;297;297;W;W
72216794;305_21R_15.9;21;W;0,000;0,029;2016-06-07;1:9;1,33;21;21;W;W
72216795;624_189AL_32.3;207B;W;0,269;0,308;2016-06-07;1:12;1,33;207B;207B;W;W
72216796;152_4111L_29.2;4113;W;0,116;0,169;2016-06-07;1:18.5;0,81;4113;4113;W;W
72216797;588_868AR_2.3;870;W;0,020;0,048;2016-06-07;1:9;1,33;870;870;W;W
72216801;818_2L_100.0;2;W;0,000;0,029;2016-06-07;1:9;1,33;2;2;W;W
72216804;517_85AR_69.4;91A/85B;W;0,055;0,072;2016-06-07;;;91A/85B;91A/85B;W;W
72216805;011_39AqV_68.8;39B/39A;W;0,000;0,034;2016-06-07;;;39B/39A;39B/39A;W;W
72216806;100_2021AR_2.9;2021A;W;0,000;0,048;2016-06-07;1:15;1,33;2021A;2021A;W;W
72216807;586_141BL_80.8;143A;W;0,032;0,059;2016-06-07;1:9;1,33;143A;143A;W;W
72216809;536_221AR_60.5;223A/221B;W;0,037;0,052;2016-06-07;;;223A/221B;223A/221B;W;W
72216810;605_3AR_33.4;3A;W;0,000;0,029;2016-06-07;1:9;1,33;3A;3A;W;W
72216811;553_255L_21.5;307;W;0,745;0,772;2016-06-07;1:9;1,33;307;307;W;W
72216812;603_153AR_3.4;173A/169B;W;0,486;0,503;2016-06-07;;;173A/169B;173A/169B;W;W
72217398;470_98L_202.6;99;W;0,490;0,519;2016-06-07;1:9;1,33;99;99;W;W
72217400;938_906L_3.2;906;W;0,000;0,029;2016-06-07;1:9;1,33;906;906;W;W
