PUIC;GEOCODE;GEOSUBCODE;KM_GEOCODE;X;Y;OBJECTTYPE;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
b63cb361-cfda-4f90-8892-7f0cb547a9fc;553;553_c;21.241259;187818.78200000152;334293.0370000005;Wissel;20220614;C;19
2c1c986e-b329-4b2e-abee-e125aa4b7189;054;054_a;54.602146;158361.5789999999;386396.4699999988;Wissel;20220614;C;19
5f0b1756-7d4b-4785-b47a-bcf4b35dd3ef;950;950_a;6.232563;90684.14400000125;431908.36400000006;Wissel;20220614;C;19
15086683-6e34-4653-8bd8-958a25b3e44c;011;011__;68.904778;238174.91099999845;575134.0839999989;Wissel;20220614;C;19
a3138d2a-3c50-44a3-9d4a-189d1663d934;116;116_c;209.713027;97257.39200000092;430324.7659999989;Wissel;20220614;C;19
7e8beaa0-8bb6-4a12-a3e1-f2e1fba2e5ec;512;512_b;88.852483;185945.01999999955;434265.37900000066;Wissel;20220614;C;19
83715e44-c303-4e0e-bde8-573975fefdc9;588;588__;2.593499;124085.43699999899;487049.36199999973;Wissel;20220614;C;19
987fb6e9-ace7-4fd4-a4ff-33b5f5b9e9c4;507;507_b;93.639069;191982.8990000002;444066.2479999997;Wissel;20220614;C;19
36e01e0f-3b4e-4ca6-9451-43cb311afc03;924;924_a;35.462149;100192.53599999845;427530.25;Wissel;20220614;C;19
2d2181fd-830b-494d-8489-57e6c4b24112;478;478_a;1.8;61289.63100000098;440022.59600000083;Wissel;20220614;C;19
98e787d9-711e-4625-90b2-781e693b8897;529;529__;23.015911;127902.17700000107;464444.40399999917;Wissel;20220614;C;19
40e00f2b-aeb4-4f49-9b66-39799ad3c3d2;076;076__;11.441501;105217.48600000143;499046.8990000002;Wissel;20220614;C;19
7f80efe7-9102-4d4a-9df8-eb2bcfa554ac;927;927__;905.388389;125321.75;485063.8280000016;Wissel;20220614;C;19
e92433f4-f0a7-4b0e-b8e8-b2c4b135214e;470;470_a;101.030733;81617.02299999818;432750.8350000009;Wissel;20220614;C;19
8dbc98df-4395-4258-9bfa-10cfc1f925e2;139;139__;176.273758;115431.71400000155;489799.22100000083;Wissel;20220614;C;19
ae009c8b-60f4-4942-97be-3c60edbf4308;564;564_b;24.174907;82983.76999999955;454540.2670000009;Wissel;20220614;C;19
0bc91174-56ac-4ef1-be19-79b405cfd10d;047;047__;42.717181;166390.64699999988;419771.8669999987;Wissel;20220614;C;19
820cd26b-b247-40e7-a52a-30ccc24e724e;606;606_a;0.634777;241287.8759999983;486309.0799999982;Kruising;20220614;C;19
8370c9a5-31f6-4e73-af9f-fc6db81386fa;090;090__;19.159639;152297.51000000164;462255.3449999988;Wissel;20220614;C;19
137c637e-cbc0-40b5-9874-d88f94d5eeea;534;534_b;46.021919;92812.55000000075;464302.98999999836;Wissel;20220614;C;19
a37468ff-57df-4959-8485-442b6fa17419;586;586__;81.221244;122238.02899999917;487823.4470000006;Wissel;20220614;C;19
530fd1d3-9bfd-44b5-b03a-2e2b6c68db4c;074;074__;36.058137;116177.1950000003;519956.7340000011;Wissel;20220614;C;19
158325a1-4af0-4412-a5b2-a617d26b3f13;606;606_b;37.588304;240808.6860000007;486770.0799999982;Wissel;20220614;C;19
2785d212-b2c9-4e99-a92d-4f69aa896c37;950;950_a;7.236151;89690.17399999872;431861.2890000008;Wissel;20220614;C;19
46a8efb6-ffc7-4908-b764-afa24c7f08de;517;517_b;69.854338;209642.20699999854;375329.40399999917;Wissel;20220614;C;19
5d8c8590-fec4-489a-a1d4-4144017930f4;950;950_d;203.119413;93532.0859999992;431106.9459999986;Wissel;20220614;C;19
cbf10d43-5848-4a3e-a4d7-9a01181e5d0d;028;028__;52.640724;256847.60500000045;471402.17500000075;Wissel;20220614;C;19
424bb67f-733d-4fa9-8f15-c1643d2bf56a;516;516_a;1.946278;208049.17599999905;376605.8429999985;Wissel;20220614;C;19
c017c9ab-5ae3-4a21-ac4b-ffaed3ad1c35;109;109__;30.971662;166236.96299999952;447687.1719999984;Wissel;20220614;C;19
f9c54982-d53f-499f-b89b-2877678737fa;478;478_a;0.715623;61707.05600000173;439021.08999999985;Wissel;20220614;C;19
e2fdf611-b6eb-4b28-bdfb-a96ecb6d43b5;504;504_b;18.248393;196142.6490000002;322564.2120000012;Kruising;20220614;C;19
edd0febd-f11f-4f8b-9019-3b9f9c6c58ea;938;938__;3.230213;184707.35200000182;434159.5489999987;Wissel;20220614;C;19
2e713259-b055-4d74-aec3-b7afeb780f7f;927;927__;905.385297;125307.53299999982;485053.6169999987;Wissel;20220614;C;19
c216be86-e84c-4a85-8807-dd2b5c3422f9;083;083__;7.888958;96966.5549999997;487781.5850000009;Wissel;20220614;C;19
31d1e38c-9122-4919-b375-b703e798fe7d;011;011__;68.265885;238367.37299999967;574514.0199999996;Wissel;20220614;C;19
904d0965-369e-408c-9ba0-d7976949800f;555;555__;83.620231;91560.67399999872;437749.34699999914;Wissel;20220614;C;19
616414be-6d76-4db6-aa55-beff833dccba;543;543_c;45.125739;251042.0799999982;475817.1090000011;Wissel;20220614;C;19
48f04ef2-6e55-4231-8f79-05f793422610;035;035__;38.604924;138489.16800000146;453388.9389999993;Wissel;20220614;C;19
ab4c5eb6-1f40-47f0-abc5-eed5dac3b821;508;508__;90.181528;188594.04199999943;444379.22100000083;Wissel;20220614;C;19
d78df474-e10c-4da6-aa27-c04fb4b879ba;519;519_a;46.979477;197672.1719999984;356705.41800000146;Wissel;20220614;C;19
9757a328-2c04-4940-9003-0fd4cf38e859;123;123__;20.741327;132566.33199999854;397177.2430000007;Wissel;20220614;C;19
c3feaf9d-efe8-4e64-a6f3-e9ba0723645a;588;588__;1.160303;122972.93299999833;487725.2719999999;Wissel;20220614;C;19
9d76edf8-4373-43b6-90e8-5a57fb44b76c;924;924_a;35.293659;100358.23600000143;427475.3830000013;Wissel;20220614;C;19
ed0d31ef-de1a-46db-8ff7-d104fffb72c7;084;084__;9.412485;111233.05900000036;488919.31599999964;Wissel;20220614;C;19
5c49ba23-2c29-4a9a-9cfc-19ad84ed3162;666;666_a;30.475351;146027.4840000011;428253.6420000009;Wissel;20220614;C;19
74f6807d-5e8b-4b7c-9d21-36ba81393cde;035;035__;46.100319;145852.90900000185;452990.53500000015;Wissel;20220614;C;19
250bf77d-69a0-408a-b029-b51bba9b5914;927;927__;905.318083;125249.63899999857;485095.2679999992;Kruising;20220614;C;19
bcf11036-d05b-4d4c-95ec-c250c213c2a2;544;544_a;1.058746;113326.36100000143;400916.6970000006;Wissel;20220614;C;19
3c99b247-9e86-4a32-a1c1-9fcab4506206;614;614_c;47.913866;148521.94200000167;411314.83199999854;Wissel;20220614;C;19
3910ee0f-f1ff-48ad-831f-1cf385e64a67;003;003__;84.221643;236855.66099999845;579257.182;Wissel;20220614;C;19
014b4b0f-da5e-4bb3-be58-fe6dc31e7353;544;544_a;1.081947;113349.2340000011;400922.84600000083;Wissel;20220614;C;19
b4162446-2e32-48b4-a6e8-6034afe42af4;479;479_a;312.53108;61713.11199999973;444465.24599999934;Wissel;20220614;C;19
7aed89ce-2c68-494d-91bf-9f251fd3c00a;654;654__;48.758903;234377.1719999984;556212.6270000003;Wissel;20220614;C;19
b9e4a3a1-9c37-4420-87e4-5843af452829;520;520_a;1.145101;177375.53799999878;318676.17599999905;Wissel;20220614;C;19
52e53f62-9b9e-4696-8661-078fc39194a2;525;525_b;79.079962;120425.57400000095;488945.0850000009;Wissel;20220614;C;19
1142515e-f6da-4f2f-b950-2c34bbed50cc;135;135__;40.422351;160777.061999999;502704.4279999994;Kruising;20220614;C;19
bd3293e1-0891-4ea9-8848-b30c56d4055f;109;109__;32.341448;165337.2419999987;448655.04199999943;Wissel;20220614;C;19
8d243256-3e47-43d5-a635-b92ce764cd68;485;485_d;101.114474;119216.55999999866;490743.8570000008;Wissel;20220614;C;19
4ba43b37-a867-4496-8795-3a45049486cd;517;517_b;69.043125;210015.26999999955;374634.2329999991;Wissel;20220614;C;19
6dee618c-dfa4-4aee-923c-ff71d0a978a8;021;021__;86.607295;193480.9149999991;468590.6860000007;Wissel;20220614;C;19
c6183011-4689-4266-bd79-55ed6531bf4f;550;550__;25.391;181246.91200000048;578730.9539999999;Wissel;20220614;C;19
da79b213-50fd-43ed-b00e-68cc86845e7f;163;163__;44.537868;94985.92300000042;434800.48900000006;Wissel;20220614;C;19
b936b590-e537-425b-ac0f-bb81b4361ccb;950;950_a;7.779556;89149.84099999815;431880.7879999988;Wissel;20220614;C;19
2e00e176-34c0-48ad-8a23-2032dc6f3186;478;478_a;3.110271;60965.07600000128;441306.87900000066;Wissel;20220614;C;19
8bc51dd0-dd86-489b-ab50-7ae36d0409b2;564;564_b;23.820184;83259.79399999976;454306.21499999985;Wissel;20220614;C;19
9095e95a-d75f-4d7e-8ed5-de0331f842a0;508;508__;91.449993;189858.43299999833;444275.5540000014;Wissel;20220614;C;19
61538e0b-ce12-4971-bdd1-e59fb5693707;098;098__;29.604052;132133.23200000077;459582.1469999999;Wissel;20220614;C;19
0387b9b7-57d6-40b6-ba43-2b71f65f11ac;586;586__;81.122981;122139.82600000128;487842.90100000054;Wissel;20220614;C;19
8e3a271f-326b-419d-b081-8a1bf86ce0f9;817;817_a;115.052624;40877.335999999195;385500.9759999998;Wissel;20220614;C;19
f4cbc377-6a5f-465e-97ae-afdf91ff124b;028;028__;52.970947;257173.5700000003;471445.0920000002;Wissel;20220614;C;19
415652da-5d4d-4768-8746-f775303a96f2;105;105__;30.193431;110153.46599999815;447663.87099999934;Wissel;20220614;C;19
b1f5081f-05dc-4101-b86c-527b57e35f86;550;550__;25.42372;181273.63699999824;578766.9539999999;Wissel;20220614;C;19
fa1b3dfa-1e48-48d3-bfb7-164a9ec1eea1;478;478_a;0.090625;62230.36400000006;438675.8029999994;Wissel;20220614;C;19
c81406eb-7785-4d4e-80dc-9ebcccef94a3;478;478_a;1.875043;61391.29600000009;440140.4530000016;Kruising;20220614;C;19
c5c18c76-a74b-4b91-b8cb-422bdb3579c5;478;478_a;2.064436;61312.74799999967;440313.6180000007;Wissel;20220614;C;19
2745fa2a-bac1-4cbc-8adc-9eab73ca7e41;620;620__;41.806534;111350.27899999917;516956.58999999985;Wissel;20220614;C;19
f0e92046-30b7-4592-ba0e-8349824a49fe;618;618_b;50.792374;162196.00499999896;383954.79199999943;Wissel;20220614;C;19
d11f2bd3-daff-47c1-8b88-c145e8637faf;624;624_a;32.428355;107936.31500000134;447895.0029999986;Wissel;20220614;C;19
c2bd9b47-55f5-410b-a911-7eac59567d74;504;504_b;18.178229;196070.7030000016;322568.6420000009;Wissel;20220614;C;19
7dd5e084-ce0d-476a-9e84-d03cb191ac36;081;081__;74.526915;116846.5700000003;491659.76199999824;Wissel;20220614;C;19
9fbaf335-4abb-47e6-8286-85dfd7a17c30;922;922__;18.106113;86417.50899999961;454365.8049999997;Wissel;20220614;C;19
120cf7ef-e814-4b90-b90c-371e6dc1ea87;135;135__;45.113586;162373.85399999842;506796.8110000007;Wissel;20220614;C;19
16951140-e16c-4f41-bfa9-00b3d31b430c;545;545_b;22.136061;91165.3440000005;395637.7419999987;Wissel;20220614;C;19
cac466a6-43e6-4070-9b04-94fc6ae29d07;540;540_d;81.964367;89928.95899999887;437535.6730000004;Wissel;20220614;C;19
f5a8a300-db6a-4f3a-9e8f-bd4013dc5d68;503;503_c;42.428482;208919.39699999988;474631.2270000018;Wissel;20220614;C;19
2a3292e8-1dbd-46e8-9b8a-80429f9d6247;520;520_a;0.167832;177497.4549999982;317755.7250000015;Wissel;20220614;C;19
36a46c89-3de6-4cfc-9b04-68aa3fde78d0;123;123__;11.561207;123632.75899999961;399377.56500000134;Wissel;20220614;C;19
dd8fc840-41c9-4693-aeb7-642cd5dfda6d;517;517_a;0.188157;209422.7890000008;375509.97300000116;Wissel;20220614;C;19
25c1e6e8-4d3f-4315-8c41-9b0a21d90fd6;486;486_b;75.403978;117475.00899999961;491051.3029999994;Wissel;20220614;C;19
c85ef7d6-227b-48b8-9c7b-29b4ee622efd;950;950_a;6.376654;90522.05000000075;431914.13699999824;Wissel;20220614;C;19
242bf085-c7d5-4471-bedb-f27ecbf062e0;609;609__;27.920278;210510.47399999946;462403.1160000004;Wissel;20220614;C;19
68b6c63b-426d-493c-be1f-d1d55f7dba46;073;073__;1.108995;112975.81700000167;551886.4219999984;Wissel;20220614;C;19
95fb57f6-0670-46cb-abfa-de18b23216ff;625;625_b;15.79653;104629.45199999958;412347.90300000086;Wissel;20220614;C;19
bfe87eda-5c5b-4bd0-9ef4-f6ed52983754;132;132__;49.085162;94640.4299999997;440040.68400000036;Wissel;20220614;C;19
db09b661-1e80-4377-a86c-64a35f1dd501;124;124_a;4.48634;137114.76300000027;399434.3220000006;Wissel;20220614;C;19
a3149923-0e26-4809-87e5-394059f995b0;927;927__;904.235503;124360.6649999991;485618.0870000012;Wissel;20220614;C;19
37ead031-c5c7-45e6-95c0-083ca9e86463;098;098__;27.443115;130577.64299999923;461077.8579999991;Wissel;20220614;C;19
b1e36755-158b-46d0-a783-fd0685ce0d17;550;550__;25.242619;181095.83999999985;578737.4970000014;Wissel;20220614;C;19
5d8c534a-7f40-4c7a-803c-5808596d4ea7;054;054_a;54.003148;157961.84899999946;386843.9389999993;Wissel;20220614;C;19
773f6c3e-1788-4485-974d-de0fe72066a2;520;520_a;0.619435;177341.72100000083;318183.4059999995;Wissel;20220614;C;19
b4b260e2-33ff-40a7-ab6e-fdcd28cbe3f1;618;618_b;51.067027;161929.68299999833;383875.2479999997;Wissel;20220614;C;19
7131659e-3dc0-48d9-b61e-d1a4ed37fb22;534;534_b;46.083266;92766.80700000003;464261.29300000146;Wissel;20220614;C;19
ff495110-fa06-4c19-8496-c03ad3380803;490;490_b;7.493482;112335.13500000164;490693.8740000017;Wissel;20220614;C;19
9b7aac1e-385d-4a6b-aad2-a02aa0acbcc7;520;520_a;0.818273;177259.73600000143;318368.5460000001;Wissel;20220614;C;19
444a88b1-302f-417e-b959-3d9ac5f44124;076;076__;12.187799;105820.12299999967;499504.436999999;Wissel;20220614;C;19
f7d10d76-be24-4a29-a9d1-2ea42e75ad65;520;520_c;36.75295;177181.47700000182;318585.1099999994;Wissel;20220614;C;19
69b5e595-b1e1-4a80-8225-9a8f0b9bbdd6;503;503_c;43.969262;207493.73299999908;474839.9210000001;Wissel;20220614;C;19
8d5619a1-e49a-4ca8-b715-f078365ad0ca;543;543_c;45.157596;251067.44000000134;475781.93299999833;Kruising;20220614;C;19
758145e8-9b23-42bb-ada0-213a81af149b;609;609__;27.883498;210490.21799999848;462372.33100000024;Wissel;20220614;C;19
a788d4f9-e46b-428f-af55-fd3564c7fb37;517;517_a;0.259893;209353.03400000185;375537.52899999917;Wissel;20220614;C;19
c310bdef-a609-40dd-97e7-f22460384fa0;520;520_b;27.90871;177846.26000000164;317125.41000000015;Wissel;20220614;C;19
9f9708ce-f2e5-44c3-929b-fc99c9c9b0ef;114;114_a;53.788107;90528.82299999893;438514.0940000005;Wissel;20220614;C;19
21f54678-b689-4d83-92ff-0731db0c23b8;950;950_a;10.567241;86477.43800000101;432648.91000000015;Wissel;20220614;C;19
d197d262-db4a-4801-bba9-ff774c827b25;525;525_b;78.95377;120314.86600000039;489008.7170000002;Wissel;20220614;C;19
1aa4d1e8-fac4-43d8-8d58-d745ae0176d6;618;618_b;50.967207;162022.99599999934;383925.59699999914;Wissel;20220614;C;19
5d3a01ca-626c-417e-bdc3-66fb2ddaab15;586;586__;80.799239;121864.56899999827;488015.58900000155;Wissel;20220614;C;19
945431f1-1c32-4ed6-958c-afcf0f8639c3;513;513_a;26.111803;147112.06500000134;432369.9519999996;Wissel;20220614;C;19
21807fee-ae99-4ccb-b6e4-ca56fb89db3e;021;021__;67.002289;174842.38899999857;466370.29300000146;Wissel;20220614;C;19
2c91a310-996d-4758-ac65-078fef005020;508;508__;91.152932;189563.39299999923;444312.7199999988;Wissel;20220614;C;19
edd3d6bb-13ec-478b-b576-32ebb31ba16d;133;133_a;18.408302;108595.9609999992;478759.12999999896;Wissel;20220614;C;19
f2df1477-b166-4117-976f-18223603126f;520;520_a;0.719516;177293.92799999937;318273.28500000015;Wissel;20220614;C;19
121d4e21-f3ce-4687-8ac7-8769c9d2a0da;501;501__;80.142786;233350.65399999917;581080.9710000008;Wissel;20220614;C;19
be81c2b3-97e2-4fca-bf2e-499949626158;210;210__;34.216589;238194.52299999818;447658.1409999989;Wissel;20220614;C;19
c3e8c626-5400-4694-ace5-16a791680fb3;506;506_b;43.507818;152953.82299999893;462990.73699999973;Wissel;20220614;C;19
d50f8667-c9c7-4eab-b605-9f56de93e8be;011;011__;68.882509;238130.04199999943;575094.0920000002;Wissel;20220614;C;19
f48f4ced-8d7f-4f42-9686-aeff324785e0;478;478_a;0.713939;61760.97800000012;439038.9930000007;Wissel;20220614;C;19
5cfc735f-2ce1-4435-be4b-0f998133ab18;803;803_h;106.166518;261411.37799999863;591906.7850000001;Wissel;20220614;C;19
edb543b3-67e3-404c-8f6d-54727d17dfcb;520;520_a;0.819912;177274.53500000015;318373.71400000155;Wissel;20220614;C;19
f2f189a6-903a-46f8-bf5b-4031e8cc94e9;506;506_b;43.865647;153308.6559999995;462794.3429999985;Wissel;20220614;C;19
1184a7b7-b105-4bb9-b70f-dae9019a01b1;606;606_a;0.087643;240921.06899999827;486718.3819999993;Wissel;20220614;C;19
9cbcc3ef-f6ea-4b82-8c1e-09f9c145933f;543;543_c;45.395754;251296.76099999994;475708.4230000004;Wissel;20220614;C;19
e95ff12f-d7c5-4362-ad3b-267d236fc4f0;517;517_b;69.366294;209960.71700000018;374953.21599999815;Wissel;20220614;C;19
a8ee6a08-ea64-4afb-b04a-9d24470c6238;617;617_a;39.533714;150519.24700000137;399235.0020000003;Wissel;20220614;C;19
c88f0736-8690-421f-8d59-c99f887744af;518;518__;64.852925;177603.97100000083;362173.0159999989;Wissel;20220614;C;19
320566d4-7097-4eb2-b814-c8db1ab8de1d;073;073__;0.731602;112925.76300000027;552261.3869999982;Wissel;20220614;C;19
4677b368-359c-47bc-90e1-b17dd9cb3c0c;139;139__;177.329155;116306.09800000116;489244.8029999994;Wissel;20220614;C;19
5eed82c6-c56b-4934-91e7-31a5f82db724;564;564_b;23.849921;83278.5540000014;454400.9789999984;Wissel;20220614;C;19
aa25e6a5-ed23-480d-8c38-15fb58298988;130;130_a;61.199825;48374.63800000027;366653.8139999993;Wissel;20220614;C;19
48af6e31-673b-48fc-bb4c-37e03ef327a7;625;625_b;16.288639;104452.23200000077;412807.45600000024;Wissel;20220614;C;19
22bba1fc-d92d-47f1-92ec-0c4e57d8ec5c;663;663_a;40.123768;96998.56399999931;430853.8669999987;Wissel;20220614;C;19
246bf3c6-be3c-4d87-afc3-491fb6263d8e;527;527_f;500.745089;103302.47800000012;489232.7950000018;Wissel;20220614;C;19
47d6ed34-ac57-4c43-a212-bbf868527456;603;603_a;3.724822;203571.89600000158;501671.5529999994;Wissel;20220614;C;19
5670f675-be67-4cbd-8944-19b5f7787c9f;555;555__;83.294565;91255.66000000015;437658.1710000001;Wissel;20220614;C;19
d4f602d4-1ef4-464c-9167-b396ec880f50;127;127_a;68.419691;31930.14400000125;390935.65300000086;Wissel;20220614;C;19
89c67889-e948-4da9-aa39-9a476e933cc4;519;519_a;47.289155;197846.3110000007;356963.11100000143;Wissel;20220614;C;19
84d563e4-3027-4ecd-b861-ecf91f5d764b;608;608_b;88.576019;195266.561999999;469155.26999999955;Wissel;20220614;C;19
e07734d2-24f3-4056-b4db-cf5fdc327631;564;564_b;23.526503;83519.68899999931;454175.9200000018;Wissel;20220614;C;19
51251bdb-981b-499d-a775-92570fa467bd;506;506_b;44.213674;153688.38100000098;462832.6460000016;Wissel;20220614;C;19
52f59412-c7d4-48b8-970f-4e45ae70d775;135;135__;44.97536;162245.29399999976;506743.4230000004;Wissel;20220614;C;19
33bb303b-a38b-4e3c-8eda-ca025728bcf0;127;127_a;49.567371;50682.506999999285;390982.6169999987;Wissel;20220614;C;19
f17b7a59-ba2b-4651-acd9-4e17b9bf3c7d;008;008__;20.519525;173500.07499999925;561558.3079999983;Wissel;20220614;C;19
4afc5d76-44c2-42b7-a910-df7dac08346c;924;924_a;35.158711;100386.73600000143;427275.0080000013;Wissel;20220614;C;19
da4bc410-36b2-4228-95d2-ecd7f21b4d3d;504;504_b;18.208864;196101.71599999815;322566.00400000066;Kruising;20220614;C;19
f444283c-6bde-47ef-ada7-0446bb23deef;132;132__;49.151515;94570.56599999964;440046.0229999982;Wissel;20220614;C;19
48a38e10-6d57-4728-83bf-11f8c238e0d0;054;054_a;43.575266;152546.37999999896;395740.6020000018;Wissel;20220614;C;19
0d1b6ecd-e6f2-4101-9f1d-4dd96e8e1105;600;600_b;11.07697;231902.51099999994;590132.1609999985;Wissel;20220614;C;19
272d3746-71f4-4c9f-9dff-24f1164bee30;135;135__;22.097028;149274.0300000012;490716.4849999994;Wissel;20220614;C;19
3ec363eb-7e95-4a6a-b4b2-8c6a478f86f3;817;817_a;114.443132;40473.164999999106;385975.48699999973;Wissel;20220614;C;19
87e282d6-af59-4e09-818c-5b0a0605f572;613;613__;75.348084;174516.4219999984;448866.7679999992;Wissel;20220614;C;19
1939d413-c334-4a79-acee-3de664437bef;551;551_b;22.793006;134583.65199999884;396812.3599999994;Wissel;20220614;C;19
a0f553d3-e681-4a87-84c1-ce845a6b5f22;555;555__;83.092325;91050.99500000104;437646.4549999982;Wissel;20220614;C;19
e3580341-6e50-4e0e-a3b5-cb09ef305441;927;927__;905.070999;125015.14299999923;485171.7740000002;Wissel;20220614;C;19
a876479e-544c-49ed-8bdf-40752820e5aa;080;080__;7.931193;126016.32699999958;478682.4549999982;Wissel;20220614;C;19
3496934a-63b9-4b0b-9676-4a4f711d4cda;133;133_a;13.758216;112614.16899999976;480697.9200000018;Wissel;20220614;C;19
81ca4f1e-10ae-4b9c-a8a4-c058651d5149;940;940__;43.346132;152773.2199999988;463039.1070000008;Wissel;20220614;C;19
d0734bfa-aebc-4e96-96f3-9187714a0ac8;527;527_b;0.610791;103373.67100000009;489254.3969999999;Wissel;20220614;C;19
2ae960ad-9e66-4b64-8a7b-568a8f883ac0;586;586__;81.023075;122036.99700000137;487869.00499999896;Wissel;20220614;C;19
48b2792b-5754-4f93-a94a-a56cfdf9efbf;152;152_b;30.709948;131023.16299999878;428053.1719999984;Wissel;20220614;C;19
3cfef706-becf-4376-8e56-0b384dafbccb;531;531_c;35.673882;136284.4149999991;455221.5879999995;Wissel;20220614;C;19
45332d1d-1285-41fc-a3e8-bfbc2f7a5e4c;217;217__;35.334676;134916.4050000012;518805.7509999983;Wissel;20220614;C;19
04c99beb-27eb-4098-8900-61d5db9e36b8;545;545_b;22.934711;90603.46999999881;395078.48600000143;Wissel;20220614;C;19
29b686cd-ef95-4c4b-a103-ff359c2d797e;626;626_c;32.944657;132939.56599999964;517525.66899999976;Wissel;20220614;C;19
976c4582-717b-4bf9-b6ff-277659a9bcff;076;076__;12.026608;105668.96799999848;499414.6339999996;Wissel;20220614;C;19
5fb79260-2a9b-4ad8-bdbe-33f3d07dc94b;076;076__;12.308191;105924.9849999994;499563.59800000116;Wissel;20220614;C;19
56f54193-201f-4a95-98a3-402135a6102d;618;618_b;50.847127;162142.40100000054;383942.8969999999;Wissel;20220614;C;19
143f289a-6c03-42a5-9985-dbda70b81b37;486;486_b;76.350565;118255.9600000009;490517.33900000155;Wissel;20220614;C;19
fb10eac1-52c2-4e4e-ba03-420e584599d2;509;509_a;35.129783;147265.2250000015;469032.9450000003;Wissel;20220614;C;19
2b949bca-0126-4693-b515-9085a91a28a2;058;058__;55.441831;168191.62099999934;362071.62099999934;Wissel;20220614;C;19
b92fcd47-b833-43ad-abf4-ecd84ad64aef;163;163__;44.364067;95092.9849999994;434658.6570000015;Wissel;20220614;C;19
67b0c490-a707-4081-958f-5924c3e1ce1a;564;564_b;23.727507;83351.62900000066;454286.5390000008;Wissel;20220614;C;19
701a54aa-1312-4b0e-8863-ea75147e381e;817;817_e;200.639278;40153.01399999857;386669.94999999925;Wissel;20220614;C;19
e8ac9b74-a4fd-4f32-be51-58914419c79e;203;203__;48.011942;242383.59699999914;514497.6240000017;Wissel;20220614;C;19
3d2dd913-a05a-4b1f-9cb4-e22858aecf14;543;543_c;45.37488;251285.98699999973;475765.89400000125;Wissel;20220614;C;19
43d7948b-0cb9-4749-9879-83497af6c4f4;586;586__;80.734135;121827.60399999842;488081.31700000167;Kruising;20220614;C;19
903e170b-8740-4a0a-ba37-b2b985d67f57;062;062__;38.082659;192248.23800000176;349838.51399999857;Wissel;20220614;C;19
54d45b03-44f4-467c-8e6f-0bb8c0fc9019;485;485_e;150.012317;118977.89499999955;490932.1790000014;Wissel;20220614;C;19
2a0615e5-67c8-46d6-89f7-005e7e501470;614;614_c;48.435935;148397.08900000155;410808.73600000143;Wissel;20220614;C;19
9931e543-7ad1-435d-92cc-48206542c72e;017;017__;69.589993;189255.30299999937;491247.94299999997;Wissel;20220614;C;19
e2557030-5c1d-41a1-bf38-e7009c50ab89;128;128__;12.825252;131396.3740000017;480693.90199999884;Wissel;20220614;C;19
4250de44-7b43-4b11-9cf5-42aec67a3565;054;054_a;43.239585;152380.375;396033.0460000001;Wissel;20220614;C;19
b5363daf-742d-40ae-974d-5816f444f842;555;555__;83.477537;91432.0940000005;437715.8200000003;Wissel;20220614;C;19
5bde7fec-66d2-4e92-b478-ab77178689ee;128;128__;13.190523;131679.1339999996;480466.0850000009;Wissel;20220614;C;19
fed17929-f689-44ca-aab2-21f7ef7868a7;527;527_c;17.278451;103592.71400000155;489217.4609999992;Wissel;20220614;C;19
8b754dcc-9794-4654-b1ba-121575e0290b;548;548__;86.438631;238896.6950000003;578379.0190000013;Wissel;20220614;C;19
62b091f0-8541-4bc7-8d92-3d2052c47635;950;950_e;40.713034;61921.06199999899;439417.13599999994;Wissel;20220614;C;19
2a427088-c58a-4852-9a71-240486fdb1fb;094;094__;3.47749;137469.5240000002;458148.0069999993;Wissel;20220614;C;19
70989d5e-6fda-4b41-8efa-e18ea7f9af6a;626;626_c;32.389266;132389.96499999985;517578.31500000134;Wissel;20220614;C;19
bbad37a5-56e6-45a2-8e93-cd8a50fb7e77;211;211__;14.873932;168945.3509999998;461229.2259999998;Wissel;20220614;C;19
4ae55bf9-9af2-4125-bc34-c3f53f05df5d;118;118__;76.551469;120250.51399999857;427272.1259999983;Wissel;20220614;C;19
df0c832f-dcee-4fb7-a198-8bf88f15c558;152;152_a;6.675676;108107.23600000143;428319.19000000134;Wissel;20220614;C;19
83df7f71-49be-4fdf-a682-6a6916647d8d;607;607_b;43.744424;246364.21299999952;442844.12900000066;Wissel;20220614;C;19
4f07e164-762e-4628-9a3b-a9a392f1e965;950;950_a;17.819839;79345.7659999989;431696.18299999833;Wissel;20220614;C;19
ccc9a220-6061-461c-aa16-944e91be8775;517;517_b;69.340966;209898.4549999982;374890.98699999973;Wissel;20220614;C;19
06a093d9-c5ef-44aa-80da-a17f74769cfc;614;614_c;47.90357;148528.89499999955;411323.7490000017;Wissel;20220614;C;19
8b031c8b-13fe-4d7b-92ae-292c520417ea;605;605__;34.058365;237342.9750000015;486665.8029999994;Wissel;20220614;C;19
9b4ec3db-75cb-4da4-bf6f-60c870ec22f2;073;073__;0.963488;112975.38500000164;552035.2679999992;Wissel;20220614;C;19
821993ef-a63b-406d-a57f-ef60210c1721;163;163__;44.46585;95006.38100000098;434730.01000000164;Wissel;20220614;C;19
35c4b3c0-731b-4858-8cc3-980de93deb41;544;544_a;1.185027;113452.22800000012;400923.2039999999;Wissel;20220614;C;19
