SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;RAILDEMPER_TYPE;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887492;7497947;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;89434;388657;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887492;7497947;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V Vicon AMSA 54 FS type A;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;89434;388657;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;5156204;5239266;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;5415397;5895755;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887492;7497947;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;89434;388657;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;5152201;5234262;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;5413396;5892752;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;6887492;7497947;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
1c2fe2ea-d906-8339-b8e6-179313a42a47;7558992;7777938;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
8a771a14-5e9a-5de6-4119-c66e93dfcb58;693504;229738;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;8033414;7933353;Glued Tuned, Corus 54E1/54E5;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;7907325;7809218;S&V Vicon AMSA 54 FS type A;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;5874109;5620833;S&V Vicon AMSA 54 FS type A;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;5573782;5346534;S&V Vicon AMSA 54 FS type A;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;4579698;4029098;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;1851725;1749614;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;1446283;1012811;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;925716;617380;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3bd2798c-119c-c4a2-1310-9dd0e25f1158;571330;143864;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
b6a25cda-18e5-23b2-59e0-d9e6fd3d86f2;9333970;9332971;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
b6a25cda-18e5-23b2-59e0-d9e6fd3d86f2;9332971;9225110;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;9225110;8901000;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;8846981;8029703;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;6474173;6174070;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;1346425;860260;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;315074;34064;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;9225110;8898999;Polycorp TMD 54E1 type A;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;8875991;8023701;Polycorp TMD 54E1 type A;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;7722598;6173070;Polycorp TMD 54E1 type A;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;1346425;1032318;Polycorp TMD 54E1 type A;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;1032318;864261;Uuden Silent Track 54E1 type A;20221206;C;20
a404a6bc-cea3-b94f-13e1-87243b83974f;312073;34064;Polycorp TMD 54E1 type A;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;3728861;3946720;S&V Vicon AMSA 54 FS type A;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;4058159;4399503;S&V Vicon AMSA 54 FS type A;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;4586239;5120343;S&V Vicon AMSA 54 FS type A;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5181584;5195639;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5195639;5225758;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5241821;5261900;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5317118;5526944;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5526944;5598225;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5617300;5664486;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;5664486;5817087;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
ee833561-c734-78b6-56e6-0125d2a00460;6128313;6344163;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;3631380;3845939;S&V Vicon AMSA 54 FS type A;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;3957230;4300124;S&V Vicon AMSA 54 FS type A;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;4485608;5021005;S&V Vicon AMSA 54 FS type A;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5081162;5086175;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5086175;5127282;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5143324;5156358;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5156358;5427064;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5482208;5487221;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5487221;5498250;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5515295;5558407;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5558407;5563420;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5563420;5687744;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;5697771;5715818;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
db352593-08cd-24f8-9718-345d4e4d13e8;6026629;6242191;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
2f3d65f1-c7c0-47a8-810e-070b403c9366;14775911;14686968;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
2f3d65f1-c7c0-47a8-810e-070b403c9366;14686968;14576038;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
f4ef9809-e454-6110-34c6-79be0e1e9b41;5352602;4988305;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
4f01dc90-706d-21b7-d8df-81aed74ced51;168848;256809;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
4f01dc90-706d-21b7-d8df-81aed74ced51;256809;368758;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
49643318-270a-591c-9fc1-ef65fcf7c3fb;374199;462320;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
49643318-270a-591c-9fc1-ef65fcf7c3fb;462320;574474;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
6940e9ce-4a86-f72f-efd2-07ae8ca7473c;477975;567060;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
6940e9ce-4a86-f72f-efd2-07ae8ca7473c;567060;678165;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d2ac78f9-0caf-b12f-08ba-e5e264f9a5c9;254116;455805;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a24d3d5a-3d7f-d0f9-fd65-e6cbe6864cb0;159552;197490;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a24d3d5a-3d7f-d0f9-fd65-e6cbe6864cb0;197490;434106;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
334178af-d0f8-3d80-83e5-a183b9202163;2269735;2519828;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3966d5c2-eb07-0c80-9a43-b3c51170a630;2519828;2544755;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3966d5c2-eb07-0c80-9a43-b3c51170a630;2544755;2619670;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3966d5c2-eb07-0c80-9a43-b3c51170a630;2619670;2853563;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
6bab6df6-bdd8-0ef2-d661-1526218490c7;2605850;2855978;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
f3e6984c-2bd1-73b1-0db2-14b26d5af91b;2855978;2880924;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
f3e6984c-2bd1-73b1-0db2-14b26d5af91b;2880924;2955983;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
f3e6984c-2bd1-73b1-0db2-14b26d5af91b;2955983;3231198;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
40f8cd6b-5a2f-09af-45f1-e76030caa455;2541355;2791389;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a9ba349d-2b63-023d-0956-91c334377df1;2791389;2816377;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a9ba349d-2b63-023d-0956-91c334377df1;2816377;2891339;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
a9ba349d-2b63-023d-0956-91c334377df1;2891339;3158207;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
2f0ce265-e633-9764-93dd-d33a9dc72a4e;2268127;2518188;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
99df2a84-2c96-dd56-f823-37588b34d8b9;2518188;2543135;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
99df2a84-2c96-dd56-f823-37588b34d8b9;2543135;2617976;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
99df2a84-2c96-dd56-f823-37588b34d8b9;2617976;2766660;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
0a8a3e71-f691-c58d-cb7b-686c7ff3afed;315547;435520;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
14c010cb-7a76-75d3-7ecb-3c0cf5e49fee;61500;85417;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
054fd9c0-a136-837b-1377-4fe18e31db79;61145;85292;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8e49edfc-d24e-9a36-cd07-f8729d74014d;61155;176776;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
6137a1d8-500f-2889-45ff-14a75b2cd52c;50149;76087;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
6137a1d8-500f-2889-45ff-14a75b2cd52c;76087;111004;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
49f84896-4caa-0921-a8d8-cc5e85106837;49822;74467;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
49f84896-4caa-0921-a8d8-cc5e85106837;74467;111533;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
5f36ce1a-546f-da54-5f3a-3f9bc1c91890;5171423;5472000;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
5f36ce1a-546f-da54-5f3a-3f9bc1c91890;5927874;6319626;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
5f36ce1a-546f-da54-5f3a-3f9bc1c91890;9577875;9790282;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
5f36ce1a-546f-da54-5f3a-3f9bc1c91890;9807315;9979645;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
3d828f03-d845-31b2-18ba-6e60c44432a7;2482211;2150287;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
91710263-3542-487b-b4e8-dfedf10a0ee2;858851;836862;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
91710263-3542-487b-b4e8-dfedf10a0ee2;836862;699930;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
91710263-3542-487b-b4e8-dfedf10a0ee2;699930;321119;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
91710263-3542-487b-b4e8-dfedf10a0ee2;321119;132213;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
91710263-3542-487b-b4e8-dfedf10a0ee2;132213;121479;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
910548a5-ce5d-a7f6-e49a-2bb3a1b333f2;2179667;2098012;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
910548a5-ce5d-a7f6-e49a-2bb3a1b333f2;2098012;1766066;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
33c5a54e-038c-fca1-80e4-48a6c833f6b3;1084845;918600;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
bde4757e-6592-fbbf-4e6f-e8836200cad0;365417;61817;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
95a96574-8e6d-a06f-c618-fd0712777655;163391;58535;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
32e9e046-6941-4da7-a805-526052309cd2;574522;270303;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
32e9e046-6941-4da7-a805-526052309cd2;270303;247287;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
15d7757e-e5ab-7652-9e2b-6a10ea59e008;366110;285109;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
6fd89aa1-ddb7-d5ee-ecce-645824dfa5c9;285109;61764;Glued Tuned, Corus 54E1/54E5;20221206;C;20
6fd89aa1-ddb7-d5ee-ecce-645824dfa5c9;61764;33721;Glued Tuned, Corus 54E1/54E5;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;1732313;1645798;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;1645798;1347470;S&V Vicon AMSA 54 FS type A;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;1347470;1272887;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;902960;859205;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;448506;161116;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;161116;99461;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
d659f3cd-e353-9b81-f2d4-77e3a37d9d29;82556;58690;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
576e2d06-9579-aa3f-ce04-58aaf9ba5002;450913;365553;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
576e2d06-9579-aa3f-ce04-58aaf9ba5002;365553;285124;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3ffd03f1-20f3-bafc-cdb8-f5300595e8df;285124;126892;Glued Tuned, Corus 54E1/54E5;20221206;C;20
3ffd03f1-20f3-bafc-cdb8-f5300595e8df;65803;61797;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
3ffd03f1-20f3-bafc-cdb8-f5300595e8df;61797;36760;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
271b5a0e-67fe-d4a1-811a-7e77cd93e371;1926007;1759936;Glued Tuned, Corus 54E1/54E5;20221206;C;20
271b5a0e-67fe-d4a1-811a-7e77cd93e371;1759936;1614873;Glued Tuned, Corus 54E1/54E5;20221206;C;20
9be7589f-8240-134c-34b9-a59cd0a20f8c;989604;356894;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
9504b930-4a66-26e3-61ad-eed5c6b937be;356894;320889;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
9504b930-4a66-26e3-61ad-eed5c6b937be;302896;300897;Glued Tuned, Corus 54E1/54E5;20221206;C;20
9504b930-4a66-26e3-61ad-eed5c6b937be;300897;277907;Glued Tuned, Corus 54E1/54E5;20221206;C;20
9504b930-4a66-26e3-61ad-eed5c6b937be;258915;36470;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
fb160695-2784-32c1-bb5f-2465e0cf4d93;1635322;1484412;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
fb160695-2784-32c1-bb5f-2465e0cf4d93;1484412;1339498;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
fb160695-2784-32c1-bb5f-2465e0cf4d93;1339498;1329504;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
debbb0ec-931b-b375-869c-2516be684ba8;714872;195620;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
0b15c706-0cde-07e5-ca09-cfc0446ad826;75583;210649;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
35141575-bc3d-fbce-83ea-4c281de0c51f;4877;178712;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
969520fa-e172-7e3e-e459-e74d768cd896;598349;971682;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
2130498d-8573-6a0f-ffaf-592b06d4e5df;462178;472212;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8c5fb216-0f04-3771-535b-f4608f290205;35835;305471;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8ec1fbda-3b8f-d383-ec32-2836662cd8ca;599120;973015;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
bd1be7fa-d7a1-0419-2d38-dd79be6600c1;464108;492194;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
1d57b4d0-1fe6-f3b2-f784-e7c0a7d980ab;35835;294079;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
68454ecf-c029-d2a0-7be0-0076fbe3738f;987682;814759;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
c05eebb4-a49c-7d7b-7e2d-61272915a794;10614828;10412947;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
baecfa0f-618a-3a90-2036-16565c856af6;13295240;13239266;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
05e59f20-126b-b8a1-60fb-c21a84888763;2405848;1943861;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
d00de6b0-a8c3-e623-651e-b60621c03eab;2347832;1879036;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
6bd31693-4d38-5a9b-e9b7-e72b0aa19d65;932524;756556;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
34e59636-fa19-41d3-2144-e1761f3c827d;10561288;10359345;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e28ec3cb-68aa-9a2d-ab47-8fad1d876ca8;6735369;7582136;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e28ec3cb-68aa-9a2d-ab47-8fad1d876ca8;10652793;10850673;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
88cc0b27-ba1e-a287-b037-c3e714659b6d;6679092;7537021;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
88cc0b27-ba1e-a287-b037-c3e714659b6d;10597033;10794939;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
461fe199-c6f0-7e6b-510a-2174c49e75c2;5785621;5813633;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
461fe199-c6f0-7e6b-510a-2174c49e75c2;5877660;6084748;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
461fe199-c6f0-7e6b-510a-2174c49e75c2;7061160;7360287;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
a67f864f-886d-7a20-0cb4-6eb1593833ef;5694778;5722789;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
a67f864f-886d-7a20-0cb4-6eb1593833ef;5778811;5980890;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
a67f864f-886d-7a20-0cb4-6eb1593833ef;6960272;7259389;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
c77ba850-bef3-8f6e-066f-90b9d2e2de33;9562222;9885324;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
c77ba850-bef3-8f6e-066f-90b9d2e2de33;10137404;10328464;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
c77ba850-bef3-8f6e-066f-90b9d2e2de33;10662570;10946660;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
da556566-b469-54ea-78d7-850564b14f32;9767592;10090681;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
da556566-b469-54ea-78d7-850564b14f32;10342751;10543807;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
da556566-b469-54ea-78d7-850564b14f32;10867896;10987930;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
da556566-b469-54ea-78d7-850564b14f32;11004934;11147974;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;10897953;10824575;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;10571271;10454670;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;10430546;10385313;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;9874683;9758082;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;8844376;8735817;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;8250317;8234234;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;8210110;8173923;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;8089489;7992992;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;6731494;6670179;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;6096223;5879104;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;5837892;5728328;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;5420744;5253884;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;5253884;5169449;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;5138289;5084009;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
8690cf00-6ec8-d30c-3815-52a1dd1e6ad3;2308716;2233327;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
699eb39a-c443-c565-6b38-0cd6cc699ee1;11756737;11708371;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
699eb39a-c443-c565-6b38-0cd6cc699ee1;11708371;11664035;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;10800229;10726858;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;10473578;10353973;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;10326836;10287638;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;8746850;8638302;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;8152848;8138777;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;8112645;8076462;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;6634172;6561806;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;6002982;5780859;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5741661;5628087;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5337619;5087354;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5087354;5083334;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5083334;5075293;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5038105;5036095;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5036095;5035090;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;5035090;4986846;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
7f98730d-8d5c-649f-9ab7-df6268841f33;2211820;2136439;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
737143c9-70a1-4e01-f963-1666fbd20749;11663033;11609608;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
737143c9-70a1-4e01-f963-1666fbd20749;11609608;11604568;S&V,VICONAMSA 54VS/54E1/54E5;20221206;C;20
0ecb17f8-1dd2-e3ba-0149-849a831f0141;4152810;4314941;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0ecb17f8-1dd2-e3ba-0149-849a831f0141;4314941;4345966;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
0ecb17f8-1dd2-e3ba-0149-849a831f0141;4351970;4368762;S&V,VICONAMSA 5RQ/54E1/54E5;20221206;C;20
e52dc416-8660-3262-dc40-16d1d181cc39;376043;429990;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
c9aa751f-2d0c-e340-9357-e954cff6dee9;378434;430415;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;2534396;2566404;Clipped Tuned, Corus 54E1/54E5;20221206;C;20
