SEGMENT_IDENTIFICATIE;SEGMENT_LRS_VAN;SEGMENT_LRS_TOT;DOORSNIJDINGSYSTEEM;SOORT_OBJECT;VERSIE_DATUM;VERSIE_GELDIG;VERSIE_NUMMER
2550a493-64cb-4472-aab4-d08875f591c4220b1fc4-6815-40e0-b9ab-68e95861f93d;-4500;-4382;Overweg;Overweg;20221206;C;20
04ebf0f3-d25f-b3f3-3cd8-e1e96439b481;309338;303929;Overweg;Overweg;20221206;C;20
2550a493-64cb-4472-aab4-d08875f591c4fac87384-4971-4adc-a5d5-500acd46166e;-4500;-4382;Overweg;Overweg;20221206;C;20
0a983924-b0f1-b527-1f5c-fea95c274ca1;7098027;7105226;Overweg;Overweg;20221206;C;20
aa1d251b-9313-280a-ed6b-757b333d8fe8;928469;915450;Overweg;Overweg;20221206;C;20
1f406f41-b375-4060-91f1-c9aace5aaa29;643287;647242;Overweg;Overweg;20221206;C;20
829ce5e9-43c6-d658-4235-f8f2e54597b6;1803225;1801965;Overweg;Overweg;20221206;C;20
cc23cb34-1c15-d2cf-6127-e46c8418a2d0;147319;144109;Overweg;Overweg;20221206;C;20
8bd5928d-b023-7d86-1443-79bc72baf779;516619;550336;Overweg;Overweg;20221206;C;20
247247f1-d100-9d45-eab4-1d122491c82f;108451;113829;Overweg;Overweg;20221206;C;20
cde13ab1-7776-4eaa-12f7-6fde069541ef;25483;32615;Overweg;Overweg;20221206;C;20
3b6f7673-7b4e-981b-d381-5450e4b65d92;25340;32665;Overweg;Overweg;20221206;C;20
de08b70b-448a-df42-8c08-a71534401d60;2270116;2261155;Overweg;Overweg;20221206;C;20
e33ffdab-a9c9-4be9-8f21-7184537e1637;81394;55372;Overweg;Overweg;20221206;C;20
8bd5928d-b023-7d86-1443-79bc72baf779;207117;251564;Overweg;Overweg;20221206;C;20
3e737fec-e3d1-26d6-db48-61231416a4ef;609983;608001;Overweg;Overweg;20221206;C;20
7d0b3fb2-f172-51c6-aa6a-c2bf3c31cb2e;216362;224281;Overweg;Overweg;20221206;C;20
3e737fec-e3d1-26d6-db48-61231416a4ef;608001;591730;Overweg;Overweg;20221206;C;20
04ebf0f3-d25f-b3f3-3cd8-e1e96439b481;24152;13548;Overweg;Overweg;20221206;C;20
a5f26742-0ace-4459-98e4-dff3a7682f243b268994-840d-49ac-854a-b3ebb2f718f2;-12092;-11410;Overweg;Overweg;20221206;C;20
7329a846-f56d-4e2c-89df-c79d2603fababb1b6cb9-f235-499f-95e3-81115cc7bf94;-12096;-11414;Overweg;Overweg;20221206;C;20
a5f26742-0ace-4459-98e4-dff3a7682f24bb1b6cb9-f235-499f-95e3-81115cc7bf94;-12092;-11410;Overweg;Overweg;20221206;C;20
7329a846-f56d-4e2c-89df-c79d2603faba3b268994-840d-49ac-854a-b3ebb2f718f2;-12096;-11414;Overweg;Overweg;20221206;C;20
9754a8fe-f938-403e-8cbe-48c94d4c8f2a;59085;44109;Overweg;Overweg;20221206;C;20
083d6b1a-8de3-4947-8c43-d90f9b98a0c1;75841;96804;Overweg;Overweg;20221206;C;20
5516e685-9879-98b1-b9d2-306c7c91931e;36853;122974;Overweg;Overweg;20221206;C;20
4ad5995f-18fc-5c16-749c-ca63d2cbc218;2447519;2468559;Overweg;Overweg;20221206;C;20
9b6afc08-a897-a8ce-2578-408a2d7a352b;14781200;14773381;Overweg;Overweg;20221206;C;20
9f08cdf4-0e89-fb02-3de2-e21712cba951;102771;104572;Overweg;Overweg;20221206;C;20
5bcebef2-02c5-b307-b5e6-65f2178e3ad0;4766255;4772533;Overweg;Overweg;20221206;C;20
8fcf8a5d-37f9-9df7-862b-da79af313b63;4265153;4263989;Overweg;Overweg;20221206;C;20
83b24263-f4ac-5eaf-48b0-03f0fd9de199;2992831;3007859;Overweg;Overweg;20221206;C;20
6fd9f272-d1f2-2e37-5ebb-89ef0319753e;1184219;1205317;Overweg;Overweg;20221206;C;20
f50449f6-e6f2-1c8e-2d71-a1a717389f6a;142420;133989;Overweg;Overweg;20221206;C;20
6fd9f272-d1f2-2e37-5ebb-89ef0319753e;198391;205603;Overweg;Overweg;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;12745471;12733488;Overweg;Overweg;20221206;C;20
e1c8776a-0e5d-438c-b24a-55bcb17e2a42;116271;123481;Overweg;Overweg;20221206;C;20
d41d03c0-95ba-bd2f-0dcf-bfd5312e2e54;6870251;6880162;Overweg;Overweg;20221206;C;20
1c0bc61f-add1-f474-c46e-6c250313026b;159619;164995;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;10788011;10782592;Overweg;Overweg;20221206;C;20
f9d419ae-00df-b1b7-4abe-eabe1c49ea8f;619943;621724;Overweg;Overweg;20221206;C;20
0906aaa9-2ed6-8700-f7f3-155680b7163c;707114;714950;Overweg;Overweg;20221206;C;20
0906aaa9-2ed6-8700-f7f3-155680b7163c;548456;556325;Overweg;Overweg;20221206;C;20
84621c16-0f62-8805-4fca-4d93b4473524;7101487;7100287;Overweg;Overweg;20221206;C;20
1bde95d2-c494-3405-c6c6-a72fc0990304;6583550;6565478;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;1748191;1742807;Overweg;Overweg;20221206;C;20
0906aaa9-2ed6-8700-f7f3-155680b7163c;256435;266874;Overweg;Overweg;20221206;C;20
05e58a9a-b26e-b725-e094-0cdda91e8468;2427958;2435079;Overweg;Overweg;20221206;C;20
9b6afc08-a897-a8ce-2578-408a2d7a352b;12697771;12685779;Overweg;Overweg;20221206;C;20
fa3df763-c2f8-b572-6488-e5640b716b07;6410918;6407371;Overweg;Overweg;20221206;C;20
5d7bec22-65b3-b323-80dc-191e3fae7112;93498;114529;Overweg;Overweg;20221206;C;20
a441aa52-dc83-622b-c92f-9745521fb876;1021593;1042602;Overweg;Overweg;20221206;C;20
89631b9e-1b14-bcda-ef02-8c15f585a702;2308038;2313448;Overweg;Overweg;20221206;C;20
0c19d47a-5164-79e0-13ee-83a1e5633459;381199;388447;Overweg;Overweg;20221206;C;20
074d938c-afac-9de8-6c6f-f6e9511cb6b7;326645;335628;Overweg;Overweg;20221206;C;20
4f765262-03fe-5082-334a-72961efca9a8;44452;56329;Overweg;Overweg;20221206;C;20
230f9959-8c89-6a8c-db9a-d0eac2f761e0;1824075;1848086;Overweg;Overweg;20221206;C;20
88c95fd3-3349-8544-3a65-c9c2725ac629;3541259;3546612;Overweg;Overweg;20221206;C;20
52bfbde8-d5de-84f8-a98b-e32f8dd5b718;4246;4848;Overweg;Overweg;20221206;C;20
80c272aa-2dfa-908c-0baf-ca1796d87ea9;47579;57930;Overweg;Overweg;20221206;C;20
064f9a2c-fc30-9f6c-365c-cbe4d1debea4;2732206;2735794;Overweg;Overweg;20221206;C;20
fedf1ea0-d12c-b14d-377f-20eb279e2920;4479703;4497696;Overweg;Overweg;20221206;C;20
8f56fd62-874c-9a62-6a5b-a62fb9d88394;4512793;4518212;Overweg;Overweg;20221206;C;20
064f9a2c-fc30-9f6c-365c-cbe4d1debea4;2670537;2688549;Overweg;Overweg;20221206;C;20
ddc43730-b52e-b792-f6b8-7819ee0ac3d4;3064297;3049285;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;10050451;10065462;Overweg;Overweg;20221206;C;20
bfe4ad57-5810-40b1-6077-ed1902aec6eb;263759;269156;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;9708306;9726298;Overweg;Overweg;20221206;C;20
d9346e1b-c063-9e18-23ea-92f06fda96dd;295491;297266;Overweg;Overweg;20221206;C;20
984f7c5f-1f56-4641-b802-328276d453c3;11336540;11341339;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;11391774;11418738;Overweg;Overweg;20221206;C;20
81d39a52-ead5-4971-9a82-4022e5177b87;10562463;10569659;Overweg;Overweg;20221206;C;20
e9756565-0cd2-89e9-8c68-fe82efd5dd56;250395;258770;Overweg;Overweg;20221206;C;20
0a4c28dd-755b-a95c-93d3-f3fc8dd5231c;7836614;7840125;Overweg;Overweg;20221206;C;20
4c7c5a29-ccf2-402b-bf4b-5d6f2b12e15a;31700;91461;Overweg;Overweg;20221206;C;20
457381cd-9b35-4f2b-86af-7662eb0b93b5410e9137-336d-4512-bd00-234481da1a29;17100;31700;Overweg;Overweg;20221206;C;20
457381cd-9b35-4f2b-86af-7662eb0b93b58ffbfb35-9907-49b0-9748-de1920f3ca88;16905;31745;Overweg;Overweg;20221206;C;20
81ba31c5-a4bb-07ab-8fad-ca4e2f557fad;3516332;3509149;Overweg;Overweg;20221206;C;20
8f1ce39e-0ca6-3645-7de4-7b7e44085aef;2309271;2300912;Overweg;Overweg;20221206;C;20
8f1ce39e-0ca6-3645-7de4-7b7e44085aef;8562570;8548189;Overweg;Overweg;20221206;C;20
4ad5995f-18fc-5c16-749c-ca63d2cbc218;1296787;1308831;Overweg;Overweg;20221206;C;20
8fcf8a5d-37f9-9df7-862b-da79af313b63;1937049;1933499;Overweg;Overweg;20221206;C;20
0ac67274-2011-5f4c-a66b-5c5535609624;151003;156467;Overweg;Overweg;20221206;C;20
4d0256ff-8499-9df7-6f1a-5b201fbda33e;8979608;8971847;Overweg;Overweg;20221206;C;20
51d804e2-d709-1295-6ccd-9d2ecf63e6e3;2274604;2263723;Overweg;Overweg;20221206;C;20
4d0256ff-8499-9df7-6f1a-5b201fbda33e;2163114;2152348;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;8060387;8042353;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;2991856;2986479;Overweg;Overweg;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;7943096;7940602;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;7740354;7731388;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;2172525;2167151;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;2256764;2254589;Overweg;Overweg;20221206;C;20
5fdfed5e-8b74-fb97-af05-5b85c4a48633;6662463;6644406;Overweg;Overweg;20221206;C;20
9ec133a1-d54a-b250-bd5f-859b66cd8afe;61856;62781;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;736183;730771;Overweg;Overweg;20221206;C;20
b4d63e93-9d35-b338-5e42-82095e7439bb;83245;74271;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;3580737;3559706;Overweg;Overweg;20221206;C;20
8cc367c7-8101-407f-9d48-b360384919d7;1007217;1040333;Overweg;Overweg;20221206;C;20
0ae83071-54f1-82ca-311b-1ba58e58834f;279263;279932;Overweg;Overweg;20221206;C;20
73d09e4d-c2f2-e1da-50b6-ec59c98b2d27;597305;602072;Overweg;Overweg;20221206;C;20
28527e3d-817e-0b98-aa8c-ccfdd4624aa2;34066;40617;Overweg;Overweg;20221206;C;20
e8b36e3a-5ef1-45b8-ac2f-47f7217f199966f8f028-3efa-428a-846f-b0f252d3d094;30998;34066;Overweg;Overweg;20221206;C;20
281b825d-2b1d-d01a-c1ef-7dcd4c829a8a;39652;13766;Overweg;Overweg;20221206;C;20
91c818a3-a99a-5b36-ce07-61e619822a75;2328739;2339540;Overweg;Overweg;20221206;C;20
47abfe96-813b-1ea6-1518-9c4e53b055b0;2815213;2821191;Overweg;Overweg;20221206;C;20
8091ddd2-8d60-34fd-a8ee-c6dd127d06fc;2742786;2750096;Overweg;Overweg;20221206;C;20
cb885083-6a3e-baed-8d54-b66ac7751bb2;12763673;12742723;Overweg;Overweg;20221206;C;20
17551f72-4b42-40c8-aa12-1bfd2e039528279b08bf-5c6f-4614-92e6-35eb44e44960;-3573;-3009;Overweg;Overweg;20221206;C;20
17551f72-4b42-40c8-aa12-1bfd2e039528c31a4644-b150-43ee-bb0f-729da58b0fab;-3573;-3009;Overweg;Overweg;20221206;C;20
d016eda1-5c07-80da-aa33-49f6974e06c8;245633;269626;Overweg;Overweg;20221206;C;20
f2d53ff0-0124-b87e-12f5-ddd8bb639a3a;5975840;5968626;Overweg;Overweg;20221206;C;20
cb885083-6a3e-baed-8d54-b66ac7751bb2;851670;827629;Overweg;Overweg;20221206;C;20
c68d4980-811b-42cb-9352-68566661ba6c;144164;145387;Overweg;Overweg;20221206;C;20
f2d53ff0-0124-b87e-12f5-ddd8bb639a3a;4675297;4665672;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;2792737;2796351;Overweg;Overweg;20221206;C;20
984f7c5f-1f56-4641-b802-328276d453c3;9031905;9052945;Overweg;Overweg;20221206;C;20
511c42cb-d7da-32b0-3ff3-b12aec58b674;34134;13151;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;3729384;3747368;Overweg;Overweg;20221206;C;20
ad3f9dee-b36a-751a-fadd-d8e28a5ec5f3;2788790;2792391;Overweg;Overweg;20221206;C;20
992081ea-1d55-466e-9761-ece86e27a4c7f5a399a4-72c1-435a-8ad5-30a8f47a7f60;16151;17151;Overweg;Overweg;20221206;C;20
992081ea-1d55-466e-9761-ece86e27a4c7acd91c61-315a-4c9b-8493-94bab9c80aa3;16179;17172;Overweg;Overweg;20221206;C;20
b0dfa547-d37b-e679-0d45-fdf6866410b8;30136;28857;Overweg;Overweg;20221206;C;20
ad3f9dee-b36a-751a-fadd-d8e28a5ec5f3;2233629;2237222;Overweg;Overweg;20221206;C;20
0131a9ab-f884-39d9-5a97-ab2146453241;449870;443531;Overweg;Overweg;20221206;C;20
f3f7f718-a7cd-717c-6b1d-421e63c143e6;89353;90547;Overweg;Overweg;20221206;C;20
8b1d0d2b-385e-232f-81d5-dfad74ccb6f7;450153;443806;Overweg;Overweg;20221206;C;20
5a83551f-2de3-5acb-5800-f3e6f296b817;332320;336028;Overweg;Overweg;20221206;C;20
fa3df763-c2f8-b572-6488-e5640b716b07;6334468;6330849;Overweg;Overweg;20221206;C;20
9b6afc08-a897-a8ce-2578-408a2d7a352b;13721365;13700322;Overweg;Overweg;20221206;C;20
4777348b-732a-1a08-be79-3dad279b4d67;7519178;7513783;Overweg;Overweg;20221206;C;20
9deefe5f-b21c-035c-8fdf-9dedcaf56a03;11797278;11806266;Overweg;Overweg;20221206;C;20
70cac8e9-ed8b-d173-d2f9-7c0939d2b6d7;219764;237780;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;2253109;2259085;Overweg;Overweg;20221206;C;20
3a435844-7686-76e7-9985-8d509cee245c;5384350;5387098;Overweg;Overweg;20221206;C;20
020d908b-5579-66c2-5d9e-7de7af3a2198;10529527;10538524;Overweg;Overweg;20221206;C;20
44715ea5-c847-3b7e-76bf-946e6327cdc8;5068923;5074294;Overweg;Overweg;20221206;C;20
63aa45e7-ad14-841b-8f27-efc61943d205;1833602;1840151;Overweg;Overweg;20221206;C;20
62713dcd-ae41-321c-0429-3b8a62344c6f;687675;692916;Overweg;Overweg;20221206;C;20
4d0256ff-8499-9df7-6f1a-5b201fbda33e;7616719;7604744;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;1905543;1900175;Overweg;Overweg;20221206;C;20
1b55fa9c-59b2-505d-e203-ca4791e24749;333440;338866;Overweg;Overweg;20221206;C;20
598ab50c-dda1-4333-a1de-ebea46e13254e0580609-bd07-4972-b98a-511236323e76;-13364;-11570;Overweg;Overweg;20221206;C;20
6119d4a8-02fa-447b-af4e-cf0e19c11521e0580609-bd07-4972-b98a-511236323e76;-13376;-11583;Overweg;Overweg;20221206;C;20
6119d4a8-02fa-447b-af4e-cf0e19c11521ae476408-da4b-4c09-b923-cf012f4e5e36;-13376;-11583;Overweg;Overweg;20221206;C;20
337a3c53-49bb-4102-8b34-d23fd5704a90216092db-e07a-484b-b6fe-2dbe20618a06;27591;29315;Overweg;Overweg;20221206;C;20
46895f0d-0240-4ae0-8c89-348703534260e3cb5dd4-3528-457b-b801-3476798e42eb;1460;3261;Overweg;Overweg;20221206;C;20
1eda5f68-cfaf-4a3e-88f8-739ef002e33c57896622-8698-4dcf-be47-0fcc460f9879;-11824;-11755;Overweg;Overweg;20221206;C;20
598ab50c-dda1-4333-a1de-ebea46e13254ae476408-da4b-4c09-b923-cf012f4e5e36;-13364;-11570;Overweg;Overweg;20221206;C;20
1eda5f68-cfaf-4a3e-88f8-739ef002e33cb5da421c-b597-477e-9519-2d99af660fff;-11824;-11755;Overweg;Overweg;20221206;C;20
f015c5a1-d9e0-4b62-a175-7e5361e67ad57743b092-b861-4222-946e-36c48bc37e43;27618;29410;Overweg;Overweg;20221206;C;20
a402db0e-f391-4994-983d-93ea65c5be245ef15cd7-8745-4139-be92-dec79d9b6d2c;1461;3263;Overweg;Overweg;20221206;C;20
d702f2ee-cd86-462c-988c-f665e7038d8f;130120;152191;Overweg;Overweg;20221206;C;20
1b55fa9c-59b2-505d-e203-ca4791e24749;167758;182703;Overweg;Overweg;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;9841288;9829584;Overweg;Overweg;20221206;C;20
4ad5995f-18fc-5c16-749c-ca63d2cbc218;3721325;3728500;Overweg;Overweg;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;4162427;4157052;Overweg;Overweg;20221206;C;20
e9723501-0ccc-ef2e-c074-58f2137a8027;8851;29311;Overweg;Overweg;20221206;C;20
9ec133a1-d54a-b250-bd5f-859b66cd8afe;356068;363927;Overweg;Overweg;20221206;C;20
83b24263-f4ac-5eaf-48b0-03f0fd9de199;4660206;4666485;Overweg;Overweg;20221206;C;20
030273a3-b5fa-a452-f6e0-b5f488922058;151935;169994;Overweg;Overweg;20221206;C;20
47abfe96-813b-1ea6-1518-9c4e53b055b0;4361423;4388433;Overweg;Overweg;20221206;C;20
759a5421-266d-6057-d3ce-73139a999e97;80230;83920;Overweg;Overweg;20221206;C;20
305c4582-093d-1021-79ae-016fdefff775;68651;69248;Overweg;Overweg;20221206;C;20
4bd2c7fb-65c0-5b4c-f32b-4638aa945448;2630881;2622004;Overweg;Overweg;20221206;C;20
d2aceca4-ca98-8a24-b80a-86c8f8b7cae1;16301586;16302249;Overweg;Overweg;20221206;C;20
d016eda1-5c07-80da-aa33-49f6974e06c8;17187;33989;Overweg;Overweg;20221206;C;20
cb885083-6a3e-baed-8d54-b66ac7751bb2;5128478;5119496;Overweg;Overweg;20221206;C;20
47abfe96-813b-1ea6-1518-9c4e53b055b0;1736699;1741517;Overweg;Overweg;20221206;C;20
6a9c65cb-ca4c-bf5e-2443-d82990d0f105;381060;391501;Overweg;Overweg;20221206;C;20
be682352-5ccd-3a09-c8a3-b92aaaf172a8;4997408;5006402;Overweg;Overweg;20221206;C;20
c32ebcb0-ca66-4c59-b3f3-2f3dfda8f0a6;1637616;1638256;Overweg;Overweg;20221206;C;20
6a9c65cb-ca4c-bf5e-2443-d82990d0f105;435790;440489;Overweg;Overweg;20221206;C;20
6ab34950-291b-4a60-8744-5f269091ac268631a121-e074-4782-90c9-17caa2cea896;-3165;-2421;Overweg;Overweg;20221206;C;20
6ab34950-291b-4a60-8744-5f269091ac266ac4d9d4-d161-425f-b2ab-93a29fb0b3e9;-3165;-2421;Overweg;Overweg;20221206;C;20
ddc43730-b52e-b792-f6b8-7819ee0ac3d4;6348217;6327171;Overweg;Overweg;20221206;C;20
064f9a2c-fc30-9f6c-365c-cbe4d1debea4;2176309;2179931;Overweg;Overweg;20221206;C;20
ddc43730-b52e-b792-f6b8-7819ee0ac3d4;5283997;5274980;Overweg;Overweg;20221206;C;20
332a9ba2-737c-44f5-a72f-a404f7e31445;74438;73529;Overweg;Overweg;20221206;C;20
b71f1498-fa90-611c-4292-33652d04d519;10989778;10998786;Overweg;Overweg;20221206;C;20
1784efb5-47cb-a755-34be-dece0f29f6f9;6423105;6445363;Overweg;Overweg;20221206;C;20
ddc43730-b52e-b792-f6b8-7819ee0ac3d4;3502979;3495803;Overweg;Overweg;20221206;C;20
85bf1008-26da-05fd-0dbd-4a8af3f0a9c4;1874453;1863604;Overweg;Overweg;20221206;C;20
ddc43730-b52e-b792-f6b8-7819ee0ac3d4;7208336;7196357;Overweg;Overweg;20221206;C;20
1acfc234-d42e-0270-8a77-c2ae46add0bf;146482;129760;Overweg;Overweg;20221206;C;20
81d39a52-ead5-4971-9a82-4022e5177b87;6817979;6826968;Overweg;Overweg;20221206;C;20
e99e52f6-b4e1-89fe-cc04-a53db49ac767;1790960;1796355;Overweg;Overweg;20221206;C;20
020d908b-5579-66c2-5d9e-7de7af3a2198;1190904;1195677;Overweg;Overweg;20221206;C;20
533958b9-fb61-d367-5094-ef1cd60db80b;6239887;6251913;Overweg;Overweg;20221206;C;20
533958b9-fb61-d367-5094-ef1cd60db80b;615633;621047;Overweg;Overweg;20221206;C;20
d7406333-6fe2-e6ea-0889-0ff7e2b1becb;19942633;19937348;Overweg;Overweg;20221206;C;20
5fec879a-5294-820c-4a50-4f696f4f203d;155081;209678;Overweg;Overweg;20221206;C;20
8f1ce39e-0ca6-3645-7de4-7b7e44085aef;3249293;3245684;Overweg;Overweg;20221206;C;20
d3c439a2-6a0e-8d1e-f8ea-aa3f02817aec;5695536;5671444;Overweg;Overweg;20221206;C;20
9b6afc08-a897-a8ce-2578-408a2d7a352b;5411125;5407549;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;11823162;11817747;Overweg;Overweg;20221206;C;20
0906aaa9-2ed6-8700-f7f3-155680b7163c;516436;524020;Overweg;Overweg;20221206;C;20
c294dcab-00ec-542a-fb1d-75941c6b829f;310590;312457;Overweg;Overweg;20221206;C;20
d3c439a2-6a0e-8d1e-f8ea-aa3f02817aec;1404371;1388165;Overweg;Overweg;20221206;C;20
65d5886a-f4a3-0f5a-bbef-fab28cd03e5d;91656;101183;Overweg;Overweg;20221206;C;20
f50449f6-e6f2-1c8e-2d71-a1a717389f6a;68351;47866;Overweg;Overweg;20221206;C;20
8fcf8a5d-37f9-9df7-862b-da79af313b63;1842712;1839167;Overweg;Overweg;20221206;C;20
6e9fc7c6-86d5-e9f8-8df2-458d4f76d1a4;2036268;2000173;Overweg;Overweg;20221206;C;20
5bcebef2-02c5-b307-b5e6-65f2178e3ad0;3103454;3118499;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;1461967;1455981;Overweg;Overweg;20221206;C;20
0fcc5b97-dc5f-e6d9-96b6-99fb27e269f7;348428;353858;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;12250751;12242936;Overweg;Overweg;20221206;C;20
3fedfc64-cca9-4ade-a141-b770938ee7e7;10551;12289;Overweg;Overweg;20221206;C;20
0185f419-8915-4cdc-b9bd-2ccdb30391b9;175535;177310;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;2808158;2798516;Overweg;Overweg;20221206;C;20
b724302e-1d4d-9ce3-5d07-28cba3a48665;149294;143245;Overweg;Overweg;20221206;C;20
91c818a3-a99a-5b36-ce07-61e619822a75;6953629;6958103;Overweg;Overweg;20221206;C;20
47c4532b-1132-31a5-655c-3fc9cb883ff3;6854157;6858611;Overweg;Overweg;20221206;C;20
9f1cefe3-c66d-b326-cc0b-d19808ad39f2;41194;56815;Overweg;Overweg;20221206;C;20
e7ad7121-f7d4-30f8-9e98-47eef7a498f6;13620;34707;Overweg;Overweg;20221206;C;20
757edc32-ca3a-01ea-2472-7a776f8b9f5e;1032999;1025765;Overweg;Overweg;20221206;C;20
0e89f588-a441-c835-151c-21d147e6b53d;933073;925971;Overweg;Overweg;20221206;C;20
01b4c97f-cbfa-42e8-af85-fd85169f853c;108982;110361;Overweg;Overweg;20221206;C;20
2d51430e-8498-78fa-05aa-901bce5d383b;61495;62098;Overweg;Overweg;20221206;C;20
0ecb17f8-1dd2-e3ba-0149-849a831f0141;4062467;4065869;Overweg;Overweg;20221206;C;20
7cc33d05-3f03-e9d8-7572-21b5f4a0a3b3;864310;887015;Overweg;Overweg;20221206;C;20
55def261-2b0b-eb36-8ebd-c86a918d8351;3879671;3894005;Overweg;Overweg;20221206;C;20
55def261-2b0b-eb36-8ebd-c86a918d8351;2228832;2255873;Overweg;Overweg;20221206;C;20
47c4532b-1132-31a5-655c-3fc9cb883ff3;1310465;1327285;Overweg;Overweg;20221206;C;20
47c4532b-1132-31a5-655c-3fc9cb883ff3;4333865;4340143;Overweg;Overweg;20221206;C;20
757edc32-ca3a-01ea-2472-7a776f8b9f5e;3144236;3132272;Overweg;Overweg;20221206;C;20
ddc43730-b52e-b792-f6b8-7819ee0ac3d4;738817;714772;Overweg;Overweg;20221206;C;20
85bf1008-26da-05fd-0dbd-4a8af3f0a9c4;1826433;1819208;Overweg;Overweg;20221206;C;20
bfe4ad57-5810-40b1-6077-ed1902aec6eb;275226;278821;Overweg;Overweg;20221206;C;20
edf50444-cae5-8d96-2b14-96e46fcb0e9a;191360;205773;Overweg;Overweg;20221206;C;20
45ef8261-a4ff-2603-b545-b0a088e61859;5263272;5259192;Overweg;Overweg;20221206;C;20
230f9959-8c89-6a8c-db9a-d0eac2f761e0;8091541;8100537;Overweg;Overweg;20221206;C;20
074d938c-afac-9de8-6c6f-f6e9511cb6b7;910279;918059;Overweg;Overweg;20221206;C;20
4b35e6fd-cf82-42dd-01ce-b0e9c7f64e6f;364434;371688;Overweg;Overweg;20221206;C;20
4e09fd00-2f04-74dc-b47d-d9554083acc9;216585;224494;Overweg;Overweg;20221206;C;20
398143db-3839-83e8-476e-04e5befa9bb1;3794133;3799548;Overweg;Overweg;20221206;C;20
49b77d7e-9899-8954-36fc-de294f7ae702;6838309;6847282;Overweg;Overweg;20221206;C;20
22701aac-26ac-c1f3-6990-77654f41becf;1096457;1094069;Overweg;Overweg;20221206;C;20
9f06d80d-113c-e215-65ae-dc54bea682a9;137126;114905;Overweg;Overweg;20221206;C;20
7a7699d8-8b29-0bdf-dc49-085038929752;172944;184954;Overweg;Overweg;20221206;C;20
fb52b1de-cbc7-d03a-0e7b-e2350b551c7c;2325868;2331269;Overweg;Overweg;20221206;C;20
f7141c2b-59bb-3764-c944-5f522ae07a00;2938157;2942987;Overweg;Overweg;20221206;C;20
57bc6907-6174-4f3d-bfa9-8bb90f07f3e6b6574f82-af04-4286-b567-9a3a4bb2cca0;-13036;-11392;Overweg;Overweg;20221206;C;20
57bc6907-6174-4f3d-bfa9-8bb90f07f3e634cd4e60-cb9d-4c06-a87a-e2f304c0a0c5;-13036;-11392;Overweg;Overweg;20221206;C;20
d41d03c0-95ba-bd2f-0dcf-bfd5312e2e54;5129582;5153705;Overweg;Overweg;20221206;C;20
d41d03c0-95ba-bd2f-0dcf-bfd5312e2e54;5156940;5163232;Overweg;Overweg;20221206;C;20
8fcf8a5d-37f9-9df7-862b-da79af313b63;5384730;5369717;Overweg;Overweg;20221206;C;20
049c0ad0-80e6-a162-0ce5-a48735203d1f;7045393;7041777;Overweg;Overweg;20221206;C;20
b39cc2b4-0157-3d49-d9b8-b523f370e27b;1279054;1273628;Overweg;Overweg;20221206;C;20
05e58a9a-b26e-b725-e094-0cdda91e8468;276414;281839;Overweg;Overweg;20221206;C;20
10d94ec3-b95c-ead6-5718-20b6fcdcd017;1196365;1190951;Overweg;Overweg;20221206;C;20
26fa7015-8934-3733-2a32-2dbb6425e2d4;271195;275563;Overweg;Overweg;20221206;C;20
30eb86b5-4408-b52e-bbdb-03c952903285;622877;624657;Overweg;Overweg;20221206;C;20
