ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT
1126201;163_251R_43.3;0,000;0,031;163__;43,334;43,364
1126202;163_1027AL_43.9;0,000;0,370;163__;43,893;44,263
1126203;011_441BV_67.2;0,000;0,009;011__;67,225;67,234
1126204;011_15R_68.0;0,000;0,042;011__;67,982;68,024
1126205;530_114R_12.4;0,000;0,044;530_b;12,353;12,397
1126206;530_113BV_12.3;0,000;0,017;530_b;12,337;12,353
1126546;519_87BV_47.0;0,000;0,049;519_a;47,017;47,066
1126547;506_570R_43.6;0,000;0,499;506_b;43,636;44,117
1126548;012_361AL_33.3;0,000;0,857;012__;33,309;34,163
1126549;017_45R_69.6;0,000;0,078;017__;69,609;69,686
1126550;017_45L_69.6;0,000;1,135;017__;69,609;70,742
1126551;950_1203BV_32.9;0,000;0,018;950_a;32,856;32,874
1126552;024_213AL_26.5;0,000;0,068;024__;26,540;26,607
1126553;524_267AL_70.5;0,000;0,136;524_b;70,505;70,641
1126554;524_267AR_70.5;0,000;0,172;524_b;70,505;70,677
1126555;900_579L_200.8;0,000;0,497;900__;200,801;201,288
1126556;133_1087AL_15.0;0,000;0,102;133_a;14,980;15,082
1126557;133_1071V_14.6;0,000;0,478;133_a;14,605;15,082
1126558;506_570L_43.6;0,000;0,499;506_b;43,636;44,117
1126559;506_551L_43.4;0,000;0,243;506_b;43,366;43,644
1126560;542_1277BqV_30.0;0,000;0,031;542_a;30,036;30,005
1126561;100_2021AV_2.9;0,909;1,364;531_d;2,000;1,546
1126562;504_13AL_17.0;0,000;0,090;504_b;17,041;17,131
1126563;504_13BV_17.1;0,000;0,058;504_b;17,131;17,189
1126564;504_29AL_17.4;0,000;0,733;504_b;17,447;18,177
1126565;135_901L_45.0;0,000;0,063;135__;44,974;45,036
1126566;135_902L_45.0;0,000;0,063;135__;44,974;45,036
1126567;135_917ApV_45.8;0,000;0,032;135__;45,770;45,801
1126836;127_375AR_38.5;0,000;10,025;127_a;38,473;48,521
1126837;586_161BV_80.9;0,000;0,158;586__;80,871;81,028
1126838;054_1375AL_54.3;0,000;0,159;054_a;54,289;54,447
1126839;055_459AL_38.7;0,000;0,065;055__;38,669;38,734
1126840;013_233BV_88.5;11,475;11,729;502_b;99,900;100,148
1126841;476_81L_103.3;0,000;0,098;476_a;103,307;103,407
1126842;476_84R_104.1;0,000;0,461;476_a;104,109;104,571
1126843;476_84L_104.1;0,000;0,512;476_a;104,109;104,619
1126844;588_821R_1.7;0,000;0,035;588__;1,666;1,700
1126845;588_806R_1.6;0,000;0,027;588__;1,638;1,666
1126846;586_331BpV_81.5;0,000;0,031;586__;81,490;81,458
1126847;524_914R_70.4;0,000;0,099;524_b;70,447;70,546
1126848;524_915L_70.5;0,000;0,180;524_b;70,546;70,724
1126849;524_251BV_70.5;0,000;0,075;524_b;70,489;70,563
1125878;564_101V_24.4;0,000;0,506;564_b;24,372;23,865
1125879;534_1007BpV_44.7;0,000;0,031;534_b;44,696;44,665
1125880;534_1009AL_44.7;0,000;0,041;534_b;44,665;44,705
1125881;534_1023BL_45.1;0,000;0,131;534_b;45,050;44,919
1125882;517_59L_69.2;0,000;0,777;517_b;69,165;69,950
1125883;117_5AL_17.6;0,000;0,102;117__;17,554;17,657
1125884;470_251V_100.5;0,393;0,642;950_a;15,502;15,751
1125885;470_251V_100.5;0,000;0,393;470_a;100,496;100,100
1125886;469_233L_201.7;0,000;0,072;469_b;201,657;201,734
1125887;555_249R_83.5;0,000;0,739;555__;83,544;84,292
1125888;562_161R_61.2;0,700;5,489;109__;37,200;32,409
1125889;562_161R_61.2;0,457;0,700;562_a;37,443;37,200
1125890;562_161R_61.2;0,000;0,457;562_b;61,206;61,643
1125891;618_863V_50.5;0,000;0,071;618_b;50,463;50,536
1126207;530_113AL_12.3;0,000;0,083;530_b;12,254;12,337
1126208;513_93AR_25.7;0,000;0,327;513_a;25,715;26,041
1126209;513_65AL_25.4;0,000;0,443;513_a;25,359;25,804
1126210;513_93BV_25.8;0,000;0,310;513_a;25,804;26,112
1126211;513_91AL_25.7;0,000;0,088;513_a;25,650;25,738
1126212;513_91BV_25.7;0,000;0,301;513_a;25,738;26,039
1126213;513_91AR_25.7;0,000;0,499;513_a;25,650;26,148
1126214;513_63R_25.3;0,000;0,306;513_a;25,342;25,650
1126215;513_135AR_26.2;0,000;0,052;513_a;26,169;26,221
1126216;011_16L_68.0;0,000;0,544;011__;68,024;68,558
1126217;127_415BV_49.5;0,000;0,043;127_a;49,513;49,555
1126218;127_417AR_49.5;0,000;0,066;127_a;49,489;49,555
1126219;127_417BV_49.6;0,000;0,011;127_a;49,555;49,566
1126220;127_461BqV_73.2;0,000;0,031;127_a;73,156;73,124
1126221;127_471L_73.5;0,000;0,072;127_a;73,518;73,591
1126222;094_1065L_3.5;0,000;0,669;094__;3,466;2,796
1126223;135_253L_21.5;0,000;0,697;135__;21,530;22,226
1126224;057_3L_5.6;0,000;0,697;057__;5,599;6,296
1126225;801_913L_102.7;0,000;0,049;801_b;102,680;102,728
1126226;801_914R_102.7;0,000;0,334;801_b;102,728;103,061
1126227;545_201R_23.4;0,000;0,603;545_b;23,379;22,779
1126228;614_17R_47.3;0,000;0,160;614_c;47,268;47,105
1126229;614_17L_47.3;0,000;0,160;614_c;47,268;47,105
1126568;543_187R_45.5;0,000;0,564;543_c;45,478;46,028
1126569;543_215V_15.8;0,000;0,009;543_b;15,843;15,852
1126570;548_373AR_86.4;0,000;0,145;548__;86,438;86,583
1126571;548_371V_86.4;0,000;0,017;548__;86,422;86,438
1126572;013_233AL_88.4;11,533;11,788;502_b;99,900;100,148
1126573;013_233AL_88.4;0,000;11,533;013__;88,419;99,900
1126574;588_843R_2.1;0,000;0,217;588__;2,136;2,370
1126575;613_175AL_75.3;0,000;0,775;613__;75,347;76,120
1126576;120_41BV_15.4;0,000;0,017;120_a;15,363;15,380
1126577;504_35AL_17.6;0,000;0,587;504_b;17,580;18,170
1126578;504_35AV_17.6;0,000;0,041;504_b;17,580;17,539
1126850;524_257AL_70.4;0,000;0,119;524_b;70,444;70,563
1126851;524_257BV_70.6;0,000;0,013;524_b;70,563;70,576
1126852;613_183V_76.0;0,000;0,037;613__;76,036;76,072
1126853;040_10V_46.7;3,686;4,187;506_c;50,400;50,900
1126854;040_10V_46.7;4,187;4,293;506_b;44,725;44,630
1126855;506_157BV_44.3;0,000;0,050;506_b;44,310;44,360
1126856;506_153AL_44.1;0,000;0,089;506_b;44,077;44,166
1126857;506_153BV_44.2;0,000;0,010;506_b;44,166;44,176
1126858;506_227BV_45.2;0,000;0,018;506_b;45,248;45,266
1126859;506_251AR_45.3;0,000;0,084;506_b;45,266;45,350
1126860;506_255AL_45.4;0,149;0,201;089__;45,500;45,552
1126861;506_255AL_45.4;0,000;0,149;506_b;45,350;45,500
1126862;506_255AR_45.4;0,000;0,103;506_b;45,350;45,453
1126863;617_701L_38.9;0,000;0,374;617_a;38,945;39,316
1126864;617_1151BV_39.4;0,000;0,566;617_a;39,384;39,955
1126865;617_1191V_40.0;0,000;0,025;617_a;39,955;39,980
1126866;617_1159V_39.5;0,000;0,084;617_a;39,494;39,578
1126867;506_615V_43.9;0,000;0,045;506_b;43,894;43,933
1126868;506_77BV_43.9;0,000;0,041;506_b;43,873;43,894
1126869;507_241L_93.9;0,000;1,107;507_b;93,865;94,969
1126870;507_239AR_93.7;0,000;0,167;507_b;93,698;93,865
1126871;606_101BpV_0.9;0,000;0,031;606_a;0,892;0,861
1126872;606_103AR_0.9;0,000;0,040;606_a;0,878;0,917
1125892;032_32L_16.5;0,000;0,542;032__;16,463;15,920
1125893;451_101R_74.4;0,000;0,487;451_b;74,380;74,869
1125894;451_101R_74.4;0,487;1,591;203__;53,764;52,674
1125895;127_421L_49.7;0,000;4,310;127_a;49,685;53,981
1125896;054_1343AL_52.9;0,000;1,703;054_a;52,875;54,577
1125897;054_1377AL_54.5;0,000;0,107;054_a;54,470;54,577
1125898;054_1369AL_54.0;0,000;0,083;054_a;53,986;54,068
1125899;609_19AL_28.9;0,000;0,036;609__;28,917;28,880
1125900;054_9005V_53.6;0,000;0,040;054_a;53,632;53,592
1125901;054_1351BL_53.4;0,102;0,212;054_c;200,000;200,110
1125902;054_1351BL_53.4;0,000;0,102;054_a;53,405;53,304
1125903;054_1351AR_53.3;0,000;0,077;054_a;53,328;53,405
1125904;054_1351BV_53.4;0,000;0,210;054_a;53,405;53,614
1125905;054_1373BV_54.2;0,000;0,065;054_a;54,224;54,289
1125906;127_435AL_54.0;0,000;0,056;127_a;53,981;54,037
1126230;057_3R_5.6;0,000;0,041;057__;5,599;5,640
1126231;518_171V_64.6;0,000;0,013;518__;64,625;64,638
1126232;519_13BV_45.9;0,000;0,131;519_a;45,854;45,985
1126233;519_39AL_46.0;0,000;0,064;519_a;46,023;46,086
1126234;519_19AL_45.9;0,000;0,156;519_a;45,867;46,023
1126235;519_23AL_46.0;0,000;0,311;519_a;46,045;46,356
1126236;519_23AR_46.0;0,000;0,059;519_a;46,045;46,103
1126237;555_523AqV_83.3;0,000;0,032;555__;83,300;83,270
1126238;618_913L_50.3;0,000;0,249;618_b;50,276;50,027
1126239;623_365V_17.0;0,739;7,422;102__;16,300;9,619
1126240;540_149AL_81.3;0,000;0,610;540_d;81,289;81,946
1126241;540_167BV_81.9;0,000;0,018;540_d;81,946;81,963
1126242;555_207R_83.2;0,000;0,436;555__;83,244;82,807
1126243;555_513L_82.8;0,000;0,041;555__;82,807;82,849
1126244;545_960ApV_22.7;0,000;0,031;545_b;22,652;22,684
1126245;545_261BV_22.6;0,000;0,059;545_b;22,610;22,668
1126246;545_966R_22.8;0,000;0,413;545_b;22,776;23,191
1126247;545_969L_22.8;0,000;0,377;545_b;22,812;23,191
1134111;586_339BV_81.5;0,000;0,178;586__;81,523;81,700
1134112;586_339BV_81.5;0,178;0,518;588__;0,869;1,215
1134113;545_201L_23.4;0,000;0,604;545_b;23,379;22,779
1134114;545_207L_23.5;0,000;0,822;545_b;23,480;22,668
1134115;900_581R_200.9;0,000;0,437;900__;200,881;201,302
1134116;093_1001AL_6.3;0,000;0,102;093__;6,299;6,400
1134117;120_23BV_8.7;0,000;6,702;120_a;8,662;15,363
1134118;585_1163AL_8.3;0,000;0,102;585__;8,260;8,363
1134119;589_3201V_4.9;0,000;0,024;589_b;4,886;4,910
1134120;477_40R_201.0;0,000;0,209;477_b;201,012;201,223
1134121;132_947V_49.1;0,000;0,041;132__;49,124;49,084
1134122;132_946R_49.2;0,000;0,339;132__;49,156;49,492
1134123;506_73R_43.3;0,000;0,754;506_b;43,297;44,028
1134124;588_411BR_2.9;0,000;0,050;588__;2,885;2,835
1134125;588_411BqV_2.9;0,000;0,034;588__;2,902;2,868
1134126;479_2001L_300.7;0,000;0,105;479_a;300,701;300,595
1134351;506_27L_43.1;0,000;0,158;506_b;43,067;43,224
1134352;524_902R_70.2;0,000;0,356;524_b;70,206;70,555
1134353;623_335qV_17.7;0,000;0,033;623__;17,742;17,775
1134354;040_1R_45.8;0,000;0,886;040__;45,792;46,678
1134355;624_907L_32.5;0,000;0,129;624__;32,459;32,330
1134356;516_922V_2.0;0,000;0,039;516_a;2,023;2,062
1134357;011_61AL_68.9;0,000;0,029;011__;68,956;68,985
1134358;133_1077BV_14.6;0,000;0,479;133_a;14,645;15,127
1134359;519_13AR_45.7;0,000;0,183;519_a;45,671;45,854
1134360;506_203AR_44.5;0,000;0,052;506_b;44,516;44,568
1134361;478_1577R_2.0;0,000;0,120;478_a;1,997;1,870
1134362;820_950V_100.1;0,000;0,083;820_a;100,083;100,167
1134363;083_253BV_7.6;0,000;0,260;083__;7,578;7,836
1134364;083_257AL_7.8;0,000;0,064;083__;7,773;7,836
1134365;837_1V_300.8;0,000;0,405;837__;300,777;300,371
1134366;817_XXXL_130.5;0,000;0,780;817_b;130,508;131,288
1134367;524_243AR_69.6;0,000;0,107;524_b;69,649;69,754
1134368;614_2211R_48.3;0,000;0,183;614_c;48,264;48,444
1134369;478_1191R_0.7;0,000;0,119;478_a;0,735;0,855
1134370;586_159AL_80.8;0,000;0,048;586__;80,773;80,823
1134371;586_149AR_80.8;0,000;0,049;586__;80,789;80,839
1134372;012_361AR_33.3;0,000;0,063;012__;33,309;33,372
1134619;614_2141R_47.6;0,000;0,272;614_c;47,570;47,842
1134620;614_2147R_47.8;0,000;0,067;614_c;47,842;47,908
1134621;614_2149V_47.9;0,000;0,469;614_c;47,908;48,377
1134622;614_2231V_48.5;0,000;0,091;614_c;48,512;48,604
1134623;618_23BL_58.6;0,000;0,762;618_c;58,562;57,800
1134624;618_23BL_58.6;0,762;0,831;054_a;57,800;57,731
1134625;555_213BR_83.3;0,747;1,260;540_g;101,258;101,768
1134626;801_901L_7.6;0,001;0,535;801_b;100,000;100,535
1134627;618_45L_58.7;0,000;0,197;618_c;58,700;58,899
1134628;534_1015L_44.9;0,000;0,336;534_b;44,914;45,250
1134629;563_175AL_57.3;0,000;0,422;563__;57,284;57,698
1134630;585_1165AR_8.4;0,000;0,102;585__;8,382;8,481
1134631;618_17BL_58.8;0,000;0,144;618_c;58,847;58,699
1134632;618_35AL_58.6;0,000;0,053;618_c;58,626;58,677
1134633;618_29AR_58.5;0,000;0,057;618_c;58,562;58,618
1134634;950_73BL_41.0;0,000;0,063;950_a;41,003;40,940
1134635;664_255R_43.2;0,000;0,115;664_b;43,184;43,298
1134636;664_255R_43.2;0,115;0,364;163__;43,301;43,550
1133800;120_9AV_7.7;0,000;6,094;120_a;7,674;1,500
1133801;120_9AV_7.7;6,595;7,057;625_b;13,864;14,324
1133802;468_85L_102.8;0,000;0,437;468_a;102,815;102,375
1133803;468_482V_400.5;0,000;0,010;468_g;400,458;400,449
1133804;950_435BV_27.9;0,000;0,030;950_a;27,927;27,958
1133805;950_379pV_18.3;0,000;0,031;950_a;18,290;18,322
1133806;950_121pV_7.1;0,000;0,032;950_a;7,096;7,063
1133807;950_9qV_6.4;0,000;0,031;950_a;6,371;6,402
1133808;107_135AR_12.1;0,000;0,060;107__;12,051;12,111
1133809;107_133BV_12.0;0,000;0,008;107__;12,043;12,051
1133810;107_133AL_12.0;0,000;0,060;107__;11,983;12,043
1133811;102_1231L_1.4;0,000;0,191;102__;1,357;1,166
1133812;102_1231V_1.4;0,000;0,475;102__;1,357;1,831
1133813;544_1071AR_0.1;0,000;0,097;544_a;0,139;0,236
1133814;166_2181R_143.8;0,000;0,851;166__;143,837;144,688
1133815;166_2193R_144.2;0,000;0,204;166__;144,237;144,441
1133816;166_2181L_143.8;0,000;0,247;166__;143,837;144,084
1133817;586_141AR_80.8;0,000;0,048;586__;80,790;80,839
1133818;540_149BV_81.4;0,000;0,018;540_d;81,396;81,414
1133819;540_147AR_81.2;0,000;0,083;540_d;81,188;81,271
1134373;550_95L_25.8;0,000;0,378;550__;25,822;26,205
1134374;550_935L_25.7;0,000;0,218;550__;25,730;25,946
1134375;550_145AL_26.2;0,000;0,063;550__;26,205;26,264
1134376;545_99L_22.5;0,000;0,037;545_b;22,510;22,546
1134377;545_105L_22.5;0,000;0,132;545_b;22,505;22,637
1134378;839_912V_100.5;0,000;0,291;839_a;100,517;100,226
1134379;504_17AV_17.1;0,135;7,439;067__;0,200;7,500
1134380;504_17AV_17.1;7,439;7,737;521_a;7,500;7,800
1134381;478_1133V_0.6;0,000;0,070;478_a;0,560;0,501
1134382;927_944AqV_905.7;0,000;0,034;927__;905,668;905,702
1134383;927_944ApV_905.7;0,000;0,034;927__;905,669;905,702
1134403;542_1249AR_29.8;0,000;0,052;542_a;29,833;29,885
1134404;009_87L_137.9;0,000;0,619;009__;137,923;138,539
1134405;012_343AL_24.2;0,000;9,191;012__;24,202;33,372
1134406;613_173AR_75.2;0,000;0,114;613__;75,227;75,340
1134407;539_53AV_79.1;0,111;0,186;115_a;0,690;0,765
1134408;539_53AV_79.1;0,000;0,111;539__;79,116;79,005
1134409;047_317L_56.5;0,000;0,085;047__;56,542;56,627
1134410;609_219L_28.8;0,000;0,793;609__;28,798;28,005
1134411;073_905L_1.0;0,000;0,181;073__;1,034;0,854
1134412;950_111AL_41.8;0,000;0,415;950_a;41,816;42,229
1134413;523_911L_53.9;1,960;1,977;523_b;177,920;177,903
1134414;523_911L_53.9;0,000;0,211;523_a;53,853;53,642
1134415;201_85L_21.7;0,000;0,604;201__;21,656;22,260
1134416;516_919L_1.8;0,000;0,324;516_a;1,753;2,062
1134417;519_91AR_47.0;0,000;0,090;519_a;46,977;47,066
1134418;519_93AR_47.1;0,000;0,107;519_a;47,109;47,217
1134419;520_63L_0.2;0,000;0,028;520_a;0,167;0,195
1134420;520_63R_0.2;0,000;0,161;520_a;0,167;0,323
1134637;127_463R_73.1;0,000;0,379;127_a;73,140;73,518
1134638;788_21AUL_75.1;0,445;6,644;126_a;30,800;24,600
1134639;788_21AUL_75.1;6,644;7,450;545_b;24,600;23,791
1134640;788_21AUL_75.1;0,000;0,099;788__;75,137;75,236
1134641;788_21AUL_75.1;0,099;0,445;126_b;75,236;75,582
1134642;478_1593L_1.9;0,000;0,064;478_a;1,936;1,862
1134643;537_251BV_2.8;0,982;4,784;226__;3,800;7,604
1134644;537_251BV_2.8;0,000;0,982;537_a;2,818;3,800
1134645;524_245L_69.8;0,000;0,487;524_b;69,772;70,258
1134646;527_932R_0.6;0,000;0,318;527_b;0,610;0,941
1134647;617_1195AR_40.0;0,000;2,476;617_a;39,980;42,452
1133820;588_802V_1.6;0,000;0,011;588__;1,613;1,625
1133821;756_61V_36.3;0,060;4,757;052__;36,400;41,093
1133822;756_61V_36.3;0,000;0,060;756__;36,340;36,400
1133823;560_53AR_24.9;0,000;0,064;560_a;24,912;24,847
1133824;560_53BV_24.8;0,000;0,162;560_a;24,847;24,686
1133825;565_65L_16.6;0,000;0,181;565_a;16,619;16,800
1133826;950_201L_11.7;0,000;0,126;950_a;11,732;11,605
1133827;476_1V_201.8;0,000;0,033;476_b;201,807;201,775
1133828;817_1247qV_200.2;0,000;0,034;817_e;200,167;200,134
1133829;624_189AR_32.3;0,000;0,106;624__;32,294;32,398
1133830;612_7BV_60.6;0,000;0,009;612_b;60,600;60,609
1133831;490_145V_6.0;0,000;0,036;490_b;5,975;6,011
1133832;542_1229AR_29.7;0,000;0,042;542_a;29,739;29,780
1133833;542_1229BpV_29.8;0,000;0,034;542_a;29,796;29,763
1133834;542_1229BqV_29.8;0,000;0,034;542_a;29,796;29,764
1133835;502_279L_101.2;0,000;0,107;502_b;101,213;101,320
1133836;502_243BV_100.2;0,000;0,058;502_b;100,200;100,258
1133837;502_241AL_100.1;0,000;0,060;502_b;100,148;100,200
1133838;502_243AL_100.1;0,000;0,060;502_b;100,148;100,200
1133839;055_319AR_11.8;0,000;0,060;055__;11,773;11,832
1133840;055_317V_11.8;0,000;0,001;055__;11,772;11,773
1133841;589_971AR_149.5;0,000;0,103;589_c;149,542;149,645
1133842;589_969R_149.5;0,000;0,021;027__;149,479;149,500
1133843;589_969R_149.5;0,021;0,063;589_c;149,500;149,542
1133844;513_143BV_26.3;0,000;0,300;513_a;26,300;26,600
1134384;523_911L_53.9;0,211;1,960;523_c;202,345;200,623
1134385;076_1631BV_11.8;0,000;0,076;076__;11,819;11,894
1134386;474_3V_200.3;0,216;1,232;950_a;33,895;32,874
1134387;474_3V_200.3;0,000;0,216;474_c;200,316;200,100
1134388;478_1131V_0.8;0,000;0,008;478_a;0,752;0,760
1134389;624_906L_32.4;0,000;0,136;624__;32,430;32,294
1134390;506_571BR_43.7;0,000;0,019;506_b;43,681;43,722
1134391;506_571BR_43.7;0,019;0,090;900__;200,654;200,724
1134392;617_1101AL_59.6;0,025;0,979;617_a;38,625;39,578
1134393;617_1101AL_59.6;0,000;0,025;617_b;59,576;59,600
1134394;112_6267L_72.8;0,000;0,102;112__;72,771;72,872
1134395;112_6265V_72.8;0,000;0,020;112__;72,751;72,771
1134396;112_6263R_72.6;0,000;0,103;112__;72,648;72,751
1134397;531_2721R_35.4;0,000;0,072;531_c;35,412;35,484
1134398;124_211L_3.9;0,000;0,420;124_a;3,869;4,285
1134399;614_2115R_47.4;0,000;0,040;614_c;47,367;47,406
1134400;478_1139V_0.7;0,000;0,008;478_a;0,715;0,723
1134401;478_1137V_0.7;0,000;0,006;478_a;0,717;0,723
1134402;478_1193L_0.7;0,000;0,064;478_a;0,723;0,787
1134421;012_325BV_20.2;0,000;4,022;012__;20,175;24,185
1134422;614_403AqV_48.4;0,000;0,032;614_c;48,419;48,386
1134423;614_2211L_48.3;0,000;0,076;614_c;48,264;48,339
1134424;839_912R_100.5;0,000;0,230;839_a;100,517;100,747
1134425;545_968L_22.8;0,000;0,028;545_b;22,822;22,849
1134426;545_974R_22.8;0,000;0,298;545_b;22,849;23,147
1134427;470_416V_450.2;0,000;0,198;470_n;450,197;450,000
1134428;470_416V_450.2;0,198;0,209;470_g;300,604;300,592
1134429;478_1023BpV_0.2;0,000;0,034;478_a;0,159;0,125
1134430;614_405L_48.3;0,000;0,144;614_c;48,335;48,192
1134431;617_1111L_38.8;0,000;0,701;617_a;38,832;39,535
1134432;617_1109L_38.8;0,000;0,066;617_a;38,825;38,891
1134433;617_1151AL_39.3;0,000;0,066;617_a;39,316;39,384
1134434;507_235AR_93.6;0,000;0,060;507_b;93,638;93,698
1134435;613_185BqV_75.8;0,000;0,034;613__;75,808;75,774
1134436;564_954L_23.7;0,000;0,041;564_b;23,653;23,695
1134437;555_359pV_84.3;0,000;0,041;555__;84,259;84,218
1134438;539_45BL_79.3;0,000;0,040;539__;79,254;79,214
1134439;555_387V_84.4;0,022;3,884;163__;48,700;44,854
1133532;532_1067AL_11.9;0,000;0,158;532__;11,942;12,100
1133533;532_1067AL_11.9;0,158;0,341;101__;12,100;12,283
1133534;105_465BV_29.4;0,000;0,045;105__;29,350;29,395
1133535;105_471BV_29.4;0,000;0,018;105__;29,395;29,414
1133536;105_471AL_29.3;0,000;0,064;105__;29,331;29,395
1133537;105_473L_29.4;0,000;0,073;105__;29,414;29,487
1133538;017_351BR_31.9;0,000;5,095;017__;31,890;26,800
1133539;523_933AR_54.0;0,149;0,850;145__;54,100;54,801
1133540;536_255L_61.0;0,000;0,388;536__;61,044;61,438
1133541;536_255R_61.0;0,000;0,461;536__;61,044;61,512
1133542;542_1175L_29.1;0,000;0,137;542_a;29,102;29,236
1133543;926_2053V_0.8;0,000;0,037;926__;0,832;0,797
1133544;926_2061R_0.8;0,000;0,062;926__;0,849;0,790
1133545;926_2061L_0.8;0,000;0,193;926__;0,849;0,665
1133546;926_2060R_0.9;0,000;0,080;926__;0,927;0,849
1133547;926_2033R_1.1;0,000;0,062;926__;1,148;1,087
1133548;950_851AR_12.0;0,000;0,106;950_a;11,977;12,083
1133549;950_663L_7.5;0,000;0,049;950_a;7,505;7,552
1133845;513_143BV_26.3;0,300;1,230;666_a;26,600;27,529
1133846;539_49BL_79.4;0,000;0,242;539__;79,356;79,116
1133847;501_29BqV_80.3;0,000;0,034;501__;80,258;80,226
1133848;501_29BpV_80.3;0,000;0,034;501__;80,258;80,226
1133849;063_261BV_2.7;0,000;0,007;063__;2,673;2,680
1133850;506_169L_44.3;0,000;0,175;506_b;44,339;44,513
1133851;502_283L_101.3;0,000;0,046;502_b;101,321;101,368
1133852;502_281BV_101.3;0,000;0,001;502_b;101,320;101,321
1133853;550_980V_25.8;0,000;0,308;550__;25,790;26,094
1133854;550_979L_25.7;0,000;0,064;550__;25,727;25,790
1133855;550_979R_25.7;0,000;0,246;550__;25,727;25,970
1133856;550_71AV_25.7;0,000;0,031;550__;25,690;25,656
1133857;801_925V_12.3;0,000;0,242;801_a;12,349;12,591
1133858;504_85BV_18.7;0,000;0,016;504_b;18,729;18,745
1133859;553_277AL_21.8;0,000;0,063;553_c;21,796;21,860
1133860;553_917R_21.5;0,000;0,183;553_c;21,519;21,713
1133861;553_923R_21.5;0,000;0,181;553_c;21,521;21,713
1133862;514_157qV_16.5;0,000;0,034;514_a;16,455;16,489
1134127;486_100L_204.4;0,000;0,310;486_c;204,421;204,730
1134128;525_984V_78.1;0,000;0,069;525_b;78,102;78,036
1134129;479_2R_501.3;0,000;0,866;479_b;501,281;500,415
1134130;479_2L_501.3;0,000;0,865;479_b;501,281;500,415
1134131;028_1035L_53.0;0,000;0,053;028__;53,027;53,079
1134132;085_305AL_31.8;0,000;0,060;085__;31,768;31,827
1134133;085_305AR_31.8;0,000;0,035;085__;31,768;31,802
1134134;085_311BV_31.9;0,000;0,893;085__;31,914;32,805
1134135;085_305BV_31.8;0,000;0,008;085__;31,827;31,835
1134136;555_275BV_83.6;0,000;0,533;555__;83,604;84,148
1134137;506_195BV_44.6;0,000;0,449;506_b;44,580;45,016
1134138;047_5BV_41.1;0,000;0,876;047__;41,119;41,994
1134139;588_807L_1.7;0,000;0,205;588__;1,684;1,887
1134140;528_1BL_27.9;0,000;0,126;528_b;27,926;27,800
1134141;528_1BL_27.9;0,126;1,971;087__;27,800;25,960
1134142;103_317V_24.5;6,502;6,744;623__;18,000;17,758
1134440;555_387V_84.4;0,000;0,022;555__;84,403;84,425
1134441;618_21BL_58.5;0,000;0,716;618_c;58,522;57,801
1134442;105_143BR_31.5;0,000;1,561;105__;31,531;29,965
1134443;588_363AR_1.8;0,000;0,824;588__;1,768;2,595
1134444;543_177BR_45.5;0,000;0,115;543_c;45,478;45,365
1134445;550_926V_25.7;0,000;0,167;550__;25,710;25,545
1134446;550_47R_25.3;0,000;0,267;550__;25,365;25,633
1134447;478_1501L_0.9;0,000;0,909;478_a;0,900;1,808
1134448;545_968R_22.8;0,000;0,315;545_b;22,822;23,135
1134449;586_373R_81.2;0,000;0,256;586__;81,181;81,447
1134450;035_907R_51.5;0,000;0,584;035__;51,472;52,054
1133550;163_251L_43.3;0,000;0,098;163__;43,334;43,431
1133551;163_1013AqV_43.4;0,000;0,034;163__;43,414;43,448
1133552;163_1013ApV_43.4;0,000;0,034;163__;43,413;43,448
1133553;163_1017R_43.5;0,000;0,041;163__;43,501;43,543
1133554;163_1019R_43.5;0,000;0,065;163__;43,543;43,609
1133555;042_910R_20.3;0,000;0,030;042__;20,271;20,301
1133556;042_913R_20.5;0,000;0,271;042__;20,528;20,786
1133557;042_913L_20.5;0,000;0,436;042__;20,528;20,937
1133558;543_931R_45.6;0,000;0,155;543_c;45,619;45,759
1133559;950_930V_17.8;0,000;0,041;950_a;17,780;17,821
1133560;950_927L_17.5;0,000;0,260;950_a;17,522;17,780
1133561;950_921AL_17.3;0,000;0,097;950_a;17,336;17,434
1133562;950_345BqV_17.5;0,000;0,031;950_a;17,471;17,440
1133563;950_121qV_7.1;0,000;0,033;950_a;7,096;7,063
1133564;950_1951L_26.6;0,000;0,162;950_a;26,648;26,487
1133565;950_1951R_26.6;0,000;0,162;950_a;26,648;26,487
1133566;950_1951V_26.6;0,000;0,094;950_a;26,648;26,742
1133567;927_3031pV_905.1;0,000;0,032;927__;905,077;905,046
1133568;927_3031qV_905.1;0,000;0,032;927__;905,077;905,046
1133569;039_5135V_109.0;0,000;0,501;039__;108,983;109,484
1133570;508_901V_90.8;0,000;0,183;508__;90,786;90,613
1133571;950_213L_11.8;0,000;0,049;950_a;11,789;11,838
1133572;950_205L_11.7;0,000;0,041;950_a;11,749;11,789
1133573;950_205R_11.7;0,000;0,027;950_a;11,749;11,775
1133574;950_203R_11.7;0,000;0,017;950_a;11,732;11,749
1133575;950_207V_11.8;0,000;0,016;950_a;11,781;11,797
1133863;787_6WV_68.3;0,000;15,459;787__;68,329;83,781
1133864;787_6WV_68.3;15,459;16,549;164__;254,491;253,401
